"IDRSSD"	RIAD3210	RIAD3217	RIAD4340	RIAD4356	RIAD4415	RIAD4460	RIAD4470	RIADB507	RIADB508	RIADB509	RIADB510	RIADB511	
5210	75517	73666	1931	0	0	1138	0	-587	73079	0	0	1645	
5331	30200	26654	756	0	3000	52	0	0	26654	0	0	-158	
5461	39397	37985	1625	0	0	905	0	0	37985	0	0	692	
5751	23200	22298	544	0	0	150	0	-195	22103	0	0	703	
6039	10020	9773	210	0	0	0	0	0	9773	0	0	37	
6141	4299	4231	68	0	0	0	0	0	4231	0	0	0	
6329	34553	33372	1181	0	0	300	0	0	33372	0	0	300	
6972	100642	99640	1949	0	0	1300	0	0	99640	0	0	353	
7009	47697	54700	3043	0	0	10000	0	0	54700	0	0	-46	
7045	12770	12390	320	0	0	0	0	0	12390	0	0	60	
7157	4377	4176	90	0	0	48	0	0	4176	0	0	159	
7456	4256	4310	128	0	0	437	0	0	4310	0	0	255	
7634	6325	5712	236	0	500	210	0	0	5712	0	0	87	
8033	11066	10603	443	0	0	0	0	0	10603	0	0	20	
8462	12519	11520	477	0	0	115	0	0	11520	0	0	637	
8631	6550	6341	133	0	0	50	0	0	6341	0	0	126	
9357	53820	61153	1839	0	-5295	3920	0	0	61153	0	0	43	
9553	7498	7308	202	0	0	12	0	0	7308	0	0	0	
9807	272468	268993	13505	0	0	10500	0	0	268993	0	0	470	
9955	10685	10434	258	0	0	300	0	0	10434	0	0	293	
10157	5282	5447	-235	0	5	75	0	0	5447	0	0	140	
10250	33974	33397	922	0	0	1031	0	0	33397	0	0	686	
10849	28721	28315	546	0	0	140	0	0	28315	0	0	0	
10858	37428	36692	741	0	0	0	0	0	36692	0	0	-5	
11145	15840	15473	297	0	0	0	0	0	15473	0	0	70	
11640	24793	23317	884	0	0	0	0	0	23317	0	0	592	
11837	10854	11064	372	0	0	600	0	0	11064	0	0	18	
12030	30590	29738	1219	0	0	400	0	0	29738	0	0	33	
12058	11477	11027	241	0	0	0	0	0	11027	0	0	209	
12142	19329	18708	227	0	0	0	0	0	18708	0	0	394	
12245	11949	11673	225	0	0	126	0	0	11673	0	0	177	
12311	5677598	5607875	130959	0	9496	0	0	2295	5610170	0	0	-73027	
12647	8255	8084	183	0	0	12	0	0	8084	0	0	0	
12656	1108	1080	28	0	0	0	0	0	1080	0	0	0	
12937	28746	28507	244	0	0	150	0	0	28507	0	0	145	
12946	61693	45131	2315	13503	0	250	0	0	45131	0	0	994	
12955	11292	11742	405	0	0	862	0	0	11742	0	0	7	
13037	12549	12407	-10	0	0	45	0	0	12407	0	0	197	
13103	160960	162831	1670	0	0	0	0	0	162831	0	0	-3541	
13251	3381	3376	205	0	0	200	0	0	3376	0	0	0	
13457	5432	5344	65	0	0	0	0	0	5344	0	0	23	
14052	5881	5734	146	0	0	50	0	0	5734	0	0	51	
14155	12164	11724	382	0	0	0	0	0	11724	0	0	58	
14258	92567	89260	9702	0	0	7000	0	0	89260	0	0	605	
14454	5840	5671	101	0	0	24	0	0	5671	0	0	92	
14650	3357	3215	142	0	0	0	0	0	3215	0	0	0	
14753	3250	3094	79	0	0	0	22	0	3094	0	0	99	
14865	19595	18676	707	0	0	90	0	0	18676	0	0	302	
14977	6893	6840	33	0	0	0	0	0	6840	0	0	20	
15536	472407	475027	16871	0	0	15000	0	0	475027	0	0	-4491	
16337	42731	42081	826	0	0	0	0	-438	41643	0	0	262	
16458	30045	29137	504	0	0	218	0	0	29137	0	0	622	
16551	14908	15880	467	0	0	1500	0	0	15880	0	0	61	
16748	5118	4939	87	0	0	0	0	0	4939	0	0	92	
16944	4459	4312	49	0	0	0	0	0	4312	0	0	98	
16953	5099	5193	48	0	0	236	0	0	5193	0	0	94	
17110	17223	16687	536	0	0	0	0	0	16687	0	0	0	
17147	188475	182423	5639	0	0	1150	0	0	182423	289	0	1274	
17259	6530	6139	255	0	0	178	0	0	6139	0	0	314	
17464	344592	337502	7749	0	0	1000	0	0	337502	0	0	341	
17839	16522	15877	913	0	0	883	0	0	15877	19	0	596	
17950	18403	17877	375	0	0	140	0	0	17877	0	0	291	
18050	33451	32822	1469	0	0	1862	0	0	32822	0	0	1022	
18135	17178	16935	319	0	0	110	0	0	16935	0	0	34	
18377	2554	2509	23	0	0	0	0	0	2509	0	0	22	
18827	17012	16700	437	0	0	240	0	0	16700	0	0	115	
18836	14143	14072	469	0	0	279	0	-128	13944	0	0	9	
18854	6144	5987	213	0	0	100	0	0	5987	0	0	44	
18957	4447	4310	53	0	0	0	0	0	4310	0	0	84	
19356	8152	7686	345	0	0	0	0	-48	7638	0	0	169	
19730	210659	207389	2691	0	0	1100	0	0	207389	0	0	1679	
19936	18027	17459	767	0	0	282	0	0	17459	0	0	83	
19972	10923	10846	77	0	0	0	0	0	10846	0	0	0	
20053	10528	10066	337	0	0	0	0	0	10066	0	0	125	
20147	4920	4756	124	0	0	0	0	0	4756	0	0	40	
20259	12680	12777	787	0	0	1000	0	0	12777	0	0	116	
20370	18448	18653	283	0	0	0	0	-637	18016	135	0	14	
20512	8262	7970	113	0	0	0	0	0	7970	0	0	179	
20633	23663	23444	230	0	0	250	0	0	23444	0	0	239	
20839	21410	20420	185	0	850	0	0	0	20420	0	0	-45	
20857	10936	9285	716	0	0	0	0	0	9285	0	0	935	
20866	18277	18245	49	0	0	80	0	0	18245	0	0	63	
21256	1198	1142	50	0	0	0	0	0	1142	0	0	6	
21359	2077	2103	78	0	0	148	0	0	2103	0	0	44	
21630	7084	6411	389	0	0	131	0	0	6411	0	0	415	
21658	12923	12432	429	0	0	229	0	0	12432	0	0	291	
22048	16665	16008	292	0	0	115	0	0	16008	0	0	480	
22235	29865	29190	539	0	0	175	0	0	29190	0	0	311	
22356	21144	19643	1083	0	0	0	0	0	19643	0	0	418	
22459	10432	10155	274	0	0	200	0	0	10155	0	0	203	
22543	13610	13528	271	0	0	235	0	0	13528	0	0	46	
22552	4115	4192	268	0	0	375	0	0	4192	0	0	30	
22730	11072	10695	192	0	0	0	0	0	10695	0	0	185	
22936	24529	23934	744	0	0	165	0	0	23934	0	0	16	
22954	7106	6878	193	0	0	0	0	0	6878	0	0	35	
23036	53115	52518	2066	0	0	2374	0	0	52518	31	0	874	
23045	7846	7793	76	0	0	80	0	0	7793	0	0	57	
23241	435356	433075	6302	0	0	5750	0	-1922	431153	0	0	3651	
23456	8091	7695	302	0	0	0	0	0	7695	0	0	94	
23504	49318	45138	1970	-35	0	0	0	0	45138	0	0	2245	
23540	33336	33098	244	0	0	0	0	0	33098	0	0	-6	
23643	13417	12926	374	0	0	0	0	0	12926	0	0	117	
23755	13166	12787	202	0	0	0	0	0	12787	0	0	177	
23812	77757	76957	1807	0	0	1000	0	0	76957	0	0	-7	
24006	99200	97752	951	0	0	0	0	0	97752	0	0	497	
24453	35125	33859	954	0	438	100	0	0	33859	0	0	-26	
24659	4343	4588	146	0	0	400	0	0	4588	0	0	9	
24668	16803	16137	416	0	0	187	0	0	16137	0	0	437	
24855	889	868	21	0	0	0	0	0	868	0	0	0	
24949	55089	54406	1669	0	0	1100	0	0	54406	0	0	114	
25357	11726	11400	686	0	0	576	0	0	11400	0	0	216	
25647	5542	7605	-2038	0	0	0	0	-67	7538	0	0	42	
26149	7203	6987	163	0	0	50	0	0	6987	0	0	103	
26242	55172	54263	1124	0	0	653	0	0	54263	0	0	438	
26457	2844	2926	55	0	0	150	0	0	2926	0	0	13	
26765	18118	16284	-814	0	2500	0	0	0	16284	0	0	148	
26859	41544	41080	958	0	0	494	0	0	41080	0	0	0	
26916	41031	39211	963	0	0	0	0	0	39211	0	0	857	
27548	38872	38396	756	0	0	0	0	0	38396	0	0	-280	
27614	24703	23541	726	0	0	0	0	-117	23424	0	0	553	
27847	36263	33947	1278	0	0	765	0	0	33947	0	0	1803	
28152	5880	5820	373	0	0	325	0	0	5820	0	0	12	
28255	12091	11551	286	0	0	0	0	0	11551	0	0	254	
28349	14457	13485	476	0	0	200	0	0	13485	0	0	696	
28406	130565	135969	-361	0	0	0	0	0	135969	0	0	-5043	
28572	5310	5162	52	0	96	0	0	0	5162	0	0	0	
28732	7565	7232	194	0	0	3	0	0	7232	0	0	142	
29104	88968	89851	1417	0	-1750	1168	0	0	89851	45	0	573	
29252	9531	9225	363	0	0	270	0	0	9225	0	0	213	
29636	69702	67157	1668	0	0	1026	0	0	67157	0	0	1903	
29850	6690	6623	209	0	0	150	0	0	6623	0	0	8	
29944	33157	18016	577	10339	4000	0	0	0	18016	0	0	225	
29953	7805	7649	440	0	0	300	0	0	7649	0	0	16	
30052	2388	2370	18	0	0	0	0	0	2370	0	0	0	
30155	8486	8835	321	0	0	500	0	0	8835	0	0	-170	
30258	44610	43487	1796	0	0	690	0	0	43487	0	0	17	
30418	37433	37558	-392	0	0	0	0	0	37558	0	0	267	
30502	62306	61662	1375	0	0	680	0	0	61662	0	0	-51	
30650	13689	13874	-258	0	0	0	0	0	13874	0	0	73	
30810	3489909	3385832	223439	0	0	95000	0	-9238	3376594	0	0	-15124	
30856	18062	17385	671	0	0	375	0	0	17385	0	0	381	
31134	14340	13904	303	0	0	0	0	0	13904	0	0	133	
31255	26326	26511	-383	0	0	0	0	0	26511	0	0	198	
31657	9086	9003	238	0	0	155	0	0	9003	0	0	0	
31826	36123	35619	579	0	0	185	0	0	35619	0	0	110	
31835	12479	11624	620	0	0	0	0	0	11624	0	0	235	
32234	11463	10713	124	0	0	0	0	0	10713	0	0	626	
32766	4199	4183	96	0	0	80	0	0	4183	0	0	0	
33147	25428	24841	227	0	0	0	0	0	24841	0	0	360	
33259	49161	49232	1241	0	0	1400	0	-27	49205	0	0	115	
33268	9401	8703	269	0	0	170	0	0	8703	0	0	599	
33549	4226	4146	41	0	0	32	0	0	4146	0	0	71	
33727	29727	29213	66	0	0	0	0	-107	29106	0	0	555	
33754	4115	4043	48	0	0	0	0	0	4043	0	0	24	
33839	2792	2683	93	-5	0	0	0	0	2683	0	0	21	
33857	9069	8858	277	0	0	177	0	0	8858	0	0	111	
34153	69187	76162	-6993	0	0	0	0	0	76162	0	0	18	
34359	5202	5083	89	0	0	38	0	0	5083	0	0	68	
34425	26205	25932	639	0	0	550	0	-30	25902	0	0	214	
34434	15677	15064	471	0	0	0	0	0	15064	0	0	142	
34452	9670	9308	290	0	0	0	0	-3	9305	0	0	75	
34537	264731	264166	2375	0	0	3555	0	0	264166	326	0	1419	
34555	18110	17512	303	0	0	0	0	-73	17439	0	0	368	
34742	25302	24620	-118	0	500	0	0	0	24620	0	0	300	
34836	2389	2254	63	0	0	0	0	0	2254	0	0	72	
34863	1395	1449	-54	0	0	0	0	0	1449	0	0	0	
35057	7793	7582	-28	0	263	100	0	-10	7572	0	0	86	
35244	54808	53883	1356	0	0	753	0	-5	53878	0	0	327	
35301	11392082	11931848	517459	0	32565	0	0	0	11931848	0	0	-1089790	
35570	701492	694171	4696	0	3009	0	0	0	694171	0	0	-384	
35646	10323	10163	147	0	0	0	0	0	10163	0	0	13	
35842	8379	8335	92	0	0	160	0	0	8335	0	0	112	
35936	3466	3398	68	0	0	0	0	0	3398	0	0	0	
36054	90674	87719	2956	0	1500	1685	0	0	87719	0	0	184	
36344	34695	33498	878	0	0	0	0	0	33498	0	0	319	
36456	9196	8908	320	0	0	120	0	0	8908	0	0	88	
36858	20002	19091	546	0	0	0	0	0	19091	0	0	365	
36933	9994	9639	160	0	0	0	0	0	9639	0	0	195	
37051	4806	4758	45	0	0	0	0	0	4758	0	0	3	
37341	2566	2570	117	0	0	200	0	77	2647	0	0	2	
37350	1830	2246	-445	0	0	0	0	0	2246	0	0	29	
37378	12229	11645	578	0	0	0	0	0	11645	0	0	6	
37435	66996	61803	4394	0	0	0	0	0	61803	0	0	799	
37640	109918	110147	3290	0	0	5000	0	13	110160	0	0	1468	
37659	3441	3410	183	0	0	155	0	0	3410	0	0	3	
37743	8319	8107	221	0	0	70	0	0	8107	0	0	61	
37949	13165	15215	966	0	0	2200	0	0	15215	0	0	-816	
38526	39364	38771	606	0	0	335	0	-301	38470	0	0	623	
38535	44275	43260	713	0	0	228	0	0	43260	0	0	530	
38740	16092	15393	262	0	0	58	0	0	15393	0	0	495	
39327	70183	68889	1598	0	0	363	0	0	68889	0	0	59	
39420	95809	95007	1734	0	0	1500	0	-725	94282	0	0	1293	
39475	290177	323094	-30847	0	0	1000	0	-1424	321670	0	0	354	
39756	15310	14593	592	0	500	375	0	0	14593	0	0	0	
40033	8041	8659	200	0	0	0	0	0	8659	0	0	-818	
40350	5833	5721	90	0	0	0	0	0	5721	0	0	22	
40707	20858	20664	353	0	0	201	0	0	20664	0	0	42	
40855	5106	4847	173	0	0	0	0	0	4847	0	0	86	
41245	3481	3419	75	0	0	18	0	0	3419	0	0	5	
41553	14227	13508	396	0	0	100	0	0	13508	0	0	423	
41629	12569	12264	474	0	0	188	0	0	12264	0	0	19	
41647	68168	67391	2265	0	0	1001	0	0	67391	0	0	-487	
41759	4296	4069	168	0	0	0	0	0	4069	0	0	59	
41825	36910	36385	700	0	0	252	0	0	36385	0	0	77	
41937	5371	5114	149	0	0	5	0	0	5114	0	0	113	
41955	3066	2987	46	0	0	130	0	0	2987	0	0	163	
42037	7834	7887	48	0	0	130	0	0	7887	0	0	29	
42055	5674	6407	-808	0	0	0	0	0	6407	0	0	75	
42354	14363	13657	446	0	0	250	0	0	13657	0	0	510	
42420	638787	643137	14625	0	0	25817	0	-984	642153	0	0	7826	
42448	62446	59903	1643	0	0	0	0	0	59903	0	0	900	
42457	5002	5232	70	0	0	300	0	0	5232	0	0	0	
43052	16077	15462	534	0	0	0	0	0	15462	0	0	81	
43155	21612	21354	448	0	0	187	0	-18	21336	0	0	15	
43173	1304241	1242351	5888	0	58300	6500	0	0	1242351	0	0	4202	
43351	2191	2190	1	0	0	0	0	0	2190	0	0	0	
43454	2917	2839	60	0	0	0	0	0	2839	0	0	18	
43511	38357	38601	576	0	0	150	0	-73	38528	0	0	-597	
43641	10105	9998	107	0	0	0	0	0	9998	0	0	0	
43744	8380	8056	293	0	0	0	0	0	8056	0	0	31	
43856	4889	4763	50	0	0	0	0	0	4763	0	0	76	
43959	10839	10153	487	0	0	125	0	0	10153	0	0	324	
44040	23077	22204	381	0	0	0	0	-52	22152	0	0	544	
44134	198227	189469	7243	0	0	1332	0	-38	189431	158	0	2727	
44433	37295	37384	154	0	0	0	0	0	37384	0	0	-243	
44602	1739231	1732405	22161	37598	2749	0	0	0	1732405	497	0	-56179	
44741	31919	31774	655	0	0	638	0	0	31774	0	0	128	
44750	12868	13453	-232	0	0	0	0	0	13453	0	0	-353	
44929	11862	11671	134	0	0	0	0	0	11671	0	0	57	
45038	9152	8879	347	0	0	150	0	0	8879	0	0	76	
45047	16880	16303	415	0	0	0	0	0	16303	0	0	162	
45056	10408	10226	139	0	0	0	0	0	10226	0	0	43	
45430	12613	12214	340	0	0	0	0	0	12214	0	0	59	
45458	1031	967	19	0	0	0	0	0	967	0	0	45	
45551	46964	43299	2115	2100	0	1500	0	0	43299	0	0	950	
45560	56072	55335	1924	0	0	2756	0	0	55335	0	0	1569	
45627	501540	499322	6183	0	0	0	0	0	499322	320	0	-4285	
45775	11520	11584	-7	0	0	0	0	-57	11527	0	0	0	
46053	17649	17704	353	0	0	350	0	-167	17537	0	0	109	
46941	17581	17215	272	0	0	150	0	0	17215	0	0	244	
47153	1696	1683	10	0	0	0	0	0	1683	0	0	3	
47247	23196	23111	303	0	0	600	0	0	23111	0	0	382	
47256	5033	4992	27	0	0	0	0	0	4992	0	0	14	
47452	7916	7582	213	0	0	0	0	0	7582	0	0	121	
47500	44419	44883	-40	0	0	0	0	0	44883	0	0	-424	
48057	6822	6477	188	0	0	61	0	0	6477	0	0	218	
48150	2470	2390	41	0	0	0	0	0	2390	0	0	39	
48374	50821	49701	3062	0	0	1938	0	0	49701	0	0	-4	
48440	5821	5625	151	0	0	0	0	0	5625	0	0	45	
48730	29657	28814	900	0	0	0	0	0	28814	0	0	-57	
49054	25722	25860	830	0	0	970	0	0	25860	0	0	2	
49148	11968	11309	309	0	-87	68	0	0	11309	0	0	505	
49241	34727	33482	866	0	0	202	0	0	33482	0	0	581	
49344	12628	11526	274	0	887	75	0	0	11526	0	0	16	
49643	5951	5866	85	0	0	0	0	0	5866	0	0	0	
49652	10705	10580	195	0	0	294	0	0	10580	0	0	224	
49821	97327	96185	1673	0	0	756	0	-57	96128	0	0	282	
49858	10819	10572	235	0	0	0	0	0	10572	0	0	12	
49951	7285	7120	350	0	0	286	0	0	7120	0	0	101	
50144	8359	8214	145	0	0	0	0	0	8214	0	0	0	
50461	21049	20312	543	0	0	0	0	222	20534	0	0	-28	
50546	5346	5748	196	0	0	400	0	0	5748	0	0	-198	
50854	4058	3740	441	0	0	300	0	0	3740	0	0	177	
50957	11247	10768	191	0	325	37	0	0	10768	0	0	0	
51253	25844	25088	197	0	0	0	0	0	25088	0	0	559	
51356	12600	12079	638	0	0	474	0	0	12079	0	0	357	
51459	16699	15097	291	0	0	300	0	536	15633	0	0	1075	
51730	4289	4133	81	0	0	0	0	0	4133	0	0	75	
51842	20892	20210	527	0	0	0	0	0	20210	0	0	155	
52410	4428	4416	101	0	0	16	0	0	4416	0	0	-73	
52719	175000	175000	546	0	0	0	546	0	175000	0	0	0	
52951	7509	6912	329	0	0	0	0	44	6956	0	0	224	
53015	8049	7985	64	0	0	0	0	0	7985	0	0	0	
53033	327478	618854	6470	-296164	188	0	0	0	618854	0	0	-1870	
53051	7150	7680	245	0	0	775	0	0	7680	0	0	0	
53239	10729	10403	224	0	0	0	0	0	10403	0	0	102	
53453	5825	5521	90	0	0	0	0	0	5521	0	0	214	
53752	7554	7322	94	0	0	0	0	0	7322	0	0	138	
54049	6737	6567	253	0	0	99	0	0	6567	0	0	16	
54058	22817	22052	920	0	0	500	0	0	22052	0	0	345	
54357	2080	1765	24	0	450	160	0	0	1765	0	0	1	
54375	59046	56905	1172	0	2000	2000	0	0	56905	0	0	969	
54441	11418	11122	187	0	0	125	0	0	11122	0	0	234	
54656	20713	18926	796	0	0	0	0	0	18926	0	0	991	
55176	21791	22293	80	0	0	282	0	-300	21993	0	0	0	
55336	38042	36960	406	0	0	0	0	0	36960	0	0	676	
55635	7537	7434	84	0	0	0	0	0	7434	0	0	19	
55653	10304	9465	201	0	0	25	0	0	9465	0	0	663	
56230	9126	8800	452	0	0	379	0	0	8800	0	0	253	
56258	18438	17791	670	0	0	625	0	0	17791	0	0	602	
56351	74911	73021	2097	0	0	1349	0	0	73021	0	0	1142	
56427	8759	8513	123	0	0	0	0	-10	8503	0	-29	162	
56548	22138	21511	607	0	0	200	0	0	21511	0	0	220	
56557	225101	224560	3405	0	0	5000	0	-16	224544	270	0	1882	
56717	37995	37598	1674	0	0	800	0	-358	37240	0	0	-119	
57040	9383	9135	136	0	0	0	0	0	9135	0	0	112	
57228	17195	17165	83	0	0	89	0	0	17165	0	0	36	
57255	9953	9666	61	0	0	0	0	0	9666	0	0	226	
57451	36515	23091	799	11455	0	0	0	0	23091	0	0	1170	
57572	5752	5834	-67	0	0	0	0	0	5834	0	0	-15	
57956	9515	8773	554	0	0	0	0	0	8773	2	0	186	
58074	19409	19222	94	0	0	0	0	0	19222	0	0	93	
58207	14086	14055	143	0	0	70	0	-254	13801	0	0	212	
58225	17534	16699	494	0	0	78	0	0	16699	0	0	419	
58243	345910	334688	8867	0	0	0	0	0	334688	0	0	2355	
58355	779	768	9	0	0	0	0	0	768	0	0	2	
58551	11374	11074	487	0	0	400	0	0	11074	0	0	213	
58636	22203	21891	715	0	0	85	0	-266	21625	0	0	-52	
58757	4708	4492	77	0	0	0	0	0	4492	0	0	139	
58971	329147	320130	12610	0	0	4050	0	0	320130	0	0	457	
59316	55402	54679	1811	0	-600	686	0	-520	54159	37	0	681	
59352	27077	25302	1194	0	0	0	0	0	25302	0	0	581	
59679	2459	2473	6	0	0	0	0	0	2473	0	0	-20	
59754	955	867	58	0	0	0	0	0	867	0	0	30	
60143	5867111	5746387	126649	0	0	110000	6080	0	5746387	0	0	110155	
60330	53599	52158	1510	0	0	439	0	0	52158	62	0	308	
60433	5745	5994	-249	0	0	0	0	0	5994	0	0	0	
60545	14388	12985	296	0	0	0	0	0	12985	0	0	1107	
60554	4506	4715	131	0	0	500	0	0	4715	0	0	160	
60648	19620	19307	430	0	0	215	0	0	19307	0	0	98	
61122	118985	121632	3500	0	-836	1226	0	0	121632	0	0	-4085	
61355	52234	51194	769	0	0	0	0	-429	50765	0	0	700	
61476	11672	11772	74	0	0	0	0	0	11772	0	0	-174	
61533	57009	56891	1063	0	0	291	0	0	56891	23	0	-677	
61757	20663	20111	528	0	0	0	0	0	20111	0	0	24	
61832	22223	21647	437	0	0	0	0	0	21647	0	0	139	
61953	5107	4889	88	0	0	25	0	0	4889	0	0	155	
62044	2482	2480	5	0	0	0	0	-10	2470	0	0	7	
62147	6587	6545	236	0	0	150	0	0	6545	0	0	-44	
63050	12584	11990	411	0	0	0	0	0	11990	0	0	183	
63069	1507248	1344798	39802	-1388	0	2608	0	117847	1462645	0	0	8797	
63078	97747	94782	2761	0	96	0	0	0	94782	0	0	108	
63201	10525	10651	311	0	0	430	0	-7	10644	0	0	0	
63359	41890	41286	386	0	0	0	0	0	41286	0	0	218	
63573	60766	60457	618	0	0	0	0	0	60457	0	0	-309	
63733	30749	30022	727	0	0	0	0	0	30022	0	0	0	
63742	22956	22146	358	0	1000	0	0	0	22146	0	0	-548	
63751	794	792	-1	0	0	0	0	0	792	0	0	3	
64150	9221	8867	297	0	0	0	0	0	8867	0	0	57	
64543	45347	44201	508	0	0	0	0	0	44201	0	0	638	
64552	8961	8812	76	0	0	0	0	0	8812	0	0	73	
64619	131778	126542	4372	0	0	0	0	-726	125816	0	0	1590	
64730	16872	17205	552	0	0	1171	0	0	17205	0	0	286	
65205	112504	111236	1181	0	0	0	0	0	111236	0	0	87	
65241	11610	11172	354	0	0	0	0	0	11172	0	0	84	
65513	46926	46040	848	0	0	0	0	0	46040	0	0	38	
65559	34195	32215	2137	0	0	1250	0	0	32215	0	0	1093	
65746	74021	77670	797	0	-4093	1000	0	0	77670	0	0	647	
65858	106924	101795	5448	0	0	0	0	0	101795	0	0	-319	
66015	39515	40157	613	0	0	0	0	0	40157	0	0	-1255	
66154	11725	11255	246	0	0	63	0	0	11255	0	0	287	
66172	42127	42148	185	0	0	0	0	0	42148	260	0	-466	
66275	9131	9052	57	0	0	0	0	0	9052	0	0	22	
66837	22983	22610	753	0	0	427	0	0	22610	0	0	47	
66846	73638	72729	1699	0	0	1500	0	0	72729	0	0	710	
67142	23223	22820	260	0	0	62	0	0	22820	0	0	205	
67151	42655	40404	1077	0	0	0	0	0	40404	0	0	1174	
67209	91495	92126	1201	0	0	0	0	0	92126	0	0	-1832	
67254	1266	1103	-117	0	150	0	0	0	1103	0	0	130	
67311	780241	737395	30475	0	0	0	0	0	737395	852	0	11519	
68345	27452	26714	637	0	0	180	0	0	26714	0	0	281	
68448	13611	13110	290	0	0	0	0	0	13110	0	0	211	
68756	14071	13056	-5	0	0	0	0	0	13056	940	0	80	
68831	11783	11683	135	0	0	0	0	0	11683	0	0	-35	
68840	11873	11285	334	0	0	0	0	0	11285	0	0	254	
68859	31775	29554	1713	0	0	700	0	0	29554	0	0	1208	
68943	13463	13498	73	0	0	107	0	0	13498	0	0	-1	
69333	97947	93956	4535	0	0	397	0	0	93956	0	0	-147	
69678	34630	34314	1082	0	0	900	0	0	34314	0	0	134	
69847	2689	2665	36	0	0	20	0	0	2665	0	0	8	
70049	30168	30308	558	0	0	720	0	0	30308	0	0	22	
70058	8192	7671	172	0	0	120	0	0	7671	0	0	469	
70218	9548	9472	66	0	0	0	0	0	9472	0	0	10	
70254	2342	2245	69	0	0	75	0	0	2245	0	0	103	
70414	27908	27081	574	0	0	122	0	0	27081	0	0	375	
70638	17961	17179	816	0	0	409	0	0	17179	0	0	375	
70955	1929	1891	31	0	0	0	0	0	1891	0	0	7	
71318	42687	41352	573	0	0	338	0	79	41431	0	0	1021	
71457	18726	18999	255	0	0	650	0	0	18999	0	0	122	
71859	507	524	-17	0	0	0	0	0	524	0	0	0	
72258	22543	19618	1494	0	0	0	0	0	19618	0	0	1431	
72351	9970	9646	270	0	0	67	0	0	9646	0	0	121	
72454	5914	5782	132	0	0	0	0	0	5782	0	0	0	
72678	34731	34836	142	0	0	0	0	0	34836	0	0	-247	
73031	15512	15228	239	0	0	0	0	45	15273	0	0	0	
73116	61178	60406	186	0	0	0	0	-86	60320	0	0	672	
73152	7682	7070	347	0	0	10	0	0	7070	0	0	275	
73554	12736	12502	209	0	0	81	0	0	12502	0	0	106	
73956	6622	6357	210	0	0	120	0	0	6357	0	0	175	
74056	8023	7950	152	0	0	150	0	0	7950	0	0	71	
74140	86718	72400	2305	12397	0	2000	0	0	72400	0	0	1616	
74159	2631	2687	128	0	0	276	0	0	2687	0	0	92	
