"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2344	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON2604	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA242	RCONA243	RCONA244	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	BROKERED DEPS LT 100000	BROKERED DEPS/PARTICIPATNS LE 100000	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	TIME DEPOSITS GE 100000	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TM DEPS LT 100000 MAT LESS 1 YR	TIME DEPS GE 100000 MAT LESS 1 YR	BROKERED DEPS LT 100000 MAT LE 1 YR	BROKERED DEPS GE 100000 MAT LE 1 YR	TM DEPS LT 100000 MAT/REPRCE LE 3 MO	TM DEPS LT 100000 MAT/REPRCE 3-12 MO	TM DEPS LT 100000 MAT/REPRCE 1-3 YR	TM DEPS LT 100000 MAT/REPRCE GT 3 YR	TM DEPS GE 100000 MAT/REPRCE LE 3 MO	TM DEPS GE 100000 MAT/REPRCE 3-12 MO	TM DEPS GE 100000 MAT/REPRCE 1-3 YR	TM DEPS GE 100000 MAT/REPRCE GT 3 YR	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	
37	6665	0	1662	6895	0	16657	0	0	0	0	0	0	50972	0	603	12705		29227	2375	3973	9831	4503	0	0	2336	7496	11053	8342	1597	2906	4231	3971	14995	50369	0	0	
242	2817	4	836	3342	0	7853	0	0	0	0	0	0	14120	0	707	2202		7772	1329	1257	4989	2001	0	0	1239	3750	1798	985	400	1601	201	0	7013	13413	0	0	
279	11099	0	0	4056	0	11770	0	0	0	0	0	0	68364	0	0	19554		35623	2089	9412	24244	11425	0	0	8836	15409	9321	2057	3872	7553	6032	2098	11770	68364	0	0	
354	1010	0	118	1372	0	1373	0	0	0	0	0	0	5487	0	1645	800		2532	1146	0	2529	800	0	0	603	1926	3	0	700	100	0	0	1255	3842	0	0	
439	16467	6	3712	36003	0	51280	0	0	0	1640	1640	0	89561	0	6289	22872		43229	6993	8431	40914	21569	0	1640	8646	32268	2307	8	4092	17477	1303	0	47562	83272	0	0	
457	3099	0	673	2981	0	4954	0	0	198	1388	1586	0	20035	0	822	4241		8608	4087	740	6520	2655	0	0	2122	4398	1630	458	940	1715	1586	0	4281	17627	0	1586	
505	130823	6	5030	16918	0	26411	0	0	0	0	0	0	241473	0	50238	27088		53512	30050	8417	39341	19400	0	0	10698	28643	13703	468	7907	11493	6497	1191	21375	191035	0	200	
1146	111742	0	458	72553	0	124958	0	0	0	0	0	0	267313	0	8744	40838		76609	38124	10304	66228	33787	0	0	18152	48076	9096	1285	13777	20010	6057	994	124190	241969	310	16600	
1155	316	16	1397	12306	0	44413	0	0	0	0	0	0	73097	0	15144	23345		39308	10128	9289	26876	18539	0	0	17577	9299	9209	3223	9610	8929	3541	1265	42937	57953	63	0	
1351	3625	5	4759	9904	0	19591	0	0	0	0	0	0	65498	0	3261	12207		34439	15225	5177	26561	10656	0	0	10431	16130	7878	0	4545	6111	1551	0	14827	62237	0	0	
1454	1580	128	4125	85735	0	148206	0	0	0	0	0	0	197967	6	13747	41700		44168	110517	13948	26823	12059	0	0	15658	14026	7639	6845	32500	3812	1889	3499	143947	184214	6	0	
1557	2352	11	848	3540	0	6273	0	0	0	0	0	0	20113	0	2273	4004		11579	2178	1831	7710	3279	0	0	3008	4702	3171	698	2234	1045	725	0	5414	17790	0	50	
1632	52455	13	46897	36383	0	47488	0	0	0	28000	28000	0	311445	0	2207	90878		61767	106345	14552	43709	60822	0	18000	11620	32089	17574	484	16247	44575	29856	200	473	308874	105	364	
1669	13102	5	14850	36305	0	77466	0	0	0	0	0	0	106830	0	2626	21239		57431	15057	10628	37128	10431	0	0	16080	22333	14320	4698	3694	6737	8961	1847	62533	104204	78	0	
1829	31334	11	1292	52680	0	67671	0	0	0	0	0	0	195289	0	2832	34696		95053	34206	17808	41888	13036	0	0	13202	28686	44402	8763	4128	8908	17580	4080	66101	192457	267	0	
1856	523	1	1692	1571	0	2998	0	0	0	39163	39163	0	65988	0	20513	62025		1880	1560	3	1753	35136	0	13927	642	1111	86	41	20508	14628	18228	8661	1305	45475	0	0	
2040	6789	17	1967	10670	0	28137	0	0	0	0	16209	0	87631	0	3996	26759		30515	23568	9522	16426	14657	0	6797	4057	12369	10244	3845	3095	11562	7527	4575	26153	83635	0	0	
2161	14049	0	3848	16480	0	37052	0	0	0	0	0	0	49834	0	7677	16492		14718	4575	6216	12428	14890	0	0	4280	8148	1787	503	1976	12914	698	904	33204	42157	0	0	
2376	272969	0	78	14282	0	26977	0	0	0	0	0	0	677961	0	293	65992		317918	21082	47121	241532	45587	0	0	73891	167642	68499	7887	13267	32321	19166	1238	26899	677668	0	0	
2451	1814	0	378	1776	0	3345	0	0	396	1521	1917	0	13836	0	1629	3171		7217	1634	593	5569	2371	396	500	1507	4062	1318	330	1006	1365	300	500	2967	11813	0	394	
2554	453	0	184	1194	0	2732	0	0	0	0	0	0	3580	0	771	809		2318	0	0	1678	709	0	0	473	1205	571	69	309	400	100	0	2548	2809	0	0	
2732	39643	25	4153	91812	0	129130	0	0	0	0	0	0	321969	0	29113	136231		57050	89045	10047	50218	110152	0	0	31870	18865	5085	1230	79689	30463	19034	7045	124952	292856	0	0	
2750	6976	0	1090	1528	0	7679	0	0	198	211	409	0	31571	0	5339	8172		14371	2053	1648	11385	7423	198	100	5838	6201	2217	115	4476	3076	620	0	6589	25739	0	493	
2938	12027	0	11072	65644	0	70145	0	0	0	0	50292	0	187374	0	12924	73299		20462	81586	5364	14060	31643	0	15000	4331	9729	5692	710	11302	20341	36158	5498	58355	174350	718	100	
2956	4879	0	589	8397	0	20630	0	0	0	0	0	0	68626	0	8248	11240		37323	15183	5666	26236	10225	0	0	8923	17313	9058	2029	4182	6044	814	200	20041	60378	0	0	
3252	9807	6	817	11679	0	48337	0	0	0	0	0	0	44608	0	3801	8234		16895	9672	4991	12944	6711	0	0	5374	7570	2944	1007	3975	2736	1523	0	47514	40807	0	0	
3458	1266	1	1629	2442	0	6402	0	0	0	0	0	0	12611	0	1576	3465		6431	1448	424	4746	2573	0	0	1185	3561	1448	237	769	1804	592	300	4772	11035	0	0	
3506	108784	140	2495	91447	0	140045	0	0	0	0	0	0	1127850	0	64460	35704		279790	703571	30705	175984	24383	0	0	79917	96067	99500	4307	16295	8088	10628	693	129876	1063390	7534	0	
3720	20359	0	2612	19637	0	56347	0	0	0	0	0	0	69367	0	1335	16637		30960	1411	4540	21419	12715	0	0	2617	18802	9499	42	4291	8424	3922	0	53735	68032	0	0	
3953	5201	57	1491	19842	0	28122	0	0	0	0	0	0	52941	0	4662	8552		16846	22341	466	15286	7847	0	0	3838	11914	957	138	3670	4177	706	0	26574	48279	0	0	
4138	24826	11	1485	22243	0	33891	0	0	0	0	0	0	119547	0	5478	27636		45398	21688	9671	39519	21971	0	0	11656	27863	4806	1073	6597	15374	3429	2236	32395	114069	0	0	
4147	11879	0	1061	13169	0	27216	0	0	0	0	2969	0	60677	0	4671	7811		21074	19911	5403	13697	6924	0	2969	3506	10191	7377	0	762	6163	886	0	26155	56006	0	0	
4156	6709	0	6695	12737	0	32558	0	0	0	0	0	0	71416	0	10275	16547		31986	16174	5479	19310	13031	0	0	4878	14432	9544	3132	7418	5613	1458	2058	25863	61141	0	0	
4231	11369	0	3993	12452	0	21599	0	0	0	5026	5026	0	74061	0	6685	33143		22360	7188	10750	17002	19070	0	0	4471	12531	4079	1280	4711	14360	11866	2206	17606	67376	0	0	
4437	92239	7	492	22170	0	47786	0	0	0	0	0	0	133483	0	5252	17483		23749	12	6735	9245	9485	0	0	1927	7318	13130	1374	334	9151	4139	3859	47287	128231	0	0	
4839	34028	17	107	38745	0	44340	0	0	0	23478	23478	0	164297	0	4200	65185		51201	13883	8574	36401	39024	0	2997	8047	28355	13680	1120	9575	29449	15136	11025	44216	159701	0	396	
5005	65987	2	2940	30603	0	52869	0	0	0	0	0	0	204483	0	813	37069		84898	16529	15828	54502	21775	0	0	13605	40897	28382	2014	5346	16429	14984	310	49927	203670	0	0	
5050	4906	4	2016	12176	0	21013	0	0	0	0	0	0	56665	0	15843	17784		18609	15366	5460	11219	15811	0	0	3186	8064	5773	1586	10012	5799	1747	225	18840	40623	153	199	
5069	34805	6	0	12410	0	15343	0	0	32078	5280	37358	0	233123	21214	1492	103777		84854	9687	378	78377	99472	29705	4680	28209	50168	6237	240	55432	44043	3901	401	15337	210417	0	0	
5135	11406	0	11202	25174	0	44854	0	0	0	0	39508	0	145563	0	4691	80123		42176	11858	9806	38942	63582	0	24516	11704	27238	2919	315	17113	46469	16541	0	33652	101921	0	38951	
5210	229075	57	15860	56111	0	83519	0	0	0	0	0	0	597502	0	26068	46204		201536	120687	47323	112021	22205	0	0	39620	76214	59553	26149	9571	13029	14055	9549	67602	571434	0	0	
5247	219427	0	1507	39842	0	51576	0	0	0	0	0	0	862356	0	22273	55142		181985	405802	43428	131870	42279	0	0	50566	82223	39319	9877	18757	23522	9765	3098	50069	840083	0	0	
5274	5800	0	121	13302	0	16350	0	0	19955	0	19955	0	85539	0	5336	5723		56188	17828	5322	16358	3258	18853	0	8412	27093	17685	2998	842	2417	1950	514	16229	80203	0	0	
5331	21291	4	546	43344	0	65103	0	0	0	0	0	0	138557	0	0	22038		34817	60412	7319	23543	18217	0	0	5431	18112	7405	3869	6343	11874	1767	2053	64553	138557	0	0	
5461	192246	74	13217	30148	0	36926	0	0	0	0	0	0	317955	0	4276	30061		16867	78781	6198	14036	26248	0	0	5544	8492	2156	675	13692	12556	2071	1742	23552	313679	83	0	
5751	4792	4	1219	4634	0	12850	0	0	0	0	0	0	50671	0	14736	8608		11064	26207	4221	9609	6633	0	0	2613	6996	1221	234	3425	3208	1975	0	11627	35935	0	0	
6039	5454	0	5338	11369	0	23424	0	0	0	0	0	0	47129	0	1693	12519		25556	3600	7660	23321	11069	0	0	5556	17765	2222	13	2723	8346	1450	0	17909	45430	177	6	
6057	589	0	359	1141	0	2833	0	0	0	0	0	0	10691	0	1676	928		8837	337	473	6906	828	0	0	1822	5088	961	966	220	608	100	0	2474	9015	0	0	
6141	1386	7	1058	9765	0	17796	0	0	0	0	0	0	14239	0	2004	5626		6267	960	1044	5358	5410	0	0	2260	3098	549	360	3072	2338	216	0	16731	12235	0	0	
6329	12527	10	17886	57446	0	113565	0	0	0	0	0	0	159804	10	6734	65385		56966	24926	9223	53217	59249	0	0	24821	28396	2646	1103	26308	32941	4510	1626	95669	153060	0	0	
6972	77151	72	8025	157367	0	234966	0	0	0	0	0	0	386940	0	7438	40295		86843	182651	31400	67634	32915	0	0	39233	34456	10222	2932	13682	20383	3489	2741	226484	379310	385	192	
7009	0	26	4	15461	0	15461	0	0	0	0	0	0	257722	0	0	0		0	257722	76	0	0	0	0	0	0	0	0	0	0	0	0	15431	257722	0	0	
7045	9978	5	14862	12836	0	41071	0	0	0	0	0	0	52029	0	3354	6700		24313	11038	4597	10675	2473	0	0	3845	6830	10308	3330	1527	946	2898	1329	26204	48675	0	0	
7157	3309	0	156	4550	0	7117	0	0	0	0	0	0	20973	0	635	2132		11285	4247	2197	8802	948	0	0	3388	5414	2482	0	427	521	1183	0	6961	20338	0	0	
7166	147037	69	2574	81076	0	89894	0	0	0	0	25626	0	427013	0	6383	120198		49897	109881	5653	42976	113651	0	25626	12505	30471	6067	854	41076	72575	5695	852	87251	418353	0	2277	
7456	7675	3	3055	6899	0	12763	0	0	0	0	0	0	24243	0	1463	1723		14845	0	1914	10999	991	0	0	2543	8456	3823	23	226	765	632	100	9702	22780	3	0	
7634	3467	0	1135	5890	0	9443	0	0	693	0	693	0	26691	0	584	10104		12300	820	1876	9339	8021	99	0	2710	6630	2449	512	3023	4999	973	1110	8201	26107	107	0	
8033	7045	10	945	13842	0	20271	0	0	0	0	0	0	30772	0	2669	10477		12762	488	1515	9302	8885	0	0	2861	6441	2245	1215	5490	3395	1592	0	19316	28103	0	0	
8417	0	0	0	332251	0	332251	0	0	0	0	0	0	40099	0	0	0		0	40099	824	0	0	0	0	0	0	0	0	0	0	0	0	332251	40099	0	0	
8462	471	18	864	13094	0	29915	0	0	0	0	0	0	34487	0	5298	18923		11433	3660	2284	10514	18923	0	0	5976	5047	410	0	9025	9898	0	0	29033	29189	0	0	
8631	9544	0	1153	8828	0	14492	0	0	0	0	0	0	27569	0	242	3902		11086	3037	2801	6200	2300	0	0	2481	3719	4286	600	1430	870	1228	374	13339	27327	0	0	
9357	89940	183	0	16404	0	21135	0	0	0	25000	25000	0	280984	7346	0	28549		1697	160797	1175	1271	28549	0	25000	1043	632	22	0	27780	769	0	0	20952	273638	0	0	
9553	0	0	1829	4823	0	13300	0	0	0	0	0	0	31069	0	2667	8210		20307	2552	5973	18147	7685	0	0	8140	10007	2160	0	2587	5098	525	0	11471	28402	0	0	
9807	239726	26	13988	70280	0	98394	0	0	99400	0	99400	0	1658124	0	309119	219197		216993	982208	79297	197990	215217	99400	0	122198	75792	18067	936	126966	88251	3625	355	84380	1349005	0	0	
9955	5810	6	1863	8637	0	23781	0	0	0	0	0	0	49554	1	18254	12658		16884	14202	2478	12878	10226	0	0	3168	9710	3704	302	4567	5659	2432	0	21912	31299	0	0	
10157	5257	0	790	7188	0	12658	0	0	0	0	0	0	30968	0	5261	4230		14985	6496	2061	9287	2525	0	0	3149	6138	5001	697	2103	422	1600	105	11868	25707	0	0	
10250	58628	7	1408	20013	0	32371	0	0	1583	0	1880	0	271089	0	30837	67536		101916	43009	33741	49439	41148	1583	0	10019	41001	38958	11938	8718	32684	17595	8539	30956	240252	0	0	
10849	61153	1942	1030	9279	0	14410	0	0	0	0	0	0	187355	0	28205	54303		58203	13696	5383	47760	49930	0	0	7985	39775	10157	286	17324	32606	3557	816	11432	159150	6	0	
10858	104748	66	3299	13561	0	16860	0	0	0	0	0	0	309782	0	29384	64733		116648	23653	8986	79204	45890	0	0	15506	63698	26342	11102	12315	33575	17116	1727	13495	280398	0	0	
11145	16267	0	16732	16631	0	44139	0	0	0	0	0	0	72942	0	9833	7470		21669	27536	3888	12679	3925	0	0	3613	9066	6803	2187	1440	2485	2319	1226	27238	63059	169	50	
11640	73151	8	5750	10537	0	17106	0	0	0	0	0	0	159333	0	44708	44014		33334	8834	7588	22432	38644	0	0	11854	10811	8264	2405	23360	15285	3407	1962	11348	114625	0	0	
11837	4441	0	11638	6303	0	29108	0	0	0	1000	1000	0	47475	0	1195	14617		25189	3228	4537	13047	5951	0	1000	3571	9476	7499	4643	1623	4328	6029	2637	17470	46280	0	0	
12030	14637	9	8017	26773	0	46890	0	0	0	0	0	0	187897	0	4448	54417		103023	15820	14240	71305	29797	0	0	22697	48608	29393	2325	9581	20216	23252	1368	38864	169502	0	13947	
12058	5822	43	1490	11873	0	18734	0	0	0	0	0	0	66209	70	7782	10749		31146	18492	3897	18482	7758	0	0	5677	13135	10185	2149	969	6790	2543	447	17201	58357	0	0	
12142	17425	8	8818	25461	0	50730	0	0	0	0	0	0	88200	0	12363	37070		26515	7190	9052	18845	34819	0	0	15564	9831	1120	0	29701	7168	201	0	41231	75837	673	0	
12245	16739	0	1808	16996	0	22206	0	0	0	0	2500	0	58978	0	7384	15392		17937	8910	4690	12663	14132	0	2500	4189	8474	4660	614	3271	10861	960	300	20398	51594	0	0	
12311	3000443	1	158116	1199752	26	1498895	0	0	0	847497	3228249	0	20501091	0	1763250	4317299		3361313	9822036	72275	1590047	1910912	0	821672	235591	1354456	1574708	196558	920335	990577	1374941	1031445	1304371	18737841	36381	0	
12647	5619	0	258	9030	0	12889	0	0	1588	0	2688	0	40629	0	4059	6384		18287	10339	4875	13754	5712	1094	1000	2913	10841	4533	0	1418	4294	672	0	12631	36570	0	0	
12656	844	0	361	1813	0	2989	0	0	0	0	0	0	5678	0	985	1345		2929	560	299	2454	1218	0	0	834	1620	475	0	350	868	127	0	2628	4693	0	0	
12937	9304	0	0	30382	0	41929	0	0	109	4284	4393	0	97140	0	0	48520		17591	21725	4601	15183	41931	109	4284	2326	12857	2399	8	31744	14580	2196	0	41929	97140	0	0	
12946	22159	11	9693	20036	0	33995	0	0	0	0	0	0	386688	0	50825	105520		138568	120441	28254	95400	83095	0	0	48120	58184	25918	6346	41783	47256	11091	5390	24291	335863	0	0	
12955	6986	3	3032	18070	0	27730	0	0	0	0	0	0	58050	0	10669	16489		21066	13509	5557	11717	13107	0	0	2524	9193	9184	165	5397	7710	3117	264	24695	47381	0	0	
13037	16208	6	1062	15692	0	25617	0	0	0	0	0	0	66524	0	190	8957		34003	7355	4939	21281	5520	0	0	8912	14261	7844	2986	2660	2860	3128	309	24549	66334	0	0	
13103	180335	15	8232	30411	0	91550	0	0	0	0	0	0	604554	0	14358	53160		156225	214835	47671	113066	41766	0	0	32887	80179	40130	3029	15299	26467	9246	2148	83097	589798	206	398	
13251	1666	0	15	4602	0	6196	0	0	0	0	0	0	23640	0	1285	997		10150	10827	2250	8658	997	0	0	2904	5754	1493	0	124	874	0	0	6181	22355	0	0	
13457	2079	0	475	1770	0	3839	0	0	0	0	0	0	9652	0	1143	1353		3863	2357	1174	3379	993	0	0	1137	2242	484	0	432	561	360	0	3364	8509	0	0	
14052	9220	3	1986	10659	0	16590	0	0	0	0	0	0	37812	0	542	9175		11932	7485	2355	9635	9066	0	0	2715	6920	2289	8	1843	7223	108	0	14366	37270	235	0	
14155	5408	7	1409	10015	0	22657	0	0	0	0	0	0	48457	0	7262	7505		21052	14492	3941	13684	5711	0	0	5279	8453	5963	1357	2001	3710	1674	120	21241	41195	0	0	
14258	22219	15	11145	47585	0	83336	0	0	1386	9641	11027	0	648169	0	51082	121210		43252	461487	24666	29772	77298	1287	4141	15426	16701	9591	1534	19101	75322	11723	15064	68996	597087	3180	0	
14409	8725413	393	514762	1681406	0	2672787	0	0	0	0	0	0	21135979	0	688278	2974663		3248222	6187681	637312	2604015	2512542	0	0	677347	1926668	528579	115628	678379	1834163	340535	121586	2157505	20443014	127	4687	
14454	2647	0	460	2829	0	4658	0	0	3996	1100	5096	0	31472	0	937	3910		11991	12924	1299	8702	3210	2372	700	3229	5473	2311	978	1550	1660	600	100	4198	26488	0	4047	
14650	4149	0	2788	5736	0	11232	0	0	0	0	0	0	12240	0	388	1641		5629	821	1401	5020	1541	0	0	2798	2380	451	0	815	726	100	0	8444	11852	0	0	
14753	5362	1	155	4821	0	6756	0	0	0	0	0	0	18884	0	1702	3217		10305	0	3111	8348	2751	0	0	4564	5273	466	2	1847	1270	100	0	6600	17182	0	0	
14865	12841	40	22351	23743	0	68226	0	0	0	0	0	0	86377	0	11425	16509		30809	26219	4866	20857	14658	0	0	10708	11030	7034	2037	9492	5166	1593	258	45835	74952	0	0	
15536	144572	18	0	109856	0	130219	0	0	37469	40986	78455	0	870165	0	17013	189787		363107	172699	70099	335297	182414	37273	40886	74012	261285	27594	216	38232	144182	6904	469	129803	819790	398	33362	
16337	138898	128	3934	18903	0	29373	0	0	0	0	0	0	301665	0	5660	69521		81877	11369	20586	70423	65607	0	0	25588	48373	7794	122	17500	50070	1831	120	25311	296005	0	0	
16458	51436	19	1013	13435	0	20098	0	0	0	0	0	0	143101	0	5897	13598		26204	51863	8121	18290	9645	0	0	4780	13510	7593	321	3964	5681	3427	526	18857	137204	209	0	
16551	13869	2	994	12198	0	19139	0	0	0	22997	22997	0	82473	0	3443	34181		30454	3969	8758	17285	14016	0	6725	13737	9677	6376	664	10023	8404	9646	6109	18143	79030	0	0	
16748	6461	0	936	7909	0	11851	0	0	0	0	0	0	28486	0	809	1860		18120	2045	3341	8717	1522	0	0	4559	6964	4260	2337	533	989	338	0	10915	27677	0	0	
16944	8047	0	1357	4362	0	10857	0	0	0	0	0	0	14331	0	228	313		4592	1379	714	3188	313	0	0	991	2317	1067	216	100	213	0	0	9500	14103	0	0	
16953	3212	0	952	4501	0	8442	0	0	0	0	0	0	16021	0	1298	1874		9198	1737	485	5516	1374	0	0	2043	3473	3682	0	500	874	500	0	7490	14723	0	0	
17110	0	0	0	0	0	0	0	0	0	0	0	0	112893	0	14263	95599		17223	72	0	17223	95599	0	0	17223	0	0	0	95077	522	0	0	0	98630	0	0	
17147	227297	0	7209	32229	0	59227	0	0	0	15381	15381	0	529943	0	92113	117881		137004	47761	28689	60372	95470	0	15381	20469	39903	59180	17453	86604	8866	22014	398	49541	437830	2477	0	
17259	15001	0	73	5017	0	10990	0	0	0	0	0	0	37981	0	3112	5833		16005	1140	4143	7941	3555	0	0	2307	5634	7355	709	756	2799	1756	522	10917	34869	0	0	
17464	37148	287	15212	257018	0	297476	0	0	0	0	0	0	856283	0	67613	38118		30770	750247	8787	22905	24854	0	0	6957	15948	6970	894	7589	17265	8476	4788	281977	788670	0	0	
17549	44678	11	4300	45613	0	60127	0	0	11099	9140	20239	0	179426	0	9882	50425		42169	42154	3759	39795	48338	11099	9140	10493	29302	2294	80	22595	25743	2087	0	55816	157603	0	11941	
17839	8410	16	10188	37528	0	59880	0	0	0	0	0	0	120286	0	12414	42369		30491	39016	10266	14129	33289	0	0	3743	10386	14414	1948	18785	14504	7348	1732	49676	107872	0	0	
17950	29210	441	8497	19774	0	44730	0	0	0	3000	3000	0	83551	210	8653	18141		21771	14429	5274	18448	16599	0	3000	6554	11894	2998	325	9589	7010	1334	208	35792	71588	0	3100	
18050	100682	9	6588	16213	0	30385	0	0	0	0	0	0	207531	0	26838	33057		54367	19425	10117	44422	26251	0	0	18124	28112	8120	11	9795	16666	6396	200	23788	180693	0	0	
18135	21469	60	0	39667	0	63111	0	0	0	0	0	0	85218	0	8000	22104		22818	18827	2388	19161	21116	0	0	8279	10882	3081	575	10657	10459	785	204	63051	77218	0	0	
18368	15807	1	4682	23733	0	27191	0	0	0	0	0	0	407137	0	470	22411		22084	346835	5379	19959	19909	0	0	6819	13140	2125	0	7946	11963	2502	0	22447	406667	61	0	
18377	4364	0	0	0	0	0	0	0	294	0	294	0	20247	0	0	2055		13828	0	2648	6532	474	294	0	1003	5529	5708	1588	101	373	609	972	0	18864	0	1383	
18827	43151	13	6147	23605	0	56246	0	0	0	0	0	0	91632	0	10668	15420		30132	2929	7470	16763	10854	0	0	7535	9500	9690	3407	8273	2581	4189	377	50086	80964	0	0	
18836	10097	0	1369	16489	0	24414	0	0	198	0	198	0	87804	0	224	22205		46591	8911	11042	26230	9966	198	0	10838	17957	14658	3138	2732	7759	9994	1720	23045	86080	0	1500	
18854	0	0	2582	3505	0	11021	0	0	0	0	0	0	15086	0	1660	3834		9042	2209	612	6581	3734	0	0	1969	4612	1022	1438	2684	1051	0	100	8439	13426	0	0	
18957	5365	0	3679	4349	0	11358	0	0	0	0	0	0	33350	0	5441	11463		14363	2159	3578	8793	8330	0	0	2409	6385	3526	2043	3347	4983	1258	1875	7679	27909	0	0	
19356	8149	0	5638	14317	0	27908	0	0	0	0	0	0	37157	0	787	5464		22469	1075	3117	16185	3876	0	0	4472	11959	5368	670	683	3193	1460	128	21985	36370	285	0	
19730	321857	57	15996	268094	0	299522	0	0	0	50781	50781	0	1175736	0	45946	225676		299633	328570	49214	224603	192827	0	40686	55731	173111	59422	11369	75660	117587	30035	2394	283375	1129761	94	29	
19936	9050	3	8897	36693	0	70506	0	0	3000	0	3000	0	85056	0	9410	30433		27485	18088	4294	22019	25624	3000	0	6628	15391	4731	735	6580	19044	3642	1167	61606	75646	0	0	
19972	36678	0	0	0	0	0	0	0	0	0	0	0	36678	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36678	0	0	
20053	1987	0	334	3379	0	4800	0	0	0	3920	3920	0	24325	0	2171	6525		12275	3538	1800	10317	4310	0	3920	3120	7600	1531	24	1998	2312	2215	0	4466	22154	0	0	
20147	10389	0	1234	6987	0	10288	0	0	0	0	0	0	28474	0	718	1633		11627	4825	1128	4102	209	0	0	1361	2903	4924	2439	210	0	300	1123	9054	27756	0	0	
20259	14768	22	5428	16441	0	30687	164	0	0	0	0	0	15787	0	1560	100		910	10	339	717	100	0	0	874	36	0	0	100	0	0	0	25073	14227	0	0	
20370	15659	19	478	26688	0	36637	0	0	0	0	0	0	66558	0	4920	5657		23842	21400	3910	18020	5399	0	0	4125	13895	4309	1513	1311	4088	258	0	36140	61638	0	0	
20512	14736	0	1561	11832	0	18903	0	0	0	0	4119	0	51869	0	40	8721		23260	5152	6112	10313	4439	0	0	2370	7943	10642	2305	414	4025	4282	0	17342	51829	0	0	
20633	87619	11	9667	14493	0	36001	0	0	792	100	892	0	163604	0	2333	27713		42546	5726	7327	10974	6285	297	100	2957	8017	16814	14758	1308	4977	9353	12075	26310	161271	13	0	
20754	546	0	299	777	0	2495	0	0	0	0	0	0	8610	0	1073	1359		5697	1008	845	4612	1059	0	0	1694	2919	723	361	388	671	200	100	2196	7537	0	0	
20839	1764	29	487	10816	0	19572	0	0	0	16175	16175	0	104972	0	478	49753		40008	13447	3070	36546	43161	0	12463	8129	28417	3002	460	14796	28365	4572	2020	19056	94953	0	9541	
20857	1687	0	502	22539	0	33050	0	0	0	0	0	0	36366	0	2374	2980		7208	24491	534	6025	2266	0	0	1698	4327	1125	58	322	1944	714	0	32548	33992	0	0	
20866	86098	46	682	4176	0	33295	0	0	0	0	0	0	118131	0	0	1035		4284	26714	0	2931	530	0	0	715	2216	986	367	102	428	403	103	32567	118131	0	0	
21256	723	0	672	1410	0	2799	0	0	0	0	0	0	4443	0	1059	300		2701	719	1753	1137	300	0	0	416	721	224	1340	200	100	0	0	2127	3384	0	0	
21359	2437	0	417	1813	0	2802	0	0	0	0	0	0	11692	0	1617	2063		4040	3152	1216	3590	1341	0	0	874	2716	402	48	614	727	520	202	2385	10075	0	0	
21630	4487	0	2535	10092	0	16842	0	0	0	0	0	0	32990	0	2550	13854		11913	2735	2426	6504	12027	0	0	1752	4752	5288	121	3501	8526	1668	159	14307	30440	0	0	
21658	15818	279	0	281	0	281	0	0	0	0	0	0	103397	0	3746	8047		42526	37006	6974	25572	3543	0	0	6450	19122	14594	2360	831	2712	3309	1195	2	99651	0	0	
22048	10074	94	14116	29445	0	50339	0	0	7059	0	7059	0	127053	0	21768	55914		55160	5905	7891	35989	35236	6525	0	13398	22591	16262	2909	13066	22170	13924	6754	36129	104901	0	384	
22235	9126	0	8921	13211	0	55448	0	0	0	27597	27597	0	229189	0	4942	82821		116031	21211	13899	93526	61850	0	15555	22016	71510	20618	1887	11162	50688	18049	2922	46526	202848	1	21399	
22356	15201	0	3943	9133	0	15468	0	0	0	0	0	0	185984	0	39068	21258		46564	102961	5197	29513	14072	0	0	12734	17960	11748	4122	5390	8796	2845	4227	11525	146916	0	0	
