"IDRSSD"	RCFD3561	RCFD3562	RCFD7701	RCFD7702	RCON3561	RCON3562	RCON7701	RCON7702	
	NO. OF LOANS TO EXECUTIVE OFFICERS	TOT DOLLAR AMT OF LNS TO EXEC OFFCRS	RGE OF INT CHG ON LNS TO EXEC OFF-FR	RGE OF INT CHG ON LNS TO EXEC OFF-TO	NO. OF LOANS TO EXECUTIVE OFFICERS	TOT DOLLAR AMT OF LNS TO EXEC OFFCRS	RGE OF INT CHG ON LNS TO EXEC OFF-FR	RGE OF INT CHG ON LNS TO EXEC OFF-TO	
37					0	0	0	0	
242					0	0	0	0	
279					5	82	0.05	0.1	
354					0	0	0	0	
439					0	0	0	0	
457					0	0	0	0	
505					0	0	0	0	
1146					0	0	0	0	
1155					1	5	0.05	0.05	
1351					0	0	0	0	
1454					0	0	0	0	
1557					0	0	0	0	
1632					1	100	0.065	0.065	
1669					1	3	0.12	0.12	
1829					3	331	0.0474	0.0525	
1856					1	8	0.05	0.05	
2040					1	19	0.0475	0.0475	
2161					4	62	0.06	0.08	
2376					2	600	0.0525	0.0595	
2451					0	0	0	0	
2554					0	0	0	0	
2732					0	0	0	0	
2750					1	50	0.0875	0.0875	
2938					0	0	0	0	
2956					0	0	0	0	
3252					0	0	0	0	
3458					0	0	0	0	
3506					0	0	0	0	
3720					0	0	0	0	
3953					0	0	0	0	
4138					7	549	0.0525	0.0825	
4147					0	0	0	0	
4156					0	0	0	0	
4231					1	25	0.075	0.075	
4437					0	0	0	0	
4839					0	0	0	0	
5005					0	0	0	0	
5050					0	0	0	0	
5069					0	0	0	0	
5135					0	0	0	0	
5210					0	0	0	0	
5247					0	0	0	0	
5274					0	0	0	0	
5331					0	0	0	0	
5461					0	0	0	0	
5751					0	0	0	0	
6039					4	32	0.05	0.0625	
6057					0	0	0	0	
6141					0	0	0	0	
6329					0	0	0	0	
6972					0	0	0	0	
7009					0	0	0	0	
7045					1	27	0.055	0.055	
7157					2	15	0.06	0.06	
7166					0	0	0	0	
7456					0	0	0	0	
7634					0	0	0	0	
8033					0	0	0	0	
8417					0	0	0	0	
8462					2	15	0.0725	0.075	
8631					0	0	0	0	
9357					0	0	0	0	
9553					1	5	0.075	0.075	
9807					1	265	0.06	0.06	
9955					0	0	0	0	
10157					1	114	0.0625	0.0625	
10250					0	0	0	0	
10849					1	365	0.0675	0.0675	
10858					1	17	0.061	0.061	
11145					0	0	0	0	
11640					0	0	0	0	
11837					0	0	0	0	
12030					0	0	0	0	
12058					2	59	0.07	0.075	
12142					1	10	0.075	0.075	
12245					3	45	0.0585	0.063	
12311	0	0	0	0					
12647					0	0	0	0	
12656					2	51	0.065	0.065	
12937					0	0	0	0	
12946					1	13	0.0575	0.0575	
12955					0	0	0	0	
13037					0	0	0	0	
13103					0	0	0	0	
13251					0	0	0	0	
13457					0	0	0	0	
14052					0	0	0	0	
14155					3	3	0.0825	0.0825	
14258					6	794	0.0625	0.18	
14409	0	0	0	0					
14454					0	0	0	0	
14650					0	0	0	0	
14753					6	22	0.0565	0.1075	
14865					0	0	0	0	
15536					0	0	0	0	
