"IDRSSD"	RCON1039	RCON1041	RCON1042	RCON1043	RCON1044	RCON1209	RCON1280	RCON1281	RCON1282	RCON1374	RCON1752	RCON2155	RCON2163	RCON2192	RCON2920	RCON2941	RCON3129	RCON3190	RCONA510	RCONB989	RCONB995	
34359											310	0			0			263	0	0	0	
34425											1373	0			0			10000	0	0	4892	
34434											609	0			0			0	0	0	0	
34452											57	0			0			0	57	0	0	
34537											6551	0			0			39556	1273	0	175905	
34555											1355	0			0			650	0	0	0	
34742											2847	0			0			53086	0	0	0	
34836											0	0			0			0	0	0	0	
34863											0	0			0			0	0	0	0	
35057											599	0			0			5650	0	0	0	
35244											2341	0			0			28135	0	0	1750	
35301	3951091	9646797	1942350	5948640	0	0	13305632	21717026	767846	57636977	30013	0	0	69532568	0	31598983	31799401	236040	357595	1398087	11538543	
35570											48038	0			0			762	35000	200000	960000	
35646											191	0			0			0	189	0	0	
35842											368	0			0			0	0	0	0	
35936											0	0			0			0	0	0	0	
36054											3609	0			0			30568	0	0	0	
36344											2577	0			0			26000	0	0	19895	
36456											157	0			0			834	0	0	0	
36858											842	0			0			0	0	0	8818	
36933											839	0			0			1142	0	0	0	
37051											277	0			0			1000	0	0	0	
37341											19	0			0			0	0	0	0	
37350											225	0			0			3535	0	0	0	
37378											174	0			0			0	6003	0	0	
37435											1530	0			0			10107	0	0	3398	
37640											3077	0			0			23281	1210	0	9645	
37659											0	0			0			0	0	0	0	
37743											274	0			0			0	0	0	0	
37949											1251	0			0			9323	0	0	4466	
38526											914	0			0			8801	0	0	0	
38535											1460	0			0			16000	375	0	6098	
38740											2288	0			0			32280	0	0	0	
39327											0	0			0			147	0	0	7477	
39420											4232	0			0			61099	0	0	13277	
39475											5527	0			0			41029	982	0	699	
39756											1265	0			0			12241	0	0	0	
39934											924	0			0			5500	0	0	0	
40033											303	0			0			0	5	0	0	
40305	2750	253821	501	251864	0	0	0	248620	6005	763609	0	0	73	3234961	0	0	2977872	52761	48	0	9374	
40350											221	0			0			2799	0	0	0	
40707											1706	0			0			21874	0	0	0	
40855											330	0			0			4051	0	0	0	
41245											45	0			0			0	0	0	485	
41553											99	0			0			0	0	0	0	
41629											1015	0			0			15100	0	0	0	
41647											12940	0			0			37121	0	0	21213	
41759											66	0			0			0	0	0	0	
41825											0	0			0			0	0	0	0	
41937											305	0			0			69	0	0	0	
41955											168	0			0			2176	0	0	0	
42037											59	0			0			0	500	0	0	
42055											342	0			0			0	0	0	0	
42354											211	0			0			0	0	0	0	
42420											42758	0			0			987119	14354	0	287062	
42448											3199	0			0			47673	738	0	0	
42457											2	0			0			0	0	0	0	
42541	44565	104246	446893	673031	68837	68299	141681	24802	0	1577166	97766	1366	0	25137077	1366	1285999	21294680	2050462	4812	95828	589746	
43052											2855	0			0			5976	17	0	1523	
43155											989	0			0			11100	3700	0	0	
43173	0	137430	225551	499274	0	334930	198074	43443	0	1438702	76724	8779	0	7115550	8779	275388	6204750	555609	0	0	0	
43324											704	0			0			2874	0	0	0	
43351											0	0			0			0	0	0	0	
43454											25	0			0			14	0	0	0	
43511											5224	0			0			101770	0	0	352	
43641											684	0			0			1995	0	0	0	
43744											1330	0			0			1000	0	0	0	
43856											355	0			0			0	4	0	0	
43959											51	0			0			0	2267	0	0	
44040											686	0			0			10447	250	0	0	
44134	0	58802	24349	66396	0	10818	0	0	0	160365	0	5037	0	1805513	5037	289653	1339353	105000	0	0	10360	
44433											3014	0			0			28550	1835	0	4119	
44451											56	0			0			1621	0	0	0	
44602											14111	0			0			16250	0	0	15559	
44741											529	0			0			2000	0	0	9173	
44750											580	0			0			0	794	0	0	
44929											412	0			0			3855	0	0	760	
45038											262	0			0			2500	0	0	116	
45047											505	0			0			5672	1056	0	0	
45056											0	0			0			0	0	0	0	
45430											552	0			0			18707	175	0	0	
45458											34	0			0			0	0	0	0	
45551											4134	0			0			28872	0	0	0	
45560											3633	0			0			50215	0	0	0	
45627											57388	0			0			899147	0	0	421107	
45775											350	0			0			0	0	0	0	
46053											1046	0			0			3717	0	0	0	
46941											456	0			0			196	0	0	0	
47153											2	0			0			900	0	0	0	
47247											781	0			0			2100	0	0	0	
47256											204	0			0			0	0	0	0	
47452											36	0			0			0	0	0	0	
47500											1317	0			0			11000	2634	0	0	
48057											240	0			0			0	0	0	0	
48150											155	0			0			1769	0	0	0	
48374											4288	0			0			66784	4171	0	797	
48440											151	0			0			0	0	0	0	
48552											413	0			0			2700	0	0	0	
48730											1402	0			0			16500	100	0	0	
49054											649	0			0			0	0	0	0	
49148											400	0			0			275	0	0	0	
49241											2499	0			0			21036	0	0	0	
49344											2642	0			0			36922	0	0	0	
49643											1039	0			0			0	0	0	0	
49652											404	0			0			3309	0	0	0	
49821											3515	0			0			50073	500	0	0	
49858											150	0			0			1723	0	0	0	
49951											0	0			0			0	0	0	0	
50144											0	0			0			0	0	0	0	
50461											0	343			343			0	0	0	0	
50546											700	0			0			11000	0	0	0	
50854											0	0			0			0	0	0	0	
50957											484	0			0			114	0	0	1898	
51253											366	0			0			1672	500	0	0	
51356											0	0			0			0	0	0	0	
51459											463	0			0			3825	0	0	0	
51730											62	0			0			0	475	0	0	
51842											823	0			0			19500	14	0	0	
52410											339	0			0			1746	0	0	0	
52456											10	0			0			0	0	0	0	
52719											2334	0			0			313933	0	1048718	0	
52951											79	0			0			0	0	0	0	
53015											9	0			0			0	0	0	0	
53033	33149	200000	26513	75375	0	261933	0	0	0	596970	11870	137	0	2512327	137	0	2080875	0	0	0	315006	
53051											5	0			0			0	0	0	0	
53239											0	0			0			0	0	0	0	
53453											152	0			0			0	0	0	0	
53752											47	0			0			0	1285	0	0	
54049											958	0			0			140	0	0	0	
54058											840	0			0			12488	0	0	0	
54357											0	0			0			0	0	0	0	
54375											8559	0			0			98048	250	0	38972	
54441											135	0			0			1500	0	0	2433	
54656											551	0			0			2000	0	0	0	
55176											1346	0			0			13000	0	0	0	
55251											1392	0			0			8640	0	20000	0	
55336											1067	0			0			0	0	0	0	
55635											235	0			0			0	0	0	0	
55653											445	0			0			3000	0	0	7120	
56230											314	0			0			0	0	0	0	
56258											305	0			0			2181	0	0	3500	
56351											1912	0			0			2108	0	0	0	
56427											192	0			0			0	795	0	0	
56548											564	0			0			0	80	0	0	
56557											9703	0			0			130000	0	0	195883	
56717											983	0			0			13991	0	0	11204	
56726											288	0			0			0	0	0	0	
57040											9	0			0			0	0	0	0	
57228											480	0			0			4000	250	0	1178	
57255											30	0			0			0	0	0	0	
57451											741	0			0			6011	0	0	0	
57572											803	0			0			8867	3	0	0	
57956											464	0			0			7302	113	0	2984	
58074											2317	0			0			24000	0	0	0	
58207											589	0			0			4312	15102	0	0	
58225											516	0			0			2500	0	0	885	
58243	29393	80666	69220	134825	0	43435	8	0	100	362315	24779	167	0	2802262	167	183064	2408927	106289	4668	0	0	
58355											0	0			0			0	0	0	0	
58551											0	0			0			0	0	0	0	
58636											667	0			0			9924	5251	0	0	
58757											13	0			0			367	0	0	0	
58971											11663	0			0			10341	0	0	118534	
59259											88	0			0			455	0	0	0	
59316											1711	0			0			24000	109	0	10515	
59352											118	0			0			0	0	0	0	
59679											194	0			0			0	1422	0	0	
59754											164	0			0			200	0	0	0	
60143	38523	0	4976	1262519	0	2618120	105	1461	1500	3970119	263958	38522	0	52639987	38522	972480	46057782	525895	42915	0	14114	
60219											506	0			0			3000	0	0	0	
60330											4836	0			0			84059	0	0	4451	
60433											575	0			0			0	0	0	0	
60545											120	0			0			224	0	0	0	
60554											216	0			0			2391	0	0	0	
60648											1118	0			0			96	0	0	0	
61122											8849	0			0			141204	0	0	93632	
61355											2719	0			0			33000	0	0	2361	
61476											1192	0			0			7876	6000	0	0	
61533											0	0			0			0	0	0	0	
61757											156	0			0			2800	0	0	13767	
61832											453	0			0			0	0	0	0	
61953											182	0			0			0	0	0	0	
62044											354	0			0			467	0	0	0	
62101											51214	301			301			949347	0	0	1363974	
62147											1567	0			0			500	0	0	0	
63050											0	0			0			0	0	0	0	
63069	92395	718442	321603	1304966	0	1017616	459381	0	1000	3934368	46422	3262	0	14237651	3262	0	12801238	36197	18965	0	27266	
63078											1984	0			0			10000	811	0	0	
63201											19	0			0			0	0	0	0	
63359											0	0			0			0	0	0	0	
63573											3533	0			0			21000	100	0	0	
63733											237	0			0			221	0	0	0	
63742											256	0			0			0	0	3000	0	
63751											41	0			0			240	0	0	0	
64150											209	0			0			2629	0	0	0	
64543											2319	0			0			36830	1000	0	0	
64552											267	0			0			0	0	0	0	
64619	0	74978	26567	516090	0	78719	0	5000	1000	702354	7575	1935	0	1942683	1935	3021	1816046	101169	0	0	117814	
64730											1485	0			0			10000	0	0	0	
64758											425	0			0			5804	0	0	0	
65205											4283	0			0			0	40	0	0	
65241											518	0			0			5500	0	0	0	
65513	5023	30937	1673	1	0	0	0	75977	24877	138488	375	0	0	278560	0	0	236240	0	0	0	0	
65559											247	0			0			1847	0	0	0	
65746											7143	0			0			110177	0	0	9297	
65858											3495	0			0			24002	0	0	0	
66015	0	17232	0	30495	0	21965	8478	5313	0	83483	2562	0	0	403474	0	12857	359603	38000	0	0	0	
66154											789	0			0			16045	0	0	0	
66172											9876	0			0			144019	4753	0	0	
66275											193	0			0			0	0	0	0	
66837											1033	0			0			12000	0	0	0	
66846											1932	0			0			30100	0	0	0	
66903											3450	0			0			27000	0	0	5605	
67142											453	0			0			4523	0	0	0	
67151											2135	0			0			27052	0	0	0	
67209											4396	0			0			77097	21476	0	1301	
67254											0	0			0			0	0	0	0	
67311											115100	757			757			177337	19190	0	1238247	
67414											754	0			0			5488	0	0	3525	
68345											1169	0			0			0	0	0	0	
68448											72	0			0			0	132	0	0	
68756											879	0			0			8000	0	0	0	
68831											0	0			0			0	0	0	0	
68840											1175	0			0			17195	0	0	966	
68859											694	0			0			1159	0	0	11483	
68943											467	0			0			5500	0	0	0	
69333											7879	0			0			82813	0	0	712	
69351											272	0			0			0	0	0	0	
69650											0	0			0			0	0	0	0	
69678											1690	0			0			5000	539	0	6720	
69847											0	0			0			0	0	0	0	
70049											646	0			0			5903	0	0	0	
70058											870	0			0			3790	0	0	0	
70076											134	0			0			0	1378	0	0	
70151											0	0			0			0	0	0	0	
70218											361	64			64			2000	252	0	0	
70254											429	0			0			8285	0	0	0	
70414											1686	0			0			8073	0	0	142	
70638											628	0			0			11355	0	0	0	
70955											0	0			0			0	0	0	0	
71318											3948	0			0			58853	0	0	39191	
71457											1025	0			0			15192	0	0	0	
71859											0	0			0			0	0	0	0	
72258											0	0			0			0	0	0	0	
72351											0	0			0			0	0	0	0	
72454											195	0			0			2500	0	0	0	
72614											0	0			0			0	2500	0	51485	
72678											3146	0			0			68000	40	0	0	
73031											581	0			0			2500	0	0	0	
73116											2348	0			0			37850	0	0	0	
73152											208	0			0			2000	0	0	0	
73554											2	0			0			0	0	0	0	
73956											147	0			0			0	0	0	0	
74056											310	0			0			3359	0	0	2548	
74140											2392	0			0			29312	0	0	0	
74159											188	0			0			3529	0	0	0	
74337											145	0			0			0	0	0	0	
74403											2849	0			0			48810	4951	0	8073	
74449											25	0			0			0	0	0	0	
74458											472	0			0			5750	950	0	0	
75053											3146	0			0			52500	3980	0	0	
75259											0	0			0			15	385	0	0	
75446											1538	0			0			26000	0	0	926	
75455											0	0			0			0	0	0	0	
75558											240	0			0			0	0	0	0	
75633	1018576	4115696	581422	542380	0	33217	183	521873	0	6815706	48523	4054	0	33778437	4054	1673545	29158839	2844080	2359	0	2356631	
75651											273	0			0			500	0	0	0	
76050											574	0			0			4028	8695	0	3	
76135											1233	0			0			0	0	0	0	
76153											601	0			0			4319	0	0	0	
76443											1229	0			0			6157	0	0	500	
76854											1072	0			0			9600	250	0	0	
77150											99	0			0			300	0	0	0	
77253											386	0			0			0	0	0	0	
77347											2835	0			0			42500	0	0	36283	
77374											12789	0			0			155618	3347	0	6926	
77422											327	0			0			0	1000	0	0	
77758											1521	0			0			11000	0	0	5490	
77851											4592	0			0			51741	2066	0	20589	
78036											1916	0			0			0	0	0	0	
78054											396	0			0			5500	0	0	0	
78157											100	0			0			0	0	0	0	
78241											132	0			0			5052	200	0	0	
78559											27	0			0			0	0	0	0	
78643											360	0			0			4500	0	0	0	
78858											84	0			0			0	0	0	0	
79042											183	0			0			1807	0	0	15354	
79127											147	0			0			1067	0	0	0	
79145											3642	0			0			18125	0	0	0	
79257											51	0			0			0	0	0	0	
79855											1827	0			0			33002	0	0	1646	
80020											52	0			0			350	0	0	0	
80150											331	0			0			907	0	0	0	
80431											555	0			0			212	0	0	0	
80552											6	0			0			0	0	0	0	
80936											785	0			0			11500	0	0	98	
81054											673	0			0			3200	0	0	1615	
81429											400	0			0			2000	0	0	0	
82033											454	0			0			2000	0	0	0	
82257											173	0			0			1646	0	0	0	
82350											223	0			0			1312	0	0	0	
82659											311	0			0			3418	0	0	0	
83151											849	0			0			12243	0	0	3558	
83236											90	0			0			0	0	0	0	
83311											0	0			0			36	0	0	0	
83357											0	0			0			0	0	0	0	
83450											8189	0			0			42930	0	0	28615	
83638	0	597527	101179	386874	0	512813	42679	300798	2984	1944986	17138	1524	0	4110018	1524	1804	3812625	117250	132	5011	559113	
83834											184	0			0			2081	0	0	0	
83852											0	0			0			0	0	0	0	
83955											228	0			0			1879	0	0	0	
84046											406	0			0			7345	0	0	0	
84055											245	0			0			250	0	0	0	
84251											0	0			0			0	0	0	0	
84345											529	0			0			708	1000	0	0	
84541											1505	0			0			36000	0	0	0	
84804											0	0			0			0	0	0	0	
85043											47	0			0			106	0	0	0	
85052											0	0			0			0	0	0	0	
85258											353	0			0			5000	0	0	32	
85454											0	0			0			0	0	0	0	
85856											96	0			0			0	0	0	0	
85931											1098	0			0			10598	1000	0	0	
86349											898	0			0			6569	0	0	0	
86358											0	0			0			0	0	0	0	
86527											7870	0			0			133650	11130	0	21366	
86554											265	0			0			1000	0	0	0	
87047											513	0			0			5000	0	0	0	
87159											109	0			0			0	0	0	0	
87234											1344	0			0			1000	0	0	20914	
87476											3394	0			0			66526	335	0	0	
87533											950	0			0			11000	0	0	0	
88240											198	0			0			0	0	0	6377	
88259											370	0			0			4453	0	0	0	
88352											0	0			0			0	0	0	0	
88455											1101	0			0			9876	0	0	7407	
88530											1476	0			0			11573	0	0	0	
88950											49	0			0			0	0	0	100	
89032											588	0			0			18	0	0	0	
89135											186	0			0			0	0	0	0	
89162											0	0			0			0	0	0	0	
89452											724	0			0			11969	0	0	0	
89751											1883	0			0			25957	0	0	0	
89854											585	0			0			3450	0	0	0	
89957											86	0			0			0	0	0	0	
90047											0	0			0			0	0	0	0	
90234											669	0			0			0	26	0	0	
90328											1520	0			0			20000	6230	0	0	
90337											1579	0			0			21836	0	0	0	
90403											12985	1263			1263			152409	9056	0	613295	
90467											0	0			0			0	0	0	0	
90645											2	0			0			0	0	0	0	
90739											411	0			0			5000	0	0	0	
91147											254	0			0			215	0	0	0	
91156											660	0			0			0	0	0	7703	
91259											591	0			0			4100	0	0	0	
91615											322	0			0			3961	0	0	0	
91651											324	0			0			217	0	0	0	
91754											437	0			0			1620	0	0	0	
91866											2662	0			0			19000	2000	0	0	
91950											0	0			0			0	0	0	0	
91969											2247	0			0			800	2500	0	0	
92050											82	0			0			0	52	0	0	
92144											2	0			0			20	0	0	0	
92630											4399	0			0			60026	0	0	0	
92706											1268	0			0			10652	0	0	778	
92854											51	0			0			0	0	0	0	
92902											75	0			0			0	0	0	0	
93244											465	0			0			3000	0	0	985	
93329											246	0			0			0	0	0	4516	
93413											2000	0			0			27857	0	0	0	
93543											2423	0			0			26300	0	0	0	
93619											75	0			0			0	0	0	0	
93628											396	0			0			540	0	0	0	
93721											12475	0			0			47298	0	0	252947	
93758											344	0			0			0	0	0	0	
94139											250	0			0			0	0	0	21666	
94456											120	0			0			0	15	0	0	
94522											259	0			0			0	0	0	0	
94755											60	0			0			1000	0	0	0	
94858											277	0			0			2000	0	0	0	
95051											0	0			0			2800	0	0	0	
95659											357	0			0			5500	0	0	0	
95725											2806	0			0			17468	0	0	0	
96254											590	0			0			477	0	0	0	
96357											359	0			0			2000	0	0	0	
96553											111	0			0			187	0	0	0	
97055											610	0			0			11901	100	0	0	
97279											253	0			0			477	0	0	0	
97457											153	0			0			1250	0	0	0	
97804											5523	0			0			110283	1068	0	2643	
97943											661	0			0			11429	0	0	0	
98351											0	0			0			0	0	0	0	
98454											550	0			0			3000	0	0	0	
98463											1005	0			0			6743	0	0	33971	
98548											647	0			0			500	0	0	0	
98557											231	0			0			0	0	0	0	
98641											1554	0			0			18308	0	0	1507	
98717											505	0			0			3562	0	0	0	
99004											650	0			0			1823	0	0	0	
99059											313	0			0			2000	0	0	0	
99143											786	0			0			3312	0	0	2227	
99255											127	0			0			2050	0	0	0	
99442											1587	0			0			31800	0	0	0	
99536											467	0			0			0	0	0	0	
99853											0	0			0			0	1633	0	0	
99974											358	0			0			4000	0	0	0	
100160											1829	0			0			7000	0	0	0	
100236											488	0			0			3000	0	0	0	
100357											883	0			0			0	0	0	0	
100553											202	0			0			1975	0	0	0	
100562											7511	0			0			117711	5	0	0	
100843											2927	0			0			32042	0	0	1387	
101019	147085	681555	124577	615577	0	642778	0	582138	66618	2865578	23768	12187	0	5708725	12187	1132665	4192452	474101	5250	96923	35639	
101037											915	0			0			1048	0	0	0	
101233											21434	0			0			435000	0	634	83563	
101345											100	0			0			0	0	0	0	
101439											451	0			0			3854	280	0	3000	
101671											2260	0			0			6546	1916	0	3008	
101738											704	0			0			123	1000	0	0	
101952											173	0			0			0	0	0	0	
102155											32	0			0			55	0	0	0	
102333											0	0			0			0	0	0	0	
102342											702	0			0			6096	0	0	2779	
102539											0	0			0			0	0	0	4404	
102557											42	0			0			0	0	0	0	
103134											423	0			0			731	0	0	0	
103255											2388	0			0			25150	0	0	0	
103536											2279	0			0			33500	0	0	8994	
103554											48	0			0			142	0	0	0	
103563											0	0			0			0	0	0	0	
103602											0	0			0			0	0	0	0	
104038											7646	0			0			90243	0	0	7517	
104056											526	0			0			4000	0	0	0	
104234											721	0			0			13550	0	0	0	
104430											1905	0			0			1000	0	0	0	
