"IDRSSD"	RCON0030	RCON0031	RCON0032	RCON2211	RCON2229	RCON2314	RCON2315	RCON2351	RCON2383	RCON2702	RCON2710	RCON2722	RCON3510	RCON3512	RCON3514	RCON3520	RCON3779	RCON5514	RCON5515	RCON5516	RCON5517	RCON5597	RCON8432	RCON8785	RCONA181	RCONA182	RCONA527	RCONA528	RCONA531	RCONA532	RCONA533	RCONA545	TEXTA545	
239640	0	0	0	0		0	0	0		55910	24847	94	0	0	0	0		0		0	0	19412	0	0	0	0	0	0	0	0	0	0		
239659	0	0	0	0		0	0	0		80386	70970	296	0	0	0	0		0		0	0	41370	0	0	0	0	0	0	0	0	0	0		
239752	0	0	0	0		0	0	0		31743	14140	72	0	0	0	0		0		0	0	3973	0	0	0	0	0	0	0	0	0	0		
240356	0	0	0	0		0	0	0		33440	19713	84	0	0	0	0		0		0	0	12597	0	0	0	0	0	0	0	0	0	0		
240459	0	0	0	0		0	0	0		23885	7933	48	0	0	0	0		0		0	0	3133	0	0	0	0	0	0	0	0	0	0		
240468	0	0	0	0		0	0	0		33935	15640	61	0	0	0	0		0		0	0	4278	0	0	0	0	0	0	0	0	0	0		
240954	105	0	0	0		0	0	0		71398	43747	199	0	0	0	0		0		0	0	23847	0	0	0	0	0	0	0	0	0	0		
241009	0	0	0	0		0	0	0		41384	40904	87	0	0	0	0		0		0	0	39824	0	0	0	0	0	0	0	0	0	0		
241157	0	695	25	0		0	0	0		153919	110227	472	0	19	2	0		0		0	0	19166	0	0	0	0	0	0	0	0	0	0		
241559	0	0	0	0		0	0	0		40019	18867	83	0	0	0	0		0		0	0	7574	0	0	0	0	0	0	0	0	0	0		
241607	0	0	0	6159		0	0	0		299263	168432	787	0	0	0	0		0		167	0	89731	0	0	0	0	0	0	0	0	0	0		
242248	0	0	0	0		0	0	0		60965	22685	75	0	0	0	0		0		0	0	5701	0	0	0	0	0	0	0	0	0	0		
242257	0	1	0	0		0	0	0		87624	30488	167	0	0	0	0		0		0	0	21739	0	0	0	0	0	0	0	0	0	0		
242275	0	0	0	0		0	0	0		28819	16758	74	0	0	0	0		0		0	0	9390	0	0	0	0	0	0	0	0	0	0		
242444	0	0	0	0		0	0	0		391633	205177	711	0	0	0	0		0		0	0	135477	0	0	0	0	0	0	0	0	0	0		
242949	14	0	0	0		0	0	0		41293	30778	80	0	0	0	0		0		0	0	22778	0	0	0	0	0	0	0	0	0	0		
242958	0	0	0	0		0	0	0		36321	22712	113	0	0	0	0		0		0	0	11606	0	0	0	0	0	0	0	0	0	0		
243151	0	175	6	0		0	0	0		329653	536754	1972	0	1050	5	76		0		0	0	339754	0	0	0	0	0	0	0	0	0	0		
243375	0	0	0	0		0	0	0		13106	12701	54	0	0	0	0		0		0	0	7301	0	0	0	0	0	0	0	0	0	0		
243414	0	0	0	0		0	0	0		54286	28914	124	0	0	0	0		0		0	0	7431	0	0	0	0	0	0	0	0	0	0		
243647	0	0	0	0		0	0	0		17902	9140	71	0	0	0	0		0		0	0	2059	0	0	0	0	0	0	0	0	0	0		
243955	0	0	0	0		0	0	0		7732	5252	31	0	0	0	0		0		0	0	1575	0	0	0	0	0	0	0	0	0	0		
244037	0	0	0	0		0	0	0		23199	15316	57	0	0	0	0		0		0	0	9616	0	0	0	0	0	0	0	0	0	0		
244149	0	0	0	215		0	0	0		56597	90442	252	0	0	0	0		0		0	0	24345	0	0	0	0	0	0	0	0	0	0		
244158	0	0	0	0		0	0	0		79775	32329	162	0	0	0	0		0		0	0	17371	0	0	0	0	0	0	0	0	0	0		
244251	0	0	0	0		0	0	0		101298	73250	263	0	0	0	0		0		0	0	55821	0	0	0	0	0	0	0	0	0	0		
245016	220	0	0	0	0	0	0	0	0	56540	122314	458	0	0	0	0		0	0	0	0	76514	0	0	0	0	0	0	0	0	0	0		
245276	0	911	210	2000		0	0	307		892898	423097	883	5	0	0	0		0		0	0	34797	0	0	0	0	0	0	0	0	0	0		
245333	0	33024	41	61452	0	0	0	0	0	16878890	17665817	45622	0	2180	21	26012		0	0	339	0	11796637	0	0	0	0	0	0	0	0	0	0		
245351	0	0	0	0		0	0	0		99950	55035	300	0	0	0	0		0		0	0	19502	0	0	0	0	0	0	0	0	0	0		
245557	0	0	0	0		0	0	0		181235	99149	467	0	0	0	0		0		0	0	81048	0	0	0	0	0	0	0	0	0	0		
245566	0	0	0	0		0	0	0		186417	302725	1030	0	0	0	0		0		0	0	259132	0	0	0	0	0	0	0	0	0	0		
245856	0	0	0	0		0	0	0		18167	3347	12	0	0	0	0		0		0	0	3239	0	0	0	101	0	0	0	0	0	0		
246022	0	0	0	0		0	0	0		70990	158652	413	0	0	0	0		0		0	0	129773	0	0	0	0	0	0	0	0	0	0		
246134	0	0	0	0		0	0	0		80927	60895	244	0	0	0	0		0		0	0	51938	0	0	0	0	0	0	0	0	0	0		
246237	0	0	0	0		0	0	0		14542	4791	29	0	0	0	0		0		0	0	1891	0	0	0	0	0	0	0	0	0	0		
246321	0	0	0	8		0	0	0		213155	167499	601	0	0	0	0		0		0	0	138570	0	0	0	0	0	0	0	0	0	0		
246451	0	0	0	0		0	0	0		29248	15996	71	0	0	0	0		0		0	0	6996	0	0	0	0	0	0	0	0	0	0		
246657	845	0	0	0		0	0	0		210299	157459	446	0	0	0	0		0		0	0	113859	0	0	0	0	0	0	0	0	0	0		
246947	0	0	0	0		0	0	0		35538	21989	67	0	0	0	0		0		0	0	17189	0	0	0	0	0	0	0	0	0	0		
246956	0	0	0	0		0	0	0		70103	50575	223	0	0	0	0		0		0	0	20294	0	0	0	0	0	0	0	0	0	0		
247140	0	0	0	0		0	0	67		76240	48029	125	0	0	0	0		0		0	0	42000	0	0	0	0	0	0	0	0	0	0		
247355	0	0	0	0		0	0	0		254522	177649	814	0	0	0	0		0		0	0	96249	0	0	0	0	0	0	0	0	0	0		
247449	0	0	0	0		0	0	0		32013	7083	49	0	0	0	0		0		0	0	3187	0	0	0	0	0	0	0	0	0	0		
247476	0	0	0	0		0	0	0		32493	10310	73	0	0	0	0		0		0	0	7914	0	0	0	0	0	0	0	0	0	0		
247551	0	0	0	0		0	0	0		40407	25858	134	0	0	0	0		0		0	0	15117	0	0	0	0	0	0	0	0	0	0		
247645	0	0	0	0		0	0	0		26358	7828	37	0	0	0	0		0		0	0	5756	0	0	0	0	0	0	0	0	0	0		
247711	0	0	0	0		0	0	0		37051	8578	42	0	0	0	0		0		0	0	6737	0	0	0	0	0	0	0	0	0	0		
247908	0	0	0	745		0	0	192		363265	226441	1091	0	0	0	0		0		0	0	224899	0	0	0	0	0	0	0	0	0	0		
248147	0	0	0	0		0	0	0		13543	7057	40	18	0	0	0		0		0	0	3057	0	0	0	0	0	0	0	0	0	0		
248240	0	0	0	0		0	0	0		186676	159260	426	0	0	0	0		0		0	0	127170	0	0	0	0	0	0	0	0	0	0		
248352	0	0	0	0		0	0	0		15344	5321	31	0	0	0	0		0		0	0	1974	0	0	0	0	0	0	0	0	0	0		
248455	0	0	0	0		0	0	0		78579	58694	227	0	0	0	0		0		0	0	26191	0	0	0	0	0	0	0	0	0	0		
248633	0	0	0	0		0	0	0		51140	52943	106	0	0	0	0		0		0	0	42543	0	0	0	0	0	0	0	0	0	0		
248745	0	0	0	0		0	0	0		62262	27137	121	0	0	0	0		0		0	0	15037	0	0	0	0	0	0	0	0	0	0		
248950	0	0	0	0		0	0	0		39567	25056	145	0	0	0	0		0		0	0	20976	0	0	0	0	0	0	0	0	0	0		
248969	0	0	0	0	2945	0	0	0	18853	24793	69388	186	0	0	0	0		0	111	0	0	36672	0	0	0	0	0	0	0	0	0	0		
249153	0	0	0	0		0	0	0		31305	10085	29	0	0	0	0		0		0	0	6185	0	0	0	0	0	0	0	0	0	0		
249256	0	0	0	0		0	0	0		64755	27919	128	0	0	0	0		0		0	0	3521	0	0	0	0	0	0	0	0	0	0		
249304	0	0	0	0		0	0	0		41234	21810	102	0	0	0	0		0		0	0	11610	0	0	0	0	0	0	0	0	0	0		
249416	0	0	0	0		0	0	0		63452	22254	137	0	0	0	0		0		0	0	12032	0	0	0	0	0	0	0	0	0	0		
249546	0	0	0	0		0	0	0		27785	3052	19	0	0	0	0		0		0	0	1516	0	0	0	0	0	0	0	0	0	0		
249555	0	0	0	0		0	0	0		31461	54318	93	0	0	0	0		0		0	0	44302	0	0	0	0	0	0	0	0	0	0		
249564	0	0	0	0		0	0	0		37547	73037	250	0	0	0	0		0		0	0	48036	0	0	0	0	0	0	0	0	0	0		
249612	1160	0	0	9216		0	0	0		3014513	2019944	7172	0	0	0	0		0		0	0	1302743	0	0	0	0	0	0	0	0	0	0		
249658	25	0	0	0		0	0	0		44200	33109	52	1	0	0	0		0		0	0	6434	0	0	0	0	0	0	0	0	0	0		
249872	8	0	0	0		0	0	0		1191072	252036	1487	0	0	0	0		0		0	0	123447	0	0	0	0	0	0	0	0	0	0		
249957	0	0	0	0		0	0	0		14079	5583	23	0	0	0	0		0		0	0	2744	0	0	0	0	0	0	0	0	0	0		
250047	0	0	0	0		0	0	0		54750	42865	208	0	0	0	0		0		0	0	23109	0	0	0	0	0	0	0	0	0	0		
250113	0	0	0	0		0	0	0		46503	33322	126	0	0	0	0		0		0	0	25073	0	0	0	0	0	0	0	0	0	0		
250430	0	0	0	0		0	0	0		59031	15764	57	0	0	0	0		0		0	0	2441	0	0	0	0	0	0	0	0	0	0		
250850	3	0	0	0		0	0	0		23358	14666	71	0	0	0	0		0		0	0	8513	0	0	0	0	0	0	0	0	0	0		
251008	0	0	0	0		0	0	0		42398	24989	104	0	0	0	0		0		0	0	14580	0	0	0	0	0	0	0	0	0	0		
251352	0	0	0	0		0	0	0		98134	62990	250	0	0	0	0		0		0	0	15873	0	0	0	0	0	0	0	0	0	0		
251558	0	0	0	0		0	0	0		87173	72154	267	0	0	0	0		0		0	0	97526	0	0	0	0	0	0	0	0	0	0		
251736	0	0	0	0		0	0	0		525214	436512	1231	0	0	0	0		0		0	0	393144	0	0	0	0	0	0	0	0	0	0		
251745	0	0	0	0		0	0	0		127276	69777	358	0	0	0	0		0		0	0	60222	0	0	0	0	0	0	0	0	0	0		
251857	0	0	0	0		0	0	0		27235	13463	63	0	15	6	0		0		0	0	7100	0	0	0	0	0	0	0	0	0	0		
251969	0	0	0	0		0	0	0		66326	97154	293	0	0	0	0		0		0	0	53337	0	0	0	0	0	0	0	0	0	0		
252041	0	0	0	0		0	0	0		74421	49388	162	0	0	0	0		0		0	0	40892	0	0	0	0	0	0	0	0	0	0		
252256	0	0	0	0		0	0	0		7933	2710	19	0	0	0	0		0		0	0	1639	0	0	0	0	0	0	0	0	0	0		
252452	0	0	0	0		0	0	0		25861	7132	31	0	0	0	0		0		0	0	3907	0	0	0	0	0	0	0	0	0	0		
252658	0	0	0	0		0	0	0		25889	24338	93	0	0	0	0		0		0	0	15038	0	0	0	0	0	0	0	0	0	0		
252706	0	0	0	0		0	0	0		735351	545680	2160	0	0	0	0		0		0	0	329679	0	0	0	0	0	0	0	0	0	0		
252836	0	0	0	0		0	0	0		188913	136819	520	0	0	0	0		0		0	0	93719	0	0	0	0	0	0	0	0	0	0		
253262	2	0	0	0		0	0	0		67268	68417	356	2	0	0	0		0		0	0	34336	0	0	0	0	0	0	0	0	0	0		
253356	0	0	0	0		0	0	0		166946	663611	1403	0	0	0	0		0		0	0	544947	0	0	0	0	0	0	0	0	0	0		
253440	0	0	0	0		0	0	0		61352	58609	120	0	0	0	0		0		0	0	62191	0	0	0	0	0	0	0	0	0	0		
253468	0	0	0	1417		0	0	0		316860	335013	1143	0	0	0	0		0		0	0	240667	0	0	0	0	0	0	0	0	0	0		
253646	0	0	0	0		0	0	0		45574	29385	125	0	0	0	0		0		0	0	16885	0	0	0	0	0	0	0	0	0	0		
253730	0	0	0	0		0	0	0		29990	17568	78	0	0	0	0		0		0	0	9768	0	0	0	0	0	0	0	0	0	0		
253776	0	0	0	0		0	0	0		7798	1580	14	0	0	0	0		0		0	0	273	0	0	0	0	0	0	0	0	0	0		
254317	0	0	0	0		0	0	0		448374	292635	1518	0	0	0	0		0		0	0	198561	0	0	0	0	0	0	0	0	0	0		
254504	0	0	0	0		0	0	0		90137	32277	125	0	0	0	0		0		0	0	29985	0	0	0	0	0	0	0	0	0	0		
254652	0	0	0	0		0	0	0		38816	18690	122	0	0	0	0		0		0	0	6490	0	0	0	0	0	0	0	0	0	0		
254670	0	0	0	0		0	0	12		8197	6961	38	0	0	0	0		0		0	0	3161	765	0	0	0	0	0	0	0	0	0		
254849	0	0	0	0		0	0	0		34748	62374	124	0	0	0	0		0		0	0	55623	0	0	0	0	0	0	0	0	0	0		
255136	100	0	0	208		0	0	0		147276	88258	281	1	0	0	0		0		0	0	78515	0	0	0	0	0	0	0	0	0	0		
255350	0	0	0	0		0	0	0		41415	21191	103	0	0	0	0		0		0	0	13064	0	0	0	0	0	0	0	0	0	0		
255462	0	0	0	0		0	0	0		47178	18789	120	0	0	0	0		0		0	0	15495	0	0	0	0	0	0	0	0	0	0		
255547	0	0	0	0		0	0	0		33228	10681	63	0	0	0	0		0		0	0	6000	0	0	0	0	0	0	0	0	0	0		
255556	0	0	0	0		0	0	0		57037	35028	169	0	0	0	0		0		0	0	22119	0	0	0	0	0	0	0	0	0	0		
255659	0	1595	9	0		0	0	0		646906	573589	2264	0	0	0	0		0		53	0	451517	0	0	0	0	0	0	0	0	0	0		
255873	0	0	0	0		0	0	259		79435	29802	131	0	0	0	0		0		35	0	10171	0	0	0	0	0	0	0	0	0	0		
256049	0	0	0	0		0	0	0		5128	2750	5	0	0	0	0		0		0	0	1915	0	0	0	0	0	0	0	0	0	0		
256058	0	0	0	0		0	0	0		70455	40592	173	0	0	0	0		0		0	0	23292	0	0	0	0	0	0	0	0	0	0		
256179	0	0	0	0		0	0	0		26205	12216	66	0	0	0	0		0		0	0	9127	0	0	0	0	0	0	0	0	0	0		
256272	0	0	0	0		0	0	0		41220	10914	35	0	0	0	0		0		0	0	8609	0	0	0	0	0	0	0	0	0	0		
256553	30	0	0	0		0	0	0		633554	298425	1391	39	0	0	0		0		0	0	221919	0	0	0	0	0	0	0	0	0	0		
256964	0	0	0	0		0	0	0		92703	61199	350	0	0	0	0		0		0	0	26200	0	0	0	0	0	0	0	0	0	0		
257000	0	0	0	0		0	0	0		185469	132445	426	0	0	0	0		0		1090	0	101161	0	0	0	0	0	0	0	0	0	0		
257233	0	0	0	0		0	0	0		105899	86459	299	0	0	0	0		0		0	0	4774	0	0	0	0	0	0	0	0	0	0		
257345	0	0	0	0		0	0	0		54535	36023	138	0	0	0	0		0		0	0	22223	0	0	0	0	0	0	0	0	0	0		
257466	0	0	0	0		0	0	0		36425	59292	199	0	0	0	0		0		0	0	39392	0	0	0	0	0	0	0	0	0	0		
257653	0	0	0	0		0	0	0		17243	3724	26	0	0	0	0		0		0	0	2133	0	0	0	0	0	0	0	0	0	0		
257756	0	0	0	0		0	0	0		21213	9586	51	0	0	0	0		0		0	0	2033	0	0	0	0	0	0	0	0	0	0		
257840	0	0	0	0		0	0	0		30866	22069	115	0	0	0	0		0		0	0	16075	0	0	0	0	0	0	0	0	0	0		
257868	0	0	0	0		0	0	0		339855	262803	1094	0	0	0	0		0		0	0	93294	0	0	0	0	0	0	0	0	0	0		
258146	0	0	0	0		0	0	0		19129	3255	22	0	0	0	0		0		0	0	1055	0	0	0	0	0	0	0	0	0	0		
258306	0	0	0	0		0	0	0		160593	77722	369	0	0	0	0		0		0	0	28725	0	0	0	0	0	0	0	0	0	0		
258351	0	0	0	0		0	0	0		55941	44049	177	0	0	0	0		0		0	0	24869	0	0	0	0	0	0	0	0	0	0		
258379	0	0	0	0		0	0	0		59866	11882	80	0	0	0	0		0		0	0	3882	0	0	0	0	0	0	0	0	0	0	N/A	
258445	0	0	0	0		0	0	0		390771	111663	583	0	0	0	0		0		0	0	65248	0	0	0	0	0	0	0	0	0	0		
258539	0	0	0	0		0	0	0		42610	15100	74	0	0	0	0		0		0	0	13517	0	0	0	0	0	0	0	0	0	0		
258632	0	0	0	0		0	0	0		28929	7978	40	0	0	0	0		0		0	0	3784	0	0	0	0	0	0	0	0	0	0		
258771	0	0	0	0		0	0	0		470543	758541	1847	0	69	0	0		0		0	110	573841	0	0	0	0	0	0	0	0	0	0		
259031	0	0	0	0		0	0	0		3277512	3383530	14190	0	0	0	0		0		0	2667	1691816	0	0	0	0	0	0	0	0	0	0		
259059	0	0	0	0		0	0	0		40201	20193	93	0	0	0	0		0		0	0	16429	0	0	0	0	0	0	0	0	0	0		
259330	0	0	0	2306		0	0	1015		285671	146269	591	0	0	0	0		34		0	0	87169	0	0	0	0	0	0	0	0	0	0		
259442	0	0	0	0		0	0	0		97681	71556	239	0	0	0	0		0		0	0	33963	0	0	0	0	0	0	0	0	0	0		
259518	0	0	0	215440	0	0	0	0	0	14144309	19140659	33743	0	379	0	264125		0	0	7436	47069	12862478	0	0	0	0	0	0	0	0	0	0		
259554	0	0	0	0		0	0	0		31456	16581	65	0	0	0	0		0		0	0	16385	0	0	0	0	0	0	0	0	0	0		
259657	6	0	0	0		0	0	0		151946	200655	1027	0	0	0	0		0		0	0	105860	0	0	0	0	0	0	0	0	0	0		
259853	0	0	0	0		0	0	0		14236	10342	33	0	0	0	0		0		0	0	5290	0	0	0	0	0	0	0	0	0	0		
259956	0	0	0	0		0	0	0		55506	27012	118	0	0	0	0		0		0	0	15212	0	0	0	0	0	0	0	0	0	0		
260055	0	0	0	299		0	0	0		526935	870896	2247	0	0	0	0		0		0	0	782560	0	0	0	0	0	0	0	0	0	0		
260149	1	0	0	0		0	0	0		3606	435	3	0	0	0	0		0		0	0	63	0	0	0	0	0	0	0	0	0	0		
260354	0	0	0	0		0	0	0		46707	20409	87	0	0	0	0		0		0	0	2837	0	0	0	0	0	0	0	0	0	0		
260831	7	0	0	0		0	0	0		21004	17674	56	0	0	0	0		0		0	0	16546	0	0	0	0	0	0	0	0	0	0		
260868	0	0	0	0		0	0	0		33414	9626	77	0	0	0	0		0		0	0	960	0	0	0	0	0	0	0	0	0	0		
261070	0	0	0	2153		0	0	2838		68240	51553	227	0	0	0	0		0		0	0	12065	0	0	0	0	0	0	0	0	0	0		
261146	0	0	0	0		0	0	0		45322	23847	109	0	0	0	0		0		0	0	14263	0	0	0	0	0	0	0	0	0	0		
261258	0	0	0	0		0	0	0		94018	25225	110	0	0	0	0		0		0	0	24277	0	0	0	0	0	0	0	0	0	0		
261360	16	0	0	0		0	0	0		109238	63569	231	0	0	0	0		0		0	0	40671	0	0	0	0	0	0	0	0	0	0		
261557	0	0	0	0		0	0	0		6721	3105	11	0	0	0	0		0		0	0	1624	0	0	0	0	0	0	0	0	0	0		
261632	0	0	0	0		0	0	0		24240	20099	30	0	0	0	0		0		0	0	3540	0	0	0	0	0	0	0	0	0	0		
261904	0	0	0	0		0	0	0		62860	18654	95	0	0	0	0		0		0	0	11235	0	0	0	0	0	0	0	0	0	0		
261940	0	0	0	0		0	0	0		160888	102044	370	0	0	0	0		0		0	0	86345	0	0	0	0	0	0	0	0	0	0		
262059	0	0	0	0		0	0	0		106775	144718	380	0	0	0	0		0		0	0	127050	0	0	0	0	0	0	0	0	0	0		
262068	0	0	0	0		0	0	0		366524	732435	2090	0	0	0	0		0		0	0	551252	0	0	0	0	0	0	0	0	0	0		
262237	37	0	0	0		0	0	0		45008	35586	146	6	0	0	0		0		0	0	21352	0	0	0	0	0	0	0	0	0	0		
262273	0	0	0	0		0	0	0		46199	12737	63	0	0	0	0		0		0	0	9093	0	0	0	0	0	0	0	0	0	0	N/A	
262358	0	0	0	0		0	0	0		65657	42110	202	0	0	0	0		0		0	0	37368	0	0	0	0	0	0	0	0	0	0		
262451	0	0	0	0		0	0	0		58068	67678	171	0	0	0	0		0		0	0	59779	0	0	0	0	0	0	0	0	0	0		
262741	0	0	0	0		0	0	0		66722	21847	133	0	0	0	0		0		0	0	5684	0	0	0	0	0	0	0	0	0	0		
262844	2	0	0	0		0	0	0		106342	117240	311	0	0	0	0		0		0	0	49548	0	0	0	0	0	0	0	0	0	0		
262956	0	0	0	0		0	0	0		48496	40959	191	0	0	0	0		0		0	0	28275	0	0	0	0	0	0	0	0	0	0		
262965	0	0	0	0		0	0	0		40613	48168	193	0	0	0	0		0		0	0	43119	0	0	0	0	0	0	0	0	0	0		
263243	0	0	0	0		0	0	0		171408	61466	276	0	0	0	0		0		0	0	42486	0	0	0	0	0	0	0	0	0	0		
263551	0	0	0	0		0	0	0		16043	4469	27	0	0	0	0		0		0	0	3757	0	0	0	0	0	0	0	0	0	0		
263627	0	0	0	0		0	0	0		74173	49394	186	0	0	0	0		0		0	0	46152	0	0	0	0	0	0	0	0	0	0		
264156	0	0	0	0		0	0	0		13068	1785	14	0	0	0	0		0		0	0	312	0	0	0	0	0	0	0	0	0	0		
264455	0	0	0	0		0	0	0		142694	103155	330	0	0	0	0		0		0	0	70154	0	0	0	0	0	0	0	0	0	0		
264558	0	0	0	0		0	0	0		203396	95826	296	0	0	0	1		0		0	0	58322	0	0	0	0	0	0	0	0	0	0		
264941	0	0	0	0		0	0	0		127847	81361	362	0	0	0	0		0		0	0	41499	0	0	0	0	0	0	0	0	0	0		
265041	0	64	0	0		0	0	0		34757	23963	134	0	0	0	0		0		0	0	10563	0	0	0	0	0	0	0	0	0	0		
265340	0	0	0	0		0	0	0		55009	30614	177	0	0	0	0		0		0	0	12914	0	0	0	0	0	0	0	0	0	0		
265407	0	0	0	0		0	0	0		417796	179507	929	0	0	0	0		0		0	0	106452	0	0	0	0	0	0	0	0	0	0		
265452	0	0	0	0		0	0	0		23596	20272	91	0	0	0	0		0		0	0	11172	0	0	0	0	0	0	0	0	0	0		
265676	0	0	0	0		0	0	0		41244	38519	209	0	0	0	0		0		0	0	7456	0	0	0	0	0	0	0	0	0	0		
265948	0	0	0	0		0	0	0		65047	17411	75	0	0	0	0		0		0	0	16414	0	0	0	0	0	0	0	0	0	0		
266066	53	0	0	0		0	0	0		37222	44121	138	0	0	0	0		0		0	0	30321	0	0	0	0	0	0	0	0	0	0		
266244	0	0	0	0		0	0	0		56514	11242	67	0	0	0	0		0		0	0	4721	0	0	0	0	0	0	0	0	0	0		
266253	0	0	0	0		0	0	0		18383	4935	22	0	0	0	0		0		0	0	2952	0	0	0	0	0	0	0	0	0	0		
266271	0	0	0	8267		0	0	345		7137103	1865428	8510	0	0	0	0		0		0	0	1316787	0	0	0	0	0	0	0	0	0	0		
266655	0	0	0	0		0	0	0		25234	6503	28	0	0	0	0		0		0	0	10251	0	0	0	0	0	0	0	0	0	0		
266851	0	79	16	0		0	0	0		82527	33732	170	0	2	101	0		0		0	0	10004	0	0	0	0	0	0	0	0	0	0		
266879	9	0	0	0		0	0	0		48776	13609	93	0	0	0	0		0		0	0	4309	0	0	0	0	0	0	0	0	0	0		
266945	0	0	0	31		0	0	0		212236	124326	667	0	0	0	0		0		0	0	90802	0	0	0	0	0	0	0	0	0	0		
267652	52	0	0	0		0	0	0		50421	28131	120	0	0	0	0		0		0	0	13950	0	0	0	0	0	0	0	0	0	0		
267737	0	0	0	0		0	0	0		492937	421986	1647	691	0	0	0		0		0	0	346432	0	0	0	0	0	0	0	0	0	0		
267755	0	0	0	0		0	0	0		122430	76154	328	0	0	0	0		0		0	0	43354	0	0	0	0	0	0	0	0	0	0		
268042	0	0	0	0		0	0	0		96624	46476	188	0	0	0	0		0		0	0	34355	0	0	0	0	0	0	0	0	0	0		
268136	0	0	0	0		0	0	0		62760	26852	145	0	0	0	0		0		0	0	25161	0	0	0	0	0	0	0	0	0	0		
268257	0	0	0	508		0	0	0		209464	116676	471	0	0	0	0		0		0	0	150579	0	0	0	0	0	0	0	0	0	0		
268341	0	0	0	0		0	0	0		84410	20656	113	0	0	0	0		0		0	0	15730	0	0	0	0	0	0	0	0	0	0		
268556	0	0	0	0		0	0	0		244745	119660	444	0	0	0	0		0		0	0	61391	0	0	0	0	0	0	0	0	0	0		
268734	66	0	0	0		0	0	0		75008	490624	379	13	0	0	0		0		0	0	40962	0	0	0	0	0	0	0	0	0	0		
268828	0	0	0	0		0	0	0		93115	95915	422	0	0	0	0		0		0	0	40251	0	0	0	0	0	0	0	0	0	0		
268846	0	0	0	0		0	0	0		116560	41344	204	0	0	0	0		0		0	0	27690	0	0	0	0	0	0	0	0	0	0		
268976	0	0	0	0		0	0	0		150455	149297	618	0	0	0	0		0		0	0	93437	0	0	0	0	0	0	0	0	0	0		
269049	0	0	0	0		0	0	0		33686	26834	64	0	0	0	0		0		0	0	8927	0	0	0	0	0	0	0	0	0	0		
269058	0	0	0	0		0	0	0		65215	37209	140	0	0	0	0		0		0	0	16588	0	0	0	0	0	0	0	0	0	0		
269478	0	0	0	0		0	0	0		48007	17011	99	0	0	0	0		0		0	0	7574	0	0	0	0	0	0	0	0	0	0		
269759	0	0	0	0		0	0	0		15777	14065	63	0	0	0	0		0		0	0	7765	0	0	0	0	0	0	0	0	0	0		
270036	0	0	0	0		0	0	0		335501	817447	1643	0	0	0	0		0		0	0	462966	0	0	0	44	0	0	0	0	0	0		
270148	0	0	0	0		0	0	0		48478	13048	73	0	0	0	0		0		0	0	5748	0	0	0	0	0	0	0	0	0	0		
270335	0	0	0	293		0	0	0		190037	145799	592	0	0	0	0		0		0	0	89492	0	0	0	0	0	0	0	0	0	0		
270353	0	0	0	0		0	0	0		33831	9028	39	0	0	0	0		0		0	0	1856	0	0	0	0	0	0	0	0	0	0		
270504	0	0	0	0		0	0	0		186555	98287	440	0	0	0	0		0		0	0	87988	0	0	0	0	0	0	0	0	0	0		
270531	0	0	0	0		0	0	0		75936	57082	415	0	0	0	0		0		0	0	14400	0	0	0	0	0	0	0	0	0	0		
270652	0	0	0	0		0	0	0		31968	12070	65	0	0	0	0		0		0	0	10918	0	0	0	0	0	0	0	0	0	0		
271136	0	0	0	0		0	0	0		73258	14947	74	0	0	0	0		0		0	0	10180	0	0	0	0	0	0	0	0	0	0		
271154	4	0	0	0		0	0	0		43179	7490	51	1	0	0	0		0		0	0	8821	0	0	0	0	0	0	0	0	0	0		
271275	0	0	0	0		0	0	11910		106582	44242	240	0	0	0	0		0		0	0	26652	0	0	0	0	0	0	0	0	0	0		
271341	0	0	0	0		0	0	0		56830	20608	113	0	0	0	0		0		0	0	12281	0	0	0	0	666	0	0	0	0	0		
271529	0	0	0	2102		0	0	0		74397	63604	218	0	0	0	0		0		0	0	42404	0	0	0	0	0	0	0	0	0	0		
271631	0	0	0	0		0	0	0		175947	123158	536	0	0	0	0		0		0	0	71264	0	0	0	0	0	0	0	0	0	0		
271743	0	0	0	0		0	0	0		27609	8083	43	0	0	0	0		0		0	0	7852	0	0	0	0	0	0	0	0	0	0		
271752	0	3	0	0		0	0	0		42919	21962	106	0	1	0	0		0		0	0	13378	0	0	0	0	0	0	0	0	0	0		
271855	0	0	0	0		0	0	0		144791	234704	545	0	0	0	0		0		0	0	177101	0	0	0	0	0	0	0	0	0	0		
272030	0	0	0	0		0	0	0		10440	4058	24	0	0	0	0		0		0	0	3360	0	0	0	0	0	0	0	0	0	0		
272058	0	0	0	0		0	0	0		12885	2465	5	0	0	0	0		0		0	0	1965	0	0	0	0	0	0	0	0	0	0		
272151	0	0	0	0		0	0	0		14135	4375	19	0	0	0	0		0		0	0	1661	0	0	0	0	0	0	0	0	0	0		
272218	0	0	0	4932	0	0	0	0	0	2580691	4811826	6412	0	0	24	0		0	0	0	0	4289593	0	0	0	0	0	0	0	0	0	0		
272245	0	0	0	0		0	0	0		8085	3526	14	0	0	0	0		0		0	0	2126	0	0	0	0	0	0	0	0	0	0		
272254	0	13	0	0		0	0	0		14048	4837	27	0	0	0	0		0		0	0	2436	0	0	0	0	0	0	0	0	0	0		
