"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC009	RCFDC010	RCFDC436	RCFDJ448	RCFDJ449	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC009	RCONC010	RCONC436	RCONJ448	RCONJ449	TEXT3549	TEXT3550	TEXT3551	
5751																	CONF	0	302	0	4034	41	373	0	0	0	0	0	952	2407	0	0	0	CONF				
6039																	CONF	0	162	56	2518	0	1388	278	614	0	0	0	613	299	0	0	0	CONF	Due from USDA	Due from Holding Company		
6141																	CONF	0	0	43	713	47	288	16	0	0	0	0	382	0	0	0	0	CONF	Current income tax			
6329																	CONF	626	769	936	15477	2568	6126	0	0	0	0	0	3363	4283	0	0	0	CONF				
6972																	CONF	0	4933	0	22513	1039	7781	0	0	0	0	0	3664	6135	0	0	0	CONF				
7009																	CONF	0	0	100	11050	0	6942	3258	0	0	0	0	4008	0	0	0	0	CONF	RECEIVABLES			
7045																	CONF	0	248	0	2445	169	1075	0	0	0	0	0	1122	0	0	0	0	CONF				
7157																	CONF	0	23	0	714	29	259	0	0	0	0	0	432	0	0	0	0	CONF				
7456																	CONF	0	299	0	1020	0	350	103	0	0	0	0	371	0	0	0	0	CONF	Prepaid Health Insurance			
7634																	CONF	0	430	0	1155	114	192	78	0	0	0	0	533	0	0	0	0	CONF	LATE FEES RECEIVABLE			
8033																	CONF	0	1525	0	4186	87	784	173	0	0	0	0	1023	854	0	0	0	CONF	Other Assets			
8462																	CONF	0	21	0	1192	0	495	0	0	0	0	0	676	0	0	0	0	CONF				
8631																	CONF	0	158	65	2569	79	353	0	0	0	0	0	153	1840	0	0	0	CONF				
9357																	CONF	0	4492	0	6839	0	1247	0	0	0	0	0	1100	0	0	0	0	CONF				
9553																	CONF	0	767	0	4135	255	563	0	0	0	0	0	1961	844	0	0	0	CONF				
9807																	CONF	0	20318	0	111606	328	8665	0	0	0	0	0	10088	72535	3792	0	0	CONF	N/A	N/A	N/A	
9955																	CONF	0	4	0	2085	0	1198	0	0	0	0	0	883	0	0	0	0	CONF				
10157																	CONF	0	278	1092	1852	85	173	84	0	0	0	0	309	0	0	0	0	CONF	RECEIVABLE FROM PBI			
10250																	CONF	40	2543	0	8710	392	3528	372	0	0	0	0	2393	246	0	0	0	CONF	Computer Software			
10849																	CONF	0	1819	1740	9427	195	3247	0	0	0	0	0	1685	936	117	0	0	CONF				
10858																	CONF	0	1440	1440	10004	0	2774	0	0	0	0	0	4350	0	0	0	0	CONF				
11145																	CONF	10	1081	256	2862	77	969	0	0	0	0	0	525	31	0	0	0	CONF				
11640																	CONF	0	4012	583	15314	1290	1313	0	0	0	0	0	2908	6498	0	0	0	CONF				
11837																	CONF	0	613	276	2846	0	949	0	0	0	0	0	1008	0	0	0	0	CONF				
12030																	CONF	0	1511	1417	9215	346	2755	0	0	0	0	0	3112	420	0	0	0	CONF				
12142																	CONF	0	739	103	3355	268	1412	0	0	0	0	0	1101	0	0	0	0	CONF				
12245																	CONF	0	397	0	1724	0	843	0	0	0	0	0	484	0	0	0	0	CONF				
12311	0	376640	471998	3696026	337225	1270852	389235	0	0	0	0	166145	1410391	0	0	0	CONF		376640															CONF	Income tax receivable			
12647																	CONF	0	310	0	1507	11	578	0	0	0	0	0	619	0	0	0	0	CONF				
12656																	CONF	0	29	0	243	99	99	0	0	0	0	0	115	0	0	0	0	CONF				
12937																	CONF	0	830	0	2490	888	1008	0	0	0	0	0	652	0	0	0	0	CONF				
12946																	CONF	0	2538	0	20790	843	4411	0	0	0	0	0	3147	10694	0	0	0	CONF				
12955																	CONF	0	446	0	1712	0	784	0	0	0	0	0	482	0	0	0	0	CONF				
13037																	CONF	0	545	1997	3978	0	877	0	0	0	0	0	559	0	0	0	0	CONF				
13103																	CONF	0	12036	10814	37606	0	7333	0	0	0	0	0	3645	3778	0	0	0	CONF				
13251																	CONF	0	143	0	979	0	195	0	0	0	0	0	348	293	0	0	0	CONF				
13457																	CONF	0	0	0	1719	5	50	0	0	0	0	0	382	1287	0	0	0	CONF				
14052																	CONF	2	247	0	2364	37	530	0	0	0	0	0	327	1260	0	0	0	CONF				
14155																	CONF	39	746	0	4346	80	885	0	0	0	0	0	1157	1558	57	0	0	CONF				
14454																	CONF	0	130	0	438	0	162	0	0	0	0	0	146	0	0	0	0	CONF				
14650																	CONF	27	68	132	1752	71	197	0	0	0	0	0	166	1189	0	0	0	CONF				
14753																	CONF	0	9	0	752	73	268	0	0	0	0	0	475	0	0	0	0	CONF				
14865																	CONF	0	560	1320	8827	0	3452	0	0	0	0	0	2308	1187	0	0	0	CONF				
14977																	CONF	1	185	18	952	53	197	0	0	0	0	0	443	109	0	0	0	CONF				
16337																	CONF	0	2358	4248	26466	0	8406	7512	0	0	0	0	2395	9059	0	0	0	CONF	Bank Holding Company Income Tax Receivable			
16458																	CONF	0	792	2	3108	0	1043	0	0	0	0	0	1271	0	0	0	0	CONF				
16551																	CONF	0	2926	539	7231	246	1027	0	0	0	0	0	818	1921	0	0	0	CONF				
16748																	CONF	7	294	0	2326	0	293	0	0	0	0	0	381	1358	0	0	0	CONF				
16944																	CONF	0	0	0	453	48	219	0	0	0	0	0	234	0	0	0	0	CONF				
16953																	CONF	0	0	0	472	11	122	0	0	0	0	0	350	0	0	0	0	CONF				
17110																	CONF	0	216	0	2901	0	2598	1254	0	0	0	0	87	0	0	0	0	CONF	INVESTMENT ADVISORY/TRUSTEE FEE RECEIVABLE			
17147																	CONF	59	37883	36392	237816	13049	48912	20772	0	0	0	0	20784	93845	2624	0	0	CONF	Taxes Refundable			
17259																	CONF	2	364	0	2503	85	294	0	0	0	0	0	434	1411	0	0	0	CONF				
17464																	CONF	0	10472	0	107835	8630	57890	43256	0	0	0	0	6002	33471	0	0	0	CONF	Accrued Tax Receivable			
17950																	CONF	0	1007	63	4988	157	1217	0	0	0	0	0	2318	383	0	0	0	CONF				
18050																	CONF	0	600	0	3795	0	1725	0	0	0	0	0	1470	0	0	0	0	CONF				
18135																	CONF	0	1501	0	8388	0	1483	0	0	0	0	0	1243	4161	0	0	0	CONF				
18377																	CONF	0	145	0	440	11	181	0	0	0	0	0	114	0	0	0	0	CONF				
18827																	CONF	0	1096	0	4727	443	2083	0	0	0	0	0	1548	0	0	0	0	CONF				
18836																	CONF	0	930	582	6625	0	1582	0	0	0	0	0	799	2732	0	0	0	CONF				
18854																	CONF	0	456	0	2017	115	845	0	0	0	0	0	716	0	0	0	0	CONF				
18957																	CONF	0	254	0	543	24	24	0	0	0	0	0	265	0	0	0	0	CONF				
19356																	CONF	0	161	0	1411	108	507	0	0	0	0	0	391	352	0	0	0	CONF				
19730																	CONF	0	18195	28160	114557	0	19400	0	0	0	0	0	7599	41203	0	0	0	CONF				
19936																	CONF	1	860	1002	7007	128	1683	489	0	0	0	0	1549	1913	0	0	0	CONF	Overpayment of Income Taxes			
19972																	CONF	0	214	199	2967	0	257	0	0	0	0	0	174	2123	0	0	0	CONF				
20053																	CONF	0	503	441	1815	95	426	331	0	0	0	0	445	0	0	0	0	CONF	Income tax receivable			
20370																	CONF	0	477	1747	8741	182	4497	0	0	2881	0	0	848	1172	0	0	0	CONF			Income Tax Credit	
20512																	CONF	0	1060	569	5155	0	2958	0	0	0	0	0	568	0	0	0	0	CONF				
20633																	CONF	0	1413	925	11535	1896	2028	0	0	0	0	0	1033	6136	0	0	0	CONF				
20857																	CONF	0	428	0	3090	333	833	0	0	0	0	0	1605	224	0	0	0	CONF				
20866																	CONF	0	1630	2697	11760	247	1324	0	0	0	0	0	859	5250	0	0	0	CONF				
21256																	CONF	0	87	0	642	0	46	0	0	0	0	0	30	479	0	0	0	CONF				
21359																	CONF	0	114	0	621	33	139	0	0	0	0	0	274	94	0	0	0	CONF				
21630																	CONF	0	393	0	1084	24	293	0	0	0	0	0	398	0	0	0	0	CONF				
21658																	CONF	0	442	0	4355	755	766	0	0	0	0	0	899	2248	0	0	0	CONF				
22048																	CONF	79	835	902	9599	322	3016	1176	0	0	0	0	1303	3543	0	0	0	CONF	Note Rec ZM Irrevocable Trust			
22356																	CONF	0	1064	0	7814	0	952	528	0	0	0	0	2495	3303	0	0	0	CONF	Loan Suspense - FNMA Loans			
22459																	CONF	44	752	160	2033	150	623	0	0	0	0	0	498	0	0	0	0	CONF				
22543																	CONF	0	184	0	946	76	474	0	0	0	0	0	288	0	0	0	0	CONF				
22552																	CONF	0	189	0	1235	0	323	0	0	0	0	0	723	0	0	0	0	CONF				
22730																	CONF	0	317	0	1401	0	596	0	0	0	0	0	488	0	0	0	0	CONF				
22936																	CONF	0	1306	2398	6755	285	303	0	0	0	0	0	2557	191	0	0	0	CONF				
22954																	CONF	0	1264	287	3537	56	443	0	0	0	0	0	881	662	0	0	0	CONF				
23036																	CONF	0	0	614	18821	0	15281	9548	789	0	0	0	2074	852	0	0	0	CONF	Accrued Federal Income Tax	Accrued State Income Tax		
23045																	CONF	0	212	0	512	0	80	0	0	0	0	0	220	0	0	0	0	CONF				
23241																	CONF	0	29124	0	95497	0	36961	11303	11414	0	0	0	9303	20109	0	0	0	CONF	Equipment leased to others	Current income tax receivable		
23456																	CONF	15	292	0	1790	69	540	0	0	0	0	0	958	0	0	0	0	CONF				
23504																	CONF	0	1205	0	13653	2441	8769	0	0	0	0	0	3679	0	0	0	0	CONF				
23540																	CONF	0	625	0	2748	68	1106	30	0	0	0	0	1017	0	0	0	0	CONF	Accounts Receivable - Miscellaneous			
23643																	CONF	0	266	0	2415	227	1051	0	0	0	0	0	1098	0	0	0	0	CONF				
23755																	CONF	0	747	0	2739	0	1627	0	0	0	0	0	365	0	0	0	0	CONF				
23812																	CONF	0	10817	1865	48686	1411	30941	8856	8631	0	0	0	3589	1474	0	0	0	CONF	Bank Owned Life Insurance Receivable	Taxes Receivable		
24006																	CONF	0	1177	2533	13243	0	5072	0	0	0	0	0	4461	0	0	0	0	CONF				
24453																	CONF	0	3722	0	6274	0	1366	403	414	0	0	0	1186	0	0	0	0	CONF	software expense	accounts receivable		
24659																	CONF	0	0	0	490	0	150	0	0	0	0	0	340	0	0	0	0	CONF				
24668																	CONF	138	834	91	3766	219	1587	0	0	0	0	0	1254	0	0	0	0	CONF				
24855																	CONF	0	29	0	298	0	63	0	0	0	0	0	81	125	0	0	0	CONF				
24949																	CONF	0	3167	2395	26887	0	15228	8477	0	0	0	0	3123	2974	0	0	0	CONF	Tax Benefit			
25357																	CONF	0	3889	0	5836	1252	1656	262	16	126	0	0	291	0	0	0	0	CONF	Interest Rec. Investments	Lease Purchase	Non Post DDA	
25647																	CONF	0	0	0	520	106	137	0	0	0	0	0	383	0	0	0	0	CONF				
26149																	CONF	0	0	82	928	24	348	0	0	0	0	0	498	0	0	0	0	CONF				
26242																	CONF	0	1983	241	17759	433	2069	0	0	0	0	0	2324	11142	0	0	0	CONF				
26457																	CONF	0	0	6	263	0	93	8	0	0	0	0	164	0	0	0	0	CONF	DDA Unposted			
26765																	CONF	0	2083	361	5474	380	2178	0	0	0	0	0	852	0	0	0	0	CONF				
26859																	CONF	0	494	2008	6555	0	2550	0	0	0	0	0	1503	0	0	0	0	CONF				
26916																	CONF	0	5203	634	10489	0	2883	0	0	0	0	0	1769	0	0	0	0	CONF				
27548																	CONF	19	4114	850	18780	463	3584	288	0	0	0	0	2096	8136	0	0	0	CONF	unposted CD/DDA			
27614																	CONF	0	1486	0	11745	835	2992	0	0	0	0	0	1191	6076	0	0	0	CONF				
27847																	CONF	32	2254	0	12964	2228	2430	0	0	0	0	0	3130	5150	0	0	0	CONF				
28152																	CONF	0	325	0	1835	0	303	0	0	0	0	0	271	936	0	0	0	CONF				
28255																	CONF	0	408	0	2434	0	1399	0	0	0	0	0	627	0	0	0	0	CONF				
28349																	CONF	0	1450	0	3519	153	1069	0	0	0	0	0	1000	0	0	0	0	CONF				
28406																	CONF	0	4724	0	53043	0	12723	3466	0	0	0	0	5429	30167	0	0	0	CONF	Federal Tax Recievable			
28572																	CONF	0	1122	0	1383	0	106	0	0	0	0	0	155	0	0	0	0	CONF				
28732																	CONF	0	192	273	2920	57	558	0	0	0	0	0	457	1440	0	0	0	CONF				
29104																	CONF	0	10672	12951	62010	304	8050	2025	5498	0	0	0	4033	26304	0	0	0	CONF	PRINCIPLE RECEIVABLE	PREPAID INSURANCE		
29636																	CONF	0	4833	2511	36842	740	4666	0	0	0	0	0	6049	18783	0	0	0	CONF				
29953																	CONF	0	1472	0	2777	110	534	0	63	0	0	0	716	55	0	0	0	CONF		Service Receivable		
30052																	CONF	0	201	0	383	26	110	34	0	0	0	0	72	0	0	0	0	CONF	Software and Art			
30258																	CONF	0	2560	0	10526	0	2595	0	0	0	0	0	1229	4142	0	0	0	CONF				
30418																	CONF	0	0	34	20411	1033	4398	0	0	0	0	0	15979	0	1001	0	0	CONF				
30502																	CONF	0	5325	7658	22237	0	6344	0	0	0	0	0	2910	0	0	0	0	CONF				
30650																	CONF	0	1342	672	3901	232	1082	659	0	0	0	0	805	0	0	0	0	CONF	Acc taxes payable			
30810	0	49866	1474821	2256719	152171	339975	0	0	0	0	0	392057	0	0	0	0	CONF		49866															CONF				
31134																	CONF	0	649	133	3125	181	570	27	0	0	0	0	822	951	0	0	0	CONF	Deferred Chg-Accounting change			
31255																	CONF	0	945	633	12229	0	2377	0	0	0	0	0	1447	6827	0	0	0	CONF				
31657																	CONF	0	132	0	2425	58	557	49	0	0	0	0	660	1076	0	0	0	CONF	Late Fees			
31826																	CONF	0	775	1414	5405	161	2021	0	0	0	0	0	1195	0	0	0	0	CONF				
31835																	CONF	0	1165	1936	10571	0	690	0	0	0	0	0	971	5809	0	0	0	CONF				
32234																	CONF	0	82	0	1108	114	445	0	0	0	0	0	581	0	0	0	0	CONF				
32766																	CONF	0	24	14	642	32	337	48	0	0	0	0	267	0	0	0	0	CONF	Federal Income Tax Receivable			
33147																	CONF	51	2137	902	6404	1121	1602	0	0	0	0	0	1763	0	0	0	0	CONF				
33259																	CONF	0	1543	6084	11739	374	1100	436	0	0	0	0	3012	0	0	0	0	CONF	Investor Remittance-Participant			
33268																	CONF	0	0	0	1861	32	455	0	0	0	0	0	877	529	0	0	0	CONF				
33549																	CONF	0	0	469	1130	0	351	0	0	0	0	0	185	125	0	0	0	CONF				
33727																	CONF	0	1234	4336	18358	0	4125	0	0	0	0	0	1461	7202	0	0	0	CONF				
33754																	CONF	14	0	0	560	178	192	0	0	0	0	0	368	0	0	0	0	CONF				
33839																	CONF	0	122	0	486	39	153	0	0	0	0	0	211	0	0	0	0	CONF				
33857																	CONF	0	955	0	2802	0	1004	0	0	0	0	0	843	0	0	0	0	CONF				
34153																	CONF	0	4331	707	9649	644	2013	0	0	0	0	0	2598	0	0	0	0	CONF				
34359																	CONF	0	412	0	1789	78	146	0	0	0	0	0	323	908	0	0	0	CONF				
34425																	CONF	0	2239	0	6975	0	3413	1529	0	0	0	0	1323	0	0	0	0	CONF	PREPAID FDIC ASSESSMENT			
34434																	CONF	0	475	0	3305	453	1674	0	0	0	0	0	1156	0	0	0	0	CONF				
34452																	CONF	0	57	0	2273	261	662	0	0	0	0	0	408	1146	0	0	0	CONF				
34537																	CONF	0	14918	19161	82897	2640	42351	20706	0	0	0	0	6467	0	0	0	0	CONF	Income Tax Receivable			
34555																	CONF	0	2026	54	9109	131	947	52	61	0	0	0	1764	4318	0	0	0	CONF	Collection Defense Bonds	Computer Software (less depreciation)		
34742																	CONF	0	758	828	9457	444	1283	0	0	0	0	0	1189	5399	0	0	0	CONF				
34836																	CONF	0	0	0	946	0	314	75	0	0	0	0	351	281	0	0	0	CONF	Interest received - Fed Agencies			
35057																	CONF	0	2001	0	4902	0	1039	0	0	0	0	0	819	1043	0	0	0	CONF				
35301	0	305259	2288074	7004613	0	4121162	0	0	0	0	0	290118	0	0	0	0	CONF		305259															CONF				
35570																	CONF	0	66202	114604	368073	918	35999	0	0	0	0	0	36726	114542	0	0	0	CONF				
35646																	CONF	0	111	49	1159	0	130	0	0	0	0	0	292	577	0	0	0	CONF				
35842																	CONF	0	452	0	3155	105	822	0	0	0	0	0	988	893	0	0	0	CONF				
36054																	CONF	0	6157	3450	36762	909	8880	0	0	0	0	0	3698	14577	0	0	0	CONF				
36344																	CONF	0	2308	5	15492	233	1939	0	0	0	0	0	2807	8433	0	0	0	CONF				
36456																	CONF	0	208	0	3476	294	1030	352	0	0	0	0	1771	467	0	0	0	CONF	DDA Suspense			
36858																	CONF	0	773	0	3613	0	1904	0	0	0	0	0	936	0	0	0	0	CONF				
36933																	CONF	0	209	525	2322	212	251	0	0	0	0	0	954	383	0	0	0	CONF				
37051																	CONF	0	280	53	1684	55	512	0	0	0	0	0	284	555	0	0	0	CONF				
37341																	CONF	0	19	0	1188	0	197	0	0	0	0	0	201	771	0	0	0	CONF				
37378																	CONF	0	513	1134	4151	55	952	0	0	0	0	0	1053	499	0	0	0	CONF				
37435																	CONF	17	2430	0	68048	505	60487	450	0	0	0	0	5131	0	0	0	54729	CONF	State Tax Credits			
37640																	CONF	0	10621	582	49650	0	9875	0	0	0	0	0	6596	21976	0	0	0	CONF				
37659																	CONF	1	0	0	1157	186	225	0	0	0	0	0	507	425	0	0	0	CONF				
37743																	CONF	0	276	0	1557	37	875	43	342	0	0	0	406	0	0	0	0	CONF	Account Receivable - ORE	Accrued Fed & State Income		
37949																	CONF	0	696	0	9538	81	1249	0	0	0	0	0	2461	5132	0	0	0	CONF				
38535																	CONF	0	1528	284	17854	274	3176	1069	1464	0	0	0	2215	10651	0	0	0	CONF	Debit Unpostables	Accr Payable Income Taxes		
38740																	CONF	0	2032	0	6020	0	996	0	0	0	0	0	625	2367	0	0	0	CONF				
39327																	CONF	0	0	0	8244	0	1865	0	0	0	0	0	1290	5089	0	0	0	CONF				
39420																	CONF	0	4985	6786	42851	1250	10573	43	0	0	0	0	4072	16435	0	0	0	CONF	Other Accounts receivable			
39475																	CONF	0	11034	0	66500	0	17744	13328	0	0	0	0	6515	31207	0	0	0	CONF	Tax Receivable			
39756																	CONF	0	4928	0	15416	0	4428	0	0	0	0	0	2523	3537	0	0	0	CONF				
40033																	CONF	5	435	0	4907	29	421	0	0	0	0	0	407	3644	0	0	0	CONF				
40350																	CONF	0	260	0	848	0	194	0	0	0	0	0	394	0	0	0	0	CONF				
40707																	CONF	0	1060	461	6284	270	1751	0	0	0	0	0	748	2264	0	0	0	CONF				
40855																	CONF	0	576	0	1208	31	294	0	0	0	0	0	338	0	0	0	0	CONF				
41245																	CONF	0	45	109	1408	25	291	0	0	0	0	0	179	784	0	0	0	CONF				
41553																	CONF	0	99	0	1256	0	197	0	0	0	0	0	960	0	0	0	0	CONF				
41629																	CONF	0	788	543	4460	0	2228	0	0	0	0	0	635	266	0	0	0	CONF				
41647																	CONF	0	6741	14166	44918	0	14396	13067	0	0	0	0	6410	3205	0	0	0	CONF	Prepaid Income Tax			
41759																	CONF	0	66	0	738	36	229	0	0	0	0	0	443	0	0	0	0	CONF				
41825																	CONF	0	0	419	2011	219	1015	252	0	0	0	0	577	0	0	0	0	CONF	PRE PAID TAXES			
41937																	CONF	0	130	0	1173	32	392	112	0	0	0	0	651	0	0	0	0	CONF	Accrued Int. U.S. Agencies			
41955																	CONF	0	215	0	1022	0	302	0	0	0	0	0	469	36	0	0	0	CONF				
42037																	CONF	0	0	0	841	323	323	0	0	0	0	0	518	0	0	0	0	CONF				
42055																	CONF	0	411	0	1411	58	529	53	0	0	0	0	471	0	0	0	0	CONF	software			
42354																	CONF	0	240	0	3312	0	473	0	0	0	0	0	761	1838	0	0	0	CONF				
42420																	CONF	0	53001	51157	338189	0	53985	0	0	0	0	0	23158	156888	12261	0	0	CONF				
42448																	CONF	0	4360	1572	16422	0	3209	0	0	0	0	0	7281	0	0	0	0	CONF				
42457																	CONF	0	2	0	538	18	84	0	0	0	0	0	377	75	0	0	0	CONF				
43052																	CONF	0	1426	92	6879	83	2002	1912	0	0	0	0	678	2681	0	0	0	CONF	Income Tax Receivable			
43351																	CONF	0	0	0	80	10	52	0	0	0	0	0	28	0	0	0	0	CONF				
43454																	CONF	0	25	0	247	29	108	0	0	0	0	0	114	0	0	0	0	CONF				
43511																	CONF	376	3728	2079	24828	1037	5913	0	0	0	0	0	1569	11539	0	0	0	CONF				
43744																	CONF	0	661	1356	7086	0	2755	2632	0	0	0	0	580	1734	0	0	0	CONF	Taxes Payable			
43856																	CONF	0	178	0	1267	86	312	0	0	0	0	0	150	627	0	0	0	CONF				
43959																	CONF	0	52	0	1763	433	1092	0	0	0	0	0	619	0	0	0	0	CONF				
44040																	CONF	0	1702	476	11687	74	1179	0	0	0	0	0	2570	5760	0	0	0	CONF				
44134	0	8942	16755	48368	0	17381	0	0	0	0	0	5290	0	199	0	0	CONF		0															CONF				
44433																	CONF	0	4077	565	8679	974	2817	1555	0	0	0	0	1220	0	0	0	0	CONF	Current Tax Asset Federal			
44741																	CONF	0	1155	1648	7156	0	2407	0	0	0	0	0	1946	0	0	0	0	CONF				
44750																	CONF	0	960	1812	5366	0	1837	0	0	0	0	0	757	0	0	0	0	CONF				
44929																	CONF	0	1237	0	3197	142	894	0	0	0	0	0	420	646	0	0	0	CONF				
45038																	CONF	0	229	144	1942	0	564	0	0	0	0	0	1005	0	0	0	0	CONF				
45047																	CONF	0	764	0	1967	531	594	0	0	0	0	0	609	0	0	0	0	CONF				
45056																	CONF	0	182	0	1117	138	333	62	0	0	0	0	602	0	0	0	0	CONF	Defined Benefit Plan Deferred Tax Asset (FASB 158)			
