"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDC866	RCFDC867	RCFDC868	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDF664	RCFDF665	RCFDF666	RCFDF667	RCFDF668	RCFDF669	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONC866	RCONC867	RCONC868	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONF664	RCONF665	RCONF666	RCONF667	RCONF668	RCONF669	
139955																																																																							0	0	0							0	0	0	43	0	0	0	0	0	7	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	38	0	245	0	10	0	0	0	0	0	0	0	0				0	0	0	0	0	0	381	7	0	0	0	673	0	0	0	0	0	0	0	0	0	
140018																																																																							0	0	0	0	0	0	0	0	0	0	0	0	253	5	75	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	201	265	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452	164	0	0	0	0	0	2943	566	4141	1296	574	34	0	0	3443	0	0	0	0	0	0	0	2399	0	0	0	4395	0	3135	5472	0	0	1328	623	0	0	1092	0	0	0	0	0	0	
140157																																																																							0	0	0							0	1012	309	30	423	292	0	0	0	44	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1012	309	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	43	124	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	
140362																																																																							0	0	0	0	0	0	0	0	0	0	0	0	3753	1122	2995	0	0	0	144	0	1284	0	0	292	0	0	0	0	0	0	0	0	0	0	0	51	75	87	0	0	0	1399	349	2101	1148	325	1907	0	0	0	0	0	0	192	0	0	0	0	0	0	0	619	581	0	335	0	0	0	8988	0	0	0	0	0	0	0	485	2143	0	408	476	2044	2840	1194	241	0	3364	0	0	0	0	0	0	0	0	0	0	
140634																																																																							0	0	0							0	18	0	827	768	0	0	0	0	489	194	0	0	0	0	0	0	0						0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	52	19	0	0	0	0	0	0	169	113	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
141211																																																																							0	0	0										25	19	19	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	1	43	0	0	0	0	350	222	126	472	104	133	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
141341																																																																							0	0	0										140	121	176	0	0	0	0	0	47	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	94	10	0	0	0	0	595	0	310	433	0	128	0	0	179	1709	0	0	0				85	0	0	0	33	145	0	0	634	0	925	0	0	0	0	0	0	0	0	0	0	
141350																																																																							0	0	0							0	335	186	59	4	81	0	0	0	0	188	0	0	0	0	0	0	0						0	0	0	0	0	0	361	186	0	335	186	0	301	167	0	0	0	0	0	0	0	213	32	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
141453																																																																							0	0	0							0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
141556																																																																							1645	0	191	0	0	0	0	0	0	0	0	0	157	0	2333	0	0	1085	0	0	0	1333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1555	0	0	1177	0	0	0	0	0	0	40	3	7	0	0	0	0	127	66	0	0	34	0	0	0	3602	0	0	0	0	0	0	0	0	464	0	0	0	4163	1573	0	0	0	1805	3698	0	0	0	0	0	0	0	0	0	
141734																																																																							0	0	0	0	0	0	0	0	0	0	0	0	5098	1517	28730	9733	3403	33443	0	0	0	6070	5047	105572	0	0	0	0	0	0	0	0	0	0	0	435	0	1255	0	0	0	795	310	4334	596	219	3743	0	0	0	0	0	0	470	76	96	0	0	0	0	53991	1343	8948	6866	349	9	0	0	66658	0	0	0	0	0	0	0	3208	740	354	164	30546	46641	2943	9792	347	2374	10205	20704	2052	1910	13850	0	0	0	0	0	0	
141958																																																																							0	0	0							56	0	0	90	0	132	0	0	638	30	0	638	0	0	0	0	0	0						0	0	0	0	0	0	5	0	56	0	0	0	0	0	0	0	0	0	0	0	0	211	23	0	0	0	0	0	185	0	483	1	19	24	0	0	109	0	0	0	0				0	0	0	0	0	0	0	31	0	0	53	0	0	0	46	0	0	0	0	0	0	
142049																																																																							0	0	0							0	0	0	3	0	0	0	0	329	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	8	8	0	0	0	0	19	0	38	27	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	767	0	0	329	0	0	0	0	0	0	0	0	0	0	
142571																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	315	0	160	0	0	0	0	0	158	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	
142656																																																																							0	0	0							495	30	55	80	0	624	0	0	0	83	0	6	0	0	0	0	0	0						0	0	0	0	0	0	32	55	495	288	0	30	259	0	30	0	0	0	0	0	0	89	3	51	0	0	0	0	25	0	313	0	0	0	0	0	57	0	0	0	0				94	0	0	0	0	222	15	0	0	0	47	0	0	0	0	0	0	0	0	0	0	
142955																																																																							0	0	0	0	0	0	0	0	0	0	260	434	8557	1220	7472	0	0	0	217	113	335	3507	0	1485	0	0	0	0	0	0	0	0	0	0	0	33	0	0	263	434	0	0	0	159	0	0	119	134	0	219	0	0	0	1091	93	39	0	0	0	0	2461	118	2023	355	424	24	66	0	3735	424	0	0	0	0	0	0	218	19300	17	5742	1894	302	461	241	83	2761	496	200	0	0	0	0	0	0	0	0	0	
143158																																																																							0	0	0							0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	172	15	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
143653																																																																							0	0	0										300	0	0	0	0	0	0	0	0	0	300	272	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383	0	34	0	0	0	0	0	0	0	0	0	0				0	0	0	265	0	1519	0	0	389	0	270	0	0	0	0	0	0	0	0	0	0	
143662																																																																							398	0	0	0	0	0	0	0	0	0	128	0	7381	1266	42600	8041	0	60395	2794	0	2783	2187	0	638	0	0	0	0	0	0	0	0	0	0	0	1251	232	494	128	0	0	2216	0	2174	871	0	1745	0	0	0	0	0	0	638	38	0	0	0	0	0	2538	132	1927	4069	29	0	0	0	159083	4664	0	0	0	0	0	0	8949	1125	57	0	43126	35859	3671	10980	247	0	23017	41932	0	485	1301	0	0	0	0	0	0	
143859																																																																							0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	128	0	0	0	0	0	0	0	609	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
143952																																																																							0	0	0							0	269	27	393	19	924	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	269	27	52	0	0	51	0	0	46	0	0	0	5	0	0	66	18	36	0	0	0	0	291	0	1855	0	119	0	0	0	1346	0	0	0	0				0	0	0	0	0	0	10	0	0	0	0	1301	0	0	0	0	0	0	0	0	0	
144034																																																																							0	0	0										10	0	0	7	0	0	0	0	0	0	0	0	0	0	0						0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	103	0	841	0	34	0	0	0	0	0	0	0	0				21	7	0	0	0	0	402	0	0	0	0	0	553	0	0	0	0	0	0	0	0	
144052																																																																							0	0	0							0	0	0	162	25	0	0	0	0	198	0	0	0	0	0	0	0	0						0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	7	0	377	21	0	0	0	0	0	201	0	526	59	56	0	0	0	201	0	0	0	0				0	0	0	0	0	0	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	
144155																																																																							0	0	0	0	0	0	0	0	0	0	0	0	290	0	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	389	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	36	9	0	0	0	0	0	742	4	0	0	0	0	0	0	455	0	0	0	0	0	0	0	0	420	0	0	0	549	0	2466	0	0	277	656	0	0	0	0	0	0	0	0	0	
144436																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	584	59	701	0	0	0	0	367	0	704	0	0	0	0	0	4379	0	0	0	0				0	2	0	96	5347	7728	55	0	0	0	0	1778	0	0	0	0	0	0	0	0	0	
144856																																																																							0	0	0										73	0	31	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	333	0	0	0	0	1244	22	917	0	187	0	0	0	1189	0	0	0	0				0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
144913																																																																							0	0	0										912	160	0	0	0	0	0	0	0	0	0	0	0	0	66						0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	17	0	0	0	0	0	0	0	287	25	141	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
145059																																																																							0	0	0							0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	23	0	0	0	0	249	5	349	0	69	0	0	0	132	0	0	0	0				0	0	0	0	0	0	0	1	0	0	74	0	0	0	0	0	0	0	0	0	0	
145545																																																																							0	0	0										18	0	50	262	0	50	0	0	0	196	0	0	0	0	0						0	0	0	124	0	8	0	0	0	0	0	182	0	0	136	0	0	0	0	0	0	12	0	27	0	0	0	0	587	0	662	224	310	0	0	0	214	0	0	0	0				0	0	0	0	0	914	882	0	105	0	182	0	0	0	91	0	0	0	0	0	0	
145554																																																																							0	0	0										69	0	98	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	128	0	0	0	30	0	0	15	0	0	0	0	0	0	0	0	48	0	10	0	0	0	0	1360	176	1084	0	27	0	0	0	851	76	0	0	0				142	59	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	
145741																																																																							0	0	0							0	72	0	50	0	0	0	0	0	358	0	0	0	0	0	0	0	0						0	0	0	32	0	0	72	0	0	0	0	0	0	0	0	0	0	0	2	2	0	62	0	0	0	0	0	0	0	0	416	174	28	0	0	0	0	38	0	0	0				318	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
145750																																																																							0	0	0							80	0	0	4	0	113	0	0	1456	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	80	0	0	113	0	0	113	0	0	0	0	0	0	72	0	1	0	0	0	0	526	96	11	0	11	0	0	0	696	4	0	0	0				0	0	0	0	0	1459	0	0	0	0	504	0	0	0	0	0	0	0	0	0	0	
145844																																																																							0	0	0							0	229	0	476	39	210	0	0	0	0	20	0	0	0	0	0	0	0						0	0	0	46	10	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458	79	20	0	0	0	0	441	0	361	123	0	0	0	0	0	0	0	0	0				0	0	165	0	331	565	225	0	0	0	118	0	0	0	0	0	0	0	0	0	0	
145956																																																																							0	0	0							31	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	3	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
146056																																																																							0	0	0							21	86	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	86	0	21	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
146533																																																																							0	0	0							0	0	0	0	0	21	0	0	0	0	0	18	0	0	0	0	0	0						0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	23	18	4	0	0	0	0	75	0	29	41	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	2	0	10	0	28	0	0	0	0	0	0	0	0	0	
146618																																																																							0	0	0										10	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	95	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	59	0	0	0	0	926	4	586	0	2	0	0	0	117	0	0	0	0				0	0	0	0	0	0	0	80	0	0	0	44	0	0	0	0	0	0	0	0	0	
146654																																																																							0	0	0	0	0	0	0	0	0	0	0	0	4471	0	216	217	0	197	0	0	515	220	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	168	0	0	62	0	0	358	0	0	322	0	0	0	26	0	0	3360	33	824	0	0	0	0	1078	141	209	0	72	0	0	0	21699	0	0	0	0	0	0	0	350	3241	0	0	31	3105	229	3704	0	0	0	1100	0	0	0	0	0	0	0	0	0	
146663																																																																							0	0	0	0	0	0	0	0	0	0	0	0	292	0	550	0	0	8961	0	0	1698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	2770	0	0	2632	0	0	0	0	0	0	0	0	0	0	0	0	675	10	286	0	0	0	0	2295	831	3758	0	417	0	0	0	5634	0	0	0	0	0	0	0	0	287	0	0	0	3974	837	417	0	0	324	7260	0	0	2031	0	0	0	0	0	0	
146850																																																																							0	0	22							107	10	0	0	82	582	0	0	0	52	0	211	0	0	0	0	0	0						0	0	0	0	0	0	10	0	107	0	0	0	0	0	0	0	0	0	0	0	0	33	2	6	0	0	0	0	0	0	120	631	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
147053																																																																							0	0	0										0	0	50	0	0	0	104	0	0	0	0	0	0	0	0						0	0	0	0	0	0	38	0	74	0	0	199	0	0	130	0	0	0	0	0	0	33	0	107	0	0	0	0	1377	113	694	0	65	0	0	0	838	0	0	0	0				0	15	0	0	0	159	232	0	0	0	1286	0	0	0	130	0	0	0	0	0	0	
147174																																																																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2202	0	0	0	0	0	91	0	522	0	0	3207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3308	0	1653	0	0	0	0	0	5464	0	0	0	0	0	0	0	0	1213	0	0	5288	9529	4106	3187	0	0	0	1985	988	0	1167	0	0	0	0	0	0	
147633																																																																							0	0	0										1248	274	23	0	0	0	62	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	742	199	49	0	0	0	0	0	0	2322	627	52	0	0	0	4	0	0	0	0				0	348	0	244	0	4	1098	150	1431	633	0	633	0	0	0	0	0	0	0	0	0	
147651																																																																							0	0	0							0	0	0	10	38	230	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	7	62	348	0	0	0	0	0	0	0	0	0	0	0	0	340	62	84	0	0	0	0	34	0	189	76	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	55	0	143	0	67	0	0	0	0	0	0	0	0	0	0	
147679																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	635	79	1822	145	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
147839																																																																							0	0	0	0	0	0	0	0	0	0	0	0	2206	1069	2031	3217	467	256	438	0	0	727	0	2941	0	0	420	0	0	0	0	0	0	0	0	348	0	252	2	7	1612	0	0	0	0	0	0	0	0	0	0	0	0	1372	133	328	0	0	0	0	7720	621	7491	567	439	180	0	0	19830	0	0	0	0	0	0	0	291	10754	230	2367	5131	68653	6790	3672	761	0	1104	12330	297	0	405	0	0	0	0	0	0	
147857																																																																							0	0	0							0	7	0	37	0	615	0	0	2987	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	193	0	0	0	2494	0	0	0	0	0	607	0	0	0	0	0	0	0	0	0	
147923																																																																							0	0	0										53	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	214	177	29	0	0	0	0	0	0	0	0				0	929	0	0	0	124	851	272	0	0	0	0	0	0	0	0	0	0	0	0	0	
148144																																																																							0	0	0							0	0	0	0	99	108	0	0	0	90	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	80	22	0	0	0	0	429	0	0	0	0				0	0	0	3	0	0	0	0	0	0	0	321	0	0	0	0	0	0	0	0	0	
148238																																																																							0	0	0										26	0	86	0	0	0	51	0	76	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	538	0	36	0	0	0	0	843	0	805	0	18	0	0	0	1798	0	0	0	0				0	376	0	0	0	22	73	186	0	0	0	0	0	0	0	0	0	0	0	0	0	
148340																																																																							0	0	0							0	0	0	34	0	61	0	0	0	0	0	0	0	0	0	0	0	51						0	0	0	0	0	0	0	0	0	0	0	61	0	0	61	0	0	0	0	0	0	8	0	3	0	0	0	0	0	41	161	0	24	0	0	0	0	0	0	0	0				0	0	0	0	0	241	0	0	0	0	356	0	0	0	0	0	0	0	0	0	0	
148715																																																																							0	0	0										0	16	2	0	0	0	9	0	96	0	0	1030	0	0	316						0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	272	0	226	0	0	0	0	0	1520	23	0	0	0				0	0	0	0	0	0	0	46	0	0	96	0	0	0	0	0	0	0	0	0	0	
148809																																																																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	981	25	716	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2000	0	1067	0	0	350	245	0	0	0	0	0	0	0	0	0	
148920																																																																							0	0	0							0	2	0	245	147	257	0	293	257	64	0	0	0	0	0	0	0	0						0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	17	0	0	0	0	0	109	0	499	131	25	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	20	0	0	0	0	0	0	72	0	0	0	0	0	0	
149150																																																																							0	0	0							0	36	0	140	0	138	0	0	638	80	0	73	0	0	0	0	0	0						0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	2	0	0	16	0	26	0	0	0	0	27	0	238	0	9	0	0	0	170	0	0	0	0				0	0	0	0	0	690	37	0	0	0	1529	1434	0	0	0	0	0	0	0	0	0	
149235																																																																							0	0	0	0	0	0	0	0	0	0	0	0	189	0	399	0	0	4632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	0	0	848	0	972	0	0	0	0	0	12098	1287	0	0	0	0	0	0	0	658	0	0	0	4283	0	419	0	0	1200	2281	0	0	0	0	0	0	0	0	0	
149253																																																																							0	0	0										62	0	19	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	68	12	49	0	0	0	0	218	4	254	0	0	0	0	0	107	0	0	0	0				0	0	0	0	0	0	0	0	0	0	96	99	0	0	0	0	0	0	0	0	0	
149271																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
150035																																																																							0	0	0	0	0	0	0	0	0	0	0	0	1281	149	363	0	0	0	899	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	0	646	55	0	1325	0	0	0	0	0	0	0	0	0	0	0	0	111	0	92	0	0	0	0	1535	81	631	0	276	0	0	0	2964	0	0	0	0	0	0	0	45	0	0	0	56	0	14	0	0	0	2930	1580	0	0	0	0	0	0	0	0	0	
150044																																																																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	318	49	0	0	0	0	0	538	0	0	484	0	0	0	0	0	0	16	0	0	0	0	0	0	1152	248	2992	1090	59	0	0	0	1137	0	0	0	0	0	0	0	0	0	0	0	0	0	2264	0	0	0	1339	0	0	0	0	0	0	0	0	0	0	
150071																																																																							0	0	0	0	0	0	0	0	0	303	0	0	972	0	13595	0	0	0	401	0	999	1672	0	8626	0	0	0	0	0	0	0	0	0	0	0	164	0	725	0	0	435	331	0	0	248	0	0	0	0	0	162	13	0	165	0	515	0	0	0	0	61358	4674	7824	0	616	0	0	0	132769	0	0	0	0	0	0	0	8983	51789	0	0	192215	364619	5161	9940	0	0	18024	39408	0	0	0	0	0	0	0	0	0	
150156																																																																							0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
150334																																																																							0	0	0							0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	5	28	0	0	0	0	397	0	151	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	34	423	0	0	0	0	0	0	0	0	0	
150352																																																																							0	0	0							0	0	0	186	0	0	0	0	0	7	0	0	0	0	0	0	0	0						0	0	0	0	0	0	234	0	29	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
150727																																																																							0	0	0							0	0	0	0	0	0	0	0	0	179	0	241	0	0	0	0	0	0						0	0	0	35	0	56	0	0	209	0	0	0	0	0	0	0	0	0	5	0	0	51	0	2	0	0	0	0	203	0	26	0	0	0	0	0	0	0	0	0	0				66	1496	0	0	0	1976	87	0	0	0	135	0	0	0	0	0	0	0	0	0	0	
150754																																																																							0	0	0										583	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	14	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	1	14	0	0	0	0	53	27	687	107	0	0	0	0	146	0	0	0	0				0	0	0	0	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
151331																																																																							0	0	0	0	0	0	0	0	0	0	0	0	2361	57	958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	29	17	0	0	0	0	6247	0	447	1	90	0	0	0	110359	0	0	0	0	0	0	0	482	16044	60	325	3319	75810	12736	1036	0	0	9917	5169	0	0	0	0	0	0	0	0	0	
151546																																																																							0	0	0							0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	1	125	0	0	0	0	174	0	415	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
151555																																																																							0	0	0							0	0	0	0	0	0	0	0	0	148	25	153	0	0	0	0	0	0						0	0	0	0	0	0	0	56	95	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	75	0	74	18	10	0	0	0	510	0	0	0	0				0	0	0	0	0	0	0	0	0	0	510	0	0	0	0	0	0	0	0	0	0	
151751																																																																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088	0	0	5879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	216	0	0	0	0	0	605	0	0	532	0	0	0	0	0	0	0	0	0	0	0	0	0	1423	540	0	0	0	0	0	0	2029	0	0	0	0	0	0	0	0	0	0	0	338	1332	0	0	0	0	3390	7770	0	0	259	0	0	0	0	0	0	
