"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON8492	RCON8495	RCON8496	RCON8499	RCONA511	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	
137915	0	0					463215	1945951	2020655					2475000	0	0	0	271080	136709	16968	19800									
138051	0	0					0	21030	0					0	6286	0	14744	0	0	0	0									
138257	0	0					45	0	28638					0	0	20444	0	8194	0	0	0									
138556	0	0					184	0	12813					0	0	4456	0	2321	144	0	0									
138725	0	0					90	0	11291					0	0	3323	0	4454	0	0	0									
138752	303	0					33	5170	0					0	4867	0	0	0	0	0	0									
139133	0	7320					924	0	34287					5000	0	1986	0	18497	737	0	0									
139432	0	0					0	0	6538					0	0	502	0	2441	0	0	0									
139478	0	0					16095	260657	8964					297182	85429	0	21717	0	8182	0	257									
139553	0	0					2905	0	30717					42848	0	0	0	18796	0	0	0									
139656	0	0					3888	0	83817					33629	0	8665	0	5621	0	0	6355									
139740	0	0					11091	0	340032					127553	0	181017	0	87936	0	0	24795									
139834	0	0					481	120	13842					7000	0	11603	120	0	315	0	0									
139843	0	0					5027	42624	73933					69200	0	29963	42533	10843	11236	0	2959									
139955	0	0					445	6049	4995					5999	1250	259	4799	4736	0	0	69									
140018	0	0					10492	283	355250					124450	0	10083	0	17203	0	0	36578									
140157	0	0					467	4964	10675					3459	0	10675	4964	0	0	0	0									
140362	0	9487					2275	0	136634					35000	0	0	0	22523	0	0	0									
140634	0	0					142	0	8609					420	0	812	0	982	0	0	0									
141211	0	0					1518	2	29073					10699	0	6667	0	20331	0	0	6207									
141341	0	0					1563	0	44115					13150	0	15653	0	4616	0	0	202									
141350	0	0					110	1228	6713					0	408	4491	820	307	0	0	0									
141453	0	0					30	0	3661					0	0	2951	0	710	0	0	0									
141556	0	0					5057	3911	97734					945	0	1553	3911	7884	0	0	38236									
141734	0	53038					17233	22662	629881					194138	3153	326465	12183	25010	0	35000	400250									
141958	0	0					406	0	43993					0	0	15010	0	21274	0	0	0									
142049	0	0					227	0	24266					575	0	9640	0	12517	0	0	1821									
142571	0	0					381	0	8293					0	0	1509	0	0	0	0	0									
142656	0	0					238	15343	16500					2640	0	6917	15343	0	0	0	0									
142955	0	0					10002	0	92399					96001	0	29739	0	19323	0	0	20963									
143158	0	0					0	0	12061					0	0	4628	0	4368	0	0	0									
143653	0	0					145	0	2769					0	0	2513	0	201	55	0	0									
143662	0	444					17987	6061	1795616					76274	0	11349	3217	211826	1988	0	45180									
143859	0	0					340	0	12206					3685	0	7980	0	0	0	0	787									
143952	0	0					866	2580	15205					0	0	13944	2580	1259	0	0	8811									
144034	0	0					1397	0	4016					5000	0	4016	0	0	0	0	0									
144052	0	0					862	0	40457					9105	0	26679	0	13778	0	0	2721									
144155	0	0					1358	0	15399					22107	0	8988	0	6411	0	0	1895									
144436	0	0					1818	843	46424					4267	0	39059	843	5149	0	0	0									
144856	0	0					1224	0	56253					3064	0	15624	0	9679	0	0	0									
144913	0	104					848	100976	34991					0	59576	0	36257	0	0	0	0									
145059	0	0					637	102	31422					800	0	41	102	11142	0	0	0									
145545	0	0					2213	17005	105573					2541	6000	24704	11005	23896	0	0	24161									
145554	0	0					751	0	43892					6413	0	15908	0	16121	0	0	0									
145741	0	5261					330	0	39948					3359	0	11856	0	22831	0	0	4791									
145750	0	0					347	0	38362					0	0	2509	0	20475	0	0	0									
145844	0	5420					487	0	80284					1172	0	35935	0	20963	0	0	0									
145956	0	0					0	6930	0					0	6555	0	375	0	0	0	0									
146056	0	0					203	0	2928					0	0	1979	0	0	0	0	0									
146533	0	0					0	864	118					0	400	100	450	0	0	0	0									
146618	0	0					482	0	42886					5046	0	31130	0	11756	0	0	0									
146654	0	0					1624	13326	53304					39503	0	0	13298	4804	0	0	0									
146663	0	0					0	101877	232822					0	0	104843	101877	0	0	0	0									
146850	0	0					685	0	8008					11500	0	339	0	1864	0	0	0									
147053	0	0					472	0	6451					1500	0	2995	0	53	0	0	400									
147174	0	0					3136	3592	49675					25164	0	0	0	0	0	0	0									
147633	0	0					363	0	22350					2	0	7669	0	3315	0	0	0									
147651	0	0					0	0	4790					0	0	4790	0	0	0	0	0									
147679	0	0					529	38061	734					6000	0	0	1017	0	0	0	0									
147839	0	0					4361	420	92572					52000	0	1463	0	45927	574	0	0									
147857	0	0					978	0	29482					9269	0	1005	0	7451	0	0	0									
147923	0	0					499	11782	577					0	11000	0	782	0	577	0	0									
148144	0	0					178	0	6080					3500	0	3453	0	2427	0	0	0									
148238	0	0					698	0	6366					5489	0	3212	0	2074	0	0	0									
148340	0	0					294	0	21944					0	0	14898	0	4296	0	0	0									
148715	0	0					1517	0	14989					4500	0	3186	0	0	0	0	0									
148809	0	0					1702	162531	22210					18000	10996	0	1760	404	1607	0	3750									
148920	0	0					268	699	3296					1000	0	3296	699	0	0	0	644									
149150	0	0					1258	0	24672					5900	0	942	0	10113	132	0	0									
149235	0	2559					655	0	8445					0	0	4813	0	0	0	0	0									
149253	0	0					2680	0	34675					0	0	14017	0	0	0	0	407									
149271	0	0					1858	0	42066					9592	0	0	0	3368	0	0	0									
150035	0	0					3879	47613	204341					34591	3004	101760	44609	46417	0	0	5857									
150044	0	0					3500	0	8551					41000	0	2767	0	3655	0	0	0									
150071	0	312					20086	2102	77704					376859	0	39878	579	2587	635	0	7260									
150156	0	0					53	0	4170					0	0	4023	0	147	0	0	0									
150334	0	0					659	0	11250					0	0	811	0	55	460	0	50									
150352	0	0					258	128	2597					3039	0	1071	118	1053	0	0	0									
150727	0	0					877	1199	120095					0	0	60396	1199	37646	64	0	0									
150754	0	0					1028	11306	26123					8450	0	9969	11306	0	0	0	8601									
151331	0	0					1266	695	72176					1436	0	29689	695	10545	0	0	0									
151546	0	0					38	0	22046					0	0	3372	0	5847	0	0	0									
151555	0	0					183	0	1675					0	0	0	0	1663	0	0	0									
151751	0	0					2693	0	48470					49900	0	0	0	17675	0	0	8143									
151818	0	0					2537	0	105237					0	0	0	0	26862	0	0	0									
151957	0	0					4991	0	102840					77240	0	1613	0	32684	0	0	0									
152057	0	3004					685	5718	3004					2997	0	0	5718	0	0	0	0									
152235	0	0					2375	0	16009					32000	0	0	0	0	0	0	0									
152253	297	1132					155	55520	4188					0	17357	3056	37578	0	0	0	0									
152431	0	8481					87	1443	8481					0	0	0	1443	0	0	0	0									
152440	0	0					399	125	6382					0	0	3161	0	2269	0	0	0									
152673	0	0					1928	453	315					12325	0	0	0	0	315	0	0									
152851	0	0					308	0	11842					0	0	8328	0	1831	0	0	0									
153054	0	0					2043	0	107991					15000	0	24512	0	63406	668	0	1711									
153353	0	0					744	0	104383					4000	0	4063	0	22632	0	0	17270									
154154	0	1030					1272	894	75826					1046	300	17037	591	37675	10	0	0									
154257	0	0					62	0	0					0	0	0	0	0	0	0	0									
154770	0	0					2292	0	62332					3700	0	24958	0	4671	21951	0	0									
155245	0	0					4206	0	102095					75857	0	21398	0	25264	0	0	0									
155517	0	0					55	0	4320					0	0	4069	0	251	0	0	0									
155759	0	0					190	0	39330					0	0	16369	0	6471	0	0	0									
155777	0	0					1412	0	11762					18678	0	3473	0	2399	0	0	0									
156457	0	0					76	72	3453					0	0	1136	72	512	0	0	0									
156635	0	0					0	0	21078					0	0	2167	0	7470	0	0	0									
156877	0	0					3962	0	11102					28222	0	0	0	1260	644	0	0									
156952	0	0					869	13338	1375					16283	3989	0	343	0	986	0	0									
157155	0	0					1117	210	17698					10573	0	1019	210	2097	0	0	0									
157379	0	0					740	8359	437					0	950	0	3019	437	0	0	0									
157650	0	0					529	0	34011					7200	0	9227	0	8600	201	0	0									
157744	0	0					606	0	30491					179	0	8132	0	10245	0	0	0									
157838	0	0					1534	0	134720					254	0	12090	0	8872	0	0	9830									
157856	0	0					312	324	15033					4980	0	1059	0	0	0	0	5402									
157904	0	0					5478	0	102520					66652	0	0	0	0	6167	0	10099									
158554	0	0					91	0	7892					0	0	2250	0	1688	0	0	0									
158741	0	0					219	0	21486					0	0	10457	0	8023	0	0	1634									
158750	0	0					101	0	1839					2000	0	1809	0	30	0	0	0									
158947	0	0					1565	0	44800					20000	0	13038	0	16853	0	0	7021									
158974	0	0					2568	30984	18271					25303	13632	9061	599	0	6056	0	0									
159636	0	1005					3012	12170	249647					13	0	245691	12156	1565	0	0	6499									
159645	0	0					164	0	10880					0	0	1138	0	7887	0	0	0									
159953	0	0					344	14879	70980					3297	0	32628	14879	0	0	0	0									
160360	0	0					1024	0	9743					13793	0	4984	0	3716	0	0	2766									
160454	0	0					532	0	24052					0	0	23202	0	0	0	0	0									
160557	0	0					247	0	8895					0	0	8073	0	822	0	0	0									
160614	0	610	0	0	0	0	0	0	334983	14465	745501	0	517863	0	0	55566	0	0	0	0	0	0	52642	0	125026	0	60321	0	40818	
160650	0	0					2600	0	157319					46109	0	479	0	142371	0	0	0									
160959	0	0					8033	0	67435					61731	0	64552	0	0	0	0	12727									
161031	0	0					130	0	2894					2593	0	1941	0	864	0	0	143									
161107	0	15496					4725	101217	55073					55107	53465	22122	0	0	599	0	20990									
161273	0	0					3700	38976	35546					57896	15882	11110	14275	0	2095	0	10098									
161433	0	0					355	0	30531					1189	0	15340	0	15191	0	0	0									
161602	0	0					3130	159183	115762					8301	1005	31791	157413	80816	1208	0	0									
162337	0	0					1068	724	96664					0	711	11453	0	69123	519	0	0									
163343	0	0					324	518	3223					4000	0	2022	518	1095	0	0	0									
163370	0	0					2230	47250	30975					10500	0	7469	19501	3914	0	0	5000									
163549	0	0					3753	6750	87227					35000	0	29103	0	33603	0	0	25316									
163857	0	0					910	0	23789					6035	0	16194	0	5832	0	0	924									
164032	0	0					851	19	18687					68	0	10734	0	5395	0	0	0									
164153	0	0					698	0	18216					8400	0	3743	0	13368	7	0	0									
164331	0	0					589	0	35398					0	0	30787	0	0	0	0	0									
164377	0	0					1636	0	80340					24545	0	2525	0	0	1420	0	0									
164854	0	0					1851	0	24844					16300	0	3662	0	3837	0	0	0									
164957	0	0					186	2951	2015					0	0	505	2951	0	0	0	0									
164975	0	0					1574	0	21713					16000	0	7304	0	1419	0	0	0									
165039	0	0					891	0	21586					0	0	11362	0	2243	0	0	0									
165628	13857	0	31	3806	0	62	46324	18115	468644	3622	6640309	0	6062679	339717	0	20620	4109	18746	7031	0	102430	118	360221	0	58158	0	0	0	0	
165758	0	0					614	0	4857					8660	0	4088	0	503	0	0	0									
165806	0	0					2926	4907	186888					30000	0	67936	4907	18665	0	0	16100									
166111	0	0					2030	153	6358					23681	0	0	0	648	202	0	0									
166531	0	1699					611	0	14722					15000	0	10106	0	2917	0	0	0									
166652	0	17032					1531	1309	57675					14311	0	7569	1309	3371	0	0	8579									
166803	0	250					8630	1159	407652					32618	0	53626	0	0	0	0	232315									
166849	0	0					159	0	5700					1000	0	4008	0	1692	0	0	0									
167060	0	0					5639	0	97188					25000	0	45307	0	25867	0	0	0									
167453	0	0					359	0	10692					3973	0	1332	0	7990	0	0	0									
167556	0	0					143	0	26670					0	0	1425	0	8946	0	0	0									
167565	0	0					222	0	0					0	0	0	0	0	0	0	0									
167752	0	0					234	0	6031					0	0	1849	0	3264	0	0	0									
167855	0	56					821	0	75015					0	0	54108	0	7604	0	0	6460									
167864	0	0					658	0	60475					9750	0	0	0	0	0	0	0									
168441	0	0					1848	0	24151					4318	0	17957	0	1000	0	0	2793									
168571	0	0					538	1296	12494					125	0	3009	982	875	1	0	0									
168731	0	0					1115	0	46894					15000	0	10100	0	0	0	0	816									
169073	0	0					6103	32787	98859					68127	0	0	0	0	828	0	25000									
169327	0	0					1259	0	45299					15000	0	13443	0	18446	0	0	8580									
169354	0	0					393	0	147909					0	0	121177	0	26732	0	0	0									
169653	0	0					65351	14225	513054					600000	0	638	3804	12173	0	0	177041									
169756	0	0					862	74646	5824					13267	17947	0	630	0	5470	0	0									
169952	0	0					857	0	27947					9300	0	0	0	6037	0	0	0									
170051	0	0					6394	0	150994					90201	0	55277	0	37790	0	0	23956									
170257	0	0					107	186	26456					0	0	15255	0	552	0	0	0									
170332	0	0					1349	0	2233					5704	0	501	0	0	25	0	0									
170640	0	0					84	6842	777					0	1805	591	0	0	0	0	0									
170716	0	0					9226	32020	1041807					1217466	0	56821	0	0	0	0	786600									
170976	2348	0					815	2751	0					2583	403	0	0	0	0	0	0									
171133	0	0	0	0	0	0	1717	0	32076	0	455166	1030	418025	0	0	16507	0	0	1025	0	21225	0	11089	0	3455	0	0	0	0	
171656	0	0					250	0	13285					0	0	5114	0	1416	0	0	0									
171759	0	0					1347	0	16677					6543	0	1892	0	9627	0	0	0									
171768	0	0					983	0	16211					17038	0	0	0	10709	0	0	0									
172158	0	0					195	11275	0					869	10572	0	702	0	0	0	0									
172251	0	0					146	250	2574					90	0	1686	250	888	0	0	0									
172457	0	0					1217	0	36114					10000	0	0	0	8052	0	0	11492									
172747	0	0					1125	0	18337					3000	0	0	0	0	0	1300	459									
172859	0	0					404	7568	6619					3447	3917	0	1860	0	0	0	0									
173306	0	5147					1748	1086	48241					14107	0	13020	1086	10131	0	0	10486									
173342	0	0					86	0	33718					985	0	2351	0	10469	0	0	0									
173548	0	0					563	0	33650					8200	0	3382	0	13857	0	0	708									
173557	0	0					1314	13967	34070					15000	0	34070	13520	0	0	0	0									
173575	0	0					6688	83653	23273					58500	60673	0	3806	0	23273	0	0									
173641	0	0					479	0	63061					645	0	24851	0	32985	0	0	0									
173959	0	0					449	0	80944					1320	0	12233	0	9745	0	0	0									
174321	0	0					83	0	31318					0	0	15078	0	1840	0	0	0									
174367	0	0					0	0	5657					0	0	40	0	11	0	0	0									
175056	0	501					708	0	15256					0	0	14755	0	0	0	0	0									
175140	0	0					1355	0	37377					19500	0	8587	0	3450	0	0	3044									
175458	0	0					238	2967	3217					259	0	3174	2967	0	0	0	0									
175609	0	0					88	0	19879					0	0	7231	0	12648	0	0	0									
175672	0	0					2158	0	61361					4552	0	2036	0	8159	5459	0	0									
176053	0	0					17	0	32435					0	0	6866	0	21555	615	0	1239									
176101	0	0					5460	0	214224					101600	0	0	0	101541	0	0	0									
176325	0	0					281	0	28084					0	0	8196	0	11155	0	0	0									
176437	0	0					121	0	2276					0	0	1821	0	0	0	0	0									
176464	0	0					782	1260	70750					0	0	12053	1260	9320	835	0	3844									
176642	0	0					852	0	11613					9028	0	8829	0	2784	0	0	0									
177135	0	0					33	16829	0					0	15000	0	1829	0	0	0	0									
177443	0	0					567	0	79496					5000	0	14009	0	41098	0	0	0									
177500	0	0					158	0	0					192	0	0	0	0	0	0	0									
177546	0	0					738	0	24573					12600	0	13574	0	9153	0	0	0									
177555	0	0					81	0	9725					0	0	9236	0	489	0	0	0									
177751	0	0					1312	0	0					26	0	0	0	0	0	0	0									
177920	0	0					1627	0	126729					14367	0	14950	0	55299	0	0	449									
177957	0	0					2800	0	19598					458	0	0	0	971	0	0	0									
178057	0	0					79	170	0					0	0	0	170	0	0	0	0									
178150	0	0					0	0	33384					0	0	3168	0	18448	0	0	0									
178244	0	501					470	0	12656					0	0	3666	0	1006	324	0	0									
178271	0	0					961	0	17839					3000	0	0	0	6008	0	0	0									
178356	0	0					243	0	32336					0	0	7376	0	7929	0	0	0									
178851	0	0					719	0	121194					0	0	37816	0	28106	0	0	0									
179148	0	0					160	1329	2896					0	0	0	1329	2896	0	0	0									
179335	0	802					100	2325	38257					0	0	35216	2324	2009	0	0	0									
179700	0	0					6035	0	65112					76148	0	16040	0	16995	4554	0	0									
179755	0	0					379	0	14826					2650	0	2118	0	8672	88	0	0									
180041	0	0					426	1669	9488					0	0	2998	1469	3443	0	0	955									
180078	0	0					5114	0	27043					17330	0	26856	0	0	0	0	0									
180144	0	0					199	16610	3472					156	12340	3472	4140	0	0	0	0									
180443	0	0					393	0	24553					4575	0	9437	0	3297	0	0	0									
180537	0	0					401	9024	8563					0	0	7099	7501	0	0	0	0									
180845	0	0					1235	0	30464					7500	0	517	0	4903	0	0	2830									
181347	0	1592					1360	0	79994					22000	0	52544	0	4793	0	0	21916									
181459	0	0					1671	0	50360					0	0	21763	0	4227	4	0	17656									
181758	0	0					723	0	16768					1750	0	7940	0	3320	0	0	0									
181963	0	0					96	105	132397					734	0	0	0	22203	0	0	0									
182353	0	0					88	0	7835					900	0	681	0	4113	0	0	0									
182401	0	0					2142	0	208					38500	0	0	0	201	0	0	0									
182652	0	0					29	2392	0					0	0	0	146	0	0	0	0									
182951	0	0					999	0	50365					10685	0	9133	0	10710	2322	0	0									
183042	0	0					512	0	16681					7750	0	11081	0	5600	0	0	10113									
183051	0	0					36	11675	4045					0	0	0	6918	1079	0	0	0									
183154	0	0					334	0	15265					0	0	5834	0	1624	0	0	0									
183668	0	0					3631	0	33477					27250	0	10356	0	0	499	0	0									
183770	0	0					4106	3342	146921					40489	0	31546	3342	0	5144	0	0									
183846	0	0					53	0	63869					0	0	26471	0	37262	0	0	6307									
183958	0	0					500	0	60517					1500	0	2975	0	16976	0	0	0									
184142	0	0					541	13839	64161					0	0	28116	13390	13538	8	0	0									
184245	0	0					1622	0	87857					29000	0	19970	0	26384	0	0	10773									
184656	0	0					63	42937	93978					0	0	3053	42937	0	0	0	39905									
184759	0	0					210	14193	375					0	2405	0	8814	0	375	0	0									
184937	0	0					6809	768	111651					80250	0	81731	768	21913	620	0	0									
185037	0	0					1667	9799	749					23034	0	297	0	0	0	0	0									
185251	0	0					81	69	8659					0	0	0	0	6494	0	0	0									
185448	0	0					692	10336	3489					7817	0	3489	10033	0	0	0	0									
185457	0	0					273	0	13256					500	0	7187	0	4378	0	0	0									
185859	0	0					3586	192558	33829					43031	0	0	0	0	0	0	7551									
186221	0	400					4750	0	172068					66019	0	161539	0	8825	0	0	109602									
186548	0	0					697	4255	10904					3000	0	0	1660	8709	0	0	0									
186717	0	0					2530	0	207160					115	0	0	0	82238	0	0	0									
186744	0	0					6936	0	344250					107010	0	98004	0	92068	627	0	40703									
186838	0	2550					1755	0	43042					20000	0	13226	0	11585	0	0	0									
186856	0	0					0	17093	1026					0	16750	1026	248	0	0	0	0									
187358	399	0					0	2091	2327					0	1102	1886	590	441	0	0	0									
187451	0	0					116	0	18955					0	0	12139	0	5207	0	0	0									
187648	0	0					0	2337	0					0	1871	0	453	0	0	0	0									
187899	0	0					3408	0	0					8942	0	0	0	0	0	0	0									
187947	0	0					433	0	25965					3271	0	11621	0	13984	0	0	2488									
188056	0	0					295	0	35517					330	0	29726	0	747	0	0	0									
188430	0	0					5890	0	134375					25000	0	70501	0	0	0	0	1421									
188449	0	0					259	23709	0					0	7295	0	15555	0	0	0	0									
188720	0	0					178	27922	30548					0	4901	10816	23021	14063	0	0	8966									
188739	0	0					273	1221	2618					0	0	28	847	589	0	0	0									
188757	0	0					0	0	4479					0	0	4479	0	0	0	0	0									
188917	0	0					112	0	72045					0	0	30386	0	40533	0	0	0									
188926	0	0					757	0	10407					9000	0	0	0	0	0	0	0									
189044	0	17535					5980	0	191384					42899	0	42001	0	51492	134	0	51393									
189129	0	100					5463	0	75105					45010	0	14033	0	9614	0	0	28764									
189352	0	0					3374	4044	98367					513	0	57228	4044	5813	0	0	25000									
189549	0	0					674	124	4754					7750	0	2578	124	2176	0	0	0									
189745	0	0					5088	0	129616					37000	0	9723	0	30889	0	0	16181									
189820	0	4281					250	56638	42521					93	0	7986	56638	0	2855	0	0									
189950	0	0					129	0	12963					0	0	319	0	0	0	0	0									
190246	0	0					296	680	234					3000	0	153	680	0	0	0	0									
190451	0	0					359	0	62585					0	0	4672	0	29231	0	0	0									
190554	0	0					0	0	36526					0	0	25767	0	10759	0	0	0									
190563	999	1005					20	3963	26375					0	0	0	2964	0	0	0	0									
190639	0	31466					3731	0	32742					53000	0	0	0	0	0	0	0									
190648	0	0					243	423	46245					0	0	13738	423	10198	0	0	148									
190947	0	10482					103	115	30542					0	0	1021	115	19039	0	0	2500									
190956	500	0					151	15769	12119					0	2486	12119	12783	0	0	0	0									
191355	0	0					442	0	52924					2245	0	4985	0	24691	0	0	0									
191449	0	1000					0	0	19973					0	0	16474	0	2203	0	0	0									
191935	0	0					9026	0	318873					152500	0	195503	0	4076	0	0	62661									
192147	0	0					611	36884	47875					4909	6207	15577	16892	10430	24	0	0									
192156	0	0					984	0	3135					8535	0	0	0	0	0	0	0									
192558	0	0					857	0	99286					1500	0	89123	0	7757	12	0	0									
192651	0	0					0	0	1698					0	0	0	0	459	0	0	0									
192857	0	0					522	807	40357					8727	0	8	807	19114	0	0	3909									
193162	0	0					65	11794	0					0	3013	0	5414	0	0	0	0									
193247	0	0					1034	0	1070					2250	0	0	0	513	0	0	0									
193461	0	0					4134	0	26727					45000	0	19136	0	1044	0	0	0									
193537	0	0					176	280	26295					0	0	14097	280	6584	0	0	0									
193649	0	0					490	0	51058					0	0	23363	0	18901	0	0	600									
193809	0	158					13907	0	155253					47223	0	2914	0	952	34826	0	0									
194253	0	0					100	0	27661					0	0	27661	0	0	0	0	10362									
194440	0	4099					444	0	13974					4011	0	5935	0	2248	0	0	146									
194936	0	0					1584	0	10435					18022	0	3726	0	6709	0	0	0									
195111	0	0					1752	5504	42982					27500	0	11856	2073	11672	7	0	0									
195157	0	0					61	0	27283					0	0	10271	0	0	0	0	0									
195456	0	0					848	0	252					11000	0	0	0	252	0	0	0									
196257	0	0					247	0	0					4085	0	0	0	0	0	0	0									
196743	0	0					750	0	22394					14670	0	2855	0	2481	0	0	0									
196752	0	0					37	802	0					0	0	0	0	0	0	0	0									
196800	0	0					4650	0	61388					45850	0	44156	0	0	4013	0	0									
197142	0	0					1486	35984	53257					22226	0	44755	35984	0	0	0	4812									
197254	0	0					147	4594	0					0	2509	0	2085	0	0	0	0									
197302	0	0					1376	95790	119712					5715	11581	10580	698	3666	21040	0	367									
197357	0	0					87	651	0					0	651	0	0	0	0	0	0									
197478	0	303472	0	0	0	137127	217196	0	2467935	366309	19268602	0	17443094	1883196	0	658729	0	54689	151812	227444	995000	0	520668	0	230034	0	386946	0	24458	
197759	0	0					1251	0	46280					13467	0	9549	0	12743	0	0	1000									
198046	0	0					131	4543	4528					0	1000	4014	3543	514	0	0	0									
198103	0	0					275	0	18399					1124	0	5514	0	4056	1144	0	0									
198149	0	0					679	0	30213					6059	0	4049	0	23981	0	0	585									
198251	0	0					510	4473	0					5480	4453	0	20	0	0	0	0									
198831	0	32034					2284	0	106807					15000	0	15797	0	28702	0	0	189									
198859	0	498					365	0	1892					3056	0	1346	0	48	0	0	860									
198961	0	0					449	121	3860					797	0	2037	0	438	0	0	0									
199052	0	0					276	0	4914					4183	0	0	0	0	0	0	0									
199137	30421	0					0	31420	0					0	999	0	0	0	0	0	0									
199351	0	0					201	0	158					2000	0	0	0	158	0	0	0									
199436	0	0					385	100	18411					1000	100	17257	0	1154	0	0	0									
199454	0	0					70	0	5292					0	0	5292	0	0	0	0	0									
199463	0	0					611	0	14990					11220	0	8495	0	1447	6	0	0									
199940	0	10162					765	0	14369					18	0	4162	0	0	0	0	565									
200042	0	0					0	0	9909					10	0	2003	0	7905	0	0	0									
200435	0	0					2158	50129	65865					26344	8907	4020	35665	38777	0	0	6063									
200640	0	4522					0	300	72605					14830	0	5294	0	115	0	0	3689									
201049	0	0					446	500	25668					6905	0	9574	500	1111	0	0	1518									
201254	0	0					558	0	23111					6375	0	0	0	922	0	0	0									
201441	0	0					413	0	3764					3750	0	2177	0	250	0	0	0									
201638	0	5000					0	0	20627					0	0	533	0	0	0	0	0									
201647	0	0					887	0	24330					11410	0	7128	0	8786	0	0	0									
201834	0	10168					2056	0	34304					0	0	21621	0	1407	264	0	1165									
202251	0	0					161	0	0					147	0	0	0	0	0	0	0									
202514	0	0					1485	0	23878					17027	0	11812	0	10078	0	0	0									
202541	0	0					543	0	60504					0	0	24342	0	1770	0	0	19420									
202550	0	0					2555	0	18979					47000	0	2534	0	9396	0	0	3089									
202907	83532	973					51469	335936	1096172					754769	70230	320771	69938	475410	0	0	0									
203052	0	0					111	185	1504					0	0	1504	185	0	0	0	0									
203418	0	0					2309	0	81875					29758	0	4134	0	5317	0	0	8918									
203575	0	0					706	0	9855					5769	0	7708	0	1001	0	0	0									
204004	0	0					34276	335074	1336083					587698	1000	225852	260455	12701	2920	0	479286									
204237	0	0					1681	0	45565					30000	0	12095	0	15562	56	0	0									
204826	0	0					1027	0	80771					9813	0	39537	0	11527	0	0	0									
205159	0	0					230	2245	915					500	0	815	2245	100	0	0	0									
205243	0	0					563	0	47328					0	0	2869	0	22354	0	0	0									
205346	0	2529					600	2250	36111					0	0	0	0	23970	0	0	1108									
205458	0	0					45	1603	6056					0	428	4232	1175	371	0	0	0									
205542	0	0					821	0	55563					8016	0	18374	0	32758	0	0	3317									
205654	0	0					6362	11449	136756					33493	0	68382	11449	26519	0	620	0									
206156	0	4044					1435	13315	23810					25110	10603	14914	2712	4852	0	0	9770									
206174	0	0					1612	48191	5218					6114	16113	0	16485	0	0	0	0									
206772	0	0					486	0	2779					0	0	2779	0	0	0	0	0									
206950	0	0					368	1349	6888					5920	0	1051	957	568	0	0	0									
207041	0	0					11	0	9331					0	0	3377	0	2942	0	0	0									
207050	100	0					3647	8795	795					34720	3000	0	4695	795	0	0	0									
207452	0	0					1377	0	48573					21878	0	1837	0	13308	0	0	5412									
207555	0	0					754	0	24920					6500	0	999	0	17233	0	0	0									
207845	0	0					3193	0	244196					40325	0	145602	0	59943	2972	0	58037									
207872	0	0					1382	0	43660					0	0	0	0	0	0	0	20055									
207957	0	0					100	0	6844					0	0	2889	0	1066	0	0	0									
208057	0	0					998	22760	106933					9000	0	19185	13758	1189	0	0	0									
208169	0	3046					10644	0	37951					25000	0	15606	0	1850	2506	0	0									
208244	0	0	0	0	0	174600	50217	396009	2368973	14	7845468	0	7197225	501927	227461	859427	0	534595	21325	0	422890	68516	295877	97123	365781	2909	117368	0	0	
208347	0	0					364	1512	1715					3020	1200	1255	210	460	0	0	0									
208440	0	0					135	8261	2082					0	0	2078	8261	0	0	0	0									
208459	0	0					132	0	2408					0	0	0	0	0	0	0	0									
208655	0	1497					980	0	47838					9380	0	34494	0	10514	0	0	19309									
208972	0	0					4875	0	18704					1500	0	0	0	0	0	0	0									
209148	0	0					976	555	60902					0	0	12335	555	12090	0	0	0									
209335	0	0					3012	84621	67200					31490	0	0	0	2235	0	0	0									
209362	0	0					174	319	0					0	0	0	0	0	0	0	0									
209447	0	0					406	0	21605					1040	0	7187	0	7126	0	0	0									
209559	0	1009					128	0	32999					1000	0	22371	0	9619	0	0	6140									
209830	0	0					509	0	22954					5000	0	8580	0	4804	0	0	0									
209858	0	0					1597	0	41298					25000	0	35740	0	5558	0	0	0									
210238	0	0					1314	0	74251					10754	0	24336	0	22647	0	0	0									
210256	0	0					991	8149	20759					9161	0	1584	0	16617	0	0	0									
210434	0	0	0	0	0	61889	358278	840487	17047739	0	56991148	22529659	29685457	1962724	0	10281475	659832	76305	0	227370	1029480	109981	850373	0	1131864	62024	2948723	8650	1697110	
210452	0	0					373	1	2333					5200	0	2333	0	0	0	0	0									
210555	500	0					0	12976	23030					0	3502	2269	8974	7700	0	0	0									
211114	0	0					823	500	38030					6295	0	8755	500	11970	0	0	6606									
211338	0	0					911	0	11187					9296	0	8570	0	0	0	0	0									
211851	0	0					669	0	9927					10974	0	0	0	3065	0	0	0									
211954	0	0					416	0	0					0	0	0	0	0	0	0	0									
212018	0	0					2661	30204	80465					22097	250	12231	29954	0	0	0	4415									
212335	0	0					235	0	6390					2000	0	0	0	0	0	0	0									
212344	0	0					135	0	36825					500	0	9245	0	16126	0	0	0									
