RCONFT04,RCONFT05,RCONHT81,RCONHT82,RCONHT86,RCONL191,RCONL192,RCONM288,RIADHT85,IDRSSD,RCON9999
,,,,,,,,,331375,2002-03-31
,,,,,,,,,331544,2002-03-31
,,,,,,,,,331553,2002-03-31
,,,,,,,,,331647,2002-03-31
,,,,,,,,,331656,2002-03-31
,,,,,,,,,331713,2002-03-31
,,,,,,,,,332055,2002-03-31
,,,,,,,,,332224,2002-03-31
,,,,,,,,,332345,2002-03-31
,,,,,,,,,332402,2002-03-31
,,,,,,,,,332644,2002-03-31
,,,,,,,,,332756,2002-03-31
,,,,,,,,,332907,2002-03-31
,,,,,,,,,332970,2002-03-31
,,,,,,,,,333034,2002-03-31
,,,,,,,,,333043,2002-03-31
,,,,,,,,,333052,2002-03-31
,,,,,,,,,333203,2002-03-31
,,,,,,,,,333249,2002-03-31
,,,,,,,,,333650,2002-03-31
,,,,,,,,,333856,2002-03-31
,,,,,,,,,333940,2002-03-31
,,,,,,,,,334059,2002-03-31
,,,,,,,,,334255,2002-03-31
,,,,,,,,,334264,2002-03-31
,,,,,,,,,334648,2002-03-31
,,,,,,,,,334657,2002-03-31
,,,,,,,,,334750,2002-03-31
,,,,,,,,,335243,2002-03-31
,,,,,,,,,335346,2002-03-31
,,,,,,,,,335355,2002-03-31
,,,,,,,,,335757,2002-03-31
,,,,,,,,,336071,2002-03-31
,,,,,,,,,336147,2002-03-31
,,,,,,,,,336361,2002-03-31
,,,,,,,,,336576,2002-03-31
,,,,,,,,,336932,2002-03-31
,,,,,,,,,336950,2002-03-31
,,,,,,,,,337050,2002-03-31
,,,,,,,,,337247,2002-03-31
,,,,,,,,,337340,2002-03-31
,,,,,,,,,337658,2002-03-31
,,,,,,,,,337733,2002-03-31
,,,,,,,,,337966,2002-03-31
,,,,,,,,,338178,2002-03-31
,,,,,,,,,338646,2002-03-31
,,,,,,,,,338758,2002-03-31
,,,,,,,,,338851,2002-03-31
,,,,,,,,,338945,2002-03-31
,,,,,,,,,339054,2002-03-31
,,,,,,,,,339353,2002-03-31
,,,,,,,,,339456,2002-03-31
,,,,,,,,,339607,2002-03-31
,,,,,,,,,339773,2002-03-31
,,,,,,,,,339858,2002-03-31
,,,,,,,,,339951,2002-03-31
,,,,,,,,,340135,2002-03-31
,,,,,,,,,340144,2002-03-31
,,,,,,,,,340256,2002-03-31
,,,,,,,,,340443,2002-03-31
,,,,,,,,,340555,2002-03-31
,,,,,,,,,340649,2002-03-31
,,,,,,,,,340742,2002-03-31
,,,,,,,,,340751,2002-03-31
,,,,,,,,,341310,2002-03-31
,,,,,,,,,341356,2002-03-31
,,,,,,,,,341646,2002-03-31
,,,,,,,,,341851,2002-03-31
,,,,,,,,,341918,2002-03-31
,,,,,,,,,341954,2002-03-31
,,,,,,,,,341972,2002-03-31
,,,,,,,,,342054,2002-03-31
,,,,,,,,,342175,2002-03-31
,,,,,,,,,342362,2002-03-31
,,,,,,,,,342410,2002-03-31
,,,,,,,,,342634,2002-03-31
,,,,,,,,,342643,2002-03-31
,,,,,,,,,342960,2002-03-31
,,,,,,,,,343051,2002-03-31
,,,,,,,,,343248,2002-03-31
,,,,,,,,,343257,2002-03-31
,,,,,,,,,343314,2002-03-31
,,,,,,,,,343341,2002-03-31
,,,,,,,,,343556,2002-03-31
,,,,,,,,,343770,2002-03-31
,,,,,,,,,343903,2002-03-31
,,,,,,,,,343958,2002-03-31
,,,,,,,,,344236,2002-03-31
,,,,,,,,,344423,2002-03-31
,,,,,,,,,344647,2002-03-31
,,,,,,,,,344674,2002-03-31
,,,,,,,,,344816,2002-03-31
,,,,,,,,,344852,2002-03-31
,,,,,,,,,345149,2002-03-31
,,,,,,,,,345309,2002-03-31
,,,,,,,,,345345,2002-03-31
,,,,,,,,,345747,2002-03-31
,,,,,,,,,345756,2002-03-31
,,,,,,,,,346566,2002-03-31
,,,,,,,,,347022,2002-03-31
,,,,,,,,,347639,2002-03-31
,,,,,,,,,347657,2002-03-31
,,,,,,,,,347956,2002-03-31
,,,,,,,,,348159,2002-03-31
,,,,,,,,,348207,2002-03-31
,,,,,,,,,348458,2002-03-31
,,,,,,,,,348542,2002-03-31
,,,,,,,,,348551,2002-03-31
,,,,,,,,,348720,2002-03-31
,,,,,,,,,348748,2002-03-31
,,,,,,,,,349129,2002-03-31
,,,,,,,,,349165,2002-03-31
,,,,,,,,,349343,2002-03-31
,,,,,,,,,349370,2002-03-31
,,,,,,,,,350433,2002-03-31
,,,,,,,,,350554,2002-03-31
,,,,,,,,,350657,2002-03-31
,,,,,,,,,350750,2002-03-31
,,,,,,,,,351122,2002-03-31
,,,,,,,,,351131,2002-03-31
,,,,,,,,,351207,2002-03-31
,,,,,,,,,351355,2002-03-31
,,,,,,,,,351560,2002-03-31
,,,,,,,,,351850,2002-03-31
,,,,,,,,,352035,2002-03-31
,,,,,,,,,352558,2002-03-31
,,,,,,,,,352651,2002-03-31
,,,,,,,,,352745,2002-03-31
,,,,,,,,,352772,2002-03-31
,,,,,,,,,352820,2002-03-31
,,,,,,,,,352857,2002-03-31
,,,,,,,,,353023,2002-03-31
,,,,,,,,,353069,2002-03-31
,,,,,,,,,353238,2002-03-31
,,,,,,,,,353322,2002-03-31
,,,,,,,,,353359,2002-03-31
,,,,,,,,,353546,2002-03-31
,,,,,,,,,353555,2002-03-31
,,,,,,,,,353724,2002-03-31
,,,,,,,,,353751,2002-03-31
,,,,,,,,,353957,2002-03-31
,,,,,,,,,354057,2002-03-31
,,,,,,,,,354132,2002-03-31
,,,,,,,,,354253,2002-03-31
,,,,,,,,,354310,2002-03-31
,,,,,,,,,354552,2002-03-31
,,,,,,,,,354851,2002-03-31
,,,,,,,,,354954,2002-03-31
,,,,,,,,,355120,2002-03-31
,,,,,,,,,355559,2002-03-31
,,,,,,,,,355737,2002-03-31
,,,,,,,,,355746,2002-03-31
,,,,,,,,,355821,2002-03-31
,,,,,,,,,355858,2002-03-31
,,,,,,,,,356145,2002-03-31
,,,,,,,,,356239,2002-03-31
,,,,,,,,,356350,2002-03-31
,,,,,,,,,356659,2002-03-31
,,,,,,,,,356752,2002-03-31
,,,,,,,,,356930,2002-03-31
,,,,,,,,,356949,2002-03-31
,,,,,,,,,357049,2002-03-31
,,,,,,,,,357151,2002-03-31
,,,,,,,,,357375,2002-03-31
,,,,,,,,,357432,2002-03-31
,,,,,,,,,357526,2002-03-31
,,,,,,,,,357553,2002-03-31
,,,,,,,,,357740,2002-03-31
,,,,,,,,,357777,2002-03-31
,,,,,,,,,357834,2002-03-31
,,,,,,,,,357937,2002-03-31
,,,,,,,,,358112,2002-03-31
,,,,,,,,,358149,2002-03-31
,,,,,,,,,358233,2002-03-31
,,,,,,,,,358448,2002-03-31
,,,,,,,,,358635,2002-03-31
,,,,,,,,,358756,2002-03-31
,,,,,,,,,359070,2002-03-31
,,,,,,,,,359324,2002-03-31
,,,,,,,,,359351,2002-03-31
,,,,,,,,,359360,2002-03-31
,,,,,,,,,359548,2002-03-31
,,,,,,,,,359650,2002-03-31
,,,,,,,,,359744,2002-03-31
,,,,,,,,,359838,2002-03-31
,,,,,,,,,359847,2002-03-31
,,,,,,,,,359856,2002-03-31
,,,,,,,,,359959,2002-03-31
,,,,,,,,,360777,2002-03-31
,,,,,,,,,360834,2002-03-31
,,,,,,,,,360843,2002-03-31
,,,,,,,,,360852,2002-03-31
,,,,,,,,,360955,2002-03-31
,,,,,,,,,361055,2002-03-31
,,,,,,,,,361167,2002-03-31
,,,,,,,,,361279,2002-03-31
,,,,,,,,,361354,2002-03-31
,,,,,,,,,361439,2002-03-31
,,,,,,,,,361457,2002-03-31
,,,,,,,,,361541,2002-03-31
,,,,,,,,,361653,2002-03-31
,,,,,,,,,362007,2002-03-31
,,,,,,,,,362043,2002-03-31
,,,,,,,,,362052,2002-03-31
,,,,,,,,,362155,2002-03-31
,,,,,,,,,362445,2002-03-31
,,,,,,,,,362463,2002-03-31
,,,,,,,,,362717,2002-03-31
,,,,,,,,,362753,2002-03-31
,,,,,,,,,362856,2002-03-31
,,,,,,,,,362940,2002-03-31
,,,,,,,,,363264,2002-03-31
,,,,,,,,,363415,2002-03-31
,,,,,,,,,363442,2002-03-31
,,,,,,,,,363648,2002-03-31
,,,,,,,,,363657,2002-03-31
,,,,,,,,,363956,2002-03-31
,,,,,,,,,364056,2002-03-31
,,,,,,,,,364131,2002-03-31
,,,,,,,,,364337,2002-03-31
,,,,,,,,,364430,2002-03-31
,,,,,,,,,364449,2002-03-31
,,,,,,,,,364850,2002-03-31
,,,,,,,,,364971,2002-03-31
,,,,,,,,,365138,2002-03-31
,,,,,,,,,365325,2002-03-31
,,,,,,,,,365455,2002-03-31
,,,,,,,,,365651,2002-03-31
,,,,,,,,,365745,2002-03-31
,,,,,,,,,365848,2002-03-31
,,,,,,,,,365941,2002-03-31
,,,,,,,,,365950,2002-03-31
,,,,,,,,,366078,2002-03-31
,,,,,,,,,366238,2002-03-31
,,,,,,,,,366247,2002-03-31
,,,,,,,,,366359,2002-03-31
,,,,,,,,,366658,2002-03-31
,,,,,,,,,366854,2002-03-31
,,,,,,,,,367150,2002-03-31
,,,,,,,,,367208,2002-03-31
,,,,,,,,,367244,2002-03-31
,,,,,,,,,367431,2002-03-31
,,,,,,,,,367543,2002-03-31
,,,,,,,,,367552,2002-03-31
,,,,,,,,,367673,2002-03-31
,,,,,,,,,367851,2002-03-31
,,,,,,,,,367954,2002-03-31
,,,,,,,,,368054,2002-03-31
,,,,,,,,,368111,2002-03-31
,,,,,,,,,368344,2002-03-31
,,,,,,,,,368429,2002-03-31
,,,,,,,,,368447,2002-03-31
,,,,,,,,,368522,2002-03-31
,,,,,,,,,368755,2002-03-31
,,,,,,,,,368933,2002-03-31
,,,,,,,,,368951,2002-03-31
,,,,,,,,,369257,2002-03-31
,,,,,,,,,369426,2002-03-31
,,,,,,,,,369435,2002-03-31
,,,,,,,,,369453,2002-03-31
,,,,,,,,,369659,2002-03-31
,,,,,,,,,370020,2002-03-31
,,,,,,,,,370150,2002-03-31
,,,,,,,,,370338,2002-03-31
,,,,,,,,,370347,2002-03-31
,,,,,,,,,370646,2002-03-31
,,,,,,,,,370721,2002-03-31
,,,,,,,,,370730,2002-03-31
,,,,,,,,,370758,2002-03-31
,,,,,,,,,370833,2002-03-31
,,,,,,,,,370954,2002-03-31
,,,,,,,,,371223,2002-03-31
,,,,,,,,,371232,2002-03-31
,,,,,,,,,371353,2002-03-31
,,,,,,,,,371362,2002-03-31
,,,,,,,,,371559,2002-03-31
,,,,,,,,,371755,2002-03-31
,,,,,,,,,371849,2002-03-31
,,,,,,,,,371858,2002-03-31
,,,,,,,,,371915,2002-03-31
,,,,,,,,,371924,2002-03-31
,,,,,,,,,371942,2002-03-31
,,,,,,,,,372109,2002-03-31
,,,,,,,,,372248,2002-03-31
,,,,,,,,,372257,2002-03-31
,,,,,,,,,372444,2002-03-31
,,,,,,,,,372538,2002-03-31
,,,,,,,,,372556,2002-03-31
,,,,,,,,,372640,2002-03-31
,,,,,,,,,372855,2002-03-31
,,,,,,,,,373058,2002-03-31
,,,,,,,,,373115,2002-03-31
,,,,,,,,,373553,2002-03-31
,,,,,,,,,373601,2002-03-31
,,,,,,,,,374130,2002-03-31
,,,,,,,,,374149,2002-03-31
,,,,,,,,,374354,2002-03-31
,,,,,,,,,374653,2002-03-31
,,,,,,,,,374774,2002-03-31
,,,,,,,,,374934,2002-03-31
,,,,,,,,,375034,2002-03-31
,,,,,,,,,375043,2002-03-31
,,,,,,,,,375155,2002-03-31
,,,,,,,,,375409,2002-03-31
,,,,,,,,,375502,2002-03-31
,,,,,,,,,375566,2002-03-31
,,,,,,,,,375650,2002-03-31
,,,,,,,,,375735,2002-03-31
,,,,,,,,,376068,2002-03-31
,,,,,,,,,376125,2002-03-31
,,,,,,,,,376237,2002-03-31
,,,,,,,,,376433,2002-03-31
,,,,,,,,,376442,2002-03-31
,,,,,,,,,376657,2002-03-31
,,,,,,,,,376947,2002-03-31
,,,,,,,,,377506,2002-03-31
,,,,,,,,,377663,2002-03-31
,,,,,,,,,377823,2002-03-31
,,,,,,,,,377850,2002-03-31
,,,,,,,,,377908,2002-03-31
,,,,,,,,,378026,2002-03-31
,,,,,,,,,378044,2002-03-31
,,,,,,,,,378110,2002-03-31
,,,,,,,,,378259,2002-03-31
,,,,,,,,,378549,2002-03-31
,,,,,,,,,378558,2002-03-31
,,,,,,,,,378642,2002-03-31
,,,,,,,,,378651,2002-03-31
,,,,,,,,,378950,2002-03-31
,,,,,,,,,379050,2002-03-31
,,,,,,,,,379153,2002-03-31
,,,,,,,,,379359,2002-03-31
,,,,,,,,,379470,2002-03-31
,,,,,,,,,379573,2002-03-31
,,,,,,,,,379649,2002-03-31
,,,,,,,,,379920,2002-03-31
,,,,,,,,,380038,2002-03-31
,,,,,,,,,380346,2002-03-31
,,,,,,,,,380458,2002-03-31
,,,,,,,,,380533,2002-03-31
,,,,,,,,,380654,2002-03-31
,,,,,,,,,380841,2002-03-31
,,,,,,,,,380944,2002-03-31
,,,,,,,,,381026,2002-03-31
,,,,,,,,,381259,2002-03-31
,,,,,,,,,381334,2002-03-31
,,,,,,,,,381343,2002-03-31
,,,,,,,,,381727,2002-03-31
,,,,,,,,,381754,2002-03-31
,,,,,,,,,381839,2002-03-31
,,,,,,,,,381857,2002-03-31
,,,,,,,,,381950,2002-03-31
,,,,,,,,,382050,2002-03-31
,,,,,,,,,382069,2002-03-31
,,,,,,,,,382256,2002-03-31
,,,,,,,,,382443,2002-03-31
,,,,,,,,,382537,2002-03-31
,,,,,,,,,382649,2002-03-31
,,,,,,,,,382658,2002-03-31
,,,,,,,,,382667,2002-03-31
,,,,,,,,,382733,2002-03-31
,,,,,,,,,382742,2002-03-31
,,,,,,,,,382751,2002-03-31
,,,,,,,,,382854,2002-03-31
,,,,,,,,,383253,2002-03-31
,,,,,,,,,383534,2002-03-31
,,,,,,,,,384018,2002-03-31
,,,,,,,,,384335,2002-03-31
,,,,,,,,,384353,2002-03-31
,,,,,,,,,384652,2002-03-31
,,,,,,,,,384830,2002-03-31
,,,,,,,,,385350,2002-03-31
,,,,,,,,,385547,2002-03-31
,,,,,,,,,385631,2002-03-31
,,,,,,,,,385976,2002-03-31
,,,,,,,,,386049,2002-03-31
,,,,,,,,,386142,2002-03-31
,,,,,,,,,386357,2002-03-31
,,,,,,,,,386432,2002-03-31
,,,,,,,,,386731,2002-03-31
,,,,,,,,,386825,2002-03-31
,,,,,,,,,386852,2002-03-31
,,,,,,,,,387000,2002-03-31
,,,,,,,,,387055,2002-03-31
,,,,,,,,,387336,2002-03-31
,,,,,,,,,387345,2002-03-31
,,,,,,,,,387457,2002-03-31
,,,,,,,,,388155,2002-03-31
,,,,,,,,,388258,2002-03-31
,,,,,,,,,388557,2002-03-31
,,,,,,,,,388744,2002-03-31
,,,,,,,,,388753,2002-03-31
,,,,,,,,,388931,2002-03-31
,,,,,,,,,388940,2002-03-31
,,,,,,,,,389059,2002-03-31
,,,,,,,,,389358,2002-03-31
,,,,,,,,,389657,2002-03-31
,,,,,,,,,389826,2002-03-31
,,,,,,,,,390167,2002-03-31
,,,,,,,,,390336,2002-03-31
,,,,,,,,,390457,2002-03-31
,,,,,,,,,390505,2002-03-31
,,,,,,,,,390765,2002-03-31
,,,,,,,,,390840,2002-03-31
,,,,,,,,,390925,2002-03-31
,,,,,,,,,391137,2002-03-31
,,,,,,,,,391249,2002-03-31
,,,,,,,,,391418,2002-03-31
,,,,,,,,,391557,2002-03-31
,,,,,,,,,391650,2002-03-31
,,,,,,,,,391838,2002-03-31
,,,,,,,,,391856,2002-03-31
,,,,,,,,,391959,2002-03-31
,,,,,,,,,391977,2002-03-31
,,,,,,,,,392031,2002-03-31
,,,,,,,,,392152,2002-03-31
,,,,,,,,,392228,2002-03-31
,,,,,,,,,392255,2002-03-31
,,,,,,,,,392358,2002-03-31
,,,,,,,,,392451,2002-03-31
,,,,,,,,,392620,2002-03-31
,,,,,,,,,392778,2002-03-31
,,,,,,,,,392844,2002-03-31
,,,,,,,,,393252,2002-03-31
,,,,,,,,,393355,2002-03-31
,,,,,,,,,393757,2002-03-31
,,,,,,,,,393850,2002-03-31
,,,,,,,,,393953,2002-03-31
,,,,,,,,,394053,2002-03-31
,,,,,,,,,394156,2002-03-31
,,,,,,,,,394259,2002-03-31
,,,,,,,,,394352,2002-03-31
,,,,,,,,,394932,2002-03-31
,,,,,,,,,395238,2002-03-31
,,,,,,,,,395256,2002-03-31
,,,,,,,,,395377,2002-03-31
,,,,,,,,,395452,2002-03-31
,,,,,,,,,395555,2002-03-31
,,,,,,,,,395836,2002-03-31
,,,,,,,,,396057,2002-03-31
,,,,,,,,,396244,2002-03-31
,,,,,,,,,396253,2002-03-31
,,,,,,,,,396271,2002-03-31
,,,,,,,,,396356,2002-03-31
,,,,,,,,,396879,2002-03-31
,,,,,,,,,396954,2002-03-31
,,,,,,,,,397447,2002-03-31
,,,,,,,,,397456,2002-03-31
,,,,,,,,,397531,2002-03-31
,,,,,,,,,397540,2002-03-31
,,,,,,,,,397559,2002-03-31
,,,,,,,,,397652,2002-03-31
,,,,,,,,,397755,2002-03-31
,,,,,,,,,397858,2002-03-31
,,,,,,,,,398051,2002-03-31
,,,,,,,,,398248,2002-03-31
,,,,,,,,,398350,2002-03-31
,,,,,,,,,398631,2002-03-31
,,,,,,,,,398668,2002-03-31
,,,,,,,,,398837,2002-03-31
,,,,,,,,,399067,2002-03-31
,,,,,,,,,399142,2002-03-31
,,,,,,,,,399151,2002-03-31
,,,,,,,,,399357,2002-03-31
,,,,,,,,,399517,2002-03-31
,,,,,,,,,399731,2002-03-31
,,,,,,,,,400057,2002-03-31
,,,,,,,,,400141,2002-03-31
,,,,,,,,,400253,2002-03-31
,,,,,,,,,400356,2002-03-31
,,,,,,,,,400365,2002-03-31
,,,,,,,,,400552,2002-03-31
,,,,,,,,,400758,2002-03-31
,,,,,,,,,400767,2002-03-31
,,,,,,,,,400945,2002-03-31
,,,,,,,,,401148,2002-03-31
,,,,,,,,,401447,2002-03-31
,,,,,,,,,401559,2002-03-31
,,,,,,,,,401755,2002-03-31
,,,,,,,,,401906,2002-03-31
,,,,,,,,,401951,2002-03-31
,,,,,,,,,402462,2002-03-31
,,,,,,,,,402837,2002-03-31
,,,,,,,,,402846,2002-03-31
,,,,,,,,,402949,2002-03-31
,,,,,,,,,403058,2002-03-31
,,,,,,,,,403067,2002-03-31
,,,,,,,,,403106,2002-03-31
,,,,,,,,,403151,2002-03-31
,,,,,,,,,403254,2002-03-31
,,,,,,,,,403348,2002-03-31
,,,,,,,,,403357,2002-03-31
,,,,,,,,,403441,2002-03-31
,,,,,,,,,403553,2002-03-31
,,,,,,,,,403656,2002-03-31
,,,,,,,,,403937,2002-03-31
,,,,,,,,,403946,2002-03-31
,,,,,,,,,404653,2002-03-31
,,,,,,,,,404747,2002-03-31
,,,,,,,,,404774,2002-03-31
,,,,,,,,,404943,2002-03-31
,,,,,,,,,405061,2002-03-31
,,,,,,,,,405641,2002-03-31
,,,,,,,,,405744,2002-03-31
,,,,,,,,,405959,2002-03-31
,,,,,,,,,406022,2002-03-31
,,,,,,,,,406059,2002-03-31
,,,,,,,,,406255,2002-03-31
,,,,,,,,,406349,2002-03-31
,,,,,,,,,406666,2002-03-31
,,,,,,,,,406974,2002-03-31
,,,,,,,,,407168,2002-03-31
,,,,,,,,,407373,2002-03-31
,,,,,,,,,407506,2002-03-31
,,,,,,,,,407645,2002-03-31
,,,,,,,,,407850,2002-03-31
,,,,,,,,,408147,2002-03-31
,,,,,,,,,408307,2002-03-31
,,,,,,,,,408473,2002-03-31
,,,,,,,,,408642,2002-03-31
,,,,,,,,,409265,2002-03-31
,,,,,,,,,409555,2002-03-31
,,,,,,,,,409649,2002-03-31
,,,,,,,,,410056,2002-03-31
,,,,,,,,,410159,2002-03-31
,,,,,,,,,410560,2002-03-31
,,,,,,,,,410748,2002-03-31
,,,,,,,,,410917,2002-03-31
,,,,,,,,,410944,2002-03-31
,,,,,,,,,411053,2002-03-31
,,,,,,,,,411062,2002-03-31
,,,,,,,,,411231,2002-03-31
,,,,,,,,,411240,2002-03-31
,,,,,,,,,411464,2002-03-31
,,,,,,,,,411512,2002-03-31
,,,,,,,,,411549,2002-03-31
,,,,,,,,,411576,2002-03-31
,,,,,,,,,411624,2002-03-31
,,,,,,,,,411651,2002-03-31
,,,,,,,,,412135,2002-03-31
,,,,,,,,,412153,2002-03-31
,,,,,,,,,412452,2002-03-31
,,,,,,,,,412555,2002-03-31
,,,,,,,,,412667,2002-03-31
,,,,,,,,,412751,2002-03-31
,,,,,,,,,412845,2002-03-31
,,,,,,,,,413141,2002-03-31
,,,,,,,,,413208,2002-03-31
,,,,,,,,,413347,2002-03-31
,,,,,,,,,413543,2002-03-31
,,,,,,,,,413570,2002-03-31
,,,,,,,,,413646,2002-03-31
,,,,,,,,,413730,2002-03-31
,,,,,,,,,413758,2002-03-31
,,,,,,,,,413851,2002-03-31
,,,,,,,,,414102,2002-03-31
,,,,,,,,,414652,2002-03-31
,,,,,,,,,414728,2002-03-31
,,,,,,,,,414764,2002-03-31
,,,,,,,,,414858,2002-03-31
,,,,,,,,,415051,2002-03-31
,,,,,,,,,415444,2002-03-31
,,,,,,,,,415855,2002-03-31
,,,,,,,,,416245,2002-03-31
,,,,,,,,,416272,2002-03-31
,,,,,,,,,416339,2002-03-31
,,,,,,,,,416348,2002-03-31
,,,,,,,,,416357,2002-03-31
,,,,,,,,,416656,2002-03-31
,,,,,,,,,416674,2002-03-31
,,,,,,,,,417149,2002-03-31
,,,,,,,,,417158,2002-03-31
,,,,,,,,,417251,2002-03-31
,,,,,,,,,417448,2002-03-31
,,,,,,,,,417626,2002-03-31
,,,,,,,,,417710,2002-03-31
,,,,,,,,,417859,2002-03-31
,,,,,,,,,417943,2002-03-31
,,,,,,,,,417952,2002-03-31
,,,,,,,,,418100,2002-03-31
,,,,,,,,,418249,2002-03-31
,,,,,,,,,418342,2002-03-31
,,,,,,,,,418436,2002-03-31
,,,,,,,,,418753,2002-03-31
,,,,,,,,,418856,2002-03-31
,,,,,,,,,419152,2002-03-31
,,,,,,,,,419255,2002-03-31
,,,,,,,,,419406,2002-03-31
,,,,,,,,,419460,2002-03-31
,,,,,,,,,419675,2002-03-31
,,,,,,,,,419947,2002-03-31
,,,,,,,,,420233,2002-03-31
,,,,,,,,,420457,2002-03-31
,,,,,,,,,420644,2002-03-31
,,,,,,,,,420653,2002-03-31
,,,,,,,,,420868,2002-03-31
,,,,,,,,,420934,2002-03-31
,,,,,,,,,421155,2002-03-31
,,,,,,,,,421203,2002-03-31
,,,,,,,,,421445,2002-03-31
,,,,,,,,,421539,2002-03-31
,,,,,,,,,421838,2002-03-31
,,,,,,,,,422059,2002-03-31
,,,,,,,,,422116,2002-03-31
,,,,,,,,,422358,2002-03-31
,,,,,,,,,422433,2002-03-31
,,,,,,,,,422657,2002-03-31
,,,,,,,,,422750,2002-03-31
,,,,,,,,,423065,2002-03-31
,,,,,,,,,423159,2002-03-31
,,,,,,,,,423355,2002-03-31
,,,,,,,,,423449,2002-03-31
,,,,,,,,,423458,2002-03-31
,,,,,,,,,423636,2002-03-31
,,,,,,,,,423739,2002-03-31
,,,,,,,,,423841,2002-03-31
,,,,,,,,,424035,2002-03-31
,,,,,,,,,424156,2002-03-31
,,,,,,,,,424240,2002-03-31
,,,,,,,,,424343,2002-03-31
,,,,,,,,,424352,2002-03-31
,,,,,,,,,424437,2002-03-31
,,,,,,,,,424633,2002-03-31
,,,,,,,,,425050,2002-03-31
,,,,,,,,,425108,2002-03-31
,,,,,,,,,425818,2002-03-31
,,,,,,,,,425845,2002-03-31
,,,,,,,,,425911,2002-03-31
,,,,,,,,,425957,2002-03-31
,,,,,,,,,425975,2002-03-31
,,,,,,,,,426057,2002-03-31
,,,,,,,,,426141,2002-03-31
,,,,,,,,,426347,2002-03-31
,,,,,,,,,426534,2002-03-31
,,,,,,,,,426758,2002-03-31
,,,,,,,,,426945,2002-03-31
,,,,,,,,,427241,2002-03-31
,,,,,,,,,427353,2002-03-31
,,,,,,,,,427456,2002-03-31
,,,,,,,,,427719,2002-03-31
,,,,,,,,,427858,2002-03-31
,,,,,,,,,427915,2002-03-31
,,,,,,,,,427960,2002-03-31
,,,,,,,,,428033,2002-03-31
,,,,,,,,,428060,2002-03-31
,,,,,,,,,428462,2002-03-31
,,,,,,,,,428547,2002-03-31
,,,,,,,,,428631,2002-03-31
,,,,,,,,,428659,2002-03-31
,,,,,,,,,428752,2002-03-31
,,,,,,,,,428855,2002-03-31
,,,,,,,,,428958,2002-03-31
,,,,,,,,,429021,2002-03-31
,,,,,,,,,429526,2002-03-31
,,,,,,,,,429535,2002-03-31
,,,,,,,,,429759,2002-03-31
,,,,,,,,,430036,2002-03-31
,,,,,,,,,430054,2002-03-31
,,,,,,,,,430157,2002-03-31
,,,,,,,,,430344,2002-03-31
,,,,,,,,,430670,2002-03-31
,,,,,,,,,430858,2002-03-31
,,,,,,,,,431323,2002-03-31
,,,,,,,,,431350,2002-03-31
,,,,,,,,,431743,2002-03-31
,,,,,,,,,431846,2002-03-31
,,,,,,,,,431958,2002-03-31
,,,,,,,,,432012,2002-03-31
,,,,,,,,,432058,2002-03-31
,,,,,,,,,432432,2002-03-31
,,,,,,,,,433158,2002-03-31
,,,,,,,,,433354,2002-03-31
,,,,,,,,,433439,2002-03-31
,,,,,,,,,433505,2002-03-31
,,,,,,,,,433550,2002-03-31
,,,,,,,,,433608,2002-03-31
,,,,,,,,,433859,2002-03-31
,,,,,,,,,433943,2002-03-31
,,,,,,,,,434203,2002-03-31
,,,,,,,,,434539,2002-03-31
,,,,,,,,,435059,2002-03-31
,,,,,,,,,435152,2002-03-31
,,,,,,,,,435255,2002-03-31
,,,,,,,,,435349,2002-03-31
,,,,,,,,,435358,2002-03-31
,,,,,,,,,435451,2002-03-31
,,,,,,,,,435666,2002-03-31
,,,,,,,,,435750,2002-03-31
,,,,,,,,,436131,2002-03-31
,,,,,,,,,436159,2002-03-31
,,,,,,,,,436252,2002-03-31
,,,,,,,,,436467,2002-03-31
,,,,,,,,,436542,2002-03-31
,,,,,,,,,436711,2002-03-31
,,,,,,,,,436739,2002-03-31
,,,,,,,,,436823,2002-03-31
,,,,,,,,,436953,2002-03-31
,,,,,,,,,436971,2002-03-31
,,,,,,,,,437044,2002-03-31
,,,,,,,,,437053,2002-03-31
,,,,,,,,,437138,2002-03-31
,,,,,,,,,437231,2002-03-31
,,,,,,,,,437455,2002-03-31
,,,,,,,,,437521,2002-03-31
,,,,,,,,,438050,2002-03-31
,,,,,,,,,438238,2002-03-31
,,,,,,,,,438265,2002-03-31
,,,,,,,,,438368,2002-03-31
,,,,,,,,,438434,2002-03-31
,,,,,,,,,438715,2002-03-31
,,,,,,,,,439132,2002-03-31
,,,,,,,,,439141,2002-03-31
,,,,,,,,,439338,2002-03-31
,,,,,,,,,439356,2002-03-31
,,,,,,,,,439404,2002-03-31
,,,,,,,,,439459,2002-03-31
,,,,,,,,,439730,2002-03-31
,,,,,,,,,439833,2002-03-31
,,,,,,,,,439860,2002-03-31
,,,,,,,,,440110,2002-03-31
,,,,,,,,,440174,2002-03-31
,,,,,,,,,440259,2002-03-31
,,,,,,,,,440352,2002-03-31
,,,,,,,,,440446,2002-03-31
,,,,,,,,,440857,2002-03-31
,,,,,,,,,441050,2002-03-31
,,,,,,,,,441078,2002-03-31
,,,,,,,,,441135,2002-03-31
,,,,,,,,,441256,2002-03-31
,,,,,,,,,441359,2002-03-31
,,,,,,,,,441434,2002-03-31
,,,,,,,,,441630,2002-03-31
,,,,,,,,,442039,2002-03-31
