RCONFT04,RCONFT05,RCONHT81,RCONHT82,RCONHT86,RCONL191,RCONL192,RCONM288,RIADHT85,IDRSSD,RCON9999
0,0,0,0,0,,,0,0,37659,2019-12-31
,,,,,,,,,37949,2019-12-31
,,,,,,,,,38740,2019-12-31
,,,,,,,,,39327,2019-12-31
,,,,,,,,,39756,2019-12-31
,,,,,,,,,40033,2019-12-31
379128,110552,387177,0,0,,,0,14422,40499,2019-12-31
,,,,,,,,,40855,2019-12-31
,,,,,,,,,41245,2019-12-31
,,,,,,,,,41553,2019-12-31
,,,,,,,,,41629,2019-12-31
,,,,,,,,,41825,2019-12-31
,,,,,,,,,41955,2019-12-31
,,,,,,,,,42037,2019-12-31
,,,,,,,,,42354,2019-12-31
,,,,,,,,,42372,2019-12-31
95646,10250,89585,0,0,,,0,2264,42420,2019-12-31
0,0,0,0,0,,,0,0,42448,2019-12-31
,,,,,,,,,42457,2019-12-31
,,,,,,,,,43052,2019-12-31
,,,,,,,,,43351,2019-12-31
,,,,,,,,,43856,2019-12-31
,,,,,,,,,43959,2019-12-31
,,,,,,,,,44040,2019-12-31
,,,,,,,,,44433,2019-12-31
,,,,,,,,,44741,2019-12-31
,,,,,,,,,44750,2019-12-31
,,,,,,,,,44929,2019-12-31
0,0,0,0,0,,,0,0,45038,2019-12-31
,,,,,,,,,45047,2019-12-31
,,,,,,,,,45056,2019-12-31
,,,,,,,,,45430,2019-12-31
,,,,,,,,,45458,2019-12-31
,,,,,,,,,45551,2019-12-31
32075,7499,30376,0,0,,,0,884,45560,2019-12-31
,,,,,,,,,45775,2019-12-31
,,,,,,,,,46053,2019-12-31
,,,,,,,,,46941,2019-12-31
118554,9864,98922,0,0,,,0,3565,47247,2019-12-31
,,,,,,,,,47256,2019-12-31
,,,,,,,,,47452,2019-12-31
,,,,,,,,,47500,2019-12-31
,,,,,,,,,48057,2019-12-31
,,,,,,,,,48150,2019-12-31
29171,4325,27936,0,0,,,0,774,48374,2019-12-31
,,,,,,,,,48440,2019-12-31
,,,,,,,,,49054,2019-12-31
,,,,,,,,,49148,2019-12-31
,,,,,,,,,49241,2019-12-31
,,,,,,,,,49652,2019-12-31
,,,,,,,,,49858,2019-12-31
,,,,,,,,,49951,2019-12-31
,,,,,,,,,50144,2019-12-31
,,,,,,,,,50461,2019-12-31
,,,,,,,,,50872,2019-12-31
0,0,0,0,0,,,0,0,51253,2019-12-31
,,,,,,,,,51356,2019-12-31
,,,,,,,,,51459,2019-12-31
,,,,,,,,,51842,2019-12-31
0,0,0,0,0,,,0,0,52719,2019-12-31
,,,,,,,,,52951,2019-12-31
,,,,,,,,,53051,2019-12-31
,,,,,,,,,54058,2019-12-31
0,0,0,0,0,,,0,0,54656,2019-12-31
99391,12286,94733,0,0,,,72,2043,54973,2019-12-31
,,,,,,,,,55336,2019-12-31
,,,,,,,,,55635,2019-12-31
,,,,,,,,,55653,2019-12-31
,,,,,,,,,55970,2019-12-31
,,,,,,,,,56258,2019-12-31
,,,,,,,,,56351,2019-12-31
,,,,,,,,,56548,2019-12-31
,,,,,,,,,56717,2019-12-31
0,0,0,0,0,,,0,0,57040,2019-12-31
,,,,,,,,,57451,2019-12-31
,,,,,,,,,58225,2019-12-31
236729,61745,244492,0,0,,,500,4005,58243,2019-12-31
,,,,,,,,,58355,2019-12-31
,,,,,,,,,58551,2019-12-31
,,,,,,,,,58636,2019-12-31
,,,,,,,,,58757,2019-12-31
50416,29266,68709,0,170,,,0,1309,58971,2019-12-31
,,,,,,,,,59316,2019-12-31
,,,,,,,,,59352,2019-12-31
,,,,,,,,,59370,2019-12-31
,,,,,,,,,59754,2019-12-31
46000,6000,48000,0,0,,,0,1000,60143,2019-12-31
0,0,0,0,0,,,0,0,60330,2019-12-31
,,,,,,,,,60545,2019-12-31
,,,,,,,,,60554,2019-12-31
,,,,,,,,,60648,2019-12-31
,,,,,,,,,61122,2019-12-31
62407,4250,,,,,,,,61355,2019-12-31
,,,,,,,,,61476,2019-12-31
,,,,,,,,,61757,2019-12-31
,,,,,,,,,61832,2019-12-31
,,,,,,,,,61953,2019-12-31
,,,,,,,,,62044,2019-12-31
,,,,,,,,,62110,2019-12-31
,,,,,,,,,62147,2019-12-31
,,,,,,,,,62772,2019-12-31
,,,,,,,,,63050,2019-12-31
0,0,0,0,0,,,0,0,63069,2019-12-31
,,,,,,,,,63201,2019-12-31
,,,,,,,,,63573,2019-12-31
,,,,,,,,,63733,2019-12-31
28748,1436,,,,,,,,63742,2019-12-31
,,,,,,,,,63751,2019-12-31
17945,3139,,,,,,,,64150,2019-12-31
,,,,,,,,,64552,2019-12-31
,,,,,,,,,64730,2019-12-31
,,,,,,,,,65205,2019-12-31
,,,,,,,,,65513,2019-12-31
,,,,,,,,,65559,2019-12-31
21146,3779,19109,0,0,,,0,777,65746,2019-12-31
,,,,,,,,,65858,2019-12-31
,,,,,,,,,66154,2019-12-31
,,,,,,,,,66275,2019-12-31
34674,3114,31793,0,0,,,0,847,66677,2019-12-31
,,,,,,,,,67142,2019-12-31
,,,,,,,,,67151,2019-12-31
,,,,,,,,,67209,2019-12-31
,,,,,,,,,67254,2019-12-31
,,,,,,,,,67656,2019-12-31
,,,,,,,,,67870,2019-12-31
,,,,,,,,,68448,2019-12-31
,,,,,,,,,68671,2019-12-31
0,0,0,0,0,,,0,0,68756,2019-12-31
,,,,,,,,,68831,2019-12-31
15376,0,14016,0,0,,,0,301,69333,2019-12-31
,,,,,,,,,69678,2019-12-31
,,,,,,,,,70058,2019-12-31
0,0,0,0,0,,,0,0,70218,2019-12-31
,,,,,,,,,70414,2019-12-31
32089,6814,,,,,,,,70638,2019-12-31
,,,,,,,,,70955,2019-12-31
,,,,,,,,,71073,2019-12-31
,,,,,,,,,71457,2019-12-31
,,,,,,,,,71859,2019-12-31
,,,,,,,,,72258,2019-12-31
,,,,,,,,,72351,2019-12-31
,,,,,,,,,72454,2019-12-31
,,,,,,,,,72678,2019-12-31
,,,,,,,,,73116,2019-12-31
,,,,,,,,,73152,2019-12-31
,,,,,,,,,73554,2019-12-31
,,,,,,,,,73956,2019-12-31
0,0,0,0,0,,,0,0,74056,2019-12-31
14511,904,13503,0,0,,,0,287,74140,2019-12-31
,,,,,,,,,74403,2019-12-31
,,,,,,,,,74449,2019-12-31
33453,5075,,,,,,,,75259,2019-12-31
,,,,,,,,,75446,2019-12-31
,,,,,,,,,75455,2019-12-31
,,,,,,,,,75558,2019-12-31
117733,20075,106715,0,80,,,5084,7347,75633,2019-12-31
,,,,,,,,,75651,2019-12-31
0,0,0,0,0,,,0,0,76153,2019-12-31
,,,,,,,,,76443,2019-12-31
,,,,,,,,,76854,2019-12-31
0,0,0,0,0,,,0,0,77150,2019-12-31
,,,,,,,,,77253,2019-12-31
,,,,,,,,,77422,2019-12-31
40426,3491,38645,0,0,,,0,1150,77851,2019-12-31
,,,,,,,,,78157,2019-12-31
,,,,,,,,,78241,2019-12-31
,,,,,,,,,78559,2019-12-31
,,,,,,,,,79042,2019-12-31
,,,,,,,,,79127,2019-12-31
,,,,,,,,,79145,2019-12-31
,,,,,,,,,79257,2019-12-31
,,,,,,,,,79855,2019-12-31
,,,,,,,,,80150,2019-12-31
,,,,,,,,,80374,2019-12-31
,,,,,,,,,80431,2019-12-31
15019,719,,,,,,,,81175,2019-12-31
,,,,,,,,,82033,2019-12-31
,,,,,,,,,82257,2019-12-31
,,,,,,,,,82350,2019-12-31
0,0,0,0,0,,,0,0,82659,2019-12-31
,,,,,,,,,83151,2019-12-31
,,,,,,,,,83236,2019-12-31
,,,,,,,,,83375,2019-12-31
804,0,962,0,0,,,0,11,83638,2019-12-31
0,0,0,0,0,,,0,0,83834,2019-12-31
,,,,,,,,,83852,2019-12-31
,,,,,,,,,83955,2019-12-31
,,,,,,,,,84046,2019-12-31
15177,82,,,,,,,,84541,2019-12-31
,,,,,,,,,84804,2019-12-31
,,,,,,,,,85052,2019-12-31
,,,,,,,,,85454,2019-12-31
110,0,0,0,0,,,1117,69,85472,2019-12-31
,,,,,,,,,85931,2019-12-31
,,,,,,,,,86349,2019-12-31
,,,,,,,,,86675,2019-12-31
,,,,,,,,,87047,2019-12-31
,,,,,,,,,87159,2019-12-31
58790,22972,,,,,,,,87234,2019-12-31
,,,,,,,,,87476,2019-12-31
,,,,,,,,,87579,2019-12-31
329769,69366,321386,0,0,,,0,10244,88231,2019-12-31
,,,,,,,,,88259,2019-12-31
,,,,,,,,,88352,2019-12-31
,,,,,,,,,88455,2019-12-31
,,,,,,,,,88950,2019-12-31
,,,,,,,,,89032,2019-12-31
,,,,,,,,,89135,2019-12-31
,,,,,,,,,89854,2019-12-31
,,,,,,,,,89957,2019-12-31
,,,,,,,,,90047,2019-12-31
,,,,,,,,,90177,2019-12-31
,,,,,,,,,90328,2019-12-31
0,0,0,0,0,,,0,0,90337,2019-12-31
,,,,,,,,,90579,2019-12-31
,,,,,,,,,91615,2019-12-31
0,0,0,0,0,,,0,0,91754,2019-12-31
,,,,,,,,,91950,2019-12-31
,,,,,,,,,92144,2019-12-31
,,,,,,,,,92676,2019-12-31
,,,,,,,,,92706,2019-12-31
,,,,,,,,,92902,2019-12-31
,,,,,,,,,93244,2019-12-31
,,,,,,,,,93543,2019-12-31
0,0,0,0,0,,,0,0,93619,2019-12-31
,,,,,,,,,94139,2019-12-31
,,,,,,,,,94522,2019-12-31
,,,,,,,,,94755,2019-12-31
,,,,,,,,,94858,2019-12-31
628465,31873,120962,444215,0,,,0,9784,95051,2019-12-31
,,,,,,,,,95677,2019-12-31
,,,,,,,,,96553,2019-12-31
,,,,,,,,,97055,2019-12-31
,,,,,,,,,97279,2019-12-31
,,,,,,,,,97457,2019-12-31
8341,1002,,,,,,,,97804,2019-12-31
,,,,,,,,,97943,2019-12-31
,,,,,,,,,98351,2019-12-31
,,,,,,,,,98463,2019-12-31
0,0,0,0,0,,,0,0,98717,2019-12-31
,,,,,,,,,99143,2019-12-31
0,0,0,0,0,,,0,0,99255,2019-12-31
30738,9384,33213,0,0,,,300,975,99376,2019-12-31
,,,,,,,,,99442,2019-12-31
,,,,,,,,,99536,2019-12-31
,,,,,,,,,99853,2019-12-31
,,,,,,,,,100236,2019-12-31
,,,,,,,,,100357,2019-12-31
41213,5265,38874,0,0,,,0,1373,100562,2019-12-31
,,,,,,,,,100777,2019-12-31
,,,,,,,,,100843,2019-12-31
0,0,0,0,0,,,0,0,101019,2019-12-31
,,,,,,,,,101037,2019-12-31
,,,,,,,,,101439,2019-12-31
,,,,,,,,,101671,2019-12-31
,,,,,,,,,101738,2019-12-31
,,,,,,,,,101952,2019-12-31
,,,,,,,,,102333,2019-12-31
,,,,,,,,,102342,2019-12-31
,,,,,,,,,102539,2019-12-31
,,,,,,,,,102557,2019-12-31
,,,,,,,,,102874,2019-12-31
0,0,0,0,0,,,0,0,103134,2019-12-31
69101,21445,81784,0,0,,,0,2058,103255,2019-12-31
,,,,,,,,,103563,2019-12-31
,,,,,,,,,104234,2019-12-31
,,,,,,,,,104542,2019-12-31
,,,,,,,,,104971,2019-12-31
,,,,,,,,,105026,2019-12-31
14997,2599,16872,0,0,,,0,56,105473,2019-12-31
,,,,,,,,,105530,2019-12-31
,,,,,,,,,106359,2019-12-31
,,,,,,,,,106452,2019-12-31
,,,,,,,,,106676,2019-12-31
0,0,0,0,0,,,0,0,107244,2019-12-31
,,,,,,,,,107459,2019-12-31
,,,,,,,,,107570,2019-12-31
,,,,,,,,,107758,2019-12-31
,,,,,,,,,108072,2019-12-31
,,,,,,,,,108269,2019-12-31
,,,,,,,,,108652,2019-12-31
,,,,,,,,,108746,2019-12-31
20771,4004,,,,,,,,108951,2019-12-31
,,,,,,,,,109136,2019-12-31
,,,,,,,,,109154,2019-12-31
,,,,,,,,,109453,2019-12-31
,,,,,,,,,109574,2019-12-31
,,,,,,,,,109659,2019-12-31
,,,,,,,,,110413,2019-12-31
,,,,,,,,,110936,2019-12-31
,,,,,,,,,110945,2019-12-31
,,,,,,,,,110972,2019-12-31
0,0,0,0,0,,,0,0,111157,2019-12-31
,,,,,,,,,111205,2019-12-31
30064,0,,,,,,,,111942,2019-12-31
,,,,,,,,,111979,2019-12-31
22999,2368,21526,0,0,,,0,757,112163,2019-12-31
,,,,,,,,,112332,2019-12-31
,,,,,,,,,112444,2019-12-31
,,,,,,,,,112510,2019-12-31
,,,,,,,,,112556,2019-12-31
324,0,0,0,0,,,17308,-8757,112837,2019-12-31
,,,,,,,,,113003,2019-12-31
,,,,,,,,,113030,2019-12-31
,,,,,,,,,113441,2019-12-31
,,,,,,,,,113601,2019-12-31
46215,26195,41741,0,0,,,0,1923,113740,2019-12-31
,,,,,,,,,113937,2019-12-31
,,,,,,,,,114149,2019-12-31
,,,,,,,,,114251,2019-12-31
37819,11470,36002,0,0,,,0,1007,114260,2019-12-31
,,,,,,,,,114457,2019-12-31
17218,405,,,,,,,,114774,2019-12-31
,,,,,,,,,114840,2019-12-31
,,,,,,,,,114859,2019-12-31
,,,,,,,,,115146,2019-12-31
,,,,,,,,,115575,2019-12-31
,,,,,,,,,116358,2019-12-31
20182,3035,,,,,,,,116554,2019-12-31
,,,,,,,,,116741,2019-12-31
0,0,0,0,0,,,0,0,117038,2019-12-31
,,,,,,,,,117074,2019-12-31
,,,,,,,,,117458,2019-12-31
0,0,0,0,0,,,0,0,117775,2019-12-31
,,,,,,,,,118156,2019-12-31
,,,,,,,,,118660,2019-12-31
,,,,,,,,,118736,2019-12-31
,,,,,,,,,119153,2019-12-31
,,,,,,,,,119528,2019-12-31
969,1289,1289,0,0,,,0,147,119779,2019-12-31
,,,,,,,,,119872,2019-12-31
,,,,,,,,,120476,2019-12-31
,,,,,,,,,120542,2019-12-31
,,,,,,,,,120609,2019-12-31
,,,,,,,,,120953,2019-12-31
69179,16092,68468,0,0,,,0,1400,121642,2019-12-31
,,,,,,,,,121651,2019-12-31
,,,,,,,,,121914,2019-12-31
,,,,,,,,,122153,2019-12-31
,,,,,,,,,122546,2019-12-31
130597,35645,133207,0,204,,,0,4055,122854,2019-12-31
,,,,,,,,,123075,2019-12-31
,,,,,,,,,123374,2019-12-31
,,,,,,,,,124344,2019-12-31
,,,,,,,,,124830,2019-12-31
,,,,,,,,,125154,2019-12-31
0,0,0,0,0,,,376,1066,125471,2019-12-31
10234,3601,,,,,,,,125855,2019-12-31
,,,,,,,,,125873,2019-12-31
,,,,,,,,,125958,2019-12-31
,,,,,,,,,126012,2019-12-31
,,,,,,,,,126049,2019-12-31
,,,,,,,,,126375,2019-12-31
26333,3178,37899,0,0,,,0,0,126553,2019-12-31
,,,,,,,,,126740,2019-12-31
,,,,,,,,,126834,2019-12-31
,,,,,,,,,127055,2019-12-31
,,,,,,,,,127224,2019-12-31
,,,,,,,,,128258,2019-12-31
90608,26,87165,0,0,,,0,349,128904,2019-12-31
,,,,,,,,,129349,2019-12-31
30220,2594,0,26903,0,,,0,648,129358,2019-12-31
35389,6485,,,,,,,,129479,2019-12-31
0,0,0,0,0,,,0,0,129732,2019-12-31
,,,,,,,,,129853,2019-12-31
14907,1814,,,,,,,,129910,2019-12-31
,,,,,,,,,130345,2019-12-31
83555,4088,86583,0,0,,,0,3413,130541,2019-12-31
,,,,,,,,,130813,2019-12-31
,,,,,,,,,131034,2019-12-31
18405,2787,,,,,,,,131173,2019-12-31
0,0,0,0,0,,,0,0,131436,2019-12-31
107003,5534,105185,0,0,,,0,1612,131650,2019-12-31
0,0,0,0,0,,,0,0,131717,2019-12-31
,,,,,,,,,131940,2019-12-31
,,,,,,,,,132107,2019-12-31
,,,,,,,,,132451,2019-12-31
30619,3565,35220,0,0,,,0,513,132554,2019-12-31
,,,,,,,,,132778,2019-12-31
,,,,,,,,,132938,2019-12-31
0,0,0,0,0,,,0,0,133579,2019-12-31
33073,6995,,,,,,,,133850,2019-12-31
,,,,,,,,,133971,2019-12-31
,,,,,,,,,134156,2019-12-31
21814,502,0,0,0,,,0,255,134437,2019-12-31
,,,,,,,,,134455,2019-12-31
,,,,,,,,,134848,2019-12-31
,,,,,,,,,135836,2019-12-31
,,,,,,,,,135854,2019-12-31
,,,,,,,,,136048,2019-12-31
,,,,,,,,,136338,2019-12-31
,,,,,,,,,136459,2019-12-31
,,,,,,,,,136655,2019-12-31
,,,,,,,,,137205,2019-12-31
,,,,,,,,,137447,2019-12-31
,,,,,,,,,137456,2019-12-31
,,,,,,,,,137559,2019-12-31
,,,,,,,,,137643,2019-12-31
478639,110977,322778,106171,167,,,199,15773,137652,2019-12-31
7263,1085,7661,0,0,,,0,152,137915,2019-12-31
,,,,,,,,,138051,2019-12-31
,,,,,,,,,138257,2019-12-31
,,,,,,,,,138556,2019-12-31
,,,,,,,,,139133,2019-12-31
,,,,,,,,,139478,2019-12-31
0,0,0,0,0,,,0,0,139553,2019-12-31
31054,5933,28203,0,0,,,0,774,139656,2019-12-31
,,,,,,,,,139740,2019-12-31
,,,,,,,,,139834,2019-12-31
23072,3845,22214,0,0,,,0,860,139843,2019-12-31
,,,,,,,,,139955,2019-12-31
,,,,,,,,,140157,2019-12-31
0,0,0,0,0,,,0,0,140362,2019-12-31
,,,,,,,,,140634,2019-12-31
,,,,,,,,,141211,2019-12-31
,,,,,,,,,141341,2019-12-31
,,,,,,,,,141350,2019-12-31
,,,,,,,,,141556,2019-12-31
,,,,,,,,,141677,2019-12-31
,,,,,,,,,141958,2019-12-31
,,,,,,,,,142049,2019-12-31
,,,,,,,,,142179,2019-12-31
,,,,,,,,,142955,2019-12-31
,,,,,,,,,143372,2019-12-31
926813,513431,1070388,0,1196,,,1590,34050,143662,2019-12-31
,,,,,,,,,143859,2019-12-31
,,,,,,,,,143952,2019-12-31
12989,2328,,,,,,,,144034,2019-12-31
,,,,,,,,,144052,2019-12-31
,,,,,,,,,144155,2019-12-31
,,,,,,,,,144678,2019-12-31
,,,,,,,,,144856,2019-12-31
,,,,,,,,,144913,2019-12-31
,,,,,,,,,145059,2019-12-31
,,,,,,,,,145545,2019-12-31
,,,,,,,,,145554,2019-12-31
,,,,,,,,,145741,2019-12-31
,,,,,,,,,145750,2019-12-31
,,,,,,,,,145844,2019-12-31
,,,,,,,,,145956,2019-12-31
,,,,,,,,,146056,2019-12-31
,,,,,,,,,146663,2019-12-31
8180591,5258283,2021070,7178824,3704,,,5000,32505,146672,2019-12-31
,,,,,,,,,147651,2019-12-31
,,,,,,,,,147679,2019-12-31
0,0,0,0,0,,,0,0,147857,2019-12-31
,,,,,,,,,147923,2019-12-31
11383,1455,,,,,,,,148171,2019-12-31
,,,,,,,,,148238,2019-12-31
,,,,,,,,,148340,2019-12-31
,,,,,,,,,148470,2019-12-31
,,,,,,,,,148715,2019-12-31
,,,,,,,,,148809,2019-12-31
,,,,,,,,,148920,2019-12-31
,,,,,,,,,149150,2019-12-31
11988,2540,0,11088,0,,,0,334,150035,2019-12-31
21664,2531,,,,,,,,150044,2019-12-31
,,,,,,,,,150156,2019-12-31
,,,,,,,,,150727,2019-12-31
,,,,,,,,,151546,2019-12-31
,,,,,,,,,151957,2019-12-31
,,,,,,,,,152057,2019-12-31
,,,,,,,,,152253,2019-12-31
,,,,,,,,,152431,2019-12-31
,,,,,,,,,152440,2019-12-31
,,,,,,,,,153054,2019-12-31
,,,,,,,,,153353,2019-12-31
,,,,,,,,,154154,2019-12-31
,,,,,,,,,154770,2019-12-31
,,,,,,,,,155759,2019-12-31
,,,,,,,,,156457,2019-12-31
,,,,,,,,,156635,2019-12-31
,,,,,,,,,156970,2019-12-31
,,,,,,,,,157155,2019-12-31
,,,,,,,,,157379,2019-12-31
0,0,0,0,0,,,0,0,157650,2019-12-31
,,,,,,,,,157744,2019-12-31
,,,,,,,,,157856,2019-12-31
,,,,,,,,,158376,2019-12-31
,,,,,,,,,158741,2019-12-31
28021,18179,35841,0,0,,,0,1671,159636,2019-12-31
,,,,,,,,,159645,2019-12-31
,,,,,,,,,159953,2019-12-31
,,,,,,,,,159971,2019-12-31
,,,,,,,,,160360,2019-12-31
,,,,,,,,,160454,2019-12-31
0,0,0,0,0,,,0,0,160650,2019-12-31
305186,50402,290499,0,0,,,0,7160,160959,2019-12-31
,,,,,,,,,161273,2019-12-31
51502,5524,,,,,,,,161602,2019-12-31
,,,,,,,,,162337,2019-12-31
,,,,,,,,,163343,2019-12-31
,,,,,,,,,163370,2019-12-31
41862,5456,40015,0,0,,,0,990,163549,2019-12-31
34773,4687,,,,,,,,163857,2019-12-31
,,,,,,,,,164153,2019-12-31
,,,,,,,,,164331,2019-12-31
,,,,,,,,,164377,2019-12-31
,,,,,,,,,164957,2019-12-31
,,,,,,,,,164975,2019-12-31
0,0,0,0,0,,,0,20,165039,2019-12-31
129765,13680,121307,0,0,,,0,4952,165628,2019-12-31
,,,,,,,,,165758,2019-12-31
954,159,769,0,0,,,0,31,165806,2019-12-31
,,,,,,,,,166111,2019-12-31
,,,,,,,,,166531,2019-12-31
0,0,0,0,0,,,0,0,166652,2019-12-31
,,,,,,,,,166849,2019-12-31
,,,,,,,,,167453,2019-12-31
,,,,,,,,,167565,2019-12-31
,,,,,,,,,167752,2019-12-31
,,,,,,,,,168357,2019-12-31
,,,,,,,,,168571,2019-12-31
,,,,,,,,,169327,2019-12-31
,,,,,,,,,169354,2019-12-31
168746,48954,144781,0,0,,,5150,3395,169653,2019-12-31
,,,,,,,,,169756,2019-12-31
,,,,,,,,,170257,2019-12-31
,,,,,,,,,170275,2019-12-31
0,0,0,0,0,,,0,0,170332,2019-12-31
,,,,,,,,,170640,2019-12-31
,,,,,,,,,171133,2019-12-31
,,,,,,,,,171656,2019-12-31
,,,,,,,,,171759,2019-12-31
16306,1258,280,14247,0,,,0,382,171768,2019-12-31
,,,,,,,,,172158,2019-12-31
,,,,,,,,,172251,2019-12-31
