RCONFT04,RCONFT05,RCONHT81,RCONHT82,RCONHT86,RCONL191,RCONL192,RCONM288,RIADHT85,IDRSSD,RCON9999
0,0,0,0,0,,,0,0,34555,2019-09-30
15924,4425,,,,,,,,34742,2019-09-30
0,0,0,0,0,,,0,0,35057,2019-09-30
0,0,0,0,0,,,0,0,35301,2019-09-30
67602,31373,82564,0,0,,,347,1356,35570,2019-09-30
,,,,,,,,,35646,2019-09-30
,,,,,,,,,35879,2019-09-30
,,,,,,,,,36456,2019-09-30
,,,,,,,,,36933,2019-09-30
,,,,,,,,,37051,2019-09-30
,,,,,,,,,37341,2019-09-30
18283,5789,,,,,,,,37435,2019-09-30
60151,19177,65144,0,480,,,0,1225,37640,2019-09-30
0,0,0,0,0,,,0,0,37659,2019-09-30
,,,,,,,,,37949,2019-09-30
,,,,,,,,,38740,2019-09-30
,,,,,,,,,39327,2019-09-30
,,,,,,,,,39756,2019-09-30
,,,,,,,,,40033,2019-09-30
352483,102121,370182,0,0,,,0,10300,40499,2019-09-30
,,,,,,,,,40855,2019-09-30
,,,,,,,,,41245,2019-09-30
,,,,,,,,,41553,2019-09-30
,,,,,,,,,41629,2019-09-30
,,,,,,,,,41825,2019-09-30
,,,,,,,,,41937,2019-09-30
,,,,,,,,,41955,2019-09-30
,,,,,,,,,42037,2019-09-30
,,,,,,,,,42354,2019-09-30
,,,,,,,,,42372,2019-09-30
75386,16311,78995,0,0,,,0,2908,42420,2019-09-30
0,0,0,0,0,,,0,0,42448,2019-09-30
,,,,,,,,,42457,2019-09-30
,,,,,,,,,43052,2019-09-30
,,,,,,,,,43351,2019-09-30
,,,,,,,,,43856,2019-09-30
,,,,,,,,,43959,2019-09-30
,,,,,,,,,44040,2019-09-30
,,,,,,,,,44433,2019-09-30
,,,,,,,,,44741,2019-09-30
,,,,,,,,,44750,2019-09-30
,,,,,,,,,44929,2019-09-30
0,0,0,0,0,,,0,0,45038,2019-09-30
,,,,,,,,,45047,2019-09-30
,,,,,,,,,45056,2019-09-30
,,,,,,,,,45430,2019-09-30
,,,,,,,,,45458,2019-09-30
,,,,,,,,,45551,2019-09-30
31596,9198,33453,0,0,,,0,842,45560,2019-09-30
,,,,,,,,,45775,2019-09-30
,,,,,,,,,46053,2019-09-30
,,,,,,,,,46941,2019-09-30
113858,22958,121858,0,0,,,0,3625,47247,2019-09-30
,,,,,,,,,47256,2019-09-30
,,,,,,,,,47452,2019-09-30
,,,,,,,,,47500,2019-09-30
,,,,,,,,,48057,2019-09-30
,,,,,,,,,48150,2019-09-30
33942,5560,31919,0,288,,,0,852,48374,2019-09-30
,,,,,,,,,48440,2019-09-30
,,,,,,,,,49054,2019-09-30
,,,,,,,,,49148,2019-09-30
,,,,,,,,,49241,2019-09-30
,,,,,,,,,49652,2019-09-30
,,,,,,,,,49858,2019-09-30
,,,,,,,,,49951,2019-09-30
,,,,,,,,,50144,2019-09-30
,,,,,,,,,50461,2019-09-30
,,,,,,,,,50872,2019-09-30
0,0,0,0,0,,,0,0,51253,2019-09-30
,,,,,,,,,51356,2019-09-30
,,,,,,,,,51459,2019-09-30
,,,,,,,,,51842,2019-09-30
0,0,0,0,0,,,0,0,52719,2019-09-30
,,,,,,,,,52951,2019-09-30
,,,,,,,,,53051,2019-09-30
,,,,,,,,,53752,2019-09-30
,,,,,,,,,54058,2019-09-30
0,0,0,0,0,,,0,0,54656,2019-09-30
86786,17115,94671,0,0,,,72,1723,54973,2019-09-30
,,,,,,,,,55336,2019-09-30
,,,,,,,,,55635,2019-09-30
,,,,,,,,,55653,2019-09-30
,,,,,,,,,55970,2019-09-30
,,,,,,,,,56258,2019-09-30
,,,,,,,,,56351,2019-09-30
,,,,,,,,,56548,2019-09-30
,,,,,,,,,56717,2019-09-30
0,0,0,0,0,,,0,0,57040,2019-09-30
,,,,,,,,,57451,2019-09-30
,,,,,,,,,58225,2019-09-30
248659,53982,261968,0,0,,,500,2099,58243,2019-09-30
,,,,,,,,,58355,2019-09-30
,,,,,,,,,58551,2019-09-30
,,,,,,,,,58636,2019-09-30
,,,,,,,,,58757,2019-09-30
39240,10973,39607,0,375,,,0,809,58971,2019-09-30
,,,,,,,,,59316,2019-09-30
,,,,,,,,,59352,2019-09-30
,,,,,,,,,59370,2019-09-30
,,,,,,,,,59754,2019-09-30
33000,4000,33000,0,0,,,0,1000,60143,2019-09-30
0,0,0,0,0,,,0,0,60330,2019-09-30
,,,,,,,,,60545,2019-09-30
,,,,,,,,,60554,2019-09-30
,,,,,,,,,60648,2019-09-30
,,,,,,,,,61122,2019-09-30
43977,5684,,,,,,,,61355,2019-09-30
,,,,,,,,,61476,2019-09-30
,,,,,,,,,61757,2019-09-30
,,,,,,,,,61832,2019-09-30
,,,,,,,,,61953,2019-09-30
,,,,,,,,,62044,2019-09-30
,,,,,,,,,62110,2019-09-30
,,,,,,,,,62147,2019-09-30
,,,,,,,,,62772,2019-09-30
,,,,,,,,,63050,2019-09-30
0,0,0,0,0,,,0,0,63069,2019-09-30
,,,,,,,,,63201,2019-09-30
,,,,,,,,,63573,2019-09-30
,,,,,,,,,63733,2019-09-30
,,,,,,,,,63742,2019-09-30
,,,,,,,,,63751,2019-09-30
15219,5960,,,,,,,,64150,2019-09-30
,,,,,,,,,64552,2019-09-30
,,,,,,,,,64730,2019-09-30
,,,,,,,,,65205,2019-09-30
,,,,,,,,,65513,2019-09-30
,,,,,,,,,65559,2019-09-30
13570,5817,15891,0,0,,,0,501,65746,2019-09-30
,,,,,,,,,65858,2019-09-30
,,,,,,,,,66154,2019-09-30
,,,,,,,,,66275,2019-09-30
24561,5996,26429,0,0,,,0,554,66677,2019-09-30
,,,,,,,,,67142,2019-09-30
,,,,,,,,,67151,2019-09-30
,,,,,,,,,67209,2019-09-30
,,,,,,,,,67254,2019-09-30
,,,,,,,,,67656,2019-09-30
,,,,,,,,,67870,2019-09-30
,,,,,,,,,68448,2019-09-30
,,,,,,,,,68671,2019-09-30
0,0,0,0,0,,,0,0,68756,2019-09-30
,,,,,,,,,68831,2019-09-30
5972,0,6620,0,0,,,0,279,69333,2019-09-30
,,,,,,,,,69678,2019-09-30
,,,,,,,,,70058,2019-09-30
0,0,0,0,0,,,0,0,70218,2019-09-30
,,,,,,,,,70414,2019-09-30
29289,8324,,,,,,,,70638,2019-09-30
,,,,,,,,,70955,2019-09-30
,,,,,,,,,71073,2019-09-30
,,,,,,,,,71318,2019-09-30
,,,,,,,,,71457,2019-09-30
,,,,,,,,,71859,2019-09-30
,,,,,,,,,72258,2019-09-30
,,,,,,,,,72351,2019-09-30
,,,,,,,,,72454,2019-09-30
,,,,,,,,,72678,2019-09-30
,,,,,,,,,73116,2019-09-30
,,,,,,,,,73152,2019-09-30
,,,,,,,,,73554,2019-09-30
,,,,,,,,,73956,2019-09-30
0,0,0,0,0,,,0,0,74056,2019-09-30
11904,1912,12444,0,0,,,0,336,74140,2019-09-30
,,,,,,,,,74403,2019-09-30
,,,,,,,,,74449,2019-09-30
29090,3898,,,,,,,,75259,2019-09-30
,,,,,,,,,75446,2019-09-30
,,,,,,,,,75455,2019-09-30
,,,,,,,,,75558,2019-09-30
119536,31505,121832,0,263,,,7000,7182,75633,2019-09-30
,,,,,,,,,75651,2019-09-30
0,0,0,0,0,,,0,0,76153,2019-09-30
,,,,,,,,,76443,2019-09-30
,,,,,,,,,76854,2019-09-30
0,0,0,0,0,,,0,0,77150,2019-09-30
,,,,,,,,,77253,2019-09-30
,,,,,,,,,77422,2019-09-30
33927,5272,35012,0,0,,,0,1054,77851,2019-09-30
,,,,,,,,,78157,2019-09-30
,,,,,,,,,78241,2019-09-30
,,,,,,,,,78559,2019-09-30
,,,,,,,,,79042,2019-09-30
,,,,,,,,,79127,2019-09-30
,,,,,,,,,79145,2019-09-30
,,,,,,,,,79257,2019-09-30
,,,,,,,,,79855,2019-09-30
,,,,,,,,,80150,2019-09-30
,,,,,,,,,80374,2019-09-30
,,,,,,,,,80431,2019-09-30
,,,,,,,,,81175,2019-09-30
,,,,,,,,,82033,2019-09-30
,,,,,,,,,82257,2019-09-30
,,,,,,,,,82350,2019-09-30
0,0,0,0,0,,,0,0,82659,2019-09-30
,,,,,,,,,83151,2019-09-30
,,,,,,,,,83236,2019-09-30
,,,,,,,,,83375,2019-09-30
2120,0,2160,0,0,,,0,28,83638,2019-09-30
0,0,0,0,0,,,0,0,83834,2019-09-30
,,,,,,,,,83852,2019-09-30
,,,,,,,,,83955,2019-09-30
,,,,,,,,,84046,2019-09-30
16082,1937,,,,,,,,84541,2019-09-30
,,,,,,,,,84804,2019-09-30
,,,,,,,,,85052,2019-09-30
,,,,,,,,,85454,2019-09-30
69,0,110,0,0,,,1166,40,85472,2019-09-30
,,,,,,,,,85931,2019-09-30
,,,,,,,,,86349,2019-09-30
,,,,,,,,,86675,2019-09-30
,,,,,,,,,87047,2019-09-30
,,,,,,,,,87159,2019-09-30
59454,31367,,,,,,,,87234,2019-09-30
,,,,,,,,,87476,2019-09-30
,,,,,,,,,87579,2019-09-30
313419,78686,325393,0,356,,,0,9968,88231,2019-09-30
,,,,,,,,,88259,2019-09-30
,,,,,,,,,88352,2019-09-30
,,,,,,,,,88455,2019-09-30
,,,,,,,,,88950,2019-09-30
,,,,,,,,,89032,2019-09-30
,,,,,,,,,89135,2019-09-30
,,,,,,,,,89854,2019-09-30
,,,,,,,,,89957,2019-09-30
,,,,,,,,,90047,2019-09-30
,,,,,,,,,90177,2019-09-30
,,,,,,,,,90328,2019-09-30
0,0,0,0,0,,,0,0,90337,2019-09-30
,,,,,,,,,90579,2019-09-30
,,,,,,,,,91615,2019-09-30
0,0,0,0,0,,,0,0,91754,2019-09-30
,,,,,,,,,91950,2019-09-30
,,,,,,,,,92144,2019-09-30
,,,,,,,,,92676,2019-09-30
,,,,,,,,,92706,2019-09-30
,,,,,,,,,92902,2019-09-30
,,,,,,,,,93244,2019-09-30
,,,,,,,,,93543,2019-09-30
0,0,0,0,0,,,0,0,93619,2019-09-30
,,,,,,,,,94139,2019-09-30
,,,,,,,,,94522,2019-09-30
,,,,,,,,,94755,2019-09-30
,,,,,,,,,94858,2019-09-30
562227,43808,159868,453323,0,,,0,2940,95051,2019-09-30
,,,,,,,,,95677,2019-09-30
,,,,,,,,,96553,2019-09-30
,,,,,,,,,97055,2019-09-30
,,,,,,,,,97279,2019-09-30
,,,,,,,,,97457,2019-09-30
11297,2308,,,,,,,,97804,2019-09-30
,,,,,,,,,97943,2019-09-30
,,,,,,,,,98351,2019-09-30
,,,,,,,,,98463,2019-09-30
0,0,0,0,0,,,0,0,98717,2019-09-30
,,,,,,,,,99143,2019-09-30
0,0,0,0,0,,,0,0,99255,2019-09-30
26798,7407,29530,0,0,,,300,958,99376,2019-09-30
,,,,,,,,,99442,2019-09-30
,,,,,,,,,99536,2019-09-30
,,,,,,,,,99853,2019-09-30
,,,,,,,,,100236,2019-09-30
,,,,,,,,,100357,2019-09-30
43337,7604,45066,0,0,,,0,1256,100562,2019-09-30
,,,,,,,,,100777,2019-09-30
,,,,,,,,,100843,2019-09-30
0,0,0,0,0,,,0,0,101019,2019-09-30
,,,,,,,,,101037,2019-09-30
,,,,,,,,,101439,2019-09-30
,,,,,,,,,101671,2019-09-30
,,,,,,,,,101738,2019-09-30
,,,,,,,,,101952,2019-09-30
,,,,,,,,,102333,2019-09-30
,,,,,,,,,102342,2019-09-30
,,,,,,,,,102539,2019-09-30
,,,,,,,,,102557,2019-09-30
,,,,,,,,,102874,2019-09-30
0,0,0,0,0,,,0,0,103134,2019-09-30
97601,8762,99354,0,0,,,0,2689,103255,2019-09-30
,,,,,,,,,103563,2019-09-30
,,,,,,,,,104234,2019-09-30
,,,,,,,,,104542,2019-09-30
,,,,,,,,,104971,2019-09-30
,,,,,,,,,105026,2019-09-30
,,,,,,,,,105222,2019-09-30
,,,,,,,,,105473,2019-09-30
,,,,,,,,,105530,2019-09-30
,,,,,,,,,106359,2019-09-30
,,,,,,,,,106452,2019-09-30
,,,,,,,,,106676,2019-09-30
0,0,0,0,0,,,0,0,107244,2019-09-30
,,,,,,,,,107459,2019-09-30
,,,,,,,,,107570,2019-09-30
,,,,,,,,,107758,2019-09-30
,,,,,,,,,108072,2019-09-30
,,,,,,,,,108269,2019-09-30
,,,,,,,,,108652,2019-09-30
,,,,,,,,,108746,2019-09-30
34469,8026,,,,,,,,108951,2019-09-30
,,,,,,,,,109136,2019-09-30
,,,,,,,,,109154,2019-09-30
,,,,,,,,,109453,2019-09-30
,,,,,,,,,109574,2019-09-30
,,,,,,,,,109659,2019-09-30
,,,,,,,,,110413,2019-09-30
,,,,,,,,,110936,2019-09-30
,,,,,,,,,110945,2019-09-30
,,,,,,,,,110972,2019-09-30
0,0,0,0,0,,,0,0,111157,2019-09-30
,,,,,,,,,111205,2019-09-30
,,,,,,,,,111942,2019-09-30
,,,,,,,,,111979,2019-09-30
22022,3841,21811,0,0,,,0,649,112163,2019-09-30
,,,,,,,,,112332,2019-09-30
,,,,,,,,,112444,2019-09-30
,,,,,,,,,112510,2019-09-30
,,,,,,,,,112556,2019-09-30
0,324,0,0,0,,,6681,895,112837,2019-09-30
,,,,,,,,,113003,2019-09-30
,,,,,,,,,113030,2019-09-30
,,,,,,,,,113441,2019-09-30
,,,,,,,,,113601,2019-09-30
13874,28082,34361,0,0,,,0,645,113740,2019-09-30
,,,,,,,,,113937,2019-09-30
,,,,,,,,,114149,2019-09-30
,,,,,,,,,114251,2019-09-30
30630,13287,33901,0,0,,,0,870,114260,2019-09-30
,,,,,,,,,114457,2019-09-30
14026,1964,,,,,,,,114774,2019-09-30
,,,,,,,,,114840,2019-09-30
,,,,,,,,,114859,2019-09-30
,,,,,,,,,115146,2019-09-30
,,,,,,,,,115575,2019-09-30
,,,,,,,,,116358,2019-09-30
23616,4081,,,,,,,,116554,2019-09-30
,,,,,,,,,116741,2019-09-30
0,0,0,0,0,,,0,0,117038,2019-09-30
,,,,,,,,,117074,2019-09-30
,,,,,,,,,117458,2019-09-30
0,0,0,0,0,,,0,0,117775,2019-09-30
,,,,,,,,,118156,2019-09-30
,,,,,,,,,118660,2019-09-30
,,,,,,,,,118736,2019-09-30
,,,,,,,,,119153,2019-09-30
,,,,,,,,,119528,2019-09-30
4447,1833,5535,0,0,,,0,179,119779,2019-09-30
,,,,,,,,,119872,2019-09-30
,,,,,,,,,120476,2019-09-30
,,,,,,,,,120542,2019-09-30
,,,,,,,,,120609,2019-09-30
,,,,,,,,,120953,2019-09-30
61823,16803,64380,0,0,,,0,1306,121642,2019-09-30
,,,,,,,,,121651,2019-09-30
,,,,,,,,,121914,2019-09-30
,,,,,,,,,122153,2019-09-30
,,,,,,,,,122546,2019-09-30
167852,32929,126481,0,0,,,0,7403,122854,2019-09-30
,,,,,,,,,123075,2019-09-30
,,,,,,,,,123374,2019-09-30
,,,,,,,,,124344,2019-09-30
,,,,,,,,,124830,2019-09-30
,,,,,,,,,125154,2019-09-30
0,0,0,0,0,,,533,720,125471,2019-09-30
16559,1623,,,,,,,,125855,2019-09-30
,,,,,,,,,125873,2019-09-30
,,,,,,,,,125958,2019-09-30
,,,,,,,,,126012,2019-09-30
,,,,,,,,,126049,2019-09-30
,,,,,,,,,126375,2019-09-30
35607,2218,36603,0,0,,,0,0,126553,2019-09-30
,,,,,,,,,126740,2019-09-30
,,,,,,,,,126834,2019-09-30
,,,,,,,,,127055,2019-09-30
,,,,,,,,,127224,2019-09-30
,,,,,,,,,128258,2019-09-30
65606,3430,67070,0,0,,,0,253,128904,2019-09-30
,,,,,,,,,129349,2019-09-30
31085,6629,0,33726,0,,,0,684,129358,2019-09-30
29625,10162,,,,,,,,129479,2019-09-30
0,0,0,0,0,,,0,0,129732,2019-09-30
,,,,,,,,,129853,2019-09-30
18409,2824,,,,,,,,129910,2019-09-30
,,,,,,,,,130345,2019-09-30
95022,1060,92897,0,0,,,0,3146,130541,2019-09-30
,,,,,,,,,130813,2019-09-30
,,,,,,,,,131034,2019-09-30
24961,945,,,,,,,,131173,2019-09-30
0,0,0,0,0,,,0,0,131436,2019-09-30
117629,7351,118739,0,39,,,0,1482,131650,2019-09-30
0,0,0,0,0,,,0,0,131717,2019-09-30
,,,,,,,,,131940,2019-09-30
,,,,,,,,,132107,2019-09-30
,,,,,,,,,132451,2019-09-30
24211,3469,32517,0,0,,,0,484,132554,2019-09-30
,,,,,,,,,132778,2019-09-30
,,,,,,,,,132938,2019-09-30
0,0,0,0,0,,,0,0,133579,2019-09-30
35020,7766,,,,,,,,133850,2019-09-30
,,,,,,,,,133971,2019-09-30
,,,,,,,,,134156,2019-09-30
0,0,0,0,0,,,0,0,134437,2019-09-30
,,,,,,,,,134455,2019-09-30
,,,,,,,,,134848,2019-09-30
,,,,,,,,,135836,2019-09-30
,,,,,,,,,135854,2019-09-30
,,,,,,,,,136048,2019-09-30
,,,,,,,,,136338,2019-09-30
,,,,,,,,,136459,2019-09-30
,,,,,,,,,136655,2019-09-30
,,,,,,,,,137205,2019-09-30
,,,,,,,,,137447,2019-09-30
,,,,,,,,,137456,2019-09-30
,,,,,,,,,137559,2019-09-30
,,,,,,,,,137643,2019-09-30
368556,160667,345014,84467,29,,,183,16447,137652,2019-09-30
6242,687,5997,0,0,,,0,169,137915,2019-09-30
,,,,,,,,,138051,2019-09-30
,,,,,,,,,138257,2019-09-30
,,,,,,,,,138556,2019-09-30
,,,,,,,,,139133,2019-09-30
,,,,,,,,,139478,2019-09-30
0,0,0,0,0,,,0,0,139553,2019-09-30
32135,8784,34159,0,0,,,0,825,139656,2019-09-30
,,,,,,,,,139740,2019-09-30
,,,,,,,,,139834,2019-09-30
21516,3959,23151,0,170,,,0,906,139843,2019-09-30
,,,,,,,,,139955,2019-09-30
,,,,,,,,,140157,2019-09-30
0,0,0,0,0,,,0,0,140362,2019-09-30
,,,,,,,,,140634,2019-09-30
,,,,,,,,,141211,2019-09-30
,,,,,,,,,141341,2019-09-30
,,,,,,,,,141350,2019-09-30
,,,,,,,,,141556,2019-09-30
,,,,,,,,,141677,2019-09-30
,,,,,,,,,141958,2019-09-30
,,,,,,,,,142049,2019-09-30
,,,,,,,,,142179,2019-09-30
,,,,,,,,,142955,2019-09-30
,,,,,,,,,143372,2019-09-30
864758,355022,846170,0,1378,,,1670,47000,143662,2019-09-30
,,,,,,,,,143859,2019-09-30
,,,,,,,,,143952,2019-09-30
14551,2665,,,,,,,,144034,2019-09-30
,,,,,,,,,144052,2019-09-30
,,,,,,,,,144155,2019-09-30
,,,,,,,,,144436,2019-09-30
,,,,,,,,,144678,2019-09-30
,,,,,,,,,144856,2019-09-30
,,,,,,,,,144913,2019-09-30
,,,,,,,,,145059,2019-09-30
,,,,,,,,,145545,2019-09-30
,,,,,,,,,145554,2019-09-30
,,,,,,,,,145741,2019-09-30
,,,,,,,,,145750,2019-09-30
,,,,,,,,,145844,2019-09-30
,,,,,,,,,145956,2019-09-30
,,,,,,,,,146056,2019-09-30
,,,,,,,,,146663,2019-09-30
8191127,4196293,2034782,6977370,6333,,,5000,-79269,146672,2019-09-30
,,,,,,,,,147651,2019-09-30
,,,,,,,,,147679,2019-09-30
0,0,0,0,0,,,0,0,147857,2019-09-30
,,,,,,,,,147923,2019-09-30
16664,758,,,,,,,,148171,2019-09-30
,,,,,,,,,148238,2019-09-30
,,,,,,,,,148340,2019-09-30
,,,,,,,,,148470,2019-09-30
,,,,,,,,,148715,2019-09-30
,,,,,,,,,148809,2019-09-30
,,,,,,,,,148920,2019-09-30
,,,,,,,,,149150,2019-09-30
12587,3440,0,14580,0,,,0,331,150035,2019-09-30
,,,,,,,,,150044,2019-09-30
,,,,,,,,,150156,2019-09-30
,,,,,,,,,150727,2019-09-30
,,,,,,,,,151546,2019-09-30
,,,,,,,,,151957,2019-09-30
,,,,,,,,,152057,2019-09-30
,,,,,,,,,152253,2019-09-30
,,,,,,,,,152431,2019-09-30
,,,,,,,,,152440,2019-09-30
,,,,,,,,,153054,2019-09-30
,,,,,,,,,153353,2019-09-30
,,,,,,,,,154154,2019-09-30
,,,,,,,,,154770,2019-09-30
,,,,,,,,,155759,2019-09-30
,,,,,,,,,156457,2019-09-30
,,,,,,,,,156635,2019-09-30
,,,,,,,,,156970,2019-09-30
,,,,,,,,,157155,2019-09-30
,,,,,,,,,157379,2019-09-30
0,0,0,0,0,,,0,0,157650,2019-09-30
,,,,,,,,,157744,2019-09-30
,,,,,,,,,157856,2019-09-30
,,,,,,,,,158376,2019-09-30
,,,,,,,,,158741,2019-09-30
43379,10783,44345,0,0,,,0,1871,159636,2019-09-30
,,,,,,,,,159645,2019-09-30
,,,,,,,,,159953,2019-09-30
,,,,,,,,,159971,2019-09-30
,,,,,,,,,160360,2019-09-30
,,,,,,,,,160454,2019-09-30
0,0,0,0,0,,,0,0,160650,2019-09-30
314334,65089,327435,0,0,,,0,8411,160959,2019-09-30
,,,,,,,,,161273,2019-09-30
49814,9207,,,,,,,,161602,2019-09-30
,,,,,,,,,162337,2019-09-30
,,,,,,,,,163343,2019-09-30
,,,,,,,,,163370,2019-09-30
59157,7303,61116,0,0,,,0,1352,163549,2019-09-30
30316,9796,,,,,,,,163857,2019-09-30
,,,,,,,,,164153,2019-09-30
,,,,,,,,,164331,2019-09-30
,,,,,,,,,164377,2019-09-30
,,,,,,,,,164957,2019-09-30
,,,,,,,,,164975,2019-09-30
0,0,0,0,0,,,0,33,165039,2019-09-30
127175,23528,130277,0,0,,,0,4811,165628,2019-09-30
,,,,,,,,,165758,2019-09-30
380,344,724,0,0,,,0,11,165806,2019-09-30
,,,,,,,,,166111,2019-09-30
,,,,,,,,,166531,2019-09-30
0,0,0,0,0,,,0,0,166652,2019-09-30
,,,,,,,,,166849,2019-09-30
,,,,,,,,,167453,2019-09-30
,,,,,,,,,167565,2019-09-30
,,,,,,,,,167752,2019-09-30
,,,,,,,,,167864,2019-09-30
,,,,,,,,,168357,2019-09-30
,,,,,,,,,168571,2019-09-30
,,,,,,,,,169327,2019-09-30
,,,,,,,,,169354,2019-09-30
149996,74577,173768,0,0,,,3125,2332,169653,2019-09-30
,,,,,,,,,169756,2019-09-30
,,,,,,,,,170257,2019-09-30
,,,,,,,,,170275,2019-09-30
0,0,0,0,0,,,0,0,170332,2019-09-30
,,,,,,,,,170640,2019-09-30
,,,,,,,,,171133,2019-09-30
