RCONFT04,RCONFT05,RCONHT81,RCONHT82,RCONHT86,RCONL191,RCONL192,RCONM288,RIADHT85,IDRSSD,RCON9999
,,,,,,,,,26176,2018-09-30
,,,,,,,,,26242,2018-09-30
,,,,,,,,,26457,2018-09-30
,,,,,,,,,26765,2018-09-30
,,,,,,,,,27070,2018-09-30
,,33383.0,0.0,0.0,,,0,1241.0,27548,2018-09-30
,,,,,,,,,27614,2018-09-30
,,,,,,,,,27847,2018-09-30
,,,,,,,,,28013,2018-09-30
,,,,,,,,,28152,2018-09-30
,,,,,,,,,28255,2018-09-30
,,83874.0,0.0,0.0,,,0,1280.0,28406,2018-09-30
,,,,,,,,,28675,2018-09-30
,,,,,,,,,28732,2018-09-30
,,,,,,,,,29476,2018-09-30
,,0.0,5195.0,0.0,,,0,0.0,29636,2018-09-30
,,,,,,,,,29878,2018-09-30
,,,,,,,,,30052,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,30502,2018-09-30
,,,,,,,,,30650,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,30810,2018-09-30
,,,,,,,,,31134,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,31255,2018-09-30
,,,,,,,,,31657,2018-09-30
,,,,,,,,,31826,2018-09-30
,,,,,,,,,31835,2018-09-30
,,,,,,,,,32234,2018-09-30
,,,,,,,,,32766,2018-09-30
,,,,,,,,,32971,2018-09-30
,,,,,,,,,33147,2018-09-30
,,,,,,,,,33259,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,33268,2018-09-30
,,,,,,,,,33370,2018-09-30
,,,,,,,,,33839,2018-09-30
,,,,,,,,,33857,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,34425,2018-09-30
,,,,,,,,,34434,2018-09-30
,,,,,,,,,34452,2018-09-30
,,56530.0,0.0,0.0,,,0,1243.0,34537,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,34555,2018-09-30
9246,1422,,,,,,,,34742,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,35057,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,35301,2018-09-30
,,24939.0,0.0,0.0,,,492,1035.0,35570,2018-09-30
,,,,,,,,,35646,2018-09-30
,,,,,,,,,35879,2018-09-30
,,,,,,,,,36456,2018-09-30
,,,,,,,,,36933,2018-09-30
,,,,,,,,,37051,2018-09-30
,,,,,,,,,37341,2018-09-30
,,16944.0,0.0,0.0,,,0,777.0,37435,2018-09-30
,,36796.0,0.0,164.0,,,0,882.0,37640,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,37659,2018-09-30
,,,,,,,,,37949,2018-09-30
,,,,,,,,,38740,2018-09-30
,,,,,,,,,39327,2018-09-30
,,,,,,,,,39756,2018-09-30
,,,,,,,,,40033,2018-09-30
,,227854.0,12548.0,0.0,,,0,8504.0,40499,2018-09-30
,,,,,,,,,40855,2018-09-30
,,,,,,,,,41245,2018-09-30
,,,,,,,,,41553,2018-09-30
,,,,,,,,,41629,2018-09-30
,,,,,,,,,41825,2018-09-30
,,,,,,,,,41937,2018-09-30
,,,,,,,,,41955,2018-09-30
,,,,,,,,,42037,2018-09-30
,,,,,,,,,42354,2018-09-30
,,,,,,,,,42372,2018-09-30
,,46285.0,0.0,0.0,,,0,1574.0,42420,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,42448,2018-09-30
,,,,,,,,,42457,2018-09-30
,,,,,,,,,43052,2018-09-30
,,,,,,,,,43351,2018-09-30
,,,,,,,,,43856,2018-09-30
,,,,,,,,,43959,2018-09-30
,,,,,,,,,44040,2018-09-30
,,,,,,,,,44433,2018-09-30
,,,,,,,,,44741,2018-09-30
,,,,,,,,,44750,2018-09-30
,,,,,,,,,44929,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,45038,2018-09-30
,,,,,,,,,45047,2018-09-30
,,,,,,,,,45056,2018-09-30
,,,,,,,,,45430,2018-09-30
,,,,,,,,,45458,2018-09-30
,,,,,,,,,45551,2018-09-30
,,27464.0,0.0,0.0,,,0,562.0,45560,2018-09-30
,,,,,,,,,45775,2018-09-30
,,,,,,,,,46053,2018-09-30
,,,,,,,,,46941,2018-09-30
,,75981.0,0.0,0.0,,,0,2543.0,47247,2018-09-30
,,,,,,,,,47256,2018-09-30
,,,,,,,,,47452,2018-09-30
,,,,,,,,,47500,2018-09-30
,,,,,,,,,48057,2018-09-30
,,,,,,,,,48150,2018-09-30
,,30099.0,0.0,5.0,,,0,918.0,48374,2018-09-30
,,,,,,,,,48440,2018-09-30
,,,,,,,,,49054,2018-09-30
,,,,,,,,,49148,2018-09-30
,,,,,,,,,49241,2018-09-30
,,,,,,,,,49652,2018-09-30
,,,,,,,,,49858,2018-09-30
,,,,,,,,,49951,2018-09-30
,,,,,,,,,50144,2018-09-30
,,,,,,,,,50461,2018-09-30
,,,,,,,,,50872,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,51253,2018-09-30
,,,,,,,,,51356,2018-09-30
,,,,,,,,,51459,2018-09-30
,,,,,,,,,51842,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,52719,2018-09-30
,,,,,,,,,52951,2018-09-30
,,,,,,,,,53051,2018-09-30
,,,,,,,,,53752,2018-09-30
,,,,,,,,,54049,2018-09-30
,,,,,,,,,54058,2018-09-30
,,,,,,,,,54441,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,54656,2018-09-30
,,27628.0,0.0,0.0,,,72,533.0,54973,2018-09-30
,,,,,,,,,55336,2018-09-30
,,,,,,,,,55635,2018-09-30
,,,,,,,,,55653,2018-09-30
,,,,,,,,,55970,2018-09-30
,,,,,,,,,56258,2018-09-30
,,,,,,,,,56351,2018-09-30
,,,,,,,,,56548,2018-09-30
,,,,,,,,,56557,2018-09-30
,,,,,,,,,56717,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,57040,2018-09-30
,,,,,,,,,57451,2018-09-30
,,,,,,,,,58225,2018-09-30
,,140363.0,0.0,0.0,,,899,4086.0,58243,2018-09-30
,,,,,,,,,58355,2018-09-30
,,,,,,,,,58551,2018-09-30
,,,,,,,,,58636,2018-09-30
,,,,,,,,,58757,2018-09-30
,,50637.0,0.0,0.0,,,0,1538.0,58971,2018-09-30
,,0.0,0.0,0.0,,,0,17.0,59316,2018-09-30
,,,,,,,,,59352,2018-09-30
,,,,,,,,,59370,2018-09-30
,,,,,,,,,59754,2018-09-30
,,23398.0,0.0,0.0,,,0,589.0,60143,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,60330,2018-09-30
,,,,,,,,,60545,2018-09-30
,,,,,,,,,60554,2018-09-30
,,,,,,,,,60648,2018-09-30
,,,,,,,,,61122,2018-09-30
22002,4863,,,,,,,,61355,2018-09-30
,,,,,,,,,61476,2018-09-30
,,,,,,,,,61757,2018-09-30
,,,,,,,,,61832,2018-09-30
,,,,,,,,,61953,2018-09-30
,,,,,,,,,62044,2018-09-30
,,,,,,,,,62110,2018-09-30
,,,,,,,,,62147,2018-09-30
,,,,,,,,,62772,2018-09-30
,,,,,,,,,63050,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,63069,2018-09-30
,,,,,,,,,63201,2018-09-30
,,,,,,,,,63573,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,63733,2018-09-30
,,,,,,,,,63742,2018-09-30
,,,,,,,,,63751,2018-09-30
14856,2743,,,,,,,,64150,2018-09-30
,,,,,,,,,64552,2018-09-30
,,,,,,,,,64730,2018-09-30
,,,,,,,,,65205,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,65513,2018-09-30
,,,,,,,,,65559,2018-09-30
,,12810.0,0.0,0.0,,,0,321.0,65746,2018-09-30
,,,,,,,,,65858,2018-09-30
,,,,,,,,,66154,2018-09-30
,,,,,,,,,66275,2018-09-30
,,16180.0,0.0,0.0,,,0,542.0,66677,2018-09-30
,,,,,,,,,67142,2018-09-30
,,,,,,,,,67151,2018-09-30
,,,,,,,,,67209,2018-09-30
,,,,,,,,,67254,2018-09-30
,,,,,,,,,67656,2018-09-30
,,,,,,,,,67870,2018-09-30
,,,,,,,,,68448,2018-09-30
,,,,,,,,,68671,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,68756,2018-09-30
,,,,,,,,,68831,2018-09-30
,,,,,,,,,68840,2018-09-30
,,11528.0,0.0,0.0,,,0,140.0,69333,2018-09-30
,,,,,,,,,69678,2018-09-30
,,,,,,,,,70058,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,70218,2018-09-30
,,,,,,,,,70414,2018-09-30
,,,,,,,,,70638,2018-09-30
,,,,,,,,,70955,2018-09-30
,,,,,,,,,71073,2018-09-30
,,,,,,,,,71318,2018-09-30
,,,,,,,,,71457,2018-09-30
,,,,,,,,,71859,2018-09-30
,,,,,,,,,72258,2018-09-30
,,,,,,,,,72351,2018-09-30
,,,,,,,,,72454,2018-09-30
,,,,,,,,,72678,2018-09-30
,,,,,,,,,73116,2018-09-30
,,,,,,,,,73152,2018-09-30
,,,,,,,,,73554,2018-09-30
,,,,,,,,,73956,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,74056,2018-09-30
,,9894.0,0.0,0.0,,,0,332.0,74140,2018-09-30
,,,,,,,,,74403,2018-09-30
,,,,,,,,,74449,2018-09-30
6169,325,,,,,,,,75053,2018-09-30
25991,1772,,,,,,,,75259,2018-09-30
,,,,,,,,,75446,2018-09-30
,,,,,,,,,75455,2018-09-30
,,,,,,,,,75558,2018-09-30
,,192778.0,0.0,991.0,,,9985,8265.0,75633,2018-09-30
,,,,,,,,,75651,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,76153,2018-09-30
,,,,,,,,,76443,2018-09-30
,,,,,,,,,76854,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,77150,2018-09-30
,,,,,,,,,77253,2018-09-30
,,,,,,,,,77422,2018-09-30
,,22410.0,0.0,0.0,,,0,786.0,77851,2018-09-30
,,,,,,,,,78157,2018-09-30
,,,,,,,,,78241,2018-09-30
,,,,,,,,,78559,2018-09-30
,,,,,,,,,79042,2018-09-30
,,,,,,,,,79127,2018-09-30
,,,,,,,,,79145,2018-09-30
,,,,,,,,,79257,2018-09-30
,,,,,,,,,79855,2018-09-30
,,,,,,,,,80150,2018-09-30
,,,,,,,,,80374,2018-09-30
,,,,,,,,,80431,2018-09-30
,,,,,,,,,80552,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,80936,2018-09-30
,,,,,,,,,81175,2018-09-30
,,,,,,,,,81429,2018-09-30
,,,,,,,,,82033,2018-09-30
,,,,,,,,,82257,2018-09-30
,,,,,,,,,82350,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,82659,2018-09-30
,,,,,,,,,83151,2018-09-30
,,,,,,,,,83236,2018-09-30
,,,,,,,,,83375,2018-09-30
,,3296.0,0.0,0.0,,,0,40.0,83638,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,83834,2018-09-30
,,,,,,,,,83852,2018-09-30
,,,,,,,,,83955,2018-09-30
,,,,,,,,,84046,2018-09-30
13183,1302,,,,,,,,84541,2018-09-30
,,,,,,,,,84804,2018-09-30
,,,,,,,,,85052,2018-09-30
,,,,,,,,,85258,2018-09-30
,,,,,,,,,85454,2018-09-30
,,1161.0,0.0,0.0,,,985,12.0,85472,2018-09-30
,,,,,,,,,85931,2018-09-30
,,,,,,,,,86349,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,86358,2018-09-30
,,,,,,,,,86554,2018-09-30
,,,,,,,,,86675,2018-09-30
,,,,,,,,,87047,2018-09-30
,,,,,,,,,87159,2018-09-30
49426,22656,,,,,,,,87234,2018-09-30
,,,,,,,,,87476,2018-09-30
,,,,,,,,,87579,2018-09-30
,,255584.0,52412.0,11.0,,,0,8034.0,88231,2018-09-30
,,,,,,,,,88240,2018-09-30
,,,,,,,,,88259,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,88352,2018-09-30
,,,,,,,,,88455,2018-09-30
,,,,,,,,,88950,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,89032,2018-09-30
,,,,,,,,,89135,2018-09-30
,,,,,,,,,89854,2018-09-30
,,,,,,,,,89957,2018-09-30
,,,,,,,,,90047,2018-09-30
,,,,,,,,,90177,2018-09-30
,,,,,,,,,90328,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,90337,2018-09-30
,,,,,,,,,90579,2018-09-30
,,,,,,,,,91615,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,91754,2018-09-30
,,,,,,,,,91950,2018-09-30
,,,,,,,,,92144,2018-09-30
,,,,,,,,,92676,2018-09-30
,,,,,,,,,92706,2018-09-30
,,,,,,,,,92902,2018-09-30
,,,,,,,,,93244,2018-09-30
,,,,,,,,,93543,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,93619,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,93758,2018-09-30
,,,,,,,,,94139,2018-09-30
,,,,,,,,,94522,2018-09-30
,,,,,,,,,94755,2018-09-30
,,,,,,,,,94858,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,95051,2018-09-30
,,,,,,,,,95677,2018-09-30
,,,,,,,,,96553,2018-09-30
,,,,,,,,,97055,2018-09-30
,,,,,,,,,97279,2018-09-30
,,,,,,,,,97457,2018-09-30
9869,1613,,,,,,,,97804,2018-09-30
,,,,,,,,,97943,2018-09-30
,,,,,,,,,98351,2018-09-30
,,,,,,,,,98463,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,98717,2018-09-30
,,,,,,,,,99143,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,99255,2018-09-30
,,19199.0,0.0,0.0,,,300,992.0,99376,2018-09-30
,,,,,,,,,99442,2018-09-30
,,,,,,,,,99536,2018-09-30
,,,,,,,,,99853,2018-09-30
,,,,,,,,,100236,2018-09-30
,,,,,,,,,100357,2018-09-30
,,20524.0,0.0,0.0,,,0,993.0,100562,2018-09-30
,,,,,,,,,100777,2018-09-30
,,,,,,,,,100843,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,101019,2018-09-30
,,,,,,,,,101037,2018-09-30
,,,,,,,,,101439,2018-09-30
,,,,,,,,,101671,2018-09-30
,,,,,,,,,101738,2018-09-30
,,,,,,,,,101952,2018-09-30
,,,,,,,,,102155,2018-09-30
,,,,,,,,,102333,2018-09-30
,,,,,,,,,102342,2018-09-30
,,,,,,,,,102539,2018-09-30
,,,,,,,,,102557,2018-09-30
,,,,,,,,,102874,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,103134,2018-09-30
,,43996.0,0.0,0.0,,,0,1152.0,103255,2018-09-30
,,,,,,,,,103563,2018-09-30
,,,,,,,,,104234,2018-09-30
,,,,,,,,,104542,2018-09-30
,,,,,,,,,104971,2018-09-30
,,,,,,,,,105026,2018-09-30
,,,,,,,,,105222,2018-09-30
,,,,,,,,,105473,2018-09-30
,,,,,,,,,105530,2018-09-30
,,,,,,,,,106359,2018-09-30
,,,,,,,,,106452,2018-09-30
,,,,,,,,,106676,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,107244,2018-09-30
,,,,,,,,,107459,2018-09-30
,,,,,,,,,107570,2018-09-30
,,,,,,,,,107758,2018-09-30
,,,,,,,,,108072,2018-09-30
,,,,,,,,,108269,2018-09-30
,,,,,,,,,108652,2018-09-30
,,,,,,,,,108746,2018-09-30
23929,21923,,,,,,,,108951,2018-09-30
,,,,,,,,,109136,2018-09-30
,,,,,,,,,109154,2018-09-30
,,,,,,,,,109453,2018-09-30
,,,,,,,,,109574,2018-09-30
,,,,,,,,,109659,2018-09-30
,,,,,,,,,110413,2018-09-30
,,,,,,,,,110936,2018-09-30
,,,,,,,,,110945,2018-09-30
,,,,,,,,,110972,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,111157,2018-09-30
,,,,,,,,,111205,2018-09-30
,,,,,,,,,111661,2018-09-30
,,,,,,,,,111942,2018-09-30
,,,,,,,,,111979,2018-09-30
,,19226.0,0.0,0.0,,,0,598.0,112163,2018-09-30
,,,,,,,,,112332,2018-09-30
,,,,,,,,,112444,2018-09-30
,,,,,,,,,112510,2018-09-30
,,,,,,,,,112556,2018-09-30
,,0.0,0.0,21523.0,,,10770,104013.0,112837,2018-09-30
,,,,,,,,,113003,2018-09-30
,,,,,,,,,113030,2018-09-30
,,,,,,,,,113441,2018-09-30
,,,,,,,,,113601,2018-09-30
,,17058.0,0.0,0.0,,,0,858.0,113740,2018-09-30
,,,,,,,,,113937,2018-09-30
,,,,,,,,,114149,2018-09-30
,,,,,,,,,114251,2018-09-30
,,26596.0,0.0,0.0,,,0,810.0,114260,2018-09-30
,,,,,,,,,114457,2018-09-30
,,8879.0,0.0,0.0,,,0,0.0,114774,2018-09-30
,,,,,,,,,114840,2018-09-30
,,,,,,,,,114859,2018-09-30
,,,,,,,,,115100,2018-09-30
,,,,,,,,,115146,2018-09-30
,,,,,,,,,115575,2018-09-30
,,,,,,,,,116358,2018-09-30
22628,3270,,,,,,,,116554,2018-09-30
,,,,,,,,,116741,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,117038,2018-09-30
,,,,,,,,,117074,2018-09-30
,,,,,,,,,117458,2018-09-30
,,,,,,,,,117672,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,117775,2018-09-30
,,,,,,,,,118156,2018-09-30
,,,,,,,,,118660,2018-09-30
,,,,,,,,,118736,2018-09-30
,,,,,,,,,119153,2018-09-30
,,,,,,,,,119528,2018-09-30
,,,,,,,,,119779,2018-09-30
,,,,,,,,,119872,2018-09-30
,,,,,,,,,120476,2018-09-30
,,,,,,,,,120542,2018-09-30
,,,,,,,,,120609,2018-09-30
,,,,,,,,,120953,2018-09-30
,,46549.0,0.0,0.0,,,0,1086.0,121642,2018-09-30
,,,,,,,,,121651,2018-09-30
,,,,,,,,,121679,2018-09-30
,,,,,,,,,121914,2018-09-30
,,,,,,,,,122153,2018-09-30
,,,,,,,,,122546,2018-09-30
,,101065.0,0.0,0.0,,,0,3242.0,122854,2018-09-30
,,,,,,,,,123075,2018-09-30
,,,,,,,,,123374,2018-09-30
,,,,,,,,,123646,2018-09-30
,,0.0,0.0,0.0,,,0,106.0,124344,2018-09-30
,,,,,,,,,124830,2018-09-30
,,,,,,,,,125154,2018-09-30
,,0.0,0.0,234.0,,,1472,1087.0,125471,2018-09-30
19530,3616,,,,,,,,125855,2018-09-30
,,,,,,,,,125873,2018-09-30
,,,,,,,,,125958,2018-09-30
,,,,,,,,,126012,2018-09-30
,,,,,,,,,126049,2018-09-30
,,,,,,,,,126375,2018-09-30
,,34288.0,0.0,0.0,,,0,0.0,126553,2018-09-30
,,,,,,,,,126740,2018-09-30
,,,,,,,,,126834,2018-09-30
,,,,,,,,,127055,2018-09-30
,,,,,,,,,127224,2018-09-30
,,,,,,,,,128258,2018-09-30
,,34713.0,0.0,0.0,,,0,80.0,128904,2018-09-30
,,,,,,,,,129349,2018-09-30
,,0.0,15947.0,0.0,,,0,342.0,129358,2018-09-30
22479,6061,,,,,,,,129479,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,129732,2018-09-30
,,,,,,,,,129853,2018-09-30
13371,1970,,,,,,,,129910,2018-09-30
,,,,,,,,,130345,2018-09-30
,,58256.0,0.0,0.0,,,0,2401.0,130541,2018-09-30
,,,,,,,,,130813,2018-09-30
,,,,,,,,,131034,2018-09-30
,,18704.0,0.0,0.0,,,0,535.0,131173,2018-09-30
,,,,,,,,,131418,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,131436,2018-09-30
,,74688.0,0.0,0.0,,,580,496.0,131650,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,131717,2018-09-30
,,,,,,,,,131940,2018-09-30
,,,,,,,,,132107,2018-09-30
,,,,,,,,,132451,2018-09-30
,,24654.0,0.0,0.0,,,0,369.0,132554,2018-09-30
,,,,,,,,,132778,2018-09-30
,,,,,,,,,132938,2018-09-30
,,,,,,,,,133579,2018-09-30
,,27577.0,0.0,0.0,,,0,658.0,133850,2018-09-30
,,,,,,,,,133971,2018-09-30
,,,,,,,,,134156,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,134437,2018-09-30
,,,,,,,,,134455,2018-09-30
,,,,,,,,,134848,2018-09-30
,,,,,,,,,135836,2018-09-30
,,,,,,,,,135854,2018-09-30
,,,,,,,,,136048,2018-09-30
,,,,,,,,,136338,2018-09-30
,,,,,,,,,136459,2018-09-30
,,,,,,,,,136655,2018-09-30
,,,,,,,,,137205,2018-09-30
,,,,,,,,,137447,2018-09-30
,,,,,,,,,137456,2018-09-30
,,,,,,,,,137559,2018-09-30
,,,,,,,,,137643,2018-09-30
,,234238.0,9241.0,309.0,,,148,8342.0,137652,2018-09-30
,,2480.0,0.0,0.0,,,0,-77.0,137915,2018-09-30
,,,,,,,,,138051,2018-09-30
,,,,,,,,,138257,2018-09-30
,,,,,,,,,138556,2018-09-30
,,,,,,,,,138725,2018-09-30
,,,,,,,,,139133,2018-09-30
,,,,,,,,,139478,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,139553,2018-09-30
,,12536.0,0.0,0.0,,,0,398.0,139656,2018-09-30
,,,,,,,,,139740,2018-09-30
,,,,,,,,,139834,2018-09-30
,,19940.0,0.0,0.0,,,0,913.0,139843,2018-09-30
,,,,,,,,,139955,2018-09-30
,,10408.0,0.0,0.0,,,34,269.0,140018,2018-09-30
,,,,,,,,,140157,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,140362,2018-09-30
,,,,,,,,,140634,2018-09-30
,,,,,,,,,141211,2018-09-30
,,,,,,,,,141341,2018-09-30
,,,,,,,,,141350,2018-09-30
,,,,,,,,,141556,2018-09-30
,,,,,,,,,141677,2018-09-30
,,,,,,,,,141958,2018-09-30
,,,,,,,,,142049,2018-09-30
,,,,,,,,,142179,2018-09-30
,,,,,,,,,142656,2018-09-30
,,7931.0,0.0,0.0,,,279,242.0,142955,2018-09-30
,,,,,,,,,143372,2018-09-30
,,752879.0,0.0,876.0,,,1400,31484.0,143662,2018-09-30
,,,,,,,,,143859,2018-09-30
,,,,,,,,,143952,2018-09-30
13014,1898,,,,,,,,144034,2018-09-30
,,,,,,,,,144052,2018-09-30
,,,,,,,,,144155,2018-09-30
,,,,,,,,,144436,2018-09-30
,,,,,,,,,144678,2018-09-30
,,,,,,,,,144856,2018-09-30
,,,,,,,,,144913,2018-09-30
,,,,,,,,,145059,2018-09-30
,,,,,,,,,145545,2018-09-30
,,,,,,,,,145554,2018-09-30
,,,,,,,,,145741,2018-09-30
,,,,,,,,,145750,2018-09-30
,,,,,,,,,145844,2018-09-30
,,,,,,,,,145956,2018-09-30
,,,,,,,,,146056,2018-09-30
,,,,,,,,,146663,2018-09-30
,,1069411.0,7924609.0,1997.0,,,10000,27230.0,146672,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,147633,2018-09-30
,,,,,,,,,147651,2018-09-30
,,,,,,,,,147679,2018-09-30
,,0.0,0.0,0.0,,,0,0.0,147857,2018-09-30
,,,,,,,,,147923,2018-09-30
,,,,,,,,,148171,2018-09-30
,,,,,,,,,148238,2018-09-30
,,,,,,,,,148340,2018-09-30
,,,,,,,,,148470,2018-09-30
,,,,,,,,,148715,2018-09-30
,,,,,,,,,148809,2018-09-30
,,,,,,,,,148920,2018-09-30
,,,,,,,,,149150,2018-09-30
