RCONFT04,RCONFT05,RCONHT81,RCONHT82,RCONHT86,RCONL191,RCONL192,RCONM288,RIADHT85,IDRSSD,RCON9999
,,,,,,,,,41245,2010-03-31
,,,,,,,,,41553,2010-03-31
,,,,,,,,,41629,2010-03-31
,,,,,,,,,41647,2010-03-31
,,,,,,,,,41759,2010-03-31
,,,,,,,,,41825,2010-03-31
,,,,,,,,,41937,2010-03-31
,,,,,,,,,41955,2010-03-31
,,,,,,,,,42037,2010-03-31
,,,,,,,,,42055,2010-03-31
,,,,,,,,,42354,2010-03-31
,,,,,,,,,42420,2010-03-31
,,,,,,,,,42448,2010-03-31
,,,,,,,,,42457,2010-03-31
,,,,,,,,,43052,2010-03-31
,,,,,,,,,43351,2010-03-31
,,,,,,,,,43454,2010-03-31
,,,,,,,,,43511,2010-03-31
,,,,,,,,,43744,2010-03-31
,,,,,,,,,43856,2010-03-31
,,,,,,,,,43959,2010-03-31
,,,,,,,,,44040,2010-03-31
,,,,,,,,,44134,2010-03-31
,,,,,,,,,44433,2010-03-31
,,,,,,,,,44741,2010-03-31
,,,,,,,,,44750,2010-03-31
,,,,,,,,,44929,2010-03-31
,,,,,,,,,45038,2010-03-31
,,,,,,,,,45047,2010-03-31
,,,,,,,,,45056,2010-03-31
,,,,,,,,,45430,2010-03-31
,,,,,,,,,45458,2010-03-31
,,,,,,,,,45551,2010-03-31
,,,,,,,,,45560,2010-03-31
,,,,,,,,,45775,2010-03-31
,,,,,,,,,46053,2010-03-31
,,,,,,,,,46941,2010-03-31
,,,,,,,,,47153,2010-03-31
,,,,,,,,,47247,2010-03-31
,,,,,,,,,47256,2010-03-31
,,,,,,,,,47452,2010-03-31
,,,,,,,,,47500,2010-03-31
,,,,,,,,,48057,2010-03-31
,,,,,,,,,48150,2010-03-31
,,,,,,,,,48374,2010-03-31
,,,,,,,,,48440,2010-03-31
,,,,,,,,,48730,2010-03-31
,,,,,,,,,49054,2010-03-31
,,,,,,,,,49148,2010-03-31
,,,,,,,,,49241,2010-03-31
,,,,,,,,,49344,2010-03-31
,,,,,,,,,49643,2010-03-31
,,,,,,,,,49652,2010-03-31
,,,,,,,,,49821,2010-03-31
,,,,,,,,,49858,2010-03-31
,,,,,,,,,49951,2010-03-31
,,,,,,,,,50144,2010-03-31
,,,,,,,,,50461,2010-03-31
,,,,,,,,,50546,2010-03-31
,,,,,,,,,50854,2010-03-31
,,,,,,,,,50957,2010-03-31
,,,,,,,,,51253,2010-03-31
,,,,,,,,,51356,2010-03-31
,,,,,,,,,51459,2010-03-31
,,,,,,,,,51730,2010-03-31
,,,,,,,,,51842,2010-03-31
,,,,,,,,,52410,2010-03-31
,,,,,,,,,52719,2010-03-31
,,,,,,,,,52951,2010-03-31
,,,,,,,,,53015,2010-03-31
,,,,,,,,,53033,2010-03-31
,,,,,,,,,53051,2010-03-31
,,,,,,,,,53239,2010-03-31
,,,,,,,,,53453,2010-03-31
,,,,,,,,,53752,2010-03-31
,,,,,,,,,54049,2010-03-31
,,,,,,,,,54058,2010-03-31
,,,,,,,,,54357,2010-03-31
,,,,,,,,,54375,2010-03-31
,,,,,,,,,54441,2010-03-31
,,,,,,,,,54656,2010-03-31
,,,,,,,,,55176,2010-03-31
,,,,,,,,,55336,2010-03-31
,,,,,,,,,55635,2010-03-31
,,,,,,,,,55653,2010-03-31
,,,,,,,,,56258,2010-03-31
,,,,,,,,,56351,2010-03-31
,,,,,,,,,56427,2010-03-31
,,,,,,,,,56548,2010-03-31
,,,,,,,,,56557,2010-03-31
,,,,,,,,,56717,2010-03-31
,,,,,,,,,57040,2010-03-31
,,,,,,,,,57228,2010-03-31
,,,,,,,,,57255,2010-03-31
,,,,,,,,,57451,2010-03-31
,,,,,,,,,57572,2010-03-31
,,,,,,,,,57956,2010-03-31
,,,,,,,,,58074,2010-03-31
,,,,,,,,,58207,2010-03-31
,,,,,,,,,58225,2010-03-31
,,,,,,,,,58243,2010-03-31
,,,,,,,,,58355,2010-03-31
,,,,,,,,,58551,2010-03-31
,,,,,,,,,58636,2010-03-31
,,,,,,,,,58757,2010-03-31
,,,,,,,,,58971,2010-03-31
,,,,,,,,,59316,2010-03-31
,,,,,,,,,59352,2010-03-31
,,,,,,,,,59679,2010-03-31
,,,,,,,,,59754,2010-03-31
,,,,,,,,,60143,2010-03-31
,,,,,,,,,60330,2010-03-31
,,,,,,,,,60433,2010-03-31
,,,,,,,,,60545,2010-03-31
,,,,,,,,,60554,2010-03-31
,,,,,,,,,60648,2010-03-31
,,,,,,,,,61122,2010-03-31
,,,,,,,,,61355,2010-03-31
,,,,,,,,,61476,2010-03-31
,,,,,,,,,61533,2010-03-31
,,,,,,,,,61757,2010-03-31
,,,,,,,,,61832,2010-03-31
,,,,,,,,,61953,2010-03-31
,,,,,,,,,62044,2010-03-31
,,,,,,,,,62110,2010-03-31
,,,,,,,,,62147,2010-03-31
,,,,,,,,,63050,2010-03-31
,,,,,,,,,63069,2010-03-31
,,,,,,,,,63078,2010-03-31
,,,,,,,,,63201,2010-03-31
,,,,,,,,,63359,2010-03-31
,,,,,,,,,63573,2010-03-31
,,,,,,,,,63733,2010-03-31
,,,,,,,,,63742,2010-03-31
,,,,,,,,,63751,2010-03-31
,,,,,,,,,64150,2010-03-31
,,,,,,,,,64543,2010-03-31
,,,,,,,,,64552,2010-03-31
,,,,,,,,,64619,2010-03-31
,,,,,,,,,64730,2010-03-31
,,,,,,,,,65205,2010-03-31
,,,,,,,,,65241,2010-03-31
,,,,,,,,,65513,2010-03-31
,,,,,,,,,65559,2010-03-31
,,,,,,,,,65746,2010-03-31
,,,,,,,,,65858,2010-03-31
,,,,,,,,,66015,2010-03-31
,,,,,,,,,66154,2010-03-31
,,,,,,,,,66172,2010-03-31
,,,,,,,,,66275,2010-03-31
,,,,,,,,,66837,2010-03-31
,,,,,,,,,67142,2010-03-31
,,,,,,,,,67151,2010-03-31
,,,,,,,,,67209,2010-03-31
,,,,,,,,,67254,2010-03-31
,,,,,,,,,67311,2010-03-31
,,,,,,,,,68345,2010-03-31
,,,,,,,,,68448,2010-03-31
,,,,,,,,,68756,2010-03-31
,,,,,,,,,68831,2010-03-31
,,,,,,,,,68840,2010-03-31
,,,,,,,,,68859,2010-03-31
,,,,,,,,,68943,2010-03-31
,,,,,,,,,69333,2010-03-31
,,,,,,,,,69678,2010-03-31
,,,,,,,,,69847,2010-03-31
,,,,,,,,,70049,2010-03-31
,,,,,,,,,70058,2010-03-31
,,,,,,,,,70218,2010-03-31
,,,,,,,,,70254,2010-03-31
,,,,,,,,,70414,2010-03-31
,,,,,,,,,70638,2010-03-31
,,,,,,,,,70955,2010-03-31
,,,,,,,,,71318,2010-03-31
,,,,,,,,,71457,2010-03-31
,,,,,,,,,71859,2010-03-31
,,,,,,,,,72258,2010-03-31
,,,,,,,,,72351,2010-03-31
,,,,,,,,,72454,2010-03-31
,,,,,,,,,72678,2010-03-31
,,,,,,,,,73031,2010-03-31
,,,,,,,,,73116,2010-03-31
,,,,,,,,,73152,2010-03-31
,,,,,,,,,73554,2010-03-31
,,,,,,,,,73956,2010-03-31
,,,,,,,,,74056,2010-03-31
,,,,,,,,,74140,2010-03-31
,,,,,,,,,74159,2010-03-31
,,,,,,,,,74403,2010-03-31
,,,,,,,,,74449,2010-03-31
,,,,,,,,,74458,2010-03-31
,,,,,,,,,75053,2010-03-31
,,,,,,,,,75259,2010-03-31
,,,,,,,,,75446,2010-03-31
,,,,,,,,,75455,2010-03-31
,,,,,,,,,75558,2010-03-31
,,,,,,,,,75633,2010-03-31
,,,,,,,,,75651,2010-03-31
,,,,,,,,,76135,2010-03-31
,,,,,,,,,76153,2010-03-31
,,,,,,,,,76443,2010-03-31
,,,,,,,,,76854,2010-03-31
,,,,,,,,,77150,2010-03-31
,,,,,,,,,77253,2010-03-31
,,,,,,,,,77422,2010-03-31
,,,,,,,,,77758,2010-03-31
,,,,,,,,,77851,2010-03-31
,,,,,,,,,78036,2010-03-31
,,,,,,,,,78157,2010-03-31
,,,,,,,,,78241,2010-03-31
,,,,,,,,,78559,2010-03-31
,,,,,,,,,78858,2010-03-31
,,,,,,,,,79042,2010-03-31
,,,,,,,,,79127,2010-03-31
,,,,,,,,,79145,2010-03-31
,,,,,,,,,79257,2010-03-31
,,,,,,,,,79855,2010-03-31
,,,,,,,,,80020,2010-03-31
,,,,,,,,,80150,2010-03-31
,,,,,,,,,80431,2010-03-31
,,,,,,,,,80552,2010-03-31
,,,,,,,,,80936,2010-03-31
,,,,,,,,,81429,2010-03-31
,,,,,,,,,82033,2010-03-31
,,,,,,,,,82257,2010-03-31
,,,,,,,,,82350,2010-03-31
,,,,,,,,,82659,2010-03-31
,,,,,,,,,83151,2010-03-31
,,,,,,,,,83236,2010-03-31
,,,,,,,,,83375,2010-03-31
,,,,,,,,,83638,2010-03-31
,,,,,,,,,83834,2010-03-31
,,,,,,,,,83852,2010-03-31
,,,,,,,,,83955,2010-03-31
,,,,,,,,,84046,2010-03-31
,,,,,,,,,84055,2010-03-31
,,,,,,,,,84251,2010-03-31
,,,,,,,,,84541,2010-03-31
,,,,,,,,,84804,2010-03-31
,,,,,,,,,85043,2010-03-31
,,,,,,,,,85052,2010-03-31
,,,,,,,,,85258,2010-03-31
,,,,,,,,,85454,2010-03-31
,,,,,,,,,85931,2010-03-31
,,,,,,,,,86349,2010-03-31
,,,,,,,,,86358,2010-03-31
,,,,,,,,,86527,2010-03-31
,,,,,,,,,86554,2010-03-31
,,,,,,,,,87047,2010-03-31
,,,,,,,,,87159,2010-03-31
,,,,,,,,,87234,2010-03-31
,,,,,,,,,87476,2010-03-31
,,,,,,,,,87533,2010-03-31
,,,,,,,,,88240,2010-03-31
,,,,,,,,,88259,2010-03-31
,,,,,,,,,88352,2010-03-31
,,,,,,,,,88455,2010-03-31
,,,,,,,,,88530,2010-03-31
,,,,,,,,,88950,2010-03-31
,,,,,,,,,89032,2010-03-31
,,,,,,,,,89135,2010-03-31
,,,,,,,,,89162,2010-03-31
,,,,,,,,,89751,2010-03-31
,,,,,,,,,89854,2010-03-31
,,,,,,,,,89957,2010-03-31
,,,,,,,,,90047,2010-03-31
,,,,,,,,,90328,2010-03-31
,,,,,,,,,90337,2010-03-31
,,,,,,,,,90467,2010-03-31
,,,,,,,,,90645,2010-03-31
,,,,,,,,,90739,2010-03-31
,,,,,,,,,91156,2010-03-31
,,,,,,,,,91259,2010-03-31
,,,,,,,,,91615,2010-03-31
,,,,,,,,,91651,2010-03-31
,,,,,,,,,91754,2010-03-31
,,,,,,,,,91950,2010-03-31
,,,,,,,,,92050,2010-03-31
,,,,,,,,,92144,2010-03-31
,,,,,,,,,92706,2010-03-31
,,,,,,,,,92854,2010-03-31
,,,,,,,,,92902,2010-03-31
,,,,,,,,,93244,2010-03-31
,,,,,,,,,93413,2010-03-31
,,,,,,,,,93543,2010-03-31
,,,,,,,,,93619,2010-03-31
,,,,,,,,,93721,2010-03-31
,,,,,,,,,93758,2010-03-31
,,,,,,,,,94139,2010-03-31
,,,,,,,,,94456,2010-03-31
,,,,,,,,,94522,2010-03-31
,,,,,,,,,94755,2010-03-31
,,,,,,,,,94858,2010-03-31
,,,,,,,,,95051,2010-03-31
,,,,,,,,,95659,2010-03-31
,,,,,,,,,96553,2010-03-31
,,,,,,,,,97055,2010-03-31
,,,,,,,,,97279,2010-03-31
,,,,,,,,,97457,2010-03-31
,,,,,,,,,97804,2010-03-31
,,,,,,,,,97943,2010-03-31
,,,,,,,,,98351,2010-03-31
,,,,,,,,,98454,2010-03-31
,,,,,,,,,98463,2010-03-31
,,,,,,,,,98548,2010-03-31
,,,,,,,,,98641,2010-03-31
,,,,,,,,,98717,2010-03-31
,,,,,,,,,99059,2010-03-31
,,,,,,,,,99143,2010-03-31
,,,,,,,,,99255,2010-03-31
,,,,,,,,,99442,2010-03-31
,,,,,,,,,99536,2010-03-31
,,,,,,,,,99853,2010-03-31
,,,,,,,,,99974,2010-03-31
,,,,,,,,,100236,2010-03-31
,,,,,,,,,100357,2010-03-31
,,,,,,,,,100553,2010-03-31
,,,,,,,,,100562,2010-03-31
,,,,,,,,,100843,2010-03-31
,,,,,,,,,101019,2010-03-31
,,,,,,,,,101037,2010-03-31
,,,,,,,,,101233,2010-03-31
,,,,,,,,,101345,2010-03-31
,,,,,,,,,101439,2010-03-31
,,,,,,,,,101671,2010-03-31
,,,,,,,,,101738,2010-03-31
,,,,,,,,,101952,2010-03-31
,,,,,,,,,102155,2010-03-31
,,,,,,,,,102333,2010-03-31
,,,,,,,,,102342,2010-03-31
,,,,,,,,,102539,2010-03-31
,,,,,,,,,102557,2010-03-31
,,,,,,,,,103134,2010-03-31
,,,,,,,,,103255,2010-03-31
,,,,,,,,,103536,2010-03-31
,,,,,,,,,103554,2010-03-31
,,,,,,,,,103563,2010-03-31
,,,,,,,,,103602,2010-03-31
,,,,,,,,,104038,2010-03-31
,,,,,,,,,104056,2010-03-31
,,,,,,,,,104234,2010-03-31
,,,,,,,,,104430,2010-03-31
,,,,,,,,,104542,2010-03-31
,,,,,,,,,104663,2010-03-31
,,,,,,,,,105026,2010-03-31
,,,,,,,,,105044,2010-03-31
,,,,,,,,,105053,2010-03-31
,,,,,,,,,105071,2010-03-31
,,,,,,,,,105222,2010-03-31
,,,,,,,,,105530,2010-03-31
,,,,,,,,,105633,2010-03-31
,,,,,,,,,106359,2010-03-31
,,,,,,,,,106377,2010-03-31
,,,,,,,,,106452,2010-03-31
,,,,,,,,,106519,2010-03-31
,,,,,,,,,106546,2010-03-31
,,,,,,,,,106658,2010-03-31
,,,,,,,,,107057,2010-03-31
,,,,,,,,,107226,2010-03-31
,,,,,,,,,107244,2010-03-31
,,,,,,,,,107431,2010-03-31
,,,,,,,,,107459,2010-03-31
,,,,,,,,,107758,2010-03-31
,,,,,,,,,108269,2010-03-31
,,,,,,,,,108652,2010-03-31
,,,,,,,,,108746,2010-03-31
,,,,,,,,,108951,2010-03-31
,,,,,,,,,109136,2010-03-31
,,,,,,,,,109154,2010-03-31
,,,,,,,,,109453,2010-03-31
,,,,,,,,,109574,2010-03-31
,,,,,,,,,109659,2010-03-31
,,,,,,,,,110413,2010-03-31
,,,,,,,,,110655,2010-03-31
,,,,,,,,,110936,2010-03-31
,,,,,,,,,110945,2010-03-31
,,,,,,,,,111157,2010-03-31
,,,,,,,,,111205,2010-03-31
,,,,,,,,,111559,2010-03-31
,,,,,,,,,111661,2010-03-31
,,,,,,,,,111942,2010-03-31
,,,,,,,,,111979,2010-03-31
,,,,,,,,,112163,2010-03-31
,,,,,,,,,112332,2010-03-31
,,,,,,,,,112444,2010-03-31
,,,,,,,,,112510,2010-03-31
,,,,,,,,,112556,2010-03-31
,,,,,,,,,112837,2010-03-31
,,,,,,,,,113003,2010-03-31
,,,,,,,,,113030,2010-03-31
,,,,,,,,,113441,2010-03-31
,,,,,,,,,113601,2010-03-31
,,,,,,,,,113740,2010-03-31
,,,,,,,,,113937,2010-03-31
,,,,,,,,,114149,2010-03-31
,,,,,,,,,114158,2010-03-31
,,,,,,,,,114251,2010-03-31
,,,,,,,,,114260,2010-03-31
,,,,,,,,,114457,2010-03-31
,,,,,,,,,114756,2010-03-31
,,,,,,,,,114774,2010-03-31
,,,,,,,,,114840,2010-03-31
,,,,,,,,,114859,2010-03-31
,,,,,,,,,115100,2010-03-31
,,,,,,,,,115146,2010-03-31
,,,,,,,,,115155,2010-03-31
,,,,,,,,,115221,2010-03-31
,,,,,,,,,115575,2010-03-31
,,,,,,,,,115641,2010-03-31
,,,,,,,,,116077,2010-03-31
,,,,,,,,,116358,2010-03-31
,,,,,,,,,116554,2010-03-31
,,,,,,,,,116639,2010-03-31
,,,,,,,,,116732,2010-03-31
,,,,,,,,,116741,2010-03-31
,,,,,,,,,117038,2010-03-31
,,,,,,,,,117458,2010-03-31
,,,,,,,,,117672,2010-03-31
,,,,,,,,,117775,2010-03-31
,,,,,,,,,117841,2010-03-31
,,,,,,,,,118156,2010-03-31
,,,,,,,,,118174,2010-03-31
,,,,,,,,,118660,2010-03-31
,,,,,,,,,118736,2010-03-31
,,,,,,,,,119153,2010-03-31
,,,,,,,,,119274,2010-03-31
,,,,,,,,,119528,2010-03-31
,,,,,,,,,119779,2010-03-31
,,,,,,,,,120542,2010-03-31
,,,,,,,,,120609,2010-03-31
,,,,,,,,,120953,2010-03-31
,,,,,,,,,121576,2010-03-31
,,,,,,,,,121642,2010-03-31
,,,,,,,,,121651,2010-03-31
,,,,,,,,,121914,2010-03-31
,,,,,,,,,122153,2010-03-31
,,,,,,,,,122546,2010-03-31
,,,,,,,,,122658,2010-03-31
,,,,,,,,,122751,2010-03-31
,,,,,,,,,122854,2010-03-31
,,,,,,,,,123178,2010-03-31
,,,,,,,,,123440,2010-03-31
,,,,,,,,,123646,2010-03-31
,,,,,,,,,124344,2010-03-31
,,,,,,,,,124353,2010-03-31
,,,,,,,,,124773,2010-03-31
,,,,,,,,,124830,2010-03-31
,,,,,,,,,125154,2010-03-31
,,,,,,,,,125855,2010-03-31
,,,,,,,,,125958,2010-03-31
,,,,,,,,,126012,2010-03-31
,,,,,,,,,126049,2010-03-31
,,,,,,,,,126254,2010-03-31
,,,,,,,,,126553,2010-03-31
,,,,,,,,,126740,2010-03-31
,,,,,,,,,126834,2010-03-31
,,,,,,,,,127055,2010-03-31
,,,,,,,,,127224,2010-03-31
,,,,,,,,,127701,2010-03-31
,,,,,,,,,128258,2010-03-31
,,,,,,,,,128511,2010-03-31
,,,,,,,,,128904,2010-03-31
,,,,,,,,,128959,2010-03-31
,,,,,,,,,129349,2010-03-31
,,,,,,,,,129358,2010-03-31
,,,,,,,,,129479,2010-03-31
,,,,,,,,,129732,2010-03-31
,,,,,,,,,129853,2010-03-31
,,,,,,,,,129910,2010-03-31
,,,,,,,,,130345,2010-03-31
,,,,,,,,,130541,2010-03-31
,,,,,,,,,130635,2010-03-31
,,,,,,,,,130813,2010-03-31
,,,,,,,,,131034,2010-03-31
,,,,,,,,,131155,2010-03-31
,,,,,,,,,131173,2010-03-31
,,,,,,,,,131418,2010-03-31
,,,,,,,,,131436,2010-03-31
,,,,,,,,,131650,2010-03-31
,,,,,,,,,131717,2010-03-31
,,,,,,,,,131940,2010-03-31
,,,,,,,,,132107,2010-03-31
,,,,,,,,,132152,2010-03-31
,,,,,,,,,132219,2010-03-31
,,,,,,,,,132451,2010-03-31
,,,,,,,,,132554,2010-03-31
,,,,,,,,,132853,2010-03-31
,,,,,,,,,132938,2010-03-31
,,,,,,,,,133243,2010-03-31
,,,,,,,,,133850,2010-03-31
,,,,,,,,,133971,2010-03-31
,,,,,,,,,134156,2010-03-31
,,,,,,,,,134437,2010-03-31
,,,,,,,,,134455,2010-03-31
,,,,,,,,,134848,2010-03-31
,,,,,,,,,135836,2010-03-31
,,,,,,,,,135854,2010-03-31
,,,,,,,,,136048,2010-03-31
,,,,,,,,,136338,2010-03-31
,,,,,,,,,136459,2010-03-31
,,,,,,,,,136655,2010-03-31
,,,,,,,,,137205,2010-03-31
,,,,,,,,,137447,2010-03-31
,,,,,,,,,137456,2010-03-31
,,,,,,,,,137559,2010-03-31
,,,,,,,,,137643,2010-03-31
,,,,,,,,,137652,2010-03-31
,,,,,,,,,137821,2010-03-31
,,,,,,,,,137915,2010-03-31
,,,,,,,,,138051,2010-03-31
,,,,,,,,,138257,2010-03-31
,,,,,,,,,138556,2010-03-31
,,,,,,,,,138725,2010-03-31
,,,,,,,,,138752,2010-03-31
,,,,,,,,,139133,2010-03-31
