"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC009	RCFDC010	RCFDC436	RCFDJ448	RCFDJ449	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC009	RCONC010	RCONC436	RCONJ448	RCONJ449	TEXT3549	TEXT3550	TEXT3551	
	REPOSSESSED PERSONAL PROPERTY	HISTCL COST OF ALL OTH AVL-FOR-SALE	NET DEFERRED TAX ASSETS	OTHER ASSETS	PREPAID EXPENSES	ALL OTHER ASSETS	1ST ITM AMT FOR OTH AS OV25% OF 2160	2ND ITM AMT FOR OTH AS OV25% OF 2160	3RD ITM AMT FOR OTH AS OV25% OF 2160	INT-ONLY STRIPS RCVBL ON:MORTG LOANS	INT-ONLY STRPS RCVBL ON:OT FIN ASSTS	ACCRUED INTEREST RECEIVABLE	CASH SURRENDER VAL OF LIFE INSURANCE	DERIVATIVES W/POSITIVE FAIR VALUE	RETAINED INT IN ACCURED INTEREST	FDIC LOSS-SHARING INDEMINIFICATION A	PREPAID DEPOSIT INSURANCE ASSESSMENT	REPOSSESSED PERSONAL PROPERTY	HISTCL COST OF ALL OTH AVL-FOR-SALE	NET DEFERRED TAX ASSETS	OTHER ASSETS	PREPAID EXPENSES	ALL OTHER ASSETS	1ST ITM AMT FOR OTH AS OV25% OF 2160	2ND ITM AMT FOR OTH AS OV25% OF 2160	3RD ITM AMT FOR OTH AS OV25% OF 2160	INT-ONLY STRIPS RCVBL ON:MORTG LOANS	INT-ONLY STRPS RCVBL ON:OT FIN ASSTS	ACCRUED INTEREST RECEIVABLE	CASH SURRENDER VAL OF LIFE INSURANCE	DERIVATIVES W/POSITIVE FAIR VALUE	RETAINED INT IN ACCURED INTEREST	FDIC LOSS-SHARING INDEMINIFICATION A	PREPAID DEPOSIT INSURANCE ASSESSMENT	1ST ITM AMT FOR OTH AS OV25% OF 2160	2ND ITM AMT FOR OTH AS OV25% OF 2160	3RD ITM AMT FOR OTH AS OV25% OF 2160	
365651																	CONF	0	2366	0	6206	0	1985	0	0	0	0	0	1855	0	0	0	0	CONF				
365745																	CONF	0	1062	0	1762	0	466	250	0	0	0	0	234	0	0	0	0	CONF	Sale of ORE on Contract			
365848																	CONF	0	573	0	1899	271	881	0	0	0	0	0	445	0	0	0	0	CONF				
365875																	CONF	0	70	0	115	0	27	0	0	0	0	1	17	0	0	0	0	CONF				
365950																	CONF	0	299	0	990	295	383	66	0	0	0	0	308	0	0	0	0	CONF	Accrued Federal Tax			
366078																	CONF	0	4784	0	18630	1572	3778	0	0	0	0	0	1518	8550	0	0	0	CONF				
366238																	CONF	0	2810	0	22352	532	4120	0	0	0	0	0	2963	12459	0	0	0	CONF				
366247																	CONF	0	567	0	1778	0	285	0	0	0	0	0	926	0	0	0	0	CONF				
366359																	CONF	2	26	0	748	239	241	0	0	0	0	0	481	0	0	0	0	CONF				
366658																	CONF	2	463	153	1904	111	719	34	0	0	0	0	569	0	0	0	0	CONF	State/Federal Taxes payable			
366854																	CONF	0	197	152	819	300	300	0	0	0	0	0	170	0	0	0	0	CONF				
367150																	CONF	0	403	0	1095	0	324	127	0	0	0	0	368	0	0	0	0	CONF	PREPAID INCOME TAXES			
367244																	CONF	0	130	0	681	32	175	0	0	0	0	0	376	0	0	0	0	CONF				
367431																	CONF	0	385	105	3554	366	1802	0	0	0	0	0	1262	0	0	0	0	CONF				
367543																	CONF	15	1770	177	4111	836	872	0	0	0	0	0	1292	0	0	0	0	CONF	Other Assets			
367851																	CONF	0	338	0	521	0	102	0	0	0	0	0	81	0	0	0	0	CONF				
367954																	CONF	0	0	0	2051	128	800	0	0	0	0	0	1133	118	0	0	0	CONF				
368054																	CONF	0	525	0	1443	0	276	35	0	0	0	0	642	0	0	0	0	CONF	1316 PRIN PMTS RECIVABLE PASSTHRU			
368175																	CONF	0	8515	3896	36711	2858	9212	0	0	0	0	0	5907	9181	0	0	0	CONF				
368344																	CONF	0	319	0	5209	0	737	0	0	0	0	0	962	3191	0	0	0	CONF				
368429																	CONF	0	1906	2051	13164	406	3475	1910	0	0	0	0	1019	4713	0	0	0	CONF	Income tax receivable			
368522																	CONF	0	1070	534	3289	254	631	0	0	0	0	0	1054	0	0	0	0	CONF				
368755																	CONF	27	96	74	456	37	218	100	0	0	0	0	68	0	0	0	0	CONF	Other assets software   Accumlated Deprec-Software			
368933																	CONF	0	155	0	2183	13	1233	0	0	0	0	0	795	0	0	0	841	CONF				
368951																	CONF	0	452	0	2043	57	576	0	0	0	0	0	1015	0	0	0	0	CONF				
369453																	CONF	0	428	18	1588	38	402	0	0	0	0	0	740	0	0	0	0	CONF				
369659																	CONF	0	829	0	13640	0	2141	0	0	0	0	0	1638	9032	0	0	0	CONF				
370020																	CONF	0	748	169	7668	0	1479	0	0	0	0	0	1323	3949	0	0	0	CONF				
370150																	CONF	0	120	0	564	43	175	0	0	0	0	0	269	0	0	0	0	CONF				
370347																	CONF	0	893	0	2399	93	619	216	0	0	0	0	887	0	0	0	0	CONF	Other Assets			
370721																	CONF	0	1731	0	6330	0	673	0	0	0	0	0	910	3016	0	0	0	CONF				
370758																	CONF	0	0	4	214	57	68	11	0	0	0	0	142	0	0	0	0	CONF	intangible assets			
370833																	CONF	0	228	0	1502	39	409	0	0	0	0	0	619	246	0	0	0	CONF				
370954																	CONF	0	90	0	583	189	215	0	0	0	0	0	278	0	0	0	0	CONF				
371223																	CONF	0	423	0	3002	204	1745	1000	11	47	0	0	834	0	0	0	0	CONF	LIHTC EQUITY FUND OF NE	FANNIE COLLECTION A/R	NEW RICHMOND LLC	
371232																	CONF	0	1083	731	7277	693	1032	0	0	0	0	0	799	3632	0	0	0	CONF				
371362																	CONF	0	686	0	7967	0	1719	0	0	0	0	0	1375	4187	0	0	0	CONF				
371559																	CONF	45	651	0	1444	57	285	0	0	0	0	0	508	0	0	0	0	CONF				
371755																	CONF	20	757	0	1773	527	547	0	0	0	0	0	469	0	0	0	0	CONF				
371849																	CONF	0	2	0	1632	94	312	0	0	0	0	0	439	879	0	0	0	CONF				
371858																	CONF	0	408	0	3391	84	449	0	0	0	0	0	660	1874	0	0	0	CONF				
371924																	CONF	0	1608	0	13801	625	2448	0	0	0	0	0	1958	7787	0	0	0	CONF				
371942																	CONF	0	213	0	2639	0	379	51	258	0	0	0	632	1415	0	0	0	CONF	Prepaid Fed. Corp Tax	Prepaid FDIC Assessment		
372248																	CONF	0	149	0	734	23	290	0	0	0	0	0	295	0	0	0	0	CONF				
372257																	CONF	0	5	0	233	21	85	0	0	0	0	0	143	0	0	0	0	CONF				
372444																	CONF	0	12	0	1106	75	386	0	0	0	0	0	708	0	0	0	0	CONF				
372538																	CONF	142	2628	103	8321	70	2456	0	0	0	0	0	3078	56	0	0	0	CONF				
372556																	CONF	3	449	217	3778	48	659	0	0	0	0	0	1355	1098	0	0	0	CONF				
372640																	CONF	0	325	0	2925	205	510	0	0	0	0	0	434	1656	0	0	0	CONF				
372855																	CONF	0	461	0	2100	0	358	0	0	0	0	0	397	884	0	0	0	CONF				
373058																	CONF	23	231	0	1266	64	285	0	0	0	0	0	750	0	0	0	0	CONF				
373115																	CONF	0	8494	0	17375	0	4489	0	0	0	0	0	4392	0	0	0	0	CONF				
373272																	CONF	0	416	54	1363	33	717	83	329	272	0	0	176	0	0	0	0	CONF	PAYMENTS IN PROCESS - MBS   SBA	PREPAID FDIC PREMIUM	PREPAID CORPORATE TAXES	
373553																	CONF	0	200	0	1733	33	220	0	0	0	0	0	473	840	0	0	0	CONF				
373601																	CONF	0	0	0	17768	2746	6949	0	0	0	0	0	9841	978	0	0	0	CONF				
374130																	CONF	0	184	1303	5565	0	664	0	0	0	0	0	268	3146	0	0	0	CONF				
374354																	CONF	0	148	0	786	40	240	0	0	0	0	0	398	0	0	0	0	CONF				
374653																	CONF	0	6255	336	98571	0	84195	76871	0	0	0	0	6170	1615	0	0	0	CONF	ATM FUNDING			
374774																	CONF	0	0	0	1359	640	641	0	0	0	0	0	718	0	0	0	0	CONF				
375034																	CONF	0	7599	15164	79658	1050	12646	1234	209	2238	0	0	6466	37783	0	0	0	CONF	Stored Value Receivable	Software	Accounts receivable	
375043																	CONF	0	3853	0	29154	0	7298	0	0	0	0	0	5789	12214	0	0	0	CONF				
375155																	CONF	0	168	0	1393	70	327	0	0	0	0	0	898	0	0	0	0	CONF				
375502																	CONF	0	4067	2848	17053	0	3271	0	0	0	0	0	1588	5279	0	0	0	CONF				
375566																	CONF	0	1365	0	8716	0	1897	0	0	0	0	0	1336	4118	0	0	0	CONF				
375650																	CONF	0	57	0	1319	0	170	0	0	0	0	0	262	830	0	0	0	CONF				
376068																	CONF	0	32	0	446	0	221	0	0	0	0	0	193	0	0	0	0	CONF				
376125																	CONF	0	0	0	4417	0	3434	1577	0	0	0	0	983	0	0	0	0	CONF	Reserve Federal and State Income Tax (Net)			
376237																	CONF	75	357	17	1578	435	883	331	0	0	0	0	321	0	0	0	0	CONF	DUE FROM DEUTSCHE BANK (FDIC)			
376433																	CONF	0	345	1354	6699	268	1797	733	0	0	0	0	578	2625	0	0	0	CONF	Income Tax Receivable			
376442																	CONF	0	753	197	7008	1442	1452	0	0	0	0	0	1610	2996	0	0	0	CONF				
376657																	CONF	0	9	0	790	0	231	0	0	0	0	0	550	0	0	0	0	CONF				
376947																	CONF	0	171	260	2163	140	530	17	0	0	0	0	1202	0	0	0	0	CONF	Software Less Depreciation			
377663																	CONF	62	596	0	2883	86	408	0	0	0	0	0	499	1380	0	0	0	CONF				
377850																	CONF	0	339	0	1217	104	712	279	100	26	0	0	166	0	0	0	0	CONF	FSBNM, LLC/ METAMARKETS INV.	OTHER INV.  CDA (METAFUND)	Orig. Art Objects	
377908																	CONF	0	15531	10105	82526	900	15436	0	0	0	0	0	5773	35681	0	0	0	CONF				
378026																	CONF	0	952	120	6580	199	916	0	0	0	0	0	738	3854	0	0	0	CONF				
378044																	CONF	23	0	0	232	38	142	0	0	0	0	0	90	0	0	0	0	CONF				
378110																	CONF	0	292	0	924	0	426	115	0	0	0	0	206	0	0	0	0	CONF	Prepaid Auto Loan Originations			
378549																	CONF	268	291	32	1761	0	451	0	0	0	0	0	539	448	0	0	0	CONF				
378558																	CONF	0	434	0	1210	0	429	0	0	0	0	0	265	82	0	0	0	CONF				
378642																	CONF	0	314	0	975	38	159	0	0	0	0	0	502	0	0	0	0	CONF				
378651																	CONF	0	2341	0	6355	50	1136	0	0	0	0	0	1089	1789	0	0	0	CONF				
378950																	CONF	0	235	434	2443	117	593	30	0	0	0	0	1181	0	0	0	0	CONF	Software			
379050																	CONF	6	135	0	1122	18	78	0	0	0	0	0	260	649	0	0	0	CONF				
379153																	CONF	0	154	0	833	298	301	3	0	0	0	0	308	70	0	0	0	CONF	Other Assets			
379359																	CONF	0	1330	1797	10916	0	4089	0	0	0	0	0	3700	0	0	0	0	CONF				
379470																	CONF	0	975	0	3159	0	270	0	0	0	0	0	250	1664	0	0	0	CONF				
379649																	CONF	0	162	0	8655	90	388	26	0	0	0	0	1046	7059	0	0	0	CONF	Other Investments			
379920																	CONF	601	59581	46111	442893	17097	102604	0	0	0	0	0	25350	209247	28432	0	0	CONF				
380346																	CONF	11	480	0	1675	45	483	3	0	0	0	0	712	0	0	0	0	CONF	1710-1711			
380458																	CONF	0	73	0	211	36	99	0	0	0	0	0	39	0	0	0	0	CONF				
380533																	CONF	0	154	0	876	84	309	0	0	0	0	0	413	0	0	0	0	CONF				
380654																	CONF	0	305	0	1290	63	523	9	0	0	0	0	462	0	0	0	0	CONF	Delayed Returns			
380841																	CONF	0	40	0	358	46	204	0	0	0	0	0	114	0	0	0	0	CONF				
380944																	CONF	0	442	0	2557	368	369	0	0	0	0	0	395	1351	0	0	0	CONF				
381026																	CONF	0	142	0	1908	191	191	0	0	0	0	0	216	1359	0	0	0	CONF				
381343																	CONF	0	2918	7007	49652	0	18516	0	0	0	0	0	5057	16154	0	0	0	CONF				
381754																	CONF	0	0	39	351	28	131	0	0	0	0	0	181	0	0	0	0	CONF				
381839																	CONF	4	415	0	2069	166	782	0	0	0	0	0	872	0	0	0	0	CONF				
381950																	CONF	0	507	1546	6911	0	2106	0	0	0	0	0	1167	1585	0	0	0	CONF				
382050																	CONF	0	1717	1736	11366	132	281	86	0	0	0	0	964	6668	0	0	0	CONF	CFC OWES CSB FED TAX			
382069																	CONF	0	1688	0	12957	0	3116	0	0	0	0	0	1628	6525	0	0	0	CONF				
382256																	CONF	0	141	0	667	47	178	0	0	0	0	0	348	0	0	0	0	CONF				
382443																	CONF	0	419	43	3823	106	292	0	0	0	0	0	815	2254	0	0	0	CONF				
382537																	CONF	0	861	468	5801	1777	3207	0	0	0	0	0	955	310	0	0	0	CONF				
382649																	CONF	0	4220	0	7938	122	1137	0	0	0	0	0	1589	992	0	0	0	CONF				
382658																	CONF	0	372	342	3140	60	531	0	0	0	0	0	1895	0	0	0	0	CONF				
382667																	CONF	0	20265	27648	169586	0	89260	29665	0	0	615	17	13427	18354	0	0	28538	CONF	S 42 Inv Tax Credit Fund			
382742																	CONF	0	561	108	1611	174	772	0	0	0	0	0	170	0	0	0	0	CONF				
382854																	CONF	30	634	0	3877	104	546	11	0	0	0	0	714	1983	0	0	0	CONF	Software, net of Depr.			
383534																	CONF	0	707	1608	6431	108	2935	1095	843	17	0	0	1089	92	0	0	0	CONF	Accounts Receivable	Federal Income Tax Payable	Software	
384018																	CONF	0	1370	13587	29248	0	10606	3638	0	0	0	0	3685	0	0	0	0	CONF	PREPAID INCOME TAX			
384335																	CONF	0	0	1448	11463	360	407	0	0	0	0	0	644	8964	0	0	0	CONF				
384353																	CONF	0	59	26	228	50	50	0	0	0	0	0	93	0	0	0	0	CONF				
384652																	CONF	0	13104	6188	62446	780	16243	0	8893	0	0	0	1697	25214	0	0	0	CONF	CURRENT TAX ASSET	CARD SERVICES SETTLEMENT		
384830																	CONF	0	0	280	1484	152	326	163	0	0	0	0	390	488	0	0	0	CONF	FHLB Stock			
385350																	CONF	0	508	0	2635	0	552	0	0	0	0	0	339	1236	0	0	0	CONF				
385547																	CONF	0	199	87	2116	0	355	0	0	0	0	0	631	844	0	0	0	CONF				
386049																	CONF	0	472	40	2959	97	397	0	0	0	0	0	274	1776	0	0	0	CONF				
386142																	CONF	4	899	0	3202	80	805	0	0	0	0	0	248	1250	0	0	0	CONF				
386357																	CONF	0	36	0	1747	137	295	17	0	0	0	0	112	1304	0	0	0	CONF	Other Misc. Investments			
386432																	CONF	132	0	0	1361	138	945	0	0	0	0	0	416	0	0	0	0	CONF				
386450																	CONF	0	1937	216	5654	236	798	0	0	0	0	0	1328	1375	0	0	0	CONF				
386731																	CONF	0	464	0	5788	0	654	0	0	0	0	0	1434	3236	0	0	0	CONF				
386825																	CONF	0	144	0	685	139	308	0	0	0	0	0	233	0	0	0	0	CONF				
386852																	CONF	0	298	100	2405	161	868	0	0	0	0	0	1139	0	0	0	0	CONF				
387055																	CONF	24	250	447	5138	67	757	0	0	0	0	0	636	3048	0	0	0	CONF				
388155																	CONF	0	687	0	4720	0	2153	0	0	0	0	0	1692	188	0	0	0	CONF				
388258																	CONF	2	45	0	486	49	169	0	0	0	0	0	272	0	0	0	0	CONF				
388557																	CONF	0	101	0	376	50	50	0	0	0	0	0	225	0	0	0	0	CONF				
388744																	CONF	0	939	439	4024	0	1775	0	0	0	0	0	871	0	0	0	0	CONF	Bond payments in process			
388753																	CONF	0	50	26	583	0	149	0	0	0	0	0	358	0	0	0	0	CONF				
388940																	CONF	0	1114	0	3968	107	549	217	0	0	0	0	247	2058	0	0	0	CONF	Dealer Loan - Prepaid			
389059																	CONF	0	452	0	1817	177	390	0	0	0	0	0	634	341	0	0	0	CONF				
389358																	CONF	0	0	0	1249	0	234	0	0	0	0	0	1015	0	0	0	0	CONF				
389826																	CONF	0	2	0	428	89	292	40	0	0	0	0	134	0	0	0	0	CONF	Prepaid Computer Maintenance			
390167																	CONF	0	12	0	271	72	258	186	0	0	0	0	1	0	0	0	0	CONF	Accounts Receivable			
390336																	CONF	69	2586	0	15879	217	1625	78	0	0	0	0	2786	8882	0	0	0	CONF	Software License Purchased			
390457																	CONF	0	169	187	689	18	204	0	0	0	0	0	129	0	0	0	0	CONF				
390840																	CONF	0	1361	774	4512	0	1224	0	0	0	0	0	1153	0	0	0	0	CONF				
391418																	CONF	0	913	666	3670	0	1167	0	0	0	0	0	924	0	0	0	0	CONF				
391557																	CONF	0	94	0	1458	0	160	0	0	0	0	0	240	964	0	0	0	CONF				
391959																	CONF	0	235	0	1118	132	259	0	0	0	0	0	374	250	0	0	0	CONF				
391977																	CONF	100	880	4331	33170	606	2573	0	0	0	0	0	2050	23336	0	0	0	CONF				
392031																	CONF	0	495	0	870	140	140	0	0	0	0	0	235	0	0	0	0	CONF				
392152																	CONF	0	221	0	494	27	108	0	0	0	0	0	165	0	0	0	0	CONF				
392255																	CONF	0	304	0	1738	110	402	0	0	0	0	0	609	423	0	0	0	CONF				
392778																	CONF	0	729	0	7445	205	915	0	0	0	0	0	1012	4789	0	0	0	CONF				
393252																	CONF	0	21	0	1024	0	254	0	0	0	0	0	749	0	0	0	0	CONF				
393355																	CONF	0	189	0	1445	580	849	117	0	0	0	0	407	0	0	0	0	CONF	Interest purchased on securities			
393757																	CONF	0	542	0	1290	86	128	0	0	0	0	0	620	0	0	0	0	CONF				
393850																	CONF	0	953	0	2533	15	849	178	46	0	0	0	731	0	1	0	0	CONF	Guaranteed Loan Receivable	North American Partners, LLC		
393953																	CONF	43	260	0	3920	352	2026	120	0	0	0	0	1634	0	0	0	0	CONF	Prepaid Income Tax			
394156																	CONF	0	329	0	1333	0	408	0	0	0	0	0	436	160	0	0	0	CONF				
394259																	CONF	21	2446	0	6552	41	1043	3	0	0	0	0	3063	0	0	0	0	CONF	Other Assets			
394352																	CONF	0	150	0	923	62	212	0	0	0	0	0	561	0	0	0	0	CONF				
395238	0	137900	4021	888337	16099	393327	143274	0	0	0	128	109715	243246	2939	0	0	CONF		137900															CONF	Other Receivable (s)			
395256																	CONF	0	2	0	391	0	133	0	0	0	0	0	256	0	0	0	0	CONF				
395779																	CONF	0	634	0	1920	48	319	0	0	0	0	0	392	575	0	0	0	CONF				
395836																	CONF	0	4986	1501	23005	745	3448	0	0	0	0	0	3097	9973	0	0	0	CONF				
396057																	CONF	0	159	93	1369	62	473	0	0	0	0	0	261	383	0	0	0	CONF				
396244																	CONF	0	623	0	2684	0	980	0	0	0	0	0	1081	0	0	0	0	CONF				
396253																	CONF	9	1136	0	3468	237	1275	0	0	0	0	0	1057	0	4	0	0	CONF				
396356																	CONF	0	27	0	467	23	255	63	0	0	0	0	185	0	0	0	0	CONF	Ienc Federal Agency securities			
396954																	CONF	0	345	0	3267	112	2101	36	0	0	0	0	821	0	0	0	0	CONF	REDEEMED SAVINGS BONDS			
397447																	CONF	0	4620	0	8730	170	2930	0	0	0	0	0	1153	27	0	0	0	CONF				
397456																	CONF	0	43	0	837	181	448	0	0	0	0	0	346	0	0	0	0	CONF				
397531																	CONF	0	1924	8172	31567	2857	12820	5806	123	0	0	0	1706	6945	0	0	0	CONF	ACCOUNTS RECEIVABLE - TRUST RELATED	CURRENT TAX ASSET		
397540																	CONF	0	4811	5154	22642	0	6047	0	0	0	0	0	4195	2435	0	0	0	CONF				
397559																	CONF	0	1610	0	3135	169	215	46	0	0	0	0	1310	0	0	0	0	CONF	Other Recievables			
397755																	CONF	40	1036	353	5132	90	757	0	0	0	0	0	772	2214	0	0	0	CONF				
397858																	CONF	0	0	28	863	88	231	0	0	0	0	0	418	186	0	0	0	CONF				
398051																	CONF	0	744	0	2750	119	353	13	0	0	0	0	541	1112	0	0	0	CONF	Debt modification Fees			
398248																	CONF	0	2896	0	6521	1262	2267	54	0	0	0	0	1358	0	0	0	0	CONF	NET AMORTIZED SOFTWARE			
398350																	CONF	0	17270	17882	58129	0	14624	0	0	0	0	0	8353	0	0	0	0	CONF				
398631																	CONF	0	392	0	1705	194	760	0	0	0	0	0	553	0	0	0	0	CONF				
398668																	CONF	0	33676	0	161731	0	125701	64855	58183	0	0	0	2354	0	0	0	0	CONF	Accounts receivable	Receivable from affiliates		
398837																	CONF	63	1189	428	5253	225	942	37	0	0	0	0	749	1945	0	0	0	CONF	Welch Insurance Claim			
399357																	CONF	0	8	122	512	29	31	0	0	0	0	0	351	0	0	0	0	CONF				
399517																	CONF	0	5465	3539	40607	0	6730	0	0	0	0	0	5530	19343	0	0	0	CONF	Director deferred comp asset			
399731																	CONF	0	0	0	970	0	0	0	0	0	0	500	470	0	0	0	0	CONF				
400057																	CONF	15	300	0	3608	172	714	0	0	0	0	0	703	1891	0	0	0	CONF				
400141																	CONF	0	1064	0	2786	119	712	0	0	0	0	0	1010	0	0	0	0	CONF				
400253																	CONF	0	4339	0	51923	0	41569	37656	0	0	0	0	6015	0	0	0	0	CONF	FEDERAL INCOME TAXES RECEIVABLE			
400365																	CONF	0	492	0	4559	0	840	0	0	0	0	0	377	2850	0	0	0	CONF				
400552																	CONF	0	70	0	397	0	56	0	0	0	0	0	271	0	0	0	0	CONF				
400758																	CONF	0	303	285	1479	65	448	21	0	0	0	0	443	0	0	0	0	CONF	Accrued Income Tax Receivable			
400767																	CONF	0	60	64	2191	106	380	106	160	0	0	0	203	1484	0	0	0	CONF	Accrued Int Agency Sec	Wendover Building Receivable		
400945																	CONF	0	743	0	8241	0	1229	0	0	0	0	0	863	5406	0	0	0	CONF				
401148																	CONF	3	2992	7667	32565	1158	5698	1197	0	0	0	0	3042	13166	0	0	0	CONF	Accrued Federal Tax			
401447																	CONF	0	104	85	603	57	242	0	0	0	0	0	172	0	0	0	0	CONF				
401559																	CONF	0	659	55	3744	188	615	0	0	0	0	0	388	2027	0	0	0	CONF				
401755																	CONF	0	289	0	1854	64	542	0	0	0	0	0	1023	0	0	0	0	CONF				
401906																	CONF	60	5678	826	21129	311	1840	0	0	0	0	0	1588	11197	0	0	0	CONF				
401951																	CONF	0	49	0	223	0	65	0	0	0	0	0	109	0	0	0	0	CONF				
402462																	CONF	0	54	0	426	28	198	0	0	0	0	0	174	0	0	0	0	CONF				
402846																	CONF	0	0	0	1762	0	678	0	0	0	0	0	1084	0	0	0	0	CONF				
403067																	CONF	0	1933	0	3254	172	797	0	0	0	0	0	524	0	0	0	0	CONF				
403106																	CONF	0	2140	2493	21694	2799	5293	0	0	0	0	0	1800	9968	0	0	0	CONF				
403151																	CONF	0	4265	0	20572	0	8194	0	0	0	0	0	7971	142	0	0	0	CONF				
403254																	CONF	0	642	0	2650	229	879	314	0	0	0	0	206	923	0	0	0	CONF	Reserve for Taxes			
403357																	CONF	0	0	0	1237	26	150	0	0	0	0	0	230	857	0	0	0	CONF				
403656																	CONF	0	0	0	629	144	144	0	0	0	0	0	485	0	0	0	0	CONF				
403937																	CONF	0	0	0	815	28	160	0	0	0	0	0	655	0	0	0	0	CONF				
403946																	CONF	0	3889	3998	32033	0	17988	0	0	0	0	0	2751	3407	10591	0	0	CONF				
404653																	CONF	0	65	0	407	69	199	0	0	0	0	0	143	0	0	0	0	CONF				
404943																	CONF	0	318	0	1537	404	579	0	0	0	0	0	640	0	0	0	0	CONF				
405959																	CONF	0	1830	4554	48983	0	20505	0	0	0	0	0	4151	17943	0	0	0	CONF				
406022																	CONF	0	1108	723	7088	434	1636	0	0	0	0	0	780	2841	0	0	0	CONF				
406059																	CONF	0	285	0	1598	201	777	0	0	0	0	0	536	0	0	0	0	CONF				
406666																	CONF	0	607	0	2151	32	498	0	0	0	0	0	1046	0	0	0	0	CONF				
406974																	CONF	0	0	0	1428	0	859	335	0	0	0	0	569	0	0	0	0	CONF	Deposit on Leasehold Improvement			
407168																	CONF	0	309	0	2245	344	653	0	0	0	0	0	1040	243	0	0	0	CONF				
407506																	CONF	0	5702	5061	21440	0	5610	0	0	0	0	0	2979	2088	0	0	0	CONF				
407645																	CONF	580	6961	0	11467	0	2207	0	0	0	0	0	2299	0	0	0	0	CONF				
407850																	CONF	0	0	0	555	37	38	1	0	0	0	170	347	0	0	0	0	CONF	ACCRUED STATE TAX			
408147																	CONF	0	494	0	1096	76	289	12	0	0	0	0	313	0	0	0	0	CONF	SUSPENSE DEBITS			
408307																	CONF	0	1468	1506	13225	0	1322	0	0	0	1	0	1062	7866	0	0	0	CONF				
408642																	CONF	0	648	3657	17197	0	3424	1098	0	0	0	0	1208	8260	0	0	0	CONF	ICBA Clearing Account			
409265																	CONF	0	48	0	655	0	240	0	0	0	0	0	367	0	0	0	0	CONF				
409555																	CONF	0	3227	1068	7103	77	1602	0	0	0	0	0	1206	0	0	0	0	CONF				
409649																	CONF	0	156	9	1939	21	133	0	0	0	0	0	401	1240	0	0	0	CONF				
410159																	CONF	0	0	0	362	1	214	90	0	0	0	0	148	0	0	0	0	CONF	Fed Income Tax			
410560																	CONF	0	585	0	2718	0	671	0	0	0	0	0	1304	158	0	0	0	CONF				
410748																	CONF	0	0	0	2914	0	724	0	0	0	0	0	1274	916	0	0	0	CONF				
410917																	CONF	0	1247	0	4298	446	1567	0	0	0	0	0	1484	0	0	0	0	CONF				
410944																	CONF	0	223	0	718	35	131	0	0	0	0	0	364	0	0	0	0	CONF				
411053																	CONF	51	147	0	764	12	344	0	0	0	0	0	273	0	0	0	0	CONF				
411062																	CONF	27	80	0	1452	271	642	0	0	0	0	0	730	0	0	0	0	CONF				
411231																	CONF	0	108	37	922	0	294	0	0	0	0	0	483	0	0	0	0	CONF				
411240																	CONF	0	336	0	1037	199	346	147	0	0	0	0	355	0	0	0	0	CONF	Acc Int Rec on Inv & Exempt			
411512																	CONF	0	506	59	2383	230	1377	0	0	0	0	0	441	0	0	0	0	CONF				
411549																	CONF	0	323	0	1146	0	189	0	0	0	0	0	634	0	0	0	0	CONF				
411576																	CONF	0	2228	0	2571	0	237	0	0	0	0	0	106	0	0	0	0	CONF				
411624																	CONF	0	660	0	2330	0	829	0	0	0	0	0	841	0	0	0	0	CONF				
411651																	CONF	0	215	201	2491	0	505	0	0	0	0	0	1570	0	0	0	0	CONF				
412135																	CONF	0	37603	1782	110370	0	53577	0	0	0	0	0	17408	0	18204	0	0	CONF				
412153																	CONF	0	335	0	2972	275	795	0	0	0	0	0	1842	0	0	0	0	CONF				
412452																	CONF	0	0	0	842	14	144	0	0	0	0	0	332	366	0	0	0	CONF				
412555																	CONF	0	26	0	2696	27	1061	392	425	0	0	0	1019	590	0	0	0	CONF	Business Manager PBI A/R Program	Macksville Prem (net)		
412667																	CONF	900	714	0	3678	227	1797	12	0	0	0	0	1167	0	0	0	0	CONF	CREDIT CARD CLEARING			
412751																	CONF	0	4773	0	95322	20569	39789	0	0	0	0	0	10358	40402	0	0	0	CONF				
412845																	CONF	0	210	0	3664	0	1329	0	0	0	0	0	2125	0	0	0	0	CONF				
413141																	CONF	0	8745	0	16099	1650	3880	0	0	0	0	0	3474	0	0	0	0	CONF				
413208	0	604245	1008544	7138759	0	4469092	0	0	0	0	0	833315	223563	0	0	0	CONF		604245															CONF				
413347																	CONF	0	0	0	272	20	121	0	0	0	0	0	151	0	0	0	0	CONF				
413543																	CONF	0	231	0	1736	147	535	0	0	0	0	0	970	0	0	0	0	CONF				
413646																	CONF	0	1152	0	10387	171	1495	417	0	0	0	0	1802	5938	0	0	0	CONF	Unearned ESOP Shares			
413730																	CONF	0	74	0	910	0	129	0	0	0	0	0	117	590	0	0	0	CONF		2		
413758																	CONF	0	419	0	1854	80	305	0	0	0	0	0	1130	0	0	0	0	CONF				
