"IDRSSD"	RCFD0010	RCFD0022	RCFD0073	RCFD0074	RCFD0083	RCFD0085	RCFD0090	RCON0010	RCON0020	RCON0070	RCON0073	RCON0074	RCON0080	RCON0082	RCON0083	RCON0085	RCON0090	
	CASH AND DUE FROM DEPOSITORIES	CASH & CASH ITEMS IN PROCESS OF COLL	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	CASH AND DUE FROM DEPOSITORIES	CASH ITEMS IN PROCESS OF COLLECTION	BALANCES WITH BKS IN FGN COUNTRIES	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	CURR&COIN (U.S. & FGN) VAULT CASH	BALS DUE FROM DEPOSITORY INSTS IN US	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	
37								4039										
242								1448										
279								6452										
354								389										
457								2714										
505								24163	5	0	0	0	1589	1396	0	1396	21173	
1155								21742										
1351								2815										
1454								50046	5083	0	0	0	5817	474	0	474	38672	
1557								2662										
1669								21878										
1829								52553	1921	0	0	0	1535	7002	0	7002	42095	
1856								35520										
2040								2650										
2161								14283										
2376								346323	0	0	0	0	1915	336911	0	336911	7497	
2451								2206										
2554								3736										
2732								42120	2221	0	0	0	2701	14224	0	14224	22974	
2750								856										
3252								5883										
3458								5552										
3720								19760										
3953								2149										
4138								14897										
4156								4009										
4231								6454										
4437								5950										
4839								5071	996	0	0	0	1954	561	0	561	1560	
5005								18781	684	0	0	0	1352	1211	0	1211	15534	
5069								37391	0	0	0	0	168	5295	0	5295	31928	
5135								34943	0	0	0	0	3239	4725	0	4725	26979	
5210								29000	5852	0	0	0	7989	6662	0	6662	8497	
5331								10348	756	0	0	0	1200	1972	0	1972	6420	
5461								43259	4813	0	0	0	8605	383	0	383	29458	
5751								1267										
6039								13059										
6141								4559										
6329								32386	46	0	0	0	7629	8967	0	8967	15744	
6972								50741	6489	0	0	0	5065	977	0	977	38210	
7009								4484	270	2000	2000	0	15	2174	0	2174	25	
7045								17930										
7157								632										
7456								998										
7634								10337										
8033								3338										
8462								9808										
8631								2637										
9357								16330	6140	0	0	0	650	699	0	699	8841	
9553								8856										
9807								300815	12449	0	0	0	6088	44630	0	44630	237648	
9955								19365										
10157								1300										
10250								27620	2865	0	0	0	1661	3093	3093	0	20001	
10849								16483	29	0	0	0	1439	6116	0	6116	8899	
10858								31700	3098	0	0	0	1925	176	0	176	26501	
11145								9872										
11640								9251	1111	0	0	0	2886	4554	0	4554	700	
11837								3363										
12030								20658	0	0	0	0	3408	4360	0	4360	12890	
12142								11127										
12245								2147										
12311	1256140	657689	0	1414	0	164840	432197	1256140	349074	1414			308615	164840			432197	
12647								5135										
12656								553	0	0	0	0	284	260	0	260	9	
12937								21508										
12946								18433	6878	0	0	0	4194	7120	0	7120	241	
12955								14176										
13037								2932										
13103								45601	0	0	0	0	3353	11117	0	11117	31131	
13251								5012										
13457								1067										
14052								4527										
14155								1270										
14454								2912										
14650								4832										
14753								4324										
14865								12847										
14977								11596										
16337								14673	1	0	0	0	3607	11065	0	11065	0	
16458								24953										
16551								3927										
16748								3723										
16944								5749										
16953								8250										
17110								8233										
17147								103147	0	0	0	0	25140	78007	0	78007	0	
17259								1482										
17464								338474	18299	0	0	0	9984	14465	0	14465	295726	
17950								7240										
18050								11275										
18135								5517										
18377								13781										
18827								48230	3172	0	0	0	2600	411	0	411	42047	
18836								10233										
18854								18025										
18957								4627										
19356								1919										
19730								245166	3069	0	0	0	21055	10644	0	10644	210398	
19936								21970										
19972								17963										
20053								8616										
20370								25363										
20512								3821										
20633								5788										
20857								20209										
20866								7019										
21256								1610										
21359								1409										
21630								2294										
21658								2295										
22048								4313										
22356								7298										
22459								4601										
22543								8964										
22552								558										
22730								3923										
22936								41156	0	0	0	0	2175	186	0	186	38795	
22954								5503										
23045								5889										
23241								640444	132	0	0	0	33427	59077	0	59077	547808	
23456								2468										
23504								30334	8239	0	0	0	6895	1783	0	1783	13417	
23540								15075										
23643								5870										
23755								2775										
