"IDRSSD"	RIAD3210	RIAD3217	RIAD4340	RIAD4356	RIAD4415	RIAD4460	RIAD4470	RIADB507	RIADB508	RIADB509	RIADB510	RIADB511	
10250	38670	41704	-3090	0	0	0	0	0	41704	0	0	56	
10849	27675	26800	669	0	0	0	0	0	26800	0	0	206	
10858	43272	35913	2877	0	0	0	0	4311	40224	0	0	171	
11145	16785	16573	633	0	0	320	0	0	16573	0	0	-101	
11640	30205	27761	1967	0	0	0	0	0	27761	0	0	477	
11837	11572	10507	99	0	0	0	0	0	10507	0	0	966	
12030	35705	33309	2461	0	0	100	0	0	33309	0	0	35	
12142	19660	18848	687	0	0	0	0	0	18848	0	0	125	
12245	12982	12708	344	0	0	83	0	0	12708	0	0	13	
12311	3295102	2820868	101057	0	303712	0	0	-7711	2813157	0	0	77176	
12647	9288	8819	479	0	25	35	0	0	8819	0	0	0	
12656	1304	1240	64	0	0	0	0	0	1240	0	0	0	
12937	33680	33035	762	0	0	150	0	0	33035	0	0	33	
12946	68317	65707	3625	0	0	2000	0	0	65707	0	0	985	
12955	12182	12219	593	0	0	630	0	0	12219	0	0	0	
13037	25113	24434	1009	0	0	420	0	0	24434	0	0	90	
13103	161765	160978	2856	0	0	55	0	0	160978	0	0	-2014	
13251	3930	3637	403	0	0	95	0	0	3637	0	0	-15	
13457	5575	5401	159	0	0	0	0	0	5401	0	0	15	
14052	6711	6621	140	0	0	50	0	0	6621	0	0	0	
14155	13377	13239	815	0	0	660	0	0	13239	0	0	-17	
14454	3320	2641	31	0	0	0	0	0	2641	0	0	648	
14650	2922	2763	159	0	0	0	0	0	2763	0	0	0	
14753	3357	3280	93	0	0	0	44	0	3280	0	0	28	
14865	25825	24032	1113	0	0	0	0	0	24032	856	0	-176	
14977	7398	7286	80	0	0	0	0	0	7286	0	0	32	
16337	12800	26063	-15349	0	0	0	0	0	26063	1020	0	1066	
16458	32865	31593	1071	0	0	374	0	0	31593	0	0	575	
16551	16925	16256	632	0	0	0	0	0	16256	0	0	37	
16748	5981	5760	228	0	0	59	0	0	5760	0	0	52	
16944	4070	4134	-67	0	0	90	0	0	4134	0	0	93	
16953	5307	5209	135	0	0	91	0	0	5209	0	0	54	
17110	17341	15761	1580	0	0	0	0	0	15761	0	0	0	
17147	539271	525365	5636	0	2000	0	0	0	525365	387	0	5883	
17259	7380	7151	554	0	0	357	0	0	7151	0	0	32	
17464	80182	88750	-8685	0	0	0	0	0	88750	0	0	117	
17950	24790	23411	1255	0	0	297	0	0	23411	0	0	421	
18050	39353	37632	2424	0	0	1196	0	0	37632	0	0	493	
18135	19526	17683	757	0	0	73	0	0	17683	0	0	1159	
18377	3059	2837	189	0	0	0	0	0	2837	0	0	33	
18827	39385	38895	1673	0	0	999	0	0	38895	0	0	-184	
18836	13201	13642	-226	0	0	180	0	0	13642	0	0	-35	
18854	9998	8808	1208	0	0	0	0	0	8808	0	0	-18	
18957	1048	1155	-214	0	0	0	0	0	1155	0	0	107	
19356	8464	7994	446	0	0	270	0	-12	7982	0	0	306	
19730	253691	252323	1450	0	0	0	0	0	252323	0	0	-82	
19936	18514	18460	206	0	0	291	0	0	18460	0	0	139	
19972	12151	11873	278	0	0	0	0	0	11873	0	0	0	
20053	8017	7961	-45	0	0	0	0	0	7961	0	0	101	
20370	11955	15054	-3188	0	0	0	0	0	15054	44	0	45	
20512	9552	9072	360	0	0	144	0	0	9072	0	0	264	
20633	25592	24614	615	0	0	245	0	0	24614	0	0	608	
20857	15748	15249	1487	0	0	1052	0	0	15249	0	0	64	
20866	7954	12981	-5273	0	0	0	0	0	12981	0	0	246	
21256	1021	1041	-21	0	0	0	0	0	1041	0	0	1	
21359	2342	2319	186	0	0	166	0	0	2319	0	0	3	
21630	8406	8326	571	0	0	411	0	0	8326	0	0	-80	
21658	14085	13888	646	0	0	675	0	0	13888	0	0	226	
22048	18204	18003	450	0	0	295	0	0	18003	0	0	46	
22356	40912	31364	865	0	8000	0	0	0	31364	0	0	683	
22459	10289	10187	544	0	0	400	0	0	10187	0	0	-42	
22543	12344	12279	372	0	0	211	0	0	12279	0	0	-96	
22552	4648	4690	332	0	0	450	0	0	4690	0	0	76	
22730	12161	11746	328	0	0	1	0	0	11746	0	0	88	
22936	21045	23719	-3425	0	743	0	0	0	23719	0	0	8	
22954	8014	7736	370	0	0	130	0	0	7736	0	0	38	
23045	8138	7777	95	0	0	78	0	0	7777	0	0	344	
23241	143938	196579	-60288	0	0	0	0	0	196579	0	0	7647	
23456	9681	9393	564	0	0	537	0	0	9393	0	0	261	
23504	75713	71549	4867	0	0	1700	0	0	71549	430	0	567	
23540	29096	28140	851	0	0	0	0	0	28140	0	0	105	
23643	15257	14007	1348	0	0	488	0	0	14007	0	0	390	
23755	14436	13881	552	0	0	191	0	0	13881	0	0	194	
23812	101262	100396	203	0	0	0	0	0	100396	0	0	663	
24006	102238	102384	878	0	0	0	0	0	102384	0	0	-1024	
24453	29539	34078	-7084	0	2500	0	0	0	34078	62	0	-17	
24659	4514	4396	125	0	0	0	0	0	4396	0	0	-7	
24668	19322	18980	781	0	0	298	0	5	18985	0	0	-146	
24855	924	905	19	0	0	0	0	0	905	0	0	0	
24949	74411	74158	217	0	0	0	0	0	74158	0	0	36	
25357	11343	11396	218	0	0	308	0	0	11396	0	0	37	
25647	4652	4834	-199	0	0	0	0	0	4834	0	0	17	
26149	7333	6910	434	0	0	160	0	0	6910	0	0	149	
26242	58341	55936	2407	0	0	1338	0	0	55936	0	0	1336	
26457	2967	2972	101	0	0	100	0	0	2972	0	0	-6	
26765	24781	22242	-5315	0	6950	0	0	0	22242	0	0	904	
26859	38750	40130	-1380	0	0	0	0	0	40130	0	0	0	
26916	45265	41930	1947	0	0	0	0	0	41930	0	0	1388	
27548	51628	49867	1616	0	0	296	0	0	49867	0	0	441	
27614	27014	25098	2018	0	0	768	0	0	25098	0	0	666	
27847	45151	41776	3295	0	0	1366	0	0	41776	0	0	1446	
28152	6539	6203	697	0	0	410	0	0	6203	0	0	49	
28255	17505	12925	648	0	4050	45	0	0	12925	0	0	-73	
28349	16928	15495	1872	0	0	200	0	0	15495	0	0	-239	
28406	135175	127369	4126	0	0	0	0	0	127369	0	0	3680	
28572	4766	4736	-98	0	0	0	0	0	4736	0	0	128	
28732	8400	8096	235	0	0	0	0	0	8096	0	0	69	
29104	110902	104144	2572	0	0	250	0	0	104144	36	0	4400	
29636	77117	73370	3769	0	0	2545	0	0	73370	0	0	2523	
29953	9231	8608	1534	0	0	950	0	0	8608	0	0	39	
30052	2697	2628	69	0	0	0	0	0	2628	0	0	0	
30258	25053	29390	-4449	0	0	0	0	0	29390	0	0	112	
30418	39959	37204	525	0	0	0	0	0	37204	0	0	2230	
30502	67772	64660	1875	0	0	0	0	0	64660	0	0	1237	
30650	13815	13210	126	0	0	0	0	0	13210	0	0	479	
30810	5571130	5242519	48652	0	275000	0	0	0	5242519	0	0	4959	
31134	14318	13558	553	0	0	0	0	0	13558	0	0	207	
31255	33337	31619	1262	0	0	300	0	0	31619	0	0	756	
31657	10499	10031	1125	0	0	657	0	0	10031	0	0	0	
31826	35168	35481	596	0	0	1365	0	0	35481	0	0	456	
31835	11195	10375	559	0	0	0	0	0	10375	0	0	261	
32234	11737	11034	178	0	0	0	0	0	11034	0	0	525	
32766	4557	4442	115	0	0	0	0	0	4442	0	0	0	
33147	32664	31229	1443	0	0	200	0	0	31229	0	0	192	
33259	49040	52944	-4854	0	0	0	0	0	52944	893	0	57	
33268	12212	11732	834	0	0	370	0	0	11732	0	0	16	
33727	30370	30514	-972	0	0	0	0	0	30514	570	0	258	
33754	4241	4065	146	0	0	0	0	0	4065	0	0	30	
33839	3132	3055	157	0	0	68	0	0	3055	0	0	-12	
33857	11144	10375	-28	0	500	0	0	0	10375	0	0	297	
34153	31757	36545	-5097	0	0	0	0	0	36545	0	0	309	
34359	6171	5831	229	0	0	0	0	0	5831	0	0	111	
34425	26449	25843	410	0	0	0	0	0	25843	0	0	196	
34434	19251	17951	1140	0	0	0	0	0	17951	0	0	160	
34452	10407	10583	601	0	0	930	0	0	10583	0	0	153	
34537	217645	191719	-14564	0	38000	0	0	0	191719	264	0	2226	
34555	20559	19566	1262	0	0	252	0	0	19566	0	0	-17	
34742	23170	22185	764	0	0	0	0	0	22185	0	0	221	
34836	2607	2402	122	0	0	0	0	0	2402	0	0	83	
35057	9928	9224	871	0	0	180	0	-9	9215	0	0	22	
35301	16367221	14668018	1128043	0	-19918	0	0	26515	14694533	0	0	564563	
35570	797595	758080	28479	0	5499	0	0	0	758080	0	0	5537	
35646	11016	10862	294	0	0	157	0	0	10862	0	0	17	
35842	10947	9963	707	0	0	111	0	0	9963	0	0	388	
36054	109059	105757	5939	0	0	2604	0	0	105757	0	0	-33	
36344	40286	37656	2323	0	0	672	0	0	37656	0	0	979	
36456	9339	8735	480	0	0	325	0	0	8735	0	0	449	
36858	23413	21202	1891	0	0	0	0	0	21202	0	0	320	
36933	8514	8672	-218	0	0	0	0	0	8672	0	0	60	
37051	6926	6624	342	0	0	53	0	0	6624	0	0	13	
37341	3147	2927	310	0	0	90	0	0	2927	0	0	0	
37378	14611	13505	1029	0	0	0	0	0	13505	0	0	77	
37435	97048	89974	6254	0	0	1500	0	0	89974	0	0	2320	
37640	140305	135491	7090	0	0	5000	0	0	135491	0	0	2724	
37659	4063	3917	427	0	0	275	0	0	3917	0	0	-6	
37743	8192	8184	9	0	0	0	0	0	8184	0	0	-1	
37949	15953	14808	2576	0	0	400	0	0	14808	0	0	-1031	
38535	23536	29726	-6865	0	0	0	0	0	29726	0	0	675	
38740	16374	16308	242	0	0	217	0	0	16308	0	0	41	
39327	70294	67455	2710	0	0	0	0	0	67455	0	0	129	
39420	122051	118053	2838	0	0	0	0	0	118053	0	0	1160	
39475	48341	63113	-15094	0	0	0	0	0	63113	0	0	322	
39756	36132	36334	2829	0	0	2800	0	0	36334	0	0	-231	
40033	7730	5321	336	0	0	120	0	0	5321	0	0	2193	
40350	6876	6702	169	0	0	0	0	0	6702	0	0	5	
40707	20562	20442	425	0	0	334	0	0	20442	0	0	29	
40855	5732	5431	329	0	0	70	0	0	5431	0	0	42	
41245	3804	3723	75	0	0	0	0	0	3723	0	0	6	
41553	14450	13058	839	0	0	300	0	0	13058	0	0	853	
41629	15171	14384	802	0	0	0	0	0	14384	0	0	-15	
41647	13143	31930	-22211	0	0	0	0	0	31930	0	0	3424	
41759	4710	4453	208	0	0	121	0	0	4453	0	0	170	
41825	17106	16184	857	0	0	192	0	0	16184	0	0	257	
41937	5564	5319	225	0	0	10	0	0	5319	0	0	30	
41955	3367	3432	55	0	0	151	0	0	3432	0	0	31	
42037	7985	8120	-12	0	0	130	0	0	8120	0	0	7	
42055	7200	6835	190	0	0	0	0	0	6835	0	0	175	
42354	16006	15260	998	0	0	750	0	0	15260	0	0	498	
42420	614102	599900	6291	0	-5	2946	0	0	599900	0	0	10862	
42448	73457	69625	4158	0	0	112	0	0	69625	0	0	-214	
42457	5399	5310	89	0	0	0	0	0	5310	0	0	0	
43052	10519	10197	-53	0	0	0	0	0	10197	0	0	375	
43351	1046	1012	-150	0	220	16	0	0	1012	0	0	-20	
43454	3102	3001	103	0	0	45	0	0	3001	0	0	43	
43511	40132	40722	-808	0	0	0	0	0	40722	0	0	218	
43744	10576	7710	-1640	0	4500	0	0	0	7710	0	0	6	
43856	4979	4920	78	0	0	20	0	0	4920	0	0	1	
43959	13147	12805	709	0	0	300	0	0	12805	0	0	-67	
44040	27847	26909	933	0	0	0	0	0	26909	0	0	5	
44433	24372	25714	-4329	0	0	0	0	0	25714	2680	-2	309	
44741	31514	32643	-488	0	0	731	0	0	32643	0	0	90	
44750	14945	13659	822	0	0	217	0	0	13659	0	0	681	
44929	15557	15423	376	0	0	257	0	0	15423	0	0	15	
45038	11346	10766	753	0	0	382	0	0	10766	0	0	209	
45047	17595	17082	865	0	0	680	0	0	17082	0	0	328	
45056	8475	10750	209	0	0	2505	0	0	10750	0	0	21	
45430	14725	14078	648	0	0	0	0	0	14078	0	0	-1	
45458	1022	1000	4	0	0	6	0	18	1018	0	0	6	
45551	56217	54139	2490	0	0	1000	0	0	54139	0	0	588	
45560	65776	62107	5282	0	0	2030	0	0	62107	0	0	417	
45775	12358	12072	338	0	0	0	0	-52	12020	0	0	0	
46053	19897	18809	426	0	0	400	0	0	18809	0	0	1062	
46941	17988	17311	819	0	0	455	0	0	17311	0	0	313	
47153	1783	1782	67	0	0	25	0	-41	1741	0	0	0	
47247	24433	23683	313	0	0	0	0	0	23683	0	0	437	
47256	4781	4662	96	0	0	0	0	0	4662	0	0	23	
47452	8062	7973	140	0	0	60	0	0	7973	0	0	9	
47500	42820	42932	-92	0	0	0	0	0	42932	0	0	-20	
48057	7796	7381	583	0	0	52	0	0	7381	0	0	-116	
48150	2864	2742	130	0	0	0	0	0	2742	0	0	-8	
48374	61051	57153	7332	0	0	3735	0	0	57153	0	0	301	
48440	6650	6284	307	0	0	0	0	0	6284	0	0	59	
48730	26522	28932	-8671	0	6200	0	0	0	28932	0	0	61	
49054	27978	27859	173	0	0	73	0	0	27859	0	0	19	
49148	13126	12356	493	0	0	390	0	0	12356	0	0	667	
49241	43076	40147	2543	264	0	111	0	0	40147	0	0	233	
49344	12992	13007	105	0	0	227	0	0	13007	0	0	107	
49643	6580	6410	170	0	0	0	0	0	6410	0	0	0	
49652	12548	12337	571	0	0	336	0	0	12337	0	0	-24	
49821	96821	95365	1549	0	0	702	0	0	95365	0	0	609	
49858	9532	10110	-570	0	0	0	0	0	10110	0	0	-8	
49951	7782	7684	592	0	0	475	0	0	7684	0	0	-19	
50144	9359	9068	291	0	0	0	0	0	9068	0	0	0	
50461	22949	22526	420	0	0	0	0	0	22526	0	0	3	
50546	5083	5383	-149	0	0	300	0	0	5383	0	0	149	
50854	5178	4771	629	0	0	450	0	0	4771	0	0	228	
50957	12379	8185	-166	-8185	12500	0	0	0	8185	0	0	45	
51253	28457	27420	1028	0	0	0	0	0	27420	0	0	9	
51356	12912	12866	552	0	0	505	0	0	12866	0	0	-1	
51459	19580	18765	1445	0	0	1000	0	0	18765	0	0	370	
51730	5025	4638	182	0	0	0	0	0	4638	0	0	205	
51842	24154	22475	1517	0	308	100	0	0	22475	0	0	-46	
52410	5902	5272	388	0	0	43	0	0	5272	0	0	285	
52719	274635	258367	16268	0	0	0	0	0	258367	0	0	0	
52951	10060	9367	621	0	0	0	0	0	9367	0	0	72	
53015	8209	8174	70	0	0	35	0	0	8174	0	0	0	
53033	163238	130388	2290	30453	0	0	0	0	130388	0	0	107	
53051	8074	7944	536	0	0	406	0	0	7944	0	0	0	
53239	12667	12108	328	0	0	0	0	0	12108	0	0	231	
53453	7234	6919	199	0	0	52	0	0	6919	0	0	168	
53752	7929	7813	28	0	0	0	0	0	7813	0	0	88	
54049	7902	7658	367	0	0	134	0	0	7658	0	0	11	
54058	27787	25966	2335	0	0	900	0	0	25966	0	0	386	
54357	3238	2959	454	0	0	175	0	0	2959	0	0	0	
54375	66155	62344	3708	0	0	0	0	0	62344	0	0	103	
54441	12741	12276	806	0	0	300	0	0	12276	0	0	-41	
54656	33443	30333	3120	0	0	485	0	0	30333	0	0	475	
55176	22814	22245	569	0	0	0	0	0	22245	0	0	0	
55336	37686	38000	1224	0	0	1022	0	0	38000	0	0	-516	
55635	8016	7742	218	0	0	0	0	0	7742	0	0	56	
55653	11470	11355	796	0	0	500	0	0	11355	0	0	-181	
56258	18028	17815	1274	0	0	1002	0	0	17815	0	0	-59	
56351	87374	83653	4488	0	0	2087	0	0	83653	0	0	1320	
56427	9095	8700	198	0	0	0	0	0	8700	0	0	197	
56548	29244	28396	980	0	0	0	0	0	28396	0	0	-132	
56557	205832	206490	-2233	0	0	0	0	0	206490	599	0	976	
56717	47102	45379	2342	0	0	1000	0	0	45379	0	0	381	
57040	10514	10144	348	0	0	60	0	0	10144	0	0	82	
57228	19621	18443	205	0	900	0	0	0	18443	0	0	73	
57255	10363	10337	23	0	0	0	0	0	10337	0	0	3	
57451	42938	41539	1606	0	0	0	0	0	41539	0	0	-207	
57572	5702	5576	-16	0	0	0	0	0	5576	0	0	142	
57956	13488	12284	1201	0	0	0	0	0	12284	9	0	-6	
58074	18514	18141	188	0	0	0	0	0	18141	0	0	185	
58207	17720	17120	418	0	0	0	0	0	17120	0	0	182	
58225	20807	19951	1392	0	0	563	0	0	19951	0	0	27	
58243	433344	415477	10144	0	10000	0	0	0	415477	0	0	-2277	
58355	777	789	-13	0	0	0	0	0	789	0	0	1	
58551	14077	13482	1099	0	0	700	0	0	13482	0	0	196	
58636	21679	20463	888	0	0	170	0	0	20463	0	0	498	
58757	5159	4978	158	0	0	0	0	0	4978	0	0	23	
58971	424969	411283	4890	0	0	1499	0	0	411283	0	0	10295	
59316	65342	62571	3688	0	0	1545	0	0	62571	78	0	550	
59352	31288	28727	1780	0	0	445	0	0	28727	0	0	1226	
59679	2464	2450	17	0	0	0	0	0	2450	0	0	-3	
59754	1030	904	79	0	0	0	0	0	904	0	0	47	
60143	5889479	5640515	152882	0	0	0	0	0	5640515	0	0	96082	
60330	39800	39279	201	0	0	0	0	0	39279	33	0	287	
60433	8030	8161	-191	0	0	0	0	0	8161	19	0	41	
60545	17605	15635	1239	0	0	282	0	0	15635	0	0	1013	
60554	5001	5239	305	0	0	500	0	0	5239	0	0	-43	
60648	21538	21267	452	0	0	175	0	0	21267	0	0	-6	
61122	133034	131018	-4780	0	0	0	0	0	131018	0	0	6796	
61355	63005	59942	3977	0	0	1480	0	0	59942	0	0	566	
61476	10836	10362	624	0	-200	0	0	0	10362	10	0	40	
61757	22611	21652	1003	0	0	0	0	0	21652	0	0	-44	
61832	23548	23197	652	0	0	409	0	0	23197	0	0	108	
61953	5370	5261	146	0	0	0	0	0	5261	0	0	-37	
62044	2633	2614	19	0	0	0	0	0	2614	0	0	0	
62110	7717	7540	177	0	0	0	0	0	7540	0	0	0	
62147	5963	5935	299	0	0	341	0	0	5935	0	0	70	
63050	15171	14212	630	0	0	0	0	0	14212	0	0	329	
63069	2032403	1910200	61673	0	0	0	0	0	1910200	0	0	60530	
63078	186628	178905	7032	0	138	500	0	0	178905	0	0	1053	
63201	10710	10401	663	0	0	430	0	0	10401	0	0	76	
63359	19887	28894	-10248	0	0	0	0	0	28894	0	0	1241	
63573	66551	64848	1544	0	0	0	0	0	64848	0	0	159	
63733	37579	34972	1717	0	0	350	0	0	34972	0	0	1240	
63742	23645	23054	590	0	0	0	0	0	23054	0	0	1	
63751	832	794	30	0	0	0	0	5	799	0	0	3	
64150	10644	10445	779	0	0	653	0	0	10445	0	0	73	
64543	42196	43502	-2013	0	0	0	0	0	43502	0	0	707	
64552	10570	10246	440	0	0	100	0	-76	10170	0	0	60	
64619	177078	143990	6789	0	24500	0	0	0	143990	0	0	1799	
64730	22519	21660	282	0	0	0	0	0	21660	0	0	577	
65205	124797	121317	3266	0	0	0	0	0	121317	0	0	214	
65241	13278	13425	-1143	0	0	0	0	0	13425	1000	0	-4	
65513	48748	48168	428	0	0	0	0	0	48168	0	0	152	
65559	41129	38982	4118	0	0	2203	0	0	38982	0	0	232	
65746	66162	55313	-2354	0	12828	0	0	0	55313	0	0	375	
65858	127290	119703	6648	0	0	3500	0	0	119703	0	0	4439	
66015	61265	58709	1829	0	0	0	0	0	58709	0	0	727	
66154	9162	7969	60	0	0	0	0	0	7969	0	0	1133	
66172	49959	47779	1606	0	0	250	0	0	47779	435	0	389	
66275	11717	10964	441	0	250	0	0	0	10964	0	0	62	
66837	18104	18243	-381	0	0	0	0	0	18243	0	0	242	
67142	24721	24183	281	0	0	197	0	0	24183	3	0	451	
67151	48595	48014	939	0	0	1062	0	0	48014	0	0	704	
67209	89186	87280	3404	0	0	0	0	0	87280	0	0	-1498	
67254	1256	1192	-281	0	250	0	0	0	1192	0	0	95	
67311	1297708	836524	54006	0	0	0	0	0	836524	386236	0	20942	
68345	29298	28232	1024	0	0	449	0	0	28232	0	0	491	
68448	14099	14153	53	0	-10	75	0	0	14153	0	0	-22	
68756	18217	16765	1021	0	0	126	0	0	16765	0	0	557	
68831	8320	7580	101	0	500	0	0	0	7580	0	0	139	
68840	16268	15557	586	0	0	55	0	0	15557	0	0	180	
68859	41103	37695	2245	0	0	250	0	0	37695	0	0	1413	
68943	10853	10887	-34	0	0	0	0	0	10887	0	0	0	
69333	106373	103261	2721	0	0	2613	0	0	103261	0	0	3004	
69678	37648	36912	2404	0	0	1800	0	0	36912	0	0	132	
69847	2752	2694	45	0	0	38	0	0	2694	0	0	51	
70049	30932	30788	155	0	0	0	0	0	30788	0	0	-11	
70058	9191	7801	239	0	0	0	0	0	7801	0	0	1151	
70218	9805	9631	147	0	0	0	0	0	9631	0	0	27	
70254	2145	2104	83	0	0	98	0	0	2104	0	0	56	
70414	33753	32308	1536	0	0	620	0	0	32308	0	0	529	
70638	18457	17446	1508	0	0	996	0	0	17446	0	0	499	
70955	2101	2032	69	0	0	0	0	0	2032	0	0	0	
71318	54522	51068	1846	0	0	0	0	0	51068	0	0	1608	
71457	22065	21185	843	0	0	390	0	0	21185	0	0	427	
71859	964	1035	-74	0	0	0	0	0	1035	0	0	3	
72258	26552	24102	2252	0	0	1500	0	0	24102	0	0	1698	
72351	10374	10011	251	0	0	110	0	0	10011	0	0	222	
72454	6761	6532	432	0	0	203	0	0	6532	0	0	0	
72678	38932	37336	1317	0	0	0	0	0	37336	0	0	279	
73031	15111	16500	-4455	0	2948	0	0	0	16500	13	0	105	
73116	54366	56284	-2141	0	0	0	0	0	56284	0	0	223	
73152	9957	8992	905	0	0	215	0	0	8992	0	0	275	
73554	13993	13673	96	0	0	0	0	0	13673	0	0	224	
73956	6929	6767	174	0	0	120	0	0	6767	0	0	108	
74056	8531	8367	364	0	0	200	0	0	8367	0	0	0	
74140	93969	88045	5178	0	0	3000	0	0	88045	0	0	3746	
74159	3031	2882	247	0	0	166	0	0	2882	0	0	68	
74403	62148	60734	1476	0	0	169	0	0	60734	0	0	107	
74449	3110	3079	95	0	0	64	0	0	3079	0	0	0	
74458	10030	9881	527	0	0	378	0	0	9881	0	0	0	
75053	47740	44456	994	0	0	0	0	0	44456	0	0	2290	
75259	12653	12667	-1095	0	1000	0	0	0	12667	0	0	81	
75446	23333	20747	1657	0	0	0	0	0	20747	0	0	929	
75455	6472	6726	11	0	0	208	0	-20	6706	0	0	-37	
75558	20486	19824	657	0	0	0	0	0	19824	0	0	5	
75633	5011138	4022197	16098	0	0	0	0	0	4022197	993300	0	-20457	
75651	5503	5151	318	0	0	0	0	0	5151	0	0	34	
76135	8705	8462	218	0	0	0	0	0	8462	0	0	25	
76153	3240	3112	128	0	0	0	0	0	3112	0	0	0	
76443	11880	11346	924	0	0	600	0	0	11346	0	0	210	
76854	27218	25971	1268	0	0	350	0	0	25971	0	0	329	
77150	4989	4767	136	0	0	17	0	0	4767	0	0	103	
77253	11002	10174	549	0	300	275	0	0	10174	0	0	254	
77422	14303	13869	205	0	0	0	0	0	13869	0	0	229	
77758	41647	31327	2782	0	0	0	0	7447	38774	0	0	91	
77851	78258	76316	1371	0	0	500	0	0	76316	0	0	1071	
78036	7546	7557	-4	0	0	0	0	0	7557	0	0	-7	
78157	5039	4811	258	0	0	30	0	0	4811	0	0	0	
78241	6557	6328	121	0	0	0	0	0	6328	0	0	108	
78559	6422	6122	206	0	0	144	0	0	6122	0	0	238	
78858	126247	124962	1000	0	0	0	0	0	124962	0	0	285	
79042	13981	13107	719	0	0	0	0	0	13107	0	0	155	
79127	7398	7287	329	0	0	225	0	0	7287	0	0	7	
