"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
	# OF LNS SECD BY NONFM NONRES PROPS	# OF C&I LNS TO U.S. ADDRESSEES	# PERMNT MTG LNS AMTS $100,000 OR LS	OTSTG BAL PRMT MTG LS $100,000 OR LS	NO OF LOANS > $100,000 THRU $250,000	OTSTDG BAL > $100,000 THRU $250,000	NO OF LNS > $250,000 THRU $1 MILLION	OTSTD BAL > $250,000 THRU $1 MILLION	# NONMTG CML LNS AMTS $100,000 OR LS	OTSTG BAL NONMTGE LNS $100,000 OR LS	NO OF LOANS > $100,000 THRU $250,000	OTSTDG BAL > $100,000 THRU $250,000	NO OF LNS > $250,000 THRU $1 MILLION	OTSTG BAL > $250,000 THRU $1 MILLION	NO OF LNS RPTD ON LINES: ITEM NO 260	# OF LS RPTD LINES: ITMS 300,303&306	# LS SCD PRIM BY FRMS $100,000 OR LS	OTST BL SCD PR BY FMS $100,000 OR LS	NO OF LOANS > $100,000 THRU $250,000	OTSTDG BAL > $100,000 THRU $250,000	NO OF LOANS > $250,000 THRU $500,000	OTSTDG BAL > $250,000 THRU $500,000	# LNS TO FIN AGR PRDT $100,000 OR LS	OTST BAL FIN AGR PRDT $100,000 OR LS	NO OF LOANS > $100,000 THRU $250,000	OTSTDG BAL > $100,000 THRU $250,000	NO OF LOANS > $250,000 THRU $500,000	OTSTDG BAL > $250,000 THRU $500,000	AGRICLTRL LNS TO SMALL FARMS INDCTR	LOANS TO SMALL BUSINESSES INDICATOR	
37	102	63	0	0	0	0	0	0	0	0	0	0	0	0	28	5	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
242	59	84													59	163													true	true	
279	41	27	0	0	0	0	0	0	0	0	0	0	0	0	6	25	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
354	2	18	0	0	0	0	0	0	0	0	0	0	0	0	21	18	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
439	0	0	187	5764	73	9967	41	16583	467	7627	63	6513	22	4327	0	0	109	2947	21	2543	11	2062	86	1346	2	334	3	168	false	false	
457	0	0	17	776	4	656	4	1458	101	1512	7	873	4	807	39	248	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
505	0	0	25	1369	27	4287	26	12843	134	2554	16	2438	16	6562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
1146			91	3567	63	8697	20	7323	157	3774	32	2626	22	4873			2	35	0	0	0	0	1	21	0	0	0	0	false	false	
1155	0	0	44	1270	22	3089	35	13824	233	5466	57	5505	38	13497	11	66	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
1351	0	0	110	4165	10	1184	9	3483	532	9647	19	2238	9	2278	0	0	146	4230	25	3143	4	1683	327	3099	2	307	1	294	false	false	
1454	0	0	182	17613	60	7247	18	6654	629	26371	21	2391	11	2893	0	0	15	1435	10	1538	3	1002	78	3288	3	715	0	0	false	false	
1557	0	0	5	176	4	568	1	598	44	458	2	267	0	0	47	280	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
1632	0	0	192	6965	73	9225	69	28726	685	13592	79	8109	57	19022	56	101	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
1669	125	319	0	0	0	0	0	0	0	0	0	0	0	0	9	165	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
1829	0	0	92	3988	41	5865	52	25342	213	7381	31	2864	33	17810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
1856	14	78	0	0	0	0	0	0	0	0	0	0	0	0	11	32	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
2040	0	0	39	1173	3	416	1	267	296	9394	59	12563	37	20246	0	0	14	1206	8	1021	3	890	47	1378	1	166	2	650	false	false	
2161	0	0	98	2490	21	2509	4	1548	333	3534	6	961	1	493	0	0	22	530	2	446	1	276	78	1045	3	560	0	0	false	false	
2376	0	0	0	0	0	0	48	37784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
2451			22	536	6	656	6	1707	47	1123	3	223	3	788			48	1525	13	1465	4	1093	98	1722	5	680	0	0	false	false	
2554	0	29	0	0	0	0	0	0	0	0	0	0	0	0	13	72	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
2732	0	0	12	293	49	6193	82	43725	275	5032	108	9075	163	27128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
2750	0	0	11	440	0	0	2	1393	37	520	1	151	2	905	0	0	17	903	10	1238	11	3416	137	3269	34	3884	12	2877	false	false	
2938	0	0	118	4215	69	8562	79	28970	607	12624	80	7115	61	17805	0	0	13	347	6	643	5	1810	0	0	2	233	0	0	false	false	
2956	0	0	65	1696	7	1023	2	528	75	1084	3	398	1	400	0	0	205	6278	53	7069	12	3416	204	1729	0	0	0	0	false	false	
3252	0	0	29	1214	8	1106	0	0	275	5534	8	1104	2	379	0	0	42	1169	27	3366	12	3447	763	17751	39	4439	10	2602	false	false	
3458	13	49	0	0	0	0	0	0	0	0	0	0	0	0	63	75	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
3506			100	4866	170	22902	301	127464	560	23265	203	18786	41	15932															false	false	
3579	0	0	75	3084	46	6040	34	12065	365	9111	76	9380	42	16241	5	5	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
3720	0	0	62	1956	25	3206	32	13525	136	2250	14	1351	7	1327	0	0	11	258	10	1318	5	1391	48	785	4	377	1	375	false	false	
3953	0	0	35	1472	17	2182	12	6266	197	4320	35	3964	25	5317	0	0	45	1522	15	1686	16	2824	111	1764	53	4015	32	4604	false	false	
4138	2165	4210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	1	100	0	0	0	0	0	0	0	0	false	true	
4147	0	0	11	507	17	2670	22	9520	89	2110	11	912	7	2986	0	0	0	0	1	163	0	0	2	28	0	0	0	0	false	false	
4156	0	0	42	1475	16	2246	23	8978	254	4698	25	2985	23	6675	0	0	84	2661	19	2264	1	358	636	8089	24	2655	9	1395	false	false	
4231	0	0	109	3534	29	3685	11	4250	109	1799	7	657	3	536	0	0	145	3468	14	1524	4	1099	54	602	7	316	3	570	false	false	
4437	0	0	69	2320	53	6495	60	28219	188	4640	37	3948	30	22664	12	7	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
4745	0	0	13	394	1	169	0	0	9	195	2	318	0	0	0	0	5	266	3	607	0	0	7	266	1	175	0	0	false	false	
4839	0	0	121	5447	102	14128	83	29496	194	2889	11	1285	12	2688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
5005	0	0	17	824	20	3098	44	21886	53	982	23	1613	23	6932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
5050	0	0	26	795	19	2549	9	4124	88	1877	13	1282	9	2698	0	0	0	0	0	0	0	0	5	168	0	0	1	346	false	false	
5069	0	0	6	224	15	763	56	27047	10	326	0	0	4	2094	0	0	0	0	1	200	0	0	0	0	0	0	0	0	false	false	
5135	0	0	217	4739	44	5446	30	11769	367	13735	38	4290	0	0	0	0	95	2518	36	4904	10	3307	253	6542	32	3627	25	6028	false	false	
5210	0	0	160	6057	164	21973	101	40304	310	5693	17	2046	14	4326	0	0	40	1392	32	3877	11	3317	69	1405	7	487	0	0	false	false	
5247	0	0	58	3162	71	9482	93	39407	231	6392	87	12990	143	49803	0	0	0	0	7	747	3	976	2	50	0	0	1	210	false	false	
5274	0	0	79	3448	38	4714	40	16681	73	1583	10	654	12	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
5331	0	0	1	7	5	430	16	6465	28	687	11	1151	15	4983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
5461	0	0	32	1843	56	7943	72	36065	277	6615	61	6745	43	14623	0	0	1	28	2	364	3	1038	6	87	0	0	1	95	false	false	
5751	0	0	13	484	0	0	0	0	73	1301	4	499	3	1039	0	0	13	603	13	1673	3	806	114	2590	25	2563	13	2901	false	false	
6039	0	0	97	2778	31	3578	38	12573	220	3932	26	2781	20	6627	0	0	33	736	4	524	3	506	44	1088	9	1129	1	265	false	false	
6057	30	47	0	0	0	0	0	0	0	0	0	0	0	0	35	75	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
6141	36	14	0	0	0	0	0	0	0	0	0	0	0	0	47	55	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
6329	371	789	0	0	0	0	0	0	0	0	0	0	0	0	78	220	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
6972	0	0	48	2300	61	8869	68	30305	207	4308	50	6840	37	14209	0	0	0	0	2	298	0	0	0	0	0	0	0	0	false	false	
7009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
7045	0	0	37	1907	12	1698	9	2713	42	1057	7	972	5	1297	0	0	21	820	12	1797	3	869	49	1053	12	1350	1	164	false	false	
7157	0	0	29	629	1	106	0	0	54	1009	5	604	6	2056	0	0	22	801	6	856	0	0	161	1821	2	177	0	0	false	false	
7166	0	0	15	1352	58	8566	86	39544	206	6109	100	10472	62	15802	0	0	0	0	0	0	0	0	3	169	1	145	0	0	false	false	
7456	9	117													15	161													true	true	
7634	27	189	0	0	0	0	0	0	0	0	0	0	0	0	19	50	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
8033	0	0	3	66	1	94	2	881	157	3951	44	5535	18	3295	0	0	0	0	0	0	0	0	30	622	18	1569	13	2547	false	false	
8417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
8462	0	0	32	948	4	312	1	563	159	2951	9	1015	7	1515	0	0	18	693	9	1272	1	291	132	2550	28	3793	11	2346	false	false	
8547			490	9585	151	12272	112	28755	1150	8981	99	3219	62	6323			154	2667	68	4386	21	5545	298	2075	30	1061	6	254	false	false	
8631			16	597	10	1366	10	3651	51	1208	3	221	3	1392			3	34	0	0	1	500	15	196	0	0	0	0	false	false	
9357	0	0	2	45	10	1408	31	13875	269	6366	114	9747	160	41725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
9553	0	0	7	208	4	593	1	281	38	992	8	1043	4	1575	0	0	38	1519	44	5372	24	5704	88	1591	51	5267	50	11952	false	false	
9807	0	0	48	3329	120	18556	232	115341	278	7516	80	10605	54	20918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
9955	46	160													94	254													true	true	
10157	0	0	19	493	1	26	1	737	50	710	4	391	4	1636	0	0	36	1323	22	3084	13	3323	171	4130	39	4997	8	1791	false	false	
10250	0	0	45	2164	58	8356	54	22477	570	11493	128	11868	45	16300	0	0	0	0	2	394	0	0	4	87	0	0	0	0	false	false	
10849	0	0	76	2264	36	5252	36	15987	137	2764	8	854	10	4288	0	0	46	1303	14	1901	9	2692	101	1945	25	2229	19	3661	false	false	
10858			36	1536	33	4561	33	13220	5670	27336	116	6717	52	11533			60	3050	70	8892	11	2997	345	9744	89	7958	29	4601	false	false	
11145	0	0	97	3517	59	7387	29	10310	59	1485	20	1930	4	1459	2	3	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
11640	0	0	85	2349	29	2679	32	9858	322	6277	34	4212	20	7109	0	0	67	1831	28	2999	5	1779	132	2528	35	3085	11	2175	false	false	
11837			13	661	5	660	19	11891	34	918	14	2143	21	12243	6	4													true	false	
12030	0	0	253	8167	67	9050	61	25342	891	17369	49	7366	30	10345	0	0	162	6701	45	9313	23	5067	117	3683	2	298	0	0	false	false	
12058	128	267													79	262													true	true	
12142	0	0	46	1769	21	2476	23	9363	121	2145	12	928	4	1016	0	0	17	676	3	444	6	2368	34	817	6	365	8	2597	false	false	
12245	0	0	94	4125	46	5839	16	7284	84	1168	9	989	0	0	0	0	3	63	2	107	1	239	0	0	0	0	0	0	false	false	
12311	0	0	2002	89255	2169	273335	2438	982061	11576	331136	1660	186703	1553	512335	0	0	185	8086	120	14638	39	10541	471	12212	90	10299	25	6007	false	false	
12647	0	0	22	683	15	2170	9	2844	98	2494	16	1665	2	590	0	0	11	613	3	377	3	909	41	518	14	1734	5	1803	false	false	
12656	4	41													11	44													true	true	
12937	0	0	8	591	19	3341	44	20739	50	1079	8	835	6	2870	0	0	0	0	1	130	0	0	0	0	0	0	0	0	false	false	
12946	0	0	80	2632	46	4889	50	21122	588	9621	63	5679	28	7948	0	0	25	770	14	1788	12	3425	18	340	3	332	1	294	false	false	
12955	0	0	24	1860	18	2558	39	21022	139	3044	24	3320	27	6996	0	0	0	0	1	139	2	626	0	0	0	0	0	0	false	false	
13037			74	2685	48	9659	32	9189	1238	6234	49	6340	10	2503	7	3													true	false	
13103	0	0	95	4572	143	19891	158	64247	454	10604	89	11266	51	17542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
13251	173	724	0	0	0	0	0	0	0	0	0	0	0	0	29	505	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
13309	0	0	192	9832	123	20445	125	64819	547	17321	90	14708	75	37276	0	0	1	71	0	0	0	0	1	36	0	0	2	708	false	false	
13457	13	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	692	10	1286	5	1355	206	2999	16	1494	4	821	false	true	
14052	0	0	80	5126	21	3111	10	4635	202	5276	10	1716	3	917	42	27	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
14155	0	0	49	1466	2	275	0	0	448	8312	30	3813	16	4668	0	0	33	1218	14	1908	3	813	443	7064	35	4072	5	1613	false	false	
14258			9	503	23	3004	62	25609	283	5820	74	7832	81	25921			2	128	1	245	1	359	4	119	1	193	1	469	false	false	
14409	0	0	249	10225	595	75845	803	327699	3990	115358	841	94131	950	336762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
14454	0	0	12	615	5	620	7	1068	51	1151	2	155	6	1595	14	41	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
14650	51	84													7	67													true	true	
14753	10	63	0	0	0	0	0	0	0	0	0	0	0	0	47	267	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
14865	0	0	36	1508	24	3196	10	4672	122	3069	12	1288	7	1952	0	0	16	750	17	2009	10	2092	116	3271	39	4263	20	5072	false	false	
14940	0	0	1	63	2	401	24	12198	114	1338	5	349	3	1273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
15536			50	2593	85	12632	102	40141	104	3068	38	4295	50	15083			1	21	0	0	1	329	0	0	0	0	0	0	false	false	
16337	0	0	104	3975	55	7378	60	27716	303	6388	50	5397	29	7479	0	0	2	16	2	254	0	0	3	73	0	0	0	0	false	false	
16458	0	0	29	1220	45	5606	65	35471	280	5923	32	2891	15	6224	15	25	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
16551	0	0	166	4096	45	5351	6	977	422	6221	30	2318	2	270	0	0	22	841	4	476	1	368	42	323	4	419	2	421	false	false	
16748	31	52															0	0	0	0	1	281	4	89	1	100	0	0	false	true	
16944	26	31	0	0	0	0	0	0	0	0	0	0	0	0	23	15	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
16953	23	85	0	0	0	0	0	0	0	0	0	0	0	0	16	216	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
17110			0	0	0	0	0	0	3	31	1	155	10	6104															false	false	
17147	0	0	99	4319	77	10644	95	41511	690	17157	134	14898	151	48470	0	0	12	478	3	534	2	772	64	2214	16	2158	3	723	false	false	
17259	45	58	0	0	0	0	0	0	0	0	0	0	0	0	135	38	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
17464	0	0	143	6928	250	36324	82	53903	1246	26315	238	23302	177	52226	0	0	10	319	19	952	10	598	6	190	1	126	0	0	false	false	
17549	0	0	33	1586	19	3171	28	14940	57	1356	8	1126	7	3325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
17839	0	0	117	6134	29	2886	29	10706	265	10381	31	3133	20	6539	0	0	21	825	13	1820	9	2638	53	3345	16	1720	7	1396	false	false	
17950	0	0	91	3387	66	9333	23	8211	258	3400	32	3506	10	3063	0	0	50	1804	31	4356	17	5540	287	4828	15	1872	7	1769	false	false	
18050	0	0	130	5523	57	7261	103	21445	541	6876	20	2266	1	320	0	0	109	3961	24	3582	9	3136	236	2209	6	901	1	5	false	false	
18135	0	0	10	373	28	4517	18	5314	77	2319	34	4330	32	10179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
18368	0	0	8	212	19	1301	81	32958	276	7024	105	10365	118	35636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
18377	0	0	0	0	2	106	0	0	0	0	0	0	0	0	0	0	2	58	4	603	2	522	0	0	0	0	0	0	false	false	
18827	0	0	27	1218	21	2235	24	6805	48	1059	5	323	8	1745	0	0	1	10	1	81	0	0	2	80	1	203	0	0	false	false	
18836			115	3723	27	4020	21	6978	2	59	2	372	2	994	60	6													true	false	
18854	0	0	13	242	0	0	12	3641	7	78	2	339	3	562	0	0	40	1016	8	912	0	0	114	1719	12	828	1	76	false	false	
18957	76	157	0	0	0	0	0	0	0	0	0	0	0	0	57	116	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
19356	0	0	15	366	8	783	11	5287	18	350	10	1525	15	5921	0	0	5	121	4	486	2	510	10	117	1	173	1	91	false	false	
19730	0	0	201	8113	217	30644	276	116878	414	13263	151	18568	148	57675	0	0	24	992	10	1511	4	1479	47	1199	9	1107	2	242	false	false	
19936	0	0	98	2883	25	3748	20	7783	283	2599	18	591	13	2717	37	62	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
19972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
20053	0	0	11	758	1	144	0	0	82	1536	6	601	0	0	8	88	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
20147	57	65	0	0	0	0	0	0	0	0	0	0	0	0	92	65	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
20259	11	92	0	0	0	0	0	0	0	0	0	0	0	0	5	26	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
20370	0	0	41	1236	46	3738	83	23706	216	3711	41	4509	9	2168	0	0	1	58	2	347	1	121	0	0	0	0	0	0	false	false	
20512	162	42	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
20633	0	0	95	1725	39	4554	41	15783	54	1202	4	461	3	745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
20754	0	0	0	0	1	103	0	0	15	343	5	679	0	0	10	71	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
20839	0	0	53	1840	25	2635	67	27703	205	3418	20	2718	17	2463	0	0	28	862	6	802	9	2103	1	48	0	0	1	275	false	false	
20857	0	0	9	377	6	474	7	1620	25	421	10	1309	10	2498	0	0	13	351	14	1770	4	780	624	2115	16	1557	27	4306	false	false	
20866			21	1829	45	6843	35	15070	178	2990	33	3628	13	3930			3	210	2	455	1	394	0	0	0	0	0	0	false	false	
21256	7	32													5	6													true	true	
21359	11	45													32	144													true	true	
21630	0	0	15	275	5	1009	6	2046	161	3723	6	818	0	0	0	0	3	103	1	115	1	350	16	485	2	236	0	0	false	false	
21658	0	0	119	5010	24	4261	19	8890	200	4045	30	2025	4	1094	146	277	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
22048	0	0	216	5049	34	4616	23	10053	566	12489	87	10119	64	29293	0	0	4	191	1	91	1	93	67	1646	24	2668	40	12837	false	false	
22235	0	0	111	3720	60	9197	97	45250	11	320	11	1504	3	1602	0	0	39	1275	23	3368	4	1226	15	268	6	727	3	833	false	false	
22356	0	0	123	4833	107	13052	51	16797	376	6903	65	5636	41	9409	0	0	43	1943	26	3407	12	3250	213	4347	63	6889	17	2600	false	false	
22459	0	0	35	979	24	1903	19	2791	119	2360	27	2062	25	3086	0	0	53	1739	12	1414	2	757	170	1673	2	156	0	0	false	false	
22543	0	0	55	2008	33	4978	29	11503	101	1587	2	161	3	973	0	0	2	103	2	318	0	0	0	0	0	0	0	0	false	false	
22552	64	147	0	0	0	0	0	0	0	0	0	0	0	0	119	374	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
22730	85	109	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
22936	0	0	90	2854	56	6839	43	16078	380	7063	27	3117	10	2344	0	0	39	1309	13	1454	6	1867	62	1294	19	1788	6	1349	false	false	
22954	0	0	45	4069	11	2113	6	1624	146	3540	9	1056	4	850	58	183	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
23036	0	0	142	6520	87	12023	77	33620	349	8375	40	3278	28	9306	0	0	11	322	5	508	3	507	7	90	1	1	0	0	false	false	
23045	58	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	244	2	321	0	0	1	27	2	422	0	0	false	true	
23241	0	0	603	19927	278	33278	232	82844	3532	55256	278	27887	226	60712	0	0	581	17485	188	21183	55	15154	717	12556	92	9623	23	5444	false	false	
23456	69	178	0	0	0	0	0	0	0	0	0	0	0	0	86	153	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
23504	0	0	43	1836	147	13581	213	50613	828	17038	100	9203	41	8303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
23540	0	0	6	255	4	554	4	1466	151	2327	0	0	3	1082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
23643	275	331	0	0	0	0	0	0	0	0	0	0	0	0	3	10	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
23755	0	0	41	1460	39	4632	30	12279	107	2641	19	2102	13	3744	0	0	2	94	3	514	1	345	10	118	0	0	0	0	false	false	
23812	0	0	115	4498	121	16463	159	59286	447	8226	99	7824	98	28668	0	0	0	0	2	345	2	950	2	104	0	0	1	370	false	false	
24006	0	0	9	538	48	7813	62	30385	155	3783	31	3177	32	10303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
24266	0	0	64	2953	169	25308	225	102721	2460	44206	264	22050	206	47902	0	0	7	415	10	1153	21	6408	96	2455	34	2651	23	5059	false	false	
24453	0	0	59	2493	31	4451	14	4682	52	1271	4	645	7	2620	0	0	0	0	0	0	1	290	0	0	0	0	0	0	false	false	
24659	0	0	15	729	7	950	3	1189	69	1966	18	2235	4	1120	24	113	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
24668	0	0	51	2317	31	3832	21	9492	86	1980	21	1902	6	2108	40	50	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
24855	1	15	0	0	0	0	0	0	0	0	0	0	0	0	4	116	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
24949	0	0	94	4618	93	17213	87	38788	395	10121	74	9073	59	19955	26	121	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
25357	126	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	388	false	true	
25647	0	0	26	1268	24	4008	15	5754	49	1174	11	1446	6	1747	0	0	0	0	0	0	3	648	0	0	0	0	0	0	false	false	
25852	0	0	185	6872	86	12410	50	23146	333	10876	42	5646	21	6287	0	0	47	2156	17	2271	2	666	187	4130	9	984	1	267	false	false	
26149	0	0	72	2816	13	1515	14	6695	109	5132	8	1155	4	1397	0	0	12	473	3	403	1	241	10	826	0	0	0	0	false	false	
26233	0	0	19	948	27	4706	39	20308	103	2966	16	2857	15	7647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
26242	0	0	89	3633	52	6223	54	32101	738	14626	10	957	3	393	0	0	10	416	6	662	2	396	5	38	0	0	0	0	false	false	
26457	0	0	5	107	0	0	2	675	10	224	1	150	0	0	0	0	52	2057	18	2759	4	913	57	786	0	0	0	0	false	false	
26756	0	0	6	179	2	255	1	321	39	768	7	777	2	390	0	0	10	238	7	742	2	324	34	645	7	547	10	2587	false	false	
26765	0	0	14	378	3	427	3	1331	21	201	0	0	1	351	0	0	2	113	3	446	0	0	57	927	6	963	5	1452	false	false	
26859	0	0	44	1512	44	5882	73	26866	212	5198	72	7301	64	17439	0	0	2	41	1	137	0	0	9	93	1	125	0	0	false	false	
26916	0	0	107	4174	86	10377	75	25920	282	4721	26	2284	11	1128	0	0	7	175	1	148	6	1662	0	0	0	0	0	0	false	false	
27548	0	0	104	4825	87	13066	63	24842	357	7091	48	4178	33	11329	0	0	9	515	6	559	3	738	9	166	2	237	1	207	false	false	
27614			44	2020	46	5892	23	12365	61	1219	11	1205	5	1672			9	418	12	1604	1	255	5	35	0	0	0	0	false	false	
27838	0	0	17	1143	40	6204	37	14362	209	6708	67	7434	39	13020	0	0	0	0	0	0	1	146	0	0	0	0	0	0	false	false	
27847	343	453	0	0	0	0	0	0	0	0	0	0	0	0	168	409	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
28013	0	0	13	616	38	5917	96	38569	7	160	1	105	1	440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
28152	0	0	24	798	11	1398	9	2912	52	1008	5	479	12	3562	0	0	31	1007	25	1647	5	1586	34	847	3	233	0	0	false	false	
28255	0	0	38	1234	9	1236	10	4894	96	2173	8	889	14	4273	0	0	28	913	7	995	3	1134	102	1366	5	767	4	1029	false	false	
28349	180	127													12	57													true	true	
28406	0	0	1	9	0	0	2	629	1	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
28572	0	0	2	187	15	1371	12	2650	0	0	0	0	0	0	0	0	2	61	1	92	0	0	0	0	0	0	0	0	false	false	
28732	0	0	21	725	12	1471	11	3717	44	1087	8	785	10	2880	0	0	5	183	5	664	3	1141	6	206	3	560	0	0	false	false	
29104	0	0	31	1438	67	7658	93	34809	649	13697	41	2509	23	8794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
29159	0	0	4	129	2	242	2	579	29	486	6	580	4	794	0	0	5	120	0	0	1	231	37	492	6	534	3	856	false	false	
29252	0	0	56	2367	32	3459	35	18275	110	2181	18	1966	19	8157	10	4	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
29636	0	0	240	8113	69	9880	59	20630	1436	21819	55	5359	15	6419	0	0	657	15808	94	10808	58	16836	470	4066	0	0	0	0	false	false	
29850	61	277	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
29944	6	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	true	
29953	0	0	36	2499	21	3412	20	10312	119	2924	13	1222	4	819	0	0	11	350	12	1647	5	1844	57	1663	8	1380	0	0	false	false	
30025	0	0	31	1312	62	7648	102	40478	379	8142	34	2757	18	4124	0	0	6	231	7	654	3	551	30	339	0	0	3	944	false	false	
30052	0	0	32	1001	10	1184	3	627	43	781	2	270	1	215	1	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
30146	0	0	18	398	3	375	3	804	152	2203	6	618	5	1941	0	0	13	421	3	354	0	0	32	411	5	593	2	533	false	false	
30155	0	0	20	655	2	274	4	1076	142	3364	10	1076	6	1659	0	0	33	1728	27	3975	18	5932	304	14211	53	6703	8	1709	false	false	
30258	0	0	142	6257	111	14813	115	38316	269	6213	38	4372	30	11375	8	15	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
30418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
30502	0	0	81	3341	78	9884	94	35144	322	5410	20	2010	28	7376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
