"IDRSSD"	RCON9999	RSSD9017	RSSD9050	RSSD9130	RSSD9200	RSSD9220	
	MICR9999REPORT DATE	NM_LGL	ID_FDIC_CERT	CITY	STATE_ABBR_NM	ZIP CODE	
37	20040630						
242	20040630						
279	20040630						
354	20040630						
439	20040630						
457	20040630						
505	20040630						
1146	20040630						
1155	20040630						
1351	20040630						
1454	20040630						
1557	20040630						
1632	20040630						
1669	20040630						
1829	20040630						
1856	20040630						
2040	20040630						
2161	20040630						
2376	20040630						
2451	20040630						
2554	20040630						
2732	20040630						
2750	20040630						
2938	20040630						
2956	20040630						
3252	20040630						
3458	20040630						
3506	20040630						
3579	20040630						
3720	20040630						
3953	20040630						
4138	20040630						
4147	20040630						
4156	20040630						
4231	20040630						
4437	20040630						
4745	20040630						
4839	20040630						
5005	20040630						
5050	20040630						
5069	20040630						
5135	20040630						
5210	20040630						
5247	20040630						
5274	20040630						
5331	20040630						
5461	20040630						
5751	20040630						
6039	20040630						
6057	20040630						
6141	20040630						
6329	20040630						
6972	20040630						
7009	20040630						
7045	20040630						
7157	20040630						
7166	20040630						
7456	20040630						
7634	20040630						
8033	20040630						
8417	20040630						
8462	20040630						
8547	20040630						
8631	20040630						
9357	20040630						
9553	20040630						
9807	20040630						
9955	20040630						
10157	20040630						
10250	20040630						
10849	20040630						
10858	20040630						
11145	20040630						
11640	20040630						
11837	20040630						
12030	20040630						
12058	20040630						
12142	20040630						
12245	20040630						
12311	20040630						
12647	20040630						
12656	20040630						
12937	20040630						
12946	20040630						
12955	20040630						
13037	20040630						
13103	20040630						
13251	20040630						
13309	20040630						
13457	20040630						
14052	20040630						
14155	20040630						
14258	20040630						
14409	20040630						
14454	20040630						
14650	20040630						
14753	20040630						
14865	20040630						
14940	20040630						
15536	20040630						
16337	20040630						
16458	20040630						
16551	20040630						
16748	20040630						
16944	20040630						
16953	20040630						
17110	20040630						
17147	20040630						
17259	20040630						
17464	20040630						
17549	20040630						
17839	20040630						
17950	20040630						
18050	20040630						
18135	20040630						
18368	20040630						
18377	20040630						
18827	20040630						
18836	20040630						
18854	20040630						
18957	20040630						
19356	20040630						
19730	20040630						
19936	20040630						
19972	20040630						
20053	20040630						
20147	20040630						
20259	20040630						
20370	20040630						
20512	20040630						
20633	20040630						
20754	20040630						
20839	20040630						
20857	20040630						
20866	20040630						
21256	20040630						
21359	20040630						
21630	20040630						
21658	20040630						
22048	20040630						
22235	20040630						
22356	20040630						
22459	20040630						
22543	20040630						
22552	20040630						
22730	20040630						
22936	20040630						
22954	20040630						
23036	20040630						
23045	20040630						
23241	20040630						
23456	20040630						
23504	20040630						
23540	20040630						
23643	20040630						
