"IDRSSD"	RCFD3561	RCFD3562	RCFD7701	RCFD7702	RCON3561	RCON3562	RCON7701	RCON7702	
45458					0	0	0.0000	0.0000	
45551					0	0	0.0000	0.0000	
45560					1	10	0.0400	0.0400	
45627					0	0	0.0000	0.0000	
45775					0	0	0.0000	0.0000	
46053					2	45	0.0600	0.1350	
46941					0	0	0.0000	0.0000	
47153					0	0	0.0000	0.0000	
47247					0	0	0.0000	0.0000	
47256					0	0	0.0000	0.0000	
47452					1	3	0.0400	0.0400	
47500					0	0	0.0000	0.0000	
48057					0	0	0.0000	0.0000	
48150					0	0	0.0000	0.0000	
48374					0	0	0.0000	0.0000	
48440					3	539	0.0450	0.0675	
48552					0	0	0.0000	0.0000	
48673					0	0	0.0000	0.0000	
48730					0	0	0.0000	0.0000	
49054					0	0	0.0000	0.0000	
49148					0	0	0.0000	0.0000	
49241					3	21	0.0600	0.0725	
49344					0	0	0.0000	0.0000	
49540					0	0	0.0000	0.0000	
49643					0	0	0.0000	0.0000	
49652					0	0	0.0000	0.0000	
49821					0	0	0.0000	0.0000	
49858					0	0	0.0000	0.0000	
49951					0	0	0.0000	0.0000	
50144					3	17	0.0475	0.1325	
50461					0	0	0.0000	0.0000	
50546					1	3	0.0800	0.0800	
50854					0	0	0.0000	0.0000	
50957					0	0	0.0000	0.0000	
51253					0	0	0.0000	0.0000	
51347					0	0	0.0000	0.0000	
51356					0	0	0.0000	0.0000	
51459					1	8	0.0500	0.0500	
51730					0	0	0.0000	0.0000	
51842					1	29	0.0419	0.0419	
51972					0	0	0.0000	0.0000	
52410					0	0	0.0000	0.0000	
52456					0	0	0.0000	0.0000	
52719					0	0	0.0000	0.0000	
52951					0	0	0.0000	0.0000	
53015					0	0	0.0000	0.0000	
53033	0	0	0.0000	0.0000					
53051					0	0	0.0000	0.0000	
53239					1	16	0.0615	0.0615	
53453					0	0	0.0000	0.0000	
53752					1	4	0.0650	0.0650	
54049					0	0	0.0000	0.0000	
54058					0	0	0.0000	0.0000	
54357					0	0	0.0000	0.0000	
54375					0	0	0.0000	0.0000	
54441					0	0	0.0000	0.0000	
54656					0	0	0.0000	0.0000	
55176					0	0	0.0000	0.0000	
55251					0	0	0.0000	0.0000	
55336					0	0	0.0000	0.0000	
55635					0	0	0.0000	0.0000	
55653					0	0	0.0000	0.0000	
56230					0	0	0.0000	0.0000	
56258					2	123	0.0650	0.0650	
56351					2	452	0.0475	0.0575	
56427					2	69	0.02	0.025	
56548					1	1	0.0000	0.1800	
56557					0	0	0.0000	0.0000	
56717					0	0	0.0000	0.0000	
56726					0	0	0.0000	0.0000	
57040					0	0	0.0000	0.0000	
57134					0	0	0.0000	0.0000	
57228					0	0	0.0000	0.0000	
57255					0	0	0.0000	0.0000	
57451					0	0	0.0000	0.0000	
57572					1	100	0.0375	0.0375	
57956					0	0	0.0000	0.0000	
58074					1	40	0.1400	0.1400	
58207					0	0	0.0000	0.0000	
58225					0	0	0.0000	0.0000	
58243	0	0	0.0000	0.0000					
58355					1	38	0.0750	0.0750	
58551					1	18	0.0600	0.0600	
58636					1	12	0.0725	0.0725	
58757					2	9	0.0700	0.0700	
58971					0	0	0.0000	0.0000	
59259					0	0	0.0000	0.0000	
59316					0	0	0.0000	0.0000	
59352					0	0	0.0000	0.0000	
59679					0	0	0.0000	0.0000	
59754					0	0	0.0000	0.0000	
60143	0	0	0.0000	0.0000					
60219					0	0	0.0000	0.0000	
60330					0	0	0.0000	0.0000	
60433					0	0	0.0000	0.0000	
60545					0	0	0.0000	0.0000	
60554					0	0	0.0000	0.0000	
60648					0	0	0.0000	0.0000	
61122					0	0	0.0000	0.0000	
61355					0	0	0.0000	0.0000	
61476					0	0	0.0000	0.0000	
61533					0	0	0.0000	0.0000	
61757					0	0	0.0000	0.0000	
61832					1	8	0.0625	0.0625	
61953					1	20	0.0600	0.0600	
62044					0	0	0.0000	0.0000	
62101					0	0	0.0000	0.0000	
62147					0	0	0.0000	0.0000	
62651					0	0	0.0000	0.0000	
63050					0	0	0.0000	0.0000	
63069	0	0	0.0000	0.0000					
63078					0	0	0.0000	0.0000	
63201					0	0	0.0000	0.0000	
63359					2	8	0.0750	0.0775	
63573					0	0	0.0000	0.0000	
63733					1	18	0.0650	0.0650	
63742					3	130	0.04	0.0825	
63751					0	0	0.0000	0.0000	
64150					0	0	0.0000	0.0000	
64253					0	0	0.0000	0.0000	
64543					0	0	0.0000	0.0000	
64552					0	0	0.0000	0.0000	
64619	0	0	0.0000	0.0000					
64646					0	0	0.0000	0.0000	
64730					0	0	0.0000	0.0000	
64758					1	15	0.0675	0.0675	
65205					0	0	0.0000	0.0000	
65241					0	0	0.0000	0.0000	
65513	0	0	0.0000	0.0000					
65559					7	192	0.0425	0.0525	
65746					2	25	0.0500	0.0600	
65858					3	115	0.0450	0.0800	
66015	0	0	0.0000	0.0000					
66154					1	18	0.0400	0.0400	
66172					0	0	0.0000	0.0000	
66275					0	0	0.0000	0.0000	
66837					0	0	0	0	
66846					0	0	0.0000	0.0000	
66903					1	50	0.0595	0.0595	
67142					3	187	0.0399	0.0550	
67151					0	0	0.0000	0.0000	
67209					1	200	0.0450	0.0450	
67254					0	0	0.0000	0.0000	
67311					0	0	0.0000	0.0000	
67414					1	100	0.0200	0.0200	
67777					0	0	0.0000	0.0000	
68345					3	159	0.0695	0.0695	
68448					3	105	0.0625	0.0850	
68756					1	5	0.0825	0.0825	
68831					0	0	0.0000	0.0000	
68840					0	0	0.0000	0.0000	
68859					0	0	0.0000	0.0000	
68943					0	0	0.0000	0.0000	
69333					0	0	0.0000	0.0000	
69351					0	0	0.0000	0.0000	
69650					0	0	0.0000	0.0000	
69678					0	0	0.0000	0.0000	
69847					0	0	0.0000	0.0000	
70049					0	0	0.0000	0.0000	
70058					0	0	0.0000	0.0000	
70076					0	0	0.0000	0.0000	
70151					1	298	0.0463	0.0463	
70218					0	0	0.0000	0.0000	
70254					0	0	0.0000	0.0000	
70414					1	1	0.1175	0.1175	
70638					0	0	0.0000	0.0000	
70955					0	0	0.0000	0.0000	
71318					0	0	0.0000	0.0000	
71457					3	94	0.0570	0.0645	
71671					0	0	0.0000	0.0000	
71859					0	0	0.0000	0.0000	
72258					2	41	0.0600	0.0600	
72351					4	30	0.0600	0.0750	
72418					0	0	0.0000	0.0000	
72454					0	0	0.0000	0.0000	
72614					1	8	0.0450	0.0450	
72678					1	198	0.0525	0.0525	
73031					0	0	0.0000	0.0000	
73116					1	220	0.0464	0.0464	
73152					5	107	0.0600	0.0650	
73554					0	0	0.0000	0.0000	
73956					0	0	0.0000	0.0000	
74056					0	0	0.0000	0.0000	
74140					2	189	0.0379	0.0400	
74159					0	0	0.0000	0.0000	
74337					0	0	0.0000	0.0000	
74403					0	0	0.0000	0.0000	
74449					0	0	0.0000	0.0000	
74458					0	0	0.0000	0.0000	
75053					0	0	0.0000	0.0000	
75259					6	9	0.1200	0.1800	
75446					5	351	0.0400	0.0675	
75455					0	0	0.0000	0.0000	
75558					0	0	0.0000	0.0000	
75633	2	383	0.0313	0.0375					
75651					0	0	0.0000	0.0000	
75857					0	0	0.0000	0.0000	
76050					0	0	0.0000	0.0000	
76135					0	0	0.0000	0.0000	
76153					6	30	0.0620	0.0620	
76201	0	0	0.0000	0.0000					
76443					0	0	0.0000	0.0000	
76854					0	0	0.0000	0.0000	
77150					0	0	0.0000	0.0000	
77253					2	95	0.0650	0.0750	
77347					0	0	0.0000	0.0000	
77374					1	29	0.0400	0.0400	
77422					0	0	0.0000	0.0000	
77758					1	33	0.0600	0.0600	
77851					0	0	0.0000	0.0000	
78036					0	0	0.0000	0.0000	
78054					1	6	0.0550	0.0550	
78157					0	0	0.0000	0.0000	
78241					2	109	0.0320	0.0650	
78559					0	0	0.0000	0.0000	
78643					0	0	0.0000	0.0000	
78858					0	0	0	0	
79042					0	0	0.0000	0.0000	
79127					0	0	0.0000	0.0000	
79145					0	0	0.0000	0.0000	
79257					0	0	0.0000	0.0000	
79855					1	4	0.0725	0.0725	
80020					0	0	0.0000	0.0000	
80150					1	40	0.0640	0.0640	
80431					0	0	0.0000	0.0000	
80552					3	300	0.0410	0.0600	
80936					0	0	0.0000	0.0000	
81054					1	39	0.0299	0.0299	
81429					0	0	0.0000	0.0000	
82033					0	0	0.0000	0.0000	
82257					1	3	0.0815	0.0815	
82350					0	0	0.0000	0.0000	
82659					0	0	0.0000	0.0000	
83151					0	0	0.0000	0.0000	
83236					0	0	0.0000	0.0000	
83311					0	0	0.0000	0.0000	
83357					0	0	0.0000	0.0000	
83450					0	0	0.0000	0.0000	
83638	3	881	0.0425	0.1400					
83834					0	0	0.0000	0.0000	
83852					0	0	0.0000	0.0000	
83955					0	0	0.0000	0.0000	
84046					1	25	0.0600	0.0600	
84055					1	50	0.0675	0.0675	
84251					0	0	0.0000	0.0000	
84345					0	0	0.0000	0.0000	
84541					1	58	0.0580	0.0580	
84804					0	0	0.0000	0.0000	
85043					0	0	0.0000	0.0000	
85052					0	0	0.0000	0.0000	
85258					0	0	0.0000	0.0000	
85454					4	71	0.0590	0.0650	
85856					1	15	0.0600	0.0600	
85931					0	0	0.0000	0.0000	
86349					7	424	0.0240	0.0500	
86358					0	0	0.0000	0.0000	
86527					0	0	0.0000	0.0000	
86554					1	3	0.0375	0.0375	
87047					0	0	0.0000	0.0000	
87159					2	59	0.0625	0.0680	
87234					3	128	0.0575	0.0600	
87476					0	0	0.0000	0.0000	
87533					1	32	0.0425	0.0425	
88240					3	422	0.0513	0.1500	
88259					0	0	0.0000	0.0000	
88352					0	0	0.0000	0.0000	
88455					0	0	0.0000	0.0000	
88530					0	0	0.0000	0.0000	
88950					0	0	0.0000	0.0000	
89032					3	24	0.0300	0.0500	
89135					0	0	0.0000	0.0000	
89162					0	0	0.0000	0.0000	
89452					0	0	0.0000	0.0000	
89751					4	70	0.1500	0.1500	
89854					1	7	0.0500	0.0500	
89957					0	0	0.0000	0.0000	
90047					2	56	0.0620	0.0650	
90234					0	0	0.0000	0.0000	
90328					5	85	0.0525	0.0850	
90337					5	623	0.0425	0.0525	
90403					0	0	0.0000	0.0000	
90467					0	0	0.0000	0.0000	
90627					0	0	0.0000	0.0000	
90645					1	50	0.0500	0.0900	
90739					0	0	0.0000	0.0000	
91129					0	0	0.0000	0.0000	
91147					0	0	0.0000	0.0000	
91156					5	383	0.0500	0.0850	
91259					0	0	0.0000	0.0000	
91615					1	146	0.0002	0.0012	
91651					0	0	0.0000	0.0000	
91754					8	832	0.0349	0.1100	
91866					0	0	0.0000	0.0000	
91950					2	34	0.0550	0.0550	
91969					1	2500	0.0475	0.0475	
92050					0	0	0.0000	0.0000	
92144					0	0	0.0000	0.0000	
92162					0	0	0.0000	0.0000	
92630					0	0	0.0000	0.0000	
92706					2	1	0.1500	0.1500	
92854					0	0	0.0000	0.0000	
92902					1	10	0.0650	0.0650	
93244					0	0	0.0000	0.0000	
93329					0	0	0.0000	0.0000	
93413					0	0	0.0000	0.0000	
93543					0	0	0.0000	0.0000	
93619					0	0	0.0000	0.0000	
93628					0	0	0.0000	0.0000	
93721					0	0	0.0000	0.0000	
93758					0	0	0.0000	0.0000	
94139					1	25	0.0675	0.0675	
94447					3	50	0.0345	0.0700	
94456					2	48	0.0700	0.0800	
94522					0	0	0.0000	0.0000	
94755					0	0	0.0000	0.0000	
94858					1	4	0.0550	0.0550	
95051					2	69	0.0525	0.1590	
95659					1	110	0.0575	0.0575	
95725					0	0	0.0000	0.0000	
96254					0	0	0.0000	0.0000	
96357					0	0	0.0000	0.0000	
96553					0	0	0.0000	0.0000	
97055					0	0	0.0000	0.0000	
97279					3	28	0.0325	0.1395	
97457					0	0	0.0000	0.0000	
97804					0	0	0.0000	0.0000	
97943					1	20	0.0525	0.0525	
98351					0	0	0.0000	0.0000	
98454					0	0	0.0000	0.0000	
98463					0	0	0.0000	0.0000	
98548					0	0	0.0000	0.0000	
98557					0	0	0.0000	0.0000	
98641					1	2	0.0700	0.0700	
98717					0	0	0.0000	0.0000	
99004					0	0	0.0000	0.0000	
99059					3	44	0.0315	0.0335	
99143					1	20	0.0450	0.0450	
99255					0	0	0.0000	0.0000	
99442					2	19	0.0210	0.0375	
99536					3	106	0.0310	0.0500	
99853					0	0	0.0000	0.0000	
99974					0	0	0.0000	0.0000	
100160					0	0	0.0000	0.0000	
100236					1	32	0.0450	0.0450	
100357					1	27	0.0650	0.0650	
100553					0	0	0.0000	0.0000	
100562					0	0	0.0000	0.0000	
100843					2	117	0.0420	0.0450	
101019	0	0	0.0000	0.0000					
101037					3	355	0.0500	0.0675	
101233					0	0	0.0000	0.0000	
101327					0	0	0.0000	0.0000	
101345					0	0	0.0000	0.0000	
101439					0	0	0.0000	0.0000	
101671					0	0	0.0000	0.0000	
101738					0	0	0.0000	0.0000	
101952					14	306	0.0400	0.0775	
102155					1	12	0.0700	0.0700	
102333					1	100	0.0500	0.0500	
102342					2	561	0.0503	0.0573	
102539					1	4	0.0300	0.0300	
102557					0	0	0.0000	0.0000	
103134					3	64	0.0393	0.0550	
103255					3	702	0.0600	0.0700	
103536					1	3	0.0995	0.0995	
103554					1	6	0.0800	0.0800	
103563					2	35	0.0400	0.0485	
103602					0	0	0.0000	0.0000	
104038					0	0	0.0000	0.0000	
104056					0	0	0.0000	0.0000	
104234					0	0	0.0000	0.0000	
104430					0	0	0.0000	0.0000	
104542					0	0	0.0000	0.0000	
104663					0	0	0.0000	0.0000	
105026					0	0	0.0000	0.0000	
105044					0	0	0.0000	0.0000	
105053					0	0	0.0000	0.0000	
105071					0	0	0.0000	0.0000	
105222					7	26	0.0600	0.0750	
105530					0	0	0.0000	0.0000	
105633					0	0	0.0000	0.0000	
106359					1	1	0.0000	0.0000	
106377					0	0	0.0000	0.0000	
106452					5	1331	0.0500	0.0699	
106519					2	16	0.0850	0.1100	
106546					0	0	0.0000	0.0000	
106555					0	0	0.0000	0.0000	
106658					0	0	0.0000	0.0000	
107057					2	24	0.0690	0.0690	
107150					2	13	0.0400	0.0725	
107226					0	0	0.0000	0.0000	
107244					0	0	0.0000	0.0000	
107431					0	0	0.0000	0.0000	
107459					0	0	0.0000	0.0000	
107758					0	0	0.0000	0.0000	
108157					3	37	0.0475	0.0575	
108250					0	0	0.0000	0.0000	
108269					1	2	0.1200	0.1200	
108652					0	0	0	0	
108746					0	0	0.0000	0.0000	
108951					0	0	0.0000	0.0000	
109136					13	760	0.0500	0.0600	
109154					0	0	0.0000	0.0000	
109453					0	0	0.0000	0.0000	
109574					0	0	0.0000	0.0000	
109659					10	1249	0.0340	0.0750	
109855					0	0	0.0000	0.0000	
110057					0	0	0.0000	0.0000	
110066					0	0	0.0000	0.0000	
110356					0	0	0.0000	0.0000	
110404					0	0	0.0000	0.0000	
110413					1	1201	0.0004	0.0004	
110655					0	0	0.0000	0.0000	
110758					0	0	0.0000	0.0000	
110936					0	0	0.0000	0.0000	
110945					0	0	0.0000	0.0000	
111157					2	41	0.0625	0.0645	
111205					0	0	0.0000	0.0000	
111559					3	4	0.0800	0.0800	
111661					1	22	0.0400	0.0400	
111942					2	183	0.0599	0.0600	
111951					0	0	0	0	
111979					0	0	0.0000	0.0000	
112163					5	89	0.0650	0.0675	
112332					0	0	0.0000	0.0000	
112444					1	164	0.0475	0.0475	
112510					0	0	0.0000	0.0000	
112556					0	0	0.0000	0.0000	
112837	3	1107	0.0400	0.0488					
112855					0	0	0.0000	0.0000	
113003					0	0	0.0000	0.0000	
113030					0	0	0.0000	0.0000	
113151					0	0	0.0000	0.0000	
113441					0	0	0.0000	0.0000	
113601					0	0	0.0000	0.0000	
113740					2	1777	0.0425	0.0675	
113759					0	0	0.0000	0.0000	
113937					1	20	0.0500	0.0500	
114149					0	0	0.0000	0.0000	
114158					0	0	0.0000	0.0000	
114251					0	0	0.0000	0.0000	
114260					0	0	0.0000	0.0000	
114457					1	25	0.0453	0.0453	
114756					1	16	0.0600	0.0600	
114774					0	0	0.0000	0.0000	
114840					1	14	0.0800	0.0800	
114859					1	8	0.0697	0.0697	
115100					2	348	0.0486	0.0550	
115146					0	0	0.0000	0.0000	
115155					1	40	0.0638	0.0638	
115221					0	0	0.0000	0.0000	
115342					0	0	0.0000	0.0000	
115575					0	0	0.0000	0.0000	
115641					0	0	0.0000	0.0000	
116077					0	0	0.0000	0.0000	
