"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2344	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON2604	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA242	RCONA243	RCONA244	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	
275255	2353	3	669	3359	0	6966	0	0	0	0	0	0	15624	0	957	4457		7759	1055	2353	7008	4257	0	0	2379	4629	751	0	2185	2072	200	0	6294	14493	0	174	
275358	8976	176	5397	18338	0	41220	0	0	0	0	0	0	84746	683	12788	15237		45112	15421	6627	28921	11606	0	0	11157	20076	12323	1556	6677	5246	2092	1222	35647	71275	0	0	
275509	52555	2	562	55551	0	80971	0	0	0	0	0	0	127065	0	95	12559		50127	11824	10648	24608	5262	0	0	7301	17307	24089	1430	1169	4093	6012	1285	80407	126970	0	0	
275657	2082	68	3606	7184	0	17461	0	0	0	0	0	0	13043	0	1154	2527		8434	0	447	7002	2527	0	0	2863	4139	1432	0	1405	1122	0	0	13596	11889	191	0	
275750	53217	12	9405	18183	0	28415	0	0	0	0	0	0	171709	0	17904	10883		41396	66212	7919	23202	6643	0	0	9954	14449	13500	3493	1788	5019	2966	1110	18649	153805	349	0	
275769	1255	3	214	3821	0	6260	0	0	0	0	0	0	7483	0	1436	2342		3491	395	844	3232	2342	0	0	1948	1484	59	0	2036	306	0	0	6043	6047	0	0	
276159	3013	6	1741	8590	0	15732	0	0	0	0	0	0	43851	0	6862	8563		24261	8014	2521	17879	6060	0	0	5465	12414	5685	697	2644	3416	2303	200	13985	36659	0	330	
276355	1850	3	510	5203	0	9492	0	0	0	0	0	0	23869	0	191	6658		13150	2211	1085	10656	6121	0	0	3623	7033	1956	538	2190	3931	237	300	8979	23678	0	0	
276449	7378	7	651	7907	0	15695	0	0	891	0	1386	0	30924	0	507	4829		15007	3710	3138	9199	3032	198	0	3770	5429	4159	1649	1049	1983	1471	326	15028	29526	9	891	
276551	4309	0	883	8667	0	11357	0	0	0	0	0	0	35349	0	8266	11228		10605	9207	3660	9517	10564	0	0	3774	5743	1038	50	2524	8040	664	0	10474	27083	0	0	
276579	2695431	608	21746	535114	32	656576	0	0	0	0	0	0	6569085	0	52816	1103902		294875	2474877	155994	197442	226355	0	0	58418	139024	72459	24974	56450	169905	737467	140080	546067	6495128	88123	21141	
276645	9037	6	1602	6045	0	16319	0	0	0	0	0	0	48733	0	4178	10629		23645	5422	2660	13599	7630	0	0	3474	10125	7150	2896	3730	3900	2068	931	14711	44555	0	0	
276654	7621	0	860	7602	0	14642	0	0	0	0	0	0	37023	0	3828	7077		20946	1379	1745	15233	6622	0	0	3790	11443	4709	1004	2985	3637	113	340	13782	33195	0	0	
276711	13142	4	1001	4651	0	9941	0	0	0	0	0	0	39193	0	1167	5445		20606	0	8265	11169	2516	0	0	3211	7958	6928	2509	410	2106	1935	994	8936	37840	0	186	
276775	3824	0	0	337	0	3167	0	0	0	0	0	0	12872	0	0	1632		7092	324	2571	4437	836	0	0	1484	2953	1057	1598	494	342	0	796	3167	12872	0	0	
276850	38313	54	19168	54976	0	118155	0	0	503	19655	20158	0	236629	0	26934	64168		111900	22248	13785	75773	49821	99	19555	24261	51512	28772	7355	9912	39909	11076	3271	98662	209695	271	0	
276953	13565	2	70	5261	0	5261	0	0	0	0	0	0	28132	0	3795	4114		10453	0	806	9562	4014	0	0	3210	6352	891	0	1264	2750	100	0	5189	24237	0	100	
277053	5158	0	777	7427	0	11730	0	0	0	4500	4500	0	29423	0	9505	13265		6188	4812	1786	5861	11638	0	4500	2700	3161	327	0	3172	8466	1627	0	10953	19918	0	0	
277240	20471	0	145	19748	0	30366	0	0	0	0	0	0	102794	0	1756	35094		39883	7346	5941	26210	30490	0	0	9672	16538	13253	420	14842	15648	4604	0	30221	101038	0	0	
277277	6744	0	0	0	0	0	0	0	0	0	0	0	36770	0	0	4459		25567	0	1311	8536	502	0	0	2966	5619	6831	10151	201	301	1498	2459	0	20940	0	15830	
277558	9713	0	3511	6810	0	16627	0	0	0	0	0	0	38398	0	919	7916		15787	4982	3652	10296	7157	0	0	2977	7398	4784	628	2283	4874	619	140	12921	37479	195	0	
277567	9956	0	505	46169	0	65780	0	0	0	0	0	0	69699	0	1627	11975		15853	31914	3594	13843	11419	0	0	5621	8222	1540	470	5592	5827	204	353	65275	68072	0	0	
277736	9488	7	2096	16512	0	22853	0	0	0	0	0	0	68671	0	2171	14077		32671	12435	6453	29239	13435	0	0	11623	17616	3422	10	2993	10442	642	0	20750	66500	0	0	
277820	24679	240	11728	38753	0	81177	0	0	0	0	0	0	114275	89	13128	31242		33147	25207	8516	27953	27520	0	0	11485	16468	4435	759	15247	12273	3199	523	69209	101058	0	0	
277950	3438	0	1514	4949	0	9570	0	0	0	0	0	0	21599	0	3121	6126		10754	1281	2797	6524	4108	0	0	3895	3649	1699	1511	2464	1972	1035	655	8056	18478	0	0	
278078	11559	0	0	14677	0	26587	0	0	0	0	0	0	94559	0	0	31614		28649	22737	7548	20751	20168	0	0	6433	14318	7898	0	3133	17035	11446	0	26587	94559	0	0	
278153	12752	12	68	11288	0	15364	0	0	0	0	0	0	38747	0	2095	7304		10802	7889	1765	9244	7104	0	0	3648	5596	1521	37	3325	3779	200	0	15284	36652	0	0	
278256	3313	60	5928	6864	0	16484	0	0	99	100	199	0	38475	0	858	7798		16209	11157	4744	12739	6307	99	100	4684	8144	3211	170	3155	3347	1180	116	10487	36249	9	1368	
278555	15152	31	11105	46373	0	102809	0	0	0	6000	6000	0	163458	0	1549	29800		75574	42932	14824	50341	15524	0	0	17571	33337	17324	7342	6437	9087	10009	4268	89331	161909	2342	0	
278733	3579	7	0	6717	0	19463	0	0	0	0	0	0	42356	0	0	12486		21669	4623	3184	2343	351	0	0	6109	13217	2343	0	5068	7067	351	0	19456	42356	0	0	
278751	1622	0	1286	3893	0	7682	0	0	99	0	99	0	8269	0	152	1196		1399	4052	192	1339	1196	99	0	567	772	60	0	100	1096	0	0	6396	8117	0	0	
278818	65480	0	11238	41453	0	68370	0	0	0	0	0	0	217264	0	8933	20354		91512	39918	19368	45721	11450	0	0	21119	24605	34404	11384	4227	7555	7181	1391	57132	208331	0	0	
278957	7631	35	573	13853	0	20852	0	0	0	0	0	0	80753	0	3473	19682		32774	20666	4815	23394	11891	0	0	6976	17110	8503	185	4063	7944	7575	100	20242	76893	2	387	
279105	168909	27	2009	20282	0	51582	0	0	0	0	0	0	542783	0	6973	56829		164470	152575	44115	120376	40975	0	0	30067	90309	38721	5373	14122	26853	15162	692	49546	535810	0	0	
279253	6925	9	3581	39214	0	57714	0	0	0	0	0	0	93580	0	2619	15537		34711	36407	9867	23078	11251	0	0	10391	14004	6216	4100	6436	5652	1960	1489	54124	90961	0	0	
279338	4018	34	0	59075	0	77913	0	0	0	6619	6619	0	160113	0	0	28556		59764	67775	50	33656	20331	0	6619	12944	20712	23619	2489	7453	12878	7625	600	77879	160113	0	0	
279673	21056	0	21	4325	0	14543	0	0	0	0	0	0	54286	0	945	4392		18058	10780	7714	12768	2841	0	0	6014	6754	4724	566	397	2444	1424	127	14522	53341	0	0	
279842	6438	51	1232	12998	0	27029	0	0	0	0	0	0	158719	0	3394	43586		72701	35995	19206	44991	29462	0	0	12728	32263	23385	4325	8097	21366	10912	3211	25746	155126	0	199	
279954	5255	0	2852	42097	0	51554	0	0	274	5944	6218	0	76624	0	9927	19030		41027	11311	11225	21600	10145	198	0	7773	13827	10336	9091	7128	3939	4020	3944	47995	59001	707	7696	
280044	37792	54	8244	105463	0	195652	0	0	0	200	126571	0	586285	0	47581	210110		181685	156698	35798	128694	166052	0	93813	43903	86300	44668	6814	63160	102892	43416	642	187354	538704	0	0	
280110	2013943	20633	555374	2658205	1776	2994541	0	0	0	246342	1041312	0	41822094	0	2075323	2918037		8986255	27903859	2557322	4564777	1418020	0	622500	1993092	2591762	2894436	1506965	835875	584310	825666	672186	2386687	39626317	30071	120454	
280138	5445	0	8754	10024	0	27993	0	0	0	0	0	0	38046	0	578	8225		19294	5082	5406	13692	4675	0	0	4029	9667	4290	1308	2441	2234	2113	1437	19239	37468	0	0	
280352	1951	2	1312	3834	0	8468	0	0	0	0	0	0	15198	0	1892	6444		5918	885	449	5830	6444	0	0	2657	3173	88	0	4373	2071	0	0	7154	13306	0	0	
280558	7130	0	1381	7252	0	10881	0	0	0	0	0	0	15566	0	106	746		6648	1041	798	4758	175	0	0	1585	3173	1890	0	0	175	571	0	9500	15460	0	0	
280624	27953	13	2	11701	0	13906	0	0	0	0	0	0	156280	0	2965	27240		24367	76720	7243	15117	7090	0	0	5030	10489	4231	4617	2146	4944	10132	10018	13891	153315	0	0	
280950	12345	3	4203	11262	0	39206	0	0	0	0	0	0	54571	0	1494	5318		33775	3133	4551	28029	4398	0	0	9577	18452	4875	871	1926	2472	715	205	35000	53077	0	0	
281144	7901	0	1589	22650	0	30027	0	0	0	0	0	0	120177	0	0	30625		62851	18800	9116	48408	24836	0	0	18329	30079	13326	1117	7834	17002	5589	200	28438	120177	0	0	
281210	49474	2	9183	16672	0	34295	0	0	0	0	0	0	96386	0	21159	10942		28738	7232	5632	13470	5676	0	0	6275	8746	7690	6027	3183	2493	2723	2543	24856	75227	254	0	
281416	256165	18	9460	28960	0	61894	0	0	0	0	0	0	584208	0	82740	64002		220164	43877	34630	106580	37709	0	0	38720	67993	95902	17549	18114	19595	22874	3419	51783	497595	633	3873	
281751	2605	0	261	1857	0	3228	0	0	0	0	0	0	8932	0	1441	900		5111	316	576	3986	800	0	0	1735	2251	1125	0	300	500	100	0	2967	7491	0	0	
281845	11827	0	1706	8079	0	20736	0	0	0	0	0	0	40267	0	15445	15870		9642	2928	3009	6541	8702	0	0	2148	4404	2260	830	4359	4343	6168	1000	19030	24822	0	0	
282048	5864	0	1879	7210	0	18169	0	0	0	0	0	0	24086	0	557	3597		14587	38	5055	10651	2155	0	0	3710	6941	2896	1040	946	1209	841	601	16290	23430	0	99	
282141	227547	730	23285	95821	0	117495	0	0	0	58559	58559	0	1058086	0	45493	147520		291294	391725	53351	187772	90040	0	29805	76340	111432	85517	18005	27825	62215	52651	4829	93480	1012593	0	0	
282226	21313	1	14619	32256	0	67046	0	0	0	0	0	0	83817	0	2287	12638		41161	8705	11219	34596	11653	0	0	18648	17329	4894	290	4195	7886	557	0	52426	81530	0	0	
282329	44596	32	1246	106906	0	198483	0	0	0	0	0	0	481422	0	5960	104906		229376	102544	54227	175644	78618	0	0	68871	106773	40914	12820	33280	45338	17267	9020	197205	475462	0	0	
282824	37280	0	1065	13574	0	24194	0	0	0	0	0	0	92398	0	853	13463		41655	0	7375	25014	8399	0	0	8637	16377	13402	3239	2867	5532	2622	2442	23129	91545	0	0	
283054	15941	44	4732	56124	0	91967	0	0	0	0	0	0	238482	0	19540	71769		72643	78129	9322	60987	65687	0	0	26405	36608	9627	3	27726	38407	5636	0	87191	218631	0	311	
283157	2684	0	5	5349	0	8310	0	0	0	0	0	0	24717	0	366	3945		15037	3050	3931	11524	2606	0	0	6813	4711	3105	408	741	1865	1198	141	8305	24351	0	0	
283438	56465	291	116618	69318	0	189575	0	0	0	0	0	0	116693	0	22135	32494		24760	2974	3170	18390	29619	0	0	7258	12134	5071	297	7996	21623	1998	877	72666	94558	0	0	
283652	2226	1	0	20715	0	23606	0	0	0	0	0	0	50678	0	7178	23154		11081	14217	4923	8487	21578	0	0	4600	3887	2379	215	13579	7999	1258	318	23605	42412	0	1088	
283737	24591	20	3722	51233	0	86473	0	0	0	0	0	0	232584	0	1775	49475		103737	54781	25945	61595	29341	0	0	17718	43877	38648	3494	9751	19590	19209	925	82719	230809	12	0	
283858	8640	1	7045	12117	0	26988	0	0	0	2277	2277	0	42203	0	1705	5716		14077	13770	3332	7121	3750	0	1087	2714	4407	4309	2647	969	2781	1190	776	19942	40498	0	0	
283867	7784	0	5028	40453	0	54252	0	0	1400	0	1400	0	71518	0	1831	17660		31864	14209	5342	16748	9138	1400	0	6845	9903	13303	1813	5183	3955	7839	683	49224	69587	0	100	
284154	4612	5	79	5988	0	8324	0	0	595	0	595	0	22863	0	3200	7474		8372	2406	1553	6693	6924	397	0	3121	4081	1071	99	4238	2686	550	0	8240	19563	0	100	
284239	4145	0	0	8477	0	15406	0	0	0	0	0	0	47810	0	2801	13370		20777	9519	3286	18397	10319	0	0	7060	11620	2036	61	5064	6048	1958	300	15406	45009	0	0	
284248	5033	6	440	7670	0	13666	0	0	0	0	0	0	42126	0	1000	3839		15007	18247	851	10956	2662	0	0	2932	8024	3663	388	603	2059	1177	0	12960	41126	260	0	
284332	50348	1	1224	27577	0	30239	0	0	0	0	0	0	139850	0	27187	30945		39172	19385	14645	31440	23457	0	0	11301	20139	7171	561	7885	15572	7288	200	29014	112663	0	0	
284408	10233	1	953	11217	0	12669	0	0	0	0	0	0	26131	0	2270	2572		10920	2406	2057	7500	1781	0	0	1842	5658	2587	833	425	1356	491	300	11715	23790	0	71	
284556	6658	9	803	11309	0	13958	0	0	2521	0	2521	0	67457	99	4077	13569		34572	12658	2398	28441	11270	2511	0	7837	20604	4053	2078	2963	8307	1453	846	13146	53739	0	9542	
284743	8340	0	315	4686	0	9933	0	0	0	0	0	0	43023	0	2468	2720		22127	9836	5205	13978	2219	0	0	3879	10099	6762	1387	624	1595	401	100	9618	40555	0	0	
284819	245768	305	4199	126046	0	175721	0	0	3891	38336	42227	0	1923811	0	171452	212311		469270	996462	99387	213922	157831	3690	32468	69620	145216	236342	18092	59759	98073	48817	5662	170881	1751212	336	1147	
284958	3238	0	306	1999	0	5083	0	0	0	0	0	0	15917	0	1808	2306		8232	2141	1933	6377	2049	0	0	2069	4347	1800	16	606	1443	257	0	4777	14109	0	0	
285151	6560	13	5774	13891	0	24926	0	0	0	0	0	0	29607	0	4261	3528		10101	9418	3229	6653	2739	0	0	2798	3855	3417	30	777	1962	789	0	19063	25342	76	4	
285348	26046	6	9467	22078	0	39664	0	0	0	0	0	0	92359	0	6890	18287		33495	14530	7212	25773	14595	0	0	9463	16310	7355	368	2662	11933	3360	332	30082	85469	109	0	
285544	38377	27	0	31577	0	50292	0	0	0	0	0	0	154308	0	4512	33727		17582	64623	4169	10638	22755	0	0	4353	6285	3709	3235	9779	12976	8016	2956	50260	149546	5	250	
285553	2689	2	649	4477	0	6960	0	0	0	0	0	0	17583	0	2643	2023		11420	1451	2189	8057	1523	0	0	2742	5315	3360	3	475	1048	500	0	6309	14940	0	0	
285740	165074	34	3554	14526	0	32102	0	0	5181	0	5181	0	263767	0	20212	28730		54090	15873	12143	25783	13316	0	0	11606	18621	16113	7750	3050	10830	8156	6694	28505	243555	9	0	
285759	5785	13	213	11349	0	18382	0	0	0	0	0	0	33255	0	2451	6746		19168	1557	1128	13458	6221	0	0	6263	10996	1909	0	3200	3021	524	0	18156	30804	0	0	
285777	2928	0	1	173	0	1368	0	0	0	0	0	0	16536	0	302	1352		11256	1000	2394	7179	747	0	0	2538	4641	3744	333	206	543	603	0	1367	16234	0	0	
285852	5730	241	988	9765	0	32850	0	0	0	0	0	0	73143	0	19674	20331		36025	11057	6822	20173	18681	0	0	8838	14303	11572	1313	7762	11030	1434	105	31540	53469	81	0	
285928	7906	36	5302	12842	0	37275	0	0	4393	202	4595	0	80744	0	4903	17314		42242	13282	11963	31900	14358	2512	102	14127	19442	7942	731	5926	8432	2856	100	31937	69302	0	6539	
286251	2337	0	1012	3349	0	7634	0	0	0	0	0	0	12813	0	1198	2666		7810	0	0	7298	2466	0	0	3877	3423	510	0	1507	959	200	0	6622	11615	0	0	
286457	4393	0	1017	5886	0	7348	0	0	0	0	0	0	17425	0	639	2478		6059	4495	1757	4354	1661	0	0	1476	2894	1418	271	755	906	671	146	6331	16688	0	98	
286466	10966	15	448	82433	0	117884	0	0	0	0	0	0	151690	0	4987	31185		44179	65360	15950	42546	28623	0	0	24001	18545	1569	64	16009	12614	2562	0	117411	144328	10	2375	
286840	1674	0	906	1053	0	4013	0	0	2475	2094	4569	0	19548	0	8	6271		11603	0	2189	6869	3996	1386	975	3954	4735	2816	98	740	3696	1730	105	3107	17262	0	2278	
286952	12315	2	0	21037	0	39384	0	0	0	0	0	0	58055	0	0	8965		28201	8574	4698	20292	4419	0	0	7002	13290	5269	2640	4023	2396	2041	505	39268	57903	114	152	
287007	48106	18	12261	36383	0	67092	0	0	0	0	0	0	70796	0	4736	5816		9536	7337	2164	6745	4616	0	0	2390	4355	1355	1436	1321	3296	270	930	54813	66060	0	0	
287155	2221	5	327	3296	0	6001	0	0	0	0	0	0	14693	0	2940	3265		7797	1410	648	6379	2941	0	0	1949	4430	1069	349	658	2283	215	108	5669	10862	0	891	
287342	1528	0	1266	3006	0	6169	0	0	0	0	0	0	19104	0	1011	2641		10151	4784	727	5917	2341	0	0	1873	4044	3048	1186	516	1825	200	100	4903	18093	0	0	
287351	25102	26	10340	31959	0	63101	0	0	0	0	0	0	127301	0	5578	10759		63089	28351	11252	36749	5728	0	0	11267	25482	15729	10611	2397	3331	3033	1998	52704	121723	31	0	
287445	51210	27	5338	12809	0	24624	0	0	0	0	0	0	200334	0	29067	29687		44403	75034	12158	29440	22965	0	0	6860	22580	11416	3548	8516	14449	5064	1658	19259	171267	0	0	
287539	54421	9	0	44492	0	54469	0	0	0	0	0	0	152986	0	0	36880		47945	13740	8213	38406	28494	0	0	13997	24409	9207	332	11601	16893	7934	452	54460	152986	0	0	
287650	1123	0	2929	2448	0	11645	0	0	891	0	891	0	18630	0	2030	7900		8193	1414	851	6437	6499	891	0	1671	4886	1264	372	2170	4591	685	454	8716	15709	0	891	
287856	5466	0	1700	5526	0	10534	0	0	0	0	0	0	10327	0	617	1025		3836	0	1061	3693	1025	0	0	1646	2047	93	50	678	347	0	0	8834	9710	0	0	
287922	10036	1	2822	3121	0	8414	0	0	93	0	93	0	24076	0	15	1646		12394	0	2520	4810	875	0	0	1878	2932	3649	3935	660	215	199	572	5591	24061	0	0	
287959	8417	4	7275	10566	0	28446	0	0	0	0	0	0	56725	0	14969	13212		25557	9539	7025	15850	10642	0	0	7356	10016	7121	1064	6356	4680	1824	352	21167	41756	0	0	
288152	1860	0	398	1249	0	3665	0	0	0	0	0	0	6880	0	75	390		4100	531	612	2226	390	0	0	835	1391	1874	0	0	390	0	0	3267	6805	0	0	
288358	10100	34	18690	29144	0	65322	0	0	0	0	0	0	74345	0	10061	25560		27091	11594	3216	20267	20464	0	0	10222	11109	5173	587	13283	7181	4896	200	46582	64284	16	0	
288376	17439	11	1506	12867	0	30561	0	0	0	0	0	0	156135	0	17736	70474		53848	14374	15195	39108	46918	0	0	22302	16806	5140	9600	14444	32474	12910	10646	28989	138003	55	396	
288750	7858	0	6185	6260	0	16843	0	0	0	0	0	0	33277	0	3761	9224		13156	3039	2100	12394	8528	0	0	4879	7515	712	50	2182	6346	696	0	10658	29516	0	0	
288853	162863	154	8482	220019	0	324876	0	0	0	0	0	0	447062	0	5200	18101		68927	197171	21144	54057	14076	0	0	28884	27531	8638	3873	5726	8350	2793	1232	289603	441843	26637	19	
289056	10833	5	4092	3259	0	10795	0	0	0	0	0	0	50902	0	3068	8585		24130	7355	4158	14017	4878	0	0	8766	8223	4228	2913	709	4169	2348	1358	6698	47834	0	0	
289065	3962	16	5306	12592	0	24963	0	0	0	0	0	0	41692	0	4006	14945		12931	9854	1143	9184	11876	0	0	3962	5222	2550	1197	2191	9685	2569	500	19589	37686	52	0	
289225	6908	0	1802	2410	0	7303	0	0	0	0	0	0	29369	0	13766	14332		7912	217	1315	6551	10019	0	0	1962	4589	944	417	1379	8640	3896	417	5501	15603	0	0	
289449	3635	3	2824	3229	0	15226	0	0	396	100	496	0	71440	0	3504	12451		53215	2139	6067	35949	8423	396	100	12890	24437	15888	0	4790	3633	4028	0	12399	67936	0	0	
289515	151429	63	6846	25810	0	43290	0	0	0	0	0	0	348616	0	5614	23168		91498	82521	27133	48900	13040	0	0	15226	34266	31375	10631	4911	8235	7778	2244	36381	343002	0	0	
289542	19058	14	47892	29791	0	48055	0	0	0	0	0	0	248057	4	4890	52217		76904	99878	15760	49701	42563	0	0	12238	49174	12780	2712	18240	27404	4689	1884	149	243157	0	6	
289702	128293	0	3432	78796	0	143989	0	0	0	0	0	0	371099	0	1995	45835		136783	60187	42680	64718	18364	0	0	41901	39302	39666	15914	10370	12303	16655	6507	140557	369104	0	0	
289739	7892	3	2153	8199	0	17820	0	0	0	0	0	0	29371	0	873	4730		14943	1805	1518	11928	2953	0	0	6121	6301	2139	382	1384	1569	1077	700	15664	28398	0	100	
289757	10961	0	7732	7043	0	22234	0	0	99	0	99	0	55616	0	2556	6890		32677	5088	7875	18414	4455	0	0	5689	12725	12658	1605	1429	3026	2435	0	14502	51670	0	1390	
290052	30654	0	1657	34786	0	39886	0	0	1766	2523	4289	0	493267	0	29596	67415		152098	243100	34240	129255	61344	1524	2422	59758	70938	19920	1482	33789	27555	5746	325	37617	463671	612	0	
290230	16261	2	4097	21641	0	39059	0	0	0	0	0	0	84895	0	9587	24433		41966	2235	8189	30078	22149	0	0	12812	22254	6738	162	12052	10097	2284	0	34960	75308	0	0	
290249	160742	32	22428	109681	0	176693	0	0	0	0	0	0	272950	0	8915	41311		54836	16061	21968	39114	36793	0	0	16386	22848	13422	2180	21151	15642	4212	306	154231	264035	2	0	
290838	3697	2	725	5255	0	8884	0	0	0	0	0	0	10367	43	480	1205		4196	1269	1241	3431	1105	0	0	1107	2324	601	164	366	739	0	100	8157	9844	0	0	
290847	2121	1	1104	2587	0	7899	0	0	0	0	0	0	8228	0	275	968		4037	1102	774	3267	308	0	0	977	2290	612	159	207	101	659	0	6794	7953	0	0	
290922	13714	6	7115	6117	0	24179	0	0	0	0	0	0	31998	0	0	2877		14398	1009	2655	8737	2321	0	0	3148	5589	5520	141	1108	1213	556	0	16902	31998	156	0	
291059	1796	0	952	4843	0	10447	0	0	0	0	1080	0	38817	0	3274	14481		15724	6816	1495	12598	11932	0	1080	4493	8105	2404	722	8507	3425	1430	1119	9495	35543	0	0	
291152	81828	30	384	42972	0	73587	0	0	0	0	0	0	166757	0	1038	9764		32634	42531	9169	25905	7366	0	0	14942	12113	2636	2943	4322	3469	1059	914	73173	165719	0	0	
291273	13649	0	0	11859	0	14994	0	0	10986	35205	46191	0	139155	0	548	38373		77760	9373	4840	53208	27726	2673	25205	16087	37121	22300	2252	6196	21530	5343	5304	14994	107451	0	31156	
291330	3592	0	6495	9195	0	23895	0	0	0	0	0	0	20950	3	5472	7099		9420	837	1040	7862	6424	0	0	2449	5506	965	498	5230	1194	495	180	15101	15475	2299	0	
291611	75817	0	5774	27574	0	53241	0	0	0	0	0	0	246208	0	38298	22137		69217	79037	16052	55372	19616	0	0	14003	41369	13845	0	5999	13617	2521	0	47230	207470	237	440	
291732	6473	1	532	5551	0	7035	0	0	0	0	0	0	28683	0	8980	13953		6965	1292	2389	5680	11092	0	0	1780	3900	840	445	8598	2494	701	2160	6502	19703	0	0	
291910	6487	2	6379	8680	0	19862	0	0	0	0	0	0	67937	0	10811	17990		39451	4009	4661	7155	5147	0	0	8252	4865	25144	1190	400	4847	12743	0	13481	57126	0	0	
292234	26239	14	1431	18585	0	37710	0	0	0	0	0	0	123089	0	3804	25258		69144	2448	15718	36909	10724	0	0	12847	24062	24255	7980	2690	8159	8294	6115	36265	119285	0	0	
292467	5321	1	595	8077	0	18070	0	0	0	0	0	0	26440	0	578	2319		16580	2220	3092	14620	2201	0	0	6814	7806	1838	122	864	1337	118	0	17474	25862	0	0	
292524	14106	0	4759	57278	0	85241	0	0	0	35180	35180	0	221195	0	11267	99028		77947	30114	20660	53818	59191	0	16180	19597	34221	20577	3552	33562	25629	19185	20652	80482	209928	0	0	
292850	8437	1088	2178	7637	0	11344	0	0	0	0	0	0	30316	449	4040	6814		12780	2284	1294	9562	5351	0	0	3464	6099	2815	402	3866	1599	1350	0	8078	25827	0	0	
292908	154427	16	3566	54086	0	66340	0	0	0	0	0	0	255016	0	87174	38210		62379	0	6860	35753	22138	0	0	10083	26133	23899	2264	9992	12146	8570	7502	62758	167842	0	0	
293026	2754	0	350	15552	0	18357	0	0	67148	20571	87719	0	191847	0	11375	66007		112292	10794	3371	56083	40069	14566	8407	11787	44376	33553	22576	14133	26136	14806	10932	18007	158920	0	21552	
293053	11016	57	2514	105942	0	136785	0	0	0	0	0	0	150236	0	10259	54887		42962	41371	10373	34353	47730	0	0	14376	19977	8247	361	27859	19871	7003	153	134214	139977	0	0	
293352	2171	0	325	2624	0	4749	0	0	0	0	0	0	18389	0	5110	2423		10466	3329	1308	7827	2160	0	0	2267	5560	2101	537	563	1597	263	0	4424	13279	0	0	
293437	6701	0	3154	7807	0	17356	0	0	0	0	0	0	77546	0	15278	33044		33387	4413	5810	28362	28823	0	0	12893	16052	3212	1230	19515	9560	1805	2164	14202	62268	0	0	
293651	4693	58	1366	4619	0	12042	0	0	1974	0	1974	0	24324	62	3468	4639		14992	0	1894	13819	4639	1974	0	5185	8634	1142	31	1119	3520	0	0	10618	19210	0	1584	
293736	9312	336	13390	67054	0	93359	0	0	0	40590	40590	0	349092	0	25656	84325		34829	220626	9381	26019	38969	0	9984	10656	15638	7954	581	21919	17050	39384	5972	79633	323436	0	0	
293754	3238	8	300	11431	0	22271	0	0	0	0	0	0	47068	0	1783	15206		18659	9965	4759	13821	12837	0	0	4736	9085	2847	1991	5209	7628	1914	455	21963	45285	0	0	
294023	8581	180	7464	11793	0	36406	0	0	0	0	0	0	70892	38	5294	3708		37650	20953	8009	22625	774	0	0	9739	12886	14150	875	557	217	2934	0	28762	65560	0	0	
294153	2734	57	503	2992	0	8752	0	0	0	0	0	0	18386	0	2620	1234		8267	6151	1360	6394	1234	0	0	1455	4940	1716	156	304	931	0	0	8192	15766	0	0	
294256	12222	19	4192	23428	0	59072	0	0	99	0	99	0	158008	0	5984	21868		73120	50798	14208	56906	16868	99	0	17130	39776	14525	1689	4331	12537	4795	205	54861	151826	0	198	
294331	15796	28	5924	45972	0	70015	0	0	0	0	0	0	137020	0	7904	31711		39087	50426	7885	26337	21025	0	0	12257	14080	8929	3821	7906	13120	7030	3655	64063	129116	0	0	
294564	44534	0	0	17633	0	20349	0	0	3250	9176	12426	0	158089	0	0	50300		39817	23438	4688	17594	20922	990	5925	5089	12802	20925	1001	10220	10802	28164	1114	20349	154622	0	3467	
294751	35365	13	444	37183	0	67607	0	0	0	0	0	0	86773	0	204	15945		24974	10489	4276	19496	13551	0	0	10321	9175	4442	1036	8568	4983	1772	622	66787	86569	363	0	
294779	47667	109	2240	30499	0	103085	0	0	0	0	0	0	204556	0	199	21807		96261	38822	18377	72196	15701	0	0	22140	50056	19252	4813	6542	9159	3925	2181	100736	204357	0	0	
294827	12905	0	18	10428	0	13381	0	0	0	0	0	0	29928	0	49	4025		12998	0	2392	10560	2366	0	0	2915	7645	1588	850	656	1710	955	704	13363	29879	0	0	
295011	45811	10	6805	21444	0	59760	0	0	0	0	0	0	178078	0	6485	16876		97185	18206	20827	33533	7306	0	0	9982	23551	30127	33525	2645	4661	3292	6278	52944	171593	1	0	
295057	7254	223	5	11662	0	20220	0	0	0	0	0	0	36865	0	1371	4214		20903	4494	2563	11978	3159	0	0	3071	8907	6769	2156	1169	1990	812	243	19980	35494	12	0	
295356	3275	0	106	3510	0	4814	0	0	0	0	0	0	10623	0	754	907		5031	1409	1047	3801	707	0	0	1252	2549	1175	54	407	300	0	200	4708	9869	0	0	
