"IDRSSD"	RIAD3582	RIAD3583	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD3590	RIAD3591	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4658	RIAD4659	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD4668	RIAD4669	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	
2956	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	1	11	0	0	1						0						0			0	0	0	0			0	0	10	0	0	0	0	0	0	
3252	0	0	0	0	0	0	0	0	0	0	0	0	175	14			0	92	813	54	0	444						0						0			0	0	0	0			0	0	315	68	1	0	0	0	0	
3458	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	9	0	0	0	0	0	
3506	0	0	0	0	0	0	0	0	411	48	0	0	60	6		0	0	0	588	57	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	44	2	4	0	76	0		
3579	0	0	0	0	0	0	0	0	0	0	0	0	149	105		0	0	0	375	38	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			83	4	222	27	13	0	32	0	0	
3720	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	24	0	0	0						0						0			0	0	0	0			0	0	24	4	0	0	0	0	0	
3953	0	0	0	0	0	0	0	0	0	0	0	0	20	15			0	0	14	5	0	0						0						0			0	0	0	0			0	0	4	5	0	0	5	0	0	
4138	0	1	0	0	0	0	0	0	0	0	0	0	5	0			0	0	25	0	0	0						0						0			0	0	0	0			0	0	25	4	0	0	0	0	0	
4147	0	0	0	0	0	0	208	0	0	0	0	0	7	0			0	0	214	0	0	0						0						0			0	0	0	0			5	0	1	7	0	0	0	0	0	
4156	0	4	0	0	0	0	0	0	0	0	0	0	63	25			0	0	83	43	0	0						0						0			0	0	0	1			0	0	32	33	0	0	8	0	0	
4231	0	0	0	0	0	0	0	0	0	0	0	0	19	0			0	0	11	2	0	0						0						0			0	0	0	0			0	0	9	15	4	0	0	0	0	
4437	0	0	0	0	0	0	0	0	0	0	0	0	21	3			0	0	121	10	0	0						0						0			0	0	0	0			0	0	28	18	0	0	83	0	0	
4745	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	1	0	0	0	0	0	
4839	0	0	0	0	0	0	0	0	0	0	0	0	39	0			0	0	58	3	0	0						0						0			0	0	0	0			0	0	39	38	0	1	0	16	0	
5005	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	0	
5050	0	0	0	0	0	0	0	0	0	0	0	0	17	4			0	0	18	0	0	0						0						0			0	0	0	0			0	0	18	13	0	0	0	0	0	
5069	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	0	
5135	0	0	0	0	0	0	1	18	7	0	0	0	48	16			0	0	36	14	0	1						0						0			0	0	0	0			2	2	11	10	1	1	0	0	0	
5210	0	0	0	0	0	0	0	0	0	0	0	0	32	4		0	0	0	63	33	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	20	28	0	0	0	10	0	
5247	0	0	0	0	0	0	0	0	0	0	0	0	1	0		0	0	0	6	0	0	4		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	2	1	0	0	0	0	0	
5274	0	0	0	0	0	0	0	0	0	0	0	0	12	0			0	0	23	10	0	0						0						0			0	0	0	0			0	0	13	12	0	0	0	0	0	
5331	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
5461	0	0	0	0	0	0	0	0	0	0	0	0	12	12			0	0	4	0	0	4						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
5751	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	18	2	0	0						0						0			0	0	0	0			0	0	2	0	0	0	14	0	0	
6039	0	0	0	0	0	0	0	0	0	0	0	0	25	0			0	0	12	0	0	0						0						0			0	0	0	0			0	0	9	20	5	0	3	0	0	
6057	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	4	0	0	0	0	0	
6141	0	0	0	0	0	0	31	9	0	0	0	0	27	10			0	0	43	0	0	0						0						0			0	0	0	0			0	0	12	8	0	0	0	0	0	
6329	5	0	0	0	0	0	20	1	0	0	0	0	92	5			0	2	595	374	0	0						0						0			0	0	0	0			4	1	151	80	1	2	41	0	0	
6972	0	0	0	0	0	0	0	15	0	0	0	0	205	1		0	0	0	61	38	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			11	13	12	176	0	0	0	0	0	
7009	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	0	
7045	0	0	0	0	0	0	0	0	0	0	0	0	30	0			0	0	78	0	0	0						0						0			0	0	0	0			0	0	78	30	0	0	0	0	0	
7157	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	0	24	20	0	0						0						0			0	0	0	0			0	0	4	5	8	0	0	0	0	
7166	0	0	0	0	0	0	0	0	0	0	0	0	2	2		0	0	0	175	175	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	0	
7456	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	6	3	0	0						0						0			0	0	0	0			0	0	3	2	0	0	0	0	0	
7634	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	115	90	0	0						0						0			0	0	0	0			0	0	25	6	0	0	0	0	0	
8033	0	0	0	0	0	0	0	0	0	0	0	0	23	6			0	0	9	0	0	0						0						0			0	0	0	0			0	0	9	17	0	0	0	0	0	
8417	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	0	
8462	0	0	0	0	0	0	0	0	0	0	0	0	9	2			0	2	12	0	0	0						0						2			0	0	0	0			0	0	12	5	0	0	0	0	0	
8547	0	0	0	0	0	0	61	0	0	0	0	0	325	205		0	0	0	781	255	0	0		0	0		0	0		0	0		0	0		0	0	0	39	0			15	9	144	59	52	0	267	0	0	
8631	0	0	0	0	0	0	0	0	0	0	0	0	26	0			0	0	25	0	0	0															0	0	0	0			0	0	25	26	0	0	0	0		
9357	0	0	0	0	0	0	0	0	0	0	0	0	7	3		0	0	0	10	10	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	4	0	0	0	0	0	
9553	0	4	0	0	0	0	0	0	0	0	0	0	4	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
9807	0	0	0	0	0	2	0	200	0	0	0	0	203	0		0	0	0	1	1	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	1	0	0	0	0	0	
9955	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	7	0	0	0						0						0			0	0	0	0			0	0	7	6	0	0	0	0	0	
10157	0	0	0	0	0	0	0	0	0	0	0	0	109	0			0	105	363	0	0	356						356						100			0	0	0	0			0	0	7	4	0	0	0	0	0	
10250	0	0	0	0	0	0	0	0	0	0	0	0	33	10			0	0	111	0	0	0						0						0			0	0	0	0			0	0	111	23	0	0	0	0	0	
10849	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	1	0	0	0	0	
10858	0	0	0	0	0	0	0	0	0	0	0	0	63	6		0	0	0	4330	297	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			3661	0	372	57	0	0	0	0	0	
11145	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	162	147	0	0						0						0			0	0	0	0			0	0	15	7	0	0	0	0	0	
11640	0	0	0	0	0	0	0	0	0	0	0	0	183	3			0	156	218	0	0	190						0						3			0	0	0	0			0	0	28	24	0	0	0	0	0	
11837	26	0	0	0	0	0	0	0	0	0	0	0	14	0			0	0	133	100	0	0															0	0	0	0			5	0	2	14	0	0	0	0	0	
12030	0	1	0	12	0	0	0	46	0	0	0	0	753	236			0	230	270	37	0	142						0						0			0	0	0	0			0	0	0	0	226	2	91	0	0	
12058	0	0	0	0	0	0	0	0	0	0	0	0	37	0			0	3	225	120	0	6						0						1			0	0	0	0			0	0	77	24	10	0	0	22	0	
12142	0	0	0	0	0	0	0	0	0	0	0	0	57	0			0	45	169	0	0	60						0						0			0	0	0	0			0	0	109	12	0	0	0	0	0	
12245	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	7	0	0	0						0						0			0	0	0	0			0	1	7	3	0	0	0	0	0	
12311	1816	74	0	0	0	61	948	307	5645	351	0	0	26870	14908	14908	0	0	0	66012	18080	0	0	18080	0	0	0	0	0	5645	0	0	0	0	79	351	0	0	0	4644	255	0	0	0	0	34139	10774	61	0	727	13	0	
12647	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	23	0	0	0						0						0			0	0	0	0			0	0	23	0	0	0	0	0	0	
12656	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	49	0	0	0						0						0			0	0	0	0			0	0	22	8	0	0	27	0	0	
12937	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
12946	1	0	0	0	0	0	23	0	0	0	0	0	108	8		0	0	0	818	519	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	147	91	7	2	97	31	0	
12955	0	0	0	0	0	0	0	2	8	0	0	0	19	0			0	0	10	0	0	0						0						0			0	0	0	0			0	0	2	17	0	0	0	0	0	
13037	0	0	0	0	0	0	0	0	0	0	0	0	2	1			0	0	163	147	0	0															0	0	0	0			5	1	11	0	0	0	0	0	0	
13103	0	0	0	0	0	0	0	0	0	0	0	0	4	1		0	0	0	3	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	3	3	0	0	0	0	0	
13251	0	0	0	0	0	0	0	0	0	0	0	0	40	11			0	0	7	0	0	4						4						0			0	0	0	0			0	0	3	10	0	19	0	0	0	
13309	0	0	0	0	46	55	1181	961	0	0	0	0	4710	2889		0	0	0	5332	2484	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	1532	791	5	9	89	0	0	
13457	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	8	3	2	0	0						0						8			0	0	0	0			0	0	1	0	0	0	0	0	0	
14052	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	72	35	0	0						0						0			0	0	0	0			0	0	0	4	0	0	37	0	0	
14155	0	0	0	0	0	0	0	0	0	0	0	0	33	5			0	4	253	121	0	15						15						3			0	0	0	0			0	0	102	24	0	0	15	0	0	
14258	0	0	0	0	0	0	0	0	0	0	0	0	50	37		0	0	0	30	3	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	27	13	0	0	0	0		
14409	0	0	0	0	0	2	737	70	16	23	0	0	9717	6230	6230	0	0	1379	19058	6644	0	5824	6644	0	0	0	0	0	16	0	0	0	0	0	23	0	0	0	11	0	0	0	408	0	5292	1801	212	0	0	126	0	
14454	0	0	0	0	0	0	0	18	9	9	0	0	44	17			0	0	10	0	0	1						1						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
14650	0	0	0	0	0	0	6	0	0	0	0	0	16	0			0	1	35	0	0	7															0	0	0	0			0	0	22	15	0	0	0	0		
14753	0	0	0	0	0	0	0	0	0	0	0	0	4	1			0	1	19	12	0	7						7						1			0	0	0	0			0	0	0	2	0	0	0	0	0	
14865	0	0	0	0	0	0	0	0	0	0	0	0	16	3			0	0	32	0	0	0						0						0			0	0	0	0			4	0	28	13	0	0	0	0	0	
14940	0	43	0	0	0	0	0	0	0	0	0	0	99	0			0	1	118	0	0	3						0						0			0	0	0	0			0	0	114	55	0	0	0	1	0	
15536	0	0	0	0	19	0	0	0	0	30	0	0	76	7		0	0	0	36	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	14	39	0	0	3	0	0	
16337	0	0	0	0	0	0	20	5	0	0	0	0	56	0			0	0	256	1	0	0						0						0			0	0	0	0			0	0	235	51	0	0	0	0	0	
16458	0	0	0	0	0	0	0	12	0	0	0	0	39	13			0	9	116	92	0	17						0						0			0	0	0	0			0	0	7	5	0	0	0	0	0	
16551	0	0	0	0	0	0	0	0	0	0	0	0	28	19			0	0	83	22	0	0						0						0			0	0	0	0			0	0	52	9	0	0	9	0	0	
16748	0	16	0	0	0	0	27	15	0	0	0	0	43	2			0	0	144	0	0	0															0	0	0	0			0	0	0	10	0	0	85	32	0	
16944	0	0	0	0	0	0	0	0	0	0	0	0	10	4			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	6	0	0	0	0	0	
16953	0	0	0	0	0	0	0	0	0	0	0	0	2	2			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
17110	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0	0	
17147	0	0	0	0	0	0	0	0	0	0	0	0	129	69		0	0	2	366	170	0	13		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	170	52	6	0	13	0	0	
17259	0	0	0	0	0	0	0	0	0	0	0	0	10	1			0	9	12	0	0	12						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
17464	0	0	0	0	0	0	17	0	0	0	0	0	219	125		0	0	0	603	148	0	0		0	0		0	0		0	0		0	0		0	0	0	0	1			80	21	358	69	0	3	0	0	0	
17549	0	0	0	0	0	0	0	0	48	33	0	0	42	2			0	0	49	0	0	0						0						0			0	0	0	0			0	0	1	7	0	0	0	0	0	
17839	0	0	0	0	0	0	0	9	0	0	0	0	33	2			0	0	91	0	0	23						23						0			0	0	0	0			0	0	47	17	5	0	21	0	0	
17950	0	0	0	0	0	0	0	0	0	0	0	0	11	0			0	0	31	0	0	0						0						0			0	0	0	0			0	0	31	11	0	0	0	0	0	
18050	0	0	0	0	0	0	0	0	0	0	0	0	15	3			0	0	61	9	0	0						0						0			0	0	0	0			19	0	33	12	0	0	0	0	0	
18135	0	0	0	0	0	0	0	0	0	0	0	0	124	0			0	0	42	0	0	0						0						0			0	0	0	0			0	0	0	0	0	124	0	42	0	
18368	0	0	0	0	0	0	0	0	25	50	0	0	177	74		0	0	0	39	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			5	0	9	1	0	52	0	0	0	
18377	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
18827	0	0	0	0	0	0	0	0	0	0	0	0	37	36			0	0	46	19	0	0						0						0			0	0	0	0			0	0	27	1	0	0	0	0	0	
18836	0	0	0	0	0	0	0	0	0	0	0	0	91	0			0	0	283	0	0	0															0	0	0	0			0	0	268	89	2	0	15	0	0	
18854	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	9	0	0	0						0						0			0	0	0	0			0	0	9	1	0	0	0	0	0	
18957	0	0	0	0	0	0	0	0	0	0	0	0	21	0			0	2	62	1	0	3						0						0			0	0	0	0			0	0	34	9	10	0	24	0	0	
19356	0	0	0	0	0	0	0	2	0	0	0	0	8	0			0	0	13	0	0	0						0						0			0	0	0	0			0	0	13	4	2	0	0	0	0	
19730	0	0	0	0	0	0	0	0	0	0	0	0	8	0		0	0	0	43	0	0	19		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	8	0	0	24	0	0	
19936	0	0	0	0	0	0	0	0	0	0	0	0	28	5			0	14	48	0	0	20						0						0			0	0	0	0			0	0	28	9	0	0	0	0	0	
19972	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
20053	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	6	0	0	0						0						0			0	0	0	0			0	0	6	8	0	0	0	0	0	
20147	0	0	0	0	0	0	0	0	0	0	0	0	22	0			0	0	8	0	0	0						0						0			0	0	0	0			1	0	7	12	10	0	0	0	0	
20259	0	0	0	0	0	0	0	0	0	0	0	0	26	12			0	0	39	0	0	0						0						0			0	0	0	0			0	0	39	14	0	0	0	0	0	
20370	0	0	0	0	0	0	0	0	0	0	0	0	35	6			0	0	147	43	0	0						0						0			0	0	100	0			0	0	4	29	0	0	0	0	0	
20512	0	0	0	0	0	0	0	0	0	0	0	0	42	3			0	0	21	0	0	0						0						0			0	0	0	0			0	0	21	39	0	0	0	0	0	
20633	0	0	0	0	0	0	0	0	0	0	0	0	36	10			0	0	179	132	0	0						0						0			0	0	0	0			0	0	47	21	5	0	0	0	0	
20754	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
20839	0	0	0	0	0	0	3	0	0	0	0	0	1	0			0	1	7	4	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
20857	0	0	0	0	0	0	0	1	0	0	0	0	1	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
20866	0	0	0	0	0	0	0	0	0	0	0	0	7	1			0	0	43	8	0	0															0	0	0	0			4	1	31	5	0	0	0	0	0	
21256	0	0	0	0	0	0	0	0	0	0	0	0	7	1			0	0	15	15	0	0															0	0	0	0			0	0	0	6	0	0	0	0	0	
21359	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
21630	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
21658	0	0	0	0	0	0	1	0	0	0	0	0	37	1			0	14	32	1	0	0						0						14			0	0	0	0			2	0	28	21	1	0	0	0	0	
22048	192	0	0	0	0	0	0	0	0	0	0	0	26	0			0	0	2478	702	0	0						0						0			0	0	0	0			0	0	855	18	8	0	729	0	0	
22235	0	0	0	0	0	0	0	0	0	0	0	0	8	1			0	0	364	0	0	206						0						0			0	0	0	0			0	0	158	5	2	0	0	0	0	
22356	0	0	0	1	0	0	0	0	0	0	0	0	38	14			0	8	286	198	0	0						0						8			0	0	0	0			43	4	45	11	0	0	0	0	0	
22459	0	0	0	0	0	0	0	0	0	0	0	0	10	0			0	0	35	0	0	0						0						0			0	0	0	0			2	0	33	9	1	0	0	0	0	
22543	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	2	0	0	0						0						0			0	0	0	0			0	0	2	4	0	0	0	0	0	
22552	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	41	19	0	0						0						0			0	0	0	0			0	0	22	0	0	0	0	0	0	
22730	0	0	0	0	0	0	0	0	0	0	0	0	44	13			0	0	97	63	0	0						0						0			0	0	0	0			0	0	34	21	10	0	0	0	0	
22936	1	0	0	0	0	0	0	17	0	0	0	0	43	14			0	0	106	73	0	0						0						0			0	0	0	0			0	0	27	11	1	0	5	0	0	
22954	0	0	0	0	0	0	0	0	0	0	0	0	20	0			0	0	28	6	0	0						0						0			0	0	0	0			0	0	22	20	0	0	0	0	0	
23036	0	0	0	0	0	0	19	0	0	0	0	0	51	0		0	0	4	901	700	0	27		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	142	47	0	0	0	13	0	
23045	0	0	0	0	0	0	0	0	0	0	0	0	2	2			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
23241	13	0	2	0	0	6	344	362	0	0	0	0	1550	523		0	0	97	2452	505	0	96		0	0		0	96		0	0		0	97		0	0	0	105	70			75	44	520	219	210	19	748	44	0	
23456	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	16	2	0	0						0						0			0	0	0	0			0	0	14	3	0	0	0	0	0	
23504	0	0	0	0	0	0	0	0	0	0	0	0	56	35		0	0	5	78	39	0	21		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	15	10	0	6	0	3	0	
23540	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	24	0	0	0						0						0			0	0	0	0			0	0	24	3	0	0	0	0	0	
