"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC009	RCFDC010	RCFDC436	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC009	RCONC010	RCONC436	TEXT3549	TEXT3550	TEXT3551	
5331																0	4385	1186	9277	2003	3382	1082	0	0	0	0	324	0	0	0	ACCRUED INTEREST ON SECURITIES PURCHASED                                                                                                                                                         			
5461																0	0	0	4570	240	2577	1635	0	0	0	0	1993	592	0	0	QZAB                                                                                                                                                                                             			
5751																0	0	17	2707	49	1969	0	0	0	0	0	721	1918	0	0				
6039																0	166	285	1488	0	515	369	0	0	0	0	522	0	0	0	SPLIT DOLLAR LIFE INSURANCE                                                                                                                                                                      			
6057																0	96	0	316	29	58	0	0	0	0	0	162	0	0	0				
6141																0	0	0	361	109	109	0	0	0	0	0	252	0	0	0				
6329																174	880	876	5434	220	2238	1092	0	0	0	0	1440	269	0	0	prepaid taxes estimated                                                                                                                                                                          			
6972																0	702	0	7286	0	3624	0	0	0	0	0	2960	3403	0	0				
7009																0	0	650	9628	0	7459	6483	0	0	0	0	1519	0	0	0	Other Receivables                                                                                                                                                                                			
7045																0	0	228	1356	0	286	0	0	0	0	0	842	0	0	0				
7157																0	23	16	341	28	58	30	0	0	0	0	244	0	0	0	LEASE CONTRACT RECEIVABLE                                                                                                                                                                        			
7166																0	2199	2875	17963	0	10942	2857	0	0	0	0	1947	7568	0	0	TAX CREDIT INVESTMENT                                                                                                                                                                            			
7456																0	86	0	618	44	84	22	0	0	0	0	448	0	0	0	health insurance                                                                                                                                                                                 			
7634																0	201	159	809	72	134	37	0	0	0	0	315	0	0	0	Late Fees Receivable                                                                                                                                                                             			
8033																0	450	33	1665	56	686	4	63	9	0	0	496	554	0	0	Accrued Late Charges Loans & Unpostables                                                                                                                                                         	Federal IncomeTaxes Depreciation                                                                                                                                                                 	Computer Software                                                                                                                                                                                	
8417																0	2181	18053	173776	0	153485	48331	85868	0	0	0	57	0	0	0	A/R - Trust Fees                                                                                                                                                                                 	A/R - Settlements                                                                                                                                                                                		
8462																0	21	0	749	0	4	0	0	0	0	0	724	0	0	0				
8547																0	3129	892	14622	0	9320				0	0	1281	5374	0	0				
8631																31	95	141	509	62	93	0	0	0	0	0	180	0	0	0				
9357																0	2297	0	7644	0	4117	1576	1137	0	0	0	1230	0	0	0	NEVADA ATMS/CUSTOMER                                                                                                                                                                             	ST LOUIS ATMS/CUSTOMERS                                                                                                                                                                          		
9553																0	558	0	2430	81	826	0	0	0	0	0	1046	745	0	0				
9807																0	24527	0	103251	0	70349	69054	0	0	0	0	8375	0	991	0	Bank owned life insurance                                                                                                                                                                        			
9955																0	1175	0	2173	47	166	119			0	0	832	0	0	0	COMMUNITY INVESTMENT                                                                                                                                                                             			
10157																0	547	296	1885	100	246	146	0	0	0	0	796	0	0	0	RESERVE FOR TAXES-CURRENT                                                                                                                                                                        			
10250																18	1289	0	3630	219	941	473	0	0	0	0	1400	206	0	0	Computer Software                                                                                                                                                                                			
10849																0	1290	169	3774	0	1072	0	0	0	0	0	1243	864	0	0				
10858																0	1320	1236	6711	0	601	0	0	0	0	0	3554	0	0	0				
11145																6	836	374	1874	128	229	0	0	0	0	0	435	43	0	0				
11640																0	2187	969	10395	0	5068	0	0	0	0	0	2171	4455	0	0				
11837																0	916	35	1876	0	407	374			0	0	518	0	0	0	Income Tax Payable - State			
12030																0	518	700	3654	88	539	0	0	0	0	0	1897	398	0	0				
12058																27	298	0	1407	66	94	0	0	0	0	0	1015	0	0	0				
12142																0	734	461	3009	150	300	150	0	0	0	0	1514	0	0	0	Deferred loan origination costs                                                                                                                                                                  			
12245																0	335	0	948	92	113	0	0	0	0	0	500	0	0	0				
12311	0	83217	0	2526500	0	2340268	900200	0	0	0	0	103015	959090	69556	0		83217														Operating lease receivables                                                                                                                                                                      			
12647																0	162	0	543	31	43	0	0	0	0	0	338	0	0	0				
12656																0	29	0	138	36	36				0	0	73	0	0	0				
12937																0	703	232	1808	214	324	0	0	0	0	0	549	0	0	0				
12946																0	1614	0	13005	0	8372	0	0	0	0	0	3019	8052	0	0				
12955																0	506	0	1000	48	61	0	0	0	0	0	433	0	0	0				
13037																0	41	424	3013	0	1965				0	0	583	0	0	0				
13103																0	2590	0	8507	0	2875	0	0	0	0	0	3042	1255	0	0				
13251																0	141	0	1091	0	630	0	0	0	0	0	320	630	0	0				
13309																0	21627	20653	98834	0	48468	6204	41971	0	0	0	8086	0	0	0	Prepaid pension cost                                                                                                                                                                             	Bank owned life In-Boli                                                                                                                                                                          		
13457																0	3	0	1509	0	1153	0	0	0	0	0	353	1151	0	0				
14052																0	268	215	798	59	65	0	0	0	0	0	250	0	0	0				
14155																19	405	0	2175	53	1010	0	0	0	0	0	760	935	0	0				
14258																0	3976	0	6970	279	955	641	0	0	0	0	2039	0	0	0	Fine Arts                                                                                                                                                                                        			
14409	0	63822	0	665701	0	510019	0	0	0	0	0	91860	262435	56502	0		63822																	
14454																0	145	0	354	0	11	0	0	0	0	0	198	0	0	0				
14650																0	98	114	1300	24	925	0	0	0	0	0	163	901	0	0				
14753																0	9	0	453	41	44	0	0	0	0	0	400	0	0	0				
14865																0	522	579	4035	0	1707	0	0	0	0	0	1227	970	0	0				
14940																0	0	565	1415	228	375	147	0	0	0	0	475	0	0	0	Current Year Taxes                                                                                                                                                                               			
15536																0	4526	2060	17553	376	4004	2442			0	0	6963	0	0	0	REPOSSESSED COMMERCIAL PROPERTY (EQUIPMENT)                                                                                                                                                      			
16337																0	903	338	8822	0	5865	0	0	0	0	0	1716	5253	0	0				
16458																0	642	66	2216	0	439	0	0	0	0	0	1069	0	0	0				
16551																0	1286	560	2907	98	394	0	0	0	0	0	667	283	0	0				
16748																0	316	201	2269	72	1559				0	0	193	1454	0	0				
16944																0	0	0	274	46	46	0	0	0	0	0	228	0	0	0				
16953																0	0	0	351	20	20	0	0	0	0	0	331	0	0	0				
17110																0	219	0	3278	0	2929	2429			0	0	130	0	0	0	INVEST. ADVISORY/TRUSTEE FEES RECEIVABLE                                                                                                                                                         			
17147																70	4760	2518	24032	1270	13540	0	0	0	0	0	3214	10481	0	0				
17259																0	238	0	1776	78	1063	0	0	0	0	0	475	982	0	0				
17464																30	2390	0	21010	1054	16220	0	0	0	0	0	2400	13491	0	0				
17549																49	735	0	4629	1793	2323	0	0	0	0	0	1571	0	0	0				
17839																0	461	667	2705	0	253	0	0	0	0	0	1324	0	0	0				
17950																0	918	130	2559	25	302	0	0	0	0	0	1209	247	0	0				
18050																0	1113	794	3629	96	300	0	0	0	0	0	1422	0	0	0				
18135																0	1172	0	2346	394	465	0	0	0	0	0	709	0	0	0				
18368																0	1756	3651	9650	615	1845	831	0	0	0	0	2398	0	0	0	Visa in Process                                                                                                                                                                                  			
18377																0	90	0	163	0	16	0	0	0	0	0	57	0	0	0				
18827																0	408	218	1798	104	263	0	0	0	0	0	909	0	0	0				
18836																0	463	408	4626	0	3091				0	0	664	2595	0	0				
18854																0	120	0	520	53	106	0	0	0	0	0	294	0	0	0				
18957																0	299	0	1646	0	927	0	0	0	0	0	420	876	0	0				
19356																1	0	0	821	51	360	0	0	0	0	0	461	289	0	0				
19730																0	71880	1033	114321	0	36734	0	0	0	0	0	4674	33401	0	0				
19936																0	1109	724	3624	139	863	0	0	0	0	0	928	715	0	0				
19972																0	157	92	2213	110	1837	0	0	0	0	0	127	1332	0	0				
20053																0	780	47	1063	0	18	0	0	0	0	0	218	0	0	0				
20147																0	426	0	889	29	234	0	0	0	0	0	229	0	0	0				
20259																2	38	0	446	19	164	100	24	0	0	0	244	0	0	0	Unposted General Legder                                                                                                                                                                          	Nonposted DDA                                                                                                                                                                                    		
20370																0	286	594	4831	177	3479	72	75	316	0	0	472	2797	0	0	Loan Late Charges Outstanding                                                                                                                                                                    	Software Owned                                                                                                                                                                                   	SBA Servicing Asset                                                                                                                                                                              	
20512																0	700	322	2790	0	1194	1100	0	0	0	0	574	0	0	0	Bentley receivables                                                                                                                                                                              			
20633																0	477	1387	3385	187	238	0	0	0	0	0	1283	0	0	0				
20754																0	0	0	130	0	0	0	0	0	0	0	130	0	0	0				
20839																0	450	397	1411	53	124	70	0	0	0	0	440	0	0	0	Investment in State of Georgia Fund                                                                                                                                                              			
20857																0	310	0	1370	25	577	300	0	0	0	0	483	252	0	0	Prepaid insurance                                                                                                                                                                                			
20866																0	583	378	4258	0	2835				0	0	462	1842	0	0				
21256																0	48	0	819	0	710				0	0	61	710	0	0				
21359																0	107	0	362	0	96				0	0	159	59	0	0				
21630																0	590	0	1029	32	39	0	0	0	0	0	400	0	0	0				
21658																0	611	0	3330	0	1950	0	0	0	0	0	769	1847	0	0				
22048																271	594	553	7548	293	4743	0	0	0	0	0	1658	3126	0	0				
22235																0	628	1103	4013	251	584	309	0	0	0	0	1698	0	0	0	Investment in State of Georgia Fund                                                                                                                                                              			
22356																0	815	0	5480	0	3099	0	0	0	0	0	1566	2704	0	0				
22459																34	449	308	1337	59	95	0	0	0	0	0	485	0	0	0				
22543																0	187	0	684	87	187	0	0	0	0	0	310	0	0	0				
22552																0	235	0	839	26	73	0	0	0	0	0	531	0	0	0				
22730																0	331	83	1121	62	117	0	0	0	0	0	590	0	0	0				
22936																0	520	450	2470	169	413	237	0	0	0	0	1087	0	0	0	Deferreed Compensation Annuity                                                                                                                                                                   			
22954																0	464	161	1780	0	582	0	0	0	0	0	573	522	0	0				
23036																6	0	1575	5776	285	291	0	0	0	0	0	3910	0	0	0				
23045																0	217	0	417	0	1	0	0	0	0	0	199	0	0	0				
23241																0	32922	7452	121645	0	70458	0	0	0	0	0	10813	35745	0	0				
23456																0	322	0	1104	60	71	0	0	0	0	0	711	0	0	0				
23504																0	1979	1675	8528	886	2629	0	0	0	0	0	2245	0	0	0				
23540																0	637	0	1833	128	177	0	0	0	0	0	1019	0	0	0				
23643																271	533	709	3368	207	489	0	0	0	0	0	1637	0	0	0				
23755																0	496	0	1051	116	253	136	0	0	0	0	302	0	0	0	Arrogated Investment Interest Receivable                                                                                                                                                         			
23812																0	6488	3887	14900	736	3167	0	0	0	0	0	1358	0	0	0				
24006																0	2455	241	10429	1906	2029	0	0	0	0	0	5704	0	0	0				
24266																0	7584	7535	35132	3448	8335	0	0	0	0	0	11678	4108	0	0				
24453																0	130	0	384	0	12	0	0	0	0	0	242	0	0	0				
24659																0	0	0	299	5	24	13	0	0	0	0	275	0	0	0	BOND INTEREST                                                                                                                                                                                    			
24668																36	444	0	1582	109	397	0	0	0	0	0	741	0	0	0				
24855																0	19	0	189	0	102	0	0	0	0	0	68	96	0	0				
24949																0	6602	1180	12682	0	2526	0	0	0	0	0	2374	2017	0	0				
25357																0	326	0	1089	55	543	122	9	357	0	0	220	0	0	0	Investments                                                                                                                                                                                      	Lease Purchase Expense                                                                                                                                                                           	Non Post DDA and Transfers                                                                                                                                                                       	
25647																30	0	113	1929	66	1312	1212	0	0	0	0	504	0	0	0	Accounts Receivable-Pending Settlement                                                                                                                                                           			
25852																0	1600	467	3921	237	260	0	0	0	0	0	1594	0	0	0				
26149																0	0	0	478	0	174	135	0	0	0	0	304	0	0	0	Accrued Fed Income Tax                                                                                                                                                                           			
26233																0	2330	0	4642	231	681	173	216	0	0	0	1631	0	0	0	GRANTOR TRUST RECEIVABLE                                                                                                                                                                         	AUTO LOAN RECEIVABLE FROM SISTER BANKS                                                                                                                                                           		
26242																0	1983	766	14168	0	9964	0	0	0	0	0	1455	9483	0	0				
26457																0	0	19	213	0	0	0	0	0	0	0	194	0	0	0				
26756																0	82	0	814	0	581	0	0	0	0	0	151	550	0	0				
26765																0	262	28	972	61	97	0	0	0	0	0	585	0	0	0				
26859																0	2025	464	4961	289	796	456	0	0	0	0	1676	0	0	0	dda rejects                                                                                                                                                                                      			
26916																0	2184	824	7418	0	3298	0	0	0	0	0	1112	0	0	0				
27548																12	5522	14	14663	361	7233	0	0	0	0	0	1894	6395	0	0				
27614																0	1269	0	6402	0	3762	0	0	0	0	0	1371	2186	0	0				
27838																0	2339	0	3449	65	115	25	0	0	0	0	995	0	0	0	ARTWORK                                                                                                                                                                                          			
27847																0	757	0	3737	87	1574	0	0	0	0	0	1406	1179	0	0				
28013																0	16050	5686	60248	325	32546	0	0	0	0	0	5966	25683	0	0				
28152																0	301	0	1415	0	879	95	0	0	0	0	235	775	0	0	Insurance claim receivable                                                                                                                                                                       			
28255																0	981	0	2363	0	852	422	0	0	0	0	530	0	0	0	Returns in progress                                                                                                                                                                              			
28349																0	433	0	3160	148	1977				0	0	750	1818	0	0				
28406																0	2700	0	27681	0	18570	0	0	0	0	0	6411	16799	0	0				
28572																0	948	0	2456	26	1363	227	0	0	0	0	145	1075	0	0	Loan closing exchange                                                                                                                                                                            			
28732																0	84	243	2232	0	1430	0	0	0	0	0	475	1336	0	0				
29104																0	8549	972	34448	631	20584	171	154	0	0	0	4343	18176	0	0	Interest earned not collected dividends                                                                                                                                                          	Principal Receivable                                                                                                                                                                             		
29159																14	93	0	327	1	15	0	0	0	0	0	219	0	0	0				
29252																0	965	8	2985	75	1500	0	0	0	0	0	512	1363	0	0				
29636																0	2950	1997	26874	0	17723	0	0	0	0	0	4204	14914	0	0				
29850																0	0	64	1658	78	1197	0	0	0	0	0	397	1114	0	0				
29944																0	0	0	174	20	27	0	0	0	0	0	147	0	0	0				
29953																0	457	0	1058	0	110	0	0	0	0	0	491	0	0	0				
30025																0	1631	1998	7533	1414	2006	528	0	0	0	0	1898	0	0	0	A/ R-Mtge Backed Securities                                                                                                                                                                      			
30052																0	33	0	262	24	140	46	61	0	0	0	89	0	0	0	Accrued fees receivable (mortgage co.)                                                                                                                                                           	Settlement account with affiliate bank, settled monthly                                                                                                                                          		
30146																0	243	165	856	0	130	70	30	0	0	0	318	0	0	0	DDA Suspense                                                                                                                                                                                     	Income Tax Payable                                                                                                                                                                               		
30155																0	973	190	2747	74	363	0	0	0	0	0	1221	0	289	0				
30258																0	533	0	2755	0	1722	0	0	0	0	0	500	1056	0	0				
30418																0	0	1611	9298	471	4890	4402	0	0	0	0	2797	0	0	0	Deferred Taxes Unrealized Losses                                                                                                                                                                 			
30502																0	3633	1642	7305	0	550	195	0	0	0	0	1480	0	0	0	Investment in limited partnership                                                                                                                                                                			
30650																0	755	312	1983	81	130	0	0	0	0	0	786	0	0	0				
30810																0	10147	44097	1212072	0	818888	0	0	0	0	257635	81305	0	0	525999				
30856																0	783	0	2055	186	698	0	0	0	0	0	574	346	0	0				
31134																0	264	118	2198	0	1162	0	0	0	0	0	654	545	0	0				
31152																0	937	0	2177	21	795	0	0	0	0	0	444	739	0	0				
31255																0	817	885	6970	0	4148	0	0	0	0	0	1120	3101	0	0				
31657																0	0	0	503	0	0	0	0	0	0	0	503	0	0	0				
31826																0	726	268	2192	0	464	351	0	0	0	0	734	0	0	0	IENC - SEC                                                                                                                                                                                       			
31835																0	822	478	5924	0	3312	0	0	0	0	0	1312	2861	0	0				
32159																0	277	588	1905	132	602	458	0	0	0	0	438	0	0	0	SERVICING ASSET LOAN SALE                                                                                                                                                                        			
32234																0	43	0	692	64	64	0	0	0	0	0	585	0	0	0				
32766																0	24	28	386	47	61	0	0	0	0	0	273	0	0	0				
33147																0	720	143	2992	254	500	189	0	0	0	0	1629	0	0	0	Data Processing Software, net of Depreciation                                                                                                                                                    			
33259																0	669	0	3737	0	977	693	0	0	0	0	2091	0	0	0	Total Software                                                                                                                                                                                   			
33268																0	75	0	819	78	238	0	0	0	0	0	506	116	0	0				
33549																9	10	0	452	57	214	64	0	0	0	0	228	84	0	0				
33727																0	1494	1052	11628	1023	7725	0	0	0	0	0	1357	1052	0	0				
33754																0	0	0	316	26	27	0	0	0	0	0	289	0	0	0				
33772																0	7621	0	28389	0	17054				0	0	3714	16138	0	0				
33839																0	123	0	327	15	15	0	0	0	0	0	189	0	0	0				
33857																0	564	970	2123	91	144	0	0	0	0	0	445	0	0	0				
34153																0	4683	0	8005	0	999	458	0	0	0	0	2323	0	0	0	Income Tax Receivable                                                                                                                                                                            			
34359																0	308	102	1206	0	526	0	0	0	0	0	270	504	0	0				
34425																0	1388	0	4546	0	1956	736			0	0	1202	0	0	0	Pension Plan                                                                                                                                                                                     			
34434																0	591	797	2686	272	341	0	0	0	0	0	957	0	0	0				
34452																0	57	72	1361	0	834	0	0	0	0	0	398	524	0	0				
34537																0	3754	4527	17842	1270	4581	0	0	0	42	0	4938	0	19	0				
34555																1	1192	380	6776	129	4145	225	0	0	0	0	1059	3789	0	0	Accrued Interest Receivable on Bonds                                                                                                                                                             			
34742																0	1858	715	8509	0	4656	0	0	0	0	0	1280	4401	0	0				
34836																0	0	35	485	0	326	0	0	0	0	0	124	202	0	0				
34863																0	0	0	297	53	158	84	0	0	0	0	139	0	0	0	Unposted debits in demand accounts                                                                                                                                                               			
35057																4	281	113	926	117	121	0	0	0	0	0	411	0	0	0				
35244																0	2580	1346	10340	241	4745	0	0	0	0	0	1669	1378	0	0				
35301	0	29734	0	2545496	0	2209075	744893			0	0	306687	0	0	0		29734														ACCRUED FEE INCOME RECEIVABLE                                                                                                                                                                    			
35570																0	81990	18285	205868	0	83026	0	0	0	0	0	22567	81160	0	0				
35646																0	139	91	1032	0	600	0	0	0	0	0	202	471	0	0				
35842																0	352	0	1371	49	553				0	0	466	504	0	0				
35936																0	0	7	147	0	5	0	0	0	0	0	135	0	0	0				
36054																0	3438	1289	23163	0	14657	0	0	0	0	0	3779	12590	0	0				
36344																0	2423	11	8660	0	4756	0	0	0	0	0	1470	4375	0	0				
36456																0	151	0	1443	71	214	59	0	0	0	0	1078	71	0	0	DDA SUSPENSE                                                                                                                                                                                     			
36858																0	817	0	1552	72	223	67	56	0	0	0	512	0	0	0	LEASE ACQUISITION COSTS                                                                                                                                                                          	ACCOUNTS RECEIVABLE                                                                                                                                                                              		
36933																0	362	258	1778	156	540	0	0	0	0	0	618	358	0	0				
37051																0	164	123	952	43	453	0	0	0	0	0	212	351	0	0				
37341																0	19	0	751	17	531	4	0	0	0	0	201	510	0	0	OTHER ASSETS                                                                                                                                                                                     			
37350																0	102	0	290	2	2	0	0	0	0	0	186	0	0	0				
37378																0	153	79	1824	103	948	0	0	0	0	0	644	368	0	0				
37435																0	1854	1495	8305	0	2088	1220	0	0	0	0	2868	0	0	0	State Tax Credits                                                                                                                                                                                			
37640																0	2949	0	13430	0	8699	0	0	0	0	0	1782	8122	0	0				
37659																0	0	0	634	6	255	0	0	0	0	0	379	210	0	0				
37743																0	260	276	809	16	32				0	0	241	0	0	0				
37949																0	1202	0	6634	0	4072				0	0	1360	3954	0	0				
38478																21	3681	11	6262	17	39	0	0	0	0	0	2531	0	0	0				
38526																0	773	705	5330	0	3279	2699	0	0	0	0	573	0	0	0	Bank owned Life Insurance                                                                                                                                                                        			
38535																0	1367	100	8448	0	5600	0	0	0	0	0	1381	5157	0	0				
38740																0	2288	505	4059	186	330	108	0	0	0	0	936	0	0	0	Net Software                                                                                                                                                                                     			
39327																0	0	85	6171	0	4731	0	0	0	0	0	1355	4135	0	0				
39420																0	4032	2183	25656	0	17641	0	0	0	0	0	1800	13022	0	0				
39475																0	4446	2933	33074	0	18663	0	0	0	0	0	7032	18065	0	0				
39756																0	1208	0	3874	0	1443	0	0	0	0	0	1223	1061	0	0				
39934																0	886	690	5917	0	3877	0	0	0	0	0	464	3202	0	0				
40033																0	297	0	4032	30	3217	0	0	0	0	0	518	3187	0	0				
40305																0	10864	0	73345	0	47045	7989	25729	0	0	0	15436	0	0	0	Accrued Pension                                                                                                                                                                                  	Taxes Payable                                                                                                                                                                                    		
40350																0	146	13	526	21	21	0	0	0	0	0	346	0	0	0				
40707																0	1004	82	3150	0	1409	717	0	0	0	0	655	0	0	0	Deposit Premium                                                                                                                                                                                  			
40855																0	307	0	722	42	42	0	0	0	0	0	373	0	0	0				
41245																0	45	42	881	0	651				0	0	143	629	0	0				
41553																0	99	0	1100	0	29				0	0	972	0	0	0				
41629																0	639	180	2413	217	1141				0	0	453	0	0	0				
41647																0	12108	1214	19909	0	3447	0	0	0	0	0	3140	2885	0	0				
41759																0	66	0	1307	0	841	0	0	0	0	0	400	822	0	0				
41825																0	0	185	1259	124	124	0	0	0	0	0	950	0	0	0				
41937																0	292	0	737	43	103	60	0	0	0	0	342	0	0	0	ACCRUED INTEREST U.S. AGENCIES                                                                                                                                                                   			
41955																0	159	0	788	0	359	0	0	0	0	0	270	244	0	0				
42037																0	58	39	723	0	173	108	0	0	0	0	453	65	0	0	NON POST DEPOSITS                                                                                                                                                                                			
42055																0	331	0	2247	0	1051	0	0	0	0	0	865	871	0	0				
42354																0	206	0	907	0	23	0	0	0	0	0	678	0	0	0				
42420																0	62572	22419	248186	0	133283	0	0	0	0	0	29912	122794	0	0				
42448																117	2782	612	9023	185	1401	758	0	0	0	0	4228	0	0	0	Income Taxes Receivable                                                                                                                                                                          			
42457																0	2	0	409	19	87	0	0	0	0	0	320	67	0	0				
42541	0	60991	0	807498	0	696139	0	0	0	0	0	50368	558574	0	0		60991																	
43052																0	2669	53	5516	0	2156	0	0	0	0	0	638	2155	0	0				
43155																0	949	662	5565	0	2912	0	0	0	0	0	1042	1174	0	0				
43173	0	43165	0	154127	0	87289	64579	0	0	0	0	23673	0	0	0		42323														A/R fr. trade date acct. for sec. sales                                                                                                                                                          			
43324																16	675	324	1773	145	164	3	0	0	0	0	610	0	0	0	Insurance Refund Receivable	FIT Payable		
43351																0	0	0	25	0	19	19	0	0	0	0	6	0	0	0	IENC                                                                                                                                                                                             			
43454																0	2	23	273	15	15	0	0	0	0	0	233	0	0	0				
43511																0	4551	871	17440	0	10148	0	0	0	0	0	1870	9292	0	0				
