"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2344	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON2604	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA242	RCONA243	RCONA244	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	
1351	2618	3	2170	8072	0	13949	0	0	0	0	0	0	52948	0	4013	11911		30800	7619	3884	24618	9247	0	0	7424	17194	6180	2	4393	4854	2664	0	11776	48935	0	0	
1454	1812	115	2605	58774	0	98310	0	0	0	0	0	0	149492	4	9430	22561		52855	72264	12105	40836	14473	0	0	19650	23795	8140	1270	10140	11688	733	0	95258	140050	332	8	
1557	1560	0	493	3016	0	5686	0	0	0	0	0	0	22080	0	1616	3801		14716	2003	2058	9804	3291	0	0	3334	6470	3842	1070	1526	1765	311	199	5193	20464	0	0	
1632	35494	12	34621	29230	0	66060	0	0	0	0	0	0	103434	0	10284	22806		33680	11454	7159	30183	20757	0	0	8510	21673	3052	445	3579	17178	2049	0	31355	92417	72	733	
1669	10610	8	19713	29672	0	72849	0	0	0	0	0	0	145610	0	876	28590		85666	20744	11973	68635	18754	0	0	23957	44536	14031	3142	3526	15227	8885	952	53039	144729	89	5	
1829	32344	32	171	52112	0	68492	0	0	0	0	0	0	144635	0	2828	20347		72386	19558	16162	47245	10128	0	0	11546	35699	19389	5752	2733	7395	8472	1747	68142	141807	147	0	
1856	374	0	782	1201	0	2725	0	0	297	0	297	0	5899	0	1776	1324		2496	1705	17	2054	1224	99	0	917	1138	434	7	924	300	100	0	1942	3826	1	297	
1959	881	1	104	3115	0	3115	0	0	0	0	0	0	10277	0	2309	325		3923	5148	583	2541	325	0	0	556	1985	1126	256	225	100	0	0	3010	7968	0	0	
2040	5051	13	1778	8026	0	21147	0	0	80	0	4330	0	70629	0	4418	11328		35938	18312	8703	26419	9709	0	3170	7901	18518	6393	3126	1630	8079	1049	570	19356	66211	0	0	
2161	9830	0	2006	13823	0	29059	0	0	0	0	0	0	55833	0	6519	16959		25489	3555	6142	21734	15763	0	0	5841	15893	3738	17	6307	9456	1196	0	27053	49314	0	0	
2376	38601	0	67	10800	0	45781	0	0	0	0	0	0	510165	0	291	42441		321058	108065	41445	282443	38644	0	0	88263	197066	31828	3901	13133	25511	3414	383	45714	509874	0	0	
2451	655	0	69	614	0	1344	0	0	0	0	0	0	7863	0	1376	2057		4812	339	613	3708	1809	0	0	966	2742	1089	15	877	932	248	0	1275	6287	0	200	
2554	479	0	81	1013	0	2275	0	0	0	0	0	0	2784	0	662	400		1905	0	0	1469	400	0	0	367	1102	350	86	200	200	0	0	2194	2122	0	0	
2732	37137	15	10368	54980	0	80264	0	0	4653	200	4853	0	256838	0	37617	99460		91915	28326	12059	78627	97067	4653	200	42096	37283	12329	207	81493	15575	2392	0	69881	219221	0	0	
2750	2993	0	787	1858	0	5662	0	0	3103	200	3303	0	35848	0	3230	8183		22312	2360	1368	14351	6527	889	0	3732	10619	7482	479	2137	4390	1180	476	4875	32618	0	0	
2938	34877	0	13727	45623	0	60604	0	0	0	0	25000	0	130356	0	6891	40156		36623	18700	7662	33092	38645	0	25000	9485	23637	2315	1186	14265	24367	1170	354	45173	123315	1704	150	
2956	3489	23	1881	7020	0	19131	0	0	0	0	0	0	84086	0	18652	24868		45170	10559	5228	31258	21409	0	0	8918	22340	10400	3512	8159	13250	2659	800	17227	65434	0	0	
3252	7667	0	449	11832	0	23507	0	0	0	0	0	0	50404	0	3216	11907		23196	7634	4296	20855	11575	0	0	5458	15397	2330	11	3637	7938	332	0	23058	47188	0	0	
3458	956	0	1160	2397	0	5634	0	0	0	0	0	0	11322	0	1896	2603		6750	1013	188	4693	2454	0	0	1582	3111	1770	287	962	1492	149	0	4474	9426	0	0	
3506	67095	70	1310	37129	0	63511	0	0	0	0	0	0	638111	0	16839	28079		200005	342932	32272	175319	25581	0	0	36943	138378	18103	6581	17322	8259	1366	1132	60109	621272	2022	0	
3579	11924	39	9603	17224	0	40667	0	0	0	0	0	0	104866	0	3937	24120		55284	13538	10013	47129	20104	0	0	12600	34447	7558	679	7295	12809	3127	889	31025	100632	0	297	
3720	13386	0	5516	11775	0	33452	0	0	0	0	0	0	61476	0	4341	11763		34991	1336	4771	31666	11439	0	0	9118	22552	3221	100	6839	4600	212	112	27936	57135	0	0	
3953	3799	39	1047	10294	0	17246	0	0	0	0	0	0	29121	0	2452	3862		14719	6741	387	13616	3862	0	0	5749	8155	815	0	1635	2227	0	0	16160	26669	0	0	
4138	18672	22	1854	12361	0	25599	0	0	0	0	0	0	111638	0	11139	32711		42583	17672	8523	40486	29679	0	0	9323	31163	1640	457	4613	25083	2333	682	23723	100499	0	0	
4147	7170	0	309	9933	0	18789	0	0	0	0	0	0	53605	0	1342	4938		27280	14217	5599	8668	1575	0	0	5581	3167	10787	7745	1275	300	1703	1660	18480	52263	0	0	
4156	3431	0	3206	5314	0	14696	0	0	0	0	0	0	34661	0	8522	9484		17062	4684	2707	12657	7890	0	0	3332	9473	3720	537	4818	3072	1394	200	11490	26139	0	0	
4231	3790	0	6325	10602	0	21305	0	0	0	0	0	0	49539	0	6020	16419		23462	5868	6828	18033	12231	0	0	5595	12437	4297	1133	4341	7890	3261	927	14980	43519	0	0	
4437	37110	9	446	11134	0	24788	0	0	0	0	0	0	76619	0	324	8741		30463	305	6965	21167	5208	0	0	5152	16015	8680	616	965	4243	3307	226	24333	76295	0	0	
4745	639	0	205	919	0	1785	0	0	0	0	0	0	6018	0	1212	866		3806	707	914	2079	666	0	0	621	1458	878	849	191	475	200	0	1580	4806	0	0	
4839	28122	5	11	32563	0	36933	0	0	0	4733	4733	0	117344	0	3300	30330		45828	13064	7983	40826	28830	0	4337	16492	24333	4493	510	12066	16764	1200	300	36863	113648	54	396	
5005	42304	6	2126	15601	0	30538	0	0	0	0	0	0	165784	0	644	30091		78289	15100	15249	58684	23915	0	0	23556	35472	16889	2372	8725	15190	5022	1154	28406	165140	0	0	
5050	3642	12	1595	11248	0	18793	0	0	0	0	0	0	54485	0	14492	17495		19794	13554	5030	11901	15965	0	0	3254	8659	6272	1609	14206	1759	1121	409	17123	39993	63	0	
5069	2142	14	0	7249	0	10174	0	1200	5748	9600	15348	0	211766	0	8885	106038		97263	6323	1876	89583	100663	5055	9200	30734	58849	7680	0	28841	71822	5375	0	10160	195645	0	6036	
5135	6012	0	940	10178	0	21405	0	0	0	0	0	0	50613	0	3304	15380		22006	7215	4671	19284	13997	0	0	4525	14758	2685	38	3797	10200	1383	0	20465	46915	0	394	
5210	95227	27	12104	64157	0	133806	0	0	0	0	0	0	324043	0	5811	22623		188005	18188	34574	147523	16365	0	0	50091	97432	34754	5728	6758	9607	4560	1698	121675	318232	0	0	
5247	128532	0	5313	132626	0	184278	0	0	0	0	0	0	524550	0	4161	34603		174832	186583	31695	145828	29985	0	0	52940	92888	25116	3888	12200	17785	3272	1346	178965	520389	0	0	
5274	3484	2	0	7203	0	9994	0	0	0	0	0	0	67507	0	0	8840		46884	8299	5266	29068	6611	0	0	8456	20666	16882	880	2393	4218	2229	0	9992	67507	0	0	
5331	25120	5	640	37722	0	56162	0	0	0	0	0	0	130050	0	0	13116		38442	53372	7220	31644	12263	0	0	10273	21371	5982	816	4702	7561	709	144	55517	130050	0	0	
5452	4267	7	89	4521	0	4931	0	0	0	7057	7057	0	62987	0	428	9271		15765	33684	4352	10852	8590	0	7057	2377	8475	3724	1189	7463	1127	265	416	4835	62559	0	0	
5461	22071	81	164	54803	0	77149	0	0	0	0	0	0	95706	0	3437	29190		19692	24753	7857	15566	26682	0	0	10183	9096	393	20	10505	17563	315	807	76904	92269	0	0	
5751	3699	12	2083	5719	0	16111	0	0	0	0	0	0	58107	0	18051	16292		15713	22403	4220	13083	14881	0	0	3577	9506	2628	2	10584	4297	1411	0	14016	40056	0	0	
5939	187809	22	1295	147972	0	325786	0	0	0	0	0	0	1888205	0	3117	265402		1104824	330170	140619	784599	192985	0	0	234745	549854	236618	83607	54797	138188	55140	17277	324469	1885088	0	0	
6039	5269	0	2689	7876	0	14957	0	0	0	0	0	0	56729	0	2836	17621		31621	2218	8044	26592	15569	0	0	7357	19235	5029	0	6161	9408	2052	0	12268	53893	0	0	
6057	736	0	373	765	0	2548	0	0	0	0	0	0	9702	0	2969	3384		5582	0	280	3000	3184	0	0	801	2479	1846	456	445	2739	100	100	2175	6733	0	0	
6141	1591	7	758	6046	0	11863	0	0	0	0	0	0	15058	0	923	4453		8000	1014	1073	6912	4344	0	0	2145	4767	948	140	1798	2546	109	0	11098	14135	0	0	
6329	8716	6	11746	31776	0	61513	0	0	0	0	0	0	122987	6	18717	43493		54656	16122	10785	52384	41465	0	0	20683	31701	1913	359	19241	22224	1578	450	49761	104264	0	0	
6842	1313	0	449	3170	0	5152	0	0	0	0	0	0	15925	0	2059	2842		10787	983	856	7954	2509	0	0	1988	5966	2833	0	729	1780	333	0	4703	13866	0	0	
6972	49039	76	8914	104064	0	187085	0	0	0	0	0	0	362177	0	3238	44703		136722	131713	37427	117523	39761	0	0	35466	82057	17097	2102	14732	25029	4248	694	177926	358939	169	0	
7009	0	23	1	18119	0	18119	0	0	0	0	0	0	437786	0	0	0		0	437786	344	0	0	0	0	0	0	0	0	0	0	0	0	18095	437786	0	0	
7045	7932	10	2909	11205	0	27808	0	0	0	0	0	0	47816	0	10739	7706		24951	7227	4380	19887	6599	0	0	3462	16425	4264	800	2085	4514	807	300	24889	37077	0	0	
7157	1324	0	328	2638	0	6399	0	0	0	0	0	0	19030	0	221	1674		12913	3119	1798	10852	1251	0	0	3459	7393	2061	0	359	892	323	100	6071	18809	0	0	
7166	18651	44	1543	77769	0	119814	0	0	0	0	0	0	230367	0	5879	70165		99352	42199	11088	94628	66911	0	0	47466	47162	4106	618	31996	34915	3030	224	118227	224289	0	199	
7456	3362	0	2690	4813	0	10360	0	0	0	0	0	0	28007	0	2645	3231		20375	1039	1853	17152	3131	0	0	5039	12113	3171	52	1424	1707	100	0	7660	25362	10	0	
7634	3554	4	1979	5506	0	9793	0	0	495	0	495	0	24062	0	897	7441		11885	1182	2092	9380	6697	198	0	3081	6299	2080	425	2357	4340	544	200	7679	23165	131	0	
8033	5656	1	1603	8655	0	14899	0	0	0	0	0	0	26111	0	3102	7226		12422	807	1242	11206	6526	0	0	4274	6932	1211	5	3349	3177	700	0	13295	23009	0	0	
8154	1401	0	2076	2604	0	7806	0	0	0	0	0	0	26708	0	2938	4149		19553	1605	373	13567	2886	0	0	4245	9322	5110	876	1391	1496	1162	100	5730	23770	0	0	
8417	175000	0	0	558282	0	558282	0	0	0	0	0	0	437274	0	0	0		0	262274	2273	0	0	0	0	0	0	0	0	0	0	0	0	558282	437274	0	0	
8462	212	13	456	7506	0	20691	0	0	0	0	0	0	32689	0	341	16933		12705	2839	1971	11735	16827	0	0	6600	5492	613	0	8336	8491	106	0	20222	32348	0	0	
8547	15947	2	3402	8070	0	19701	0	0	0	0	0	0	78266	0	3859	10024		50778	1517	8625	18117	9776	0	0	5147	12970	31550	1111	4163	5613	248	0	16297	74407	0	0	
8631	8879	0	1679	5482	0	13412	0	0	0	0	0	0	25828	0	628	3502		12345	1102	2759	9298	2782	0	0	4059	5304	2819	163	1280	1502	619	101	11733	25200	0	0	
8855	0	4	0	11493	0	25954	0	0	0	0	0	0	59351	0	0	2060		945	56346	467	848	2060	0	0	304	544	97	0	1042	1018	0	0	25950	59351	0	0	
9115	222161	130	31936	143459	0	208123	0	0	0	0	0	0	1009435	0	240839	140375		107848	539051	16881	79585	136833	0	0	13982	65603	26784	1479	119850	16983	3542	0	176057	768596	0	0	
9160	17069	26	67	20756	0	35847	0	0	0	0	0	0	80000	0	190	13289		45309	4333	4708	40702	12187	0	0	24120	16731	4398	60	6866	5321	1102	0	35754	79810	0	0	
9339	20996	0	11879	16791	0	60696	0	0	0	13500	13500	0	166301	0	5295	39728		99523	6054	12212	78425	33838	0	8000	28857	49761	19666	1239	11005	22833	5157	733	48817	161004	0	2	
9357	0	506	0	71570	0	83071	0	0	0	0	0	0	117570	4368	0	1211		1998	114361	2153	1351	814	0	0	1552	386	43	17	1211	0	0	0	82565	113202	0	0	
9553	0	1	731	3662	0	10617	0	0	0	0	0	0	33278	0	5072	8750		21872	2656	5578	18033	8174	0	0	8109	9924	3835	4	4193	3981	576	0	9885	28106	0	100	
9807	113899	44	3784	36666	0	58016	0	0	0	0	0	0	1137191	0	257740	232324		207566	583402	72264	197754	222824	0	0	49847	147907	9736	76	112746	110078	9500	0	54188	879451	0	0	
9955	3610	5	1573	6389	0	20203	0	0	0	0	0	0	55607	1	20873	7619		22530	21848	3908	15637	6643	0	0	5538	10198	6517	277	4759	1884	976	0	18625	34733	0	0	
10157	4756	0	669	7947	0	13898	0	0	485	0	485	0	47689	0	5307	5335		31151	6447	3014	20245	3881	0	0	4118	17659	8971	403	2344	1537	1454	0	13229	41897	0	485	
10250	0	23	2882	23398	0	49086	0	0	0	0	0	0	138602	0	3694	30383		84688	23531	23856	37486	12159	0	0	15430	22056	42192	5010	3579	8580	15961	2263	46181	134908	0	0	
10577	6269	0	50	7122	0	11647	0	0	0	0	0	0	35317	0	503	2089		18777	8182	3866	15859	2089	0	0	6639	9220	1028	1890	495	1594	0	0	11597	34814	0	0	
10849	7804	427	4122	13136	0	27205	0	0	0	0	0	0	108603	0	20736	34269		50146	16384	5251	44902	32492	0	0	25151	19751	4988	256	18768	13724	1777	0	22656	87867	0	0	
10858	37528	27	2058	24635	0	49057	0	0	0	0	0	0	238991	0	11766	39374		151162	10927	11523	129020	36748	0	0	29035	106342	13311	2474	11097	26287	1687	303	46896	227225	76	0	
11145	11978	17	11211	9745	0	34624	0	0	0	0	0	0	56655	0	3287	7919		28272	8486	2913	23171	7569	0	0	6273	16898	4599	502	1385	6184	350	0	23396	53368	0	0	
11350	8899	2	602	5389	0	11112	0	0	0	0	0	0	28655	0	3626	3245		13206	3305	4307	10224	2707	0	0	2879	7345	2960	22	1148	1559	538	0	10507	25029	1	0	
11640	7314	14	5907	31504	0	41499	0	0	0	0	0	0	85298	0	20176	32757		35124	10103	4424	29672	31692	0	0	8925	20998	3563	1638	11277	20415	956	109	35501	65122	77	0	
11837	3297	0	4418	4942	0	16840	0	0	0	0	0	0	35361	0	779	7060		22113	2891	3532	14079	4842	0	0	3023	11056	6834	1200	941	3901	2017	201	12422	34582	0	0	
12030	5668	2	2755	13652	0	24625	0	0	0	0	0	0	128995	0	2554	41216		81445	666	11021	59886	30376	0	0	16136	43750	21415	144	5830	24546	10740	100	21868	124745	0	1696	
12058	4429	43	915	8158	0	13520	0	0	0	0	0	0	75233	0	9698	15780		45709	9315	3981	27519	12118	0	0	9575	17944	17942	248	4552	7566	3560	102	12562	65535	0	0	
12142	14256	9	17790	26741	0	46293	0	0	0	0	0	0	101546	0	22385	38620		32182	16488	10433	30879	38520	0	0	16345	14534	1187	116	28217	10303	100	0	28494	79161	0	0	
12245	12267	0	2530	12274	0	17567	0	0	0	0	2000	0	52313	0	7521	9458		21778	8810	3942	15197	8404	0	2000	5636	9561	6064	517	1646	6758	1054	0	15037	44792	0	0	
12311	3578418	210	143626	3800187	810	5159925	0	0	0	58896	136147	0	13893042	0	549474	1582457		5802500	2929667	897778	4623094	1327482	0	52000	1469269	3153824	1038912	140495	792815	534667	165516	89459	4985026	13343568	30253	0	
12357	1109	0	460	2989	0	6594	0	0	0	0	0	0	19212	0	1546	1860		12352	3891	1558	9038	988	0	0	2334	6704	3314	0	227	761	872	0	6134	17666	0	0	
12405	131215	0	9148	65632	0	75477	0	0	0	0	0	0	754351	0	182155	170866		277902	174368	39518	172957	151189	0	0	58356	114601	94117	10828	111070	40119	15988	3689	66329	572196	0	0	
12647	3378	1	254	5322	0	7134	0	0	198	0	1118	0	31104	0	3092	4543		12353	10830	3276	9095	3561	99	425	3086	6010	3254	3	1143	2418	982	0	6879	28012	0	0	
12656	727	0	359	964	0	2066	0	0	0	0	0	0	7349	0	3921	3250		2976	396	172	2716	3250	0	0	1035	1681	260	0	1100	2150	0	0	1707	3428	0	0	
12937	7186	0	28	21266	0	31130	0	0	0	1000	1000	0	61080	0	350	23236		14808	15850	3671	13906	21918	0	1000	4617	9289	902	0	12415	9503	1318	0	31102	60730	0	0	
12946	12416	15	6432	32656	0	71233	0	0	0	0	0	0	263949	0	33051	93198		123641	34694	22140	101477	84374	0	0	35016	67906	18651	2068	38489	46011	8287	411	64781	230898	5	0	
12955	7988	0	736	14545	0	20743	0	0	0	0	0	0	53143	331	6965	13042		24742	7371	5609	23067	12807	0	0	9112	13955	1644	31	4174	8633	235	0	20007	45847	0	0	
13037	17434	0	613	15901	0	20142	0	0	0	0	0	0	91610	0	522	10199		52597	11380	5545	32885	7193	0	0	10577	22308	16654	3058	2860	4333	2092	914	19529	90597	0	491	
13103	81489	33	3301	58500	0	134421	0	0	0	0	0	0	361351	0	5099	36765		162101	80996	36787	122307	29401	0	0	37190	85117	37079	2715	9620	19781	6815	549	130689	355500	398	752	
13251	838	0	437	1839	0	3566	0	0	0	0	0	0	20521	0	11	1764		12358	5561	2007	10616	1551	0	0	2961	7690	1707	0	133	1417	214	0	3129	20510	0	0	
13309	165065	50	14	154463	0	174277	0	0	0	257124	257124	0	1619623	0	121732	508402		476655	469501	107182	356011	425137	0	192440	81975	274179	112558	7943	213399	211738	37789	45476	174199	1487717	14	10174	
13457	2095	0	290	1469	0	3748	0	0	0	0	0	0	13289	0	1248	2365		6980	1849	1074	6980	2365	0	0	1905	4732	343	0	472	1764	129	0	3458	12041	0	0	
14052	6841	0	1797	9975	0	15048	0	0	0	0	0	0	35021	0	5533	5847		11938	10395	1966	10129	5617	0	0	2847	7282	1809	0	2222	3395	230	0	12488	29488	763	0	
14155	2919	26	651	6987	0	11323	0	0	0	0	0	0	46208	0	5860	8835		24905	9549	3774	19069	7371	0	0	7213	11842	5605	245	2844	4528	1363	100	10646	40348	0	0	
14258	14817	65	10248	64984	0	91180	0	0	0	0	0	0	273822	0	22740	53990		35605	169410	13763	28231	45857	0	0	16527	13685	4955	438	26843	20222	6099	826	80849	251082	18	0	
14409	4963055	544	66641	999671	0	1324343	0	0	0	0	0	0	10381699	0	417760	892161		2342484	2183999	542697	1924175	783605	0	0	581742	1342433	393639	24670	341773	441832	103021	5535	1203575	9963939	53583	0	
14454	1423	0	207	1558	0	3006	0	0	7821	2400	10221	0	37952	0	1429	7245		18976	10308	1282	18624	7245	7821	2400	11878	6746	342	10	6194	1051	0	0	2799	31483	0	5040	
14650	4253	1	1964	4788	0	9151	0	0	0	0	0	0	17889	0	2643	5648		7454	534	1237	6581	4848	0	0	3129	3956	364	5	3065	1783	800	0	7186	15246	0	0	
14753	3579	2	218	4060	0	5777	0	0	0	0	0	0	15433	0	1421	1940		9914	0	2636	7834	1723	0	0	5087	4129	680	18	1283	657	0	0	5557	14012	0	0	
14865	4242	9	2646	8337	0	17688	0	0	0	0	0	0	45425	0	7974	16891		15860	8432	1929	13803	15265	0	0	5950	8228	1608	74	10585	4680	899	727	15033	37451	0	0	
14931	1819	2	118	9462	0	11856	0	0	0	0	0	0	11751	0	235	1409		3571	4952	306	3231	1409	0	0	969	2261	341	0	384	1025	0	0	11736	11516	0	0	
14940	8511	16	60	7865	0	9213	0	0	0	0	0	0	100713	0	4565	12558		19497	60147	8110	15325	10932	0	0	3893	11432	3215	957	5599	5333	1426	200	9137	96148	0	0	
15536	150536	27	705	87619	0	155517	0	0	23599	52286	75886	0	716885	0	18819	129490		353616	83243	67415	331413	125318	23113	51986	91420	239993	20726	1477	49657	75661	3910	262	154708	678839	77	19227	
15732	1226	0	0	26807	0	40723	0	0	0	12099	12099	0	175240	0	2918	41674		64596	67744	11075	56847	39122	0	12099	11104	45743	5040	2709	7606	31516	1448	1104	40723	172322	0	0	
16337	14925	50	6854	25172	0	47868	0	0	0	0	0	0	100737	0	5599	31203		47195	7414	10148	40877	31203	0	0	17911	25040	3903	341	5645	24898	325	335	40909	94438	55	700	
16355	2673	0	75	4864	0	9534	0	0	0	0	0	0	23444	0	512	6709		8231	5831	1626	5722	5772	0	0	2264	3458	2246	263	3832	1940	937	0	9459	22932	0	0	
16458	41811	11	303	12800	0	19426	0	0	0	0	990	0	118852	0	1952	12219		30338	34484	7670	22145	9312	0	0	10744	11744	7845	5	5634	3679	2906	0	19096	116879	16	21	
16551	7982	0	831	5715	0	9470	0	0	0	0	0	0	34895	0	2298	5172		19577	2164	5297	10591	3640	0	0	2597	7994	7836	1150	355	3285	1532	0	8639	32597	0	0	
16748	4170	0	487	5120	0	8118	0	0	0	0	0	0	30735	0	100	3526		20509	2530	2946	4072	673	0	0	7957	11125	1243	184	1503	2023	0	0	7631	30635	0	0	
16766	5872	16	0	12482	0	17693	0	0	0	25600	25600	0	250383	0	15228	73612		20535	150364	5689	17054	71030	0	25600	8558	8496	3336	145	34172	36858	2382	200	16904	209555	773	25600	
16944	6723	1	1367	3104	0	9197	0	0	0	0	0	0	15770	0	534	1080		6969	998	554	5710	965	0	0	1856	3948	1165	0	365	600	115	0	7829	15236	0	0	
16953	3135	0	735	3272	0	6489	0	0	0	0	0	0	16115	0	723	925		10536	1519	644	8478	825	0	0	2730	5748	2058	0	500	325	100	0	5754	15392	0	0	
17110	0	0	0	0	0	0	0	0	0	0	0	0	68051	0	7017	62366		5188	497	0	5188	62366	0	0	4810	378	0	0	55529	6837	0	0	0	60833	0	201	
17147	32142	23	12644	78527	0	144711	0	0	0	0	0	0	418273	0	39097	85363		147678	153090	30704	108664	75736	0	0	38969	69695	38966	48	43483	32253	9627	0	128516	379176	3528	0	
17259	4871	0	146	4486	0	7771	0	0	0	0	0	0	30726	0	2310	5397		19184	1274	3333	14321	5084	0	0	5049	9272	4828	35	1480	3604	313	0	7625	28416	0	0	
17464	18382	132	3796	93794	0	114246	0	0	0	0	0	0	279378	0	25955	32585		39986	188425	6437	35390	29504	0	0	16878	18512	4047	549	21539	7964	3082	0	110318	253423	0	0	
17549	43713	4	3134	25553	0	37232	0	0	7012	3861	10873	0	126452	0	12815	41473		24408	16858	3976	22107	41073	6913	3861	6846	15260	2229	73	13639	27434	400	0	34094	107299	0	6338	
17642	2297	13	1275	3822	0	9505	0	0	0	0	0	0	25068	0	3357	6564		15248	959	3391	13989	6564	0	0	6767	7223	1258	0	2474	4090	0	0	8217	21711	0	0	
17839	8375	4	4507	23638	0	39495	0	0	0	0	0	0	105079	0	11132	33725		39341	23638	8877	27952	28384	0	0	7440	20512	10080	1309	11535	16849	4567	774	34984	93947	0	0	
17950	7484	0	3998	3424	0	11743	0	0	0	0	0	0	26351	0	7784	6333		10614	1920	1476	8173	5065	0	0	3031	5642	1675	266	2178	2887	1268	0	7745	18567	0	0	
18050	15215	11	14359	36264	0	66539	0	0	0	0	0	0	99123	0	5163	23025		49887	10996	9097	42312	21283	0	0	17942	26097	5766	82	8964	12468	1593	0	52169	93960	0	0	
18126	56596	20	12993	96638	0	107363	0	0	0	0	0	0	523907	0	34426	89743		303871	73697	56755	165591	69954	0	0	40572	125019	121287	16993	44960	24994	17609	2180	94300	489481	50	0	
18135	21894	3	0	20023	0	33747	0	0	0	0	0	0	76489	0	8000	25897		15113	13585	1458	13818	24978	0	0	4138	9680	975	320	12413	12565	519	400	33744	68489	0	0	
18368	10722	11	2782	33232	0	42047	0	0	0	0	0	0	282282	0	235	34729		30671	206160	5866	27721	30992	0	0	10453	17268	2950	0	10386	20606	3737	0	39118	282047	136	0	
18377	1482	0	0	0	0	0	0	0	0	0	0	0	11561	0	57	422		9657	0	654	7359	322	0	0	1978	5381	2293	5	0	322	100	0	0	11201	0	303	
