"IDRSSD"	RCFD3561	RCFD3562	RCFD7701	RCFD7702	RCON3561	RCON3562	RCON7701	RCON7702	
44451					1	19	0.0950	0.0950	
44602	0	0	0.0000	0.0000					
44741					1	5	0.0950	0.0950	
44750					2	71	0.0900	0.0900	
44929					0	0	0.0000	0.0000	
45038					0	0	0.0000	0.0000	
45047					0	0	0.0000	0.0000	
45056					1	90	0.0875	0.0875	
45270					0	0	0.0000	0.0000	
45430					2	2	0.0900	0.0950	
45458					0	0	0.0000	0.0000	
45551					0	0	0.0000	0.0000	
45560					0	0	0.0000	0.0000	
45609					0	0	0.0000	0.0000	
45627					0	0	0.0000	0.0000	
45775					0	0	0.0000	0.0000	
46053					10	69	0.1375	0.1375	
46905					0	0	0.0000	0.0000	
46941					1	13	0.0900	0.0900	
47153					0	0	0.0000	0.0000	
47247					2	140	0.0663	0.0663	
47256					0	0	0.0000	0.0000	
47377					0	0	0.0000	0.0000	
47425					0	0	0.0000	0.0000	
47452					0	0	0.0000	0.0000	
47500					0	0	0.0000	0.0000	
47658					0	0	0.0000	0.0000	
48057					2	12	0.0750	0.0950	
48150					0	0	0.0000	0.0000	
48208					0	0	0.0000	0.0000	
48374					0	0	0.0000	0.0000	
48440					0	0	0.0000	0.0000	
48552					0	0	0.0000	0.0000	
48673					0	0	0.0000	0.0000	
48730					0	0	0.0000	0.0000	
49054					0	0	0.0000	0.0000	
49148					1	8	0.0675	0.0675	
49241					4	43	0.0725	0.1000	
49344					0	0	0.0000	0.0000	
49362	0	0	0.0000	0.0000					
49540					0	0	0.0000	0.0000	
49643					1	150	0.0850	0.0850	
49652					0	0	0.0000	0.0000	
49821					0	0	0.0000	0.0000	
49858					0	0	0.0000	0.0000	
49951					0	0	0.0000	0.0000	
50144					4	42	0.0825	0.1390	
50461					0	0	0.0000	0.0000	
50546					3	280	0.0600	0.0850	
50854					0	0	0.0000	0.0000	
50957					0	0	0.0000	0.0000	
51253					0	0	0.0000	0.0000	
51347					0	0	0.0000	0.0000	
51356					0	0	0.0000	0.0000	
51459					1	7	0.0710	0.0710	
51730					2	21	0.0575	0.0950	
51842					1	13	0.0644	0.0644	
51972					0	0	0.0000	0.0000	
52410					1	12	0.0927	0.0927	
52456					1	24	0.0950	0.0950	
52719					0	0	0.0000	0.0000	
52755					0	0	0.0000	0.0000	
52764					0	0	0.0000	0.0000	
52951					4	45	0.0850	0.0850	
53015					0	0	0.0000	0.0000	
53033	0	0	0.0000	0.0000					
53051					0	0	0.0000	0.0000	
53239					1	42	0.0725	0.0725	
53453					0	0	0.0000	0.0000	
53752					1	55	0.0750	0.0750	
54049					0	0	0.0000	0.0000	
54058					0	0	0.0000	0.0000	
54124					0	0	0.0000	0.0000	
54357					0	0	0.0000	0.0000	
54375					0	0	0.0000	0.0000	
54441					0	0	0.0000	0.0000	
54656					1	18	0.0847	0.0847	
55019					0	0	0.0000	0.0000	
55176					0	0	0.0000	0.0000	
55251					1	30	0.0850	0.0850	
55336					7	874	0.0600	0.0850	
55635					2	124	0.0730	0.1025	
55653					0	0	0.0000	0.0000	
55859					0	0	0.0000	0.0000	
55916					0	0	0.0000	0.0000	
56230					0	0	0.0000	0.0000	
56258					0	0	0.0000	0.0000	
56351					3	99	0.0756	0.0900	
56427					2	21	0.0650	0.0975	
56548					0	0	0.0000	0.0000	
56557					0	0	0.0000	0.0000	
56717					1	43	0.0775	0.0775	
56726					0	0	0.0000	0.0000	
57040					0	0	0.0000	0.0000	
57134					0	0	0.0000	0.0000	
57228					2	260	0.0800	0.0800	
57255					3	20	0.1000	0.1000	
57451					0	0	0.0000	0.0000	
57572					0	0	0.0000	0.0000	
57956					0	0	0.0000	0.0000	
58074					2	156	0.0675	0.0725	
58207					0	0	0.0000	0.0000	
58225					0	0	0.0000	0.0000	
58243	0	0	0.0000	0.0000					
58355					0	0	0.0000	0.0000	
58551					0	0	0.0000	0.0000	
58636					1	4	0.0925	0.0925	
58757					1	10	0.0900	0.0900	
58971					2	319	0.0663	0.0775	
59259					0	0	0.0000	0.0000	
59316					1	1000	0.0800	0.0800	
59352					0	0	0.0000	0.0000	
59679					0	0	0.0000	0.0000	
59754					1	20	0.0720	0.0720	
60143	0	0	0.0000	0.0000					
60219					0	0	0.0000	0.0000	
60330					0	0	0.0000	0.0000	
60433					0	0	0.0000	0.0000	
60545					2	104	0.0900	0.0900	
60554					1	55	0.0950	0.0950	
60648					2	45	0.0950	0.0950	
61001					0	0	0.0000	0.0000	
61047					0	0	0.0000	0.0000	
61122					2	857	0.0811	0.1000	
61355					0	0	0.0000	0.0000	
61476					2	165	0.0625	0.0663	
61533					0	0	0.0000	0.0000	
61757					0	0	0.0000	0.0000	
61832					0	0	0.0000	0.0000	
61953					0	0	0.0000	0.0000	
62044					0	0	0.0000	0.0000	
62101					0	0	0.0000	0.0000	
62147					0	0	0.0000	0.0000	
62651					3	20	0.0899	0.1000	
62709					0	0	0.0000	0.0000	
63050					0	0	0.0000	0.0000	
63069	0	0	0.0000	0.0000					
63078					0	0	0.0000	0.0000	
63201					1	17	0.0675	0.0675	
63210					0	0	0.0000	0.0000	
63359					1	15	0.0900	0.0900	
63573					0	0	0.0000	0.0000	
63733					2	41	0.0910	0.1125	
63742					0	0	0.0000	0.0000	
63751					0	0	0.0000	0.0000	
63957					1	8	0.0700	0.0700	
64066					0	0	0.0000	0.0000	
64150					0	0	0.0000	0.0000	
64253					0	0	0.0000	0.0000	
64543					0	0	0.0000	0.0000	
64552					2	6	0.0800	0.0800	
64619	0	0	0.0000	0.0000					
64646					0	0	0.0000	0.0000	
64730					3	269	0.0800	0.0800	
64758					1	11	0.0875	0.0875	
65205					0	0	0.0000	0.0000	
65241					0	0	0.0000	0.0000	
65513	0	0	0.0000	0.0000					
65559					3	37	0.0850	0.1000	
65746					0	0	0.0000	0.0000	
65858					0	0	0.0000	0.0000	
66015	0	0	0.0000	0.0000					
66154					3	111	0.0775	0.0825	
66172					0	0	0.0000	0.0000	
66275					1	6	0.1000	0.1000	
66350					2	44	0.0925	0.0975	
66613					0	0	0.0000	0.0000	
66752					0	0	0.0000	0.0000	
66837					0	0	0.0000	0.0000	
66846					2	60	0.0813	0.0900	
66855	2	197	0.1200	0.1875					
66903					0	0	0.0000	0.0000	
67142					5	23	0.0450	0.1000	
67151					0	0	0.0000	0.0000	
67209					0	0	0.0000	0.0000	
67254					0	0	0.0000	0.0000	
67311	0	0	0.0000	0.0000					
67414					0	0	0.0000	0.0000	
67777					1	215	0.0737	0.0737	
67852					0	0	0.0000	0.0000	
68345					1	30	0.0950	0.0950	
68372					0	0	0.0000	0.0000	
68448					0	0	0.0000	0.0000	
68569					0	0	0.0000	0.0000	
68756					1	4	0.0950	0.0950	
68831					0	0	0.0000	0.0000	
68840					0	0	0.0000	0.0000	
68859					1	245	0.1025	0.1025	
68943					1	38	0.0850	0.0850	
69333					8	452	0.0750	0.0950	
69351					0	0	0.0000	0.0000	
69650					0	0	0.0000	0.0000	
69678					0	0	0.0000	0.0000	
69847					0	0	0.0000	0.0000	
70049					0	0	0.0000	0.0000	
70058					0	0	0.0000	0.0000	
70076					0	0	0.0000	0.0000	
70151					0	0	0.0000	0.0000	
70218					0	0	0.0000	0.0000	
70254					0	0	0.0000	0.0000	
70414					0	0	0.0000	0.0000	
70638					0	0	0.0000	0.0000	
70955					0	0	0.0000	0.0000	
71318					0	0	0.0000	0.0000	
71457					1	73	0.0870	0.0870	
71671					0	0	0.0000	0.0000	
71859					1	22	0.0900	0.0950	
72258					0	0	0.0000	0.0000	
72276					1	77	0.0850	0.0850	
72351					4	52	0.0700	0.1000	
72418					0	0	0.0000	0.0000	
72454					0	0	0.0000	0.0000	
72614					1	15	0.0850	0.0850	
72678					1	2	0.0520	0.0520	
73031					0	0	0.0000	0.0000	
73116					0	0	0.0000	0.0000	
73152					4	83	0.0790	0.0950	
73554					1	60	0.0895	0.0895	
73956					2	334	0.0825	0.0950	
74056					0	0	0.0000	0.0000	
74140					2	286	0.0688	0.0713	
74159					1	2	0.0900	0.0900	
74337					2	1150	0.0650	0.0650	
74403					0	0	0.0000	0.0000	
74449					0	0	0.0000	0.0000	
74458					0	0	0.0000	0.0000	
75053					0	0	0.0000	0.0000	
75259					0	0	0.0000	0.0000	
75446					1	60	0.0795	0.0795	
75455					0	0	0.0000	0.0000	
75558					2	15	0.0760	0.1000	
75576					1	6	0.0940	0.0940	
75633	1	380	0.0713	0.0713					
75651					0	0	0.0000	0.0000	
75857					0	0	0.0000	0.0000	
76050					0	0	0.0000	0.0000	
76117					0	0	0.0000	0.0000	
76135					0	0	0.0000	0.0000	
76153					1	1	0.0850	0.0850	
76201	1	25	0.1200	0.1200					
76443					1	50	0.0950	0.0950	
76742					0	0	0.0000	0.0000	
76854					0	0	0.0000	0.0000	
77150					1	2	0.1200	0.1200	
77253					0	0	0.0000	0.0000	
77347					0	0	0.0000	0.0000	
77374					0	0	0.0000	0.0000	
77422					0	0	0.0000	0.0000	
77758					0	0	0.0000	0.0000	
77851					0	0	0.0000	0.0000	
78036					1	30	0.0800	0.0800	
78054					0	0	0.0000	0.0000	
78157					0	0	0.0000	0.0000	
78241					2	90	0.0875	0.0900	
78559					0	0	0.0000	0.0000	
78643					0	0	0.0000	0.0000	
78858					1	1	0.0825	0.0825	
78951					0	0	0.0000	0.0000	
79042					0	0	0.0000	0.0000	
79127					0	0	0.0000	0.0000	
79145					0	0	0.0000	0.0000	
79257					0	0	0.0000	0.0000	
79855					0	0	0.0000	0.0000	
80020					0	0	0.0000	0.0000	
80150					0	0	0.0000	0.0000	
80431					0	0	0.0000	0.0000	
80552					2	95	0.0900	0.0900	
80936					0	0	0.0000	0.0000	
81054					1	9	0.0900	0.0900	
81223					0	0	0.0000	0.0000	
81429					0	0	0.0000	0.0000	
82024					0	0	0.0000	0.0000	
82033					0	0	0.0000	0.0000	
82257					0	0	0.0000	0.0000	
82350					1	367	0.0765	0.0765	
82659					0	0	0.0000	0.0000	
82873					0	0	0.0000	0.0000	
83151					0	0	0.0000	0.0000	
83236					0	0	0.0000	0.0000	
83311					0	0	0.0000	0.0000	
83357					0	0	0.0000	0.0000	
83450					0	0	0.0000	0.0000	
83638	0	0	0.0000	0.0000					
83834					0	0	0.0000	0.0000	
83852					0	0	0.0000	0.0000	
83955					0	0	0.0000	0.0000	
84046					0	0	0.0000	0.0000	
84055					1	38	0.0950	0.0950	
84251					1	156	0.0905	0.0905	
84345					2	27	0.0750	0.0950	
84541					1	57	0.0850	0.0850	
84804					0	0	0.0000	0.0000	
84970					0	0	0.0000	0.0000	
85043					2	6	0.1000	0.1100	
85052					0	0	0.0000	0.0000	
85258					0	0	0.0000	0.0000	
85454					5	42	0.0975	0.1000	
85856					0	0	0.0000	0.0000	
85931					0	0	0.0000	0.0000	
86349					3	220	0.0850	0.1000	
86358					0	0	0.0000	0.0000	
86527					0	0	0.0000	0.0000	
86554					1	10	0.0925	0.0925	
87047					0	0	0.0000	0.0000	
87159					0	0	0.0000	0.0000	
87234					2	27	0.0750	0.0786	
87476					0	0	0.0000	0.0000	
87533					0	0	0.0000	0.0000	
87944					1	27	0.0900	0.0900	
88240					0	0	0.0000	0.0000	
88259					0	0	0.0000	0.0000	
88352					1	4	0.0900	0.0900	
88455					0	0	0.0000	0.0000	
88530					0	0	0.0000	0.0000	
88802					0	0	0.0000	0.0000	
88950					0	0	0.0000	0.0000	
89032					2	15	0.0850	0.0925	
89135					0	0	0.0000	0.0000	
89162					0	0	0.0000	0.0000	
89452					0	0	0.0000	0.0000	
89751					1	20	0.0877	0.0877	
89854					0	0	0.0000	0.0000	
89957					0	0	0.0000	0.0000	
90047					8	176	0.0825	0.0990	
90159					0	0	0.0000	0.0000	
90234					0	0	0.0000	0.0000	
90252					0	0	0.0000	0.0000	
90328					1	10	0.1150	0.1150	
90337					4	234	0.0687	0.0950	
90403					0	0	0.0000	0.0000	
90467					0	0	0.0000	0.0000	
90627					0	0	0.0000	0.0000	
90645					0	0	0.0000	0.0000	
90739					2	34	0.0800	0.0850	
91129					1	40	0.0900	0.0900	
91147					0	0	0.0000	0.0000	
91156					11	1505	0.0000	0.1099	
91259					0	0	0.0000	0.0000	
91521					5	1	0.1800	0.1800	
91615					0	0	0.0000	0.0000	
91651					1	36	0.0900	0.1050	
91754					2	4	0.0710	0.1350	
91866					0	0	0.0000	0.0000	
91950					0	0	0.0000	0.0000	
91969					2	116	0.0850	0.0900	
92050					0	0	0.0000	0.0000	
92144					0	0	0.0000	0.0000	
92162					0	0	0.0000	0.0000	
92630					0	0	0.0000	0.0000	
92658					0	0	0.0000	0.0000	
92706					0	0	0.0000	0.0000	
92854					0	0	0.0000	0.0000	
92902					0	0	0.0000	0.0000	
93039					0	0	0.0000	0.0000	
93244					0	0	0.0000	0.0000	
93329					0	0	0.0000	0.0000	
93413					1	1	0.0000	0.0000	
93543					0	0	0.0000	0.0000	
93619					0	0	0.0000	0.0000	
93628					0	0	0.0000	0.0000	
93721					0	0	0.0000	0.0000	
93758					0	0	0.0000	0.0000	
94139					0	0	0.0000	0.0000	
94447					0	0	0.0000	0.0000	
94456					3	187	0.0850	0.0950	
94522					0	0	0.0000	0.0000	
94661					0	0	0.0000	0.0000	
94755					1	5	0.1000	0.1000	
94858					1	6	0.0900	0.0900	
95051					3	397	0.0750	0.0800	
95659					1	2	0.1100	0.1100	
95725					0	0	0.0000	0.0000	
95855					0	0	0.0000	0.0000	
96254					0	0	0.0000	0.0000	
96357					0	0	0.0000	0.0000	
96553					0	0	0.0000	0.0000	
97037					0	0	0.0000	0.0000	
97055					0	0	0.0000	0.0000	
97260					0	0	0.0000	0.0000	
97279					0	0	0.0000	0.0000	
97457					0	0	0.0000	0.0000	
97804					0	0	0.0000	0.0000	
97943					0	0	0.0000	0.0000	
98351					0	0	0.0000	0.0000	
98360					0	0	0.0000	0.0000	
98454					0	0	0.0000	0.0000	
98463					0	0	0.0000	0.0000	
98548					0	0	0.0000	0.0000	
98557					3	45	0.1050	0.1100	
98641					2	18	0.0900	0.0900	
98717	0	0	0.0000	0.0000					
99004					0	0	0.0000	0.0000	
99059					3	13	0.0775	0.1000	
99143					6	180	0.0925	0.1050	
99255					0	0	0.0000	0.0000	
99442					0	0	0.0000	0.0000	
99536					0	0	0.0000	0.0000	
99853					0	0	0.0000	0.0000	
99974					0	0	0.0000	0.0000	
100160					0	0	0.0000	0.0000	
100236					2	35	0.0600	0.0900	
100357					4	57	0.0700	0.0950	
100553					0	0	0.0000	0.0000	
100562					0	0	0.0000	0.0000	
100843					0	0	0.0000	0.0000	
101019	0	0	0.0000	0.0000					
101037					0	0	0.0000	0.0000	
101233					0	0	0.0000	0.0000	
101327					0	0	0.0000	0.0000	
101345					0	0	0.0000	0.0000	
101439					1	2	0.0800	0.0800	
101671					0	0	0.0000	0.0000	
101738					0	0	0.0000	0.0000	
101952					0	0	0.0000	0.0000	
102155					0	0	0.0000	0.0000	
102230					2	40	0.0850	0.0875	
102333					0	0	0.0000	0.0000	
102342					0	0	0.0000	0.0000	
102539					1	8	0.0850	0.0850	
102557					0	0	0.0000	0.0000	
103134					1	40	0.0615	0.0615	
103255					0	0	0.0000	0.0000	
103536					2	115	0.0700	0.0750	
103554					0	0	0.0000	0.0000	
103563					0	0	0.0000	0.0000	
103602					0	0	0.0000	0.0000	
103862					0	0	0.0000	0.0000	
104038					0	0	0.0000	0.0000	
104056					0	0	0.0000	0.0000	
104234					0	0	0.0000	0.0000	
104430					0	0	0.0000	0.0000	
104542					1	7	0.0850	0.0850	
