"IDRSSD"	RCON0030	RCON0031	RCON0032	RCON2211	RCON2229	RCON2314	RCON2315	RCON2351	RCON2383	RCON2702	RCON2710	RCON2722	RCON3510	RCON3512	RCON3514	RCON3520	RCON3779	RCON5514	RCON5515	RCON5516	RCON5517	RCON5596	RCON5597	RCON6861	RCON8432	RCON8785	RCONA181	RCONA182	RCONA527	RCONA528	RCONA531	RCONA532	RCONA533	RCONA545	TEXTA545	
116077	0	0	0	0		0	0	0		63505	25721	107	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
116358	5	0	0	0		0	0	0		23193	3378	23	1	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
116554	0	0	0	0		0	0	0		4660	1560	10	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
116639	0	0	0	0		0	0	0		21137	7610	42	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
116732	0	0	0	0		0	0	0		21021	10445	71	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
116741	0	0	0	0		0	0	0		57146	7088	37	8	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
117038	0	0	0	0		0	0	0		43829	11127	75	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
117216	0	0	0	0		0	0	0		36748	65227	249	0	0	0	0		0		0	0			false	0	0	0	0	0	0						
117458	0	0	0	0		0	0	0		62969	20901	86	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
117672	0	0	0	0		0	0	0		54632	7925	55	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
117841	0	0	0	0		0	0	0		93966	34080	127	1	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
118156	0	0	0	0		0	0	0		78140	20855	78	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
118174	10	0	0	0		0	0	0		102856	31224	193	0	0	0	0		0		0	0		15589	true	0	0	0	0	0	0	0	0	0	0		
118352	0	0	0	0		0	0	0		11100	2266	18	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
118660	0	0	0	0		0	0	0		75205	13798	121	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
118736	0	1	0	0		0	0	0		68160	40708	115	0	2	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
119153	0	0	0	0		0	0	0		79271	57363	360	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
119274	0	0	0	0		0	0	0		88818	50475	192	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
119331	3	0	0	0		0	0	0		51258	13925	79	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
119528	0	0	0	0		0	0	0		150170	26262	149	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
119779	0	0	0	0		0	0	12070		185838	55471	326	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
120542	0	0	0	0		0	0	0		61810	15137	75	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
120609	6	0	0	6		0	0	113		236816	37668	265	50	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
120636	0	0	0	0		0	0	0		120779	64300	269	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
120654	0	0	0	0		0	0	0		11914	2007	15	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
120953	0	0	0	0		0	0	0		67453	14440	73	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
121576	0	0	0	0		0	0	0		68789	24494	139	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
121642	0	0	0	0		0	0	0		509728	336495	1101	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	6333	0	0	0		
121651	0	0	0	0		0	0	0		40693	12312	61	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
121709	0	0	0	0	0	0	0	30760	0	3671546	8462344	8713	0	0	0	0		0	0	2332	0		0	false	0	0	0	0	0	0	0	0	0	0		
121857	3	0	0	0		0	0	0		10677	3024	15	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
121914	0	0	0	0		0	0	0		99684	20931	124	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
122153	0	0	0	0		0	0	0		27169	7933	29	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
122546	0	0	0	0		0	0	0		19892	3757	12	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
122630	0	0	0	0		0	0	0		18570	804	5	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
122658	0			0		0	0	0		99906	86625	284	0			0		0		0	0		0	false	0	0	0	0	0	0	0	0	0			
122751	0	0	0	0		0	0	0		15562	599	5	18	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
122854	0	0	0	0		0	0	0		121761	41850	216	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
123178	0	0	0	0		0	0	0		81886	34376	164	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
123440	0			0		0	0	538		45276	9806	56	0			0		1		0	0		0	false	0	0	0	0	0	0	0	0	0			
123646	0	0	0	0		0	0	0		389606	229804	748	0	0	0	0		0		0	0			false	0	0	0	0	0	0						
124344	0	0	0	0		0	0	0		92477	57545	254	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
124353	0	0	0	0		0	0	0		7621	1480	10	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
124513	0	0	0	12		0	0	9		195692	69723	308	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
124773	0	0	0	0		0	0	0		10692	5001	25	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
124830	0	0	0	0		0	0	0		40008	13182	58	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
125154	0	0	0	0		0	0	0		126301	13449	78	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
125453	0	0	0	0		0	0	0		35754	22866	170	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
125538	0	0	0	0		0	0	0		185842	100534	398	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
125855	0	0	0	0		0	0	0		132119	119970	434	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
125958	0	5	0	0		0	0	0		8138	1548	11	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
126012	0	0	0	0		0	0	0		69347	36681	132	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
126049	0	0	0	0		0	0	0		53978	16588	110	2	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
126254	0	0	0	0		0	0	0		36878	13561	84	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
126553	0			0		0	0	0		100234	35775	171	0			0		0		0	0		0	false	0	0	0	0	0	0	0	0	0			
126740	0	0	0	0		0	0	0		164760	13726	91	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
126834	0	0	0	0		0	0	0		211923	106364	618	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
126955	1			0		0	0	0		18737	4481	26	0			0		0		0	0		0	false	0	0	0	0	0	0	0	0	0			
127055	0	0	0	0		0	0	0		49083	30276	128	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
127224	0	0	0	0		0	0	0		97111	23603	115	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
127260	0	0	0	0		0	0	0		845626	493718	2545	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
127701	0	0	0	10		0	0	0		83985	15079	71	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
128164	0	0	0	793		0	0	0		27075	22437	132	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
128258	0	0	0	0		0	0	0		7228	6177	21	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
128511	0	0	0	0	0	0	0	0	0	10169	5693	15	0	0	0	0		0	0	0	0		0	false	0	0	0	0	0	0	0	0	0	0		
128904	0	0	0	4614		0	0	11792		1532293	1266602	3740	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
128959	0	0	0	0		0	0	0		144509	68328	272	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
129349	0	0	0	0		0	0	0		88669	26867	140	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
129358	0	0	0	0		0	0	0		12892	930	6	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
129394	0	0	0	0		0	0	0		245990	47197	335	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
129479	0	139	41	0		0	0	0		64679	19015	119	0	5	7	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
129732	0	0	0	0		0	0	0		201912	36050	195	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
129853	0	0	0	0		0	0	0		53769	25238	105	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
129910	0	0	0	0		0	0	0		80700	21635	101	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
130345	0	0	0	0		0	0	0		104467	40060	192	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
130541	0	0	0	0		0	0	0		245615	157622	436	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
130635	0	0	0	0		0	0	0		91191	145926	320	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
130813	0	27	1	0		0	0	0		105363	28827	129	0	8	1	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
130943	0			1741	0	0	0	0	0	454303	1272455	1056	0			0		0	0	0	0			false	0	0	0	0	0	0	0	0	0			
131034	0	0	0	0		0	0	0		61477	30026	75	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
131155	0	0	0	0		0	0	0		47839	33495	130	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
131351	0	0	0	0		0	0	0		53139	157461	278	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
131360	0	0	0	0		0	0	0		1370471	1360580	5324	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
131418	0	0	0	0		0	0	0		218407	26951	148	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
131436	0	0	0	0		0	0	0		67346	36598	179	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
131520	0	0	0	0		0	0	0		213865	33916	206	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
131650	0	0	0	0		0	0	0		252215	98037	342	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	31906	0	0	0		
131717	0	0	0	0		0	0	0		23465	8784	34	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
131753	0	0	0	0		0	0	0		26622	8979	61	0	0	0	0		0		0	0			false	0	0	0	0	0	0						
131940	0	0	0	0		0	0	0		15441	1296	8	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
132107	0	0	0	0		0	0	0		248831	64335	339	0	0	0	16		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
132152	0			0		0	0	0		25919	6631	60	0			0		0		0	0		0	false	0	0	0	0	31556	30372	0	0	0			
132219	0	0	0	0		0	0	0		37756	7139	44	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
132376	0	0	0	0		0	0	0		36498	11004	40	0	0	0	0		0		0	0	0	7004	true	0	0	0	0	0	0	0	0	0	0		
132415	0	0	0	0	0	0	0	0	0	2826	118358	44	0	0	0	0		0	0	0	0		0	false	0	0	0	0	0	0	0	0	0	0		
132442	0	0	0	0		0	0	0		45882	25027	126	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
132451	0	0	0	0		0	0	0		30860	27545	67	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
132554	0	0	0	262		0	0	0		349470	163303	600	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
132741	0	0	0	0		0	0	0		49163	6830	39	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
132778	0	0	0	0		0	0	0		33048	7615	49	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
132853	0	0	0	0		0	0	0		58883	36872	220	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
132938	0	0	0	0		0	0	0		41852	20462	83	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
133243	0	0	0	0		0	0	0		5800	500	5	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
133270	77	0	0	994		0	0	0		370988	281523	520	0	0	0	0		0		128	0		0	false	0	0	0	0	0	0	0	0	0	0		
133850	0	0	0	0		0	0	0		242644	142840	529	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
133971	0	0	0	355		0	0	0		232931	64161	441	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
134156	0	0	0	0		0	0	0		39575	9453	53	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
134400	0	0	0	0		0	0	0		155164	98389	323	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
134437	0	0	0	0		0	0	0		91612	109052	240	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
134455	0	0	0	0		0	0	0		32909	12746	62	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
134848	0			0		0	0	0		75797	13053	72	0			0		0		0	0		0	false	0	0	0	0	0	0	0	0	0			
135359	0	0	0	0		0	0	0		7644	1154	7	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
135751	0	0	0	0		0	0	0		13188	3824	24	1	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
135836	0	0	0	0		0	0	0		34862	13055	80	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
135854	0	0	0	43		0	0	0		17135	8484	58	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
136048	0	0	0	0		0	0	0		25367	3558	20	0	1	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
136338	0	0	0	0		0	0	0		68907	32430	102	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
136459	0	0	0	0		0	0	0		18001	7392	38	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
136655	0	0	0	0		0	0	0		28205	7870	48	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
137120	0	0	0	0		0	0	0		58224	53570	189	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
137205	0	0	0	588		0	0	0		167840	53281	306	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
137447	0	0	0	0		0	0	0		98833	28887	114	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
137456	0	0	0	0		0	0	0		26579	18598	93	2	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
137559	0	0	0	0		0	0	0		45421	6145	37	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
137643	0	0	0	0		0	0	0		34093	10944	57	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
137652	0	2	0	0		0	0	4		31650	10752	61	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
137821	0	0	0	0		0	0	0		48018	7846	38	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
137915	0	0	0	4230		0	0	272013		3960066	1187065	5026	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
138051	0	0	0	0		0	0	0		22276	10894	24	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
138136	0	0	0	0		0	0	0		65704	31106	172	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
138163	50	0	0	0		0	0	0		75032	32462	151	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
138211	0	0	0	0		0	0	0		383907	81284	440	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	143292	0	0	0		
138257	0	0	0	0		0	0	0		12070	8965	49	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
138350	0	0	0	0		0	0	0		10252	592	5	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
138510	0			0		0	0	0		721014	228557	1034	0			0		0		0	0		0	false	0	0	0	0	0	0	0	0	0			
138556	0	0	0	0		0	0	0		32678	6756	53	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
138725	0	0	0	0		0	0	0		9727	2090	8	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
138752	0	0	0	0		0	0	0		8439	2597	13	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
138930	0	0	0	0		0	0	0		48932	33937	131	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
139133	0	0	0	0		0	0	0		69746	37153	181	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
139432	0	0	0	0		0	0	0		21068	15455	78	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
139478	0	0	0	0		0	0	0		299586	30050	199	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
139544	0	0	0	0		0	0	0		46832	14211	81	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
139553	0	0	0	0		0	0	0		84631	57771	288	0	0	0	0		0		0	0			false	0	0	0	0	0	0						
139656	0	0	0	0		0	0	0		29269	8942	47	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
139740	0	0	0	0		0	0	0		170954	398351	613	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
139834	0	0	0	0		0	0	0		29708	3939	12	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
139843	0	0	0	0		0	0	0		143687	60785	235	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
139852	0	0	0	0		0	0	0		57006	29559	151	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
139900	0	0	0	0		0	0	0		484837	276470	911	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
139955	0	0	0	0		0	0	0		28061	6606	31	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
140018	0	0	0	0		0	0	0		544322	157231	660	0	0	0	0		0		0	0			false	0	0	0	0	0	0						
140157	0	0	0	0		0	0	0		64009	17928	79	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
140362	0	0	0	0		0	0	0		84335	92146	296	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
140513	0	0	0	0	0	0	0	0	0	25276	4739	20	0	0	0	0		0	0	0	0		0	false	0	0	0	0	0	0	0	0	0	0		
140634	0	0	0	0		0	0	0		26136	7442	48	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
141211	0	0	0	0		0	0	0		77416	14877	72	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
141341	0	0	0	0		0	0	0		57088	45024	79	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
141350	0	0	0	0		0	0	0		15599	5035	35	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
141453	0	0	0	0		0	0	0		12604	1362	5	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
141556	1089	0	0	0		0	0	0		218809	279796	1479	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
141734	0	0	0	0		0	0	0		473532	338828	729	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
141958	0	0	0	0		0	0	0		59753	17274	83	0	0	0	0		0		0	0		0	false	0	0	0	9	0	0	0	0	0	0		
142049	0	0	0	0		0	0	0		61818	12133	53	0	0	0	2		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
142656	20	0	0	0		0	0	0		54409	20374	105	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
142955	0	0	0	0		0	0	0		212566	114034	599	0	0	0	0		0		0	0			false	0	0	0	0	0	0	0	0	0			
143000	0	0	0	1115		0	0	32461		1000437	540774	1579	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
143158	0	0	0	0		0	0	0		17313	4816	16	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
143653	0	0	0	0		0	0	0		16913	4603	30	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
143662	1274	0	0	0		0	0	0		458711	229872	926	212	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
143859	0	0	0	0		0	0	0		26087	5751	31	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
143952	0	0	0	0		0	0	0		57501	21382	123	0	1	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
144034	294	0	0	0		0	0	0		73674	51224	121	15	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
144043	0	0	0	30395		0	0	0		169046	61027	161	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
144052	0	74	0	0		0	0	0		97465	39136	112	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
144155	0	126	23	0		0	0	0		153724	56952	222	0	21	2	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
144436	0	0	0	0		0	0	0		71040	20346	131	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
144856	0	98	63	2		0	0	551		75715	33039	173	0	0	9	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
144913	0	0	0	0		0	0	0		90580	23565	127	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
144959	172	0	0	0		0	0	0		32823	23093	133	15	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
144968	0	0	0	0		0	0	0		56360	112564	317	0	0	0	0		0		0	0			false	0	0	0	0	0	0						
145059	0	0	0	0		0	0	0		26439	12524	57	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
145255	0	0	0	0		0	0	0		12068	8925	54	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
145545	0	0	0	0		0	0	0		107113	26853	156	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
145554	0	0	0	0		0	0	0		96798	42570	217	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
145657	0	0	0	0		0	0	0		20734	9962	50	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
145741	0	0	0	0		0	0	0		73195	20581	112	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
145750	0	0	0	0		0	0	0		51268	14301	64	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
145835	31	0	0	0		0	0	0		28101	2929	26	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
145844	0	0	0	0		0	0	0		67271	12806	47	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
145956	0	0	0	0		0	0	0		17181	778	5	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
146056	0	4	0	0		0	0	0		12176	2234	15	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
146243	0	0	0	0		0	0	0		34195	19486	66	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
146458	1	0	0	0		0	0	0		17593	6119	44	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
146533	0	0	0	0		0	0	0		7164	1000	9	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
146618	13	0	0	0		0	0	0		40900	29658	129	5	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
146654	0	0	0	0		0	0	0		75320	35107	200	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
146663	0	0	0	18		0	0	2257		288906	138440	723	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
146850	0	0	0	0		0	0	0		13267	6236	32	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
147053	0	5	0	0		0	0	0		24705	8202	39	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
147633	0	0	0	0		0	0	0		72086	39747	170	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
147651	0	0	0	0		0	0	0		18315	4880	29	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
147679	0	0	0	0		0	0	0		77121	6298	55	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
147839	0	0	0	0		0	0	0		169081	91383	295	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
147857	0	0	0	0		0	0	0		55529	31383	114	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
147914	0	0	0	0		0	0	0		105359	21226	105	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
147923	0	0	0	0		0	0	0		44047	15427	92	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
148144	0	0	0	0		0	0	0		21526	5295	34	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
148238	0	0	0	0		0	0	0		49433	18531	101	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
148340	13	0	0	0		0	0	0		39266	17337	36	21	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
148528	0	0	0	2413		0	0	0		749133	389155	1282	0	0	0	0		0		57	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
