"IDRSSD"	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB528	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB613	RCONB614	RCONB616	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB645	RCONB646	RCONB647	RCONB648	RCONB649	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB674	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	
278751	8370	20021	0	0	0	0	6600	0	0	0	0	0	0	0	0	0	578	1667	0	0	0	0	0	0	13	0	5315	0	0	0	3376	0	0	0	0	0	0	0	0	125	2060	4415	0	0	0	0	0	769	0	5	0	0	-83	0	0	0	0	0	64	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	583	10483	2060	5243	0	2097	1030	5243	8370	
278818	179654	281575	0	0	0	0	173314	0	0	2820	0	0	0	0	0	0	4935	3188	0	0	0	0	0	0	1170	2697	60604	9408	19205	0	2420	0	0	0	0	0	0	0	0	0	85980	87334	0	0	0	0	0	11081	0	89	1185	0	-759	0	0	0	0	0	269	0	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	0	0	4000	0	0	0	0	7721	67397	99657	116346	0	13479	49829	116346	179654	
278957	75957	89316	0	0	0	0	71434	0	0	408	0	0	0	0	0	0	820	2711	0	0	0	0	0	0	34	3030	6146	600	0	0	0	0	0	0	0	0	0	0	0	542	7223	63669	0	0	0	0	0	6779	408	60	489	0	-245	16	0	0	0	16	31	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1006	0	0	951	55	0	0	0	3910	9888	8774	69593	0	1977	4387	69593	75957	
279105	314559	510665	0	0	0	0	408710	0	59	0	0	0	0	0	0	0	6187	16486	2	0	1793	4927	2741	1005	727	18408	21485	475	19940	0	8130	0	0	0	0	0	0	0	0	3154	306486	99070	0	0	0	0	0	19688	0	29	3802	1583	-2290	182	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12846	0	0	0	12846	0	0	0	26417	57984	311285	147319	0	11597	155643	147319	314559	
279253	146002	166699	0	0	0	0	121106	0	0	0	0	0	0	0	0	0	1104	10039	0	0	0	0	0	0	492	0	17972	0	9413	0	0	0	0	0	0	0	4249	0	0	0	0	121106	0	0	0	0	0	5775	0	31	548	0	-1138	90	0	0	0	90	236	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1135	28559	0	140290	0	5712	0	140290	146002	
279338	137526	199467	0	0	0	0	138154	0	0	0	0	0	0	0	0	0	8956	2810	0	0	0	0	0	0	0	99	19569	0	150	0	15910	0	0	0	0	410	0	0	0	0	36615	101539	0	0	0	0	0	9633	0	281	850	0	-1785	994	0	0	0	994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9336	39139	37025	111185	0	7828	18513	111185	137526	
279673	36032	62673	0	0	0	0	44523	0	0	0	0	0	0	0	0	0	581	0	1376	0	0	3692	0	0	63	0	5973	0	3347	0	1232	0	0	0	0	0	0	0	0	0	38196	6327	0	0	0	0	0	3705	0	0	0	0	-282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	581	10897	38196	14755	0	2179	19098	14755	36032	
279842	110458	161439	0	0	0	0	107531	0	0	121	0	0	0	0	0	0	673	2642	0	0	0	0	0	0	728	2472	33521	1378	0	0	9798	0	0	0	0	0	0	0	0	3494	20608	83429	0	0	0	0	0	4670	0	0	519	0	-598	1142	0	0	0	1142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	156	0	0	0	156	0	0	0	0	0	0	592	0	0	0	592	0	0	0	3145	49974	21986	89470	0	9995	10993	89470	110458	
279954	98430	113610	0	0	0	0	87376	0	0	368	0	0	0	0	0	0	700	3018	0	0	0	0	0	0	379	583	14206	3050	1130	0	12200	0	0	0	0	0	0	0	0	1188	4697	81491	0	0	0	0	0	4649	368	0	344	0	-1074	0	0	0	0	0	0	0	0	0	0	82	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2308	0	0	0	2308	0	0	0	1283	30956	7747	88948	0	6191	3874	88948	99013	
280044	631297	773339	0	0	0	0	595507	0	0	5334	70	0	0	0	0	0	6509	10078	0	0	0	33	0	0	3170	3062	128291	2528	0	0	0	0	0	0	0	3889	0	0	0	8659	107031	479817	0	0	0	0	0	50113	5404	1284	7662	0	1335	4748	0	0	0	4748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3757	3757	0	0	3757	0	21421	0	0	0	21421	0	0	0	10855	154723	117205	541749	0	30945	58603	541749	631297	
280110																																																																																																																	
280138	42919	72729	0	0	0	0	39237	0	0	0	0	0	0	0	0	0	589	2676	0	0	0	0	0	0	210	0	16396	9663	0	0	1876	0	0	0	0	0	0	0	0	0	16083	23154	0	0	0	0	0	3473	0	0	901	0	-540	161	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	589	21849	25746	25887	0	4370	12873	25887	43130	
280352	14568	23509	0	0	0	0	12038	0	0	188	0	0	0	0	0	0	0	506	0	0	29	9102	125	0	0	0	0	0	0	0	1164	0	0	0	0	0	0	0	0	0	1579	10459	0	0	0	0	0	1062	188	0	0	0	62	54	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	175	0	0	0	29	10772	1704	11562	0	2154	852	11562	14568	
280558	13978	21347	0	0	0	0	11290	0	0	0	0	0	0	0	0	0	374	2629	0	0	0	0	0	551	34	500	2867	0	0	0	2475	0	0	0	0	0	0	0	0	0	0	11290	0	0	0	0	0	555	0	9	0	0	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	883	7971	0	12387	0	1594	0	12387	13978	
280624	130122	162471	0	0	0	0	150892	0	0	0	0	0	0	0	0	0	1096	4049	0	0	0	0	400	0	175	9522	1984	0	0	0	110	0	0	0	0	0	0	0	0	0	48807	102085	0	0	0	0	0	4839	0	162	675	0	-4298	878	0	0	0	878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10780	6818	49207	106965	0	1364	24604	106965	132933	
280950	56294	94447	0	0	0	0	51797	0	0	0	0	0	0	0	0	0	1360	1679	0	0	0	0	0	0	500	3705	20828	5777	0	0	7937	0	0	0	0	0	0	0	0	0	13577	38220	0	0	0	0	0	2465	0	59	326	185	-602	242	0	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	406	0	0	0	406	0	0	0	5124	30770	19539	40763	0	6154	9770	40763	56687	
281144	92946	112939	0	0	0	0	80744	0	0	0	0	0	0	0	0	0	889	2000	0	0	1011	14932	7623	1516	166	0	1859	0	0	0	0	0	0	0	0	1036	0	0	0	1538	11833	67373	0	0	0	0	0	3099	0	0	0	0	-849	1108	0	0	0	1108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5539	0	0	0	5539	0	0	0	1900	20329	20492	78635	0	4065	10246	78635	92946	
281210	67188	128480	0	0	0	0	60542	0	0	164	0	0	0	0	0	0	1062	2510	0	0	1624	17416	0	0	725	2940	30193	1154	2743	0	7850	0	0	0	0	0	0	0	0	0	25443	35099	0	0	0	0	0	4604	164	55	377	0	-47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	465	0	0	0	465	0	0	0	5681	58346	26597	42315	0	11669	13299	42315	67283	
281247	60280	66267	0	0	0	0	45480	0	0	0	0	0	0	0	0	0	0	0	2802	0	0	0	0	0	71	0	9386	0	220	0	0	7550	0	0	0	0	0	0	0	0	0	45480	0	0	0	0	0	2317	0	0	0	0	-492	34	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9386	0	58403	0	1877	0	58403	60280	
281416	450171	750465	0	0	0	0	422721	0	0	12136	4	0	0	0	0	0	4302	61144	0	0	0	0	0	0	2488	107145	130199	22768	10917	0	0	0	0	0	0	0	0	0	0	0	160019	262702	0	0	0	0	0	68390	12140	0	12630	0	9312	0	0	0	0	0	0	0	0	0	0	743	0	0	0	743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111447	203973	182787	317982	0	40795	91394	317982	450171	
281751	9528	13878	0	0	0	0	7856	0	0	0	0	0	0	0	0	0	0	1415	0	0	0	934	82	0	0	0	0	0	0	0	2595	0	0	0	0	0	0	0	0	0	844	7012	0	0	0	0	0	1117	0	0	0	0	-173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4944	926	8129	0	989	463	8129	9581	
281845	28758	51638	0	0	0	0	27560	0	0	0	0	0	0	0	0	0	2251	961	0	0	0	4470	0	1514	-4	200	15880	0	0	0	0	0	0	0	0	0	0	0	0	0	12744	14816	0	0	0	0	0	2158	0	0	454	0	-274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2453	21765	12744	18034	0	4352	6372	18034	28758	
282048	40658	62166	0	0	0	0	42303	0	0	0	0	0	0	0	0	0	647	1023	0	0	0	0	0	0	398	3467	5302	1009	523	19	0	0	0	0	0	0	0	0	0	0	16526	25777	0	0	0	0	0	6886	0	75	3014	194	-109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	22	0	0	0	4208	9339	17729	29925	0	1868	8865	29925	40658	
282141	1633567	2159159	0	0	0	0	1597504	0	0	6858	250	0	0	0	0	0	13351	45644	0	0	0	0	0	0	14297	16585	354963	20360	3812	0	378	0	0	0	0	19061	0	0	0	5558	376841	1215105	0	0	0	0	0	97066	2103	3471	16604	5310	-3923	5636	0	0	0	5636	1444	0	0	0	1444	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42571	0	0	0	42571	0	0	0	33407	423147	421572	1338152	0	84629	210786	1338152	1633567	
282208	376777	737813	0	0	0	0	376208	0	0	2597	0	0	0	0	0	0	9312	21740	0	0	0	0	0	0	-247	39896	150961	87169	34511	0	75	0	0	0	0	10755	0	0	0	0	284339	91869	0	0	0	0	0	37035	0	0	12910	4078	-4085	42	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49208	185686	386341	146469	0	37137	193171	146469	376777	
282226	106353	175979	0	0	0	0	97006	0	0	332	0	0	0	0	0	0	7814	388	0	0	0	3256	489	0	119	499	30648	682	0	0	25010	0	0	0	0	0	0	0	0	0	22246	74760	0	0	0	0	0	6828	332	5	809	126	-1167	367	0	0	0	367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1171	1171	0	0	0	1171	0	0	0	0	0	0	990	0	0	0	990	0	0	0	8318	60111	23543	82844	0	12022	11772	82844	106638	
282329	243057	359519	0	0	0	0	223318	0	0	0	171	0	0	0	0	0	11141	18309	0	0	0	0	0	0	1933	20069	53416	11466	502	0	6190	0	0	0	0	0	7805	0	0	0	53339	169979	0	0	0	0	0	16818	171	0	0	0	-1395	593	0	0	0	593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31210	77915	64805	195526	0	15583	32403	195526	243512	
282824	73495	95945	0	0	0	0	80995	0	0	0	0	0	0	0	0	0	636	4845	0	0	0	0	0	0	164	1064	3147	3179	285	0	0	0	0	0	0	0	0	0	0	817	24191	55987	0	0	0	0	0	1978	0	0	650	0	-487	0	0	0	0	0	318	0	0	0	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1700	9459	27370	57918	0	1892	13685	57918	73495	
283054	210812	234024	0	0	0	0	195765	0	0	0	0	0	0	0	0	0	2401	5060	0	0	0	0	0	0	250	4263	9438	9405	1321	0	4600	0	0	0	0	0	0	0	1687	259	16190	177629	0	0	0	0	0	15563	0	381	1367	0	-1801	0	0	0	0	0	1104	0	0	0	1104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8732	20724	25595	193869	0	4145	12798	193869	210812	
283157	29932	39992	0	0	0	0	23782	0	0	0	0	0	0	0	0	0	234	2095	0	0	26	1499	283	0	119	908	3698	4276	902	1800	0	0	0	0	0	0	0	0	0	0	1082	22700	0	0	0	0	0	2504	0	0	128	164	-533	0	0	0	0	0	0	0	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2968	7420	5805	25820	0	1484	2902	25820	30206	
283438	91630	179864	0	0	0	0	96575	0	0	108	0	0	0	0	0	0	15177	0	0	0	2747	11448	653	0	812	5297	33571	0	729	4000	0	0	0	0	0	0	0	0	0	30914	0	65661	0	0	0	0	0	10052	0	0	0	0	-962	297	0	0	0	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27221	75933	653	76739	0	15186	326	76739	92251	
283652	82967	103737	0	0	0	0	84883	0	0	0	0	0	0	0	0	0	2303	4261	0	0	0	0	0	0	1	224	1500	0	0	0	17100	0	0	0	0	0	0	0	1421	1589	12286	69587	0	0	0	0	0	2516	0	157	412	0	-659	169	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	149	0	0	0	4105	24862	12286	71852	0	4972	6143	71852	82967	
283737	203635	275168	0	0	0	0	231172	0	0	0	0	0	0	0	0	0	2956	5823	0	0	8107	15096	0	0	0	0	0	0	0	0	12302	0	0	0	0	0	0	0	4821	0	76996	149355	0	0	0	0	0	8059	0	100	1110	0	-2090	1325	0	0	0	1325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	742	0	0	0	742	0	0	0	15984	34331	76996	158271	0	6866	38498	158271	203635	
283858	61145	57480	0	0	0	0	40273	0	0	0	0	0	0	0	0	0	0	0	2469	0	0	0	0	0	160	0	0	0	10784	0	0	5050	0	0	0	0	0	0	0	0	0	40273	0	0	0	0	0	1438	0	0	0	0	-229	61	0	0	0	61	62	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1008	0	0	0	1008	0	0	0	0	0	0	61145	0	0	0	61145	61145	
283867	82436	126426	0	0	0	0	70218	0	0	698	0	0	0	0	0	0	2813	4137	0	0	10740	19155	0	0	46	990	2507	0	0	0	10857	0	0	0	0	0	0	0	0	0	5446	64772	0	0	0	0	0	5524	0	150	523	0	-2030	2346	0	0	0	2346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1341	0	0	0	1341	0	0	0	14693	37179	5446	73310	0	7436	2723	73310	83469	
284154	22493	43381	0	0	0	0	27903	0	0	0	0	0	0	0	0	0	448	1801	0	0	4790	964	0	0	25	3978	826	0	0	0	800	0	0	0	0	0	0	0	0	0	15861	12042	0	0	0	0	0	1816	0	9	0	0	-423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9225	4391	15861	13849	0	878	7931	13849	22658	
284239	46801	69587	0	0	0	0	53724	0	0	0	0	0	0	0	0	0	48	2316	0	0	0	6700	345	0	0	0	0	0	0	0	7427	0	0	0	0	0	0	0	0	0	23524	30200	0	0	0	0	0	1442	0	0	0	0	-651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	16443	23869	31642	0	3289	11935	31642	46866	
284248	38497	58030	0	0	0	0	41016	0	0	0	130	0	0	0	0	0	1377	895	0	0	0	0	0	0	134	249	7687	0	739	3759	0	0	0	0	0	0	0	0	0	0	14876	26140	0	0	0	0	0	2917	0	12	367	304	-235	12	0	12	0	0	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5397	8974	15180	29113	0	1794	7590	29113	38497	
284257	89060	121905	0	759	305	789	81052	0	0	598	0	0	0	0	0	0	496	2023	0	0	0	0	0	0	246	0	40142	0	2	0	0	0	0	0	0	0	0	0	0	1518	9212	70322	0	0	0	0	0	6229	0	150	1362	0	-666	0	0	0	0	0	775	0	775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	0	0	0	249	0	0	0	646	45820	9212	75290	0	9164	4606	75290	89060	
284332	141506	171665	0	0	0	0	138920	0	0	0	0	0	0	0	0	0	850	3462	0	0	0	0	0	0	433	1000	21385	2930	0	0	0	0	0	0	0	0	0	0	0	3022	21993	113905	0	0	0	0	0	7047	0	0	263	46	-1110	2278	0	0	0	2278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	474	0	0	0	474	0	0	0	1850	28132	24969	123395	0	5626	12485	123395	141506	
284408	23056	45267	0	0	0	0	23508	0	0	0	0	0	0	0	0	0	1078	161	0	0	0	2499	694	0	4	84	11151	0	0	0	5400	0	0	0	0	0	0	0	0	275	10426	12807	0	0	0	0	0	925	0	30	129	0	-122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1192	19615	11120	13573	0	3923	5560	13573	23056	
284556	51753	59526	0	0	0	0	53653	0	0	0	0	0	0	0	0	0	395	1194	0	0	0	0	0	0	20	347	1250	60	0	0	0	0	0	0	0	0	0	0	0	8113	3873	41667	0	0	0	0	0	5435	0	5	637	1	-332	0	0	0	0	0	0	0	0	0	0	20	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1068	0	0	0	1068	0	0	0	747	11194	3934	47547	0	2239	1967	47547	51753	
284743	28654	53521	0	0	0	0	24875	0	0	0	0	0	0	0	0	0	0	1594	0	0	1004	20904	1667	0	0	0	0	0	0	0	2838	0	0	0	0	0	0	0	0	431	6014	18430	0	0	0	0	0	1234	0	0	0	0	-494	130	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1004	25767	7681	19794	0	5153	3841	19794	28788	
284819	1035446	1374895	0	0	0	0	889035	0	0	643	0	0	0	0	0	0	6928	37794	0	0	0	15703	4643	1001	6017	69336	195403	81546	27686	0	7025	0	0	0	0	9606	0	0	0	20855	123587	744593	0	0	0	0	0	70989	643	609	9075	0	-3683	6275	0	6275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33387	0	0	0	33387	0	0	0	76873	292130	219382	867329	0	58426	109691	867329	1035446	
284958	23385	22540	0	0	0	0	12918	0	0	0	0	0	0	0	0	0	0	0	385	0	0	0	0	6776	0	0	0	0	2	0	0	2750	0	0	0	0	0	0	0	0	0	12918	0	0	0	0	0	448	0	0	0	0	-264	106	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23385	0	0	0	23385	23385	
285151	24754	48653	0	0	0	0	21980	0	0	0	0	0	0	0	0	0	1034	1280	0	0	8519	994	0	0	255	6201	3976	0	0	0	4500	0	0	0	0	130	0	0	419	672	2688	18201	0	0	0	0	0	3062	0	47	0	0	-545	34	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	592	0	0	592	0	0	0	0	16220	11422	3410	21250	0	2284	1705	21250	25239	
285348	66173	115270	0	0	0	0	77685	0	0	78	0	0	0	0	0	0	0	3675	0	0	0	8993	146	0	2	0	8471	0	0	0	13650	0	0	0	0	0	0	0	0	0	50175	27510	0	0	0	0	0	4837	78	0	0	0	-658	1755	0	0	0	1755	30	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34789	50321	34054	0	6958	25161	34054	66173	
285544	127611	150331	0	0	0	0	130719	0	0	0	0	0	0	0	0	0	7820	6276	0	0	0	0	0	0	-16	0	2990	0	0	0	500	0	0	0	0	2640	0	0	0	2006	24907	103806	0	0	0	0	0	5262	0	116	398	0	-1877	0	0	0	0	0	3015	0	0	0	3015	100	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7936	12170	27547	111669	0	2434	13774	111669	127877	
285553	28823	29125	0	0	0	0	11273	0	0	0	0	0	0	0	0	0	0	0	3448	0	0	0	0	243	90	0	0	0	8809	0	0	4500	0	0	0	0	0	0	0	0	0	11273	0	0	0	0	0	550	0	0	0	0	-54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28823	0	0	0	28823	28823	
285740	195405	293870	0	0	0	0	226312	0	0	3557	0	0	0	0	0	0	1756	6829	0	0	61	3301	4947	0	423	0	29347	6012	0	0	4447	0	0	0	0	3121	0	0	0	2534	122310	101468	0	0	0	0	0	18275	3557	0	1322	0	1377	1538	0	0	0	1538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1411	0	0	0	1411	0	0	0	1817	47780	136390	117813	0	9556	68195	117813	195564	
285759	33655	52293	0	0	0	0	31044	0	0	0	0	0	0	0	0	0	0	2077	0	0	0	0	0	0	83	1861	11142	781	0	0	3150	0	0	0	0	0	0	0	0	0	7586	23458	0	0	0	0	0	2693	0	0	0	0	-231	6	0	0	0	6	40	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1861	16369	8367	26197	0	3274	4184	26197	33655	
285777	4669	26635	0	0	0	0	11701	0	0	0	0	0	0	0	0	0	140	1187	0	0	438	3545	273	0	56	1938	5244	1211	480	0	0	0	0	0	0	0	0	0	9843	34	1554	270	0	0	0	0	0	934	5	187	449	19	26	0	0	0	0	0	24	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12546	10459	3057	1048	0	2092	1529	1048	4669	
285852	55542	87923	0	0	0	0	58798	0	0	0	0	0	0	0	0	0	709	1459	0	0	0	0	0	0	219	4022	12340	4435	0	0	2754	0	0	0	0	0	0	0	0	0	26949	31849	0	0	0	0	0	5011	0	69	293	0	-504	0	0	0	0	0	0	0	0	0	0	11	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4800	16846	31384	36509	0	3369	15692	36509	55570	
285928	85129	119240	0	0	0	0	84292	0	0	0	0	0	0	0	0	0	1855	1734	0	0	0	299	0	0	8	806	15911	1985	0	0	0	6340	0	0	0	0	0	0	0	0	36617	47675	0	0	0	0	0	8625	0	0	613	0	-965	90	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2661	18557	38602	62117	0	3711	19301	62117	85129	
