"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1698	RCFD1699	RCFD1701	RCFD1702	RCFD1703	RCFD1705	RCFD1706	RCFD1707	RCFD1709	RCFD1710	RCFD1711	RCFD1713	RCFD1714	RCFD1715	RCFD1716	RCFD1717	RCFD1718	RCFD1719	RCFD1731	RCFD1732	RCFD1733	RCFD1734	RCFD1735	RCFD1736	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1698	RCON1699	RCON1701	RCON1702	RCON1703	RCON1705	RCON1706	RCON1707	RCON1709	RCON1710	RCON1711	RCON1713	RCON1714	RCON1715	RCON1716	RCON1717	RCON1718	RCON1719	RCON1731	RCON1732	RCON1733	RCON1734	RCON1735	RCON1736	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	
1351																																																																																																		0	0	8326	499	511	0	0	0	0	16997	17158	2449	2486	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22227	22531	2948	2997	0	5227	5370	0	0	0	0	2191	0	0	190	1998	9464	10599	2970	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1454																																																																																																		0	0	18149	10005	10100	0	0	0	0	0	0	33758	34295	0	0	6213	6291	0	0	7534	7637	0	0	0	0	0	0	10959	11146	0	0	67	66	0	0	501	500	0	0	0	0	0	0	0	0	0	0	83105	84854	0	0	0	14063	14628	1500	1508	10651	5	191	4007	6094	9463	14099	25360	0	558	928	420	1192	5185	5645	4254	7458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1557																																																																																																		0	0	3293	0	0	0	0	0	0	0	0	8109	8278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1668	1684	8536	8709	0	1668	1684	427	431	0	0	1543	0	0	0	1543	1979	3148	3707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1632																																																																																																		0	0	43055	0	0	0	0	0	0	0	0	36421	36862	0	0	66	70	0	0	3226	3244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43342	43952	3629	0	0	3629	3776	0	0	8127	0	0	1001	7126	11858	13578	7075	0	2691	169	384	2	51	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1669																																																																																																		3497	3573	48140	23471	24048	0	0	0	0	78326	80078	39982	40305	0	0	160	166	58	58	63	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90155	92196	63676	64581	0	8274	8487	0	0	0	0	62383	0	0	5516	57867	48839	39417	2812	0	0	67	43	20	58	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1829																																																																																																		0	0	3001	0	0	0	0	0	0	0	0	32270	32739	0	0	27130	27325	0	0	19106	19312	0	0	136	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5206	5238	0	0	0	0	0	0	122041	125250	0	0	0	37465	38783	0	0	9558	728	1717	1056	0	0	10761	26778	38165	6682	1821	263	522	2998	34487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1856																																																																																																		0	0	1655	0	0	0	0	0	0	0	0	0	0	0	0	125	125	0	0	1951	1981	0	0	210	210	0	0	251	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2537	2570	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	219	0	59	578	1457	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1959																																																																																																		3000	3045	4138	0	0	0	0	0	0	0	0	5830	5885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3013	3058	5830	5885	0	13	13	0	0	0	0	3443	0	0	801	2642	4143	1046	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2040																																																																																																		0	0	2543	0	0	0	0	0	0	0	0	3876	3910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2791	2829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348	361	18660	19101	0	348	361	11920	12289	0	0	1363	73	73	1000	363	1853	4374	8957	0	0	0	0	0	0	0	797	2032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2161																																																																																																		0	0	14123	0	0	0	0	0	0	0	0	19992	20179	1239	1313	279	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1239	1313	20271	20467	0	0	0	0	0	0	0	5029	0	0	2001	3027	14144	1007	0	0	0	0	0	0	63	1464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2376																																																																																																		0	0	14979	0	0	0	0	0	0	69993	69999	69260	69411	8403	8436	62177	62319	12585	12689	10282	10300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90981	91124	181719	181985	0	0	0	0	0	0	0	1374	40000	39955	0	0	0	109393	30011	0	36787	48433	7036	27	434	890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2451																																																																																																		0	0	1019	0	0	0	0	0	0	0	0	647	652	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	412	421	649	654	0	412	421	0	0	0	0	451	0	0	198	251	372	0	243	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2554																																																																																																		0	0	961	0	0	0	0	0	0	0	0	1024	1024	6	6	0	0	14	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	21	1270	1269	0	0	0	246	245	0	0	150	0	0	0	150	0	545	476	98	0	0	0	2	11	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2732																																																																																																		0	0	67231	500	501	0	0	0	0	0	0	26069	26389	17	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1586	1595	0	0	0	0	17	17	80234	81225	0	0	0	52079	52740	0	0	28854	0	0	6454	22398	44445	7686	242	0	0	2	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																																																																		0	0	3624	1597	1639	0	0	0	0	0	0	1500	1503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4243	4336	0	0	0	1146	1194	0	0	1121	0	0	0	1121	596	1503	1116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2938																																																																																																		0	0	35514	2004	2028	0	0	0	0	0	0	25823	26329	0	0	203	209	0	0	2216	2215	0	0	0	0	0	0	1009	1010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35700	36483	4571	0	0	4413	4660	0	0	5536	32	32	1003	4534	11563	8924	6993	0	317	2	582	23	1500	0	0	1010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2956																																																																																																		0	0	14998	0	0	0	0	0	0	0	0	27114	27355	0	0	162	175	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	76	0	0	0	0	0	0	30531	30882	0	0	0	3171	3267	0	0	7312	0	0	2331	4981	6091	11250	5736	310	0	0	0	0	27	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252																																																																																																		0	0	14160	0	0	0	0	0	0	18208	18274	992	1010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18556	18629	4165	4173	0	348	355	3173	3163	0	0	1076	0	0	185	891	8097	8780	4776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
