"IDRSSD"	RCON9999	RSSD9017	RSSD9050	RSSD9130	RSSD9200	RSSD9220	TEXT4087	
25357	20010331							
25450	20010331							
25647	20010331							
25852	20010331							
26149	20010331							
26233	20010331							
26242	20010331							
26457	20010331							
26756	20010331							
26765	20010331							
26859	20010331							
26916	20010331							
27548	20010331							
27614	20010331							
27838	20010331							
27847	20010331							
28013	20010331							
28152	20010331							
28255	20010331							
28349	20010331							
28406	20010331							
28572	20010331							
28732	20010331							
29104	20010331							
29159	20010331							
29252	20010331							
29636	20010331							
29850	20010331							
29944	20010331							
29953	20010331							
30025	20010331							
30052	20010331							
30146	20010331							
30155	20010331							
30258	20010331							
30418	20010331							
30436	20010331							
30502	20010331							
30650	20010331							
30810	20010331							
30856	20010331							
31134	20010331							
31152	20010331							
31255	20010331							
31303	20010331							
31657	20010331							
31826	20010331							
31835	20010331							
32159	20010331							
32234	20010331							
32766	20010331							
33147	20010331							
33259	20010331							
33268	20010331							
33549	20010331							
33727	20010331							
33754	20010331							
33772	20010331							
33839	20010331							
33857	20010331							
34032	20010331							
34153	20010331							
34359	20010331							
34425	20010331							
34434	20010331							
34452	20010331							
34537	20010331							
34555	20010331							
34742	20010331							
34836	20010331							
34863	20010331							
35057	20010331							
35244	20010331							
35301	20010331							
35570	20010331							
35646	20010331							
35842	20010331							
35851	20010331							
35936	20010331							
36054	20010331							
36344	20010331							
36456	20010331							
36830	20010331							
36858	20010331							
36933	20010331							
37051	20010331							
37341	20010331							
37350	20010331							
37378	20010331							
37435	20010331							
37640	20010331							
37659	20010331							
37743	20010331							
37949	20010331							
38441	20010331							
38478	20010331							
38526	20010331							
38535	20010331							
38740	20010331							
39327	20010331							
39420	20010331							
39475	20010331							
39756	20010331							
39934	20010331							
40033	20010331							
40051	20010331							
40305	20010331							
40350	20010331							
40707	20010331							
40855	20010331							
41245	20010331							
41553	20010331							
41629	20010331							
41647	20010331							
41759	20010331							
41825	20010331							
41937	20010331							
41955	20010331							
42037	20010331							
42055	20010331							
42354	20010331							
42420	20010331							
42448	20010331							
42457	20010331							
42541	20010331							
43052	20010331							
43155	20010331							
43173	20010331							
43324	20010331							
43351	20010331							
43454	20010331							
43511	20010331							
43641	20010331							
43669	20010331							
43744	20010331							
43856	20010331							
43959	20010331							
44040	20010331							
44134	20010331							
44433	20010331							
44451	20010331							
44602	20010331							
44741	20010331							
44750	20010331							
44929	20010331							
45038	20010331							
45047	20010331							
45056	20010331							
45270	20010331							
45430	20010331							
45458	20010331							
45551	20010331							
45560	20010331							
45609	20010331							
45627	20010331							
45775	20010331							
46053	20010331							
46905	20010331							
46941	20010331							
47153	20010331							
47247	20010331							
47256	20010331							
47377	20010331							
47425	20010331							
47452	20010331							
47500	20010331							
47658	20010331							
48057	20010331							
48150	20010331							
48208	20010331							
48374	20010331							
48440	20010331							
48552	20010331							
48673	20010331							
48730	20010331							
49054	20010331							
49148	20010331							
49241	20010331							
49344	20010331							
49362	20010331							
49540	20010331							
49643	20010331							
49652	20010331							
49821	20010331							
49858	20010331							
49951	20010331							
50144	20010331							
50461	20010331							
50546	20010331							
50854	20010331							
50957	20010331							
51253	20010331							
51347	20010331							
51356	20010331							
51459	20010331							
51730	20010331							
51842	20010331							
51972	20010331							
52410	20010331							
52456	20010331							
52719	20010331							
52755	20010331							
52764	20010331							
52951	20010331							
53015	20010331							
53033	20010331							
53051	20010331							
53239	20010331							
53453	20010331							
53752	20010331							
54049	20010331							
54058	20010331							
54124	20010331							
54357	20010331							
54375	20010331							
54441	20010331							
54656	20010331							
55019	20010331							
55176	20010331							
55251	20010331							
55336	20010331							
55635	20010331							
55653	20010331							
55859	20010331							
55916	20010331							
56230	20010331							
56258	20010331							
56351	20010331							
56427	20010331							
56548	20010331							
56557	20010331							
56717	20010331							
56726	20010331							
57040	20010331							
57134	20010331							
57228	20010331							
57255	20010331							
57451	20010331							
57572	20010331							
57956	20010331							
58074	20010331							
58207	20010331							
58225	20010331							
58243	20010331							
58355	20010331							
58551	20010331							
58636	20010331							
58757	20010331							
58971	20010331							
59259	20010331							
59316	20010331							
59352	20010331							
59679	20010331							
59754	20010331							
60143	20010331							
60219	20010331							
60330	20010331							
60433	20010331							
60545	20010331							
60554	20010331							
60648	20010331							
61001	20010331							
61047	20010331							
61122	20010331							
61355	20010331							
61476	20010331							
61533	20010331							
61757	20010331							
61832	20010331							
61953	20010331							
62044	20010331							
62101	20010331							
62147	20010331							
62651	20010331							
62709	20010331							
63050	20010331							
63069	20010331							
63078	20010331							
63201	20010331							
63210	20010331							
63359	20010331							
63573	20010331							
63733	20010331							
63742	20010331							
63751	20010331							
63957	20010331							
64066	20010331							
64150	20010331							
64253	20010331							
64543	20010331							
64552	20010331							
64619	20010331							
64646	20010331							
64730	20010331							
64758	20010331							
65205	20010331							
65241	20010331							
65513	20010331							
65559	20010331							
65746	20010331							
65858	20010331							
66015	20010331							
66154	20010331							
66172	20010331							
66275	20010331							
66350	20010331							
66613	20010331							
66752	20010331							
66837	20010331							
66846	20010331							
66855	20010331							
66903	20010331							
67142	20010331							
67151	20010331							
67209	20010331							
67254	20010331							
67311	20010331							
67414	20010331							
67777	20010331							
67852	20010331							
68345	20010331							
68372	20010331							
68448	20010331							
68569	20010331							
68756	20010331							
68831	20010331							
68840	20010331							
68859	20010331							
68943	20010331							
69333	20010331							
69351	20010331							
69650	20010331							
69678	20010331							
69847	20010331							
70049	20010331							
70058	20010331							
70076	20010331							
70151	20010331							
70218	20010331							
70254	20010331							
70414	20010331							
70638	20010331							
70955	20010331							
71318	20010331							
71457	20010331							
71671	20010331							
71859	20010331							
72258	20010331							
72276	20010331							
72351	20010331							
72418	20010331							
72454	20010331							
72614	20010331							
72678	20010331							
73031	20010331							
73116	20010331							
73152	20010331							
73554	20010331							
73956	20010331							
74056	20010331							
74140	20010331							
74159	20010331							
74337	20010331							
74403	20010331							
74449	20010331							
74458	20010331							
75053	20010331							
75259	20010331							
75446	20010331							
75455	20010331							
75558	20010331							
75576	20010331							
75633	20010331							
75651	20010331							
75857	20010331							
76050	20010331							
76117	20010331							
76135	20010331							
76153	20010331							
76201	20010331							
76443	20010331							
76742	20010331							
76854	20010331							
77150	20010331							
77253	20010331							
77347	20010331							
77374	20010331							
77422	20010331							
77758	20010331							
77851	20010331							
78036	20010331							
78054	20010331							
78157	20010331							
78241	20010331							
78559	20010331							
78643	20010331							
78858	20010331							
78951	20010331							
79042	20010331							
79127	20010331							
79145	20010331							
79257	20010331							
79855	20010331							
80020	20010331							
80150	20010331							
80431	20010331							
80552	20010331							
80936	20010331							
81054	20010331							
81223	20010331							
81429	20010331							
82024	20010331							
82033	20010331							
82257	20010331							
82350	20010331							
82659	20010331							
82873	20010331							
83151	20010331							
83236	20010331							
83311	20010331							
83357	20010331							
83450	20010331							
83638	20010331							
83834	20010331							
83852	20010331							
83955	20010331							
84046	20010331							
84055	20010331							
84251	20010331							
84345	20010331							
84541	20010331							
84804	20010331							
84970	20010331							
85043	20010331							
85052	20010331							
85258	20010331							
85454	20010331							
85856	20010331							
85931	20010331							
86349	20010331							
86358	20010331							
86527	20010331							
86554	20010331							
87047	20010331							
87159	20010331							
87234	20010331							
87476	20010331							
87533	20010331							
87944	20010331							
88240	20010331							
88259	20010331							
88352	20010331							
88455	20010331							
88530	20010331							
88802	20010331							
88950	20010331							
89032	20010331							
89135	20010331							
89162	20010331							
89452	20010331							
89751	20010331							
89854	20010331							
89957	20010331							
90047	20010331							
90159	20010331							
90234	20010331							
90252	20010331							
90328	20010331							
90337	20010331							
90403	20010331							
90467	20010331							
90627	20010331							
90645	20010331							
90739	20010331							
91129	20010331							
91147	20010331							
91156	20010331							
91259	20010331							
91521	20010331							
91615	20010331							
91651	20010331							
91754	20010331							
91866	20010331							
91950	20010331							
91969	20010331							
92050	20010331							
92144	20010331							
92162	20010331							
92630	20010331							
92658	20010331							
92706	20010331							
92854	20010331							
92902	20010331							
93039	20010331							
93244	20010331							
93329	20010331							
93413	20010331							
93543	20010331							
93619	20010331							
93628	20010331							
93721	20010331							
93758	20010331							
94139	20010331							
94447	20010331							
94456	20010331							
94522	20010331							
94661	20010331							
94755	20010331							
94858	20010331							
95051	20010331							
95659	20010331							
95725	20010331							
95855	20010331							
96254	20010331							
96357	20010331							
96553	20010331							
97037	20010331							
97055	20010331							
97260	20010331							
97279	20010331							
97457	20010331							
97804	20010331							
97943	20010331							
98351	20010331							
98360	20010331							
98454	20010331							
98463	20010331							
98548	20010331							
98557	20010331							
98641	20010331							
98717	20010331							
99004	20010331							
99059	20010331							
99143	20010331							
99255	20010331							
99442	20010331							
99536	20010331							
99853	20010331							
99974	20010331							
100160	20010331							
100236	20010331							
100357	20010331							
100553	20010331							
100562	20010331							
100843	20010331							
101019	20010331							
101037	20010331							
101233	20010331							
101327	20010331							
101345	20010331							
101439	20010331							
101671	20010331							
101738	20010331							
101952	20010331							
102155	20010331							
102230	20010331							
102333	20010331							
102342	20010331							
102539	20010331							
102557	20010331							
103134	20010331							
103255	20010331							
103536	20010331							
103554	20010331							
103563	20010331							
103602	20010331							
103862	20010331							
104038	20010331							
104056	20010331							
104234	20010331							
104430	20010331							
104542	20010331							
104663	20010331							
105026	20010331							
105044	20010331							
105053	20010331							
105071	20010331							
105222	20010331							
105530	20010331							
105549	20010331							
105633	20010331							
105950	20010331							
106359	20010331							
106377	20010331							
106452	20010331							
106519	20010331							
106546	20010331							
106555	20010331							
106658	20010331							
107057	20010331							
107141	20010331							
107150	20010331							
107226	20010331							
107244	20010331							
107431	20010331							
107459	20010331							
107758	20010331							
108157	20010331							
108250	20010331							
108269	20010331							
108522	20010331							
108652	20010331							
108746	20010331							
108951	20010331							
109136	20010331							
109154	20010331							
109453	20010331							
109574	20010331							
109659	20010331							
109855	20010331							
110057	20010331							
110066	20010331							
110356	20010331							
110404	20010331							
110413	20010331							
110655	20010331							
110758	20010331							
110936	20010331							
110945	20010331							
111157	20010331							
111205	20010331							
111559	20010331							
111661	20010331							
111942	20010331							
111951	20010331							
111979	20010331							
112163	20010331							
112332	20010331							
112444	20010331							
112510	20010331							
112556	20010331							
112837	20010331							
112855	20010331							
112976	20010331							
113003	20010331							
113030	20010331							
113151	20010331							
113441	20010331							
113601	20010331							
113740	20010331							
113759	20010331							
113937	20010331							
114149	20010331							
114158	20010331							
114251	20010331							
114260	20010331							
114457	20010331							
114644	20010331							
114756	20010331							
114774	20010331							
114840	20010331							
114859	20010331							
115100	20010331							
115146	20010331							
115155	20010331							
115221	20010331							
115342	20010331							
115575	20010331							
115641	20010331							
116077	20010331							
116358	20010331							
116554	20010331							
116639	20010331							
116732	20010331							
116741	20010331							
117038	20010331							
117216	20010331							
117458	20010331							
117672	20010331							
117841	20010331							
118156	20010331							
118174	20010331							
118352	20010331							
118660	20010331							
118736	20010331							
119153	20010331							
119274	20010331							
119331	20010331							
119528	20010331							
119779	20010331							
120542	20010331							
120609	20010331							
120636	20010331							
120654	20010331							
120953	20010331							
121576	20010331							
121642	20010331							
121651	20010331							
121709	20010331							
121857	20010331							
121914	20010331							
122153	20010331							
122546	20010331							
122630	20010331							
122658	20010331							
122751	20010331							
122854	20010331							
123178	20010331							
123440	20010331							
123646	20010331							
124344	20010331							
124353	20010331							
124513	20010331							
124773	20010331							
124830	20010331							
125154	20010331							
125453	20010331							
125538	20010331							
125855	20010331							
125958	20010331							
126012	20010331							
126049	20010331							
126254	20010331							
126553	20010331							
126740	20010331							
126834	20010331							
126955	20010331							
127055	20010331							
127224	20010331							
127260	20010331							
127701	20010331							
128164	20010331							
128258	20010331							
128511	20010331							
128904	20010331							
128959	20010331							
129349	20010331							
129358	20010331							
129394	20010331							
129479	20010331							
129732	20010331							
129853	20010331							
129910	20010331							
130345	20010331							
130541	20010331							
130635	20010331							
130813	20010331							
130943	20010331							
131034	20010331							
131155	20010331							
131351	20010331							
131360	20010331							
131418	20010331							
131436	20010331							
131520	20010331							
131650	20010331							
131717	20010331							
131753	20010331							
131940	20010331							
132107	20010331							
132152	20010331							
132219	20010331							
132376	20010331							
132415	20010331							
132442	20010331							
132451	20010331							
132554	20010331							
132741	20010331							
132778	20010331							
132853	20010331							
132938	20010331							
133243	20010331							
133270	20010331							
133850	20010331							
133971	20010331							
134156	20010331							
134400	20010331							
134437	20010331							
134455	20010331							
134848	20010331							
135359	20010331							
135751	20010331							
135836	20010331							
135854	20010331							
136048	20010331							
136338	20010331							
136459	20010331							
136655	20010331							
137120	20010331							
137205	20010331							
137447	20010331							
137456	20010331							
137559	20010331							
137643	20010331							
137652	20010331							
137821	20010331							
137915	20010331							
138051	20010331							
138136	20010331							
138163	20010331							
138211	20010331							
138257	20010331							
138350	20010331							
138510	20010331							
138556	20010331							
138725	20010331							
138752	20010331							
138930	20010331							
139133	20010331							
139432	20010331							
139478	20010331							
139544	20010331							
139553	20010331							
139656	20010331							
139740	20010331							
139834	20010331							
139843	20010331							
139852	20010331							
139900	20010331							
139955	20010331							
140018	20010331							
140157	20010331							
140362	20010331							
140513	20010331							
140634	20010331							
141211	20010331							
141341	20010331							
141350	20010331							
141453	20010331							
141556	20010331							
141734	20010331							
141958	20010331							
142049	20010331							
142656	20010331							
142955	20010331							
143000	20010331							
143158	20010331							
143653	20010331							
143662	20010331							
143859	20010331							
143952	20010331							
144034	20010331							
144043	20010331							
144052	20010331							
144155	20010331							
144436	20010331							
144856	20010331							
144913	20010331							
144959	20010331							
144968	20010331							
145059	20010331							
145255	20010331							
145545	20010331							
145554	20010331							
145657	20010331							
145741	20010331							
145750	20010331							
145835	20010331							
145844	20010331							
145956	20010331							
146056	20010331							
146243	20010331							
146458	20010331							
146533	20010331							
146618	20010331							
146654	20010331							
146663	20010331							
146850	20010331							
147053	20010331							
147633	20010331							
147651	20010331							
147679	20010331							
147839	20010331							
147857	20010331							
147914	20010331							
147923	20010331							
148144	20010331							
148238	20010331							
148340	20010331							
148528	20010331							
148555	20010331							
148715	20010331							
148809	20010331							
148920	20010331							
149150	20010331							
149235	20010331							
149253	20010331							
149271	20010331							
149945	20010331							
150035	20010331							
150044	20010331							
150071	20010331							
150156	20010331							
150334	20010331							
150352	20010331							
150576	20010331							
150727	20010331							
150754	20010331							
151331	20010331							
151546	20010331							
151555	20010331							
151751	20010331							
151818	20010331							
151957	20010331							
152048	20010331							
152057	20010331							
152235	20010331							
152253	20010331							
152431	20010331							
152440	20010331							
152673	20010331							
152712	20010331							
152851	20010331							
153054	20010331							
153353	20010331							
153652	20010331							
154154	20010331							
154220	20010331							
154257	20010331							
154770	20010331							
155049	20010331							
155245	20010331							
155263	20010331							
155441	20010331							
155517	20010331							
155759	20010331							
156055	20010331							
156457	20010331							
156635	20010331							
156877	20010331							
156916	20010331							
156952	20010331							
157155	20010331							
157379	20010331							
157605	20010331							
157650	20010331							
157744	20010331							
157838	20010331							
157856	20010331							
157904	20010331							
158554	20010331							
158741	20010331							
158750	20010331							
158947	20010331							
158974	20010331							
159243	20010331							
159476	20010331							
159627	20010331							
159636	20010331							
159645	20010331							
159953	20010331							
160333	20010331							
160360	20010331							
160454	20010331							
160557	20010331							
160614	20010331							
160650	20010331							
160959	20010331							
161022	20010331							
161031	20010331							
161107	20010331							
161273	20010331							
161415	20010331							
161433	20010331							
161527	20010331							
161602	20010331							
162337	20010331							
162878	20010331							
163343	20010331							
163370	20010331							
163549	20010331							
163745	20010331							
163857	20010331							
163923	20010331							
164032	20010331							
164153	20010331							
164331	20010331							
164377	20010331							
164742	20010331							
164854	20010331							
164957	20010331							
164975	20010331							
165039	20010331							
165356	20010331							
165628	20010331							
165758	20010331							
165806	20010331							
166072	20010331							
166111	20010331							
166531	20010331							
166652	20010331							
166737	20010331							
166803	20010331							
166849	20010331							
167060	20010331							
167257	20010331							
167453	20010331							
167556	20010331							
167565	20010331							
167752	20010331							
167855	20010331							
167864	20010331							
168320	20010331							
168357	20010331							
168366	20010331							
168441	20010331							
168571	20010331							
168731	20010331							
168759	20010331							
169073	20010331							
169233	20010331							
169251	20010331							
169327	20010331							
169354	20010331							
169569	20010331							
169653	20010331							
169756	20010331							
169859	20010331							
169952	20010331							
170051	20010331							
170257	20010331							
170332	20010331							
170640	20010331							
170716	20010331							
170912	20010331							
170976	20010331							
171133	20010331							
171227	20010331							
171348	20010331							
171656	20010331							
171759	20010331							
171768	20010331							
171852	20010331							
172000	20010331							
172158	20010331							
172251	20010331							
172354	20010331							
172363	20010331							
172457	20010331							
172747	20010331							
172804	20010331							
172840	20010331							
172859	20010331							
173306	20010331							
173333	20010331							
173342	20010331							
173454	20010331							
173548	20010331							
173557	20010331							
173575	20010331							
173641	20010331							
173717	20010331							
173801	20010331							
173838	20010331							
173959	20010331							
174321	20010331							
174367	20010331							
174406	20010331							
174451	20010331							
174648	20010331							
175056	20010331							
175140	20010331							
175458	20010331							
175560	20010331							
175609	20010331							
175672	20010331							
176053	20010331							
176101	20010331							
176240	20010331							
176325	20010331							
176437	20010331							
176464	20010331							
176642	20010331							
177078	20010331							
177135	20010331							
177443	20010331							
177500	20010331							
177546	20010331							
177555	20010331							
177742	20010331							
177751	20010331							
177920	20010331							
177948	20010331							
177957	20010331							
178020	20010331							
178057	20010331							
178150	20010331							
178244	20010331							
178271	20010331							
178356	20010331							
178561	20010331							
178851	20010331							
179148	20010331							
179335	20010331							
179559	20010331							
179700	20010331							
179755	20010331							
180041	20010331							
180078	20010331							
180144	20010331							
180153	20010331							
180201	20010331							
180416	20010331							
180443	20010331							
180537	20010331							
180649	20010331							
180845	20010331							
181169	20010331							
181347	20010331							
181404	20010331							
181459	20010331							
181758	20010331							
181851	20010331							
181963	20010331							
182054	20010331							
182157	20010331							
182175	20010331							
182353	20010331							
182401	20010331							
182456	20010331							
182540	20010331							
182652	20010331							
182951	20010331							
183042	20010331							
183051	20010331							
183154	20010331							
183668	20010331							
183770	20010331							
183846	20010331							
183958	20010331							
184142	20010331							
184245	20010331							
184263	20010331							
184375	20010331							
184656	20010331							
184759	20010331							
184937	20010331							
185037	20010331							
185251	20010331							
185448	20010331							
185457	20010331							
185514	20010331							
185859	20010331							
186221	20010331							
186548	20010331							
186557	20010331							
186650	20010331							
186717	20010331							
186744	20010331							
186838	20010331							
186856	20010331							
187358	20010331							
187451	20010331							
187648	20010331							
187947	20010331							
188056	20010331							
188261	20010331							
188364	20010331							
188430	20010331							
188449	20010331							
188720	20010331							
188739	20010331							
188757	20010331							
188917	20010331							
188926	20010331							
189044	20010331							
189129	20010331							
189352	20010331							
189419	20010331							
189530	20010331							
189549	20010331							
189745	20010331							
189820	20010331							
189950	20010331							
190246	20010331							
190451	20010331							
190554	20010331							
190563	20010331							
190639	20010331							
190648	20010331							
190732	20010331							
190947	20010331							
190956	20010331							
191177	20010331							
191355	20010331							
191449	20010331							
191458	20010331							
191663	20010331							
191805	20010331							
191832	20010331							
191935	20010331							
191944	20010331							
192147	20010331							
192156	20010331							
192352	20010331							
192558	20010331							
192606	20010331							
192651	20010331							
192857	20010331							
193162	20010331							
193247	20010331							
193452	20010331							
193461	20010331							
193470	20010331							
193537	20010331							
193649	20010331							
193809	20010331							
194253	20010331							
194440	20010331							
194936	20010331							
195072	20010331							
195111	20010331							
195157	20010331							
195353	20010331							
195456	20010331							
195634	20010331							
195867	20010331							
196257	20010331							
196350	20010331							
196426	20010331							
196743	20010331							
196752	20010331							
196800	20010331							
197142	20010331							
197254	20010331							
197302	20010331							
197357	20010331							
197478	20010331							
197571	20010331							
197740	20010331							
197759	20010331							
198046	20010331							
198103	20010331							
198149	20010331							
198251	20010331							
198448	20010331							
198671	20010331							
198831	20010331							
198859	20010331							
198934	20010331							
198961	20010331							
199052	20010331							
199137	20010331							
199351	20010331							
199436	20010331							
199454	20010331							
199463	20010331							
199940	20010331							
200042	20010331							
200435	20010331							
200547	20010331							
200631	20010331							
200640	20010331							
201049	20010331							
201124	20010331							
201254	20010331							
201441	20010331							
201638	20010331							
201647	20010331							
201834	20010331							
202251	20010331							
202514	20010331							
202541	20010331							
202550	20010331							
202907	20010331							
202970	20010331							
203052	20010331							
203333	20010331							
203418	20010331							
203575	20010331							
203753	20010331							
203847	20010331							
204004	20010331							
204237	20010331							
204808	20010331							
204826	20010331							
205159	20010331							
205243	20010331							
205337	20010331							
205346	20010331							
205430	20010331							
205458	20010331							
205542	20010331							
205654	20010331							
206156	20010331							
206567	20010331							
206772	20010331							
206950	20010331							
207041	20010331							
207050	20010331							
207452	20010331							
207555	20010331							
207564	20010331							
207845	20010331							
207872	20010331							
207957	20010331							
208057	20010331							
208169	20010331							
208244	20010331							
208329	20010331							
208347	20010331							
208440	20010331							
208459	20010331							
208655	20010331							
208927	20010331							
208972	20010331							
209139	20010331							
209148	20010331							
209335	20010331							
209362	20010331							
209447	20010331							
209559	20010331							
209652	20010331							
209830	20010331							
209858	20010331							
210238	20010331							
210256	20010331							
210434	20010331							
210443	20010331							
210452	20010331							
210555	20010331							
211114	20010331							
211338	20010331							
211543	20010331							
211628	20010331							
211851	20010331							
211954	20010331							
212018	20010331							
212120	20010331							
212335	20010331							
212344	20010331							
212456	20010331							
212465	20010331							
212522	20010331							
213538	20010331							
213912	20010331							
213921	20010331							
213958	20010331							
214106	20010331							
214414	20010331							
214571	20010331							
214722	20010331							
214807	20010331							
214843	20010331							
215130	20010331							
215251	20010331							
215345	20010331							
215354	20010331							
215363	20010331							
215523	20010331							
215653	20010331							
215662	20010331							
215710	20010331							
215756	20010331							
215952	20010331							
216100	20010331							
216164	20010331							
216230	20010331							
216258	20010331							
216445	20010331							
216632	20010331							
216922	20010331							
216968	20010331							
217059	20010331							
217479	20010331							
217620	20010331							
218131	20010331							
218261	20010331							
218757	20010331							
218775	20010331							
218832	20010331							
218850	20010331							
218878	20010331							
219044	20010331							
219259	20010331							
219343	20010331							
219651	20010331							
219857	20010331							
220040	20010331							
220059	20010331							
220527	20010331							
220545	20010331							
220554	20010331							
220844	20010331							
221476	20010331							
221533	20010331							
221654	20010331							
222053	20010331							
222147	20010331							
222156	20010331							
222446	20010331							
222558	20010331							
222754	20010331							
223005	20010331							
223238	20010331							
223322	20010331							
223331	20010331							
223452	20010331							
223658	20010331							
223751	20010331							
223845	20010331							
224552	20010331							
224637	20010331							
224655	20010331							
224749	20010331							
224954	20010331							
225054	20010331							
225157	20010331							
225166	20010331							
225241	20010331							
225250	20010331							
225335	20010331							
225559	20010331							
225728	20010331							
225773	20010331							
225942	20010331							
226051	20010331							
226659	20010331							
226734	20010331							
226752	20010331							
226949	20010331							
227151	20010331							
227179	20010331							
227357	20010331							
227405	20010331							
227656	20010331							
228000	20010331							
228055	20010331							
228158	20010331							
228345	20010331							
228952	20010331							
229146	20010331							
229342	20010331							
229427	20010331							
229454	20010331							
229641	20010331							
229650	20010331							
229801	20010331							
229913	20010331							
229940	20010331							
229959	20010331							
230254	20010331							
230357	20010331							
230423	20010331							
230508	20010331							
230535	20010331							
230553	20010331							
230610	20010331							
230740	20010331							
230759	20010331							
231149	20010331							
231242	20010331							
231279	20010331							
231336	20010331							
231961	20010331							
232258	20010331							
232548	20010331							
232744	20010331							
232847	20010331							
232856	20010331							
233022	20010331							
233031	20010331							
233246	20010331							
233358	20010331							
233442	20010331							
233451	20010331							
233527	20010331							
233554	20010331							
234056	20010331							
234355	20010331							
234506	20010331							
234645	20010331							
234739	20010331							
234841	20010331							
234944	20010331							
235017	20010331							
235231	20010331							
235316	20010331							
235446	20010331							
235521	20010331							
235530	20010331							
235558	20010331							
235950	20010331							
236050	20010331							
236153	20010331							
236256	20010331							
236452	20010331							
236519	20010331							
236603	20010331							
236649	20010331							
236667	20010331							
236706	20010331							
236751	20010331							
236957	20010331							
237066	20010331							
237150	20010331							
237619	20010331							
237637	20010331							
237936	20010331							
237954	20010331							
238045	20010331							
238139	20010331							
238241	20010331							
238250	20010331							
238371	20010331							
238661	20010331							
238737	20010331							
238755	20010331							
238812	20010331							
239015	20010331							
239042	20010331							
239275	20010331							
239323	20010331							
239556	20010331							
239613	20010331							
239640	20010331							
239659	20010331							
239752	20010331							
240141	20010331							
240356	20010331							
240459	20010331							
240468	20010331							
240954	20010331							
241009	20010331							
241157	20010331							
241559	20010331							
241607	20010331							
242015	20010331							
242248	20010331							
242257	20010331							
242275	20010331							
242444	20010331							
242565	20010331							
242949	20010331							
242958	20010331							
243151	20010331							
243357	20010331							
243375	20010331							
243414	20010331							
243647	20010331							
243870	20010331							
243955	20010331							
244037	20010331							
244149	20010331							
244158	20010331							
244251	20010331							
244345	20010331							
244907	20010331							
245016	20010331							
