RCFD1578,RCFD1752,RCFD2148,RCFD2160,RCFD2166,RCFD2168,RCFD3549,RCFD3550,RCFD3551,RCFDA519,RCFDA520,RCFDB556,RCFDC009,RCFDC010,RCFDFT33,RCFDFT34,RCFDFT35,RCFDHT80,RCFDK201,RCFDK202,RCFDK270,RCON1578,RCON1752,RCON2148,RCON2160,RCON2166,RCON2168,RCON3549,RCON3550,RCON3551,RCONB556,RCONC010,RCONFT33,RCONFT34,RCONFT35,RCONHT80,RCONK201,RCONK202,RCONK270,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,0,144,307,1545,72,213,0,0,0,881,0,,,,,,,,37,2007-09-30
,,,,,,,,,,,,,,,,,,,,,0,153,0,508,13,16,0,0,0,339,0,,,,,,,,242,2007-09-30
,,,,,,,,,,,,,,,,,,,,,0,1142,74,2071,73,73,0,0,0,726,0,,,,,,,,279,2007-09-30
,,,,,,,,,,,,,,,,,,,,,0,4,56,166,0,0,0,0,0,106,0,,,,,,,,354,2007-09-30
,,,,,,,,,,,,,,,,,,,,,0,124,0,1072,0,24,0,0,0,445,0,,,,,,,,457,2007-09-30
,,,,,,,,,,,,,,,,,,,,,0,3676,568,8196,1770,2293,0,0,0,1659,0,,,,,,,,505,2007-09-30
,,,,,,,,,,,,,,,,,,,,,0,776,0,6083,34,87,32,0,0,1836,0,,,,,,,,1155,2007-09-30
,,,,,,,,,,,,,,,,,,,,,0,0,0,1581,77,167,90,0,0,1414,0,,,,,,,,1351,2007-09-30
,,,,,,,,,,,,,,,,,,,,,0,1092,0,9299,586,1307,0,0,0,2715,0,,,,,,,,1454,2007-09-30
,,,,,,,,,,,,,,,,,,,,,0,139,0,830,32,67,0,0,0,624,0,,,,,,,,1557,2007-09-30
,,,,,,,,,,,,,,,,,,,,,0,1409,2712,12434,0,1415,1241,0,0,6225,0,,,,,,,,1632,2007-09-30
,,,,,,,,,,,,,,,,,,,,,32,426,558,8972,65,141,0,0,0,1843,0,,,,,,,,1669,2007-09-30
,,,,,,,,,,,,,,,,,,,,,0,3103,1875,9071,0,1937,545,0,0,2156,0,,,,,,,,1829,2007-09-30
,,,,,,,,,,,,,,,,,,,,,0,4620,0,6163,222,222,0,0,0,1321,0,,,,,,,,1856,2007-09-30
,,,,,,,,,,,,,,,,,,,,,0,1194,435,5367,401,531,40,0,0,1044,0,,,,,,,,2040,2007-09-30
,,,,,,,,,,,,,,,,,,,,,0,259,76,3457,111,2375,2264,0,0,536,0,,,,,,,,2161,2007-09-30
,,,,,,,,,,,,,,,,,,,,,0,12837,16174,60759,240,773,0,0,0,5350,0,,,,,,,,2376,2007-09-30
,,,,,,,,,,,,,,,,,,,,,0,928,0,1730,65,165,0,0,0,637,0,,,,,,,,2451,2007-09-30
,,,,,,,,,,,,,,,,,,,,,4,0,0,94,9,13,0,0,0,81,0,,,,,,,,2554,2007-09-30
,,,,,,,,,,,,,,,,,,,,,0,174,696,4850,9,477,84,18,314,3223,0,,,,,,,,2732,2007-09-30
,,,,,,,,,,,,,,,,,,,,,0,488,0,2485,81,94,0,0,0,1248,0,,,,,,,,2750,2007-09-30
,,,,,,,,,,,,,,,,,,,,,1110,1381,1906,8990,0,1681,0,0,0,4022,0,,,,,,,,2938,2007-09-30
,,,,,,,,,,,,,,,,,,,,,0,308,0,3521,170,479,0,0,0,2734,0,,,,,,,,3252,2007-09-30
,,,,,,,,,,,,,,,,,,,,,0,177,0,467,26,27,0,0,0,263,0,,,,,,,,3458,2007-09-30
,,,,,,,,,,,,,,,,,,,,,0,557,753,5016,298,333,0,0,0,1489,0,,,,,,,,3720,2007-09-30
