RCFD1578,RCFD1752,RCFD2148,RCFD2160,RCFD2166,RCFD2168,RCFD3549,RCFD3550,RCFD3551,RCFDA519,RCFDA520,RCFDB556,RCFDC009,RCFDC010,RCFDFT33,RCFDFT34,RCFDFT35,RCFDHT80,RCFDK201,RCFDK202,RCFDK270,RCON1578,RCON1752,RCON2148,RCON2160,RCON2166,RCON2168,RCON3549,RCON3550,RCON3551,RCONB556,RCONC010,RCONFT33,RCONFT34,RCONFT35,RCONHT80,RCONK201,RCONK202,RCONK270,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,0,74,350,1085,0,108,0,0,0,553,0,0,0,0,0,0,0,0,37,2018-12-31
,,,,,,,,,,,,,,,,,,,,,0,160,0,421,0,4,0,0,0,257,0,0,0,0,0,0,0,0,242,2018-12-31
,,,,,,,,,,,,,,,,,,,,,0,2089,357,8008,113,113,0,0,0,764,0,0,0,0,0,4685,0,0,279,2018-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,75,154,21,21,0,0,0,58,0,0,0,0,0,0,0,0,354,2018-12-31
,,,,,,,,,,,,,,,,,,,,,0,318,0,1413,0,43,0,0,0,384,0,0,0,0,0,668,0,0,457,2018-12-31
,,,,,,,,,,,,,,,,,,,,,0,5266,0,14347,1072,2481,871,0,0,1630,0,0,0,0,0,4970,0,0,505,2018-12-31
,,,,,,,,,,,,,,,,,,,,,3,283,0,7288,81,147,0,0,0,1305,0,0,0,0,0,5553,0,0,1155,2018-12-31
,,,,,,,,,,,,,,,,,,,,,0,183,0,1874,164,242,0,0,0,1449,0,0,0,0,0,0,0,0,1351,2018-12-31
,,,,,,,,,,,,,,,,,,,,,0,1121,0,13753,1100,2141,757,0,0,3085,0,0,0,0,0,7406,0,0,1454,2018-12-31
,,,,,,,,,,,,,,,,,,,,,8,184,842,14159,262,296,0,0,0,1581,0,0,0,0,0,8806,1589,861,1669,2018-12-31
,,,,,,,,,,,,,,,,,,,,,0,1444,0,2795,624,997,0,0,0,354,0,0,0,0,0,0,0,0,1856,2018-12-31
,,,,,,,,,,,,,,,,,,,,,0,931,1155,7831,311,390,0,0,0,691,0,0,0,0,0,4344,0,320,2040,2018-12-31
,,,,,,,,,,,,,,,,,,,,,0,333,0,5466,230,230,0,0,0,1158,0,0,0,0,0,3745,0,0,2161,2018-12-31
,,,,,,,,,,,,,,,,,,,,,0,28325,27639,187259,692,20132,0,0,0,11491,11135,0,0,0,0,80338,0,19334,2376,2018-12-31
,,,,,,,,,,,,,,,,,,,,,0,102,0,315,32,42,0,0,0,171,0,10,0,0,0,0,0,0,2554,2018-12-31
,,,,,,,,,,,,,,,,,,,,,0,174,1126,4274,0,1183,938,0,0,1791,0,0,0,0,0,0,0,0,2732,2018-12-31
,,,,,,,,,,,,,,,,,,,,,0,216,0,3318,328,328,0,0,0,1189,0,0,0,0,0,1585,0,0,2750,2018-12-31
