RCFD1578,RCFD1752,RCFD2148,RCFD2160,RCFD2166,RCFD2168,RCFD3549,RCFD3550,RCFD3551,RCFDA519,RCFDA520,RCFDB556,RCFDC009,RCFDC010,RCFDFT33,RCFDFT34,RCFDFT35,RCFDHT80,RCFDK201,RCFDK202,RCFDK270,RCON1578,RCON1752,RCON2148,RCON2160,RCON2166,RCON2168,RCON3549,RCON3550,RCON3551,RCONB556,RCONC010,RCONFT33,RCONFT34,RCONFT35,RCONHT80,RCONK201,RCONK202,RCONK270,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,0,137,0,906,35,185,0,0,0,584,0,,,,,0,0,0,37,2011-09-30
,,,,,,,,,,,,,,,,,,,,,0,212,0,522,8,86,0,0,0,224,0,,,,,0,0,0,242,2011-09-30
,,,,,,,,,,,,,,,,,,,,,0,1462,266,2744,34,255,0,0,0,688,0,,,,,73,0,0,279,2011-09-30
,,,,,,,,,,,,,,,,,,,,,0,4,46,152,0,22,0,0,0,80,0,,,,,0,0,0,354,2011-09-30
,,,,,,,,,,,,,,,,,,,,,0,245,0,1337,0,92,0,0,0,455,0,,,,,545,0,0,457,2011-09-30
,,,,,,,,,,,,,,,,,,,,,0,3935,0,11976,1433,4694,1807,0,0,1347,0,,,,,2000,0,0,505,2011-09-30
,,,,,,,,,,,,,,,,,,,,,0,1151,0,6987,99,744,0,0,0,1135,0,,,,,3957,0,0,1155,2011-09-30
,,,,,,,,,,,,,,,,,,,,,62,0,0,1754,89,360,2,0,0,1394,0,,,,,0,0,0,1351,2011-09-30
,,,,,,,,,,,,,,,,,,,,,0,1092,0,10358,896,1949,0,0,0,2675,0,,,,,4642,0,0,1454,2011-09-30
,,,,,,,,,,,,,,,,,,,,,0,147,0,1345,68,237,75,0,0,961,0,,,,,0,0,0,1557,2011-09-30
,,,,,,,,,,,,,,,,,,,,,14,1180,189,9971,98,596,0,0,0,1368,0,,,,,4645,728,1265,1669,2011-09-30
,,,,,,,,,,,,,,,,,,,,,0,2354,1285,6607,0,1802,0,0,0,1166,0,,,,,0,0,0,1829,2011-09-30
,,,,,,,,,,,,,,,,,,,,,0,2725,0,3462,395,395,0,0,0,342,0,,,,,0,0,0,1856,2011-09-30
,,,,,,,,,,,,,,,,,,,,,0,1546,333,6706,794,1487,52,192,27,819,0,,,,,2521,0,0,2040,2011-09-30
,,,,,,,,,,,,,,,,,,,,,0,796,0,4510,110,341,0,0,0,616,0,,,,,2638,0,0,2161,2011-09-30
,,,,,,,,,,,,,,,,,,,,,0,33468,21597,117123,680,7455,0,0,0,9511,0,,,,,34199,0,10893,2376,2011-09-30
,,,,,,,,,,,,,,,,,,,,,0,0,0,187,20,68,28,0,0,119,0,,,,,0,0,0,2554,2011-09-30
,,,,,,,,,,,,,,,,,,,,,0,174,695,5169,8,1716,303,0,0,2225,0,,,,,0,359,0,2732,2011-09-30
,,,,,,,,,,,,,,,,,,,,,0,541,0,2618,105,248,0,0,0,954,0,,,,,875,0,0,2750,2011-09-30
,,,,,,,,,,,,,,,,,,,,,0,322,0,3649,0,658,214,0,0,2669,0,,,,,0,0,0,3252,2011-09-30
,,,,,,,,,,,,,,,,,,,,,0,216,55,685,31,112,0,0,0,302,0,,,,,0,0,0,3458,2011-09-30
,,,,,,,,,,,,,,,,,,,,,0,552,69,5813,252,615,0,0,0,894,0,,,,,1441,0,2242,3720,2011-09-30
,,,,,,,,,,,,,,,,,,,,,0,497,0,1978,161,541,0,0,0,331,0,,,,,609,0,0,3953,2011-09-30
,,,,,,,,,,,,,,,,,,,,,0,2555,0,7794,0,667,0,0,0,1120,0,,,,,2595,0,857,4156,2011-09-30
