RCFD1578,RCFD1752,RCFD2148,RCFD2160,RCFD2166,RCFD2168,RCFD3549,RCFD3550,RCFD3551,RCFDA519,RCFDA520,RCFDB556,RCFDC009,RCFDC010,RCFDFT33,RCFDFT34,RCFDFT35,RCFDHT80,RCFDK201,RCFDK202,RCFDK270,RCON1578,RCON1752,RCON2148,RCON2160,RCON2166,RCON2168,RCON3549,RCON3550,RCON3551,RCONB556,RCONC010,RCONFT33,RCONFT34,RCONFT35,RCONHT80,RCONK201,RCONK202,RCONK270,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,0,148,320,1333,51,114,0,0,0,751,0,,,,,,,,37,2009-06-30
,,,,,,,,,,,,,,,,,,,,,0,201,0,411,9,9,0,0,0,201,0,,,,,,,,242,2009-06-30
,,,,,,,,,,,,,,,,,,,,,16,1599,118,2688,91,107,0,0,0,798,0,,,,,,,,279,2009-06-30
,,,,,,,,,,,,,,,,,,,,,0,5,72,172,0,0,0,0,0,95,0,,,,,,,,354,2009-06-30
,,,,,,,,,,,,,,,,,,,,,0,235,0,1128,26,26,0,0,0,360,0,,,,,,,,457,2009-06-30
,,,,,,,,,,,,,,,,,,,,,0,3230,1960,7506,237,680,0,0,0,1636,0,,,,,,,,505,2009-06-30
,,,,,,,,,,,,,,,,,,,,,0,1115,0,6347,126,319,0,0,0,1283,0,,,,,,,,1155,2009-06-30
,,,,,,,,,,,,,,,,,,,,,0,0,0,1478,24,59,35,0,0,1419,0,,,,,,,,1351,2009-06-30
,,,,,,,,,,,,,,,,,,,,,0,1092,0,9110,787,1093,0,0,0,2415,0,,,,,,,,1454,2009-06-30
,,,,,,,,,,,,,,,,,,,,,0,144,0,1093,50,50,0,0,0,899,0,,,,,,,,1557,2009-06-30
,,,,,,,,,,,,,,,,,,,,,0,4107,4943,18440,0,4134,3546,0,0,4467,0,,,,,,,,1632,2009-06-30
,,,,,,,,,,,,,,,,,,,,,0,428,250,8914,133,137,0,0,0,1958,0,,,,,,,,1669,2009-06-30
,,,,,,,,,,,,,,,,,,,,,0,2879,1675,9039,680,2720,0,0,0,1765,0,,,,,,,,1829,2009-06-30
,,,,,,,,,,,,,,,,,,,,,0,4620,0,7145,874,874,0,0,0,1651,0,,,,,,,,1856,2009-06-30
,,,,,,,,,,,,,,,,,,,,,0,1546,732,6836,540,1205,62,575,0,1036,0,,,,,,,,2040,2009-06-30
,,,,,,,,,,,,,,,,,,,,,0,276,0,3736,185,2611,2426,0,0,445,0,,,,,,,,2161,2009-06-30
