RCFD1578,RCFD1752,RCFD2148,RCFD2160,RCFD2166,RCFD2168,RCFD3549,RCFD3550,RCFD3551,RCFDA519,RCFDA520,RCFDB556,RCFDC009,RCFDC010,RCFDFT33,RCFDFT34,RCFDFT35,RCFDHT80,RCFDK201,RCFDK202,RCFDK270,RCON1578,RCON1752,RCON2148,RCON2160,RCON2166,RCON2168,RCON3549,RCON3550,RCON3551,RCONB556,RCONC010,RCONFT33,RCONFT34,RCONFT35,RCONHT80,RCONK201,RCONK202,RCONK270,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,74,426,1176,,121,,,,555,,,,,,0,0,0,37,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,173,0,477,,15,,,,289,,,,,,0,0,0,242,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,2058,511,7865,,108,,,,581,,,,,,4607,0,0,279,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,0,75,126,,6,,,,45,,,,,,0,0,0,354,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,338,0,1396,,53,,,,350,,,,,,655,0,0,457,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,3442,0,14300,,4376,,,,1612,,,,,,4870,0,0,505,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,280,0,7319,,396,,,,1209,,,,,,5434,0,0,1155,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,183,0,1684,,166,,,,1335,,,,,,0,0,0,1351,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,1258,0,13239,1471,2414,757,,,3411,,,,,,6156,0,0,1454,2018-03-31
,,,,,,,,,,,,,,,,,,,,,5,177,877,13555,252,279,,,,1195,,,,,,10176,851,0,1669,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,1448,0,2599,,825,,,,326,,,,,,0,0,0,1856,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,1086,1134,7915,,467,,,,706,,,,,,4207,0,315,2040,2018-03-31
,,,,,,,,,,,,,,,,,,,,,0,361,0,5182,204,204,0,0,0,950,0,0,0,0,,3667,0,0,2161,2018-03-31
,,,,,,,,,,,,,,,,,,,,,0,25835,25987,188088,805,27004,0,0,0,11438,14999,0,0,0,,78792,0,19032,2376,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,17,0,195,,17,,,,161,,,,,,0,0,0,2554,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,174,1077,3438,,240,,,,1947,,,,,,0,0,0,2732,2018-03-31
