RCFD1578,RCFD1752,RCFD2148,RCFD2160,RCFD2166,RCFD2168,RCFD3549,RCFD3550,RCFD3551,RCFDA519,RCFDA520,RCFDB556,RCFDC009,RCFDC010,RCFDFT33,RCFDFT34,RCFDFT35,RCFDHT80,RCFDK201,RCFDK202,RCFDK270,RCON1578,RCON1752,RCON2148,RCON2160,RCON2166,RCON2168,RCON3549,RCON3550,RCON3551,RCONB556,RCONC010,RCONFT33,RCONFT34,RCONFT35,RCONHT80,RCONK201,RCONK202,RCONK270,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,0,79,0,693,62,94,25,0,0,520,0,,,,,0,0,0,37,2015-03-31
,,,,,,,,,,,,,,,,,,,,,0,275,0,545,0,16,0,0,0,254,0,,,,,0,0,0,242,2015-03-31
,,,,,,,,,,,,,,,,,,,,,18,1704,230,6909,78,103,0,0,0,612,0,,,,,4260,0,0,279,2015-03-31
,,,,,,,,,,,,,,,,,,,,,0,4,62,119,0,0,0,0,0,53,0,,,,,0,0,0,354,2015-03-31
,,,,,,,,,,,,,,,,,,,,,0,139,0,1063,0,35,0,0,0,286,0,,,,,603,0,0,457,2015-03-31
,,,,,,,,,,,,,,,,,,,,,0,3243,0,12926,0,4013,2546,0,0,1202,0,,,,,4468,0,0,505,2015-03-31
,,,,,,,,,,,,,,,,,,,,,3,230,0,5741,321,397,0,0,0,1087,0,,,,,4027,0,0,1155,2015-03-31
,,,,,,,,,,,,,,,,,,,,,62,0,0,1370,110,234,62,0,0,1136,0,,,,,0,0,0,1351,2015-03-31
,,,,,,,,,,,,,,,,,,,,,0,997,0,10972,1059,1169,0,0,0,3353,0,,,,,5453,0,0,1454,2015-03-31
,,,,,,,,,,,,,,,,,,,,,0,469,0,1350,37,39,0,0,0,842,0,,,,,0,0,0,1557,2015-03-31
,,,,,,,,,,,,,,,,,,,,,7,916,566,12293,184,223,0,0,0,886,0,,,,,8901,801,0,1669,2015-03-31
,,,,,,,,,,,,,,,,,,,,,0,3221,0,12671,897,2131,650,0,0,1083,0,,,,,6236,0,0,1829,2015-03-31
,,,,,,,,,,,,,,,,,,,,,0,1439,0,1802,111,111,0,0,0,252,0,,,,,0,0,0,1856,2015-03-31
,,,,,,,,,,,,,,,,,,,,,0,1546,1160,8054,472,590,97,0,0,720,0,,,,,3741,0,297,2040,2015-03-31
,,,,,,,,,,,,,,,,,,,,,0,823,0,4753,190,208,0,0,0,761,0,,,,,2961,0,0,2161,2015-03-31
,,,,,,,,,,,,,,,,,,,,,0,39029,40906,187662,708,8575,6127,0,0,9229,0,,,,,72147,0,17776,2376,2015-03-31
,,,,,,,,,,,,,,,,,,,,,0,18,0,112,0,14,0,0,0,80,0,,,,,0,0,0,2554,2015-03-31
,,,,,,,,,,,,,,,,,,,,,0,174,1221,3642,114,523,323,0,0,1724,0,,,,,0,0,0,2732,2015-03-31
,,,,,,,,,,,,,,,,,,,,,0,341,0,2499,248,248,0,0,0,806,0,,,,,1104,0,0,2750,2015-03-31
,,,,,,,,,,,,,,,,,,,,,0,6039,3629,37456,959,1307,0,0,0,2499,0,,,,,12683,0,11299,3177,2015-03-31
,,,,,,,,,,,,,,,,,,,,,0,719,0,3229,422,574,0,0,0,1936,0,,,,,0,0,0,3252,2015-03-31
,,,,,,,,,,,,,,,,,,,,,0,192,13,583,35,53,0,0,0,325,0,,,,,0,0,0,3458,2015-03-31
,,,,,,,,,,,,,,,,,,,,,0,225,684,6133,136,136,0,0,0,865,0,,,,,1702,0,2521,3720,2015-03-31
,,,,,,,,,,,,,,,,,,,,,0,2009,2260,24206,1682,5217,1689,0,0,2271,0,,,,,12449,0,0,3971,2015-03-31
,,,,,,,,,,,,,,,,,,,,,0,690,0,5871,0,153,0,0,0,1180,0,,,,,2903,0,945,4156,2015-03-31
