RCFD1578,RCFD1752,RCFD2148,RCFD2160,RCFD2166,RCFD2168,RCFD3549,RCFD3550,RCFD3551,RCFDA519,RCFDA520,RCFDB556,RCFDC009,RCFDC010,RCFDFT33,RCFDFT34,RCFDFT35,RCFDHT80,RCFDK201,RCFDK202,RCFDK270,RCON1578,RCON1752,RCON2148,RCON2160,RCON2166,RCON2168,RCON3549,RCON3550,RCON3551,RCONB556,RCONC010,RCONFT33,RCONFT34,RCONFT35,RCONHT80,RCONK201,RCONK202,RCONK270,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,0,81,0,856,0,182,82,0,0,593,0,,,,,0,0,0,37,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,275,0,506,0,17,0,0,0,214,0,,,,,0,0,0,242,2016-06-30
,,,,,,,,,,,,,,,,,,,,,3,1947,366,7570,52,61,0,0,0,785,0,,,,,4411,0,0,279,2016-06-30
,,,,,,,,,,,,,,,,,,,,,40,4,57,159,0,40,0,0,0,58,0,,,,,0,0,0,354,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,253,0,1258,0,39,0,0,0,342,0,,,,,624,0,0,457,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,2674,0,11866,0,3352,2153,0,0,1204,0,,,,,4636,0,0,505,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,227,0,5655,256,335,0,0,0,912,0,,,,,4181,0,0,1155,2016-06-30
,,,,,,,,,,,,,,,,,,,,,56,185,0,1717,104,205,45,0,0,1327,0,,,,,0,0,0,1351,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,1324,0,11251,1071,1219,0,0,0,2851,0,,,,,5857,0,0,1454,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,386,0,1312,13,14,0,0,0,912,0,,,,,0,0,0,1557,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,176,481,12215,180,214,0,0,0,1285,0,,,,,9236,823,0,1669,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,4428,0,14429,666,2439,1021,0,0,1205,0,,,,,6357,0,0,1829,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,1885,0,2299,107,107,0,0,0,307,0,,,,,0,0,0,1856,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,1546,1574,8720,506,598,0,0,0,773,0,,,,,3924,0,305,2040,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,363,0,5026,181,197,0,0,0,980,0,,,,,3486,0,0,2161,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,38003,47587,192042,408,3181,1168,0,0,9943,3,,,,,75006,0,18322,2376,2016-06-30
,,,,,,,,,,,,,,,,,,,,,20,17,0,164,38,58,0,0,0,89,0,,,,,0,0,0,2554,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,174,1011,3166,96,332,165,0,0,1649,0,,,,,0,0,0,2732,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,230,0,1105,190,190,0,0,0,685,0,,,,,0,0,0,2750,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,5875,2888,37549,678,1596,0,0,0,2422,0,,,,,13144,0,11624,3177,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,722,0,3641,302,481,177,0,0,2438,0,,,,,0,0,0,3252,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,196,0,749,19,157,112,0,0,396,0,,,,,0,0,0,3458,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,246,641,8369,170,170,0,0,0,969,0,,,,,1765,0,4578,3720,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,1799,1454,22402,1191,3412,0,0,0,2818,0,,,,,12919,0,0,3971,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,518,0,6081,0,255,0,0,0,1320,0,,,,,3014,0,974,4156,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,0,224,947,138,233,0,0,0,490,0,,,,,0,0,0,4231,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,1134,0,2834,440,496,55,0,0,1204,0,,,,,0,0,0,4839,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,0,534,4311,813,2272,1454,0,0,1505,0,,,,,0,0,0,5069,2016-06-30
,,,,,,,,,,,,,,,,,,,,,8,1292,1296,13180,307,407,35,56,0,4852,0,,,,,5333,0,0,5135,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,3915,2134,61236,0,12115,10459,0,0,2872,0,,,,,34351,0,5849,5210,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,2381,0,14362,0,4029,1259,2000,0,2095,0,,,,,5857,0,0,5461,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,345,0,6400,139,162,0,0,0,1592,0,,,,,2575,326,1400,5751,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,83,72,902,123,129,0,0,0,618,0,,,,,0,0,0,6039,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,0,13,378,100,100,0,0,0,265,0,,,,,0,0,0,6141,2016-06-30
,,,,,,,,,,,,,,,,,,,,,488,463,710,16325,2779,6013,1541,0,0,2498,0,,,,,3824,0,2817,6329,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,0,579,6051,0,4255,3326,0,0,1217,0,,,,,0,0,0,7009,2016-06-30
,,,,,,,,,,,,,,,,,,,,,48,751,0,2597,229,811,0,0,0,1035,0,,,,,0,0,0,7045,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,2064,2630,11474,301,3034,2375,114,130,580,0,,,,,3166,0,0,7072,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,23,0,422,50,90,40,0,0,309,0,,,,,0,0,0,7157,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,435,0,1504,0,140,95,26,0,929,0,,,,,0,0,0,7456,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,92,0,717,0,300,0,0,0,325,0,,,,,0,0,0,7634,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,1441,386,4464,85,174,89,0,0,1203,0,,,,,1260,0,0,8033,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,21,0,871,0,18,0,0,0,832,0,,,,,0,0,0,8462,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,68,209,2696,26,26,0,0,0,162,0,,,,,2231,0,0,8631,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,4110,0,5386,128,185,0,0,0,1091,0,,,,,0,0,0,9357,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,1980,0,6618,172,473,301,0,0,1705,0,,,,,1600,0,860,9553,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,15672,0,137086,0,3642,1857,1500,0,7327,0,,,,,11014,99431,0,9807,2016-06-30
,,,,,,,,,,,,,,,,,,,,,0,983,10,1899,34,53,0,0,0,853,0,,,,,0,0,0,9955,2016-06-30
,,,,,,,,,,,,,,,,,,,,,236,886,2242,5608,605,1126,285,0,0,1055,0,,,,,299,0,0,10250,2016-06-30
