RCFD1578,RCFD1752,RCFD2148,RCFD2160,RCFD2166,RCFD2168,RCFD3549,RCFD3550,RCFD3551,RCFDA519,RCFDA520,RCFDB556,RCFDC009,RCFDC010,RCFDFT33,RCFDFT34,RCFDFT35,RCFDHT80,RCFDK201,RCFDK202,RCFDK270,RCON1578,RCON1752,RCON2148,RCON2160,RCON2166,RCON2168,RCON3549,RCON3550,RCON3551,RCONB556,RCONC010,RCONFT33,RCONFT34,RCONFT35,RCONHT80,RCONK201,RCONK202,RCONK270,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,0,103,603,1297,36,50,0,0,0,541,0,,,,,0,0,0,37,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,275,0,528,13,14,0,0,0,239,0,,,,,0,0,0,242,2013-12-31
,,,,,,,,,,,,,,,,,,,,,5,1292,457,6628,107,112,0,0,0,678,0,,,,,4089,0,0,279,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,5,126,207,0,0,0,0,0,76,0,,,,,0,0,0,354,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,136,0,1081,0,20,0,0,0,343,0,,,,,582,0,0,457,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,3937,0,16323,0,6957,5412,0,0,1127,0,,,,,4302,0,0,505,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,1158,0,6596,54,133,0,0,0,1028,0,,,,,4277,0,0,1155,2013-12-31
,,,,,,,,,,,,,,,,,,,,,71,0,0,1549,111,198,16,0,0,1351,0,,,,,0,0,0,1351,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,1047,0,9852,749,919,0,0,0,2867,0,,,,,5019,0,0,1454,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,419,7,1251,43,45,0,0,0,780,0,,,,,0,0,0,1557,2013-12-31
,,,,,,,,,,,,,,,,,,,,,3,915,609,12017,93,131,0,0,0,1165,0,,,,,8420,0,777,1669,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,2203,1317,12494,876,1840,0,0,0,1184,0,,,,,5950,0,0,1829,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,1597,0,2151,159,159,0,0,0,395,0,,,,,0,0,0,1856,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,1546,1077,7709,328,521,152,0,0,739,0,,,,,3538,0,288,2040,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,823,0,4656,142,179,0,0,0,805,0,,,,,2849,0,0,2161,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,45960,29634,171238,466,19957,6584,0,0,8642,3559,,,,,49834,0,17211,2376,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,16,0,140,27,27,0,0,0,97,0,,,,,0,0,0,2554,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,174,1993,4436,148,916,678,0,0,1353,0,,,,,0,0,0,2732,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,562,0,2661,266,266,0,0,0,849,0,,,,,984,0,0,2750,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,6320,3771,37294,667,1525,0,0,0,2482,0,,,,,12235,0,10961,3177,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,325,0,3681,562,1428,844,0,0,1928,0,,,,,0,0,0,3252,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,188,96,513,20,46,0,0,0,183,0,,,,,0,0,0,3458,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,270,1009,6428,256,257,0,0,0,915,0,,,,,1558,0,2419,3720,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,1994,5534,24658,1279,2913,812,0,0,2230,0,,,,,11987,0,0,3971,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,2061,0,7160,0,314,195,0,0,1074,0,,,,,2795,0,916,4156,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,1233,1998,60,105,0,0,0,660,0,,,,,0,0,0,4231,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,741,1965,8248,234,341,0,0,0,796,0,,,,,4405,0,0,4437,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,1082,0,4457,261,1992,1670,0,0,1383,0,,,,,0,0,0,4839,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,879,5303,1081,2384,1264,0,0,2040,0,,,,,0,0,0,5069,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,1289,1645,12624,251,454,172,0,0,4844,0,,,,,4392,0,0,5135,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,6575,1235,57982,0,14908,12409,0,0,3027,0,,,,,26715,0,5522,5210,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,1988,0,9120,743,4465,1588,2000,0,1917,0,,,,,750,0,0,5461,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,626,0,5982,123,126,0,0,0,1198,0,,,,,2392,307,1333,5751,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,101,353,2240,0,1015,378,522,0,544,0,,,,,0,227,0,6039,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,17,429,66,66,0,0,0,346,0,,,,,0,0,0,6141,2013-12-31
,,,,,,,,,,,,,,,,,,,,,74,519,2400,13704,945,2589,0,0,0,2515,0,,,,,3013,0,2668,6329,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,371,6137,0,2907,1804,0,0,2859,0,,,,,0,0,0,7009,2013-12-31
,,,,,,,,,,,,,,,,,,,,,11,725,584,2849,165,548,0,0,0,992,0,,,,,0,0,0,7045,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,1281,2887,7956,298,3267,2307,0,0,521,0,,,,,0,0,0,7072,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,23,18,418,36,91,55,0,0,286,0,,,,,0,0,0,7157,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,632,0,1327,0,197,158,0,0,498,0,,,,,0,0,0,7456,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,71,0,557,119,198,59,0,0,288,0,,,,,0,0,0,7634,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,1246,195,3795,68,233,25,140,0,1009,0,,,,,1112,0,0,8033,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,21,0,631,0,42,26,0,0,568,0,,,,,0,0,0,8462,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,125,298,2773,95,117,0,0,0,149,0,,,,,2084,0,0,8631,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,628,0,1791,0,236,0,0,0,927,0,,,,,0,0,0,9357,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,2174,0,7194,309,693,384,0,0,2046,0,,,,,1481,0,800,9553,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,18005,0,135294,0,9528,2020,1500,4300,7875,952,,,,,0,99886,0,9807,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,842,32,1968,44,65,0,0,0,1029,0,,,,,0,0,0,9955,2013-12-31
,,,,,,,,,,,,,,,,,,,,,480,876,9134,12348,317,982,176,0,0,1078,0,,,,,278,0,0,10250,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,549,2217,5182,138,496,0,0,0,850,286,,,,,1070,0,0,10849,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,1453,890,5175,291,463,0,0,0,2369,0,,,,,0,0,0,10858,2013-12-31
,,,,,,,,,,,,,,,,,,,,,115,1449,494,6220,237,379,27,0,0,428,0,,,,,1180,0,2290,11145,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,4652,9972,58729,0,8162,3734,0,0,2970,0,,,,,18784,14189,0,11275,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,2706,1782,16369,401,536,0,0,0,2774,0,,,,,8571,0,0,11640,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,440,2844,4042,66,113,38,0,0,645,0,,,,,0,0,0,11837,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,6869,2383,14403,103,2435,2034,225,0,2173,0,,,,,543,0,0,12030,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,648,800,8599,414,1398,0,0,0,1200,0,,,,,0,0,4553,12142,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,710,94,3477,59,85,26,0,0,114,0,,,,,1862,0,612,12179,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,461,417,1560,211,262,0,0,0,420,0,,,,,0,0,0,12245,2013-12-31
0,320991,63606,2896711,0,740165,0,0,0,0,0,173288,,0,,,,,296191,501169,801301,,320991,,,,,,,,,,,,,,,,,12311,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,310,0,1053,162,189,0,0,0,554,0,,,,,0,0,0,12647,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,29,40,225,62,70,0,0,0,86,0,,,,,0,0,0,12656,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,690,0,1487,272,274,0,0,0,523,0,,,,,0,0,0,12937,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,1949,0,19078,362,1544,0,0,0,3706,0,,,,,1253,10626,0,12946,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,459,0,895,197,197,0,0,0,239,0,,,,,0,0,0,12955,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,11182,0,23759,1314,3302,839,0,0,3042,0,,,,,6233,0,0,13103,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,308,0,949,75,75,0,0,0,212,0,,,,,354,0,0,13251,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,0,1733,0,0,0,0,0,410,0,,,,,1323,0,0,13457,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,152,87,2028,68,138,0,0,0,199,0,,,,,1097,355,0,14052,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,801,0,4751,226,550,0,0,0,1326,0,,,,,2074,0,0,14155,2013-12-31
,,,,,,,,,,,,,,,,,,,,,1,68,170,1752,49,50,0,0,0,128,0,,,,,1336,0,0,14650,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,9,0,597,0,118,0,0,0,470,0,,,,,0,0,0,14753,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,531,1023,9737,235,740,274,0,0,3010,0,,,,,1365,1541,1527,14865,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,82,30,729,49,57,0,0,0,382,0,,,,,0,178,0,14977,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,775,21,2276,151,198,0,0,0,1282,0,,,,,0,0,0,16458,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,1658,395,5791,0,264,159,71,0,1186,0,,,,,2288,0,0,16551,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,289,172,2582,0,104,0,0,0,458,0,,,,,1559,0,0,16748,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,157,420,52,53,0,0,0,210,0,,,,,0,0,0,16944,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,0,337,11,11,0,0,0,326,0,,,,,0,0,0,16953,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,219,0,3024,0,2721,1385,0,0,84,0,,,,,0,0,0,17110,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,38990,56552,299933,13656,22113,0,0,0,18667,3250,,,,,59132,98986,5493,17147,2013-12-31
,,,,,,,,,,,,,,,,,,,,,6,543,0,2686,118,125,0,0,0,350,0,,,,,1668,0,0,17259,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,9913,48248,103727,1833,6477,0,0,0,2709,0,,,,,8503,27877,0,17464,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,1004,653,4554,138,159,0,0,0,2223,0,,,,,0,0,515,17950,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,3955,2079,7258,113,261,93,20,35,963,0,,,,,0,0,0,17978,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,474,0,8097,1263,1780,0,0,0,1659,0,,,,,4184,0,0,18050,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,1126,0,7105,152,242,0,0,0,975,0,,,,,4762,0,0,18135,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,77,71,477,33,241,0,186,0,88,0,,,,,0,0,0,18377,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,819,1722,9687,456,840,0,0,0,981,212,,,,,0,0,5325,18827,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,599,1023,6435,0,1051,263,271,0,496,0,,,,,3266,0,0,18836,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,740,0,3889,74,921,186,372,91,2228,0,,,,,0,0,0,18854,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,164,0,1601,76,76,0,0,0,455,0,,,,,906,0,0,19356,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,3143,33227,96484,2089,7671,4228,0,0,5409,0,,,,,43201,0,3833,19730,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,290,563,5754,102,191,0,0,0,1217,0,,,,,0,3493,0,19936,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,91,378,3456,0,72,0,0,0,227,0,,,,,2688,0,0,19972,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,200,978,2954,68,348,0,280,0,410,0,,,,,1018,0,0,20053,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,211,378,5570,0,4510,0,0,0,471,0,,,,,0,0,0,20512,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,1138,1356,10812,389,513,0,0,0,832,0,,,,,6973,0,0,20633,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,489,0,2413,53,53,0,0,0,1658,0,,,,,213,0,0,20857,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,87,0,648,0,0,0,0,0,21,0,,,,,540,0,0,21256,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,177,0,583,31,31,0,0,0,258,0,,,,,117,0,0,21359,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,341,0,804,76,98,0,0,0,365,0,,,,,0,0,0,21630,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,442,0,3327,120,145,0,0,0,735,0,,,,,2005,0,0,21658,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,660,0,7134,270,1518,1175,0,0,911,0,,,,,4045,0,0,22048,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,195,299,795,73,100,0,0,0,201,0,,,,,0,0,0,22543,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,512,0,1547,0,69,44,0,0,966,0,,,,,0,0,0,22552,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,403,642,4463,117,123,0,0,0,495,0,,,,,2800,0,0,22730,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,320,21,1552,281,390,0,0,0,770,0,,,,,0,51,0,22936,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,251,0,468,0,14,0,0,0,203,0,,,,,0,0,0,23045,2013-12-31
,,,,,,,,,,,,,,,,,,,,,9,401,0,1246,79,88,0,0,0,757,0,,,,,0,0,0,23456,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,7034,10930,44550,9388,10903,0,0,0,5648,0,,,,,10035,0,0,23504,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,808,0,5849,149,375,0,0,0,974,0,,,,,1466,0,2226,23643,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,804,0,1633,203,433,221,0,0,396,0,,,,,0,0,0,23755,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,873,3275,18577,814,1703,0,0,0,2350,0,,,,,7282,0,3094,24006,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,433,259,946,71,80,0,0,0,174,0,,,,,0,0,0,24378,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,3394,0,4196,270,422,128,0,0,380,0,,,,,0,0,0,24453,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,0,288,0,0,0,0,0,288,0,,,,,0,0,0,24659,2013-12-31
,,,,,,,,,,,,,,,,,,,,,4,1164,1231,4078,153,157,0,0,0,1526,0,,,,,0,0,0,24668,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,38,0,272,0,10,0,0,0,99,0,,,,,125,0,0,24855,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,2727,65,14134,0,1041,0,0,0,1615,0,,,,,8686,0,0,24949,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,2205,0,2807,238,410,157,15,0,192,0,,,,,0,0,0,25357,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,0,206,55,60,0,0,0,146,0,,,,,0,0,0,25647,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,3737,0,10786,1967,3242,0,0,0,1051,0,,,,,0,0,2756,26176,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,1995,622,17130,441,514,0,0,0,1911,0,,,,,12088,0,0,26242,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,3,224,0,2,0,0,0,219,0,,,,,0,0,0,26457,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,1101,804,3291,0,669,222,0,0,717,0,,,,,0,0,0,26765,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,860,6943,8728,381,503,0,0,0,422,0,,,,,0,0,0,26859,2013-12-31
,,,,,,,,,,,,,,,,,,,,,0,3976,0,5431,652,652,0,0,0,803,0,,,,,0,0,0,27070,2013-12-31
