RCFD1578,RCFD1752,RCFD2148,RCFD2160,RCFD2166,RCFD2168,RCFD3549,RCFD3550,RCFD3551,RCFDA519,RCFDA520,RCFDB556,RCFDC009,RCFDC010,RCFDFT33,RCFDFT34,RCFDFT35,RCFDHT80,RCFDK201,RCFDK202,RCFDK270,RCON1578,RCON1752,RCON2148,RCON2160,RCON2166,RCON2168,RCON3549,RCON3550,RCON3551,RCONB556,RCONC010,RCONFT33,RCONFT34,RCONFT35,RCONHT80,RCONK201,RCONK202,RCONK270,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,0,143,280,1362,68,96,16,9,0,843,0,,,,,,,,37,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,201,0,511,8,12,4,0,0,298,0,,,,,,,,242,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,1598,224,2669,74,74,0,0,0,710,0,,,,,,,,279,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,4,75,164,0,4,0,0,0,81,0,,,,,,,,354,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,252,0,1275,0,25,0,0,0,503,0,,,,,,,,457,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,4473,831,8013,377,1158,348,0,0,1551,0,,,,,,,,505,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,821,0,6338,94,183,0,0,0,1811,0,,,,,,,,1155,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,0,0,1615,77,133,56,0,0,1482,0,,,,,,,,1351,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,1092,0,9112,791,1171,333,0,0,2482,0,,,,,,,,1454,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,144,0,824,26,52,0,0,0,628,0,,,,,,,,1557,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,4097,3255,16427,0,3081,2887,0,0,5232,0,,,,,,,,1632,2008-09-30
,,,,,,,,,,,,,,,,,,,,,4,427,496,8815,111,120,0,0,0,1855,0,,,,,,,,1669,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,3002,1989,8840,0,2181,0,0,0,1668,0,,,,,,,,1829,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,4620,0,6746,932,932,0,0,0,1194,0,,,,,,,,1856,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,1368,2394,7543,474,564,79,0,0,962,0,,,,,,,,2040,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,267,0,3473,137,2494,2356,0,0,484,0,,,,,,,,2161,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,24852,18770,77375,472,870,398,0,0,6180,0,,,,,,,,2376,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,1023,0,1810,107,268,0,0,0,519,0,,,,,,,,2451,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,0,0,127,12,28,0,0,0,99,0,,,,,,,,2554,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,174,573,4960,5,1231,1081,74,0,2684,0,,,,,,,,2732,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,522,0,2461,95,108,0,0,0,1096,0,,,,,,,,2750,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,2034,1886,8793,0,1482,691,615,0,3391,0,,,,,,,,2938,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,318,0,3434,148,324,0,0,0,2792,0,,,,,,,,3252,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,181,0,500,29,40,0,0,0,279,0,,,,,,,,3458,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,702,635,4247,269,319,0,0,0,1237,0,,,,,,,,3720,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,1036,0,3387,157,157,0,0,0,1479,0,,,,,,,,3953,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,1846,437,3601,0,0,0,0,0,1318,0,,,,,,,,4138,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,2254,0,7196,9,11,0,0,0,1845,0,,,,,,,,4156,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,0,257,1569,78,119,0,0,0,1193,0,,,,,,,,4231,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,861,1488,4517,224,829,399,0,0,1339,0,,,,,,,,4437,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,2045,0,3657,155,174,0,0,0,1438,0,,,,,,,,4839,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,4537,1861,16488,479,1200,456,0,0,1608,0,,,,,,,,5005,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,0,559,4656,657,1951,1207,0,0,2146,0,,,,,,,,5069,2008-09-30
,,,,,,,,,,,,,,,,,,,,,70,1625,879,11132,249,505,0,0,0,4992,0,,,,,,,,5135,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,8501,3877,44572,2902,3086,0,0,0,4053,0,,,,,,,,5210,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,3835,1114,8132,1241,2404,945,0,0,514,0,,,,,,,,5331,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,2204,0,9500,0,4745,4135,0,0,1897,0,,,,,,,,5461,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,278,9,3612,44,50,0,0,0,1007,0,,,,,,,,5751,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,855,84,2513,0,398,261,0,0,859,0,,,,,,,,6039,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,0,104,565,89,116,27,0,0,345,0,,,,,,,,6141,2008-09-30
,,,,,,,,,,,,,,,,,,,,,247,1285,1649,13462,2160,2771,0,0,0,3767,0,,,,,,,,6329,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,7565,0,21646,1657,3328,0,0,0,4284,0,,,,,,,,6972,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,0,194,10810,0,8885,8376,0,0,1731,0,,,,,,,,7009,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,0,36,1212,0,248,0,0,0,928,0,,,,,,,,7045,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,23,0,547,0,33,0,0,0,491,0,,,,,,,,7157,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,296,0,1018,0,47,27,0,0,675,0,,,,,,,,7456,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,1180,0,2012,102,219,60,0,0,613,0,,,,,,,,7634,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,1418,204,4070,97,167,70,0,0,1546,0,,,,,,,,8033,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,21,0,836,0,5,0,0,0,810,0,,,,,,,,8462,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,154,91,2352,64,64,0,0,0,290,0,,,,,,,,8631,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,603,0,2039,185,187,0,0,0,1249,0,,,,,,,,9357,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,751,0,4399,92,98,0,0,0,2309,0,,,,,,,,9553,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,18492,0,63549,0,1729,1682,0,0,10759,0,,,,,,,,9807,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,453,0,2077,56,616,135,413,0,1008,0,,,,,,,,9955,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,579,275,1542,73,79,0,0,0,609,0,,,,,,,,10157,2008-09-30
,,,,,,,,,,,,,,,,,,,,,30,2526,0,5693,433,820,326,0,0,2111,0,,,,,,,,10250,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,1978,1064,7449,286,290,0,0,0,2565,0,,,,,,,,10849,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,1465,285,6481,224,351,0,0,0,4380,0,,,,,,,,10858,2008-09-30
,,,,,,,,,,,,,,,,,,,,,58,1085,364,2132,72,130,0,0,0,526,0,,,,,,,,11145,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,3368,1333,15181,326,379,0,0,0,3824,0,,,,,,,,11640,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,1155,130,2071,0,61,0,0,0,725,0,,,,,,,,11837,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,1038,1112,7039,208,4167,0,0,0,345,0,,,,,,,,12030,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,736,213,3075,242,860,0,0,0,1266,0,,,,,,,,12142,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,395,137,1207,92,96,0,0,0,579,0,,,,,,,,12245,2008-09-30
0,427474,0,2749863,0,769988,0,0,0,0,0,201869,1350532,0,,,,,,,,,427474,,,,,,,,,,,,,,,,,12311,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,310,0,1159,117,117,0,0,0,732,0,,,,,,,,12647,2008-09-30
,,,,,,,,,,,,,,,,,,,,,0,29,4,169,32,32,0,0,0,104,0,,,,,,,,12656,2008-09-30
