RCFD1578,RCFD1752,RCFD2148,RCFD2160,RCFD2166,RCFD2168,RCFD3549,RCFD3550,RCFD3551,RCFDA519,RCFDA520,RCFDB556,RCFDC009,RCFDC010,RCFDFT33,RCFDFT34,RCFDFT35,RCFDHT80,RCFDK201,RCFDK202,RCFDK270,RCON1578,RCON1752,RCON2148,RCON2160,RCON2166,RCON2168,RCON3549,RCON3550,RCON3551,RCONB556,RCONC010,RCONFT33,RCONFT34,RCONFT35,RCONHT80,RCONK201,RCONK202,RCONK270,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,0,76,127,835,0,79,0,0,0,553,0,,,,,0,0,0,37,2014-06-30
,,,,,,,,,,,,,,,,,,,,,0,275,0,528,0,12,0,0,0,241,0,,,,,0,0,0,242,2014-06-30
,,,,,,,,,,,,,,,,,,,,,9,1646,85,6991,82,357,266,0,0,746,0,,,,,4157,0,0,279,2014-06-30
,,,,,,,,,,,,,,,,,,,,,0,5,95,167,0,0,0,0,0,67,0,,,,,0,0,0,354,2014-06-30
,,,,,,,,,,,,,,,,,,,,,0,138,0,1158,0,32,0,0,0,397,0,,,,,591,0,0,457,2014-06-30
,,,,,,,,,,,,,,,,,,,,,0,3891,0,16201,0,6739,5376,0,0,1203,0,,,,,4368,0,0,505,2014-06-30
,,,,,,,,,,,,,,,,,,,,,0,228,0,5815,192,264,0,0,0,978,0,,,,,4345,0,0,1155,2014-06-30
,,,,,,,,,,,,,,,,,,,,,17,0,0,1453,90,147,40,0,0,1306,0,,,,,0,0,0,1351,2014-06-30
,,,,,,,,,,,,,,,,,,,,,0,1021,0,10630,1278,1585,0,0,0,2926,0,,,,,5098,0,0,1454,2014-06-30
,,,,,,,,,,,,,,,,,,,,,0,217,7,1154,21,22,0,0,0,908,0,,,,,0,0,0,1557,2014-06-30
,,,,,,,,,,,,,,,,,,,,,7,915,581,12343,141,181,0,0,0,1178,0,,,,,8702,786,0,1669,2014-06-30
,,,,,,,,,,,,,,,,,,,,,0,2775,268,12611,595,2358,0,0,0,1102,0,,,,,6108,0,0,1829,2014-06-30
,,,,,,,,,,,,,,,,,,,,,6,1437,0,2054,149,156,0,0,0,461,0,,,,,0,0,0,1856,2014-06-30
,,,,,,,,,,,,,,,,,,,,,0,1546,1818,8333,256,419,133,0,0,638,0,,,,,3621,0,291,2040,2014-06-30
,,,,,,,,,,,,,,,,,,,,,0,823,0,4739,132,159,0,0,0,864,0,,,,,2893,0,0,2161,2014-06-30
,,,,,,,,,,,,,,,,,,,,,0,49046,35027,175144,442,13957,5730,0,0,9060,99,,,,,49717,0,18337,2376,2014-06-30
,,,,,,,,,,,,,,,,,,,,,0,17,0,139,32,32,0,0,0,90,0,,,,,0,0,0,2554,2014-06-30
,,,,,,,,,,,,,,,,,,,,,0,174,2004,3985,92,504,328,0,0,1303,0,,,,,0,0,0,2732,2014-06-30
,,,,,,,,,,,,,,,,,,,,,2,321,0,2223,187,189,0,0,0,671,0,,,,,1042,0,0,2750,2014-06-30
,,,,,,,,,,,,,,,,,,,,,0,6403,2964,36726,961,1392,0,0,0,2458,0,,,,,12412,0,11097,3177,2014-06-30
,,,,,,,,,,,,,,,,,,,,,0,724,0,3799,312,737,409,0,0,2338,0,,,,,0,0,0,3252,2014-06-30
,,,,,,,,,,,,,,,,,,,,,0,192,24,499,31,60,0,0,0,223,0,,,,,0,0,0,3458,2014-06-30
,,,,,,,,,,,,,,,,,,,,,0,221,824,6139,186,186,0,0,0,830,0,,,,,1618,0,2460,3720,2014-06-30
,,,,,,,,,,,,,,,,,,,,,0,2009,4816,24184,1169,2580,812,0,0,2611,0,,,,,12168,0,0,3971,2014-06-30
,,,,,,,,,,,,,,,,,,,,,0,590,0,5907,0,322,195,0,0,1230,0,,,,,2837,0,928,4156,2014-06-30
