RCFD1578,RCFD1752,RCFD2148,RCFD2160,RCFD2166,RCFD2168,RCFD3549,RCFD3550,RCFD3551,RCFDA519,RCFDA520,RCFDB556,RCFDC009,RCFDC010,RCFDFT33,RCFDFT34,RCFDFT35,RCFDHT80,RCFDK201,RCFDK202,RCFDK270,RCON1578,RCON1752,RCON2148,RCON2160,RCON2166,RCON2168,RCON3549,RCON3550,RCON3551,RCONB556,RCONC010,RCONFT33,RCONFT34,RCONFT35,RCONHT80,RCONK201,RCONK202,RCONK270,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,0,143,170,1206,68,84,0,0,0,809,0,,,,,,,,37,2008-03-31
,,,,,,,,,,,,,,,,,,,,,0,201,0,464,11,15,0,0,0,248,0,,,,,,,,242,2008-03-31
,,,,,,,,,,,,,,,,,,,,,0,1281,92,2238,61,61,0,0,0,741,0,,,,,,,,279,2008-03-31
,,,,,,,,,,,,,,,,,,,,,0,4,57,135,0,3,0,0,0,71,0,,,,,,,,354,2008-03-31
,,,,,,,,,,,,,,,,,,,,,0,124,0,1078,0,20,0,0,0,447,0,,,,,,,,457,2008-03-31
,,,,,,,,,,,,,,,,,,,,,0,3345,47,7019,0,2010,827,0,0,1617,0,,,,,,,,505,2008-03-31
,,,,,,,,,,,,,,,,,,,,,0,811,0,6136,165,232,0,0,0,1641,0,,,,,,,,1155,2008-03-31
,,,,,,,,,,,,,,,,,,,,,0,0,0,1574,60,132,72,0,0,1442,0,,,,,,,,1351,2008-03-31
,,,,,,,,,,,,,,,,,,,,,0,1092,0,8665,530,970,318,0,0,2328,0,,,,,,,,1454,2008-03-31
,,,,,,,,,,,,,,,,,,,,,0,141,0,839,31,33,0,0,0,665,0,,,,,,,,1557,2008-03-31
,,,,,,,,,,,,,,,,,,,,,0,4048,2812,13885,0,695,225,0,0,5617,0,,,,,,,,1632,2008-03-31
,,,,,,,,,,,,,,,,,,,,,24,427,281,8552,103,135,0,0,0,1899,0,,,,,,,,1669,2008-03-31
,,,,,,,,,,,,,,,,,,,,,0,2572,1399,7955,688,1989,0,0,0,1995,0,,,,,,,,1829,2008-03-31
,,,,,,,,,,,,,,,,,,,,,0,4620,0,5942,224,224,0,0,0,1098,0,,,,,,,,1856,2008-03-31
,,,,,,,,,,,,,,,,,,,,,0,1368,123,5328,442,523,45,0,0,1106,0,,,,,,,,2040,2008-03-31
,,,,,,,,,,,,,,,,,,,,,0,267,0,3432,105,2414,2309,0,0,510,0,,,,,,,,2161,2008-03-31
,,,,,,,,,,,,,,,,,,,,,0,19297,16128,68987,500,1398,885,0,0,6012,0,,,,,,,,2376,2008-03-31
,,,,,,,,,,,,,,,,,,,,,0,949,0,1466,72,151,0,0,0,366,0,,,,,,,,2451,2008-03-31
,,,,,,,,,,,,,,,,,,,,,0,0,0,100,2,4,2,0,0,96,0,,,,,,,,2554,2008-03-31
,,,,,,,,,,,,,,,,,,,,,0,174,242,3749,61,239,20,52,0,2801,0,,,,,,,,2732,2008-03-31
,,,,,,,,,,,,,,,,,,,,,0,498,0,2270,146,159,0,0,0,937,0,,,,,,,,2750,2008-03-31
,,,,,,,,,,,,,,,,,,,,,0,2011,1501,9192,0,1835,928,670,0,3845,0,,,,,,,,2938,2008-03-31
,,,,,,,,,,,,,,,,,,,,,0,314,0,2840,389,461,0,0,0,2065,0,,,,,,,,3252,2008-03-31
,,,,,,,,,,,,,,,,,,,,,0,177,0,472,35,41,0,0,0,254,0,,,,,,,,3458,2008-03-31
,,,,,,,,,,,,,,,,,,,,,0,702,518,4666,274,307,0,0,0,1239,0,,,,,,,,3720,2008-03-31
,,,,,,,,,,,,,,,,,,,,,0,1023,0,3469,162,162,0,0,0,1595,0,,,,,,,,3953,2008-03-31
,,,,,,,,,,,,,,,,,,,,,0,953,0,2640,204,296,0,0,0,1391,0,,,,,,,,4138,2008-03-31
,,,,,,,,,,,,,,,,,,,,,0,1820,0,6917,9,31,0,0,0,2043,0,,,,,,,,4156,2008-03-31
