RCFD1578,RCFD1752,RCFD2148,RCFD2160,RCFD2166,RCFD2168,RCFD3549,RCFD3550,RCFD3551,RCFDA519,RCFDA520,RCFDB556,RCFDC009,RCFDC010,RCFDFT33,RCFDFT34,RCFDFT35,RCFDHT80,RCFDK201,RCFDK202,RCFDK270,RCON1578,RCON1752,RCON2148,RCON2160,RCON2166,RCON2168,RCON3549,RCON3550,RCON3551,RCONB556,RCONC010,RCONFT33,RCONFT34,RCONFT35,RCONHT80,RCONK201,RCONK202,RCONK270,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,0,260,266,1412,53,73,0,0,0,813,0,,,,,,,,37,2002-03-31
,,,,,,,,,,,,,,,,,,,,,0,133,0,342,0,7,,,,202,0,,,,,,,,242,2002-03-31
,,,,,,,,,,,,,,,,,,,,,15,1225,8,2045,31,101,0,0,0,711,0,,,,,,,,279,2002-03-31
,,,,,,,,,,,,,,,,,,,,,0,5,0,125,0,1,0,0,0,119,0,,,,,,,,354,2002-03-31
,,,,,,,,,,,,,,,,,,,,,0,0,291,1946,278,521,0,0,0,1134,0,,,,,,,,439,2002-03-31
,,,,,,,,,,,,,,,,,,,,,0,5,88,780,0,395,0,0,0,292,0,,,,,,,,457,2002-03-31
,,,,,,,,,,,,,,,,,,,,,0,1419,49,5225,1109,2491,904,0,0,1266,0,,,,,,,,505,2002-03-31
,,,,,,,,,,,,,,,,,,,,,0,2285,0,12380,0,9265,5405,0,0,830,0,,,,,,,,1146,2002-03-31
,,,,,,,,,,,,,,,,,,,,,0,462,295,1991,51,102,0,0,0,1132,0,,,,,,,,1155,2002-03-31
,,,,,,,,,,,,,,,,,,,,,0,0,184,1264,29,29,0,0,0,1051,0,,,,,,,,1351,2002-03-31
,,,,,,,,,,,,,,,,,,,,,0,1068,0,3720,596,765,0,0,0,1887,0,,,,,,,,1454,2002-03-31
,,,,,,,,,,,,,,,,,,,,,0,23,0,772,41,94,0,0,0,655,0,,,,,,,,1557,2002-03-31
,,,,,,,,,,,,,,,,,,,,,15,800,751,4390,0,1317,0,0,0,1522,0,,,,,,,,1632,2002-03-31
,,,,,,,,,,,,,,,,,,,,,0,682,94,3544,274,287,0,0,0,2481,0,,,,,,,,1669,2002-03-31
,,,,,,,,,,,,,,,,,,,,,0,964,0,3005,559,1489,916,0,0,552,0,,,,,,,,1829,2002-03-31
,,,,,,,,,,,,,,,,,,,,,0,20,0,282,23,69,25,0,0,193,0,,,,,,,,1856,2002-03-31
,,,,,,,,,,,,,,,,,,,,,5,932,325,2462,291,393,70,26,0,812,0,,,,,,,,2040,2002-03-31
,,,,,,,,,,,,,,,,,,,,,0,198,0,1018,0,450,282,0,0,370,0,,,,,,,,2161,2002-03-31
,,,,,,,,,,,,,,,,,,,,,0,4462,1377,10303,256,1212,0,0,0,3252,0,,,,,,,,2376,2002-03-31
,,,,,,,,,,,,,,,,,,,,,0,95,1,377,0,83,28,0,0,198,0,,,,,,,,2451,2002-03-31
,,,,,,,,,,,,,,,,,,,,,0,0,0,118,13,18,5,0,0,100,0,,,,,,,,2554,2002-03-31
,,,,,,,,,,,,,,,,,,,,,0,181,0,3253,87,442,139,27,0,2630,0,,,,,,,,2732,2002-03-31
,,,,,,,,,,,,,,,,,,,,,0,189,0,1992,112,738,0,0,0,1065,0,,,,,,,,2750,2002-03-31
,,,,,,,,,,,,,,,,,,,,,42,1275,0,3881,139,181,0,0,0,2425,0,,,,,,,,2938,2002-03-31
,,,,,,,,,,,,,,,,,,,,,30,0,235,1474,17,47,0,0,0,1192,0,,,,,,,,2956,2002-03-31
,,,,,,,,,,,,,,,,,,,,,0,145,0,2691,185,798,281,0,0,1748,0,,,,,,,,3252,2002-03-31
,,,,,,,,,,,,,,,,,,,,,0,47,0,282,0,33,0,0,0,202,0,,,,,,,,3458,2002-03-31
,,,,,,,,,,,,,,,,,,,,,0,3977,3233,30271,0,18425,0,0,0,4636,0,,,,,,,,3506,2002-03-31
,,,,,,,,,,,,,,,,,,,,,0,1480,0,3804,0,1171,0,777,0,1153,0,,,,,,,,3579,2002-03-31
,,,,,,,,,,,,,,,,,,,,,0,625,378,3791,0,2208,0,0,0,580,0,,,,,,,,3720,2002-03-31
,,,,,,,,,,,,,,,,,,,,,3,45,0,2078,134,521,0,0,0,1512,0,,,,,,,,3953,2002-03-31
,,,,,,,,,,,,,,,,,,,,,84,759,0,2073,120,206,0,0,0,1108,0,,,,,,,,4138,2002-03-31
,,,,,,,,,,,,,,,,,,,,,0,478,200,4898,0,3490,0,0,0,730,0,,,,,,,,4147,2002-03-31
,,,,,,,,,,,,,,,,,,,,,0,617,0,1667,21,39,0,0,0,1011,0,,,,,,,,4156,2002-03-31
,,,,,,,,,,,,,,,,,,,,,0,0,338,1346,50,101,0,0,0,907,0,,,,,,,,4231,2002-03-31
,,,,,,,,,,,,,,,,,,,,,0,464,373,1935,116,348,149,0,0,750,0,,,,,,,,4437,2002-03-31
,,,,,,,,,,,,,,,,,,,,,0,0,0,125,4,4,0,0,0,121,0,,,,,,,,4745,2002-03-31
,,,,,,,,,,,,,,,,,,,,,0,973,0,2642,122,387,123,0,0,1282,0,,,,,,,,4839,2002-03-31
,,,,,,,,,,,,,,,,,,,,,0,1909,0,10325,0,6976,0,0,0,1440,0,,,,,,,,5005,2002-03-31
,,,,,,,,,,,,,,,,,,,,,42,388,14,1105,81,124,0,0,0,579,0,,,,,,,,5050,2002-03-31
,,,,,,,,,,,,,,,,,,,,,0,0,0,3109,84,912,419,409,0,2197,0,,,,,,,,5069,2002-03-31
,,,,,,,,,,,,,,,,,,,,,0,334,300,1938,59,98,31,8,0,1206,0,,,,,,,,5135,2002-03-31
,,,,,,,,,,,,,,,,,,,,,0,3565,1868,20341,0,11007,0,0,0,3901,0,,,,,,,,5210,2002-03-31
,,,,,,,,,,,,,,,,,,,,,0,0,0,5966,197,197,0,0,0,5769,0,,,,,,,,5247,2002-03-31
