RCFD1578,RCFD1752,RCFD2148,RCFD2160,RCFD2166,RCFD2168,RCFD3549,RCFD3550,RCFD3551,RCFDA519,RCFDA520,RCFDB556,RCFDC009,RCFDC010,RCFDFT33,RCFDFT34,RCFDFT35,RCFDHT80,RCFDK201,RCFDK202,RCFDK270,RCON1578,RCON1752,RCON2148,RCON2160,RCON2166,RCON2168,RCON3549,RCON3550,RCON3551,RCONB556,RCONC010,RCONFT33,RCONFT34,RCONFT35,RCONHT80,RCONK201,RCONK202,RCONK270,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,77,83,932,,183,,,,589,,,,,,0,0,0,37,2017-09-30
,,,,,,,,,,,,,,,,,,,,,,180,0,389,,12,,,,197,,,,,,0,0,0,242,2017-09-30
,,,,,,,,,,,,,,,,,,,,,26,2019,450,7799,125,158,0,0,0,620,0,0,0,0,,4552,0,0,279,2017-09-30
,,,,,,,,,,,,,,,,,,,,,,5,53,133,,14,,,,61,,,,,,0,0,0,354,2017-09-30
,,,,,,,,,,,,,,,,,,,,,,429,0,1564,,38,,,,451,,,,,,646,0,0,457,2017-09-30
,,,,,,,,,,,,,,,,,,,,,,2514,0,12184,,3422,,,,1445,,,,,,4803,0,0,505,2017-09-30
,,,,,,,,,,,,,,,,,,,,,,231,0,6924,,230,,,,1108,,,,,,5355,0,0,1155,2017-09-30
,,,,,,,,,,,,,,,,,,,,,,183,0,1539,,159,,,,1197,,,,,,0,0,0,1351,2017-09-30
,,,,,,,,,,,,,,,,,,,,,,1258,0,13464,,2469,,,,3661,,,,,,6076,0,0,1454,2017-09-30
,,,,,,,,,,,,,,,,,,,,,,229,0,1447,,34,,,,1184,,,,,,0,0,0,1557,2017-09-30
,,,,,,,,,,,,,,,,,,,,,0,176,869,13187,261,284,,,,1127,,,,,,9887,844,0,1669,2017-09-30
,,,,,,,,,,,,,,,,,,,,,,1899,0,3145,,859,,,,387,,,,,,0,0,0,1856,2017-09-30
,,,,,,,,,,,,,,,,,,,,,,1084,1188,7948,,505,,,,749,,,,,,4110,0,312,2040,2017-09-30
,,,,,,,,,,,,,,,,,,,,,0,363,0,5077,167,167,0,0,0,931,0,0,0,0,,3616,0,0,2161,2017-09-30
,,,,,,,,,,,,,,,,,,,,,0,27813,39301,184711,691,9635,0,0,0,11371,6239,0,0,0,,77758,0,18833,2376,2017-09-30
,,,,,,,,,,,,,,,,,,,,,,19,0,219,,31,,,,169,,,,,,0,0,0,2554,2017-09-30
,,,,,,,,,,,,,,,,,,,,,0,174,1101,3757,118,497,0,0,0,1985,0,0,0,0,,0,0,0,2732,2017-09-30
,,,,,,,,,,,,,,,,,,,,,,285,0,2916,,103,,,,1004,,,,,,1524,0,0,2750,2017-09-30
,,,,,,,,,,,,,,,,,,,,,,663,0,4644,,947,,,,3034,,,,,,0,0,0,3252,2017-09-30
,,,,,,,,,,,,,,,,,,,,,,263,0,956,,165,,,,528,,,,,,0,0,0,3458,2017-09-30
,,,,,,,,,,,,,,,,,,,,,,261,1131,9023,111,111,,,,930,,,,,,1819,0,4771,3720,2017-09-30
,,,,,,,,,,,,,,,,,,,,,,5070,1296,27721,,4603,,,,3380,,,,,,13372,0,0,3971,2017-09-30
