RCFD1578,RCFD1752,RCFD2148,RCFD2160,RCFD2166,RCFD2168,RCFD3549,RCFD3550,RCFD3551,RCFDA519,RCFDA520,RCFDB556,RCFDC009,RCFDC010,RCFDFT33,RCFDFT34,RCFDFT35,RCFDHT80,RCFDK201,RCFDK202,RCFDK270,RCON1578,RCON1752,RCON2148,RCON2160,RCON2166,RCON2168,RCON3549,RCON3550,RCON3551,RCONB556,RCONC010,RCONFT33,RCONFT34,RCONFT35,RCONHT80,RCONK201,RCONK202,RCONK270,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,0,160,365,1119,48,56,0,0,0,538,0,,,,,,,,37,2006-03-31
,,,,,,,,,,,,,,,,,,,,,0,163,0,399,7,11,0,0,0,225,0,,,,,,,,242,2006-03-31
,,,,,,,,,,,,,,,,,,,,,2,1475,216,2352,50,55,0,0,0,556,0,,,,,,,,279,2006-03-31
,,,,,,,,,,,,,,,,,,,,,0,5,34,158,0,52,0,0,0,67,0,,,,,,,,354,2006-03-31
,,,,,,,,,,,,,,,,,,,,,0,340,0,2238,231,596,341,0,0,1302,0,,,,,,,,439,2006-03-31
,,,,,,,,,,,,,,,,,,,,,0,40,0,841,0,21,0,0,0,324,0,,,,,,,,457,2006-03-31
,,,,,,,,,,,,,,,,,,,,,0,2532,1573,8372,2098,2562,0,0,0,1340,0,,,,,,,,505,2006-03-31
,,,,,,,,,,,,,,,,,,,,,0,2021,0,13531,1757,10238,6233,0,0,1272,0,,,,,,,,1146,2006-03-31
,,,,,,,,,,,,,,,,,,,,,0,725,806,6296,82,140,17,0,0,1430,0,,,,,,,,1155,2006-03-31
,,,,,,,,,,,,,,,,,,,,,0,0,0,1167,45,93,48,0,0,1074,0,,,,,,,,1351,2006-03-31
,,,,,,,,,,,,,,,,,,,,,0,1096,0,4531,677,1131,382,0,0,2304,0,,,,,,,,1454,2006-03-31
,,,,,,,,,,,,,,,,,,,,,0,129,0,775,42,43,0,0,0,603,0,,,,,,,,1557,2006-03-31
,,,,,,,,,,,,,,,,,,,,,0,2469,1454,9267,0,389,0,0,0,3706,0,,,,,,,,1632,2006-03-31
,,,,,,,,,,,,,,,,,,,,,0,426,846,8900,127,130,0,0,0,1802,0,,,,,,,,1669,2006-03-31
,,,,,,,,,,,,,,,,,,,,,0,1014,183,4308,728,1366,0,0,0,1745,0,,,,,,,,1829,2006-03-31
,,,,,,,,,,,,,,,,,,,,,0,4420,0,5261,225,225,0,0,0,616,0,,,,,,,,1856,2006-03-31
,,,,,,,,,,,,,,,,,,,,,11,1149,321,3791,379,485,87,8,0,759,0,,,,,,,,2040,2006-03-31
,,,,,,,,,,,,,,,,,,,,,0,251,188,3385,154,2291,2137,0,0,422,0,,,,,,,,2161,2006-03-31
,,,,,,,,,,,,,,,,,,,,,0,9173,5287,44432,414,1940,0,0,0,3885,0,,,,,,,,2376,2006-03-31
,,,,,,,,,,,,,,,,,,,,,0,492,0,991,0,151,0,0,0,348,0,,,,,,,,2451,2006-03-31
