RCFD1578,RCFD1752,RCFD2148,RCFD2160,RCFD2166,RCFD2168,RCFD3549,RCFD3550,RCFD3551,RCFDA519,RCFDA520,RCFDB556,RCFDC009,RCFDC010,RCFDFT33,RCFDFT34,RCFDFT35,RCFDHT80,RCFDK201,RCFDK202,RCFDK270,RCON1578,RCON1752,RCON2148,RCON2160,RCON2166,RCON2168,RCON3549,RCON3550,RCON3551,RCONB556,RCONC010,RCONFT33,RCONFT34,RCONFT35,RCONHT80,RCONK201,RCONK202,RCONK270,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,77,272,1243,,275,,,,619,,,,,,0,0,0,37,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,171,0,425,,15,,,,239,,,,,,0,0,0,242,2017-03-31
,,,,,,,,,,,,,,,,,,,,,28,2011,491,7726,126,164,9,0,0,562,0,0,0,0,,4498,0,0,279,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,5,66,163,,43,,,,49,,,,,,0,0,0,354,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,335,0,1343,,43,,,,328,,,,,,637,0,0,457,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,2044,0,12224,,4081,,,,1362,,,,,,4737,0,0,505,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,230,0,7141,,443,,,,1192,,,,,,5276,0,0,1155,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,183,0,1586,,172,,,,1231,,,,,,0,0,0,1351,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,1258,0,11000,,246,,,,3507,,,,,,5989,0,0,1454,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,281,0,1269,,32,,,,956,,,,,,0,0,0,1557,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,176,900,12888,,235,,,,999,,,,,,9743,835,0,1669,2017-03-31
,,,,,,,,,,,,,,,,,,,,,0,4732,883,14536,667,1322,0,0,0,1113,0,0,0,0,,6486,0,0,1829,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,1898,0,3074,,930,,,,246,,,,,,0,0,0,1856,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,1174,1252,8078,,541,,,,750,,,,,,4052,0,309,2040,2017-03-31
,,,,,,,,,,,,,,,,,,,,,0,363,0,5065,270,275,0,0,0,863,0,0,0,0,,3564,0,0,2161,2017-03-31
,,,,,,,,,,,,,,,,,,,,,0,38464,40659,193611,606,8332,909,0,0,10849,5793,0,0,0,,76677,0,18630,2376,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,19,0,128,,30,,,,79,,,,,,0,0,0,2554,2017-03-31
,,,,,,,,,,,,,,,,,,,,,0,174,1159,3685,182,263,0,0,0,2089,0,0,0,0,,0,0,0,2732,2017-03-31
,,,,,,,,,,,,,,,,,,,,,0,203,0,1262,220,220,0,0,0,839,0,0,0,0,,0,0,0,2750,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,743,0,3525,,816,,,,1966,,,,,,0,0,0,3252,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,201,0,755,,164,,,,390,,,,,,0,0,0,3458,2017-03-31
,,,,,,,,,,,,,,,,,,,,,0,261,1290,8985,130,130,0,0,0,791,0,0,0,0,,1819,0,4694,3720,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,3308,1445,25997,,5382,,,,2666,,,,,,13196,0,0,3971,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,269,9,7507,,326,,,,1228,,,,,,4685,0,990,4156,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,0,589,1309,,178,,,,542,,,,,,0,0,0,4231,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,1191,0,2987,,464,,,,1332,,,,,,0,0,0,4839,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,0,697,4101,,1927,,,,1477,,,,,,0,0,0,5069,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,972,1786,12518,,478,,,,3803,,,,,,5479,0,0,5135,2017-03-31
,,,,,,,,,,,,,,,,,,,,,0,4653,3472,65276,0,12875,10226,0,0,3278,0,0,0,0,,35060,0,5938,5210,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,2381,0,16621,,4165,1090,2000,,2024,,,,,,8051,0,0,5461,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,345,0,6240,,210,,,,1310,,,,,,2626,331,1418,5751,2017-03-31
,,,,,,,,,,,,,,,,,,,,,0,304,354,3380,281,1184,321,0,0,1538,0,0,0,0,,0,0,0,6039,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,0,60,499,,105,,,,334,,,,,,0,0,0,6141,2017-03-31
,,,,,,,,,,,,,,,,,,,,,625,554,1442,15020,1054,3687,259,0,0,2476,0,571,0,0,,4017,0,2844,6329,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,0,157,7933,,6224,,,,1552,,,,,,0,0,0,7009,2017-03-31
,,,,,,,,,,,,,,,,,,,,,22,751,609,2995,237,675,0,0,0,960,0,0,0,0,,0,0,0,7045,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,1862,2495,11375,,2969,,,,585,,,,,,3464,0,0,7072,2017-03-31
,,,,,,,,,,,,,,,,,,,,,0,23,6,368,0,81,0,0,0,258,0,0,0,0,,0,0,0,7157,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,390,0,2927,,210,,,,813,,,,,,1514,0,0,7456,2017-03-31
