RCFD1578,RCFD1752,RCFD2148,RCFD2160,RCFD2166,RCFD2168,RCFD3549,RCFD3550,RCFD3551,RCFDA519,RCFDA520,RCFDB556,RCFDC009,RCFDC010,RCFDFT33,RCFDFT34,RCFDFT35,RCFDHT80,RCFDK201,RCFDK202,RCFDK270,RCON1578,RCON1752,RCON2148,RCON2160,RCON2166,RCON2168,RCON3549,RCON3550,RCON3551,RCONB556,RCONC010,RCONFT33,RCONFT34,RCONFT35,RCONHT80,RCONK201,RCONK202,RCONK270,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,0,77,177,982,0,138,0,0,0,590,0,0,0,0,,0,0,0,37,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,173,0,448,10,10,0,0,0,265,0,0,0,0,,0,0,0,242,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,2029,453,7957,133,136,0,0,0,757,0,0,0,0,,4582,0,0,279,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,44,86,0,0,0,0,0,42,0,0,0,0,,0,0,0,354,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,338,0,1423,,44,,,,391,,,,,,650,0,0,457,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,4340,0,15206,1140,4467,2618,0,0,1562,0,0,0,0,,4837,0,0,505,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,279,0,6943,92,155,,,,1114,,,,,,5395,0,0,1155,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,183,0,1620,132,157,0,0,0,1280,0,0,0,0,,0,0,0,1351,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,1258,0,13001,1447,2493,757,,,3133,,,,,,6117,0,0,1454,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,226,0,1140,,5,,,,909,,,,,,0,0,0,1557,2017-12-31
,,,,,,,,,,,,,,,,,,,,,5,177,759,13474,228,256,,,,1475,,,,,,9959,848,0,1669,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,1899,0,3083,809,882,,,,302,,,,,,0,0,0,1856,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,1093,999,7858,462,503,0,0,0,762,0,0,0,0,,4188,0,313,2040,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,363,0,5208,216,216,0,0,0,987,0,0,0,0,,3642,0,0,2161,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,27519,27064,180290,792,17618,0,0,0,10868,9486,0,0,0,,78286,0,18935,2376,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,19,0,199,29,29,,,,151,,,,,,0,0,0,2554,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,174,1080,3670,180,510,258,,,1906,,,,,,0,0,0,2732,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,306,0,3135,275,275,,,,1017,,,,,,1537,0,0,2750,2017-12-31
,,,,,,,,,,,,,,,,,,,,,494,638,0,4544,627,1769,644,0,0,2137,0,0,0,0,,0,0,0,3252,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,224,0,819,,150,,,,445,,,,,,0,0,0,3458,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,261,878,9036,187,197,,,,1054,,,,,,1837,0,4809,3720,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,5070,703,26503,,4269,2085,,,2995,,,,,,13466,0,0,3971,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,384,52,7586,,209,,,,1143,,,,,,4793,0,1005,4156,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,348,998,0,145,0,0,0,505,0,0,0,0,,0,0,0,4231,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,1182,0,2924,259,421,56,,,1321,105,,,,,0,0,0,4839,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,0,679,5362,1374,2865,,,,1818,,,1418,,,0,0,0,5069,2017-12-31
,,,,,,,,,,,,,,,,,,,,,20,2016,1227,15461,545,679,0,0,0,5923,0,0,0,0,,5616,0,0,5135,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,4487,3475,70910,0,13675,10892,0,0,4338,0,0,0,0,,38912,0,6023,5210,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,2712,0,15268,418,1623,917,,,2691,,,,,,8242,0,0,5461,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,349,13,6567,,127,,,,1632,,,,,,2676,336,1434,5751,2017-12-31
,,,,,,,,,,,,,,,,,,,,,3,304,237,2758,181,741,0,0,0,1476,0,0,8,0,,0,0,0,6039,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,116,571,0,101,0,0,0,354,0,0,0,0,,0,0,0,6141,2017-12-31
,,,,,,,,,,,,,,,,,,,,,517,597,1966,17562,911,3134,,,,3249,,497,,,,5716,0,2900,6329,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,202,9092,3864,7166,0,0,0,1724,0,0,2868,0,,0,0,0,7009,2017-12-31
,,,,,,,,,,,,,,,,,,,,,18,751,544,2828,187,343,0,0,0,1190,0,0,0,0,,0,0,0,7045,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,3561,2889,14456,,3502,2446,,,970,,,,,,3534,0,0,7072,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,848,0,3714,0,299,215,0,0,1009,0,0,0,0,,1558,0,0,7456,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,98,0,746,126,219,,,,429,,,,,,0,0,0,7634,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,1591,417,5071,67,172,60,,,1522,,45,,,,1369,0,0,8033,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,21,0,867,0,7,0,0,0,839,0,0,0,0,,0,0,0,8462,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,336,194,3115,84,85,,,,181,,,,,,2319,0,0,8631,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,598,0,1923,0,153,0,0,0,1172,0,0,0,0,,0,0,0,9357,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,2169,0,7986,370,619,249,0,0,2634,0,0,0,0,,1668,0,896,9553,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,8083,0,135682,168,1168,,,,6594,59,,,,,33898,85939,0,9807,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,997,46,2179,,43,,,,1093,,,,,,0,0,0,9955,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,999,757,4172,516,714,,,,1391,,192,,,,311,0,0,10250,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,551,1277,4409,297,394,0,0,0,988,0,0,0,0,,1199,0,0,10849,2017-12-31
,,,,,,,,,,,,,,,,,,,,,28,774,490,8513,574,1693,0,1091,0,641,0,0,0,0,,2396,0,2519,11145,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,4611,1181,20392,256,930,410,264,0,3464,0,0,0,0,,10206,0,0,11640,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,393,664,1936,,240,,,,639,,,,,,0,0,0,11837,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,5736,2669,11893,0,310,0,0,0,2566,0,0,0,0,,612,0,0,12030,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,1174,1430,9175,,304,,,,1164,,31,,,,5103,0,0,12142,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,729,21,2922,59,59,,,,103,,,,,,1347,0,663,12179,2017-12-31
,580686,23410,4524799,,1171535,493642,,,0,0,347109,,,,,,,570609,824394,1007056,,580686,,,,,,,,,,,,,,,,,12311,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,147,0,1215,290,374,0,0,0,694,0,0,0,0,,0,0,0,12647,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,29,0,180,44,44,0,0,0,107,0,0,0,0,,0,0,0,12656,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,246,0,870,172,173,,,,451,,,,,,0,0,0,12937,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,6680,0,27618,962,1682,,,,5710,,557,,,,2260,11286,0,12946,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,6878,3555,29546,1602,3817,1197,,,4716,,,,,,10580,0,0,13103,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,397,0,1186,136,136,,,,220,,,,,,433,0,0,13251,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,0,39,1602,,0,,,,309,,,,,,1254,0,0,13457,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,68,83,2123,0,166,0,0,0,183,0,0,0,0,,1244,379,0,14052,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,901,0,7986,278,290,0,0,0,2298,0,0,0,0,,4497,0,0,14155,2017-12-31
,,,,,,,,,,,,,,,,,,,,,12,47,209,1912,42,54,,,,134,,,,,,1468,0,0,14650,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,9,0,695,,58,,,,628,,,,,,0,0,0,14753,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,649,687,10312,425,758,,,,3320,,,,,,3208,0,1690,14865,2017-12-31
,,,,,,,,,,,,,,,,,,,,,6,317,136,2404,19,35,0,0,0,909,0,0,0,0,,1007,0,0,14977,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,1529,0,8320,297,602,,,,1681,,246,,,,4508,0,0,16551,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,209,173,2889,0,149,0,0,0,553,0,0,0,0,,1805,0,0,16748,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,219,0,2848,0,2454,1444,0,0,175,0,0,0,0,,0,0,0,17110,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,23829,19648,343705,12921,40336,0,0,0,37123,7322,0,0,0,,106901,97227,18641,17147,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,535,0,2966,110,223,,,,352,,,,,,1856,0,0,17259,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,1263,717,6246,183,213,,,,3313,,5,,,,0,0,740,17950,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,3355,1261,5936,144,341,62,133,1,979,,,1,,,0,0,0,17978,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,506,0,9690,1259,2016,0,0,0,2503,0,0,0,0,,4665,0,0,18050,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,421,0,7202,194,372,155,0,0,1104,0,0,0,0,,5305,0,0,18135,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,7333,2689,43470,4311,6497,0,0,0,3602,0,0,0,0,,8200,0,15149,18827,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,375,549,5867,0,678,388,0,0,487,0,0,0,0,,3778,0,0,18836,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,1049,0,5734,582,1011,,,,3674,,,,,,0,0,0,18854,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,364,0,3126,236,284,0,0,0,332,0,0,0,0,,2146,0,0,19356,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,587,304,8933,297,528,204,,,1535,,,,,,5979,0,0,19936,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,32,319,3674,0,144,0,0,0,186,0,0,0,0,,2993,0,0,19972,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,126,484,2411,,102,,,,558,,,,,,1141,0,0,20053,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,880,1342,11577,528,645,,,,917,,,,,,7793,0,0,20633,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,1322,0,3363,191,193,,,,1848,,,,,,0,0,0,20857,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,56,0,405,10,10,,,,22,,,,,,317,0,0,21256,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,320,0,1217,145,146,0,0,0,607,0,0,0,0,,144,0,0,21359,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,341,0,837,160,167,0,0,0,329,0,0,0,0,,0,0,0,21630,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,181,0,4609,365,427,,,,668,,,,,,2792,0,541,21658,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,1059,0,8022,204,1599,1176,,,949,,,,,,4415,0,0,22048,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,365,0,907,169,232,,,,310,,,,,,0,0,0,22543,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,859,0,2248,143,148,0,0,0,1241,0,0,0,0,,0,0,0,22552,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,365,458,4830,104,121,0,0,0,744,0,0,0,0,,3142,0,0,22730,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,249,4141,5756,349,354,0,0,0,984,0,0,0,0,,0,28,0,22936,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,417,0,1535,341,367,5,,,751,,,21,,,0,0,0,23456,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,35349,19492,177757,12057,23771,6164,0,0,11652,0,0,0,0,,44677,31005,11811,23504,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,882,0,6376,114,135,0,0,0,1022,0,0,0,0,,1860,0,2477,23643,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,470,0,3540,,188,,,,673,,,,,,2209,0,0,23755,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,2427,1932,37351,794,5517,2353,,,4002,,,1515,,,20074,0,3399,24006,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,433,155,851,0,107,0,0,0,156,0,0,0,0,,0,0,0,24378,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,1261,958,3575,174,522,0,0,0,834,0,151,0,0,,0,0,0,24453,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,5,0,413,,0,,,,408,,,,,,0,0,0,24659,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,5946,2167,18010,473,1014,,,,8883,,,,,,0,0,0,24668,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,1313,6311,18783,397,645,0,0,0,958,0,0,0,0,,9556,0,0,24949,2017-12-31
,,,,,,,,,,,,,,,,,,,,,0,3876,0,8035,397,440,0,0,0,3719,0,0,0,0,,0,0,0,25357,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,126,0,1231,378,811,,,,294,,,433,,,0,0,0,25647,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,2916,3133,10859,446,794,266,,,1022,,,,,,0,0,2994,26176,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,2847,288,19387,472,754,,,,1952,,,,,,13546,0,0,26242,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,0,26,769,4,538,34,500,,205,,,,,,0,0,0,26457,2017-12-31
