RCFD1578,RCFD1752,RCFD2148,RCFD2160,RCFD2166,RCFD2168,RCFD3549,RCFD3550,RCFD3551,RCFDA519,RCFDA520,RCFDB556,RCFDC009,RCFDC010,RCFDFT33,RCFDFT34,RCFDFT35,RCFDHT80,RCFDK201,RCFDK202,RCFDK270,RCON1578,RCON1752,RCON2148,RCON2160,RCON2166,RCON2168,RCON3549,RCON3550,RCON3551,RCONB556,RCONC010,RCONFT33,RCONFT34,RCONFT35,RCONHT80,RCONK201,RCONK202,RCONK270,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,0,148,243,1587,27,398,109,55,0,798,0,,,,,,,,37,2010-12-31
,,,,,,,,,,,,,,,,,,,,,0,212,0,526,16,114,0,0,0,200,0,,,,,,,,242,2010-12-31
,,,,,,,,,,,,,,,,,,,,,21,1830,330,3442,117,399,0,0,0,810,0,,,,,,,,279,2010-12-31
,,,,,,,,,,,,,,,,,,,,,0,4,80,198,0,31,0,0,0,83,0,,,,,,,,354,2010-12-31
,,,,,,,,,,,,,,,,,,,,,0,244,0,1211,0,124,0,0,0,311,0,,,,,,,,457,2010-12-31
,,,,,,,,,,,,,,,,,,,,,0,3780,0,10931,1644,5893,2153,0,0,1258,0,,,,,,,,505,2010-12-31
,,,,,,,,,,,,,,,,,,,,,0,1148,0,6973,42,785,0,0,0,1192,0,,,,,,,,1155,2010-12-31
,,,,,,,,,,,,,,,,,,,,,72,0,0,1885,66,459,9,0,0,1426,0,,,,,,,,1351,2010-12-31
,,,,,,,,,,,,,,,,,,,,,0,1092,0,10401,834,2255,0,0,0,2536,0,,,,,,,,1454,2010-12-31
,,,,,,,,,,,,,,,,,,,,,0,147,0,1119,55,178,112,0,0,794,0,,,,,,,,1557,2010-12-31
,,,,,,,,,,,,,,,,,,,,,21,1179,372,10488,70,708,0,0,0,1755,0,,,,,,,,1669,2010-12-31
,,,,,,,,,,,,,,,,,,,,,0,2738,1833,9375,0,3503,950,0,0,1301,0,,,,,,,,1829,2010-12-31
,,,,,,,,,,,,,,,,,,,,,0,2725,0,4205,516,516,0,0,0,964,0,,,,,,,,1856,2010-12-31
,,,,,,,,,,,,,,,,,,,,,0,1546,405,7318,439,2123,72,432,36,789,0,,,,,,,,2040,2010-12-31
,,,,,,,,,,,,,,,,,,,,,0,786,0,4668,130,481,0,0,0,721,0,,,,,,,,2161,2010-12-31
,,,,,,,,,,,,,,,,,,,,,0,30756,27154,106707,359,8374,2040,0,0,9335,0,,,,,,,,2376,2010-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,0,179,12,77,36,0,0,102,0,,,,,,,,2554,2010-12-31
,,,,,,,,,,,,,,,,,,,,,0,174,1122,5879,80,2259,313,52,0,1974,0,,,,,,,,2732,2010-12-31
,,,,,,,,,,,,,,,,,,,,,0,541,0,2679,245,428,0,0,0,885,0,,,,,,,,2750,2010-12-31
,,,,,,,,,,,,,,,,,,,,,0,322,0,3877,438,1311,0,0,0,2244,0,,,,,,,,3252,2010-12-31
,,,,,,,,,,,,,,,,,,,,,0,182,0,537,53,155,0,0,0,200,0,,,,,,,,3458,2010-12-31
