RCFD1578,RCFD1752,RCFD2148,RCFD2160,RCFD2166,RCFD2168,RCFD3549,RCFD3550,RCFD3551,RCFDA519,RCFDA520,RCFDB556,RCFDC009,RCFDC010,RCFDFT33,RCFDFT34,RCFDFT35,RCFDHT80,RCFDK201,RCFDK202,RCFDK270,RCON1578,RCON1752,RCON2148,RCON2160,RCON2166,RCON2168,RCON3549,RCON3550,RCON3551,RCONB556,RCONC010,RCONFT33,RCONFT34,RCONFT35,RCONHT80,RCONK201,RCONK202,RCONK270,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,0,148,0,1165,45,329,47,0,0,688,0,,,,,,,,37,2010-06-30
,,,,,,,,,,,,,,,,,,,,,0,201,0,534,14,126,0,0,0,207,0,,,,,,,,242,2010-06-30
,,,,,,,,,,,,,,,,,,,,,28,1828,31,3149,42,404,0,0,0,816,0,,,,,,,,279,2010-06-30
,,,,,,,,,,,,,,,,,,,,,0,5,65,183,0,37,0,0,0,76,0,,,,,,,,354,2010-06-30
,,,,,,,,,,,,,,,,,,,,,0,288,0,1317,0,158,0,0,0,347,0,,,,,,,,457,2010-06-30
,,,,,,,,,,,,,,,,,,,,,0,3257,47,8181,0,3453,1113,0,0,1424,0,,,,,,,,505,2010-06-30
,,,,,,,,,,,,,,,,,,,,,78,1138,0,7213,128,1056,0,0,0,1245,0,,,,,,,,1155,2010-06-30
,,,,,,,,,,,,,,,,,,,,,122,0,0,2043,62,587,16,0,0,1456,0,,,,,,,,1351,2010-06-30
,,,,,,,,,,,,,,,,,,,,,0,1092,0,10536,810,2492,0,0,0,2520,0,,,,,,,,1454,2010-06-30
,,,,,,,,,,,,,,,,,,,,,0,146,0,1272,0,178,138,0,0,948,0,,,,,,,,1557,2010-06-30
,,,,,,,,,,,,,,,,,,,,,5,1179,83,10263,63,772,0,0,0,1866,0,,,,,,,,1669,2010-06-30
,,,,,,,,,,,,,,,,,,,,,0,2879,1366,8882,0,3180,0,0,0,1457,0,,,,,,,,1829,2010-06-30
,,,,,,,,,,,,,,,,,,,,,0,2725,0,4395,631,631,0,0,0,1039,0,,,,,,,,1856,2010-06-30
,,,,,,,,,,,,,,,,,,,,,0,1546,92,7054,540,1980,84,555,0,1028,0,,,,,,,,2040,2010-06-30
,,,,,,,,,,,,,,,,,,,,,0,786,0,4704,634,3153,2519,0,0,446,0,,,,,,,,2161,2010-06-30
