RCFD1578,RCFD1752,RCFD2148,RCFD2160,RCFD2166,RCFD2168,RCFD3549,RCFD3550,RCFD3551,RCFDA519,RCFDA520,RCFDB556,RCFDC009,RCFDC010,RCFDFT33,RCFDFT34,RCFDFT35,RCFDHT80,RCFDK201,RCFDK202,RCFDK270,RCON1578,RCON1752,RCON2148,RCON2160,RCON2166,RCON2168,RCON3549,RCON3550,RCON3551,RCONB556,RCONC010,RCONFT33,RCONFT34,RCONFT35,RCONHT80,RCONK201,RCONK202,RCONK270,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,0,67,44,804,0,198,0,0,0,495,0,0,0,0,0,0,0,0,37,2019-12-31
,,,,,,,,,,,,,,,,,,,,,0,186,0,469,0,13,0,0,0,270,0,0,0,0,0,0,0,0,242,2019-12-31
,,,,,,,,,,,,,,,,,,,,,0,2164,117,9059,156,156,0,0,0,835,0,0,0,0,0,5787,0,0,279,2019-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,46,158,30,35,0,0,0,77,0,0,0,0,0,0,0,0,354,2019-12-31
,,,,,,,,,,,,,,,,,,,,,0,360,0,1539,0,103,0,0,0,390,0,0,0,0,0,686,0,0,457,2019-12-31
,,,,,,,,,,,,,,,,,,,,,0,6455,0,16659,1129,3408,1016,0,0,1693,0,0,0,0,0,5103,0,0,505,2019-12-31
,,,,,,,,,,,,,,,,,,,,,0,355,0,7591,62,124,0,0,0,1403,0,0,0,0,0,5709,0,0,1155,2019-12-31
,,,,,,,,,,,,,,,,,,,,,0,191,0,2079,185,272,0,0,0,1616,0,0,0,0,0,0,0,0,1351,2019-12-31
,,,,,,,,,,,,,,,,,,,,,0,1211,0,13930,1018,2154,757,0,0,2964,0,0,0,0,0,7601,0,0,1454,2019-12-31
,,,,,,,,,,,,,,,,,,,,,17,186,523,13957,126,166,0,0,0,1527,0,0,0,0,0,10680,0,875,1669,2019-12-31
,,,,,,,,,,,,,,,,,,,,,0,1465,0,2607,471,890,0,0,0,252,0,0,0,0,0,0,0,0,1856,2019-12-31
,,,,,,,,,,,,,,,,,,,,,0,398,0,4895,206,206,0,0,0,442,0,0,0,0,0,3849,0,0,2161,2019-12-31
,,,,,,,,,,,,,,,,,,,,,0,174,954,4014,0,1237,973,0,0,1649,0,0,0,0,0,0,0,0,2732,2019-12-31
,,,,,,,,,,,,,,,,,,,,,0,200,0,3049,319,319,0,0,0,899,0,0,0,0,0,1631,0,0,2750,2019-12-31
,,,,,,,,,,,,,,,,,,,,,379,682,0,4964,540,1502,578,0,0,2780,0,0,0,0,0,0,0,0,3252,2019-12-31
,,,,,,,,,,,,,,,,,,,,,0,300,0,1656,0,296,0,0,0,554,0,0,0,0,0,506,0,0,3458,2019-12-31
,,,,,,,,,,,,,,,,,,,,,0,270,626,11222,264,292,0,0,0,1048,0,0,0,0,0,6246,0,2740,3720,2019-12-31
,,,,,,,,,,,,,,,,,,,,,0,6338,328,27036,0,3804,0,0,0,2339,0,0,2335,0,0,14227,0,0,3971,2019-12-31
,,,,,,,,,,,,,,,,,,,,,0,367,0,7793,0,206,0,0,0,1101,0,0,0,0,0,5073,0,1046,4156,2019-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,11,651,105,201,0,0,0,439,0,0,0,0,0,0,0,0,4231,2019-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,578,6406,1968,4460,0,0,0,1368,0,0,2203,0,0,0,0,0,5069,2019-12-31
,,,,,,,,,,,,,,,,,,,,,0,1780,1155,16442,486,682,0,0,0,6362,0,0,0,0,0,6463,0,0,5135,2019-12-31
,,,,,,,,,,,,,,,,,,,,,0,3644,2678,74506,0,13153,9758,0,0,4368,0,0,0,0,0,44425,0,6238,5210,2019-12-31
,,,,,,,,,,,,,,,,,,,,,0,3006,0,16458,736,2137,561,0,0,2571,0,0,0,0,0,8744,0,0,5461,2019-12-31
,,,,,,,,,,,,,,,,,,,,,0,401,36,6863,0,116,0,0,0,1673,0,0,0,0,0,2813,349,1475,5751,2019-12-31
,,,,,,,,,,,,,,,,,,,,,0,296,378,2605,198,241,0,0,0,1690,0,0,0,0,0,0,0,0,6039,2019-12-31
,,,,,,,,,,,,,,,,,,,,,1025,984,3217,23876,1108,4406,,,,4151,,335,,,0,8383,0,2735,6329,2019-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,123,8505,2689,5880,0,0,0,2502,0,0,2915,0,0,0,0,0,7009,2019-12-31
,,,,,,,,,,,,,,,,,,,,,0,759,0,2389,343,452,0,0,0,1178,0,0,0,0,0,0,0,0,7045,2019-12-31
,,,,,,,,,,,,,,,,,,,,,0,3300,1974,14065,356,4043,2773,405,0,1043,0,0,0,0,0,3705,0,0,7072,2019-12-31
