RCFD1578,RCFD1752,RCFD2148,RCFD2160,RCFD2166,RCFD2168,RCFD3549,RCFD3550,RCFD3551,RCFDA519,RCFDA520,RCFDB556,RCFDC009,RCFDC010,RCFDFT33,RCFDFT34,RCFDFT35,RCFDHT80,RCFDK201,RCFDK202,RCFDK270,RCON1578,RCON1752,RCON2148,RCON2160,RCON2166,RCON2168,RCON3549,RCON3550,RCON3551,RCONB556,RCONC010,RCONFT33,RCONFT34,RCONFT35,RCONHT80,RCONK201,RCONK202,RCONK270,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,0,148,166,1363,53,326,88,0,0,723,0,,,,,0,0,0,37,2011-03-31
,,,,,,,,,,,,,,,,,,,,,0,212,0,514,11,105,0,0,0,197,0,,,,,0,0,0,242,2011-03-31
,,,,,,,,,,,,,,,,,,,,,11,1831,311,3288,64,335,0,0,0,738,0,,,,,73,0,0,279,2011-03-31
,,,,,,,,,,,,,,,,,,,,,0,5,79,182,0,28,0,0,0,70,0,,,,,0,0,0,354,2011-03-31
,,,,,,,,,,,,,,,,,,,,,0,244,0,1212,0,113,0,0,0,318,0,,,,,537,0,0,457,2011-03-31
,,,,,,,,,,,,,,,,,,,,,0,3779,0,10664,1596,5496,2038,0,0,1389,0,,,,,0,0,0,505,2011-03-31
,,,,,,,,,,,,,,,,,,,,,0,1149,0,7268,208,878,0,0,0,1358,0,,,,,3883,0,0,1155,2011-03-31
,,,,,,,,,,,,,,,,,,,,,75,0,0,1733,64,413,7,0,0,1320,0,,,,,0,0,0,1351,2011-03-31
,,,,,,,,,,,,,,,,,,,,,0,1092,0,10424,799,2057,0,0,0,2716,0,,,,,4559,0,0,1454,2011-03-31
,,,,,,,,,,,,,,,,,,,,,0,146,0,1255,0,183,98,0,0,926,0,,,,,0,0,0,1557,2011-03-31
,,,,,,,,,,,,,,,,,,,,,21,1180,342,10257,76,672,0,0,0,1536,0,,,,,4568,1244,715,1669,2011-03-31
,,,,,,,,,,,,,,,,,,,,,0,2603,1763,8185,842,2448,1060,0,0,1371,0,,,,,0,0,0,1829,2011-03-31
,,,,,,,,,,,,,,,,,,,,,0,2725,0,3717,492,492,0,0,0,500,0,,,,,0,0,0,1856,2011-03-31
,,,,,,,,,,,,,,,,,,,,,0,1546,335,7120,900,1821,67,262,0,940,0,,,,,2478,0,0,2040,2011-03-31
,,,,,,,,,,,,,,,,,,,,,0,796,0,4500,138,449,0,0,0,550,0,,,,,2590,0,0,2161,2011-03-31
,,,,,,,,,,,,,,,,,,,,,0,26743,25548,109936,683,6731,0,0,0,9556,0,,,,,35774,0,5584,2376,2011-03-31
,,,,,,,,,,,,,,,,,,,,,0,0,0,161,9,67,33,0,0,94,0,,,,,0,0,0,2554,2011-03-31
,,,,,,,,,,,,,,,,,,,,,0,174,1047,5702,56,1829,49,0,0,2298,0,,,,,0,354,0,2732,2011-03-31
,,,,,,,,,,,,,,,,,,,,,0,543,0,2481,200,369,0,0,0,694,0,,,,,875,0,0,2750,2011-03-31
,,,,,,,,,,,,,,,,,,,,,0,322,0,3435,316,1221,0,0,0,1892,0,,,,,0,0,0,3252,2011-03-31
,,,,,,,,,,,,,,,,,,,,,0,182,69,608,37,128,0,0,0,229,0,,,,,0,0,0,3458,2011-03-31
,,,,,,,,,,,,,,,,,,,,,0,570,360,6041,199,637,0,0,0,853,0,,,,,1417,0,2204,3720,2011-03-31
,,,,,,,,,,,,,,,,,,,,,0,496,0,2894,133,612,0,0,0,877,0,,,,,909,0,0,3953,2011-03-31
,,,,,,,,,,,,,,,,,,,,,0,2545,0,8038,0,850,0,0,0,1251,0,,,,,3392,0,0,4156,2011-03-31
,,,,,,,,,,,,,,,,,,,,,0,0,430,1917,0,450,0,0,0,1037,0,,,,,0,0,0,4231,2011-03-31
,,,,,,,,,,,,,,,,,,,,,0,1075,1057,8463,378,1257,0,0,0,1115,0,,,,,3959,0,0,4437,2011-03-31
,,,,,,,,,,,,,,,,,,,,,0,2075,0,4627,271,1101,0,0,0,1451,0,,,,,0,0,0,4839,2011-03-31
,,,,,,,,,,,,,,,,,,,,,0,4637,4506,19347,433,1170,423,0,0,1085,0,,,,,7949,0,0,5005,2011-03-31
,,,,,,,,,,,,,,,,,,,,,0,0,755,8361,0,4502,2520,0,0,3104,0,,,,,0,0,0,5069,2011-03-31
,,,,,,,,,,,,,,,,,,,,,36,1501,1014,10487,372,1281,0,0,0,3208,0,,,,,3483,0,0,5135,2011-03-31
,,,,,,,,,,,,,,,,,,,,,0,7999,1546,53277,0,12367,5915,0,0,3684,0,,,,,24031,0,3650,5210,2011-03-31
,,,,,,,,,,,,,,,,,,,,,0,3947,2641,10501,220,3145,1746,64,0,459,0,,,,,309,0,0,5331,2011-03-31
