RCFD1578,RCFD1752,RCFD2148,RCFD2160,RCFD2166,RCFD2168,RCFD3549,RCFD3550,RCFD3551,RCFDA519,RCFDA520,RCFDB556,RCFDC009,RCFDC010,RCFDFT33,RCFDFT34,RCFDFT35,RCFDHT80,RCFDK201,RCFDK202,RCFDK270,RCON1578,RCON1752,RCON2148,RCON2160,RCON2166,RCON2168,RCON3549,RCON3550,RCON3551,RCONB556,RCONC010,RCONFT33,RCONFT34,RCONFT35,RCONHT80,RCONK201,RCONK202,RCONK270,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,0,140,11,1059,38,214,0,0,0,694,0,,,,,0,0,0,37,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,212,0,522,0,95,0,0,0,215,0,,,,,0,0,0,242,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,1461,285,2882,44,280,0,0,0,783,0,,,,,73,0,0,279,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,5,64,180,0,24,0,0,0,87,0,,,,,0,0,0,354,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,245,0,1251,0,95,0,0,0,370,0,,,,,541,0,0,457,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,3795,0,9978,1430,4895,1923,0,0,1288,0,,,,,0,0,0,505,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,1150,0,6913,135,824,0,0,0,1019,0,,,,,3920,0,0,1155,2011-06-30
,,,,,,,,,,,,,,,,,,,,,68,0,0,1935,80,385,4,0,0,1550,0,,,,,0,0,0,1351,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,1092,0,10522,1094,2366,0,0,0,2464,0,,,,,4600,0,0,1454,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,146,0,1251,65,150,83,0,0,955,0,,,,,0,0,0,1557,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,1180,170,10222,70,599,0,0,0,1691,0,,,,,4606,1254,722,1669,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,2475,1529,7528,0,2244,0,0,0,1280,0,,,,,0,0,0,1829,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,2725,0,3701,433,433,0,0,0,543,0,,,,,0,0,0,1856,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,1546,262,7009,900,1777,58,302,0,923,0,,,,,2501,0,0,2040,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,796,0,4582,122,393,0,0,0,663,0,,,,,2614,0,0,2161,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,26844,23099,120682,562,16975,9484,0,0,9075,0,,,,,33892,0,10797,2376,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,0,0,163,21,73,30,0,0,90,0,,,,,0,0,0,2554,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,174,861,4868,32,1688,148,0,0,1786,0,,,,,0,359,0,2732,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,539,0,2550,149,302,0,0,0,834,0,,,,,875,0,0,2750,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,322,0,3765,0,1192,581,0,0,2251,0,,,,,0,0,0,3252,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,185,54,621,26,112,0,0,0,270,0,,,,,0,0,0,3458,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,558,208,6145,334,721,0,0,0,1006,0,,,,,1429,0,2223,3720,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,497,0,2749,172,616,0,0,0,708,0,,,,,928,0,0,3953,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,2551,0,7885,0,743,0,0,0,1170,0,,,,,3421,0,0,4156,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,0,45,1351,0,414,0,0,0,892,0,,,,,0,0,0,4231,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,1029,681,7906,353,1167,0,0,0,1030,0,,,,,3999,0,0,4437,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,2075,0,4852,236,1362,475,0,0,1415,0,,,,,0,0,0,4839,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,4637,1323,16188,442,1166,423,246,0,1060,0,,,,,8002,0,0,5005,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,0,782,8354,0,4312,2448,0,0,3260,0,,,,,0,0,0,5069,2011-06-30
,,,,,,,,,,,,,,,,,,,,,31,1475,971,10681,212,1077,0,0,0,3640,0,,,,,3518,0,0,5135,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,7600,911,51185,0,11190,5989,0,0,3552,0,,,,,24248,0,3684,5210,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,3976,1527,9115,250,2844,1560,0,0,459,0,,,,,309,0,0,5331,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,2030,0,12165,0,7546,3692,2000,0,1837,0,,,,,752,0,0,5461,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,304,0,4024,60,247,0,0,0,893,0,,,,,1337,0,1243,5751,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,148,180,2850,0,1559,813,408,0,700,0,,,,,0,263,0,6039,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,0,22,630,63,182,0,0,0,426,0,,,,,0,0,0,6141,2011-06-30
,,,,,,,,,,,,,,,,,,,,,452,749,3215,13529,356,2425,0,0,0,2580,0,,,,,2073,0,2487,6329,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,4933,0,20213,1012,4992,0,0,0,3835,0,,,,,0,0,6453,6972,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,0,210,11258,0,7764,5722,0,0,3284,0,,,,,0,0,0,7009,2011-06-30
,,,,,,,,,,,,,,,,,,,,,18,261,0,1904,148,770,0,0,0,873,0,,,,,0,0,0,7045,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,23,0,745,30,245,89,0,0,477,0,,,,,0,0,0,7157,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,310,0,1142,0,217,61,0,0,615,0,,,,,0,0,0,7456,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,318,0,892,231,294,0,0,0,280,0,,,,,0,0,0,7634,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,1166,0,3546,89,429,82,0,0,1010,0,,,,,941,0,0,8033,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,21,0,1047,0,334,0,0,0,692,0,,,,,0,0,0,8462,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,141,150,2599,42,216,0,0,0,154,0,,,,,1938,0,0,8631,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,499,0,2277,0,948,0,0,0,830,0,,,,,0,0,0,9357,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,874,0,3894,142,798,476,0,0,1326,0,,,,,896,0,0,9553,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,18971,0,124798,664,13957,10904,1500,0,8717,607,,,,,0,83153,0,9807,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,1252,0,2406,38,297,0,0,0,857,0,,,,,0,0,0,9955,2011-06-30
,,,,,,,,,,,,,,,,,,,,,19,991,8735,12815,562,1464,286,0,0,1367,0,,,,,258,0,0,10250,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,1625,921,6897,217,2329,0,0,0,1031,617,,,,,991,0,0,10849,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,1448,0,5438,0,1960,0,0,0,2030,0,,,,,0,0,0,10858,2011-06-30
,,,,,,,,,,,,,,,,,,,,,371,1514,257,6523,117,1094,0,0,0,459,0,,,,,1085,0,2114,11145,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,2958,395,14421,1344,1563,0,0,0,2622,0,,,,,6883,0,0,11640,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,526,388,2046,0,385,0,0,0,747,0,,,,,0,0,0,11837,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,3889,1938,11451,1089,3019,0,0,0,2163,0,,,,,442,0,0,12030,2011-06-30
,,,,,,,,,,,,,,,,,,,,,347,740,0,3823,204,1985,0,0,0,1098,0,,,,,0,0,0,12142,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,416,0,1345,164,486,0,0,0,443,0,,,,,0,0,0,12245,2011-06-30
0,303661,471305,3201930,0,787790,0,0,0,0,0,160606,,0,,,,,271952,462509,744107,,303661,,,,,,,,,,,,,,,,,12311,2011-06-30
,,,,,,,,,,,,,,,,,,,,,0,310,0,1454,0,540,0,0,0,604,0,,,,,0,0,0,12647,2011-06-30
