RCFD1578,RCFD1752,RCFD2148,RCFD2160,RCFD2166,RCFD2168,RCFD3549,RCFD3550,RCFD3551,RCFDA519,RCFDA520,RCFDB556,RCFDC009,RCFDC010,RCFDFT33,RCFDFT34,RCFDFT35,RCFDHT80,RCFDK201,RCFDK202,RCFDK270,RCON1578,RCON1752,RCON2148,RCON2160,RCON2166,RCON2168,RCON3549,RCON3550,RCON3551,RCONB556,RCONC010,RCONFT33,RCONFT34,RCONFT35,RCONHT80,RCONK201,RCONK202,RCONK270,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,0,157,224,1528,39,596,556,0,0,551,0,,,,,,,,37,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,158,0,362,13,16,,,,188,0,,,,,,,,242,2005-03-31
,,,,,,,,,,,,,,,,,,,,,2,1866,71,2597,39,107,0,0,0,553,0,,,,,,,,279,2005-03-31
,,,,,,,,,,,,,,,,,,,,,8,5,25,153,0,63,43,0,0,60,0,,,,,,,,354,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,340,653,2882,185,590,383,0,0,1299,0,,,,,,,,439,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,40,0,791,0,464,0,0,0,287,0,,,,,,,,457,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,1933,1687,7048,662,2083,896,0,0,1345,0,,,,,,,,505,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,2910,0,12941,0,9238,5405,0,0,793,0,,,,,,,,1146,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,538,603,5472,66,3220,31,0,0,1111,0,,,,,,,,1155,2005-03-31
,,,,,,,,,,,,,,,,,,,,,36,0,0,1138,72,163,55,0,0,975,0,,,,,,,,1351,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,1093,0,3525,382,549,0,0,0,1883,0,,,,,,,,1454,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,90,0,607,0,37,0,0,0,480,0,,,,,,,,1557,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,2457,1743,7676,0,1170,0,0,0,2306,0,,,,,,,,1632,2005-03-31
,,,,,,,,,,,,,,,,,,,,,13,682,492,8793,204,5718,0,0,0,1901,0,,,,,,,,1669,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,1088,19,3788,604,967,0,0,0,1714,0,,,,,,,,1829,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,4160,0,5629,295,295,0,0,0,1174,0,,,,,,,,1856,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,1113,237,3528,239,1394,4,117,0,784,0,,,,,,,,2040,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,244,165,3170,0,2133,0,0,0,374,0,,,,,,,,2161,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,8488,5495,36505,342,19095,0,0,0,3427,0,,,,,,,,2376,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,261,0,622,0,136,44,,,225,0,,,,,,,,2451,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,0,0,88,6,18,0,0,0,70,0,,,,,,,,2554,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,181,516,3785,60,434,109,0,0,2654,0,,,,,,,,2732,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,382,0,1808,0,717,0,0,0,709,0,,,,,,,,2750,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,2502,1625,6542,45,45,0,0,0,2370,0,,,,,,,,2938,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,163,0,1039,36,96,45,0,0,780,0,,,,,,,,2956,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,278,36,2200,267,788,192,128,199,1098,0,,,,,,,,3252,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,74,47,334,0,30,0,0,0,183,0,,,,,,,,3458,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,5524,4533,47115,0,30300,0,0,0,6758,0,,,,,,,,3506,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,3019,0,5852,0,1337,638,0,0,1496,0,,,,,,,,3579,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,792,845,4464,0,1886,0,0,0,941,0,,,,,,,,3720,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,898,0,2774,120,626,0,0,0,1250,0,,,,,,,,3953,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,858,301,2342,145,156,0,0,0,1027,0,,,,,,,,4138,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,3227,0,7798,0,4022,0,0,0,549,0,,,,,,,,4147,2005-03-31
,,,,,,,,,,,,,,,,,,,,,36,1260,29,5700,12,3037,0,0,0,1374,0,,,,,,,,4156,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,0,636,1659,0,46,0,0,0,977,0,,,,,,,,4231,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,732,731,3378,179,688,434,0,0,1227,0,,,,,,,,4437,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,1416,0,2801,142,197,0,0,0,1188,0,,,,,,,,4839,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,2174,0,11613,0,8130,0,0,0,1309,0,,,,,,,,5005,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,406,10,1188,109,112,0,0,0,660,0,,,,,,,,5050,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,0,408,3746,0,1641,595,953,0,1697,0,,,,,,,,5069,2005-03-31
,,,,,,,,,,,,,,,,,,,,,200,961,62,6280,182,3117,0,0,0,2140,0,,,,,,,,5135,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,10593,5710,42872,0,21733,0,0,0,4836,0,,,,,,,,5210,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,0,57667,62179,274,296,0,0,0,4216,0,,,,,,,,5247,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,3962,405,5217,132,302,0,0,0,548,0,,,,,,,,5274,2005-03-31
,,,,,,,,,,,,,,,,,,,,,0,4461,625,9366,2060,3859,1532,0,0,421,0,,,,,,,,5331,2005-03-31
