RCFD1578,RCFD1752,RCFD2148,RCFD2160,RCFD2166,RCFD2168,RCFD3549,RCFD3550,RCFD3551,RCFDA519,RCFDA520,RCFDB556,RCFDC009,RCFDC010,RCFDFT33,RCFDFT34,RCFDFT35,RCFDHT80,RCFDK201,RCFDK202,RCFDK270,RCON1578,RCON1752,RCON2148,RCON2160,RCON2166,RCON2168,RCON3549,RCON3550,RCON3551,RCONB556,RCONC010,RCONFT33,RCONFT34,RCONFT35,RCONHT80,RCONK201,RCONK202,RCONK270,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,0,76,65,804,0,110,0,0,0,553,0,,,,,0,0,0,37,2014-09-30
,,,,,,,,,,,,,,,,,,,,,0,275,0,533,8,10,0,0,0,248,0,,,,,0,0,0,242,2014-09-30
,,,,,,,,,,,,,,,,,,,,,4,1664,89,6849,85,302,208,0,0,602,0,,,,,4192,0,0,279,2014-09-30
,,,,,,,,,,,,,,,,,,,,,0,0,95,174,0,5,0,0,0,74,0,,,,,0,0,0,354,2014-09-30
,,,,,,,,,,,,,,,,,,,,,0,138,0,1240,0,19,0,0,0,488,0,,,,,595,0,0,457,2014-09-30
,,,,,,,,,,,,,,,,,,,,,0,3328,0,15648,0,6756,5359,0,0,1163,0,,,,,4401,0,0,505,2014-09-30
,,,,,,,,,,,,,,,,,,,,,0,228,0,5973,160,234,0,0,0,1132,0,,,,,4379,0,0,1155,2014-09-30
,,,,,,,,,,,,,,,,,,,,,13,0,0,1282,79,165,73,0,0,1117,0,,,,,0,0,0,1351,2014-09-30
,,,,,,,,,,,,,,,,,,,,,0,1017,0,11079,1154,1445,0,0,0,3478,0,,,,,5139,0,0,1454,2014-09-30
,,,,,,,,,,,,,,,,,,,,,0,218,0,1187,13,15,0,0,0,954,0,,,,,0,0,0,1557,2014-09-30
,,,,,,,,,,,,,,,,,,,,,6,916,657,12271,201,239,0,0,0,899,0,,,,,8769,791,0,1669,2014-09-30
,,,,,,,,,,,,,,,,,,,,,0,3965,356,14103,0,2582,0,0,0,1049,0,,,,,6151,0,0,1829,2014-09-30
,,,,,,,,,,,,,,,,,,,,,0,1440,0,2062,144,144,0,0,0,478,0,,,,,0,0,0,1856,2014-09-30
,,,,,,,,,,,,,,,,,,,,,0,1546,1545,8082,299,454,0,0,0,596,0,,,,,3648,0,293,2040,2014-09-30
,,,,,,,,,,,,,,,,,,,,,0,823,0,4539,119,141,0,0,0,659,0,,,,,2916,0,0,2161,2014-09-30
,,,,,,,,,,,,,,,,,,,,,0,47288,36151,173627,671,12175,5340,0,0,9446,834,,,,,51016,0,17551,2376,2014-09-30
,,,,,,,,,,,,,,,,,,,,,0,17,0,133,21,24,0,0,0,92,0,,,,,0,0,0,2554,2014-09-30
,,,,,,,,,,,,,,,,,,,,,0,174,2072,4142,64,148,0,0,0,1748,0,,,,,0,0,0,2732,2014-09-30
,,,,,,,,,,,,,,,,,,,,,0,527,0,2531,135,135,0,0,0,827,0,,,,,1042,0,0,2750,2014-09-30
,,,,,,,,,,,,,,,,,,,,,0,6039,3054,37179,893,1920,0,0,0,2497,0,,,,,12503,0,11166,3177,2014-09-30
,,,,,,,,,,,,,,,,,,,,,0,721,0,4126,241,571,324,0,0,2834,0,,,,,0,0,0,3252,2014-09-30
