RCFD1578,RCFD1752,RCFD2148,RCFD2160,RCFD2166,RCFD2168,RCFD3549,RCFD3550,RCFD3551,RCFDA519,RCFDA520,RCFDB556,RCFDC009,RCFDC010,RCFDFT33,RCFDFT34,RCFDFT35,RCFDHT80,RCFDK201,RCFDK202,RCFDK270,RCON1578,RCON1752,RCON2148,RCON2160,RCON2166,RCON2168,RCON3549,RCON3550,RCON3551,RCONB556,RCONC010,RCONFT33,RCONFT34,RCONFT35,RCONHT80,RCONK201,RCONK202,RCONK270,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,0,76,0,732,0,106,64,0,0,550,0,,,,,0,0,0,37,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,275,0,543,0,9,0,0,0,259,0,,,,,0,0,0,242,2014-12-31
,,,,,,,,,,,,,,,,,,,,,22,1665,96,7013,76,252,147,0,0,770,0,,,,,4230,0,0,279,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,5,83,167,0,0,0,0,0,79,0,,,,,0,0,0,354,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,138,0,1166,0,34,0,0,0,395,0,,,,,599,0,0,457,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,3203,0,12906,0,4069,2670,0,0,1199,0,,,,,4435,0,0,505,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,229,0,6026,111,187,0,0,0,1192,0,,,,,4418,0,0,1155,2014-12-31
,,,,,,,,,,,,,,,,,,,,,59,0,0,1531,130,255,66,0,0,1276,0,,,,,0,0,0,1351,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,1009,0,10289,1084,1150,0,0,0,2949,0,,,,,5181,0,0,1454,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,255,0,1023,5,5,0,0,0,763,0,,,,,0,0,0,1557,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,916,716,12648,280,301,0,0,0,1084,0,,,,,8835,796,0,1669,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,3506,30,13446,1064,2613,0,0,0,1103,0,,,,,6194,0,0,1829,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,1440,0,1842,129,129,0,0,0,273,0,,,,,0,0,0,1856,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,1546,1406,8274,410,549,0,0,0,796,0,,,,,3682,0,295,2040,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,823,0,4821,148,163,0,0,0,896,0,,,,,2939,0,0,2161,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,44046,37780,191098,723,10964,4950,0,0,9062,0,,,,,71581,0,17665,2376,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,47,0,154,14,17,0,0,0,90,0,,,,,0,0,0,2554,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,174,1325,3538,142,726,498,0,0,1313,0,,,,,0,0,0,2732,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,550,0,2838,259,259,0,0,0,987,0,,,,,1042,0,0,2750,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,6039,3887,37373,856,1294,0,0,0,2325,0,,,,,12594,0,11234,3177,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,725,0,3523,534,882,318,0,0,1916,0,,,,,0,0,0,3252,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,192,22,562,46,68,0,0,0,280,0,,,,,0,0,0,3458,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,221,815,6339,132,135,0,0,0,984,0,,,,,1684,0,2500,3720,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,2009,3483,24251,1271,4201,0,0,0,2199,0,,,,,12359,0,0,3971,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,682,0,5747,0,135,0,0,0,1109,0,,,,,2881,0,940,4156,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,195,915,56,116,0,0,0,604,0,,,,,0,0,0,4231,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,372,1291,8709,176,234,0,0,0,720,0,,,,,6092,0,0,4437,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,1134,0,2858,312,368,56,0,0,1356,0,,,,,0,0,0,4839,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,478,4164,795,2359,1548,0,0,1327,0,,,,,0,0,0,5069,2014-12-31
,,,,,,,,,,,,,,,,,,,,,3,1189,1224,12694,444,523,0,0,0,5200,0,,,,,4558,0,0,5135,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,3930,1901,60477,0,13754,10998,0,0,2950,0,,,,,32286,0,5656,5210,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,2227,0,9118,0,4265,1425,2000,0,1841,0,,,,,785,0,0,5461,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,398,0,6064,95,144,0,0,0,1383,0,,,,,2470,307,1362,5751,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,79,135,1590,0,913,253,527,0,463,0,,,,,0,0,0,6039,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,0,446,102,102,0,0,0,344,0,,,,,0,0,0,6141,2014-12-31
,,,,,,,,,,,,,,,,,,,,,619,414,0,13661,2042,4514,920,0,0,2411,0,,,,,3593,0,2729,6329,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,419,5247,0,2842,1869,0,0,1986,0,,,,,0,0,0,7009,2014-12-31
,,,,,,,,,,,,,,,,,,,,,22,829,0,2204,203,381,0,0,0,994,0,,,,,0,0,0,7045,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,1345,3231,11435,312,3266,2273,227,0,574,0,,,,,3019,0,0,7072,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,23,4,393,30,84,54,0,0,282,0,,,,,0,0,0,7157,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,575,0,1348,0,202,159,0,0,571,0,,,,,0,0,0,7456,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,89,0,616,122,199,77,0,0,328,0,,,,,0,0,0,7634,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,1221,257,4052,122,364,217,25,0,1048,0,,,,,1162,0,0,8033,2014-12-31
,,,,,,,,,,,,,,,,,,,,,0,21,0,707,0,23,0,0,0,663,0,,,,,0,0,0,8462,2014-12-31
