RCFD1578,RCFD1752,RCFD2148,RCFD2160,RCFD2166,RCFD2168,RCFD3549,RCFD3550,RCFD3551,RCFDA519,RCFDA520,RCFDB556,RCFDC009,RCFDC010,RCFDFT33,RCFDFT34,RCFDFT35,RCFDHT80,RCFDK201,RCFDK202,RCFDK270,RCON1578,RCON1752,RCON2148,RCON2160,RCON2166,RCON2168,RCON3549,RCON3550,RCON3551,RCONB556,RCONC010,RCONFT33,RCONFT34,RCONFT35,RCONHT80,RCONK201,RCONK202,RCONK270,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,0,267,240,1273,49,61,0,0,0,705,0,,,,,,,,37,2004-06-30
,,,,,,,,,,,,,,,,,,,,,0,152,0,350,0,23,,,,175,0,,,,,,,,242,2004-06-30
,,,,,,,,,,,,,,,,,,,,,0,1866,59,2628,29,90,0,0,0,613,0,,,,,,,,279,2004-06-30
,,,,,,,,,,,,,,,,,,,,,0,4,54,151,0,1,0,0,0,92,0,,,,,,,,354,2004-06-30
,,,,,,,,,,,,,,,,,,,,,0,351,653,2441,162,187,0,0,0,1250,0,,,,,,,,439,2004-06-30
,,,,,,,,,,,,,,,,,,,,,0,40,0,787,0,448,0,0,0,299,0,,,,,,,,457,2004-06-30
,,,,,,,,,,,,,,,,,,,,,0,1933,922,7492,1955,3521,899,0,0,1116,0,,,,,,,,505,2004-06-30
,,,,,,,,,,,,,,,,,,,,,0,1877,0,11405,0,8814,5405,0,0,714,0,,,,,,,,1146,2004-06-30
,,,,,,,,,,,,,,,,,,,,,0,524,523,5076,41,3104,37,0,0,925,0,,,,,,,,1155,2004-06-30
,,,,,,,,,,,,,,,,,,,,,0,0,36,1210,49,49,0,0,0,1125,0,,,,,,,,1351,2004-06-30
,,,,,,,,,,,,,,,,,,,,,0,1090,0,3636,525,669,0,0,0,1877,0,,,,,,,,1454,2004-06-30
,,,,,,,,,,,,,,,,,,,,,0,52,0,663,28,52,0,0,0,559,0,,,,,,,,1557,2004-06-30
,,,,,,,,,,,,,,,,,,,,,0,1450,2444,7470,1113,1844,0,0,0,1732,0,,,,,,,,1632,2004-06-30
,,,,,,,,,,,,,,,,,,,,,4,682,268,8368,181,5334,0,0,0,2084,0,,,,,,,,1669,2004-06-30
,,,,,,,,,,,,,,,,,,,,,0,1347,0,3761,571,799,0,0,0,1615,0,,,,,,,,1829,2004-06-30
,,,,,,,,,,,,,,,,,,,,,2,3696,0,5131,176,178,0,0,0,1257,0,,,,,,,,1856,2004-06-30
,,,,,,,,,,,,,,,,,,,,,0,1070,257,3487,281,1454,73,95,0,706,0,,,,,,,,2040,2004-06-30
,,,,,,,,,,,,,,,,,,,,,0,230,132,2886,0,2122,0,0,0,402,0,,,,,,,,2161,2004-06-30
,,,,,,,,,,,,,,,,,,,,,0,7953,1610,13622,215,919,603,0,0,3140,0,,,,,,,,2376,2004-06-30
,,,,,,,,,,,,,,,,,,,,,0,256,0,573,0,142,47,,,175,0,,,,,,,,2451,2004-06-30
,,,,,,,,,,,,,,,,,,,,,0,0,0,127,12,12,0,0,0,115,0,,,,,,,,2554,2004-06-30
,,,,,,,,,,,,,,,,,,,,,0,181,442,3060,38,609,117,204,0,1828,0,,,,,,,,2732,2004-06-30
,,,,,,,,,,,,,,,,,,,,,0,335,0,1536,0,652,0,0,0,549,0,,,,,,,,2750,2004-06-30
