RCFD1578,RCFD1752,RCFD2148,RCFD2160,RCFD2166,RCFD2168,RCFD3549,RCFD3550,RCFD3551,RCFDA519,RCFDA520,RCFDB556,RCFDC009,RCFDC010,RCFDFT33,RCFDFT34,RCFDFT35,RCFDHT80,RCFDK201,RCFDK202,RCFDK270,RCON1578,RCON1752,RCON2148,RCON2160,RCON2166,RCON2168,RCON3549,RCON3550,RCON3551,RCONB556,RCONC010,RCONFT33,RCONFT34,RCONFT35,RCONHT80,RCONK201,RCONK202,RCONK270,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,0,160,337,1373,29,147,117,0,0,729,0,,,,,,,,37,2006-09-30
,,,,,,,,,,,,,,,,,,,,,0,153,0,464,4,8,0,0,0,303,0,,,,,,,,242,2006-09-30
,,,,,,,,,,,,,,,,,,,,,0,1475,243,2467,60,60,0,0,0,639,0,,,,,,,,279,2006-09-30
,,,,,,,,,,,,,,,,,,,,,0,5,80,186,0,0,0,0,0,101,0,,,,,,,,354,2006-09-30
,,,,,,,,,,,,,,,,,,,,,0,339,0,2816,0,788,341,331,0,1689,0,,,,,,,,439,2006-09-30
,,,,,,,,,,,,,,,,,,,,,0,128,0,1042,0,19,0,0,0,431,0,,,,,,,,457,2006-09-30
,,,,,,,,,,,,,,,,,,,,,0,2492,1159,7875,1979,2437,0,0,0,1422,0,,,,,,,,505,2006-09-30
,,,,,,,,,,,,,,,,,,,,,0,2892,0,14274,1700,9868,6233,0,0,1514,0,,,,,,,,1146,2006-09-30
,,,,,,,,,,,,,,,,,,,,,0,741,764,6490,44,99,25,29,0,1633,0,,,,,,,,1155,2006-09-30
,,,,,,,,,,,,,,,,,,,,,0,0,0,1215,45,96,51,0,0,1119,0,,,,,,,,1351,2006-09-30
,,,,,,,,,,,,,,,,,,,,,0,1096,0,9087,628,1390,0,0,0,2601,0,,,,,,,,1454,2006-09-30
,,,,,,,,,,,,,,,,,,,,,0,132,0,759,42,44,0,0,0,583,0,,,,,,,,1557,2006-09-30
,,,,,,,,,,,,,,,,,,,,,0,1344,1346,10730,0,2321,0,0,0,5104,0,,,,,,,,1632,2006-09-30
,,,,,,,,,,,,,,,,,,,,,9,426,905,9064,102,131,0,0,0,1803,0,,,,,,,,1669,2006-09-30
,,,,,,,,,,,,,,,,,,,,,0,2004,732,8522,0,3922,1860,0,0,1864,0,,,,,,,,1829,2006-09-30
,,,,,,,,,,,,,,,,,,,,,0,4620,0,6104,194,194,0,0,0,1290,0,,,,,,,,1856,2006-09-30
,,,,,,,,,,,,,,,,,,,,,0,1194,355,4147,467,571,86,15,3,929,0,,,,,,,,2040,2006-09-30
,,,,,,,,,,,,,,,,,,,,,0,251,64,3429,130,2309,2179,0,0,515,0,,,,,,,,2161,2006-09-30
,,,,,,,,,,,,,,,,,,,,,0,10917,6190,46706,691,869,0,0,0,4111,0,,,,,,,,2376,2006-09-30
,,,,,,,,,,,,,,,,,,,,,0,606,0,1322,46,140,0,0,0,576,0,,,,,,,,2451,2006-09-30
