RCFD1578,RCFD1752,RCFD2148,RCFD2160,RCFD2166,RCFD2168,RCFD3549,RCFD3550,RCFD3551,RCFDA519,RCFDA520,RCFDB556,RCFDC009,RCFDC010,RCFDFT33,RCFDFT34,RCFDFT35,RCFDHT80,RCFDK201,RCFDK202,RCFDK270,RCON1578,RCON1752,RCON2148,RCON2160,RCON2166,RCON2168,RCON3549,RCON3550,RCON3551,RCONB556,RCONC010,RCONFT33,RCONFT34,RCONFT35,RCONHT80,RCONK201,RCONK202,RCONK270,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,0,143,73,1075,56,57,0,0,0,802,0,,,,,,,,37,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,201,0,467,7,12,5,0,0,254,0,,,,,,,,242,2008-12-31
,,,,,,,,,,,,,,,,,,,,,2,1597,56,2581,99,103,0,0,0,759,0,,,,,,,,279,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,4,45,145,0,0,0,0,0,96,0,,,,,,,,354,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,235,0,1065,0,19,0,0,0,312,0,,,,,,,,457,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,4137,2057,8424,277,692,0,0,0,1538,0,,,,,,,,505,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,866,0,6334,97,207,0,0,0,1703,0,,,,,,,,1155,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,0,1627,59,108,49,0,0,1519,0,,,,,,,,1351,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,1092,0,8954,754,1012,200,0,0,2435,0,,,,,,,,1454,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,144,0,833,37,54,0,0,0,635,0,,,,,,,,1557,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,4087,3580,15605,0,2163,2019,0,0,5001,0,,,,,,,,1632,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,427,11,8377,94,99,0,0,0,1869,0,,,,,,,,1669,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,2627,1406,8847,0,2997,0,0,0,1817,0,,,,,,,,1829,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,4620,0,7109,986,986,0,0,0,1503,0,,,,,,,,1856,2008-12-31
,,,,,,,,,,,,,,,,,,,,,12,1546,223,7011,445,2106,70,1562,0,865,0,,,,,,,,2040,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,267,0,3647,176,2555,2379,0,0,413,0,,,,,,,,2161,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,24149,20092,79888,556,795,239,0,0,6763,0,,,,,,,,2376,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,1027,385,2026,72,259,0,0,0,355,0,,,,,,,,2451,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,0,158,14,51,37,0,0,107,0,,,,,,,,2554,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,174,387,4166,67,1042,850,72,0,2254,0,,,,,,,,2732,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,524,0,2331,66,79,0,0,0,993,0,,,,,,,,2750,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,2039,2160,7656,0,813,408,327,0,2644,0,,,,,,,,2938,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,320,0,3944,446,1413,967,0,0,2211,0,,,,,,,,3252,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,181,0,429,37,41,0,0,0,207,0,,,,,,,,3458,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,702,460,6179,323,393,0,0,0,1273,0,,,,,,,,3720,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,1044,0,4215,125,1252,1127,0,0,1172,0,,,,,,,,3953,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,991,1442,4353,0,637,0,0,0,1283,0,,,,,,,,4138,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,2355,0,7286,0,0,0,0,0,1815,0,,,,,,,,4156,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,300,1601,73,112,0,0,0,1189,0,,,,,,,,4231,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,1051,639,6280,192,340,0,0,0,1238,0,,,,,,,,4437,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,2045,0,3603,124,150,0,0,0,1408,0,,,,,,,,4839,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,4537,2235,17601,1044,1711,456,0,0,1771,0,,,,,,,,5005,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,556,4066,537,1753,1209,0,0,1757,0,,,,,,,,5069,2008-12-31
,,,,,,,,,,,,,,,,,,,,,76,1625,971,10288,209,530,0,0,0,3994,0,,,,,,,,5135,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,9170,2547,43783,975,2546,1471,0,0,4223,0,,,,,,,,5210,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,3842,3703,10395,346,2088,1451,0,0,483,0,,,,,,,,5331,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,2214,0,9470,0,4633,3990,0,0,1969,0,,,,,,,,5461,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,327,0,3712,42,45,0,0,0,1050,0,,,,,,,,5751,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,855,174,2611,0,462,278,0,0,803,0,,,,,,,,6039,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,105,496,57,63,6,0,0,328,0,,,,,,,,6141,2008-12-31
,,,,,,,,,,,,,,,,,,,,,542,1049,1619,11866,653,1476,0,0,0,3659,0,,,,,,,,6329,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,4933,0,18308,1462,2610,0,0,0,4214,0,,,,,,,,6972,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,134,6275,0,3788,3433,0,0,2353,0,,,,,,,,7009,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,0,1584,0,424,0,0,0,1160,0,,,,,,,,7045,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,23,0,443,29,36,0,0,0,384,0,,,,,,,,7157,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,296,0,909,0,148,115,0,0,465,0,,,,,,,,7456,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,1180,0,2058,143,229,71,0,0,649,0,,,,,,,,7634,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,1444,0,3335,28,28,0,0,0,1116,0,,,,,,,,8033,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,21,0,886,0,14,0,0,0,851,0,,,,,,,,8462,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,158,33,2259,95,95,0,0,0,202,0,,,,,,,,8631,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,3085,0,4510,192,238,0,0,0,1187,0,,,,,,,,9357,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,753,0,4057,198,203,0,0,0,2292,0,,,,,,,,9553,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,19617,0,66991,0,3416,1014,0,0,11355,0,,,,,,,,9807,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,454,0,2187,0,778,305,413,0,955,0,,,,,,,,9955,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,581,190,1283,63,69,0,0,0,443,0,,,,,,,,10157,2008-12-31
,,,,,,,,,,,,,,,,,,,,,50,2865,0,6449,407,808,317,0,0,2538,0,,,,,,,,10250,2008-12-31
,,,,,,,,,,,,,,,,,,,,,0,2421,1305,7876,261,263,0,0,0,2263,0,,,,,,,,10849,2008-12-31
