RCFD1578,RCFD1752,RCFD2148,RCFD2160,RCFD2166,RCFD2168,RCFD3549,RCFD3550,RCFD3551,RCFDA519,RCFDA520,RCFDB556,RCFDC009,RCFDC010,RCFDFT33,RCFDFT34,RCFDFT35,RCFDHT80,RCFDK201,RCFDK202,RCFDK270,RCON1578,RCON1752,RCON2148,RCON2160,RCON2166,RCON2168,RCON3549,RCON3550,RCON3551,RCONB556,RCONC010,RCONFT33,RCONFT34,RCONFT35,RCONHT80,RCONK201,RCONK202,RCONK270,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,0,130,0,710,30,48,0,0,0,532,0,,,,,0,0,0,37,2013-03-31
,,,,,,,,,,,,,,,,,,,,,0,242,0,512,0,55,0,0,0,215,0,,,,,0,0,0,242,2013-03-31
,,,,,,,,,,,,,,,,,,,,,2,1004,450,2264,53,177,0,0,0,553,0,,,,,80,0,0,279,2013-03-31
,,,,,,,,,,,,,,,,,,,,,0,0,58,129,0,14,0,0,0,57,0,,,,,0,0,0,354,2013-03-31
,,,,,,,,,,,,,,,,,,,,,0,196,0,1192,0,60,0,0,0,366,0,,,,,570,0,0,457,2013-03-31
,,,,,,,,,,,,,,,,,,,,,0,4158,0,14571,1102,4848,2777,0,0,1364,0,,,,,4201,0,0,505,2013-03-31
,,,,,,,,,,,,,,,,,,,,,0,1155,0,6665,240,325,0,0,0,1012,0,,,,,4173,0,0,1155,2013-03-31
,,,,,,,,,,,,,,,,,,,,,58,0,0,1480,82,249,6,0,0,1231,0,,,,,0,0,0,1351,2013-03-31
,,,,,,,,,,,,,,,,,,,,,0,1070,0,10610,944,1670,0,0,0,2976,0,,,,,4894,0,0,1454,2013-03-31
,,,,,,,,,,,,,,,,,,,,,0,147,0,1111,75,106,0,0,0,858,0,,,,,0,0,0,1557,2013-03-31
,,,,,,,,,,,,,,,,,,,,,4,914,65,9494,67,400,0,0,0,1113,0,,,,,6240,0,762,1669,2013-03-31
,,,,,,,,,,,,,,,,,,,,,0,1374,221,5678,918,2960,0,0,0,1123,0,,,,,0,0,0,1829,2013-03-31
,,,,,,,,,,,,,,,,,,,,,0,1525,0,2128,209,209,0,0,0,394,0,,,,,0,0,0,1856,2013-03-31
,,,,,,,,,,,,,,,,,,,,,0,1546,911,8076,389,1132,0,0,0,819,0,,,,,3386,0,282,2040,2013-03-31
,,,,,,,,,,,,,,,,,,,,,0,823,0,4533,163,187,0,0,0,744,0,,,,,2779,0,0,2161,2013-03-31
,,,,,,,,,,,,,,,,,,,,,0,44286,28671,153761,604,13296,7943,0,0,9305,0,,,,,40858,0,17345,2376,2013-03-31
,,,,,,,,,,,,,,,,,,,,,0,48,0,166,18,39,10,0,0,79,0,,,,,0,0,0,2554,2013-03-31
,,,,,,,,,,,,,,,,,,,,,0,174,1949,4873,125,1002,0,0,0,1748,0,,,,,0,0,0,2732,2013-03-31
,,,,,,,,,,,,,,,,,,,,,0,553,0,2331,195,245,0,0,0,549,0,,,,,984,0,0,2750,2013-03-31
,,,,,,,,,,,,,,,,,,,,,0,6390,3473,38928,1130,3769,0,0,0,2603,0,,,,,11953,0,10740,3177,2013-03-31
,,,,,,,,,,,,,,,,,,,,,0,323,0,3079,409,859,0,0,0,1897,0,,,,,0,0,0,3252,2013-03-31
,,,,,,,,,,,,,,,,,,,,,0,187,0,480,22,83,0,0,0,210,0,,,,,0,0,0,3458,2013-03-31
,,,,,,,,,,,,,,,,,,,,,0,333,389,5846,299,489,0,0,0,762,0,,,,,1516,0,2357,3720,2013-03-31
,,,,,,,,,,,,,,,,,,,,,0,2046,3649,25366,0,5448,0,0,0,2526,0,,,,,11697,0,0,3971,2013-03-31
,,,,,,,,,,,,,,,,,,,,,0,2039,0,7374,0,579,195,0,0,1130,0,,,,,2728,0,898,4156,2013-03-31
,,,,,,,,,,,,,,,,,,,,,0,0,179,1060,0,201,0,0,0,680,0,,,,,0,0,0,4231,2013-03-31
,,,,,,,,,,,,,,,,,,,,,0,775,535,7327,256,831,221,0,0,903,0,,,,,4283,0,0,4437,2013-03-31
,,,,,,,,,,,,,,,,,,,,,0,996,0,2767,201,205,0,0,0,1566,0,,,,,0,0,0,4839,2013-03-31
,,,,,,,,,,,,,,,,,,,,,0,4167,5552,19954,110,407,181,116,0,933,0,,,,,8895,0,0,5005,2013-03-31
,,,,,,,,,,,,,,,,,,,,,0,0,668,4464,813,2414,1452,0,0,1382,0,,,,,0,0,0,5069,2013-03-31
,,,,,,,,,,,,,,,,,,,,,35,1245,1165,9966,207,972,212,0,0,2816,0,,,,,3768,0,0,5135,2013-03-31
,,,,,,,,,,,,,,,,,,,,,0,4480,2585,49974,0,7972,5193,0,0,3434,0,,,,,26088,0,5415,5210,2013-03-31
,,,,,,,,,,,,,,,,,,,,,0,1959,0,9553,0,5109,1748,2000,0,1752,0,,,,,733,0,0,5461,2013-03-31
,,,,,,,,,,,,,,,,,,,,,0,625,0,6027,155,386,0,0,0,1066,0,,,,,2331,306,1313,5751,2013-03-31
,,,,,,,,,,,,,,,,,,,,,0,101,378,2559,0,1341,614,510,0,494,0,,,,,0,245,0,6039,2013-03-31
,,,,,,,,,,,,,,,,,,,,,0,0,34,492,97,116,0,0,0,342,0,,,,,0,0,0,6141,2013-03-31
,,,,,,,,,,,,,,,,,,,,,494,643,3872,13915,477,2312,0,0,0,2140,0,,,,,2329,0,2619,6329,2013-03-31
,,,,,,,,,,,,,,,,,,,,,0,0,394,17290,0,14430,8721,0,0,2466,0,,,,,0,0,0,7009,2013-03-31
,,,,,,,,,,,,,,,,,,,,,0,725,0,2047,155,425,0,0,0,897,0,,,,,0,0,0,7045,2013-03-31
,,,,,,,,,,,,,,,,,,,,,0,1090,3753,8674,200,3262,2284,0,0,569,0,,,,,0,0,0,7072,2013-03-31
,,,,,,,,,,,,,,,,,,,,,0,23,0,505,33,133,92,0,0,349,0,,,,,0,0,0,7157,2013-03-31
,,,,,,,,,,,,,,,,,,,,,0,282,0,1040,0,209,103,0,0,549,0,,,,,0,0,0,7456,2013-03-31
