RCFD1578,RCFD1752,RCFD2148,RCFD2160,RCFD2166,RCFD2168,RCFD3549,RCFD3550,RCFD3551,RCFDA519,RCFDA520,RCFDB556,RCFDC009,RCFDC010,RCFDFT33,RCFDFT34,RCFDFT35,RCFDHT80,RCFDK201,RCFDK202,RCFDK270,RCON1578,RCON1752,RCON2148,RCON2160,RCON2166,RCON2168,RCON3549,RCON3550,RCON3551,RCONB556,RCONC010,RCONFT33,RCONFT34,RCONFT35,RCONHT80,RCONK201,RCONK202,RCONK270,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,0,160,336,1317,68,97,0,0,0,724,0,,,,,,,,37,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,153,0,424,0,3,0,0,0,268,0,,,,,,,,242,2007-03-31
,,,,,,,,,,,,,,,,,,,,,5,1475,137,2366,58,63,0,0,0,635,0,,,,,,,,279,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,0,67,156,0,4,0,0,0,85,0,,,,,,,,354,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,338,0,2716,147,524,377,0,0,1854,0,,,,,,,,439,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,124,0,977,0,23,0,0,0,359,0,,,,,,,,457,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,2080,789,6568,1813,2320,0,0,0,1379,0,,,,,,,,505,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,1595,0,13160,4686,9479,3745,0,0,2086,0,,,,,,,,1146,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,759,0,5702,86,135,30,0,0,1497,0,,,,,,,,1155,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,0,0,1309,47,138,91,0,0,1171,0,,,,,,,,1351,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,1096,0,8950,548,1423,0,0,0,2333,0,,,,,,,,1454,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,136,0,861,41,81,0,0,0,644,0,,,,,,,,1557,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,1187,2823,10436,0,453,211,128,0,5327,0,,,,,,,,1632,2007-03-31
,,,,,,,,,,,,,,,,,,,,,37,426,663,8891,105,145,0,0,0,1757,0,,,,,,,,1669,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,2065,814,9187,0,4155,1860,0,0,2153,0,,,,,,,,1829,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,4620,0,5983,199,200,0,0,0,1163,0,,,,,,,,1856,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,1194,222,5094,424,507,58,0,0,1053,0,,,,,,,,2040,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,259,99,3415,127,2347,2220,0,0,470,0,,,,,,,,2161,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,11754,7873,50165,320,1040,0,0,0,4389,0,,,,,,,,2376,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,736,0,1365,73,165,0,0,0,464,0,,,,,,,,2451,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,0,0,116,3,17,8,0,0,99,0,,,,,,,,2554,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,181,793,4509,67,228,89,21,50,3032,0,,,,,,,,2732,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,477,0,2205,160,175,0,0,0,898,0,,,,,,,,2750,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,1146,2012,8373,0,461,0,0,0,4754,0,,,,,,,,2938,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,302,0,3035,314,930,0,0,0,1803,0,,,,,,,,3252,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,177,0,421,0,24,0,0,0,220,0,,,,,,,,3458,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,565,822,4870,302,383,0,0,0,1251,0,,,,,,,,3720,2007-03-31
,,,,,,,,,,,,,,,,,,,,,39,979,0,3217,109,148,0,0,0,1453,0,,,,,,,,3953,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,940,0,2658,0,478,0,0,0,1240,0,,,,,,,,4138,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,1660,13,7329,18,18,0,0,0,2736,0,,,,,,,,4156,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,0,466,2087,0,239,0,0,0,1382,0,,,,,,,,4231,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,886,770,4234,277,1191,757,0,0,1387,0,,,,,,,,4437,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,1595,0,3314,130,139,0,0,0,1580,0,,,,,,,,4839,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,3256,0,14037,0,2281,457,0,0,1613,0,,,,,,,,5005,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,0,387,3089,530,1130,565,0,0,1572,0,,,,,,,,5069,2007-03-31
,,,,,,,,,,,,,,,,,,,,,108,934,753,8845,156,520,0,0,0,4306,0,,,,,,,,5135,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,10352,3682,42888,1320,1673,0,0,0,5077,0,,,,,,,,5210,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,3686,0,7807,1904,3221,1253,0,0,650,0,,,,,,,,5331,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,0,0,6881,505,3997,1635,1724,0,2279,0,,,,,,,,5461,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,265,22,3588,71,106,0,0,0,1055,0,,,,,,,,5751,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,424,71,2239,139,531,370,0,0,862,0,,,,,,,,6039,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,186,0,487,54,77,0,0,0,224,0,,,,,,,,6057,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,150,60,586,79,79,0,0,0,297,0,,,,,,,,6141,2007-03-31
,,,,,,,,,,,,,,,,,,,,,260,892,1132,10773,1139,2005,0,0,0,3049,0,,,,,,,,6329,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,718,0,15247,0,1431,0,0,0,6527,0,,,,,,,,6972,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,0,187,7858,0,5358,5090,0,0,2313,0,,,,,,,,7009,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,0,65,1318,0,286,0,0,0,967,0,,,,,,,,7045,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,23,19,410,0,32,0,0,0,336,0,,,,,,,,7157,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,201,0,728,0,83,66,0,0,444,0,,,,,,,,7456,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,738,111,1569,107,174,0,0,0,546,0,,,,,,,,7634,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,1102,138,2668,0,0,0,0,0,761,0,,,,,,,,8033,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,21,0,776,0,4,0,0,0,751,0,,,,,,,,8462,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,0,100,2221,74,195,0,0,0,272,0,,,,,,,,8631,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,1384,0,46662,0,43796,12387,0,0,1482,0,,,,,,,,9357,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,709,0,2825,126,174,0,0,0,1084,0,,,,,,,,9553,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,23437,0,75358,0,3638,3200,0,0,15539,0,,,,,,,,9807,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,438,0,1695,0,425,172,192,0,832,0,,,,,,,,9955,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,593,83,1298,76,89,0,0,0,533,0,,,,,,,,10157,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,1111,0,4320,387,861,415,0,0,2123,0,,,,,,,,10250,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,2432,674,7287,159,255,91,0,0,2513,0,,,,,,,,10849,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,1421,0,6410,769,1376,0,0,0,3613,0,,,,,,,,10858,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,1017,377,2329,93,192,0,0,0,713,0,,,,,,,,11145,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,1560,1259,11690,265,304,0,0,0,3620,0,,,,,,,,11640,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,600,103,1508,50,76,0,0,0,729,0,,,,,,,,11837,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,1005,1071,6423,81,3614,0,0,0,215,0,,,,,,,,12030,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,459,0,1525,88,89,0,0,0,977,0,,,,,,,,12058,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,837,435,2870,152,492,119,144,0,1106,0,,,,,,,,12142,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,395,148,1338,97,98,0,0,0,697,0,,,,,,,,12245,2007-03-31
0,150754,0,2014578,49618,585817,0,0,0,0,0,153507,1124500,0,,,,,,,,,150754,,,,,,,,,,,,,,,,,12311,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,180,0,835,67,67,0,0,0,588,0,,,,,,,,12647,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,29,0,158,27,27,0,0,0,102,0,,,,,,,,12656,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,749,0,1876,214,319,0,0,0,808,0,,,,,,,,12937,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,2116,0,15413,368,401,0,0,0,3947,0,,,,,,,,12946,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,725,0,1715,0,80,0,0,0,910,0,,,,,,,,12955,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,212,1797,4087,0,1047,0,0,0,882,0,,,,,,,,13037,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,11938,0,26175,0,7390,4955,0,0,4667,0,,,,,,,,13103,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,141,0,735,0,0,0,0,0,342,0,,,,,,,,13251,2007-03-31
,,,,,,,,,,,,,,,,,,,,,0,3,0,1581,0,10,0,0,0,345,0,,,,,,,,13457,2007-03-31
