RCFD1578,RCFD1752,RCFD2148,RCFD2160,RCFD2166,RCFD2168,RCFD3549,RCFD3550,RCFD3551,RCFDA519,RCFDA520,RCFDB556,RCFDC009,RCFDC010,RCFDFT33,RCFDFT34,RCFDFT35,RCFDHT80,RCFDK201,RCFDK202,RCFDK270,RCON1578,RCON1752,RCON2148,RCON2160,RCON2166,RCON2168,RCON3549,RCON3550,RCON3551,RCONB556,RCONC010,RCONFT33,RCONFT34,RCONFT35,RCONHT80,RCONK201,RCONK202,RCONK270,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,0,213,266,1257,17,51,0,0,0,727,0,,,,,,,,37,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,138,0,351,0,5,,,,208,0,,,,,,,,242,2001-12-31
,,,,,,,,,,,,,,,,,,,,,15,600,0,1476,37,104,0,0,0,772,0,,,,,,,,279,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,5,0,142,0,6,0,0,0,131,0,,,,,,,,354,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,209,1774,44,337,0,0,0,1228,0,,,,,,,,439,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,5,89,757,0,396,0,0,0,267,0,,,,,,,,457,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,1321,0,4719,982,2139,752,0,0,1259,0,,,,,,,,505,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,2272,0,11802,867,8582,5405,0,0,948,0,,,,,,,,1146,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,463,221,2004,50,127,0,0,0,1193,0,,,,,,,,1155,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,308,1589,25,25,0,0,0,1256,0,,,,,,,,1351,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,1054,0,3804,704,857,0,0,0,1893,0,,,,,,,,1454,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,23,0,729,29,50,0,0,0,656,0,,,,,,,,1557,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,800,477,4409,0,1238,0,0,0,1894,0,,,,,,,,1632,2001-12-31
,,,,,,,,,,,,,,,,,,,,,16,682,15,3598,206,224,0,0,0,2677,0,,,,,,,,1669,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,964,0,2717,286,1272,941,0,0,481,0,,,,,,,,1829,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,20,0,260,0,47,0,0,0,193,0,,,,,,,,1856,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,0,268,0,11,0,0,0,257,0,,,,,,,,1959,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,920,386,2395,240,336,60,36,0,753,0,,,,,,,,2040,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,198,0,996,121,159,0,0,0,639,0,,,,,,,,2161,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,3969,0,7762,281,740,0,0,0,3053,0,,,,,,,,2376,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,95,1,374,0,84,27,0,0,194,0,,,,,,,,2451,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,0,108,6,12,6,0,0,96,0,,,,,,,,2554,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,181,0,2909,15,399,142,26,31,2329,0,,,,,,,,2732,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,189,65,2285,0,760,609,0,0,1271,0,,,,,,,,2750,2001-12-31
,,,,,,,,,,,,,,,,,,,,,87,1000,0,3669,41,128,0,0,0,2541,0,,,,,,,,2938,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,0,1378,0,45,0,0,0,1333,0,,,,,,,,2956,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,145,0,2710,230,762,386,0,0,1803,0,,,,,,,,3252,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,47,0,248,0,16,0,0,0,185,0,,,,,,,,3458,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,3977,1591,32571,0,22656,15378,0,0,4347,0,,,,,,,,3506,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,1464,0,3946,0,1210,0,777,0,1272,0,,,,,,,,3579,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,625,233,3931,0,2413,0,0,0,660,0,,,,,,,,3720,2001-12-31
,,,,,,,,,,,,,,,,,,,,,11,45,0,1841,127,509,0,0,0,1287,0,,,,,,,,3953,2001-12-31
,,,,,,,,,,,,,,,,,,,,,111,759,0,2112,128,242,0,0,0,1111,0,,,,,,,,4138,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,13898,239,18112,0,3447,0,0,0,528,0,,,,,,,,4147,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,617,0,1607,13,28,0,0,0,962,0,,,,,,,,4156,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,169,1225,0,21,0,0,0,1035,0,,,,,,,,4231,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,727,325,2698,0,943,771,0,0,703,0,,,,,,,,4437,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,0,131,2,18,0,0,0,113,0,,,,,,,,4745,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,959,0,2638,77,393,0,0,0,1286,0,,,,,,,,4839,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,1909,0,10052,0,6695,0,0,0,1448,0,,,,,,,,5005,2001-12-31
,,,,,,,,,,,,,,,,,,,,,88,388,11,1178,74,162,0,0,0,617,0,,,,,,,,5050,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,0,3233,144,1315,281,890,0,1918,0,,,,,,,,5069,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,334,194,1989,63,106,32,11,0,1355,0,,,,,,,,5135,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,3565,806,18896,0,10759,0,0,0,3766,0,,,,,,,,5210,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,0,5572,99,102,0,0,0,5470,0,,,,,,,,5247,2001-12-31
,,,,,,,,,,,,,,,,,,,,,17,3065,234,4112,96,325,130,0,0,488,0,,,,,,,,5274,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,1523,0,4448,1276,1445,0,0,0,1480,0,,,,,,,,5331,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,344,4253,269,2506,1635,0,0,1403,0,,,,,,,,5461,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,0,0,2560,0,1652,0,0,0,908,0,,,,,,,,5751,2001-12-31
,,,,,,,,,,,,,,,,,,,,,0,13168,14899,50457,0,10022,4672,0,0,12368,0,,,,,,,,5939,2001-12-31
