RCFD1578,RCFD1752,RCFD2148,RCFD2160,RCFD2166,RCFD2168,RCFD3549,RCFD3550,RCFD3551,RCFDA519,RCFDA520,RCFDB556,RCFDC009,RCFDC010,RCFDFT33,RCFDFT34,RCFDFT35,RCFDHT80,RCFDK201,RCFDK202,RCFDK270,RCON1578,RCON1752,RCON2148,RCON2160,RCON2166,RCON2168,RCON3549,RCON3550,RCON3551,RCONB556,RCONC010,RCONFT33,RCONFT34,RCONFT35,RCONHT80,RCONK201,RCONK202,RCONK270,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,0,148,65,1077,50,95,0,0,0,769,0,,,,,,,,37,2009-09-30
,,,,,,,,,,,,,,,,,,,,,0,201,0,441,9,9,0,0,0,231,0,,,,,,,,242,2009-09-30
,,,,,,,,,,,,,,,,,,,,,48,1600,0,2713,96,144,0,0,0,903,0,,,,,,,,279,2009-09-30
,,,,,,,,,,,,,,,,,,,,,0,4,66,158,0,0,0,0,0,88,0,,,,,,,,354,2009-09-30
,,,,,,,,,,,,,,,,,,,,,0,319,0,1278,0,21,0,0,0,427,0,,,,,,,,457,2009-09-30
,,,,,,,,,,,,,,,,,,,,,0,3227,1201,6734,341,859,0,0,0,1447,0,,,,,,,,505,2009-09-30
,,,,,,,,,,,,,,,,,,,,,0,1119,0,6678,65,259,0,0,0,1634,0,,,,,,,,1155,2009-09-30
,,,,,,,,,,,,,,,,,,,,,0,0,0,1551,123,151,28,0,0,1400,0,,,,,,,,1351,2009-09-30
,,,,,,,,,,,,,,,,,,,,,0,1092,0,9503,761,976,0,0,0,2877,0,,,,,,,,1454,2009-09-30
,,,,,,,,,,,,,,,,,,,,,0,145,0,988,0,60,31,0,0,783,0,,,,,,,,1557,2009-09-30
,,,,,,,,,,,,,,,,,,,,,0,4107,5554,19969,0,4959,3955,0,0,4541,0,,,,,,,,1632,2009-09-30
,,,,,,,,,,,,,,,,,,,,,0,428,222,8726,143,148,0,0,0,1731,0,,,,,,,,1669,2009-09-30
,,,,,,,,,,,,,,,,,,,,,0,2879,1128,8425,579,2710,0,0,0,1708,0,,,,,,,,1829,2009-09-30
,,,,,,,,,,,,,,,,,,,,,0,4620,0,6487,816,816,0,0,0,1051,0,,,,,,,,1856,2009-09-30
,,,,,,,,,,,,,,,,,,,,,10,1546,1067,7273,748,1294,58,17,458,1026,0,,,,,,,,2040,2009-09-30
,,,,,,,,,,,,,,,,,,,,,0,276,0,3637,230,2679,2449,0,0,468,0,,,,,,,,2161,2009-09-30
,,,,,,,,,,,,,,,,,,,,,0,25515,22920,86883,315,823,440,0,0,7946,0,,,,,,,,2376,2009-09-30
,,,,,,,,,,,,,,,,,,,,,0,607,120,1829,160,711,137,255,0,360,0,,,,,,,,2451,2009-09-30
,,,,,,,,,,,,,,,,,,,,,0,0,0,176,14,62,44,0,0,114,0,,,,,,,,2554,2009-09-30
,,,,,,,,,,,,,,,,,,,,,0,174,0,3844,5,758,637,64,0,2593,0,,,,,,,,2732,2009-09-30
,,,,,,,,,,,,,,,,,,,,,0,530,0,2441,91,103,0,0,0,1032,0,,,,,,,,2750,2009-09-30
,,,,,,,,,,,,,,,,,,,,,0,2456,2652,12069,0,2706,2358,0,0,4255,0,,,,,,,,2938,2009-09-30
,,,,,,,,,,,,,,,,,,,,,0,320,0,3540,129,555,426,0,0,2665,0,,,,,,,,3252,2009-09-30
,,,,,,,,,,,,,,,,,,,,,0,184,0,473,25,37,0,0,0,252,0,,,,,,,,3458,2009-09-30
,,,,,,,,,,,,,,,,,,,,,0,615,326,5735,202,334,0,0,0,1022,0,,,,,,,,3720,2009-09-30
,,,,,,,,,,,,,,,,,,,,,0,680,0,3950,172,1299,1127,0,0,1177,0,,,,,,,,3953,2009-09-30
,,,,,,,,,,,,,,,,,,,,,256,991,166,2940,292,817,0,0,0,966,0,,,,,,,,4138,2009-09-30
,,,,,,,,,,,,,,,,,,,,,0,2471,0,7258,3,45,0,0,0,1534,0,,,,,,,,4156,2009-09-30
,,,,,,,,,,,,,,,,,,,,,0,0,154,1403,0,218,0,0,0,1031,0,,,,,,,,4231,2009-09-30
,,,,,,,,,,,,,,,,,,,,,0,1175,476,6514,209,292,0,0,0,1204,0,,,,,,,,4437,2009-09-30
,,,,,,,,,,,,,,,,,,,,,0,2075,0,3940,290,298,0,0,0,1567,0,,,,,,,,4839,2009-09-30
,,,,,,,,,,,,,,,,,,,,,0,4637,3354,19236,1345,2162,0,0,0,1540,0,,,,,,,,5005,2009-09-30
,,,,,,,,,,,,,,,,,,,,,0,0,413,5940,1056,2690,1575,0,0,2837,0,,,,,,,,5069,2009-09-30
,,,,,,,,,,,,,,,,,,,,,0,1639,959,10439,184,360,0,0,0,4203,0,,,,,,,,5135,2009-09-30
