"IDRSSD"	RIAD3210	RIAD3217	RIAD4340	RIAD4356	RIAD4415	RIAD4460	RIAD4470	RIADB507	RIADB508	RIADB509	RIADB510	RIADB511	
3720	23151	22686	1210	0	0	240	0	0	22686	0	0	-505	
3953	9676	9026	2000	0	0	1350	0	0	9026	0	0	0	
4138	17437	17381	454	0	0	186	0	0	17381	0	0	-212	
4156	16742	16281	1333	0	0	800	0	0	16281	0	0	-72	
4231	13971	13694	664	0	0	0	0	0	13694	0	0	-387	
4437	22939	23171	1324	0	0	1186	0	0	23171	0	0	-370	
4839	23224	23142	915	0	0	274	0	0	23142	0	0	-559	
5005	37513	38226	799	0	0	0	0	-216	38010	0	0	-1296	
5069	95523	91847	8436	0	0	3611	0	-17	91830	0	0	-1132	
5135	32738	31523	1548	0	0	256	0	0	31523	0	0	-77	
5210	72415	73666	4039	0	0	2277	0	-745	72921	0	0	-2268	
5331	28347	26654	1217	0	3000	155	0	0	26654	0	0	-2369	
5461	39508	37985	3519	0	0	1627	0	0	37985	0	0	-369	
5751	22299	22298	1089	0	0	600	0	-195	22103	0	0	-293	
6039	10167	9773	412	0	0	0	0	0	9773	0	0	-18	
6141	4382	4231	151	0	0	0	0	0	4231	0	0	0	
6329	34644	33372	2285	0	0	600	0	0	33372	0	0	-413	
6972	98056	99640	1034	0	0	1925	0	0	99640	0	0	-693	
7009	44947	54700	5537	0	0	14000	0	0	54700	0	0	-1290	
7045	12771	12390	624	0	0	0	0	0	12390	0	0	-243	
7157	4288	4176	181	0	0	72	0	0	4176	0	0	3	
7456	3979	4310	284	0	0	437	0	0	4310	0	0	-178	
7634	6250	5712	438	0	500	370	0	0	5712	0	0	-30	
8033	11462	10603	875	0	0	0	0	0	10603	0	0	-16	
8462	11645	11520	1057	0	0	229	0	0	11520	0	0	-703	
8631	6520	6341	260	0	0	100	0	0	6341	0	0	19	
9357	54098	61153	2795	0	-5295	4409	0	0	61153	0	0	-146	
9553	7711	7308	424	0	0	12	0	0	7308	0	0	-9	
9807	261932	268993	17579	0	0	24200	0	0	268993	0	0	-440	
9955	10642	10434	556	0	0	425	0	0	10434	0	0	77	
10157	5000	5447	-201	0	8	75	0	0	5447	0	0	-179	
10250	33068	33397	1788	0	0	1417	0	0	33397	0	0	-700	
10849	28894	28315	1060	0	0	420	0	-61	28254	0	0	0	
10858	38215	36692	1628	0	0	0	0	0	36692	0	0	-105	
11145	15901	15473	787	0	0	320	0	0	15473	0	0	-39	
11640	24119	23317	1833	0	0	0	0	0	23317	0	0	-1031	
11837	10542	11064	664	0	0	600	0	0	11064	0	0	-586	
12030	31264	29738	2335	0	0	700	0	0	29738	0	0	-109	
12058	10874	11027	-44	0	0	0	0	0	11027	0	0	-109	
12142	19149	18708	585	0	0	0	0	0	18708	0	0	-144	
12245	11717	11673	498	0	0	282	0	0	11673	0	0	-172	
12311	5664014	5607875	232920	0	13386	0	0	2295	5610170	0	0	-192462	
12647	8399	8084	449	0	0	134	0	0	8084	0	0	0	
12656	1130	1080	50	0	0	0	0	0	1080	0	0	0	
12937	31221	30594	565	0	0	150	0	0	30594	0	0	212	
12946	58747	45131	4728	13503	0	3850	0	0	45131	0	0	-765	
12955	11473	11742	747	0	0	1016	0	0	11742	0	0	0	
13037	17782	12407	139	5733	0	0	0	0	12407	0	0	-497	
13103	157624	162831	4539	0	0	0	0	0	162831	0	0	-9746	
13251	3459	3376	440	0	0	285	0	0	3376	0	0	-72	
13457	5443	5344	116	0	0	0	0	0	5344	0	0	-17	
14052	5961	5734	375	0	0	125	0	0	5734	0	0	-23	
14155	12077	11724	930	0	0	540	0	0	11724	0	0	-37	
14258	93015	89260	18804	0	1454	16000	0	0	89260	0	0	-503	
14454	5361	5671	-442	0	0	65	0	0	5671	0	0	197	
14650	3484	3215	269	0	0	0	0	0	3215	0	0	0	
14753	3237	3094	180	0	0	0	44	0	3094	0	0	7	
14865	19498	18676	1366	0	0	282	0	0	18676	0	0	-262	
14977	6903	6841	70	0	0	0	0	0	6841	0	0	-8	
15536	479999	475027	35332	0	0	27000	0	0	475027	0	0	-3360	
16337	42441	42081	1497	0	0	100	0	-438	41643	0	0	-599	
16458	29462	29137	1054	0	0	470	0	0	29137	0	0	-259	
16551	15204	15880	899	0	0	1500	0	0	15880	0	0	-75	
16748	4887	4939	162	0	0	60	0	-38	4901	0	0	-116	
16944	4227	4312	70	0	0	90	0	0	4312	0	0	-65	
16953	4931	5193	72	0	0	236	0	0	5193	0	0	-98	
17110	16390	16687	578	0	0	875	0	0	16687	0	0	0	
17147	190170	182423	10392	0	0	1158	0	0	182423	432	0	-1919	
17259	6154	6139	568	0	0	357	0	0	6139	0	0	-196	
17464	338182	337502	5790	0	0	4800	0	0	337502	0	0	-310	
17839	15910	15877	1563	0	0	1573	0	0	15877	38	0	5	
17950	18201	17877	953	0	0	281	0	0	17877	0	0	-348	
18050	32610	32822	3018	0	0	2558	0	0	32822	0	0	-672	
18135	17038	16935	653	0	0	219	0	0	16935	0	0	-331	
18377	2563	2509	61	0	0	0	0	0	2509	0	0	-7	
18827	34681	16700	1716	17722	0	700	0	0	16700	0	0	-757	
18836	13075	14072	942	0	0	1727	0	-128	13944	0	0	-84	
18854	7308	5987	392	0	1000	100	0	0	5987	0	0	29	
18957	3708	4310	-488	0	0	45	0	0	4310	0	0	-69	
19356	7517	7686	812	0	0	540	0	-48	7638	0	0	-393	
19730	210783	207389	5728	0	0	1925	0	0	207389	0	0	-409	
19936	18398	17459	1551	0	0	282	0	0	17459	0	0	-330	
19972	11025	10846	179	0	0	0	0	0	10846	0	0	0	
20053	10508	10066	544	0	0	0	0	0	10066	0	0	-102	
20147	4672	4756	299	0	0	0	0	0	4756	0	0	-383	
20259	12177	12777	1205	0	0	1500	0	0	12777	0	0	-305	
20370	18820	18653	684	0	0	0	0	-615	18038	146	0	-48	
20512	7862	7970	280	0	0	131	0	0	7970	0	0	-257	
20633	23547	23445	436	0	0	250	0	0	23445	0	0	-84	
20839	21651	20420	-64	0	1500	0	0	0	20420	0	0	-205	
20857	9430	9285	1533	0	0	100	0	0	9285	0	0	-1288	
20866	18833	18245	632	0	0	80	0	0	18245	0	0	36	
21256	1206	1142	64	0	0	0	0	0	1142	0	0	0	
21359	2059	2103	186	0	0	148	0	0	2103	0	0	-82	
21630	6530	6411	746	0	0	421	0	0	6411	0	0	-206	
21658	12443	12432	844	0	0	586	0	0	12432	0	0	-247	
22048	16155	16008	540	0	0	195	0	0	16008	0	0	-198	
22235	28493	29190	-147	0	0	350	0	0	29190	0	0	-200	
22356	18778	19643	-4327	0	3800	0	0	0	19643	0	0	-338	
22459	10277	10155	543	0	0	400	0	0	10155	0	0	-21	
22543	13568	13528	424	0	0	352	0	0	13528	0	0	-32	
22552	4188	4192	590	0	0	557	0	0	4192	0	0	-37	
22730	10895	10695	372	0	0	57	0	0	10695	0	0	-115	
22936	24653	23934	1276	0	0	629	0	0	23934	96	0	-24	
22954	7191	6878	310	0	0	0	0	0	6878	0	0	3	
23036	50128	52518	2925	0	0	5101	0	0	52518	59	0	-273	
23045	7525	7793	124	0	0	161	0	0	7793	0	0	-231	
23241	423183	433075	6437	0	0	10450	0	-1922	431153	0	0	-3957	
23456	7818	7695	675	0	0	433	0	0	7695	0	0	-119	
23504	48824	45138	4293	-35	0	0	0	0	45138	0	0	-572	
23540	32995	33098	454	0	0	0	0	0	33098	0	0	-557	
23643	12886	12926	777	0	0	0	0	0	12926	0	0	-817	
23755	12812	12787	225	0	225	330	0	0	12787	0	0	-95	
23812	77787	76957	3973	0	0	2000	0	0	76957	0	0	-1143	
24006	99176	97752	2155	0	0	0	0	0	97752	0	0	-731	
24453	34376	33859	1442	0	-1220	100	0	338	34197	147	0	-90	
24659	4468	4588	280	0	0	400	0	0	4588	0	0	0	
24668	16913	16137	871	0	0	315	0	0	16137	0	0	220	
24855	943	868	44	0	0	0	0	0	868	0	0	31	
24949	64733	54406	3923	7654	0	1300	0	0	54406	0	0	50	
25357	11446	11400	1359	0	0	1262	0	0	11400	0	0	-51	
25647	4726	7605	-2728	0	0	0	0	-67	7538	0	0	-84	
26149	6971	6987	343	0	0	185	0	0	6987	0	0	-174	
26242	54452	54263	2381	0	0	1251	0	0	54263	0	0	-941	
26457	2875	2926	107	0	0	150	0	0	2926	0	0	-8	
26765	18870	16284	-1410	0	5500	0	0	0	16284	0	0	-1504	
26859	42242	41080	1656	0	0	494	0	0	41080	0	0	0	
26916	39829	39211	1803	0	0	1150	0	0	39211	0	0	-35	
27548	38650	38396	1738	0	0	400	0	0	38396	0	0	-1084	
27614	23939	23541	1605	0	0	766	0	-117	23424	0	0	-324	
27847	33478	33947	2562	0	0	1500	0	0	33947	0	0	-1531	
28152	5958	5820	628	0	0	475	0	0	5820	0	0	-15	
28255	12018	11551	587	0	0	222	0	0	11551	0	0	102	
28349	13931	13485	950	0	0	545	0	0	13485	0	0	41	
28406	125328	135969	2021	0	0	0	0	0	135969	0	0	-12662	
28572	5330	5162	6	0	141	0	0	0	5162	0	0	21	
28732	7341	7232	305	0	0	73	0	0	7232	0	0	-123	
29104	83318	89851	2981	0	-3500	2344	0	0	89851	81	0	-3751	
29252	9360	9225	747	0	0	540	0	0	9225	0	0	-72	
29636	66999	67157	4179	0	0	2479	0	0	67157	4	0	-1862	
29850	6651	6623	373	0	0	300	0	0	6623	0	0	-45	
29944	33538	18016	1286	10339	4000	0	0	0	18016	0	0	-103	
29953	8158	7649	959	0	0	450	0	0	7649	0	0	0	
30052	2425	2370	55	0	0	0	0	0	2370	0	0	0	
30155	8652	8835	619	0	0	550	0	0	8835	0	0	-252	
30258	44327	43487	3583	0	0	2236	0	0	43487	0	0	-507	
30418	37645	37558	5	0	0	0	0	0	37558	0	0	82	
30502	61798	61662	2723	0	0	680	0	0	61662	0	0	-1907	
30650	12662	13874	-786	0	0	0	0	0	13874	0	0	-426	
30810	3685250	3385832	414111	0	0	95000	0	-9238	3376594	0	0	-10455	
30856	17702	17385	1199	0	0	950	0	0	17385	0	0	68	
31134	13616	13904	574	0	-494	0	0	0	13904	0	0	-368	
31255	24758	26511	-312	0	0	0	0	-53	26458	0	0	-1388	
31657	9317	9003	469	0	0	155	0	0	9003	0	0	0	
31826	35868	35619	1263	0	0	390	0	0	35619	0	0	-624	
31835	12273	11624	826	0	0	0	0	0	11624	0	0	-177	
32234	10412	10713	456	0	0	0	0	0	10713	0	0	-757	
32766	4206	4183	183	0	0	160	0	0	4183	0	0	0	
33147	25232	24841	347	0	150	0	0	0	24841	0	0	-106	
33259	48568	49232	1009	0	0	1400	0	-27	49205	0	0	-246	
33268	8091	8703	626	0	0	320	0	0	8703	0	0	-918	
33549	4120	4146	12	0	0	32	0	0	4146	0	0	-6	
33727	28924	29213	276	0	0	0	0	-107	29106	0	0	-458	
33754	4102	4043	95	0	0	0	0	0	4043	0	0	-36	
33839	2740	2683	171	-5	0	77	0	0	2683	0	0	-32	
33857	8898	8858	492	0	150	390	0	0	8858	0	0	-212	
34153	69281	76162	-6633	0	0	0	0	0	76162	0	0	-248	
34359	5165	5083	165	0	0	38	0	0	5083	0	0	-45	
34425	26019	25932	1127	0	0	950	0	-30	25902	0	0	-60	
34434	15584	15064	980	0	0	0	0	0	15064	0	0	-460	
34452	9377	9308	597	0	0	174	0	-3	9305	0	0	-351	
34537	239511	264166	-18480	0	0	6810	0	0	264166	613	0	22	
34555	18045	17512	814	0	0	0	0	-73	17439	0	0	-208	
34742	24345	24620	-432	0	500	0	0	0	24620	0	0	-343	
34836	2302	2254	113	0	0	0	0	0	2254	0	0	-65	
34863	1343	1449	-106	0	0	0	0	0	1449	0	0	0	
35057	7839	7582	198	0	263	117	0	-9	7573	0	0	-78	
35244	55289	53883	3226	0	0	1513	0	-5	53878	0	0	-302	
35301	12618871	11931848	1053412	0	785980	0	0	0	11931848	0	0	-1152369	
35570	722137	694171	10303	14007	6116	0	0	0	694171	0	0	-2460	
35646	10314	10163	310	0	0	153	0	0	10163	0	0	-6	
35842	8322	8335	223	0	0	205	0	0	8335	0	0	-31	
35936	3536	3398	138	0	0	0	0	0	3398	0	0	0	
36054	92975	87719	6344	0	1500	2595	0	0	87719	0	0	7	
36344	32842	33498	1601	0	0	472	0	0	33498	0	0	-1785	
36456	8809	8908	614	0	0	470	0	0	8908	0	0	-243	
36858	20476	19091	1315	0	0	0	0	0	19091	0	0	70	
36933	9381	9639	261	0	0	436	0	0	9639	0	0	-83	
37051	4849	4758	105	0	0	0	0	0	4758	0	0	-14	
37341	2489	2570	165	0	0	325	0	77	2647	0	0	2	
37350	1447	2246	-766	0	0	0	0	0	2246	0	0	-33	
37378	12160	11645	762	0	0	350	0	0	11645	0	0	103	
37435	64996	61803	7705	0	0	2500	0	0	61803	0	0	-2012	
37640	105262	110147	6613	0	0	10000	0	13	110160	0	0	-1511	
37659	3453	3410	351	0	0	310	0	0	3410	0	0	2	
37743	8195	8107	433	0	0	140	0	0	8107	0	0	-205	
37949	12225	15215	1953	0	0	2850	0	0	15215	0	0	-2093	
38526	38575	38771	921	0	-376	676	0	-301	38470	0	0	236	
38535	41886	43260	-218	0	0	532	0	0	43260	0	0	-624	
38740	15368	15393	564	0	0	532	0	0	15393	0	0	-57	
39327	71615	68889	3233	0	0	479	0	0	68889	0	0	-28	
39420	92257	95007	864	0	0	2000	0	-725	94282	0	0	-889	
39475	282843	323094	-36473	0	0	1800	0	-1424	321670	0	0	-554	
39756	15282	14593	1139	0	500	950	0	0	14593	0	0	0	
40033	7007	8659	436	0	0	60	0	0	8659	0	0	-2028	
40350	5897	5721	184	0	0	0	0	0	5721	0	0	-8	
40707	19812	20664	724	0	0	1481	0	0	20664	0	0	-95	
40855	5084	4847	351	0	0	71	0	0	4847	0	0	-43	
41245	3520	3419	139	0	0	36	0	0	3419	0	0	-2	
41553	13737	13508	804	0	0	300	0	0	13508	0	0	-275	
41629	12536	12264	798	0	0	389	0	0	12264	0	0	-137	
41647	66647	67391	4784	0	0	2787	0	0	67391	0	0	-2741	
41759	4164	4069	308	0	0	154	0	0	4069	0	0	-59	
41825	13816	36385	1634	0	0	24252	0	0	36385	0	0	49	
41937	5091	5114	269	0	0	142	0	0	5114	0	0	-150	
41955	2933	2987	88	0	0	130	0	0	2987	0	0	-12	
42037	7905	7887	155	0	0	130	0	0	7887	0	0	-7	
42055	5813	6407	-422	0	0	0	0	0	6407	0	0	-172	
42354	13635	13657	933	0	0	750	0	0	13657	0	0	-205	
42420	613150	643137	30971	0	0	38304	0	-984	642153	0	0	-21670	
42448	62706	59903	3460	0	0	112	0	0	59903	0	0	-545	
42457	5067	5232	135	0	0	300	0	0	5232	0	0	0	
43052	15907	15462	735	0	0	0	0	0	15462	0	0	-290	
43155	21793	21354	859	0	0	375	0	-18	21336	0	0	-27	
43173	1371034	1242351	17358	0	148300	8500	0	0	1242351	0	0	-28475	
43351	2186	2190	-4	0	0	0	0	0	2190	0	0	0	
43454	2882	2839	99	0	0	43	0	0	2839	0	0	-13	
43511	39633	38601	983	0	0	353	0	-73	38528	1509	0	-1034	
43744	8493	8056	602	0	0	154	0	0	8056	0	0	-11	
43856	4795	4763	101	0	0	20	0	0	4763	0	0	-49	
43959	10897	10153	1029	0	0	250	0	0	10153	0	0	-35	
44040	22766	22204	997	0	0	0	0	-52	22152	0	0	-383	
44134	203368	189469	15129	0	7658	9401	0	-38	189431	307	0	244	
44433	36105	37384	-448	0	0	0	0	0	37384	0	0	-831	
44602	1648990	1732405	45484	19638	2966	70000	0	0	1732405	4446	0	-85949	
44741	31878	31774	1310	0	0	1144	0	0	31774	0	0	-62	
44750	13066	13453	278	0	0	0	0	0	13453	0	0	-665	
44929	11980	11671	302	0	0	0	0	0	11671	0	0	7	
45038	8844	8879	703	0	0	300	0	0	8879	0	0	-438	
45047	17480	16303	835	0	0	0	0	0	16303	0	0	342	
45056	10449	10226	256	0	0	0	0	0	10226	0	0	-33	
45430	12894	12214	737	0	0	0	0	0	12214	0	0	-57	
45458	970	967	16	0	0	3	0	0	967	0	0	-10	
45551	46296	43299	4182	2100	0	3000	0	0	43299	0	0	-285	
45560	56191	55335	5107	0	1094	4731	0	0	55335	0	0	-614	
45775	11538	11584	11	0	0	0	0	-57	11527	0	0	0	
46053	16096	17704	839	0	0	750	0	-167	17537	0	0	-1530	
46941	17303	17215	543	0	0	300	0	0	17215	0	0	-155	
47153	1711	1683	25	0	0	0	0	0	1683	0	0	3	
47247	22966	23111	740	0	0	600	0	0	23111	0	0	-285	
47256	4987	4992	-5	0	0	0	0	0	4992	0	0	0	
47452	7839	7582	323	0	0	36	0	0	7582	0	0	-30	
47500	44726	44883	479	0	0	0	0	0	44883	0	0	-636	
48057	6631	6477	362	0	0	79	0	0	6477	0	0	-129	
48150	2484	2390	95	0	0	0	0	0	2390	0	0	-1	
48374	52484	49701	6530	0	0	3425	0	0	49701	0	0	-322	
48440	5873	5625	281	0	0	0	0	0	5625	0	0	-33	
48730	30085	28814	1642	0	0	0	0	0	28814	0	0	-371	
49054	25877	25860	1156	0	0	1132	0	0	25860	0	0	-7	
49148	10823	11309	599	0	-87	427	0	0	11309	0	0	-571	
49241	34847	33482	1735	0	0	346	0	0	33482	0	0	-24	
49344	12695	11526	560	0	887	282	0	0	11526	0	0	4	
49643	6020	5866	154	0	0	0	0	0	5866	0	0	0	
49652	10631	10580	414	0	0	300	0	0	10580	0	0	-63	
49821	96128	96185	3222	0	0	2052	0	-57	96128	0	0	-1170	
49858	10945	10572	453	0	0	28	0	0	10572	0	0	-52	
49951	6890	7120	621	0	0	790	0	0	7120	0	0	-61	
50144	8508	8214	294	0	0	0	0	0	8214	0	0	0	
50461	21473	20534	959	0	0	0	0	15	20549	0	0	-35	
50546	5286	5748	480	0	0	500	0	0	5748	0	0	-442	
50854	3744	3740	795	0	0	625	0	0	3740	0	0	-166	
50957	9949	10768	-1732	0	950	37	0	0	10768	0	0	0	
51253	24485	25088	433	0	0	0	0	-157	24931	0	0	-879	
51356	11962	12079	1247	0	0	1223	0	0	12079	0	0	-141	
51459	15350	15097	979	0	0	900	0	536	15633	0	0	-362	
51730	4153	4133	181	0	0	0	0	0	4133	0	0	-161	
51842	20773	20210	786	0	0	137	0	0	20210	0	0	-86	
52410	4254	4416	205	0	0	33	0	0	4416	0	0	-334	
52719	175000	175000	989	0	0	0	989	0	175000	0	0	0	
52951	7359	6912	664	0	0	0	0	44	6956	0	0	-261	
53015	8092	7985	142	0	0	35	0	0	7985	0	0	0	
53033	287279	618854	-3303	-324251	702	0	0	0	618854	0	0	-4723	
53051	7226	7680	472	0	0	926	0	0	7680	0	0	0	
53239	10920	10403	500	0	0	0	0	0	10403	0	0	17	
53453	5521	5521	195	0	0	38	0	0	5521	0	0	-157	
53752	7340	7322	150	0	0	0	0	0	7322	0	0	-132	
54049	6820	6567	492	0	0	198	0	0	6567	0	0	-41	
54058	22333	22052	1770	0	0	1000	0	0	22052	0	0	-489	
54357	2201	1765	146	0	450	160	0	0	1765	0	0	0	
54375	56543	56905	1540	0	2000	2000	0	0	56905	0	0	-1902	
54441	11291	11122	401	0	0	275	0	0	11122	0	0	43	
54656	19332	18926	1591	0	0	650	0	0	18926	0	0	-535	
55176	22031	22293	408	0	0	282	0	-300	21993	0	0	-88	
55336	36485	36960	1218	0	0	1022	0	0	36960	0	0	-671	
55635	7601	7434	192	0	0	0	0	0	7434	0	0	-25	
55653	9789	9465	435	0	0	50	0	0	9465	0	0	-61	
56230	8621	8800	802	0	0	891	0	0	8800	0	0	-90	
56258	17727	17791	1419	0	0	1335	0	0	17791	0	0	-148	
56351	73755	73021	4190	0	0	1872	0	0	73021	0	0	-1584	
56427	8545	8513	246	0	0	78	0	-11	8502	0	0	-125	
56548	22454	21511	1227	0	0	200	0	0	21511	0	0	-84	
56557	227154	224560	8073	0	0	5000	0	-16	224544	547	0	-1010	
56717	38811	37598	3269	0	0	1400	0	-358	37240	0	0	-298	
57040	9256	9135	267	0	0	60	0	0	9135	0	0	-86	
57228	17408	17165	238	0	0	154	0	0	17165	0	0	159	
57255	9781	9666	174	0	0	0	0	0	9666	0	0	-59	
57451	35709	23091	1702	11455	0	0	0	0	23091	0	0	-539	
57572	5618	5834	-96	0	0	0	0	0	5834	0	0	-120	
57956	9772	8773	1122	0	0	0	0	0	8773	5	0	-128	
58074	19358	19222	229	0	0	0	0	0	19222	0	0	-93	
58207	13739	14055	371	0	0	112	0	-254	13801	0	0	-321	
58225	17007	16699	979	0	0	516	0	0	16699	0	0	-155	
58243	351500	334688	18188	0	0	0	0	0	334688	0	0	-1376	
58355	776	768	6	0	0	0	0	0	768	0	0	2	
58551	10872	11074	1070	0	0	700	0	0	11074	0	0	-572	
58636	21502	21891	1256	0	0	185	0	-266	21625	0	0	-1194	
58757	4528	4492	228	0	0	0	0	0	4492	0	0	-192	
58971	327506	320130	23301	0	0	9900	0	0	320130	0	0	-6025	
59316	54689	54679	3577	0	-950	1368	0	-520	54159	75	0	-804	
59352	25297	25302	1959	0	0	775	0	0	25302	0	0	-1189	
59679	2440	2473	21	0	0	0	0	0	2473	0	0	-54	
59754	964	867	105	0	0	0	0	0	867	0	0	-8	
60143	5724869	5746387	180600	0	0	160000	12160	0	5746387	0	0	-29958	
60330	51250	52158	2237	0	0	1177	0	0	52158	124	0	-2092	
60433	5508	5994	-486	0	0	0	0	0	5994	0	0	0	
60545	13032	12985	700	0	0	289	0	0	12985	0	0	-364	
60554	4439	4715	360	0	0	500	0	0	4715	0	0	-136	
60648	19924	19307	844	0	0	215	0	0	19307	0	0	-12	
61122	111308	121632	7916	0	-1616	2450	0	0	121632	0	0	-14174	
61355	51663	51194	2381	0	0	1480	0	-429	50765	0	0	-3	
61476	11279	11772	75	0	0	0	0	0	11772	0	0	-568	
61533	52197	56891	-2059	-69	0	584	0	0	56891	23	0	-2005	
61757	21099	20111	1094	0	0	0	0	0	20111	0	0	-106	
61832	22054	21647	999	0	0	410	0	0	21647	0	0	-182	
61953	4901	4889	103	0	0	50	0	0	4889	0	0	-41	
62044	2477	2480	16	0	0	0	0	-10	2470	0	0	-9	
62147	6449	6545	435	0	0	285	0	0	6545	0	0	-246	
63050	12577	11990	784	0	0	0	0	0	11990	0	0	-197	
63069	1493917	1344798	71838	-1388	0	27321	0	117847	1462645	0	0	-11857	
63078	100533	94782	5572	0	183	0	0	0	94782	0	0	-4	
63201	10716	10651	597	0	0	430	0	-7	10644	0	0	-95	
63359	35406	41286	-5663	0	0	0	0	0	41286	0	0	-217	
63573	61644	60457	1387	0	0	0	0	0	60457	0	0	-200	
63733	31675	30022	1653	0	0	0	0	0	30022	0	0	0	
63742	23064	22146	623	0	1000	0	0	0	22146	0	0	-705	
63751	793	792	1	0	0	0	0	0	792	0	0	0	
64150	9661	8867	871	0	0	75	0	0	8867	0	0	-2	
64543	44276	44201	1267	0	0	500	0	0	44201	0	0	-692	
64552	8624	8812	114	0	0	0	0	0	8812	0	0	-302	
64619	132466	126542	9710	0	0	0	0	-726	125816	0	0	-3060	
64730	16459	17205	891	0	0	1171	0	0	17205	0	0	-466	
65205	112993	111236	2394	0	0	0	0	0	111236	0	0	-637	
65241	11905	11172	792	0	0	0	0	0	11172	0	0	-59	
65513	47920	46040	1851	0	0	0	0	0	46040	0	0	29	
65559	33435	32215	4223	0	0	2500	0	0	32215	0	0	-503	
65746	73288	77670	1311	0	-4093	1000	0	0	77670	0	0	-600	
65858	103589	101795	10851	0	0	0	0	0	101795	0	0	-9057	
66015	38363	40157	1081	0	0	0	0	0	40157	1000	0	-3875	
66154	10666	11255	472	0	0	200	0	0	11255	0	0	-861	
66172	41520	42148	670	0	0	300	0	0	42148	432	0	-1430	
66275	9207	9052	166	0	0	0	0	0	9052	0	0	-11	
66837	23663	22610	1458	0	500	625	0	0	22610	0	0	-280	
66846	73973	72729	3546	0	0	2200	0	0	72729	0	0	-102	
67142	22866	22820	468	0	0	224	0	0	22820	0	0	-198	
67151	40463	40403	1905	0	0	810	0	0	40403	0	0	-1035	
67209	89492	92126	2027	0	0	0	0	0	92126	0	0	-4661	
67254	1113	1103	-246	0	310	0	0	0	1103	0	0	-54	
67311	767734	737395	60154	0	0	24000	0	0	737395	2525	0	-8340	
68345	26122	26714	1299	0	0	548	0	0	26714	0	0	-1343	
68448	13394	13110	541	0	0	130	0	0	13110	0	0	-127	
68756	13997	13056	290	0	0	149	0	0	13056	940	0	-140	
68831	8857	11683	253	0	0	2410	0	0	11683	0	0	-669	
68840	11972	11285	763	0	0	0	0	0	11285	0	0	-76	
68859	32135	29554	3542	0	0	1200	0	0	29554	0	0	239	
68943	12856	13498	-464	0	0	177	0	0	13498	0	0	-1	
69333	89772	93956	8892	0	0	3170	0	0	93956	0	0	-9906	
69678	34585	34314	2051	0	0	1800	0	0	34314	0	0	20	
69847	2692	2665	87	0	0	52	0	0	2665	0	0	-8	
70049	30104	30308	1241	0	0	1440	0	0	30308	0	0	-5	
70058	6838	7671	385	0	0	245	0	0	7671	0	0	-973	
70218	9384	9472	66	0	0	0	0	0	9472	0	0	-154	
70254	2218	2245	152	0	0	150	0	0	2245	0	0	-29	
70414	27296	27081	1241	0	0	244	0	0	27081	0	0	-782	
70638	16584	17179	1574	0	0	1263	0	0	17179	0	0	-906	
70955	1968	1891	62	0	0	0	0	0	1891	0	0	15	
71318	39267	41352	1157	0	0	1027	0	79	41431	0	0	-2294	
71457	18835	18999	646	0	0	650	0	0	18999	0	0	-160	
