"IDRSSD"	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONC980	RCONC981	RCONC982	RCONC983	RCONC984	RCONC985	RCONF264	
1557	0	0	0	0	0	66	25156	38523	0	0	0	0	0	21552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	1515	0	0	0	3644	0	0	123	0	8369	0	0	0	0	0	0	0	0	0	0	2443	19109	0	0	0	0	0	1125	0	0	0	0	-258	31	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	413	0	0	0	413	0	0	0	191	16610	2443	20678	0	3322	1222	20678	25222	0	3082	3082	4765	0	0	0	0	0	0	0	0	0	
1632	0	0	0	0	0	3966	700116	722492	0	0	0	0	0	655948	0	0	0	27351	27351	0	0	0	27351	0	0	0	0	0	0	0	0	0	2392	10890	0	0	0	0	0	0	588	0	54643	1820	0	0	0	0	417	0	0	0	3602	96895	555451	0	0	0	0	0	31381	0	0	4418	27	-11796	2577	0	0	0	2577	0	0	0	0	0	0	0	0	0	2000	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27076	0	0	0	27076	0	0	0	2392	75553	99159	639391	0	15111	49580	639391	704082	0	0	0	61579	0	0	0	0	0	0	0	0	0	
1669	0	0	0	0	0	469	106920	242387	0	0	0	0	0	75369	0	0	0	0	0	0	0	0	0	0	0	1305	0	0	0	0	0	0	5921	7349	0	0	0	68024	0	13851	-59	0	45101	0	0	0	0	0	0	0	0	0	0	40577	34792	0	0	0	0	0	11773	1305	0	0	0	-565	0	0	0	0	0	103	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5921	139428	40577	59214	0	27886	20289	59214	107389	0	18954	18954	39583	0	0	0	0	0	0	0	0	0	
1829	0	0	0	0	0	927	245040	357482	0	0	0	0	0	260526	0	0	0	1	1	0	0	0	1	0	0	8976	0	0	0	0	0	0	5985	927	0	0	0	0	0	0	-1225	1109	74670	10966	2065	0	0	0	0	0	0	0	214	104261	156051	0	0	0	0	0	20835	8976	5	3481	336	3749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6173	0	0	0	6173	0	0	0	7099	79292	115563	172327	0	15858	57782	172327	245967	0	0	0	27912	0	0	0	0	0	0	0	0	0	
1856	0	0	0	0	0	0	81646	221295	0	0	0	0	0	10058	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	754	0	0	0	107851	2047	0	-2459	0	75805	0	24295	0	0	0	0	0	0	0	0	2011	8047	0	0	0	0	0	7647	98	0	0	0	-2550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198632	4058	39891	0	39726	2029	39891	81646	0	14222	14222	19300	0	0	0	0	0	0	0	0	0	
2040	0	0	0	0	0	1637	156823	206252	0	0	0	0	0	152745	0	0	0	352	352	0	0	0	352	0	0	0	0	0	0	0	0	0	963	1794	0	0	0	0	0	0	23	0	31261	9386	1000	0	0	0	508	0	0	0	1227	29975	121543	0	0	0	0	0	9726	0	0	1270	0	-3595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	963	35871	39869	131351	0	7174	19935	131351	158460	0	319	319	15360	0	0	0	0	0	0	0	0	0	
2161	0	0	0	0	0	0	55792	109081	0	0	0	0	0	58652	0	0	0	34	34	34	0	0	0	0	0	0	0	0	0	0	0	0	1200	5054	0	0	4	0	0	0	-180	620	36298	0	0	0	0	0	0	0	0	0	0	31433	27219	0	0	0	0	0	5308	0	5	1122	0	-747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1863	43374	31433	31400	0	8675	15717	31400	55792	0	900	900	11871	0	0	0	0	0	0	0	0	0	
2376	0	0	0	0	0	693	1026512	1390234	0	0	0	0	0	1001949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2188	5366	0	0	6055	156467	1429	0	1015	3134	155108	0	9783	0	0	0	0	0	0	0	0	237289	764661	0	0	0	0	0	87114	0	0	21547	0	-12518	137	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11377	338488	238718	840148	0	67698	119359	840148	1027205	0	0	0	190022	0	0	0	0	0	0	0	0	0	
2451	0	0	0	0	0	0	34924	38465	0	0	0	0	0	35521	406	3609	3609	70	70	0	0	0	70	0	0	750	0	0	0	0	0	0	139	638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	179	1490	10173	23679	0	0	0	0	0	3334	750	89	861	0	371	68	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	407	3512	10323	29060	0	702	5162	29060	34924	0	523	523	3548	0	0	0	0	0	0	0	0	0	
2554	0	0	0	0	0	0	5072	8555	0	0	0	0	0	4058	0	0	0	0	0	0	0	0	0	0	0	290	0	0	0	0	0	0	0	1388	0	0	0	0	0	0	-12	0	2399	50	0	0	0	0	0	0	0	0	0	243	3815	0	0	0	0	0	513	290	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4437	293	4038	0	887	147	4038	5072	0	650	650	774	0	0	0	0	0	0	0	0	0	
2732	0	0	0	0	0	0	406200	508283	0	0	0	0	0	427411	0	0	0	6111	6111	0	0	0	6111	0	0	1112	0	0	0	0	0	0	7525	10708	0	0	0	0	0	0	430	0	48036	0	550	0	0	0	0	0	0	0	700	105056	321655	0	0	0	0	0	11653	1112	174	0	0	-2365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7699	74944	105056	338683	0	14989	52528	338683	406200	0	15500	15500	67476	0	0	0	0	0	0	0	0	0	
2750	0	0	0	0	0	0	38169	50327	0	0	0	0	0	35212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	1927	0	0	0	0	0	0	-212	1958	8773	1042	499	0	0	0	0	0	0	0	1100	3177	30935	0	0	0	0	0	2691	0	14	518	21	-559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2239	12387	4240	33572	0	2477	2120	33572	38169	0	69	69	5300	0	0	0	0	0	0	0	0	0	
2938	0	0	0	0	0	2888	354185	414598	0	0	0	0	0	349602	0	0	0	10708	10708	0	0	0	10708	0	0	0	0	0	0	0	0	0	2854	7226	0	0	0	0	0	0	-175	0	46258	1875	0	0	0	0	0	0	0	0	2696	86850	260056	0	0	0	0	0	20866	0	0	2423	33	-7506	1266	0	0	0	1266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10533	0	0	0	10533	0	0	0	2854	58603	88758	300973	0	11721	44379	300973	357073	0	0	0	31334	0	0	0	0	0	0	0	0	0	
3252	0	0	0	0	0	73	73798	132149	0	0	0	0	0	61774	0	0	0	100	100	0	0	0	100	0	0	0	0	0	0	0	0	0	2487	3781	0	0	0	415	100	0	-1156	27316	32222	1491	509	0	0	0	0	0	0	0	440	590	60744	0	0	0	0	0	3986	0	134	592	11	-2152	157	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	526	0	0	0	526	0	0	0	29937	37450	2192	65285	0	7490	1096	65285	73871	0	0	0	14388	0	0	0	0	0	0	0	0	0	
3458	0	0	0	0	0	10	22281	30706	0	0	0	0	0	12706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5123	0	0	0	0	2120	50	398	8663	0	453	0	0	0	0	0	0	0	0	1828	10878	0	0	0	0	0	866	0	0	0	0	-239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398	9684	1828	19440	0	1937	914	19440	22291	0	1021	1021	2948	0	0	0	0	0	0	0	0	0	
3720	0	0	0	0	0	98	105903	181348	0	0	0	0	0	108837	0	0	0	293	293	0	0	0	293	0	0	0	0	0	0	0	0	0	5292	0	0	0	0	10124	1728	0	-757	166	47604	0	0	0	0	0	225	0	0	0	6304	26163	76370	0	0	0	0	0	8254	919	0	5928	1407	-1259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	584	0	0	0	584	0	0	0	5458	69960	29523	77247	0	13992	14762	77247	106001	0	0	0	23643	0	0	0	0	0	0	0	0	0	
3953	0	0	0	0	0	192	103066	114644	0	0	0	0	0	100154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	511	3737	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	10420	0	0	13486	9042	77626	0	0	0	0	0	7428	0	0	1036	0	-1483	643	0	0	0	643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	511	18259	9042	95085	0	3652	4521	95085	103258	0	0	0	9676	0	0	0	0	0	0	0	0	0	
4138	0	0	0	0	127	0	136663	199488	0	0	0	0	0	143301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2438	2841	0	0	0	0	0	0	-303	0	30888	0	1723	0	0	0	0	0	0	0	0	53845	89456	0	0	0	0	0	11229	0	18	948	1252	-1680	361	0	0	0	361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2456	42817	55097	100551	0	8563	27549	100551	136663	0	8140	8140	17618	0	0	0	0	0	0	0	0	0	
4156	0	0	0	0	0	0	129554	184646	0	0	0	0	0	111461	0	0	0	1517	1517	0	0	0	1517	0	0	1783	0	0	0	0	0	0	561	4679	0	0	0	0	0	0	594	0	34993	20781	0	0	0	0	0	651	0	0	1339	30031	80091	0	0	0	0	0	13825	1783	0	2044	0	978	0	0	0	0	0	133	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2784	0	0	0	2784	0	0	0	561	44870	50812	95174	0	8974	25406	95174	129554	0	1815	1815	14390	0	0	0	0	0	0	0	0	0	
4231	0	0	0	0	0	0	93422	120960	0	0	0	0	0	83881	0	0	0	1858	1858	0	0	0	1858	0	0	0	0	0	0	0	0	0	0	3080	0	0	0	0	0	0	-1163	0	21898	11619	0	0	0	0	0	0	0	0	0	12523	71358	0	0	0	0	0	3127	0	0	0	0	-1950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25040	24142	76343	0	5008	12071	76343	93422	0	62	62	14739	0	0	0	0	0	0	0	0	0	
4437	0	0	0	0	0	0	176272	226942	0	0	0	0	0	172765	0	0	0	2536	2536	0	0	0	2536	0	0	0	0	0	0	0	0	0	2179	3528	0	0	0	1839	545	0	-311	0	32071	8858	2006	0	0	0	0	0	0	0	0	43804	128961	0	0	0	0	0	8148	0	141	1018	123	-2409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1533	0	0	0	1533	0	0	0	2320	38525	53330	141902	0	7705	26665	141902	176272	0	69	69	23058	0	0	0	0	0	0	0	0	0	
