"IDRSSD"	RCFD0010	RCFD0022	RCFD0073	RCFD0074	RCFD0083	RCFD0085	RCFD0090	RCON0010	RCON0020	RCON0070	RCON0073	RCON0074	RCON0080	RCON0082	RCON0083	RCON0085	RCON0090	
	CASH AND DUE FROM DEPOSITORIES	CASH & CASH ITEMS IN PROCESS OF COLL	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	CASH AND DUE FROM DEPOSITORIES	CASH ITEMS IN PROCESS OF COLLECTION	BALANCES WITH BKS IN FGN COUNTRIES	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	CURR&COIN (U.S. & FGN) VAULT CASH	BALS DUE FROM DEPOSITORY INSTS IN US	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	
37								1597										
242								1784										
279								2508										
354								526										
457								981										
505								5903	13	0	0	0	1200	4120	0	4120	570	
1155								7565										
1351								2139										
1454								58939	20052	0	0	0	5852	25980	0	25980	7055	
1557								1706										
1632								13282	10031	0	0	0	2390	861	0	861	0	
1669								13270										
1829								6912	5	0	0	0	1671	922	0	922	4314	
1856								754										
2040								2757										
2161								6254										
2376								7554	0	0	0	0	1963	5366	0	5366	225	
2451								777										
2554								1388										
2732								18233	7211	0	0	0	3815	3497	0	3497	3710	
2750								2194										
2938								10080	7229	0	0	0	2851	0	0	0	0	
3252								6268										
3458								5123										
3720								5292										
3953								4248										
4138								5279										
4156								5240										
4231								3080										
4437								5707										
4839								8017										
5005								4878	0	0	0	0	1276	3571	0	3571	31	
5069								2111	0	63	0	63	184	1760	0	1760	104	
5135								8458	0	0	0	0	2495	5745	5745	0	218	
5210								21457	13182	0	0	0	6359	1674	0	1674	242	
5331								9249	1124	0	0	0	1439	6384	0	6384	302	
5461								15066	8766	0	0	0	5948	205	0	205	147	
5751								1732										
6039								10063										
6141								3035										
6329								13296	197	0	0	0	5788	7263	0	7263	48	
6972								24773	17847	0	0	0	6777	21	0	21	128	
7009								15376	0	2000	2000	0	15	13336	0	13336	25	
7045								5558										
7157								946										
7456								1094										
7634								1295										
8033								3949										
8462								8057										
8631								2211										
9357								19965	17449	0	0	0	635	1618	0	1618	263	
9553								8349										
9807								64541	19843	0	0	0	5987	37424	0	37424	1287	
9955								9485										
10157								3182										
10250								11741	6315	0	0	0	1258	4168	4168	0	0	
10849								12601	452	0	0	0	1368	7716	0	7716	3065	
10858								15115	6307	0	0	0	1955	5957	0	5957	896	
11145								5698										
11640								21791										
11837								2780										
12030								8070	14	0	0	0	2659	5059	0	5059	338	
12058								5610										
12142								7790										
12245								2459										
12311	1352065	904733	0	885	0	444893	1554	1352065	615901	885			288832	444893			1554	
12647								2906										
12656								592	0	0	0	0	181	400	0	400	11	
12937								11144										
12946								12644	6262	0	0	0	4076	2205	0	2205	101	
12955								3279										
13037								4853										
13103								20844	0	0	0	0	2421	16751	0	16751	1672	
13251								3619										
13457								409										
14052								3837										
14155								3816										
14258								24593	10246	0	0	0	4798	498	0	498	9051	
14454								3583										
14650								4481										
14753								1691										
14865								5540										
14977								15733										
15536								87282	30472	694	0	694	15318	17746	0	17746	23052	
16337								11165	0	0	0	0	4809	6356	0	6356	0	
16458								5976										
16551								5148										
16748								1898										
16944								2438										
16953								2283										
17110								11360										
17147								49741	0	0	0	0	14861	32068	0	32068	2812	
17259								1401										
17464								63914	45163	0	0	0	12031	4021	0	4021	2699	
17839								4032										
17950								4631										
18050								9622										
18135								9895										
18377								6281										
18827								21256	0	0	0	0	1552	12017	0	12017	7687	
18836								3692										
18854								5029										
18957								1811										
19356								4271										
19730								78785	33230	0	0	0	40051	4346	0	4346	1158	
19936								12341										
19972								8064										
20053								6599										
20147								2224										
20259								3852										
20370								7928										
20512								2118										
20633								11698										
20839								6209										
20857								8202										
20866								5189										
21256								1760										
21359								610										
21630								3277										
21658								2456										
22048								5263										
22235								10214	8	0	0	0	2447	7759	0	7759	0	
22356								8816										
22459								3201										
22543								2610										
22552								1257										
22730								7092										
22936								8567										
22954								4099										
23036								13716	5944	0	0	0	2991	4781	0	4781	0	
23045								1721										
23241								96858	18858	0	0	0	31000	44951	0	44951	2049	
23456								1768										
23504								30055	20266	0	0	0	7580	1053	0	1053	1156	
23540								3365										
23643								8684										
23755								4965										
23812								25470	0	0	0	0	3516	21490	0	21490	464	
24006								29522	9318	0	0	0	2671	12190	0	12190	5343	
24453								36557										
24659								1590										
24668								24196										
24855								3444										
24949								19658	0	0	0	0	5132	14445	0	14445	81	
25357								7850										
25647								3315										
26149								1030										
26242								9775	0	0	0	0	2585	6876	0	6876	314	
26457								370										
26765								5853										
26859								19325	0	0	0	0	3745	15022	0	15022	558	
26916								8833	4	0	0	0	2624	6141	0	6141	64	
27548								12923	12	0	0	0	2986	9854	0	9854	71	
27614								8364										
27847								17909	0	0	0	0	3406	13890	0	13890	613	
28152								5754										
28255								28287										
28349								3373										
28406								6524	11	0	0	0	1833	4035	0	4035	645	
28572								1931										
28732								1310										
29104								16157	13469	0	0	0	2101	340	0	340	247	
29252								3378										
29636								35552	127	0	0	0	7505	27920	0	27920	0	
29850								4573										
29944								3046										
29953								2129										
30052								1726										
30155								2692										
30258								11956	8127	0	0	0	2533	1252	0	1252	44	
30418								2898	0	0	0	0	0	2894	0	2894	4	
30502								17788	10905	126	0	126	5726	814	0	814	217	
30650								6902										
30810	6053706	325621	59769	126749	0	5541067	500	5867188	325088	0			533	5541067			500	
30856								8705										
31134								8316										
31255								8821	5956	0	0	0	1189	1520	0	1520	156	
31657								3863										
31826								9397										
31835								4675										
32234								4516										
32766								16792										
33147								8889	2691	0	0	0	1816	210	0	210	4172	
33259								14471	65	0	0	0	1956	121	0	121	12329	
33268								3860	1417	0	0	0	1166	530	0	530	747	
33549								2376										
33727								17076	7805	38	0	38	4823	4410	0	4410	0	
33754								2277										
33839								6413	0	0	0	0	251	6162	6162	0	0	
33857								3150										
34153								33921	18357	0	0	0	9076	656	0	656	5832	
34359								493										
34425								5505	37	0	0	0	1253	4176	0	4176	39	
34434								7577										
34452								1979										
34537								45495	3	0	0	0	8584	36890	0	36890	18	
34555								12587										
34742								6902	2	0	0	0	1417	4745	0	4745	738	
34836								974										
34863								1016										
35057								3880										
35244								15819	0	0	0	0	3091	12459	0	12459	269	
35301	25194090	185335	7352389	16978417	0	240728	437221	858295	180210	0			136	240728			437221	
35570								21493	0	0	0	0	8656	12837	0	12837	0	
35646								6920										
35842								2466										
35936								1229										
36054								20751	4883	0	0	0	2850	12980	0	12980	38	
36344								13344	29	0	0	0	2906	7488	0	7488	2921	
36456								5600										
36858								8513										
36933								3507										
37051								1009										
37341								720										
37350								2247										
37378								6600										
37435								32092	13	0	0	0	7471	11456	0	11456	13152	
37640								45766	757	0	0	0	7410	37125	0	37125	474	
37659								1819										
37743								1708										
37949								3793										
38526								6504	3383	0	0	0	1664	190	0	190	1267	
38535								11031	1959	0	0	0	0	4778	0	4778	4294	
38740								4774										
39327								21184	7100	0	0	0	6233	6941	0	6941	910	
39420								28755	14146	0	0	0	11374	1397	0	1397	1838	
39475								58500	26511	0	0	0	15206	8230	0	8230	8553	
39756								7907										
40033								3644										
40350								1633										
40707								25989										
40855								1438										
41245								1269										
41553								2457										
41629								14792										
41647								18349	12283	0	0	0	4303	1596	0	1596	167	
41759								2636										
41825								9098										
41937								2043										
41955								942										
42037								2180										
42055								3052										
42354								3164										
42420								102204	68346	0	0	0	32127	768	0	768	963	
42448								10943	691	0	0	0	3068	6767	0	6767	417	
42457								834										
43052								5315										
43155								7822										
43173	410448	25889	5099	270505	690	21967	86298	141054	232	6394			25551	22579			86298	
43351								455										
43454								696										
43511								17313	8977	0	0	0	6246	1986	0	1986	104	
43744								3396										
43856								1699										
43959								2601										
44040								4721										
44134	49898	41847	0	0	0	8007	44	49898	38037	0			3810	8007			44	
44433								39274	0	0	0	0	1591	35838	0	35838	1845	
44602								310650	174184	80500	80500	0	51424	2843	78	2765	1699	
44741								7202	0	0	0	0	2881	4321	0	4321	0	
44750								3376										
44929								3060										
45038								1561										
45047								9293										
45056								3136										
45430								1809										
45458								472										
45551								17651	1	0	0	0	3363	14260	0	14260	27	
45560								21893	15754	0	0	0	2709	3082	0	3082	348	
45775								8369										
46053								11342										
46941								2356										
47153								1978										
47247								11491										
47256								644										
47452								1221										
47500								6285	2251	0	0	0	666	2973	69	2904	395	
48057								3363										
48150								1360										
48374								27671	8568	0	0	0	4355	14711	0	14711	37	
48440								2103										
48730								5474	0	0	0	0	2229	2441	0	2441	804	
49054								2138										
49148								1948										
49241								25727										
49344								6701										
49643								818										
49652								3767										
49821								23812	0	0	0	0	4190	18271	0	18271	1351	
49858								8400										
49951								2566										
50144								2126										
50461								2233										
50546								1356										
50854								5417										
50957								1989										
51253								3757	198	0	0	0	1310	2249	0	2249	0	
51356								3001										
51459								6105										
51730								2351										
51842								4687										
52410								1657										
52719								1805646	0	333	0	333	0	1804767	0	1804767	546	
52951								2798										
53015								1545										
53033								54004	30232	711	0	711	4395	4247	0	4247	14419	
53051								6782										
53239								3886										
53453								1400										
53752								2845										
54049								4338										
54058								3284										
54357								1072										
54375								19824	0	0	0	0	3443	16138	0	16138	243	
54441								3717										
54656								6163										
55176								26531										
55336								13813	4612	0	0	0	5051	0	0	0	4150	
55635								2244										
55653								2437										
56230								3182										
56258								9302										
56351								34134	11770	0	0	0	8018	13913	0	13913	433	
56427								1238										
56548								3822										
56557	60246	54739	0	0	1	3741	1765	60246	51259	0			3480	3742			1765	
56717								10608	7326	0	0	0	1429	1473	0	1473	380	
57040								3366										
57228								5236										
57255								11875										
57451								9836	0	0	0	0	1630	6543	0	6543	1663	
57572								1599										
57956								12069										
58074								5227										
58207								11154										
58225								5216										
58243	113816	104663	0	887	0	3862	4404	113816	88075	887			16588	3862			4404	
58355								510										
58551								2091										
58636								29530										
58757								1273										
58971								87357	66695	136	0	136	14514	5973	0	5973	39	
59316								9715	6236	0	0	0	3122	199	0	199	158	
59352								25994										
59679								3488										
59754								596										
60143	1772105	1646617	0	71805	0	6803	46880	1741835	1410332	41535			236285	6803			46880	
60330								21073	13970	0	0	0	4801	2038	0	2038	264	
60433								601										
60545								7411										
60554								2339										
60648								7470										
61122								23769	11679	0	0	0	7314	3928	0	3928	848	
61355								11415	7870	0	0	0	2380	1065	0	1065	100	
61476								13002										
61533								13830	226	0	0	0	1454	6237	0	6237	5913	
61757								12138										
61832								5141										
61953								3075										
62044								1843										
62147								3506										
63050								2699										
63069	606045	511665	0	51999	100	39544	2737	606045	469087	51999			42578	39644			2737	
63078								23166	47	0	0	0	3401	19327	0	19327	391	
63201								3695										
63359								13517										
63573								8868	5955	0	0	0	556	765	0	765	1592	
63733								9180	762	0	0	0	2820	5598	0	5598	0	
63742								7040										
63751								294										
64150								3628										
64543								13542	1	0	0	0	3894	9647	0	9647	0	
64552								1180										
64619	50797	37736	0	0	0	6830	6231	50797	33292	0			4444	6830			6231	
64730								3163										
65205								5532	1219	0	0	0	1216	1780	0	1780	1317	
65241								2597										
65513	29674	490	8866	3229	0	11621	5468	29674	0	12095			490	11621			5468	
65559								7783	4204	0	0	0	2257	1150	0	1150	172	
65746								17117	25	0	0	0	4393	12699	0	12699	0	
65858								44028	30227	0	0	0	11286	784	0	784	1731	
66015	27107	100	0	7717	0	13739	5551	27107	0	7717			100	13739			5551	
66154								2877										
66172								6387	3767	0	0	0	1884	75	0	75	661	
66275								2682										
66837								7778	0	0	0	0	1972	5806	0	5806	0	
66846								25113	13279	0	0	0	5047	64	0	64	6723	
67142								3108										
67151								27009	1898	0	0	0	1640	19289	0	19289	4182	
