"IDRSSD"	RCON1039	RCON1041	RCON1042	RCON1043	RCON1044	RCON1209	RCON1280	RCON1281	RCON1282	RCON1374	RCON1752	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCONA510	RCONB989	RCONB995	
22235											1638					23000	0	0	20000	
22356											828					4538	10	0	12722	
22459											702					5573	0	0	1887	
22543											170					0	0	0	0	
22552											365					2500	0	0	0	
22730											501					6089	0	0	3309	
22936											1437					19483	0	0	0	
22954											735					11465	74	0	0	
23036											0					0	0	0	6943	
23045											212					0	0	0	0	
23241											29181					316537	2694	0	200913	
23456											359					1831	0	0	0	
23504											1658					0	0	0	15000	
23540											625					0	0	260	611	
23643											121					306	0	0	0	
23755											571					2000	0	0	0	
23812											8834					153102	10	0	0	
24006											1099					0	7	0	0	
24453											3564					71668	0	0	0	
24659											0					0	0	0	0	
24668											1105					22000	0	0	5692	
24855											29					0	0	0	0	
24949											2596					22600	0	0	2209	
25357											4007					55500	0	0	0	
25647											0					0	0	0	0	
26149											0					0	0	0	664	
26242											1959					16000	0	0	6387	
26457											0					0	0	0	0	
26765											2522					38125	0	0	0	
26859											2584					12642	0	0	0	
26916											5109					96622	0	0	10349	
27548											4114					63152	0	13462	10103	
27614											1467					3000	0	0	0	
27847											1428					26047	0	0	0	
28152											344					2651	0	0	0	
28255											130					0	0	0	0	
28349											541					0	0	0	433	
28406											4607					0	42970	0	0	
28572											1107					13324	0	0	0	
28732											492					2000	0	0	0	
29104											10325					171271	4694	1190	103159	
29252											1360					3000	0	0	0	
29636											4891					95322	0	0	35779	
29850											0					100	0	0	0	
29944											1990					43409	0	0	0	
29953											1150					17738	0	0	0	
30052											111					2483	0	0	0	
30155											1340					22480	1720	0	0	
30258											4308					70995	514	0	1669	
30418											0					9619	0	0	278156	
30502											5112					86350	11280	0	54106	
30650											812					8482	0	0	0	
30810	645	0	60431	15904	0	0	77408	585000	0	740204	46057	219032	30281962	0	26815744	266291	816	0	0	
30856											1091					11146	0	0	5755	
31134											637					10000	0	0	0	
31255											1517					23597	0	0	729	
31657											0					0	0	0	0	
31826											757					1000	100	0	0	
31835											559					11500	0	0	0	
32234											82					0	0	0	17239	
32766											24					0	0	0	0	
33147											1579					30000	0	0	0	
33259											2685					41200	0	0	1825	
33268											0					0	0	0	0	
33549											10					0	0	0	0	
33727											1140					111	0	0	0	
33754											0					0	0	0	0	
33839											132					0	0	0	534	
33857											691					13498	0	0	0	
34153											6525					61990	2807	0	0	
34359											322					248	0	0	0	
34425											2254					30000	0	0	7936	
34434											469					0	0	0	0	
34452											57					0	57	0	0	
34537											12814					65083	3336	0	89303	
34555											1755					4000	0	0	0	
34742											697					11220	0	0	0	
34836											0					0	0	0	0	
34863											0					0	0	0	0	
35057											1425					11701	0	0	0	
35244											4485					57500	0	0	6016	
35301	4081571	3663198	6460262	8684046	0	0	17878262	24666389	3643313	69153265	169533	0	96663076	41027381	43008253	2655076	76224	5260529	10408027	
35570											60935					602741	5276	0	1000000	
35646											111					0	603	0	0	
35842											384					2000	0	0	0	
35936											0					0	0	0	0	
36054											6264					39045	0	0	0	
36344											2422					23000	3002	0	19139	
36456											206					105	303	0	0	
36858											905					0	0	0	10659	
36933											438					3615	500	0	0	
37051											280					2000	0	0	0	
37341											19					0	0	0	0	
37350											514					113	0	0	0	
37378											264					5055	5143	0	0	
37435											1153					0	0	0	11255	
37640											10621					89257	0	0	31306	
37659											0					0	0	0	0	
37743											276					0	0	0	0	
37949											962					5898	0	0	5871	
38526											659					8737	0	0	0	
38535											1403					24000	375	0	8666	
38740											2032					27984	0	0	0	
39327											0					86	0	0	4234	
39420											5049					58857	0	0	30781	
39475											9985					190826	3	0	395	
39756											2703					23594	0	0	0	
40033											430					0	2	0	0	
40350											252					2254	0	0	0	
40707											1136					7636	0	0	0	
40855											507					5000	0	0	0	
41245											45					0	0	0	343	
41553											99					0	0	0	0	
41629											1134					17000	0	0	0	
41647											6591					95459	0	0	37486	
41759											66					0	0	0	0	
41825											0					0	0	0	0	
41937											270					113	0	0	0	
41955											230					1387	0	0	0	
42037											59					0	0	0	0	
42055											404					0	0	0	0	
42354											236					0	0	0	0	
42420											48682					975863	20030	0	150576	
42448											2785					51339	502	0	0	
42457											2					0	0	0	0	
43052											1432					12265	696	0	4102	
43155											1193					11000	0	0	0	
43173	0	681893	471428	939657	0	194625	522920	26627	0	2837150	153052	0	11500592	55969	10073589	1463680	0	150000	700000	
43351											0					0	0	0	0	
43454											25					0	0	0	0	
43511											3521					65917	0	0	0	
43744											661					11500	0	0	0	
43856											383					0	1229	0	0	
43959											52					0	1365	0	0	
44040											1702					250	250	0	0	
44134	0	61317	17240	94950	0	11345	0	0	0	184852	0	0	1950610	170060	1577182	90089	0	0	3127	
44433											4102					56050	2441	0	5818	
44602											52086					0	0	0	0	
44741											825					6500	347	0	10208	
44750											844					0	381	0	0	
44929											448					3879	0	0	1416	
45038											229					4500	0	0	1332	
45047											761					1417	0	0	0	
45056											105					100	0	0	0	
45430											631					11156	0	0	0	
45458											34					0	0	0	0	
45551											3359					12104	0	0	4578	
45560											4343					72849	0	0	0	
45775											514					0	0	0	0	
46053											1542					2639	0	0	680	
46941											502					94	0	0	0	
47153											2					0	0	0	0	
47247											1069					21100	0	0	0	
47256											215					0	0	0	0	
47452											36					0	0	0	0	
47500											1778					17500	5817	0	0	
48057											294					0	0	0	0	
48150											116					629	0	0	0	
48374											4852					81220	4171	0	1371	
48440											260					3000	0	0	0	
48730											1390					26000	100	0	0	
49054											643					6500	0	0	0	
49148											403					0	0	0	0	
49241											1988					11160	0	0	0	
49344											2374					42132	0	0	0	
49643											451					0	0	0	0	
49652											449					3675	0	0	0	
49821											3786					78854	1145	0	0	
49858											238					116	0	0	0	
49951											0					0	0	0	0	
50144											0					0	0	0	0	
50461											0					0	0	0	0	
50546											378					5000	0	0	0	
50854											0					0	0	0	0	
50957											1445					18978	0	0	2553	
51253											536					15504	0	0	0	
51356											0					0	0	0	0	
51459											424					3299	0	0	0	
51730											195					0	475	0	0	
51842											1298					25462	190	0	0	
52410											372					3538	0	0	0	
52719											3834					255111	0	1056452	0	
52951											255					0	0	0	0	
53015											9					0	0	0	0	
53033											9166					0	0	0	500942	
53051											5					0	0	0	0	
53239											0					0	0	0	0	
53453											164					0	0	0	0	
53752											47					0	0	0	0	
54049											521					4140	0	0	0	
54058											947					8286	0	0	0	
54357											0					0	0	0	0	
54375											6597					106829	250	0	52179	
54441											136					1500	0	0	1289	
54656											529					7900	0	0	0	
55176											2340					26000	0	0	0	
55336											1536					10000	0	0	0	
55635											379					1790	0	0	0	
55653											599					2000	0	0	14135	
56230											164					0	0	0	0	
56258											315					1355	0	0	0	
56351											1924					2855	0	0	0	
56427											285					0	0	0	0	
56548											959					11000	0	0	0	
56557	0	0	3443	376412	0	1	8734	13235	25	402227	16849	0	2486316	100771	2158391	297357	377	0	131717	
56717											1278					20202	0	0	19454	
57040											9					0	4	0	0	
57228											536					4000	750	0	2252	
57255											30					0	0	0	0	
57451											1034					14000	0	0	29709	
57572											1110					15679	106	0	0	
57956											124					0	113	0	3189	
58074											2761					34000	7	0	0	
58207											562					8612	8702	0	149	
58225											569					4500	0	0	915	
58243	0	40668	55954	344047	0	154513	2	31500	50	626759	20766	0	5091300	295489	4444311	353833	25	0	284809	
58355											0					0	0	0	0	
58551											0					0	0	0	0	
58636											769					10640	5604	0	0	
58757											13					76	0	0	0	
58971											15240					372191	0	0	359731	
59316											2702					36121	51	0	18389	
59352											118					0	0	0	0	
59679											194					0	1605	0	0	
59754											237					0	0	0	0	
60143	109409	0	2487	6402664	0	1655463	44	1387	0	8236125	591319	81302	64545114	0	58882007	12614364	64671	0	97235	
60330											4332					58157	0	0	0	
60433											180					0	97	0	0	
60545											120					155	0	0	0	
60554											257					1426	0	0	0	
60648											1003					84	506	0	0	
61122											14091					253498	0	0	29403	
61355											3496					36000	0	0	9420	
61476											1256					8288	6000	0	0	
61533											2722					35068	1023	0	12583	
61757											41					0	0	0	9481	
61832											1515					18500	0	0	0	
61953											202					0	0	0	0	
62044											390					96	0	0	0	
62147											770					4000	1000	0	0	
63050											0					0	0	0	0	
63069	55753	29927	378678	681076	0	564498	416482	82424	0	2232481	61652	0	15970869	0	14422843	965000	23643	0	206278	
63078											2880					64000	0	0	0	
63201											19					0	0	0	0	
63359											0					0	0	0	0	
63573											2797					28000	100	0	0	
63733											1055					5754	39	0	0	
63742											318					4900	0	0	0	
63751											63					213	0	0	0	
64150											209					2208	2852	0	0	
64543											2607					49865	1000	0	0	
64552											364					0	0	0	0	
64619	0	274864	23081	374219	0	71592	0	18034	250	762040	13505	0	2135534	577	2002490	257713	0	0	137590	
64730											1197					10000	0	0	0	
65205											2497					0	40	0	0	
65241											922					17000	0	0	0	
65513	0	9983	1040	1	0	0	0	72300	17835	101159	375	0	215338	0	167418	0	0	0	0	
65559											457					1504	0	0	0	
65746											9380					88602	0	0	9689	
65858											7137					89974	0	0	0	
66015	0	36100	0	16045	0	47591	29980	24668	0	154384	5031	104481	487477	0	553596	55822	0	0	28900	
66154											915					10038	0	0	0	
66172											10094					156902	19906	0	0	
66275											341					0	0	0	0	
66837											3293					25000	0	0	0	
66846											6142					99600	0	0	0	
67142											464					6121	0	0	0	
67151											2403					22831	0	0	0	
67209											6346					110862	30323	0	1644	
67254											0					0	0	0	0	
67311											126345					781512	0	0	991925	
68345											1263					12000	0	0	0	
68448											0					0	108	0	0	
68756											1128					0	0	0	0	
68831											190					1963	0	0	0	
68840											814					8709	0	0	1411	
68859											1074					950	0	0	6573	
68943											713					5000	0	0	0	
69333											10386					166979	0	0	4860	
69678											1880					4200	9	0	9405	
69847											0					0	0	0	0	
70049											526					364	0	0	0	
70058											952					5706	0	0	0	
70218											439					7000	0	0	0	
70254											284					3945	0	0	0	
70414											1752					7836	2219	0	1100	
70638											564					11140	0	0	0	
70955											0					0	0	0	0	
71318											4112					60668	0	0	17366	
71457											1148					10817	0	0	0	
71859											0					0	0	0	0	
72258											0					0	0	0	0	
72351											38					0	0	0	0	
72454											235					3000	0	0	0	
72678											3471					24200	290	0	0	
73031											1310					15000	0	0	0	
73116											2163					22850	0	0	0	
73152											312					2000	0	0	0	
73554											867					16180	0	0	0	
73956											147					0	0	0	0	
74056											348					2316	0	0	1497	
74140											6966					92181	0	0	22988	
74159											131					1846	0	0	0	
74403											3806					48202	2878	0	32223	
74449											25					0	0	0	0	
74458											650					5000	0	0	0	
75053											9827					96050	0	0	0	
75259											0					0	385	0	0	
75446											2083					35000	0	0	917	
75455											0					0	0	0	0	
75558											387					0	0	0	0	
75633	177120	5241868	1325997	1263075	2801	140636	145	295521	1243	8457172	212538	0	41414440	577344	36749387	5971867	8766	210187	1754410	
75651											321					500	0	0	0	
76050											295					2555	0	0	0	
76135											753					0	0	0	0	
76153											381					1837	0	0	0	
76443											1355					6228	0	0	500	
76854											2311					45500	0	0	0	
77150											96					975	0	0	268	
77253											428					0	0	0	0	
77347											3090					48994	0	0	24692	
77422											383					26000	1000	0	0	
77758											1135					1027	0	0	12036	
77851											7851					92172	5	0	35033	
78036											2413					0	0	0	0	
78157											100					0	0	0	0	
78241											147					0	200	0	0	
78559											117					2000	0	0	0	
78643											371					1000	0	0	0	
78858											6516					109200	0	0	0	
79042											183					1214	0	0	21306	
79127											160					1114	0	0	0	
79145											2110					24653	0	0	0	
79257											51					0	0	0	0	
79855											2686					48966	0	0	970	
80020											110					1000	0	0	0	
80150											354					133	0	0	10000	
80431											668					1131	0	0	0	
80552											6					0	0	0	0	
80936											536					6000	0	0	2263	
81429											687					8000	0	0	0	
82033											820					10000	0	0	0	
82257											188					95	0	0	0	
82350											292					697	0	0	0	
82659											264					1449	0	0	0	
83151											1102					15150	0	0	890	
83236											0					0	0	0	0	
83311											2699					0	0	0	0	
83357											0					0	0	0	0	
83375											3943					77100	2455	0	0	
83638	8978	226199	38644	968293	0	232676	13998	277983	0	1847744	18054	0	6035838	0	5563062	53574	80973	2018	798904	
83834											404					2293	0	0	3929	
83852											0					0	0	0	0	
83955											297					2275	0	0	0	
84046											523					11720	0	0	0	
84055											245					0	0	0	0	
84251											0					0	0	0	0	
84345											443					3597	532	0	0	
84541											2879					53643	0	0	1427	
84804											0					0	0	0	0	
85043											47					29	0	0	0	
85052											87					0	762	0	0	
85258											317					4000	0	0	0	
85454											0					0	0	0	0	
85856											99					0	0	0	0	
85931											813					7101	0	0	0	
86349											660					4282	0	0	0	
86358											0					0	0	0	0	
86527											8869					181273	10815	0	25407	
86554											279					1000	325	0	0	
87047											487					5000	0	0	0	
87159											109					0	0	0	0	
87234											1490					0	5046	0	16451	
87476											3695					66700	335	0	0	
87533											1658					23189	0	0	1524	
88240											223					500	0	0	3347	
88259											322					3814	0	0	0	
88352											0					0	0	0	0	
88455											1746					20358	0	0	10335	
88530											778					8553	0	0	0	
88950											125					0	0	0	100	
89032											481					0	0	0	0	
89135											240					0	0	0	0	
89162											0					0	0	0	0	
89452											655					10333	0	0	0	
89751											2516					43037	1030	0	0	
89854											786					7425	0	0	0	
89957											116					0	0	0	0	
90047											0					0	0	0	0	
90328											1405					15000	1730	0	10000	
90337											1272					9612	0	0	0	
90467											0					0	0	0	0	
90645											2					0	0	0	119	
90739											185					0	0	700	0	
91147											186					119	2	0	0	
91156											722					7300	0	0	19422	
91259											792					7500	0	0	0	
91615											349					3860	0	0	15	
91651											322					125	0	0	0	
91754											1302					5120	0	0	0	
91950											0					0	0	0	0	
91969											4583					55971	2500	0	0	
92050											151					0	1	0	0	
92144											80					14	0	0	0	
92630											6176					50000	0	0	0	
92706											2130					31290	186	0	1984	
92854											51					0	0	0	0	
92902											49					0	0	0	0	
93244											469					2000	0	0	1900	
93413											1616					28235	0	0	0	
93543											2056					30000	0	0	0	
93619											75					0	0	0	0	
93721											11121					9721	0	0	314800	
93758											344					0	1008	0	0	
94139											600					0	72	0	15224	
94456											120					0	66	0	0	
94522											836					0	537	0	0	
94755											60					0	0	0	0	
94858											466					5000	0	0	0	
95051											583					7900	0	0	0	
95659											406					5500	0	0	0	
96553											127					27	0	0	0	
97055											1565					25271	100	0	0	
97279											279					71	0	0	0	
97457											266					2750	0	0	0	
97804											6852					114002	213	0	2008	
97943											1528					27632	0	0	0	
98351											0					0	0	0	0	
98454											750					8620	0	0	0	
98463											1005					8726	0	0	21009	
98548											672					0	0	0	1441	
98641											1768					29985	0	0	1464	
98717											854					9313	0	0	0	
99004											180					1300	0	0	0	
99059											1187					25997	0	0	0	
99143											574					3312	0	0	0	
99255											89					0	0	0	0	
99442											1389					29800	0	0	0	
99536											515					100	0	0	2884	
99853											61					0	2937	0	0	
99974											358					6000	0	0	0	
100236											364					0	0	0	0	
100357											768					0	0	0	0	
100553											307					2837	0	0	0	
100562											9010					158798	0	0	50000	
100843											5290					89184	0	0	2295	
101019	113750	104874	138698	286441	0	403511	24120	327505	45263	1449412	11496	0	5265871	1463810	3335373	198855	5250	30000	35084	
101037											2168					66	0	0	2676	
101233											41402					650000	0	3004	143245	
101345											100					0	0	0	0	
101439											462					257	280	0	0	
101671											2305					23444	0	0	11182	
101738											488					14	1000	0	0	
101952											327					0	0	0	0	
102155											32					0	0	0	0	
102333											0					0	0	0	1000	
102342											864					1806	0	0	609	
102539											0					0	0	0	0	
102557											43					0	0	0	0	
103134											540					246	0	0	0	
103255											2669					20127	1250	0	0	
103536											2965					47000	0	0	6514	
103554											501					3000	0	0	0	
103563											0					0	0	0	0	
103602											0					0	0	0	0	
104038											8718					99999	557	0	11885	
104056											1456					17180	0	0	0	
104234											500					8700	0	0	0	
104430											1036					11000	0	0	0	
104542											0					0	0	0	0	
104663											1189					25000	0	0	0	
105026											1758					28000	0	0	0	
105044											116					0	0	0	580	
105053											249					3968	0	5700	0	
105071											2649					37300	0	0	0	
105222											1127					9000	0	0	0	
105530											693					5000	0	0	0	
105633											218					45	0	0	0	
106359											18939					129361	0	0	0	
106377											11179					225152	1840	0	0	
106452											1297					0	8	0	3443	
106519											637					15500	0	0	0	
106546											949					13500	0	0	1749	
106555											189					53	0	0	0	
106658											1459					0	361	0	11478	
107057											144					0	0	0	0	
107150											0					0	0	0	0	
107226											226					0	0	0	0	
107244											21497					401654	0	0	43903	
107431											634					7000	41	0	0	
107459											13					0	0	0	0	
107758											298					4091	0	0	0	
108269											196					0	0	0	0	
108652											145					900	0	0	0	
108746											36					0	0	0	0	
108951											788					13619	0	0	0	
109136											1486					12264	0	0	0	
109154											443					5000	0	0	0	
109453											401					4330	0	0	0	
109574											1656					0	4192	0	0	
109659											1045					15728	0	0	807	
109855											179					5300	0	0	242	
110413											2190					15785	0	0	3535	
110655											97					749	55	0	349	
110936											242					1347	0	0	0	
110945											832					0	150	0	0	
111157											507					6500	0	0	0	
111205											5498					94515	22342	0	1287	
111559											123					0	0	0	0	
111661											816					13445	0	0	0	
111942											1104					9750	0	0	14905	
111979											739					1257	0	0	0	
112163											3669					62179	0	0	0	
112332											550					5000	0	0	0	
112444											1171					900	0	0	0	
112510											167					5854	0	0	0	
112556											171					1600	0	0	0	
112837	74667	1384485	416033	8265304	808415	4069587	2251280	2023059	7759	19353697	904148	0	108520315	1942864	85792077	11243023	53108	0	788577	
113003											510					0	56743	0	0	
113030											227					0	0	0	0	
113441											1968					22779	0	0	5248	
113601											271					0	0	0	0	
113740											4302					67267	8	0	0	
113937											1635					17558	0	0	0	
114149											275					83	0	0	3863	
114158											817					11331	0	0	0	
114251											399					359	0	0	850	
114260											4373					7880	0	0	496818	
114457											650					4220	0	0	0	
114756											326					0	0	0	0	
114774											18					0	0	0	0	
114840											1941					38791	0	0	0	
114859											477					3128	0	0	4222	
115100											990					4707	2000	0	5104	
115146											378					1800	0	0	1209	
115155											615					5700	0	0	0	
115221											1981					31375	598	0	0	
115575											1656					11575	571	0	353	
115641											18448					256599	0	0	98190	
116077											3522					54110	369	0	0	
116358											182					0	0	0	0	
116554											31					0	0	0	0	
116639											0					0	0	0	0	
116732											0					0	0	0	0	
116741											121					0	0	0	0	
117038											1329					11599	0	0	0	
117458											3665					20500	0	0	2683	
117672											1076					2000	500	0	0	
117841											2787					49678	2515	0	0	
118156											0					0	0	0	0	
118174											2134					17655	3178	0	0	
118660											1950					38793	0	0	0	
118736											1135					14807	0	0	0	
119153											240					1093	0	0	0	
119274											2955					3377	757	0	0	
119528											2849					46151	181	0	0	
119779											8191					147559	2494	0	1217	
120542											251					430	0	0	0	
120609											2868					31500	1116	0	0	
120953											0					0	0	0	0	
121576											1316					0	5551	0	0	
121642											16764					376492	0	0	122022	
121651											10					0	0	0	0	
121914											758					26	0	0	0	
122153											203					0	0	0	0	
122546											2157					2500	0	0	0	
122658											4380					81000	0	0	0	
122751											155					1825	0	0	0	
122854											2271					44253	0	0	0	
123178											4334					70500	1000	0	1657	
123440											741					14362	0	0	0	
123646											3237					39141	24840	0	60434	
124344											2168					0	0	0	0	
124353											19					0	0	0	0	
124773											374					8300	0	0	0	
124830											660					5564	0	0	0	
125154											2025					25500	2886	0	0	
125855											1475					24407	0	0	6514	
125958											0					0	0	0	0	
126012											1133					17300	0	0	0	
126049											363					3008	0	0	0	
126254											11280					55030	820	0	55286	
126553											644					2575	300	0	5687	
126740											3090					5000	0	0	27456	
126834											756					0	0	0	0	
127055											2452					11850	0	0	0	
127224											734					248	0	0	0	
127260											40241					606100	171155	0	0	
127701											1319					22447	4298	0	0	
128164											3864					30000	0	0	0	
128258											0					0	0	0	0	
128511	19948	0	0	991	0	0	0	0	0	20939	67	4	239350	0	31268	0	0	0	0	
128904											61596					653518	390	0	408548	
128959											1622					28208	3400	0	0	
129349											79					0	500	0	14579	
129358											32					0	0	0	0	
129394											13712					324238	0	0	0	
129479											1008					12018	0	0	0	
129732											1785					0	437	0	0	
129853											219					1774	0	0	0	
129910											1028					19261	0	0	2925	
130345											1248					19613	0	0	25	
130541											12625					157575	0	0	88348	
130635											4062					65000	0	0	98	
130813											1502					10000	0	0	0	
130943	14018	0	3321	18641	0	0	6187	11624	0	57863	57588	54022	4858692	0	4421642	1403466	4072	0	0	
131034											484					0	0	0	5358	
131155											478					5921	0	0	0	
131173											6222					123436	26	0	39750	
131418											3426					51223	0	0	3526	
131436											2482					38500	0	0	0	
131650											9712					94420	1011	0	147886	
131717											484					2602	0	0	1422	
131940											361					2000	0	0	0	
132107											7461					127871	6060	0	0	
132152											366					4000	0	0	0	
132219											537					4700	0	0	0	
132451											366					0	0	0	909	
132554											3794					35000	0	0	0	
132778											939					11941	0	0	0	
132853											1619					23000	0	0	0	
132938											157					4	0	0	0	
133243											0					0	0	0	0	
133850											5723					61818	0	0	34091	
133971											4758					66500	6556	0	0	
134156											276					4555	0	248	126	
134437											1898					23000	2083	0	19011	
134455											1146					4669	0	0	0	
134848											311					0	0	0	0	
135751											38					0	0	0	0	
135836											840					8695	0	0	0	
135854											261					3493	254	0	0	
136048											846					15740	0	0	0	
136338											1600					17586	0	0	15133	
136459											195					1450	0	0	0	
136655											379					6048	0	22	2777	
137205											3751					37000	37806	0	0	
137447											881					575	0	0	0	
137456											487					7770	0	0	0	
137559											28					0	0	0	0	
137643											335					3530	0	0	0	
137652											1200					0	0	0	0	
137821											276					97	156	0	0	
137915											426804					2731832	863627	981260	0	
138051											0					0	0	0	0	
138257											45					0	0	0	0	
138350											225					619	0	0	0	
138556											182					0	150	0	0	
138725											88					0	0	0	0	
138752											33					0	0	0	0	
139133											778					5164	859	0	925	
139432											0					0	0	0	0	
139478											15152					329227	1458	0	228	
139553											1766					22270	0	0	0	
139656											2778					35602	0	0	10692	
139740											8880					151500	0	0	33574	
139834											832					10000	393	0	0	
139843											4239					62200	8370	0	3630	
139955											756					6896	0	0	180	
140018											10117					186429	0	0	27121	
140157											438					5031	0	0	0	
140362											2495					40375	0	0	0	
140634											335					465	0	0	0	
141211											1409					22628	0	0	0	
141341											1563					0	0	0	696	
141350											108					0	0	0	0	
141453											30					0	0	0	0	
141556											3169					68076	0	0	17129	
141734											17325					320980	0	195450	390250	
141958											395					0	0	0	0	
142049											228					637	0	0	680	
142571											379					0	0	0	0	
142656											268					4870	0	0	71	
142955											14079					145836	0	0	40797	
143158											0					0	0	0	0	
143653											184					2000	75	0	0	
143662											21668					236773	30558	0	41281	
143859											335					2257	0	0	1614	
143952											866					3500	0	0	2116	
144034											2026					13000	0	0	0	
144052											685					5455	0	0	2042	
144155											1197					19131	14	0	6676	
144436											2097					35984	0	0	0	
144856											1142					5222	0	0	0	
144913											760					0	0	0	0	
145059											621					1553	0	0	0	
145545											2213					666	0	0	18235	
145554											1422					12013	0	0	0	
145741											320					3367	0	0	6786	
145750											347					0	0	0	0	
145844											487					1727	0	0	0	
145956											0					0	0	0	0	
146056											203					0	0	0	0	
146533											0					0	0	0	0	
146618											469					4078	0	0	0	
146654											1431					29096	258	0	0	
146663											0					0	0	0	0	
