"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
412751			195	8206	208	26159	330	135098	1011	23395	263	26640	171	45516			6	312	3	478	3	939	13	258	0	0	0	0	false	false	
412845	132	360													388	486													true	true	
413141			414	17321	164	19430	18	4742	3	52	2	223	0	0			103	3599	34	4375	7	1862	0	0	0	0	0	0	false	false	
413208			232	10567	420	57220	806	380186	47134	485727	1195	111758	769	237895			9	465	9	823	1	364	85	2825	30	3884	8	2785	false	false	
413347			6	189	2	228	2	261	40	743	11	908	4	1410	17	27													true	false	
413543			30	937	10	1526	4	2609	79	1616	11	1448	8	4700			46	2203	29	4760	19	8619	123	3327	26	3945	4	1531	false	false	
413646			126	4323	37	4441	26	11282	263	4800	59	5071	19	6623			80	3080	40	4887	11	2339	137	2802	42	3903	16	3820	false	false	
413730			6	236	4	583	5	2044	13	282	1	199	2	471			3	131	3	240	2	668	51	464	3	300	2	506	false	false	
413758	16	57													33	195													true	true	
413851	9	45	0	0	0	0	0	0	0	0	0	0	0	0	11	258	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
414102			55	2920	73	9191	27	10430	190	5133	18	2245	6	1644	13	4													true	false	
414652			21	567	2	310	7	1952	149	2912	12	1149	9	2705			66	2663	24	1975	14	2772	241	4995	37	3136	36	2129	false	false	
414764			109	3983	33	4267	19	5582	346	6724	38	4480	12	4426			7	123	3	399	0	0	148	2230	6	877	0	0	false	false	
414858			59	1573	27	3247	15	4714	124	2881	17	1779	9	2977	26	52													true	false	
415855	13	19															5	464	5	622	0	0	37	84	8	1196	4	1189	false	true	
416245			439	16724	307	38428	401	162312	1496	38881	344	38911	275	92324			93	3918	86	11072	16	4154	283	6779	88	10694	31	7778	false	false	
416272			18	648	12	3090	14	1714	10	209	0	0	0	0															false	false	
416339			24	1215	11	1146	8	2367	64	3076	25	1383	16	5763			12	755	7	968	1	334	35	1023	17	2408	16	4572	false	false	
416348			55	2228	36	5191	40	17414	265	5444	32	3256	25	8709			32	1100	17	2202	5	1076	93	2602	43	3653	47	13445	false	false	
416357			0	0	0	0	0	0	107	1165	5	748	0	0			25	1381	9	1167	2	501	186	3834	33	5086	13	3860	false	false	
416656	68	281													304	571													true	true	
416674			61	2829	78	11198	72	29138	329	5441	28	3269	16	4971	0	1													true	false	
417149			44	1718	42	5099	71	30483	191	3636	18	1653	24	15300			46	1724	15	1287	6	1653	63	774	2	248	0	0	false	false	
417251			7	168	2	160	2	919	26	721	9	1292	10	2681			25	727	16	2320	6	1765	51	974	9	995	8	2034	false	false	
417626			159	7468	82	13551	76	41119	256	6656	34	4897	10	5268	11	8													true	false	
417710			14	325	4	640	1	346	10	76	0	0	0	0			7	107	1	130	0	0	33	192	0	0	0	0	false	false	
417859			159	5732	34	5003	27	11484	138	2750	19	2220	27	12305	30	0													true	false	
418100			53	2164	55	8296	63	27176	105	2873	11	1086	2	1450															false	false	
418249			11	495	17	2193	37	10132	90	3123	33	3641	84	15621			3	98	11	1275	12	3940	41	1994	40	3954	31	7148	false	false	
418342			11	530	37	4428	31	12346	231	5597	55	6030	45	17231			3	68	0	0	1	428	11	248	0	0	0	0	false	false	
418436	9	47													8	12													true	true	
418856	7	40													5	18													true	true	
419255	65	232													84	164													true	true	
419406			238	10754	276	40778	250	99250	3958	65631	158	16883	104	40411			4	187	2	187	1	500	142	3203	13	1873	2	490	false	false	
419460			35	1153	27	3826	23	7444	129	2155	5	516	10	2989	71	98													true	false	
419675			101	4862	71	9685	93	32196	229	6084	98	11268	80	23548			15	627	7	847	5	1140	17	268	2	202	7	2290	false	false	
419947	44	32													38	62													true	true	
420457			123	5635	122	16708	96	41422	361	14480	127	15316	28	7047			3	113	2	285	0	0	0	0	0	0	0	0	false	false	
420644			93	2857	107	11642	68	17552	457	5191	63	4389	36	6437			62	1740	86	8541	73	22652	339	3850	64	3919	20	2595	false	false	
420653			20	654	9	1230	5	1546	73	1633	18	2213	8	2092			42	1542	22	2577	10	2941	146	3079	19	2169	7	1448	false	false	
420934	98	12													33	14													true	true	
421155	0	17	0	0	0	0	0	0	0	0	0	0	0	0	9	26	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
421445			68	1991	22	2914	9	4231	164	2863	10	1099	7	1594			55	1938	48	5826	13	4038	109	2278	16	2029	10	3284	false	false	
421539			19	1163	11	1746	28	11897	161	3965	45	5523	26	11584			0	0	1	149	2	621	1	16	0	0	0	0	false	false	
422059			10	403	4	615	6	1754	32	449	5	518	4	1219			14	487	9	1209	3	1001	44	996	10	1016	6	1845	false	false	
422116			53	1474	13	1634	5	1609	119	715	9	898	12	3076	44	584													true	false	
422358			10	335	5	720	7	3852	60	1116	9	1014	4	1835			102	2611	38	4368	14	4235	63	872	4	604	0	0	false	false	
422433			364	12080	151	20712	193	51297	558	11858	90	10725	75	25206			105	1978	19	2433	15	3883	162	4194	74	7781	30	7528	false	false	
422657	6	144													272	125													true	true	
422750			36	1544	28	3395	43	17569	110	2961	41	5641	40	14924			4	77	1	107	2	827	1	5	0	0	0	0	false	false	
423065			5	399	12	1024	25	7438	10	281	2	493	13	7037															false	false	
423074			6	317	22	1933	39	14814	36	1237	15	1012	20	4053	0	4													true	false	
423159			173	5109	43	5904	25	7173	78	1888	11	1257	4	1376			179	4516	21	2252	8	1889	89	872	1	154	0	0	false	false	
423449			214	8103	88	10151	63	27752	245	6189	47	4795	30	10716			65	2246	51	4892	18	3879	116	2324	27	2502	8	1359	false	false	
423458			24	1125	68	11246	80	31917	519	12937	60	7154	52	19839			4	148	2	388	1	498	9	453	2	210	1	289	false	false	
423636			20	828	11	1506	3	1310	63	1352	4	473	6	1925	5	0													true	false	
423739			57	2434	51	7326	57	26475	238	4903	44	5196	15	3842			11	334	3	371	3	959	22	518	0	0	0	0	false	false	
423841	10	65	0	0	0	0	0	0	0	0	0	0	0	0	8	35	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
424156			17	275	1	130	4	1145	144	2920	16	1695	9	2653			34	1253	22	2884	8	1916	515	10403	89	10140	24	4432	false	false	
424240			32	1048	10	1089	11	1290	210	4646	42	4671	4	3740			31	927	43	4817	20	4675	102	2112	37	2638	27	4968	false	false	
424343			2	121	22	3740	29	10691	3	115	1	125	12	2745															false	false	
424352			73	2859	18	2410	18	7462	89	2468	10	1050	1	201	0	59													true	false	
424437	48	0													16	47													true	true	
424633			18	661	11	1297	4	2297	34	686	4	526	1	460	23	26													true	false	
425050	4	44													10	89													true	true	
425108			12	812	43	6788	35	14523	211	4799	32	3445	17	5782															false	false	
425818			59	2828	18	2636	14	5596	45	1163	14	1728	6	2303	1	0													true	false	
425845	33	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2517	56	7877	18	5555	462	10403	69	3968	19	3968	false	true	
425911			41	2097	82	10453	104	35515	724	14568	67	6329	33	9454			31	1133	43	5368	55	12656	229	5318	23	2411	4	478	false	false	
425957	21	39															1	37	2	310	0	0	47	1548	0	0	0	0	false	true	
425975			126	2797	50	5788	44	14451	215	3202	50	3039	23	3522			0	0	0	0	0	0	12	74	0	0	0	0	false	false	
426057			12	532	9	763	6	4453	104	2656	15	1382	4	923															false	false	
426141	14	47													33	78													true	true	
426347	28	100	0	0	0	0	0	0	0	0	0	0	0	0	32	144	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
426534			169	7096	157	20813	208	81967	575	13090	151	14206	135	41926			112	4298	99	12182	42	9307	164	4143	75	7415	28	5320	false	false	
426758	63	161													96	223													true	true	
426945			34	1428	15	2179	22	8346	43	1237	9	1088	11	2905			5	198	3	441	1	259	8	145	1	106	0	0	false	false	
427241			48	2174	30	4500	22	8115	277	5084	19	2000	4	1272	138	100													true	false	
427353			101	3602	67	6730	54	12735	488	5697	43	2605	26	4552			6	83	1	142	1	368	0	0	0	0	0	0	false	false	
427456	16	61													38	178													true	true	
427858			2	76	0	0	14	7512	123	2706	2	335	5	2593															false	false	
427960	60	145													7	18													true	true	
428060			71	3589	45	5980	69	27266	192	4676	56	5279	52	15405			6	187	3	203	4	1112	14	268	3	176	3	129	false	false	
428462			76	2977	115	16256	31	13629	446	26557	44	4765	8	3293			66	2711	37	4739	11	2953	504	20125	16	1848	1	96	false	false	
428547			2	80	7	1054	11	5282	1511	11401	79	7167	46	10538															false	false	
428631	142	321															114	4624	64	7874	34	8389	354	3006	55	5141	22	4028	false	true	
428659			5	190	1	107	0	0	42	690	14	1127	5	1591			15	559	19	2354	19	4842	120	2466	31	2958	23	5799	false	false	
428855	132	163													344	278													true	true	
428958			10	440	14	2106	14	6335	80	2213	20	1990	6	1789			19	542	4	438	0	0	44	935	6	744	0	0	false	false	
429021			50	2927	76	11553	59	24176	294	6057	39	5083	20	7589			8	373	10	1701	13	4339	38	478	2	134	0	0	false	false	
429526			123	4950	115	15802	99	37422	719	18513	171	18337	131	38498			11	491	12	1769	8	1875	181	5655	31	2982	18	4501	false	false	
429759			96	8355	27	3217	18	6970	254	13871	25	2413	16	4097			24	908	5	476	4	474	98	1931	3	351	2	830	false	false	
430036			110	3150	51	6656	35	14871	228	4607	48	4675	20	5175			52	2004	42	5416	15	4480	83	1819	14	1285	1	250	false	false	
430054	0	64															2	85	1	84	0	0	0	0	0	0	2	740	false	true	
430344	0	0	44	2893	12	2067	14	10935	90	6429	14	1927	6	2096	0	0	68	2037	32	3742	23	7587	103	1882	14	1243	5	1172	false	false	
430670			21	1152	34	3064	86	33920	348	9365	126	11330	135	40729			12	595	5	809	3	923	13	237	8	873	3	941	false	false	
430858	33	74													7	26													true	true	
431172			1	65	14	2826	103	63302	31	920	28	4190	53	15566															false	false	
431323			16	716	27	3489	20	7317	81	2126	10	1277	3	904			2	131	1	180	1	300	1	43	0	0	0	0	false	false	
431350			18	469	5	590	3	596	83	1476	40	6105	6	2048			29	922	12	1209	2	510	83	1645	7	832	2	706	false	false	
431743			246	9084	109	13717	67	25847	306	6117	40	3775	13	4514	6	1													true	false	
431846	0	0	8	434	7	1116	2	403	28	656	9	1266	3	1425	0	0	12	694	8	1348	6	2122	20	498	4	419	4	996	false	false	
431958	12	72													25	226													true	true	
432012	16	13																											false	true	
432058			24	776	10	1036	2	422	150	2759	18	2164	7	1365															false	false	
432432			36	1337	18	2110	23	10345	164	2911	16	1979	9	1758			1	14	3	190	0	0	0	0	0	0	0	0	false	false	
433158			1	54	0	0	0	0	24	581	3	591	1	448			21	864	12	1550	1	275	154	3789	4	369	0	0	false	false	
433354			50	2139	27	3544	70	68208	250	4085	22	2377	10	2624			114	4731	32	4003	5	1545	341	5116	35	2909	7	721	false	false	
433439	0	0	9	204	1	176	0	0	32	1933	8	1171	6	3503	18	39	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
433505			32	1331	64	8601	60	25846	333	5651	91	7616	29	6092			0	0	0	0	0	0	6	149	2	289	0	0	false	false	
433550			66	2356	27	3381	26	8354	128	1561	7	755	2	573			47	1918	16	1907	11	3049	40	711	4	512	6	869	false	false	
433608			69	3818	107	13750	109	44022	467	13813	94	11772	68	30184			1	55	1	104	2	817	6	225	0	0	1	200	false	false	
433859	23	114													59	148													true	true	
433943			67	3091	29	3877	4	1191	369	6994	36	4068	30	6500			72	3174	79	10445	15	3577	321	6883	77	6986	17	3243	false	false	
434203			25	1075	62	8031	89	34104	93	2304	26	1957	16	6203			0	0	1	122	0	0	0	0	0	0	0	0	false	false	
434539	416	859															0	0	10	416	0	0	12	366	2	74	2	33	false	true	
435059	0	0	76	3049	57	7193	27	7772	294	5614	36	3356	26	6644	0	0	41	1420	6	729	3	820	103	1508	6	573	3	232	false	false	
435152	15	337													27	646													true	true	
435255	22	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	504	6	606	6	1813	251	4182	28	1917	9	1448	false	true	
435349			132	6230	144	20067	163	66708	421	10941	110	12677	85	31345			54	2310	30	3310	11	4428	15	363	0	0	0	0	false	false	
435358	37	161															71	2181	13	2109	6	2164	105	3573	17	2653	19	8174	false	true	
435666			27	1191	19	2353	9	2522	85	1720	6	903	2	545			22	1147	4	565	3	1239	63	951	0	0	2	547	false	false	
435750			76	2768	41	5056	37	15010	514	9501	52	7222	32	10871			55	2018	29	3456	10	3461	356	5511	16	1915	2	355	false	false	
436131			62	2362	41	4704	50	43224	340	5857	39	3788	14	3931	9	2													true	false	
436159			401	17102	386	50989	312	129301	1863	36962	212	23795	158	55002			264	8739	117	14095	29	6185	353	4941	19	2195	6	1357	false	false	
436252			124	4779	29	4280	19	5941	81	1997	17	2457	32	15341	53	0													true	false	
436542			52	2084	26	4149	24	10577	243	4649	26	4209	22	11263			70	3160	37	5864	11	3773	362	7051	18	2872	6	1955	false	false	
436711			22	1553	66	11278	249	124071	753	32820	220	27165	296	129560															false	false	
436739			27	1206	29	4087	42	18864	177	4708	34	4359	37	16924			3	139	3	386	5	1597	5	152	6	552	3	994	false	false	
436823			29	1621	57	7558	60	24238	253	5325	66	4628	40	11626															false	false	
436953			195	8255	94	15610	63	31510	343	8328	28	4464	12	6117			12	531	9	1548	2	812	25	238	1	126	0	0	false	false	
436971			18	1009	22	2905	65	25455	68	2382	25	2047	9	944															false	false	
437044	5	27															23	1145	16	2297	7	1895	41	850	22	2176	9	2220	false	true	
437053	116	150															5	171	4	480	2	544	54	646	2	288	0	0	false	true	
437138			31	2352	24	2873	1	500	380	4863	9	757	3	809			6	223	5	492	4	1991	69	1179	0	0	0	0	false	false	
437455			54	1892	21	1951	16	7191	193	3092	16	1813	6	2056			43	1523	8	632	3	622	86	1543	4	536	4	1249	false	false	
437521			62	3298	134	18962	372	161195	984	29865	227	24614	233	79592															false	false	
438050			30	1197	18	2615	11	3118	154	1996	4	264	1	262			2	81	2	388	0	0	3	63	0	0	0	0	false	false	
438238			116	10443	74	8966	123	96858	425	10889	88	8699	98	68465			70	5223	27	2628	17	4286	43	957	5	556	7	1967	false	false	
438434			140	9035	31	3977	27	10980	397	15233	52	5988	31	11859															false	false	
439132	522	253													223	29													true	true	
439338			124	4855	78	9845	75	29122	319	7220	58	6138	36	10881			62	2619	62	7884	16	4875	153	3566	30	3830	23	6970	false	false	
439356			168	16492	69	10011	33	16052	636	17477	52	5765	27	11663	217	914													true	false	
439404			261	10533	239	34055	210	85809	1560	25948	165	18936	95	33955			3	108	1	133	1	377	418	9868	73	8104	10	3520	false	false	
439459			8	307	3	429	10	4409	46	1364	6	741	13	4766			26	1130	11	1599	5	1736	68	1669	19	2506	12	2693	false	false	
439730	28	113															15	851	8	1194	2	918	195	5719	20	3221	6	1983	false	true	
439860			82	2353	17	2375	12	4937	54	1133	11	1331	11	4568	10	0													true	false	
440110			14	543	3	400	2	562	27	463	1	24	0	0			4	104	2	98	1	122	2	11	0	0	0	0	false	false	
440259			199	7852	81	13163	63	31230	91	2371	27	2101	12	4198			1	3	1	98	0	0	0	0	0	0	0	0	false	false	
440446			26	1483	7	817	3	709	121	2446	12	1279	4	1152			25	1099	22	2406	4	896	161	3237	6	584	1	318	false	false	
440857			9	344	22	366	30	8673	23	1142	3	134	6	2135			1	82	2	349	4	1546	5	189	0	0	0	0	false	false	
440875			2	69	18	2609	38	16628	6	247	2	276	6	2065															false	false	
441050			35	1317	31	4392	8	2380	200	3878	21	2284	6	1825	83	246													true	false	
441078	7	18													21	0													true	true	
441135			20	1978	10	1152	25	9449	64	1772	7	1020	4	1413			13	550	5	468	1	282	73	2114	29	2743	6	1286	false	false	
441256			210	5904	143	17677	121	38687	698	12922	107	9017	94	24166			341	10928	286	24409	157	30319	738	15339	160	12901	80	15339	false	false	
441359			578	17626	82	12736	19	13289	750	6617	14	1935	1	286			399	15634	107	15594	16	5432	997	8931	9	1294	0	0	false	false	
441434			54	1728	28	3799	32	13498	305	5193	40	3505	29	6132			24	869	7	757	7	1688	88	1355	3	404	5	1094	false	false	
441630	0	0	52	1827	30	4545	10	3241	79	1281	3	385	1	400	0	0	60	1767	14	1707	5	1654	5	93	0	0	0	0	false	false	
442039			19	808	50	7255	84	34985	132	3134	36	3490	29	5962															false	false	
442057	0	28													0	34													true	true	
442244			17	602	9	1233	13	5888	269	5870	36	3816	29	11065			48	1808	28	4494	26	7133	403	8350	51	4836	14	3238	false	false	
442655	29	70													0	105													true	true	
442749			7	203	1	191	4	1864	26	554	5	805	1	283			14	433	3	386	2	995	50	1922	8	1283	1	395	false	false	
442758			19	557	4	205	0	0	71	1073	8	898	6	2097			27	1026	16	2454	4	1297	244	5179	59	7972	21	4758	false	false	
442776			29	1412	45	6052	58	22546	33	1102	27	2667	29	8878															false	false	
442806			30	1929	53	9263	85	40585	116	3815	45	6913	54	21370	1	0													true	false	
443148			31	957	20	2448	25	9085	145	4029	33	3346	25	8311			55	1956	35	3839	13	4085	86	2000	23	2320	7	1510	false	false	
443205			47	2751	120	15098	195	77455	308	7545	80	7395	73	22329															false	false	
443353	86	85															24	2146	44	4352	17	5497	106	2304	20	2435	12	3849	false	true	
443625			9	346	5	545	6	1992	55	1081	7	756	3	1477	47	46													true	false	
443634	65	103													43	106													true	true	
444051			36	1384	15	1797	16	6663	184	2879	14	1636	5	1827			23	966	7	707	1	300	188	2479	25	2570	15	2963	false	false	
444350			39	1748	49	7455	43	18501	135	2982	25	2402	19	4879			1	50	2	175	0	0	7	103	0	0	0	0	false	false	
444556			31	1760	13	1967	10	4912	126	5757	8	945	4	1245			68	2709	48	6051	18	6069	246	17384	13	1000	2	501	false	false	
444677	7	0																											false	true	
444958			72	2606	7	1612	31	4465	130	2649	18	1895	3	1008			86	3264	34	5430	13	3721	142	2465	11	1528	2	433	false	false	
445843			375	20170	892	134639	1317	602588	5489	188385	975	109217	1128	362812			1	23	7	1168	6	2215	2	36	6	646	4	1098	false	false	
445852			16	480	5	574	6	2512	68	1012	7	768	3	564			64	2062	38	4720	6	1583	178	3592	24	2033	3	838	false	false	
445955			86	3634	49	6250	28	11833	414	9802	35	4058	19	6310			48	1559	17	2426	4	1314	99	1959	6	908	5	1691	false	false	
446130			27	1035	20	2486	17	7369	183	3238	24	2411	5	913	5	14													true	false	
446149	32	52													42	24													true	true	
446336			244	8616	115	17277	153	63681	786	15073	137	15962	108	33617			10	252	2	277	1	225	4	28	0	0	0	0	false	false	
446877			28	969	45	5746	31	10566	132	2367	16	1463	5	1896															false	false	
447034	40	145	0	0	0	0	0	0	0	0	0	0	0	0	126	37	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
447070			2	104	0	0	6	3380	0	0	0	0	0	0															false	false	
447100			20	985	35	5550	29	12618	263	9013	21	1918	13	4828			2	13	0	0	0	0	0	0	0	0	0	0	false	false	
447342			80	3402	22	2850	17	6158	283	2153	4	407	2	1197			34	1033	15	2161	5	1232	30	504	0	0	0	0	false	false	
447351			28	1093	31	4260	47	18633	205	4460	20	2138	16	5215			4	144	0	0	1	342	27	419	3	455	2	457	false	false	
447557	0	0	21	971	22	3356	32	11903	61	1371	37	2825	24	3821	0	0	7	412	5	637	3	246	20	516	0	0	0	0	false	false	
447874			35	1068	32	5384	30	15782	166	3019	5	851	3	1039			0	0	0	0	1	315	0	0	0	0	0	0	false	false	
448040			40	2104	68	9708	115	47016	334	7174	60	5939	32	7131			0	0	1	211	0	0	0	0	1	87	0	0	false	false	
448554			122	4287	45	5509	16	5992	264	4212	24	3036	12	2485			78	2750	60	6243	34	5195	326	5910	48	5509	14	2879	false	false	
449038																													false	false	
449430			39	1738	21	3549	21	10005	167	4568	35	4090	20	6915			25	956	3	554	0	0	94	1433	4	654	1	15	false	false	
449832			233	7102	49	6752	35	18729	325	2805	9	1047	1	256			6	157	1	88	1	277	26	468	1	145	0	0	false	false	
449841			19	876	9	1047	19	9826	83	880	4	287	1	239			61	2023	16	2169	2	662	40	367	1	45	0	0	false	false	
449850			11	330	3	298	1	254	25	475	7	1356	1	223															false	false	
449926			8	475	28	3430	47	13784	22	435	14	1518	17	4618															false	false	
449953			15	607	13	1961	29	18019	149	3724	37	4254	70	25003			25	702	6	851	2	703	105	1952	17	1945	6	1462	false	false	
450034			37	1454	20	3039	7	3496	139	1782	11	1322	6	1237			67	1484	10	1474	4	1481	1	17	0	0	0	0	false	false	
450632			34	1417	23	3854	32	13631	242	4764	41	4433	23	8046			6	305	2	387	2	694	0	0	0	0	0	0	false	false	
450641			98	3058	57	7574	66	28531	99	3193	30	4188	24	8829			1	36	2	147	3	967	8	254	1	200	1	250	false	false	
450650	7	21													2	10													true	true	
450669			21	907	8	1127	8	4106	35	931	11	1723	5	2849	6	15													true	false	
450753			28	1607	8	1061	10	5081	31	1103	7	865	6	4238			79	3049	52	4262	13	4702	76	1005	2	200	1	258	false	false	
450856			99	3417	104	14830	142	67794	2022	35255	180	22587	125	42255			1131	38675	552	67881	212	60908	851	15468	90	8077	55	16219	false	false	
450959			13	495	14	2687	25	12966	62	1402	22	2266	15	3484			50	2075	43	5482	16	5274	208	5019	22	2648	10	2945	false	false	
451068			118	4317	105	13263	94	36964	235	4541	61	4913	43	13960			0	0	0	0	0	0	56	1679	23	2800	6	1530	false	false	
451246			55	2519	44	6241	43	18261	108	2707	18	2147	9	2806			6	260	6	775	6	2495	5	77	1	100	0	0	false	false	
451853	25	92													4	9													true	true	
451965			4813	241000	12130	1631000	19222	7976000	547077	7401000	18749	2084000	16369	5399000			2966	117000	2709	320000	1248	341000	49109	580000	2330	258000	1162	295000	false	false	
452104			36	1556	63	8088	40	13439	123	1751	14	1592	9	2311			1	1	2	235	1	299	2	8	1	3	0	0	false	false	
452159			2	68	10	1386	17	7107	63	1841	16	1577	25	11206			1	17	0	0	1	293	0	0	0	0	0	0	false	false	
452270			26	1024	76	10076	111	47949	138	2701	74	6905	41	10740			4	129	6	638	5	1919	4	197	5	509	1	278	false	false	
452739			165	2430	43	6579	37	19395	97	1793	11	1051	5	2291			160	371	1	249	5	2125	12	184	0	0	0	0	false	false	
452841			64	2745	26	4240	13	4100	127	2262	12	1306	7	975			16	853	35	4426	8	1559	32	743	6	652	1	30	false	false	
452850			56	2770	83	11158	55	21151	553	8910	26	2437	9	2140			9	206	2	363	1	35	59	834	4	506	0	0	false	false	
453026			9	419	10	1270	27	12833	0	0	3	131	2	522			0	0	3	381	6	1458	0	0	4	387	0	0	false	false	
453147	0	0	17	770	12	1879	13	6542	50	1032	6	788	6	1984	0	0	40	1522	15	2531	13	4525	17	332	0	0	2	596	false	false	
453446			49	2033	31	3843	35	15345	121	2021	21	2707	5	1367			20	561	8	1078	0	0	41	226	0	0	1	302	false	false	
453839			13	543	13	1768	21	8390	38	911	3	345	5	416	10	5													true	false	
454340	39	55																											false	true	
454434			44	1739	62	8449	63	20046	426	5879	36	3936	14	5164			1	32	2	389	2	565	5	82	0	0	0	0	false	false	
454546			64	2574	61	8475	41	16968	324	6746	63	6615	30	7947			4	186	1	123	2	720	2	20	3	85	1	267	false	false	
454658	77	679													38	167													true	true	
454742	14	58															16	939	7	1109	6	2046	138	2233	6	884	2	751	false	true	
455150	50	296													99	274													true	true	
455253			1	27	3	527	7	3864	8	282	2	305	1	476															false	false	
455459			18	690	15	2116	12	4348	86	2226	8	1174	6	1087			2	91	1	151	1	283	58	2106	6	661	1	108	false	false	
455534			141	8484	449	72313	619	294543	4245	142680	756	92685	1043	412973			0	0	2	311	4	1311	0	0	0	0	0	0	false	false	
455552			91	2887	49	6462	38	10215	491	18041	48	6211	27	8652			176	6674	115	15117	29	8999	677	30167	18	2587	1	274	false	false	
455945			159	4489	28	3195	12	3437	75	2087	22	2414	16	6746			15	527	3	553	4	731	55	926	2	328	1	227	false	false	
455972			39	2127	134	20304	182	74345	645	14290	201	18374	168	49814			16	792	45	6512	33	9592	129	3519	58	4926	89	5523	false	false	
456045			69	2878	80	9838	112	47526	546	11238	92	9799	59	18241			9	276	8	1235	6	1822	78	1681	13	1730	4	833	false	false	
456054			15	593	5	632	6	1456	148	3684	17	3382	6	1130			19	831	15	1991	11	3365	214	11805	65	11491	24	6693	false	false	
456157			101	4632	111	15525	88	32021	208	4865	47	4826	39	13537															false	false	
456250			101	3872	29	4467	15	5452	68	1216	6	633	0	0			154	6103	43	6497	6	1962	344	3408	1	138	0	0	false	false	
456344			16	387	5	513	7	1804	17	297	1	59	0	0			18	620	6	703	0	0	15	95	0	0	0	0	false	false	
456447			32	1395	34	4988	18	6718	214	4081	24	2688	4	1714			55	2394	40	5810	47	14296	317	6291	19	2212	2	611	false	false	
456456			36	1452	57	8073	99	45188	305	8198	67	7195	90	34143			4	273	1	213	0	0	4	169	2	253	3	761	false	false	
456474	255	366																											false	true	
456755			38	1071	3	401	3	1595	249	4688	10	1287	4	1488	61	289													true	false	
456960			78	4357	153	26584	324	179813	1068	17201	208	35709	181	87713			3	270	1	145	0	0	9	368	0	0	0	0	false	false	
457060			134	5052	50	5757	20	6556	330	5736	25	2293	12	4242			0	0	0	0	0	0	3	68	1	141	0	0	false	false	
457220			28	938	28	4299	15	6199	64	1508	8	798	1	174			70	2731	43	5113	13	3863	39	474	2	86	0	0	false	false	
457426			492	47651	175	26447	0	0	1169	34947	64	7498	18	8429	95	191													true	false	
457547			114	4244	139	17860	143	54781	338	18592	81	11365	75	27723			67	389	70	6353	31	4858	107	2381	44	3708	16	2945	false	false	
457659	18	20															5	243	6	1087	0	0	52	1110	7	907	1	290	false	true	
457752	0	0	13	436	32	3098	43	17248	135	2499	26	2535	23	7155	0	0	1	38	1	140	0	0	0	0	1	1	0	0	false	false	
458049			7	277	5	442	6	2341	76	1702	5	490	3	346			6	258	8	645	4	1126	91	1585	9	682	2	369	false	false	
458142	91	104													51	140													true	true	
458544	562	358													100	310													true	true	
458553			6	215	1	114	0	0	22	446	5	581	2	370			55	1854	9	777	3	1295	277	5236	19	1924	2	710	false	false	
458665			8	493	2	478	0	0	80	3251	4	384	2	1554			13	683	11	1371	1	400	39	1252	15	1316	2	313	false	false	
458946			16	825	5	614	6	2251	60	1259	11	1149	18	6381			18	717	23	3350	6	2025	72	1274	1	135	0	0	false	false	
459046			33	1489	40	5102	48	18778	124	2478	28	2981	26	6901			5	174	3	252	2	691	20	446	0	0	1	337	false	false	
459130			348	9985	89	11611	62	26009	847	10211	26	3398	16	7195			23	753	2	262	4	528	33	638	5	562	2	250	false	false	
459354			61	2419	28	3550	7	2341	281	2982	20	1559	9	1857			127	4679	60	7315	55	14838	660	8027	17	1695	6	1701	false	false	
459372			63	556	20	4524	31	28693	2	179	1	242	2	1571															false	false	
459448			24	1066	4	668	1	376	30	540	2	337	0	0			31	1166	18	2635	2	881	69	784	4	484	1	337	false	false	
459644			23	960	14	1971	8	2587	53	1126	26	3253	13	5622			32	1063	10	1228	3	856	15	433	12	1392	4	864	false	false	
459671			4	285	18	2911	54	27115	100	3425	46	5505	18	6904															false	false	
460033			174	5993	142	17790	164	60278	822	13753	86	7755	29	8115			181	4529	68	6870	34	4617	159	1753	0	0	0	0	false	false	
460332			97	3730	60	8966	45	18406	36	754	3	396	2	614			10	383	22	2555	12	2806	0	0	0	0	0	0	false	false	
460341			52	1546	7	1163	2	1030	42	935	9	1441	4	1252			22	868	26	3441	12	3021	50	1066	14	1095	26	3673	false	false	
460350	25	16	4	247	5	700	16	6588	13	157	2	269	1	177	29	129	22	576	7	677	0	0	119	1923	10	1055	0	0	false	false	
460556			23	900	8	1171	4	1792	121	2606	10	967	7	1567			6	263	5	388	3	32	201	5233	19	2018	10	2833	false	false	
460770			0	0	42	7393	45	21531	0	0	1	250	2	1060			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
